Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
MSigDB_Hallmark_2020	TNF-alpha Signaling via NF-kB	6.913084e-08	1.797402e-06	0	0	1.813814e+01	2.990483e+02	KDM6B;RCAN1;MAFF;LIF;FOSB;PTGS2;ATF3;RELB
MSigDB_Hallmark_2020	Estrogen Response Early	3.570026e-04	3.110289e-03	0	0	9.259259e+00	7.349785e+01	TIAM1;MAST4;STC2;NRIP1;DHRS3
MSigDB_Hallmark_2020	Hypoxia	4.536990e-04	3.110289e-03	0	0	8.765664e+00	6.747875e+01	STC2;MAFF;ADM;ATF3;TMEM45A
MSigDB_Hallmark_2020	Inflammatory Response	4.785060e-04	3.110289e-03	0	0	1.238466e+01	9.467880e+01	LIF;ADM;CD55;KCNJ2
MSigDB_Hallmark_2020	KRAS Signaling Up	9.302256e-04	4.837173e-03	0	0	1.028168e+01	7.176700e+01	TMEM158;ITGA2;LIF;PTGS2
MSigDB_Hallmark_2020	IL-2/STAT5 Signaling	1.915255e-03	8.299437e-03	0	0	8.378067e+00	5.242914e+01	TIAM1;MAFF;LIF;DHRS3
MSigDB_Hallmark_2020	p53 Pathway	4.482757e-03	1.665024e-02	0	0	6.549774e+00	3.541801e+01	RRAD;ZMAT3;LIF;ATF3
MSigDB_Hallmark_2020	Coagulation	6.038810e-03	1.962613e-02	0	0	8.836722e+00	4.515166e+01	ITGA2;MAFF;APOC3
MSigDB_Hallmark_2020	Myogenesis	1.383097e-02	3.995614e-02	0	0	6.439248e+00	2.756542e+01	KLF5;STC2;FST
MSigDB_Hallmark_2020	UV Response Up	1.834862e-02	4.770641e-02	0	0	5.766066e+00	2.305389e+01	RRAD;FOSB;ATF3
MSigDB_Hallmark_2020	Unfolded Protein Response	8.745983e-02	2.067232e-01	0	0	4.238619e+00	1.032772e+01	STC2;ATF3
MSigDB_Hallmark_2020	UV Response Dn	1.110091e-01	2.232894e-01	0	0	3.662745e+00	8.051239e+00	PRKCE;MGLL
MSigDB_Hallmark_2020	Complement	1.155966e-01	2.232894e-01	0	0	3.571585e+00	7.706226e+00	MAFF;CD55
MSigDB_Hallmark_2020	Estrogen Response Late	1.202328e-01	2.232894e-01	0	0	3.484800e+00	7.381941e+00	TIAM1;NRIP1
MSigDB_Hallmark_2020	Cholesterol Homeostasis	2.545599e-01	4.412371e-01	0	0	3.515681e+00	4.810222e+00	ATF3
MSigDB_Hallmark_2020	Allograft Rejection	3.091924e-01	4.700897e-01	0	0	2.780632e+00	3.263883e+00	LIF
MSigDB_Hallmark_2020	PI3K/AKT/mTOR  Signaling	3.222261e-01	4.700897e-01	0	0	2.642244e+00	2.992346e+00	TIAM1
MSigDB_Hallmark_2020	Pperoxisome	3.254467e-01	4.700897e-01	0	0	2.609756e+00	2.929599e+00	DHRS3
MSigDB_Hallmark_2020	Fatty Acid Metabolism	4.264661e-01	5.356573e-01	0	0	1.838456e+00	1.566773e+00	MGLL
MSigDB_Hallmark_2020	Apoptosis	4.319234e-01	5.356573e-01	0	0	1.806927e+00	1.516928e+00	ATF3
MSigDB_Hallmark_2020	Interferon Gamma Response	4.373297e-01	5.356573e-01	0	0	1.776449e+00	1.469244e+00	PTGS2
MSigDB_Hallmark_2020	Apical Junction	4.532485e-01	5.356573e-01	0	0	1.690821e+00	1.337972e+00	ITGA2
MSigDB_Hallmark_2020	Epithelial Mesenchymal Transition	5.008047e-01	5.615030e-01	0	0	1.466417e+00	1.014084e+00	ITGA2
MSigDB_Hallmark_2020	Glycolysis	5.287284e-01	5.615030e-01	0	0	1.352672e+00	8.620316e-01	STC2
MSigDB_Hallmark_2020	Adipogenesis	5.399067e-01	5.615030e-01	0	0	1.310252e+00	8.075857e-01	MGLL
MSigDB_Hallmark_2020	Mitotic Spindle	6.055453e-01	6.055453e-01	0	0	1.090542e+00	5.470444e-01	TIAM1
