term,ES,NES,fdr,Gene %,Genes,description
DGIdb_Drug_Targets_2024__ATENOLOL,-0.4633481812248476,-1.0583572071465852,0.9735254836832392,4.06%,GALNT2;SLC4A1,DGIdb_Drug_Targets_2024__ATENOLOL
DGIdb_Drug_Targets_2024__IUPHAR.LIGAND:707,0.4385945529305853,1.056635164528788,0.8455464976217165,32.33%,ATP2B1;C2;ARG1;C7;C5;ARF6;ARF5;C8B;C8G;CAPN5;C8A,DGIdb_Drug_Targets_2024__IUPHAR.LIGAND:707
DGIdb_Drug_Targets_2024__PACLITAXEL,-0.3509001319858524,-1.046457682512374,0.9841014514024372,4.68%,EGFR;ARHGEF10;CDK2;ABCC3,DGIdb_Drug_Targets_2024__PACLITAXEL
DGIdb_Drug_Targets_2024__METHADONE,-0.4843925842214612,-1.043395957569849,0.9843137866109664,20.95%,LEP;POR;NTRK2;BDNF;SLC6A4,DGIdb_Drug_Targets_2024__METHADONE
DGIdb_Drug_Targets_2024__ERDAFITINIB,0.5982249631748656,1.0430058678237502,0.8619900479493643,29.56%,FGFR3;FGFR2;PIK3CA,DGIdb_Drug_Targets_2024__ERDAFITINIB
DGIdb_Drug_Targets_2024__XL228,0.6066461525088993,1.0429128033308797,0.8614575280584922,4.77%,FGFR3,DGIdb_Drug_Targets_2024__XL228
DGIdb_Drug_Targets_2024__COBIMETINIB,0.5652852336237566,1.0414004739393503,0.8621781010752164,14.57%,NF1;MAP2K2,DGIdb_Drug_Targets_2024__COBIMETINIB
DGIdb_Drug_Targets_2024__IMATINIB,0.4099479689752964,1.0402997223333936,0.863418557900057,17.09%,ABCA3;RET;NF1;GSTT1;ABCB1;NF2;PDGFRA;CD274;LCK,DGIdb_Drug_Targets_2024__IMATINIB
DGIdb_Drug_Targets_2024__NIVOLUMAB,-0.4797403362874625,-1.0387723601485253,0.9815085057487613,0.55%,EGFR,DGIdb_Drug_Targets_2024__NIVOLUMAB
DGIdb_Drug_Targets_2024__PALBOCICLIB,0.4504337074127361,1.036049390590475,0.8654707197701963,2.06%,RET;CDK6,DGIdb_Drug_Targets_2024__PALBOCICLIB
DGIdb_Drug_Targets_2024__CEDIRANIB,0.4183029829745353,1.0341607299575044,0.8678869669701841,17.09%,RET;NF1;FGFR3;MAP4K5;MAP2K2;PDGFRA;LCK,DGIdb_Drug_Targets_2024__CEDIRANIB
DGIdb_Drug_Targets_2024__REGORAFENIB,0.46310472299818,1.033170375127904,0.8687616698943317,4.77%,RET;FGFR3,DGIdb_Drug_Targets_2024__REGORAFENIB
DGIdb_Drug_Targets_2024__MERCAPTOPURINE,0.4769856575341875,1.0325446928704398,0.8687113556840979,44.59%,CNNM2;TPMT;ALDH1A1;IDH1;IMPDH1;PRPS1;FTO;PPAT;NT5C2,DGIdb_Drug_Targets_2024__MERCAPTOPURINE
DGIdb_Drug_Targets_2024__LAPATINIB,-0.4455214877229274,-1.0324558103187218,0.9758011860679254,1.35%,EGFR;HLA-C,DGIdb_Drug_Targets_2024__LAPATINIB
DGIdb_Drug_Targets_2024__MYCOPHENOLATE MOFETIL,0.5952631639298024,1.031052812888281,0.8701777609294441,35.63%,PRTN3;IMPDH2;IMPDH1;CES1,DGIdb_Drug_Targets_2024__MYCOPHENOLATE MOFETIL
DGIdb_Drug_Targets_2024__CARBOPLATIN,-0.3782728593818479,-1.0290761856999724,0.9827358672492312,4.12%,EGFR;HLA-C;CDK2,DGIdb_Drug_Targets_2024__CARBOPLATIN
DGIdb_Drug_Targets_2024__PALIFERMIN,0.5846788901721113,1.026630533834267,0.872661108859356,26.81%,FGFR3;HSPG2;FGFR2,DGIdb_Drug_Targets_2024__PALIFERMIN
DGIdb_Drug_Targets_2024__PROPRANOLOL,0.5836062983564968,1.0264316260410726,0.8723894383203985,16.48%,ABCB1;BGLAP,DGIdb_Drug_Targets_2024__PROPRANOLOL
DGIdb_Drug_Targets_2024__RALOXIFENE,0.5337519148535644,1.0262536222049927,0.8720854605482724,29.56%,ATXN2;ALDH1A1;PIK3CA,DGIdb_Drug_Targets_2024__RALOXIFENE
DGIdb_Drug_Targets_2024__TRAMETINIB,0.4385636777155249,1.0231944514899205,0.8758665907911277,16.73%,RET;NF1;MAP2K5;MAP2K2;CD274,DGIdb_Drug_Targets_2024__TRAMETINIB
DGIdb_Drug_Targets_2024__CYCLOPHOSPHAMIDE,0.4402427020099494,1.020717483088546,0.8773316162948869,29.67%,GSTT1;FAS;TPMT;PIK3R2;CBR1;BMP7;ITGAL;IRS1;FCGR3A;RAC2;MTR,DGIdb_Drug_Targets_2024__CYCLOPHOSPHAMIDE
DGIdb_Drug_Targets_2024__OSI 027,-0.4991529444533046,-1.0182724432032235,0.979935513132974,21.13%,RPTOR;MTOR;AKT1S1;RICTOR,DGIdb_Drug_Targets_2024__OSI 027
DGIdb_Drug_Targets_2024__TRIFLUOPERAZINE,0.5831567729054609,1.0162894885089175,0.880452824267149,21.38%,ATXN2;MAPK1,DGIdb_Drug_Targets_2024__TRIFLUOPERAZINE
DGIdb_Drug_Targets_2024__ATEZOLIZUMAB,-0.4768101494131713,-1.014927099957756,0.981534674394453,0.55%,EGFR,DGIdb_Drug_Targets_2024__ATEZOLIZUMAB
DGIdb_Drug_Targets_2024__CAPECITABINE,0.4753541183697547,1.0114308122207454,0.8780396397259084,35.63%,CD274;KRAS;FAT1;CD96;PIK3CA;MAN1A1;CES1P1;VPS13D;CES1,DGIdb_Drug_Targets_2024__CAPECITABINE
DGIdb_Drug_Targets_2024__FLUOXETINE,0.5738312709021314,1.0075147771102992,0.8785926705250409,4.63%,ATXN2,DGIdb_Drug_Targets_2024__FLUOXETINE
DGIdb_Drug_Targets_2024__THIOGUANINE,0.5087390842771993,0.9999392063915444,0.8863104935461117,44.59%,BMP7;NAT1;IDH1;IMPDH1;PRPS1;GGH;NT5C2,DGIdb_Drug_Targets_2024__THIOGUANINE
DGIdb_Drug_Targets_2024__LEUCOVORIN,0.4665738102363984,0.9928060100186546,0.8897421750040617,37.79%,RALBP1;CSPG4;KRAS;ABCC4;FGFR2;PIK3CA;SHMT1;UMPS,DGIdb_Drug_Targets_2024__LEUCOVORIN
DGIdb_Drug_Targets_2024__TRIAMCINOLONE,0.4930654902451712,0.9879883135908604,0.895040658471805,14.30%,MMP1;ANXA1;APOE,DGIdb_Drug_Targets_2024__TRIAMCINOLONE
DGIdb_Drug_Targets_2024__NILOTINIB,0.516854923369214,0.9845468991531132,0.8992699500611245,1.93%,NF1,DGIdb_Drug_Targets_2024__NILOTINIB
DGIdb_Drug_Targets_2024__GOSSYPOL,0.4629317700722196,0.9844252960450116,0.8988553971599276,21.38%,ATXN2;GAA;PIN1;MAPK1,DGIdb_Drug_Targets_2024__GOSSYPOL
DGIdb_Drug_Targets_2024__LINIFANIB,-0.3299539409789415,-0.9813132239342892,0.9969671259915592,14.50%,CSNK1G1;CSNK1D;IRAK4;LTK;MINK1;KIT;NTRK2;FES;YES1;CAMK1,DGIdb_Drug_Targets_2024__LINIFANIB
DGIdb_Drug_Targets_2024__DISULFIRAM,0.4672549981215764,0.9812570744399648,0.899692199377167,23.49%,ABCB1;ALDH2;DBH;MTHFR;ALDH1A1,DGIdb_Drug_Targets_2024__DISULFIRAM
DGIdb_Drug_Targets_2024__PONATINIB,0.4654488492333706,0.980301730165383,0.8990561281007794,4.77%,RET;FGFR3,DGIdb_Drug_Targets_2024__PONATINIB
DGIdb_Drug_Targets_2024__PX 866,-0.4359104301951966,-0.980207209605452,0.9965405498195165,1.30%,PIK3C2A,DGIdb_Drug_Targets_2024__PX 866
DGIdb_Drug_Targets_2024__FLUTICASONE PROPIONATE,-0.4946173199817339,-0.9783511802588116,0.9945303344396536,25.87%,CD14;CD163;PLA2G4A;GLCCI1,DGIdb_Drug_Targets_2024__FLUTICASONE PROPIONATE
DGIdb_Drug_Targets_2024__BRIVANIB,0.5475834720507591,0.9756975444694138,0.902268834455526,4.77%,FGFR3,DGIdb_Drug_Targets_2024__BRIVANIB
DGIdb_Drug_Targets_2024__PROPYLTHIOURACIL,-0.5283382377455176,-0.9735050401403694,0.988767369131594,18.42%,LEP;PRKAB1;BDNF;MYO9B,DGIdb_Drug_Targets_2024__PROPYLTHIOURACIL
DGIdb_Drug_Targets_2024__INFLIXIMAB,0.4787643634473849,0.9729002263050072,0.9001665736478529,19.59%,ALPL;CERS6;HLA-DPB1;BGLAP;TLR2;HLA-DQB1,DGIdb_Drug_Targets_2024__INFLIXIMAB
DGIdb_Drug_Targets_2024__TACROLIMUS,0.5300971192637383,0.9718249061120576,0.8983621491861792,11.82%,SPP1;HSD11B1;FKBP1A,DGIdb_Drug_Targets_2024__TACROLIMUS
DGIdb_Drug_Targets_2024__DAUNORUBICIN,0.3972254537954984,0.9695616302931278,0.8976597877192178,26.06%,COL1A2;ABCB1;FAS;TPMT;CBR1;BMP7;HDAC3;RPSA;NRP2;MTHFR;SZRD1;IDH1,DGIdb_Drug_Targets_2024__DAUNORUBICIN
DGIdb_Drug_Targets_2024__METHYLPHENIDATE,0.433790981306219,0.9682047850577884,0.8985045380793353,16.91%,ALDH1L1;ABCB1;PEBP4;FXR2,DGIdb_Drug_Targets_2024__METHYLPHENIDATE
DGIdb_Drug_Targets_2024__UCN 01,0.4780184452317035,0.9661108074977252,0.9017466737977484,2.06%,CDK6,DGIdb_Drug_Targets_2024__UCN 01
DGIdb_Drug_Targets_2024__GABAPENTIN,0.5611741173758835,0.962491707240328,0.9034785676496828,10.04%,CACNA2D1;ABCB1,DGIdb_Drug_Targets_2024__GABAPENTIN
DGIdb_Drug_Targets_2024__PD 0325901,-0.5025820936358195,-0.9593071244895012,1.0,29.67%,KIT;BRAF;PTEN;MAP2K1,DGIdb_Drug_Targets_2024__PD 0325901
DGIdb_Drug_Targets_2024__RG 1530,-0.2951422213228221,-0.9581896992672556,1.0,8.02%,EGFR;IRAK4;LTK;GRK5;CDK2;PAK4;TNK2;KIT;CDK5,DGIdb_Drug_Targets_2024__RG 1530
DGIdb_Drug_Targets_2024__ATORVASTATIN,0.4304630744207938,0.9567216321982392,0.9071242232040908,16.48%,ITGAM;ABCB1;FAS;APOA5;BGLAP,DGIdb_Drug_Targets_2024__ATORVASTATIN
DGIdb_Drug_Targets_2024__SUNITINIB,0.4208612998338552,0.9547443727008196,0.9080393667840628,8.46%,RET;PTPRB,DGIdb_Drug_Targets_2024__SUNITINIB
DGIdb_Drug_Targets_2024__BYL719,-0.4291955314668997,-0.951331471491359,1.0,1.30%,PIK3C2A,DGIdb_Drug_Targets_2024__BYL719
DGIdb_Drug_Targets_2024__PI 103,-0.4451462364680197,-0.9443096834329964,1.0,1.30%,PIK3C2A,DGIdb_Drug_Targets_2024__PI 103
DGIdb_Drug_Targets_2024__ROSIGLITAZONE,0.5091397414779685,0.9430404965917998,0.9114354491484424,5.38%,TG,DGIdb_Drug_Targets_2024__ROSIGLITAZONE
DGIdb_Drug_Targets_2024__MORPHINE,0.4583057676297969,0.9417760054222262,0.912032196259934,10.04%,ITGAM;GCG;ABCB1,DGIdb_Drug_Targets_2024__MORPHINE
DGIdb_Drug_Targets_2024__AZACITIDINE,0.4962441198069069,0.9400431579641796,0.910343861451877,26.06%,KRAS;MTHFR;ALDH1A1;IDH1,DGIdb_Drug_Targets_2024__AZACITIDINE
DGIdb_Drug_Targets_2024__PF 562271,-0.2861078008121261,-0.9365743758799374,1.0,8.02%,CSNK1G1;IRAK4;LTK;GRK5;CDK2;MINK1;MARK3;PAK4;TNK2;CDC42BPA;CDK5,DGIdb_Drug_Targets_2024__PF 562271
DGIdb_Drug_Targets_2024__ERLOTINIB,0.3847543321470988,0.933210310602164,0.9074201664672844,11.80%,RET;NF1;PKN2;FGFR3;ABCB1;NF2,DGIdb_Drug_Targets_2024__ERLOTINIB
DGIdb_Drug_Targets_2024__PD 0166285,-0.3096100412318606,-0.9270184794372694,1.0,14.19%,EGFR;LTK;MINK1;PAK4;TNK2;TYRO3;NTRK2;JAK2;YES1,DGIdb_Drug_Targets_2024__PD 0166285
DGIdb_Drug_Targets_2024__TOFACITINIB,-0.4483776648553012,-0.9260535545929864,1.0,26.76%,JAK2;YES1;STAT5B;TYK2,DGIdb_Drug_Targets_2024__TOFACITINIB
DGIdb_Drug_Targets_2024__DABIGATRAN,0.5509734959416747,0.9255034249828016,0.91131579406802,8.55%,ADK,DGIdb_Drug_Targets_2024__DABIGATRAN
DGIdb_Drug_Targets_2024__ALISERTIB,-0.3462230306007252,-0.9189441976302376,1.0,6.69%,EGFR;LTK;GRK5;TNK2,DGIdb_Drug_Targets_2024__ALISERTIB
DGIdb_Drug_Targets_2024__ALPELISIB,0.4946569006629491,0.918526607887412,0.914414488679996,4.77%,FGFR3,DGIdb_Drug_Targets_2024__ALPELISIB
DGIdb_Drug_Targets_2024__TOZASERTIB,-0.3018020888994262,-0.9102991111664838,1.0,20.23%,EGFR;IRAK4;LTK;MINK1;MARK3;PAK4;TYRO3;NTRK2;JAK2;YES1;MYLK;PRKAA1;LIMK1;SLK;ACVR1;LYN;PRKD2,DGIdb_Drug_Targets_2024__TOZASERTIB
DGIdb_Drug_Targets_2024__MENADIONE,0.4214909453321825,0.909971716670906,0.9168871202256992,23.49%,ATXN2;MAOB;ALDH1A1,DGIdb_Drug_Targets_2024__MENADIONE
DGIdb_Drug_Targets_2024__AST 487,0.3920425674153739,0.90719818143365,0.9160216648917036,17.21%,RET;HCK;PDGFRA;LCK;DAPK3,DGIdb_Drug_Targets_2024__AST 487
DGIdb_Drug_Targets_2024__RISPERIDONE,0.4464230599870932,0.9051848493839426,0.912502198838882,2.47%,TJP1,DGIdb_Drug_Targets_2024__RISPERIDONE
DGIdb_Drug_Targets_2024__OLANZAPINE,0.4457811409957949,0.9051282695991212,0.9119936144022968,22.55%,GCG;TPMT;GAA;MTHFR,DGIdb_Drug_Targets_2024__OLANZAPINE
DGIdb_Drug_Targets_2024__EPINEPHRINE,-0.4441286196482501,-0.8971102416932393,1.0,55.66%,MTOR;CAST;ADRA2A;PIK3CB;TPM3;GHRL;HSD17B10,DGIdb_Drug_Targets_2024__EPINEPHRINE
DGIdb_Drug_Targets_2024__PI 88,0.5113224638596119,0.8926640432144666,0.914506617170818,33.96%,HPSE;FGFR2;TFPI,DGIdb_Drug_Targets_2024__PI 88
DGIdb_Drug_Targets_2024__PAZOPANIB,0.3737493283034196,0.8868194658143758,0.915746375268062,4.77%,RET;FGFR3,DGIdb_Drug_Targets_2024__PAZOPANIB
DGIdb_Drug_Targets_2024__XL765,-0.4310088008832944,-0.8854045906443135,1.0,17.41%,CRTC2;MTOR;CRTC1,DGIdb_Drug_Targets_2024__XL765
DGIdb_Drug_Targets_2024__HYDROCHLOROTHIAZIDE,0.4081700877475495,0.8845800719910825,0.9170342692786064,1.28%,ADO,DGIdb_Drug_Targets_2024__HYDROCHLOROTHIAZIDE
DGIdb_Drug_Targets_2024__NORTRIPTYLINE,-0.3751069353968768,-0.8831741374087394,1.0,15.12%,RPTOR;FCHSD1;UST;BDNF,DGIdb_Drug_Targets_2024__NORTRIPTYLINE
DGIdb_Drug_Targets_2024__SORAFENIB,0.3354083467357628,0.8792200052990349,0.91963091507976,11.62%,RET;NF1;FGFR3;ABCB1;MAP4K5;RPS6KB1,DGIdb_Drug_Targets_2024__SORAFENIB
DGIdb_Drug_Targets_2024__CLOZAPINE,0.3652507398258346,0.8773676001321352,0.9212447274807926,13.02%,GFRA2;GCG;GSTT1;HLA-DPB1;DTNBP1,DGIdb_Drug_Targets_2024__CLOZAPINE
DGIdb_Drug_Targets_2024__HEPARIN,0.3843977384503011,0.8764215440199068,0.9211306376064102,13.82%,CSNK1A1;SERPINA5;FCGR3B;VWF,DGIdb_Drug_Targets_2024__HEPARIN
DGIdb_Drug_Targets_2024__BINIMETINIB,0.4454850445457911,0.8755017022046399,0.9221807650038764,21.42%,NF1;MAP2K2;KRAS,DGIdb_Drug_Targets_2024__BINIMETINIB
DGIdb_Drug_Targets_2024__CARFILZOMIB,-0.2937506685330808,-0.8735784608023306,1.0,38.08%,PSMB9;PSMD5;PSMD4;PSMF1;PSMD13;PSMC6;PSMA2;PSMC1;PSMB8;PSMD11;PSMC2;PSMB1;PSMB7;PSMC3;PSMD6;PSME2;PSMB10;PSMD7;PSMA5;PSMB4;PSMB3;PSMB2;PSMA3;PSMD14;PSMA4;PSMC5,DGIdb_Drug_Targets_2024__CARFILZOMIB
DGIdb_Drug_Targets_2024__PANOBINOSTAT,0.467544802776711,0.8687829507390206,0.927212948109005,22.13%,ACTL6A;HDAC3;SIRT5,DGIdb_Drug_Targets_2024__PANOBINOSTAT
DGIdb_Drug_Targets_2024__PHENYTOIN,0.5053694779538016,0.8643224366259843,0.9292328852392464,22.16%,TG;CFHR4,DGIdb_Drug_Targets_2024__PHENYTOIN
DGIdb_Drug_Targets_2024__NICOTINE,0.410537400198396,0.8624936800498317,0.9301798895132494,14.30%,ABCB1;DBH;APOE,DGIdb_Drug_Targets_2024__NICOTINE
DGIdb_Drug_Targets_2024__FLUDARABINE,0.4566798563104686,0.8578350143298037,0.9325169270926832,15.08%,MPO;CD40,DGIdb_Drug_Targets_2024__FLUDARABINE
DGIdb_Drug_Targets_2024__DOVITINIB,0.3167386874882695,0.8577358401393794,0.9321076453131396,17.09%,RET;PKN2;FGFR3;MARK2;MAP4K5;RPS6KB1;HCK;MAP2K2;PDGFRA;LCK,DGIdb_Drug_Targets_2024__DOVITINIB
DGIdb_Drug_Targets_2024__GSK2126458,0.3976635200707635,0.8539508802082186,0.9340809794652885,0.89%,RET,DGIdb_Drug_Targets_2024__GSK2126458
DGIdb_Drug_Targets_2024__ENTRECTINIB,0.3288964570872545,0.8529149757711112,0.934053619965006,4.77%,RET;PKN2;FGFR3,DGIdb_Drug_Targets_2024__ENTRECTINIB
DGIdb_Drug_Targets_2024__FULVESTRANT,0.4597089023294713,0.8513715869364398,0.9344317476465884,2.06%,CDK6,DGIdb_Drug_Targets_2024__FULVESTRANT
DGIdb_Drug_Targets_2024__FENTANYL,0.4416519502013667,0.8506216341791814,0.9345543434900548,12.28%,ITGAM;MPO;FCGR3B,DGIdb_Drug_Targets_2024__FENTANYL
DGIdb_Drug_Targets_2024__BEVACIZUMAB,0.3586898425336762,0.8501727627412621,0.9347519114107936,21.42%,NF1;THBS2;RALBP1;MMP2;NF2;ANXA11;CD274;CSPG4;KRAS,DGIdb_Drug_Targets_2024__BEVACIZUMAB
DGIdb_Drug_Targets_2024__MASITINIB,0.4156906325152516,0.8500352270345665,0.934441040881764,15.81%,FGFR3;HCK;PDGFRA,DGIdb_Drug_Targets_2024__MASITINIB
DGIdb_Drug_Targets_2024__CURCUMIN,-0.3159017558547033,-0.8438297878067009,1.0,0.55%,EGFR,DGIdb_Drug_Targets_2024__CURCUMIN
DGIdb_Drug_Targets_2024__AXITINIB,-0.4263290535959086,-0.8389608082635419,1.0,25.14%,KIT;YES1;PDGFB;BRAF,DGIdb_Drug_Targets_2024__AXITINIB
DGIdb_Drug_Targets_2024__DABRAFENIB,0.4020387500252478,0.8312012148617421,0.9437280281099388,32.95%,NF1;MAP2K2;CD274;KRAS;PIK3CA;AKT1;RAC1,DGIdb_Drug_Targets_2024__DABRAFENIB
DGIdb_Drug_Targets_2024__EVEROLIMUS,0.3698448875821727,0.8300302434874849,0.942207941290327,11.82%,RET;NF1;NF2;FKBP1A,DGIdb_Drug_Targets_2024__EVEROLIMUS
DGIdb_Drug_Targets_2024__DIGOXIN,0.4364903008803582,0.8257757311565328,0.9422648076749688,10.04%,ATP1B1;ABCB1,DGIdb_Drug_Targets_2024__DIGOXIN
DGIdb_Drug_Targets_2024__CI 1040,-0.3650326968015835,-0.8241390967824208,1.0,1.17%,RPS6KA1,DGIdb_Drug_Targets_2024__CI 1040
DGIdb_Drug_Targets_2024__HALOPERIDOL,0.3609825220746586,0.8223715895872167,0.9433314783475144,24.52%,DTNBP1;MAOB;NTS;LDLR;MTHFR;AKAP13;TOR1A;HSPG2,DGIdb_Drug_Targets_2024__HALOPERIDOL
DGIdb_Drug_Targets_2024__BUPARLISIB,0.4226584534877934,0.8219110792251836,0.9435100174785862,32.59%,PIK3R2;FGFR2;PIK3CA;PIK3R1,DGIdb_Drug_Targets_2024__BUPARLISIB
DGIdb_Drug_Targets_2024__INSULIN,-0.321689535539814,-0.8178367141570767,1.0,7.77%,SV2A;LPL;VAMP2;ENO2,DGIdb_Drug_Targets_2024__INSULIN
DGIdb_Drug_Targets_2024__AMOXICILLIN,-0.4492618085291406,-0.8177246344536432,1.0,1.35%,HLA-C,DGIdb_Drug_Targets_2024__AMOXICILLIN
DGIdb_Drug_Targets_2024__FORETINIB,-0.4129899061140723,-0.8120645875748764,1.0,14.19%,KIT;YES1,DGIdb_Drug_Targets_2024__FORETINIB
DGIdb_Drug_Targets_2024__BEZ235,-0.3620086689890318,-0.8030858639120422,1.0,2.75%,RPTOR,DGIdb_Drug_Targets_2024__BEZ235
DGIdb_Drug_Targets_2024__MESALAMINE,-0.4302400444095484,-0.7978178168140182,1.0,7.51%,CHUK,DGIdb_Drug_Targets_2024__MESALAMINE
DGIdb_Drug_Targets_2024__AZD4547,0.4617377515109659,0.7916651501218259,0.9518813652758624,4.77%,FGFR3,DGIdb_Drug_Targets_2024__AZD4547
DGIdb_Drug_Targets_2024__ETOPOSIDE,0.3596388219786983,0.7859730345813571,0.9543340780812752,21.38%,GSTT1;TNFSF13B;ITGAL;MAPK1,DGIdb_Drug_Targets_2024__ETOPOSIDE
DGIdb_Drug_Targets_2024__CAPSAICIN,0.4308243413329843,0.7794478925379247,0.9547173775319516,10.06%,ABCB1;PCNA,DGIdb_Drug_Targets_2024__CAPSAICIN
DGIdb_Drug_Targets_2024__DABRAFENIB MESYLATE,0.4348272384152426,0.77431834356305,0.9576708068118628,14.57%,MAP2K5;MAP2K2,DGIdb_Drug_Targets_2024__DABRAFENIB MESYLATE
DGIdb_Drug_Targets_2024__METHOTREXATE,0.3145565047579174,0.7736661016215712,0.9581091478674866,26.06%,SPECC1L;GSTT1;TNFAIP3;ADA;BMP7;ATIC;ENG;ABCC4;GLS;IDH1,DGIdb_Drug_Targets_2024__METHOTREXATE
DGIdb_Drug_Targets_2024__TOSEDOSTAT,0.3605202696004264,0.7707271164185221,0.960099941165667,25.25%,XPNPEP2;METAP2;METAP1;LAP3,DGIdb_Drug_Targets_2024__TOSEDOSTAT
DGIdb_Drug_Targets_2024__NINTEDANIB,0.3908249617438189,0.7700733379588813,0.960489598882727,32.79%,FGFR3;PDGFRA;FGFR2;PIK3CA;AKT1,DGIdb_Drug_Targets_2024__NINTEDANIB
DGIdb_Drug_Targets_2024__BGJ398,-0.3269068738547888,-0.7596328753970673,1.0,1.30%,PIK3C2A,DGIdb_Drug_Targets_2024__BGJ398
DGIdb_Drug_Targets_2024__RUXOLITINIB,-0.3940713306798365,-0.7592012335847824,1.0,25.14%,JAK2;IL7R;BRAF,DGIdb_Drug_Targets_2024__RUXOLITINIB
DGIdb_Drug_Targets_2024__FLUOROURACIL,-0.2682971187720765,-0.7582031248756266,1.0,7.43%,EGFR;SMAD4;TMEM167A,DGIdb_Drug_Targets_2024__FLUOROURACIL
DGIdb_Drug_Targets_2024__INFIGRATINIB,0.4237961617044813,0.7566364192900566,0.9663783207720864,4.77%,FGFR3,DGIdb_Drug_Targets_2024__INFIGRATINIB
DGIdb_Drug_Targets_2024__DOXORUBICIN,0.2920507017544391,0.7551308298943996,0.9663037704273372,29.67%,COL1A2;ABCB1;TPMT;FCGR3B;CBR1;BMP7;CD274;RPSA;LRP1B;ABCC4;FCGR3A;SERPINA6;PIK3CA;MTR,DGIdb_Drug_Targets_2024__DOXORUBICIN
DGIdb_Drug_Targets_2024__AZD 1080,0.3886085718965934,0.7533921497000227,0.9670342233364724,6.53%,STK17A;MARK2,DGIdb_Drug_Targets_2024__AZD 1080
DGIdb_Drug_Targets_2024__CISPLATIN,0.2830756965323561,0.7499844574849402,0.966822659403766,26.06%,ACTL6A;FGFR3;ACSS2;GCLC;FAS;TPMT;CDH17;NF2;UBE2I;RARS1;CD274;XRCC5;KRAS;STAT1;ALDH1A1;ABCC4;CD44;IDH1,DGIdb_Drug_Targets_2024__CISPLATIN
DGIdb_Drug_Targets_2024__CRENOLANIB,0.4147410681457314,0.7456917756128432,0.9692902794749404,26.06%,PDGFRA;IDH1,DGIdb_Drug_Targets_2024__CRENOLANIB
DGIdb_Drug_Targets_2024__ZSTK474,-0.3930769842303597,-0.7446678763103177,1.0,27.09%,JAK2;BRAF;PTEN,DGIdb_Drug_Targets_2024__ZSTK474
DGIdb_Drug_Targets_2024__AT 7519,0.4045602929632904,0.7435706800897117,0.970476965085417,2.06%,CDK6,DGIdb_Drug_Targets_2024__AT 7519
DGIdb_Drug_Targets_2024__XL999,-0.3876507766229256,-0.7413398846268899,1.0,34.49%,KIT;SRC;FLT4;AXL,DGIdb_Drug_Targets_2024__XL999
DGIdb_Drug_Targets_2024__FENOFIBRATE,0.3867541570652615,0.7410882079309554,0.9720792254015788,33.96%,ABCB1;APOE;CFL1;ADIPOQ;TFPI,DGIdb_Drug_Targets_2024__FENOFIBRATE
DGIdb_Drug_Targets_2024__SIMVASTATIN,0.332538494800451,0.7401306504448767,0.9727937933387916,11.83%,MMP2;ABCB1;APOA5,DGIdb_Drug_Targets_2024__SIMVASTATIN
DGIdb_Drug_Targets_2024__VANDETANIB,-0.2723668055239501,-0.7369737311932774,1.0,3.73%,EGFR;LTK,DGIdb_Drug_Targets_2024__VANDETANIB
DGIdb_Drug_Targets_2024__BMS 754807,-0.3942942861261441,-0.7364359075577424,1.0,36.07%,NTRK2;IGF1R;AXL;INSR,DGIdb_Drug_Targets_2024__BMS 754807
DGIdb_Drug_Targets_2024__WORTMANNIN,0.3815671690555722,0.7319034843967928,0.9748491660728814,5.39%,SPP1,DGIdb_Drug_Targets_2024__WORTMANNIN
DGIdb_Drug_Targets_2024__VERAPAMIL,-0.379408009144268,-0.7289963513956285,1.0,4.10%,GRK5,DGIdb_Drug_Targets_2024__VERAPAMIL
DGIdb_Drug_Targets_2024__SNS 314,0.3160123426987882,0.7262353492158614,0.9761350739005086,0.89%,RET,DGIdb_Drug_Targets_2024__SNS 314
DGIdb_Drug_Targets_2024__PICTILISIB,0.3461027745601797,0.7147907059024476,0.978360405970031,32.59%,FGFR3;PIK3R2;KRAS;PIK3CA;PIK3R1,DGIdb_Drug_Targets_2024__PICTILISIB
DGIdb_Drug_Targets_2024__EPTIFIBATIDE,-0.3898064286982773,-0.7140528035284647,1.0,61.07%,ITGA2B;FGA;ITGB3;FGB;FGG,DGIdb_Drug_Targets_2024__EPTIFIBATIDE
DGIdb_Drug_Targets_2024__MIDOSTAURIN,-0.2836806211700634,-0.7056576209126976,1.0,14.19%,NPM1;KIT;JAK2;YES1,DGIdb_Drug_Targets_2024__MIDOSTAURIN
DGIdb_Drug_Targets_2024__TANDUTINIB,-0.362343031594122,-0.7026926969670856,1.0,18.83%,KIT;ACVR1,DGIdb_Drug_Targets_2024__TANDUTINIB
DGIdb_Drug_Targets_2024__DASATINIB,0.2638443614791804,0.6994023880045346,0.9826679439288262,17.09%,NF1;PKN2;FGFR3;ABCB1;MAP4K5;HCK;MAP2K2;PDGFRA;LCK,DGIdb_Drug_Targets_2024__DASATINIB
DGIdb_Drug_Targets_2024__DACTOLISIB,0.3116028910596265,0.6946648468421832,0.9837317561597588,12.53%,FGFR3;MAP4K5;PIK3R2,DGIdb_Drug_Targets_2024__DACTOLISIB
DGIdb_Drug_Targets_2024__QUERCETIN,-0.2701488510651101,-0.688187989672799,1.0,24.31%,CD34;YES1;MAPK3;NFKB1;NFKB2;F2,DGIdb_Drug_Targets_2024__QUERCETIN
