term,ES,NES,fdr,Gene %,Genes,description
DGIdb_Drug_Targets_2024__LAMIVUDINE,-0.7149026992874175,-1.628588815231979,0.6258376848144634,15.31%,ABCC3;ABCC1;ABCC4;CMPK1,DGIdb_Drug_Targets_2024__LAMIVUDINE
DGIdb_Drug_Targets_2024__XL147,-0.7235367372353674,-1.6175578172348786,0.6273699086923756,27.82%,PTEN;PIK3CB;PIK3R4;PIK3R1;PIK3R6;BRAF;PIK3C3;PIK3C2A;PIK3CG;PIK3CA,DGIdb_Drug_Targets_2024__XL147
DGIdb_Drug_Targets_2024__EVEROLIMUS,-0.6370709555501999,-1.564828484450363,0.7035676893710202,29.20%,PTEN;TSC2;MTOR;FLCN;PIK3R1;RPTOR;BRAF;FGFR4;AKT2;PIK3CA;TSC1,DGIdb_Drug_Targets_2024__EVEROLIMUS
DGIdb_Drug_Targets_2024__MORPHINE,-0.6768866532604485,-1.5526781440841877,0.758034368974049,14.58%,ABCC3;GCG;F2R;TXNRD2;HMOX2,DGIdb_Drug_Targets_2024__MORPHINE
DGIdb_Drug_Targets_2024__PI 103,-0.7232365145228216,-1.5458136903254456,0.7443700559808472,27.82%,MTOR;PIK3CB;PIK3R1;PIK3R6;PIK3C3;PIK3C2A;PIK3CG;PIK3CA,DGIdb_Drug_Targets_2024__PI 103
DGIdb_Drug_Targets_2024__GDC 0941,-0.7232365145228216,-1.5303105362153424,0.7170513090190735,27.82%,PIK3CB;PIK3R4;PIK3R1;PIK3R6;PIK3C3;PIK3C2A;PIK3CG;PIK3CA,DGIdb_Drug_Targets_2024__GDC 0941
DGIdb_Drug_Targets_2024__BAY80 6946,-0.7232365145228216,-1.5274908351719734,0.7175415341965256,27.82%,PTEN;PIK3CB;PIK3R4;PIK3R1;PIK3R6;PIK3C2A;PIK3CG;PIK3CA,DGIdb_Drug_Targets_2024__BAY80 6946
DGIdb_Drug_Targets_2024__AT9283,-0.7915560335768304,-1.5242103681148798,0.7032332529961763,18.50%,JAK2;RPS6KA3;JAK3;YES1,DGIdb_Drug_Targets_2024__AT9283
DGIdb_Drug_Targets_2024__BUPARLISIB,-0.7150282828969844,-1.524137781267123,0.6948548540592446,27.82%,PTEN;PIK3CB;PIK3R1;FGFR2;BRAF;PIK3CG;PIK3CA,DGIdb_Drug_Targets_2024__BUPARLISIB
DGIdb_Drug_Targets_2024__GSK2126458,-0.6428400372642276,-1.5192385819581693,0.6791433474431289,27.82%,PTEN;PIK3CB;PIK3R4;PIK3R1;PIK3R6;BRAF;AKT2;PIK3CG;PIK3CA,DGIdb_Drug_Targets_2024__GSK2126458
DGIdb_Drug_Targets_2024__BEZ235,-0.6693648816936488,-1.508573446906138,0.6813060520810565,33.22%,MTOR;PIK3CB;PIK3R4;PIK3R1;PIK3R6;RPTOR;PIK3C3;PIK3CG;PIK3CA;RICTOR,DGIdb_Drug_Targets_2024__BEZ235
DGIdb_Drug_Targets_2024__PKI 587,-0.6704758153093437,-1.4927289815432565,0.7014459916402397,27.82%,MTOR;PIK3CB;PIK3R4;PIK3R1;PIK3R6;PIK3C3;PIK3C2A;PIK3CG;PIK3CA,DGIdb_Drug_Targets_2024__PKI 587
DGIdb_Drug_Targets_2024__PROGESTERONE,-0.6122899524858312,-1.4888281369002014,0.7071198212622964,7.97%,NME2;PTEN;PIK3CB,DGIdb_Drug_Targets_2024__PROGESTERONE
DGIdb_Drug_Targets_2024__TOFACITINIB,-0.7071758498661415,-1.4628359968931013,0.7413325074692776,18.50%,JAK2;STAT5B;JAK3;YES1,DGIdb_Drug_Targets_2024__TOFACITINIB
DGIdb_Drug_Targets_2024__ZSTK474,-0.7229365408544172,-1.4610828920385628,0.7354911345960046,27.82%,PTEN;JAK2;PIK3CB;BRAF;PIK3CG;PIK3CA,DGIdb_Drug_Targets_2024__ZSTK474
DGIdb_Drug_Targets_2024__SUNITINIB,-0.5545140316989992,-1.4580957927514564,0.7437214880394319,18.50%,CA9;PTEN;PDGFB;POR;FGFR2;YES1,DGIdb_Drug_Targets_2024__SUNITINIB
DGIdb_Drug_Targets_2024__DS 7423,-0.73640851915097,-1.4566269738852082,0.7314717486552309,11.35%,PTEN;MTOR;PIK3CB;PIK3R1,DGIdb_Drug_Targets_2024__DS 7423
DGIdb_Drug_Targets_2024__VS 5584,-0.73640851915097,-1.4566269738852082,0.7314717486552309,11.35%,PTEN;MTOR;PIK3CB;PIK3R1,DGIdb_Drug_Targets_2024__VS 5584
DGIdb_Drug_Targets_2024__PF 04691502,-0.73640851915097,-1.4566269738852082,0.7314717486552309,11.35%,PTEN;MTOR;PIK3CB;PIK3R1,DGIdb_Drug_Targets_2024__PF 04691502
DGIdb_Drug_Targets_2024__BGJ398,-0.6160524382806986,-1.4532495268795242,0.7267046271720327,27.82%,MTOR;PIK3CB;PIK3R4;PIK3R1;FGFR2;PIK3R6;PIK3C3;PIK3C2A;FGFR4;PIK3CG;PIK3CA,DGIdb_Drug_Targets_2024__BGJ398
DGIdb_Drug_Targets_2024__PICTILISIB,-0.6113662176900925,-1.4434768205740836,0.7519406404669631,27.82%,PTEN;JAK2;PIK3CB;PIK3R1;RIT1;YES1;BRAF;PIK3CG;PIK3CA,DGIdb_Drug_Targets_2024__PICTILISIB
DGIdb_Drug_Targets_2024__GEDATOLISIB,-0.7012692656723944,-1.441989524716472,0.7418206211228807,11.35%,PTEN;MTOR;PIK3CB;PIK3R1,DGIdb_Drug_Targets_2024__GEDATOLISIB
DGIdb_Drug_Targets_2024__PLATINUM,0.6825626608166051,1.4378301726026526,0.4664070394684039,5.03%,XRCC5;ATP7A,DGIdb_Drug_Targets_2024__PLATINUM
DGIdb_Drug_Targets_2024__FLUOROURACIL,-0.4962244483088637,-1.4296928663076534,0.773292237002442,13.48%,TMEM167A;PTEN;IRS1;DPYD;ABCC1;CD274;ABCC4;RALBP1;FGFR2,DGIdb_Drug_Targets_2024__FLUOROURACIL
DGIdb_Drug_Targets_2024__EPIRUBICIN,-0.722415147219071,-1.418430666276706,0.783185328575877,7.71%,SERPINE1;IRS1;ABCC1,DGIdb_Drug_Targets_2024__EPIRUBICIN
DGIdb_Drug_Targets_2024__XL765,-0.6883278175882757,-1.4171667045848717,0.7775286115372967,11.35%,PTEN;MTOR;PIK3CB;PIK3R1,DGIdb_Drug_Targets_2024__XL765
DGIdb_Drug_Targets_2024__INDOMETHACIN,-0.6388176432502645,-1.4121600105749197,0.7816867961351345,19.82%,STAT6;ABCC1;ENO2;PTGS1,DGIdb_Drug_Targets_2024__INDOMETHACIN
DGIdb_Drug_Targets_2024__LEUCOVORIN,-0.552893426772668,-1.4060407771149577,0.7973656228349997,29.97%,DPYD;ABCC1;ABCC4;RALBP1;FGFR2;UMPS;BRAF;PIK3CA;BAX,DGIdb_Drug_Targets_2024__LEUCOVORIN
DGIdb_Drug_Targets_2024__NIFEDIPINE,0.4828808778372557,1.4022226871318073,0.4838948172148353,9.32%,ATXN2;CBX1;NTS,DGIdb_Drug_Targets_2024__NIFEDIPINE
DGIdb_Drug_Targets_2024__SIROLIMUS,-0.6196767878312043,-1.4002134615980968,0.776939855975555,4.58%,PTEN;MTOR;FLCN,DGIdb_Drug_Targets_2024__SIROLIMUS
DGIdb_Drug_Targets_2024__OXALIPLATIN,-0.5710780056616241,-1.3929111048117586,0.7855161819075986,29.97%,PTEN;PIN1;DPYD;ABCC1;CD274;FGFR2;BRAF;GNA13;MTHFR;PIK3CA;BAX,DGIdb_Drug_Targets_2024__OXALIPLATIN
DGIdb_Drug_Targets_2024__PACLITAXEL,-0.4799611162513598,-1.3906697013845255,0.7768035870486735,11.18%,ABCC3;PTEN;ARHGEF10;JAK2;ABCC1;CD274;NFE2,DGIdb_Drug_Targets_2024__PACLITAXEL
DGIdb_Drug_Targets_2024__SULTHIAME,-0.7376468611004502,-1.3899622437422652,0.7704307597095887,0.72%,CA9,DGIdb_Drug_Targets_2024__SULTHIAME
DGIdb_Drug_Targets_2024__ETHOXZOLAMIDE,-0.7376468611004502,-1.3899622437422652,0.7704307597095887,0.72%,CA9,DGIdb_Drug_Targets_2024__ETHOXZOLAMIDE
DGIdb_Drug_Targets_2024__METFORMIN,-0.5874245115863068,-1.3885570068959323,0.7613018632922315,27.82%,PTEN;MTOR;PRKAG1;PRKAB2;PRKAG2;PRKAA1;PIK3CA,DGIdb_Drug_Targets_2024__METFORMIN
DGIdb_Drug_Targets_2024__IPILIMUMAB,-0.7379493411139673,-1.37802430404708,0.7832079373441855,22.37%,PTEN;CD274;BRAF,DGIdb_Drug_Targets_2024__IPILIMUMAB
DGIdb_Drug_Targets_2024__CETUXIMAB,-0.5678829681589034,-1.374926260042348,0.7745669523658876,32.29%,PTEN;PTP4A3;EGF;GC;BRAF;PIK3CA;FCGR3A;VPS37A,DGIdb_Drug_Targets_2024__CETUXIMAB
DGIdb_Drug_Targets_2024__AXITINIB,-0.6608655845246783,-1.3660209983712528,0.7984103711594462,22.37%,PDGFB;CD274;YES1;BRAF,DGIdb_Drug_Targets_2024__AXITINIB
DGIdb_Drug_Targets_2024__SORAFENIB TOSYLATE,0.5583340065837213,1.3610917813156582,0.5164754314942548,17.98%,ATXN2;KIT;PDGFRA;PDGFRB,DGIdb_Drug_Targets_2024__SORAFENIB TOSYLATE
DGIdb_Drug_Targets_2024__METHADONE,-0.63438230267852,-1.354339031572691,0.7905989812282328,14.87%,POR;TXNRD2;SLC6A4,DGIdb_Drug_Targets_2024__METHADONE
DGIdb_Drug_Targets_2024__PALBOCICLIB,-0.5400856012164205,-1.3441117972462375,0.784173246750329,27.82%,PTEN;DYRK1A;RPS6KA3;BRAF;CDK5;PRKAA1;PIK3CA,DGIdb_Drug_Targets_2024__PALBOCICLIB
DGIdb_Drug_Targets_2024__IMATINIB,-0.4896548254561665,-1.3373371873389135,0.8084583678218454,22.37%,PTEN;PDGFB;JAK2;CD274;IRAK1;ABCC4;SMAD3;YES1;BRAF,DGIdb_Drug_Targets_2024__IMATINIB
DGIdb_Drug_Targets_2024__TESTOSTERONE,-0.6807623894770769,-1.3367552103415925,0.8087659869403119,0.66%,USP9Y,DGIdb_Drug_Targets_2024__TESTOSTERONE
DGIdb_Drug_Targets_2024__IBUPROFEN,0.6324081143873578,1.3326094721502229,0.5317796253806071,0.46%,UGT2B7,DGIdb_Drug_Targets_2024__IBUPROFEN
DGIdb_Drug_Targets_2024__PEMBROLIZUMAB,-0.5773793042499791,-1.3294587716432262,0.8068776697933295,9.30%,PTEN;JAK2;CD274,DGIdb_Drug_Targets_2024__PEMBROLIZUMAB
DGIdb_Drug_Targets_2024__NEVIRAPINE,-0.6975761458702052,-1.3277153085758306,0.7959977743580959,7.71%,ABCC3;ABCC1,DGIdb_Drug_Targets_2024__NEVIRAPINE
DGIdb_Drug_Targets_2024__CAPIVASERTIB,-0.7040333944904963,-1.3271077468942925,0.7967152838750331,3.69%,PTEN;MTOR,DGIdb_Drug_Targets_2024__CAPIVASERTIB
DGIdb_Drug_Targets_2024__FULVESTRANT,-0.6705892759719688,-1.3248151652219666,0.7963995189980073,27.82%,PTEN;EPHX2;FGFR2;TFPI;PIK3CA,DGIdb_Drug_Targets_2024__FULVESTRANT
DGIdb_Drug_Targets_2024__DICLOFENAC,0.6190375658071777,1.32239921884724,0.5408851156692797,0.46%,UGT2B7,DGIdb_Drug_Targets_2024__DICLOFENAC
DGIdb_Drug_Targets_2024__TEMSIROLIMUS,-0.6475305806201898,-1.3183108705531497,0.7961362242446319,3.69%,PTEN;MTOR,DGIdb_Drug_Targets_2024__TEMSIROLIMUS
DGIdb_Drug_Targets_2024__BUSULFAN,-0.6408895908357455,-1.3147336988204412,0.8023746529451998,0.25%,ABCC3,DGIdb_Drug_Targets_2024__BUSULFAN
DGIdb_Drug_Targets_2024__CAPTOPRIL,-0.6903014316696634,-1.312428108843139,0.8091592940981776,27.80%,SERPINE1;MYO9B;PIK3CG,DGIdb_Drug_Targets_2024__CAPTOPRIL
DGIdb_Drug_Targets_2024__LAPATINIB,-0.5898853420369679,-1.3106783600710834,0.8019898649232956,27.82%,PTEN;HLA-C;YES1;BRAF;PIK3CA,DGIdb_Drug_Targets_2024__LAPATINIB
DGIdb_Drug_Targets_2024__HYDROCHLOROTHIAZIDE,-0.5446669230016341,-1.3091573356222896,0.8049928030240221,5.53%,ADO;GRK5;SERPINE1,DGIdb_Drug_Targets_2024__HYDROCHLOROTHIAZIDE
DGIdb_Drug_Targets_2024__DACTOLISIB,-0.5248778283069266,-1.308471481653819,0.8038960179211545,27.82%,MTOR;JAK2;PIK3CB;PIK3R4;PIK3R1;PIK3R6;BRAF;PIK3CG;PIK3CA,DGIdb_Drug_Targets_2024__DACTOLISIB
DGIdb_Drug_Targets_2024__VEMURAFENIB,-0.5648392721243187,-1.3071785657323958,0.7994322266053883,27.82%,PTEN;CBL;FGFR2;YES1;BRAF;PIK3CA,DGIdb_Drug_Targets_2024__VEMURAFENIB
DGIdb_Drug_Targets_2024__OLANZAPINE,-0.5874361489687506,-1.2961268271238586,0.7982624091448044,15.97%,GCG;RABEP1;TBC1D1;PRKAB2,DGIdb_Drug_Targets_2024__OLANZAPINE
DGIdb_Drug_Targets_2024__EPINEPHRINE,-0.614675315811521,-1.295469036027577,0.793402620648321,7.97%,MTOR;PIK3CB,DGIdb_Drug_Targets_2024__EPINEPHRINE
DGIdb_Drug_Targets_2024__CLOZAPINE,-0.477219743180099,-1.2857434844930185,0.7973831653370231,15.97%,FKBP5;GCG;ABCC1;RABEP1;HLA-C;TBC1D1;SLC6A4;PRKAB2,DGIdb_Drug_Targets_2024__CLOZAPINE
DGIdb_Drug_Targets_2024__BINIMETINIB,-0.603044926145022,-1.281235672671692,0.7970383364181223,5.94%,PTEN;JAK2,DGIdb_Drug_Targets_2024__BINIMETINIB
DGIdb_Drug_Targets_2024__INFLIXIMAB,0.48484249594514,1.281207040913494,0.5817727915534224,7.52%,HLA-DQB1;TLR2;IVL,DGIdb_Drug_Targets_2024__INFLIXIMAB
DGIdb_Drug_Targets_2024__GEMCITABINE,-0.4717400555732773,-1.279653600781677,0.7949379453573885,9.44%,FKBP5;CBL;RRM2B;DOCK8;CD274;HLA-C,DGIdb_Drug_Targets_2024__GEMCITABINE
DGIdb_Drug_Targets_2024__OSI 027,-0.6429678481102808,-1.2766728343731222,0.7869516141487729,3.69%,PTEN;MTOR,DGIdb_Drug_Targets_2024__OSI 027
DGIdb_Drug_Targets_2024__CYTARABINE,-0.5411583092193413,-1.2727526612072009,0.7849882767188341,11.37%,ABCC3;RRM2B;ABCC4,DGIdb_Drug_Targets_2024__CYTARABINE
DGIdb_Drug_Targets_2024__VINCRISTINE,-0.4631044884116912,-1.2703669377377516,0.7867639336587805,31.61%,ABCC3;ABCC1;RAC2;RALBP1;SMAD3;CAPG;TUBB4A;MTHFR;PIK3CG;PIK3CA;STIM1;FCGR3A,DGIdb_Drug_Targets_2024__VINCRISTINE
DGIdb_Drug_Targets_2024__WARFARIN,-0.5483479330094823,-1.2703379554824177,0.7852326382390504,31.92%,VKORC1;VKORC1L1;NEDD4;CRP;MTHFR;PROC,DGIdb_Drug_Targets_2024__WARFARIN
DGIdb_Drug_Targets_2024__MK2206,-0.5933984875961316,-1.2669076832460695,0.7868081758015351,27.82%,PTEN;FGFR2;BRAF;AKT2;PIK3CA,DGIdb_Drug_Targets_2024__MK2206
DGIdb_Drug_Targets_2024__CLOMIPRAMINE,-0.6002826587169467,-1.2654977771791316,0.7796744133171024,18.37%,FKBP5;SLC6A4;CES1;RPTOR,DGIdb_Drug_Targets_2024__CLOMIPRAMINE
DGIdb_Drug_Targets_2024__VERAPAMIL,-0.6705640598700024,-1.265318714878411,0.7772846746992227,7.71%,GRK5;ABCC1,DGIdb_Drug_Targets_2024__VERAPAMIL
DGIdb_Drug_Targets_2024__ETOPOSIDE,-0.5273415707842699,-1.2588623064540712,0.7882603880728111,7.71%,ABCC3;ABCC1,DGIdb_Drug_Targets_2024__ETOPOSIDE
DGIdb_Drug_Targets_2024__MARIMASTAT,0.5295581829495953,1.251921451895108,0.6124099324305252,47.12%,MMP2;ADAM17;MMP7;MMP3;MMP1;MMP9;ADAM10,DGIdb_Drug_Targets_2024__MARIMASTAT
DGIdb_Drug_Targets_2024__GILTERITINIB,-0.5892037940896776,-1.2459074757095556,0.8022337764229999,29.85%,CBL;JAK2;JAK3;BRAF;IDH2,DGIdb_Drug_Targets_2024__GILTERITINIB
DGIdb_Drug_Targets_2024__PAROXETINE,0.575982796915021,1.2394294627819948,0.6094315974101827,11.29%,ATXN2;SRP19,DGIdb_Drug_Targets_2024__PAROXETINE
DGIdb_Drug_Targets_2024__OCTREOTIDE,-0.6629794106812417,-1.2355067227399918,0.8051648325622006,27.80%,PIK3CB;IGFBP1;PIK3CG,DGIdb_Drug_Targets_2024__OCTREOTIDE
DGIdb_Drug_Targets_2024__TRAMETINIB,-0.4755611195247399,-1.2246080680003593,0.8058916061085695,13.90%,PTEN;CD274;RASA1;FGFR2;MAP2K3,DGIdb_Drug_Targets_2024__TRAMETINIB
DGIdb_Drug_Targets_2024__PIMOZIDE,0.5524094114115359,1.217347667530169,0.6157683477088589,3.62%,ATXN2;CBX1,DGIdb_Drug_Targets_2024__PIMOZIDE
DGIdb_Drug_Targets_2024__RALOXIFENE,0.4531402771860864,1.193220004190949,0.6379698318032746,3.62%,ATXN2;CBX1,DGIdb_Drug_Targets_2024__RALOXIFENE
DGIdb_Drug_Targets_2024__AFATINIB,-0.6320788966242183,-1.1923977211495516,0.8431677034056495,27.82%,PTEN;BRAF;PIK3CA,DGIdb_Drug_Targets_2024__AFATINIB
DGIdb_Drug_Targets_2024__PRAVASTATIN,0.4401662892439331,1.1848183970844737,0.6436674106767047,18.64%,MTTP;LPL;APOE;MMP2;HLA-DRB1,DGIdb_Drug_Targets_2024__PRAVASTATIN
DGIdb_Drug_Targets_2024__MITOXANTRONE,0.4389494075944171,1.182236665304924,0.6401551424715347,3.62%,ATXN2;CBX1,DGIdb_Drug_Targets_2024__MITOXANTRONE
DGIdb_Drug_Targets_2024__TICLOPIDINE,0.5665984124469596,1.1786156142524784,0.6426667035280745,2.67%,HLA-DQB1,DGIdb_Drug_Targets_2024__TICLOPIDINE
DGIdb_Drug_Targets_2024__MESALAMINE,-0.5946575498511282,-1.1692706505528483,0.8639172864984562,19.82%,CHUK;GLS;PTGS1,DGIdb_Drug_Targets_2024__MESALAMINE
DGIdb_Drug_Targets_2024__FLUOXETINE,0.5104341837307323,1.1687131472127683,0.6534325501650301,11.29%,ATXN2;SRP19,DGIdb_Drug_Targets_2024__FLUOXETINE
DGIdb_Drug_Targets_2024__PD 0325901,-0.6149269768305061,-1.1671180407697603,0.8647835411355997,27.82%,PTEN;BRAF;PIK3CA,DGIdb_Drug_Targets_2024__PD 0325901
DGIdb_Drug_Targets_2024__WORTMANNIN,-0.5537417248087941,-1.1593666011002084,0.8736118747445103,17.61%,F2R;EIF2B1;MYO9B,DGIdb_Drug_Targets_2024__WORTMANNIN
DGIdb_Drug_Targets_2024__VENETOCLAX,-0.5610913835333255,-1.1506053371889164,0.8703080194033055,29.85%,PTEN;BRAF;PIK3CA;IDH2,DGIdb_Drug_Targets_2024__VENETOCLAX
DGIdb_Drug_Targets_2024__PANITUMUMAB,-0.5815346152703442,-1.1464355109491824,0.871521731291115,27.82%,PTEN;BRAF;PIK3CA,DGIdb_Drug_Targets_2024__PANITUMUMAB
DGIdb_Drug_Targets_2024__CARFILZOMIB,-0.3806362279625105,-1.1396466795865554,0.8710139800036016,59.07%,ADRM1;PSMC4;PSMD7;PSMB8;PSMD1;PSMD5;PSME1;PSMB3;PSMD6;PSMB9;PSMD11;PSMD8;PSMA2;PSMC6;PSMB1;PSMF1;PSMD12;PSMB2;PSMC3;PSMA3;PSMD3;PSMA1;PSMA4;PSMA7;PSME2;PSMB4;PSMB10;PSMB6;PSMC1;PSMD2;PSMA5;PSMB7;PSMC5;PSMD13;PSMD14;PSMA6,DGIdb_Drug_Targets_2024__CARFILZOMIB
DGIdb_Drug_Targets_2024__RADIOTHERAPY,-0.5262301954937381,-1.1381871230265408,0.8715624296852476,0.68%,TMEM167A,DGIdb_Drug_Targets_2024__RADIOTHERAPY
DGIdb_Drug_Targets_2024__ALISERTIB,-0.4518283381552941,-1.1360504141838546,0.873520303977827,21.50%,GRK5;TNK2;RPS6KA3;FER;PTK2;YES1;PRKACA,DGIdb_Drug_Targets_2024__ALISERTIB
DGIdb_Drug_Targets_2024__ATEZOLIZUMAB,-0.5429369535571232,-1.1242615734954546,0.8941971863550887,27.82%,PTEN;CD274;JAK3;BRAF;PIK3CA,DGIdb_Drug_Targets_2024__ATEZOLIZUMAB
DGIdb_Drug_Targets_2024__BARASERTIB,0.5279298405769542,1.1225361884798315,0.6991515522334546,17.98%,LCK;KIT;PDGFRA;PDGFRB,DGIdb_Drug_Targets_2024__BARASERTIB
DGIdb_Drug_Targets_2024__THALIDOMIDE,0.3751282813071733,1.1219597200763434,0.6987018200037025,5.03%,RPL13;XRCC5;ATP7A,DGIdb_Drug_Targets_2024__THALIDOMIDE
DGIdb_Drug_Targets_2024__DEXAMETHASONE,-0.4191819074230686,-1.1208876431535093,0.8928908305265576,27.49%,CRISPLD2;SERPINE1;UBR1;GLS;SMAD3;CDH17;IRS2;PZP;IGFBP1;PYGL,DGIdb_Drug_Targets_2024__DEXAMETHASONE
DGIdb_Drug_Targets_2024__CAPECITABINE,-0.4584552966968337,-1.116242124132883,0.8990190272216786,27.82%,PTEN;DPYD;CD274;CES1;BRAF;PIK3CA,DGIdb_Drug_Targets_2024__CAPECITABINE
DGIdb_Drug_Targets_2024__COBIMETINIB,-0.5603604996256252,-1.1102120277268266,0.9088367482097768,32.91%,CBL;BRAF;PIK3CA;ARAF,DGIdb_Drug_Targets_2024__COBIMETINIB
DGIdb_Drug_Targets_2024__CI 1040,0.4000089021478563,1.1077221375515194,0.7050413562189765,7.27%,MAP3K2;RPS6KA1;LCK,DGIdb_Drug_Targets_2024__CI 1040
DGIdb_Drug_Targets_2024__DABRAFENIB,-0.4726281661833698,-1.1015702438114503,0.9106421731533528,27.82%,PTEN;CD274;BRAF;PIK3CA,DGIdb_Drug_Targets_2024__DABRAFENIB
DGIdb_Drug_Targets_2024__IL 2,-0.4532945940745029,-1.1010419581264403,0.9082483075673928,33.45%,CBL;PIK3CB;ILF3;PIK3CA;FYN;CD40LG;FCGR3A;MAPK14,DGIdb_Drug_Targets_2024__IL 2
DGIdb_Drug_Targets_2024__CYC 116,-0.3480821298315038,-1.090210836783198,0.90861718026267,21.50%,CSNK1G1;GSK3A;JAK2;RPS6KB1;DYRK1A;TNK2;RPS6KA3;IRAK1;FER;CAMK2D;JAK3;STK3;PHKG2;YES1;TBK1;PRKACA,DGIdb_Drug_Targets_2024__CYC 116
DGIdb_Drug_Targets_2024__BUPROPION,-0.5303654741115236,-1.086632092024601,0.9063366595352538,31.03%,FKBP5;SACM1L;SLC18A2,DGIdb_Drug_Targets_2024__BUPROPION
DGIdb_Drug_Targets_2024__TANDUTINIB,0.4691160568575284,1.0862974993142305,0.7222127138232889,17.98%,KIT;PDGFRA;CSF1R;PDGFRB,DGIdb_Drug_Targets_2024__TANDUTINIB
