Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GO_Biological_Process_2025__Negative Regulation of Lipid Metabolic Process (GO:0045833),-0.8208709942481511,-2.5107118475973276,0.0,0.0076302445765895534,0.007,7/7,18.19%,CEACAM1;APOC1;APOD;APOA2;APOE;APOC2;APOC3
prerank,GO_Biological_Process_2025__Negative Regulation of Cholesterol Transport (GO:0032375),-0.8205338809034908,-2.2802932931180564,0.0,0.016214269725252802,0.033,6/6,18.19%,ADIPOQ;APOC1;APOA2;APOE;APOC2;APOC3
prerank,Reactome_Pathways_2024__APC C-mediated Degradation of Cell Cycle Proteins,0.6753200017519505,2.271233325749199,0.0,0.0,0.0,28/31,29.50%,PSMB3;PSMA7;PSMB1;PSMC2;PSMD11;PSMC6;PSMC1;PSMC3;PSMA2;PSMC5;PSMA5;PSMA4;PSMA1;PSMB4;PSMD13;SKP1;PSMD1;PSMB5;PSMA6;PSMA3;PSMD7;PSMD6;PSMD14;PSMC4;PSMB2;PSMB6;PSMB7;PSMD8
prerank,Reactome_Pathways_2024__APC C Cdc20 Mediated Degradation of Mitotic Proteins,0.6737441206508095,2.2553746204341003,0.0,0.0001675557417702049,0.001,27/30,29.50%,PSMB3;PSMA7;PSMB1;PSMC2;PSMD11;PSMC6;PSMC1;PSMC3;PSMA2;PSMC5;PSMA5;PSMA4;PSMA1;PSMB4;PSMD13;PSMD1;PSMB5;PSMA6;PSMA3;PSMD7;PSMD6;PSMD14;PSMC4;PSMB2;PSMB6;PSMB7;PSMD8
prerank,Reactome_Pathways_2024__Activation of APC C and APC C Cdc20 Mediated Degradation of Mitotic Proteins,0.6737441206508095,2.2553746204341003,0.0,0.0001675557417702049,0.001,27/30,29.50%,PSMB3;PSMA7;PSMB1;PSMC2;PSMD11;PSMC6;PSMC1;PSMC3;PSMA2;PSMC5;PSMA5;PSMA4;PSMA1;PSMB4;PSMD13;PSMD1;PSMB5;PSMA6;PSMA3;PSMD7;PSMD6;PSMD14;PSMC4;PSMB2;PSMB6;PSMB7;PSMD8
prerank,Reactome_Pathways_2024__APC Cdc20 Mediated Degradation of Cell Cycle Proteins Prior to Satisfation of the Checkpoint,0.6737441206508095,2.2553746204341003,0.0,0.0001675557417702049,0.001,27/30,29.50%,PSMB3;PSMA7;PSMB1;PSMC2;PSMD11;PSMC6;PSMC1;PSMC3;PSMA2;PSMC5;PSMA5;PSMA4;PSMA1;PSMB4;PSMD13;PSMD1;PSMB5;PSMA6;PSMA3;PSMD7;PSMD6;PSMD14;PSMC4;PSMB2;PSMB6;PSMB7;PSMD8
prerank,Reactome_Pathways_2024__APC C Cdh1 Mediated Degradation of Cdc20 and Other APC C Cdh1 Targets in Late Mitosis Early G1,0.6737441206508095,2.2553746204341003,0.0,0.0001675557417702049,0.001,27/30,29.50%,PSMB3;PSMA7;PSMB1;PSMC2;PSMD11;PSMC6;PSMC1;PSMC3;PSMA2;PSMC5;PSMA5;PSMA4;PSMA1;PSMB4;PSMD13;PSMD1;PSMB5;PSMA6;PSMA3;PSMD7;PSMD6;PSMD14;PSMC4;PSMB2;PSMB6;PSMB7;PSMD8
prerank,Reactome_Pathways_2024__APC C Cdc20 Mediated Degradation of Securin,0.6737441206508095,2.2553746204341003,0.0,0.0001675557417702049,0.001,27/30,29.50%,PSMB3;PSMA7;PSMB1;PSMC2;PSMD11;PSMC6;PSMC1;PSMC3;PSMA2;PSMC5;PSMA5;PSMA4;PSMA1;PSMB4;PSMD13;PSMD1;PSMB5;PSMA6;PSMA3;PSMD7;PSMD6;PSMD14;PSMC4;PSMB2;PSMB6;PSMB7;PSMD8
prerank,DGIdb_Drug_Targets_2024__PEMBROLIZUMAB,-0.7811088295687885,-2.208697725801084,0.0,0.030203051449000314,0.076,6/6,22.12%,MET;EGFR;B2M;PDCD1LG2;KIT;IDH1
prerank,Reactome_Pathways_2024__ABC Transporter Disorders,0.6286878700811581,2.148988118913708,0.0,0.0015798112795476459,0.011,28/35,29.50%,PSMB3;PSMA7;PSMB1;PSMC2;PSMD11;PSMC6;PSMC1;PSMC3;PSMA2;PSMC5;PSMA5;PSMA4;PSMA1;PSMB4;PSMD13;PSMD1;VCP;PSMB5;PSMA6;PSMA3;PSMD7;PSMD6;PSMD14;PSMC4;PSMB2;PSMB6;PSMB7;PSMD8
