term,fdr,Odds Ratio,Combined Score,Genes,description
Apical Surface,0.0866088,3.314223,12.99062,APP;AFAP1L2;CRYBG1;SHROOM2;ADIPOR2;SULF2,Apical Surface
Bile Acid Metabolism,0.09329376,2.020955,7.595348,BCAR3;GSTK1;HSD3B7;IDH1;PIPOX;CROT;CYP39A1;SULT2B1;ATXN1;TTR;SOAT2;ALDH1A1;FADS1,Bile Acid Metabolism
KRAS Signaling Dn,0.158956,2.209945,6.802512,CYP39A1;TGFB2;PKP1;PTPRJ;HNF1A;CDH16;GPRC5C;SLC29A3,KRAS Signaling Dn
Angiogenesis,0.158956,2.943098,9.039055,APP;CCND2;JAG1;VEGFA;VAV2,Angiogenesis
IL-6/JAK/STAT3 Signaling,0.1890804,2.079428,5.882149,CSF1;IFNGR1;STAT2;PDGFC;TYK2;LTBR;TNFRSF1A;TLR2,IL-6/JAK/STAT3 Signaling
Coagulation,0.1943505,1.740361,4.762854,SPARC;GSN;ACOX2;S100A1;SERPINC1;CTSH;PLAT;CRIP2;HMGCS2;F3;DUSP6;DUSP14,Coagulation
heme Metabolism,0.2272367,1.464281,3.689624,ALDH1L1;IGSF3;SLC66A2;NCOA4;MOCOS;GDE1;CPOX;MBOAT2;PDZK1IP1;UBAC1;ADD2;MFHAS1;ALDH6A1;RNF19A;UCP2;MARCHF8;ACP5;CIR1;ABCG2;SNCA,heme Metabolism
Apical Junction,0.2307535,1.522686,3.72637,MAP4K2;VCAM1;JUP;LAMB3;ITGB4;WNK4;SHROOM2;LAMC2;RHOF;EGFR;VAV2;THBS3;MAPK11;AKT3;NECTIN3;CRB3,Apical Junction
Apoptosis,0.2365743,1.52542,3.612584,APP;TGFB2;CDKN1B;GSN;IFNGR1;PLAT;ENO2;CASP7;CCND2;CASP8;CCND1;CASP4;PEA15;TXNIP;SQSTM1,Apoptosis
p53 Pathway,0.2528591,1.43518,3.229718,APP;CDKN2B;CD82;ABHD4;ITGB4;DCXR;ABCC5;EI24;HSPA4L;EPHX1;OSGIN1;IRAG2;PTPN14;CCND2;GM2A;TXNIP;EPS8L2;PHLDA3,p53 Pathway
Fatty Acid Metabolism,0.2609116,1.432387,3.108642,GABARAPL1;MAOA;IDH1;EPHX1;CPOX;ENO2;ENO3;ADIPOR2;CRYZ;UGDH;VNN1;NTHL1;ACOX1;ALDH1A1;ACOT2;PCBD1;HMGCS2,Fatty Acid Metabolism
Pancreas Beta Cells,0.3054408,2.644615,5.199731,PKLR;AKT3;HNF1A,Pancreas Beta Cells
Pperoxisome,0.4149067,1.387108,2.229201,SULT2B1;GSTK1;HSD3B7;ATXN1;TTR;ACOX1;SLC25A19;IDH1;ABCC5;ALDH1A1;FADS1,Pperoxisome
Allograft Rejection,0.4149067,1.400798,2.203244,TGFB2;CCND2;CSF1;IFNGR1;BCL3;PTPN6;APBB1;BCAT1;EGFR;TLR2,Allograft Rejection
Epithelial Mesenchymal Transition,0.4556363,1.307354,1.880479,SPARC;VCAM1;SDC4;CDH2;TNFAIP3;LAMC2;ENO2;CCN1;MYLK;VEGFA;LOXL2;TGM2,Epithelial Mesenchymal Transition
PI3K/AKT/mTOR  Signaling,0.5244354,1.278027,1.608444,CDKN1B;STAT2;DAPP1;IRAK4;PLCB1;SQSTM1;EGFR;MAP2K6;TNFRSF1A;PAK4,PI3K/AKT/mTOR  Signaling
Hedgehog Signaling,0.5434129,1.651648,1.957616,OPHN1;ETS2;VEGFA,Hedgehog Signaling
Complement,0.5467688,1.194074,1.364499,CPM;GCA;SERPINC1;TNFAIP3;PLAT;LIPA;F3;DUSP6;CASP7;MMP13;CASP4;CTSH;CD55,Complement
Inflammatory Response,0.5541685,1.220269,1.311242,CSF1;CD82;CCL20;PDPN;NMI;F3;CD55;TLR2;LY6E,Inflammatory Response
UV Response Dn,0.5541685,1.175287,1.246145,PIAS3;ATXN1;CDKN1B;DDAH1;ANXA4;AKT3;ATP2B4;CCN1;F3;ADGRL2;IGF1R;VAV2,UV Response Dn
Spermatogenesis,0.624021,1.200962,1.091416,SLC12A2;ARL4A;HSPA4L;NPHP1;CHFR;CDKN3,Spermatogenesis
Androgen Response,0.7784239,1.035294,0.6791004,AKAP12;CCND1;ADAMTS1;NCOA4;TMPRSS2;PTK2B;DBI;FADS1,Androgen Response
Protein Secretion,0.8960467,0.9420038,0.4530959,TOM1L1;GALC;SCRN1;TSPAN8;CAV2;STX7;OCRL;EGFR;CLN5,Protein Secretion
Adipogenesis,0.8960467,0.9372873,0.4260938,ESRRA;PPP1R15B;IFNGR1;APLP2;IDH1;CYP4B1;ADIPOR2;ADCY6;MYLK;BCL2L13;ARL4A;BCL6;ACOX1;UCP2;ITGA7;DRAM2,Adipogenesis
Wnt-beta Catenin Signaling,0.928721,0.8374889,0.3028602,CCND2;JAG1,Wnt-beta Catenin Signaling
Notch Signaling,0.928721,0.8374889,0.3028602,JAG1;CCND1,Notch Signaling
Mitotic Spindle,0.9999938,0.8151202,0.1677252,GSN;TBCD;SHROOM2;ARAP3;SORBS2;RHOF;SHROOM1;MID1;AKAP13;FGD4;OPHN1;ALS2;CDC42EP2;CDC42EP1;MARK4;WASF1,Mitotic Spindle
Cholesterol Homeostasis,0.9999938,0.5946561,0.06472025,NIBAN1;JAG1;FABP5;ANXA13,Cholesterol Homeostasis
Glycolysis,0.9999938,0.6975963,0.06921509,CYB5A;GNPDA1;IDH1;PKP2;ALDOB;ENO2;AGRN;HS6ST2;EGFR;DSC2;VEGFA,Glycolysis
UV Response Up,0.9999938,0.6387049,0.05864281,CDKN2B;MAOA;EPHX1;GGH;ENO2;E2F5;SQSTM1,UV Response Up
Reactive Oxygen Species Pathway,0.9999938,0.4499423,0.03172994,MSRA;HHEX,Reactive Oxygen Species Pathway
TGF-beta Signaling,0.9999938,0.4386389,0.02823607,BCAR3;TGFBR1,TGF-beta Signaling
mTORC1 Signaling,0.9999938,0.6511192,0.03521178,NIBAN1;SLC9A3R1;XBP1;IDH1;DAPP1;BCAT1;SQSTM1;ADIPOR2;ATP6V1D;GAPDH;FADS1;SYTL2,mTORC1 Signaling
Unfolded Protein Response,0.9999938,0.356256,0.001946551,EIF4A2;XBP1;TATDN2;VEGFA,Unfolded Protein Response
G2-M Checkpoint,0.9999938,0.350987,0.0001610432,SLC12A2;CDKN1B;CCND1;CHEK1;BCL3;MEIS2;CDKN3,G2-M Checkpoint
Oxidative Phosphorylation,0.9999938,0.3332484,7.627227e-05,CYB5A;ALDH6A1;CASP7;BDH2;IDH1;ATP1B1;ATP6V1D,Oxidative Phosphorylation
DNA Repair,0.9999938,0.2019678,1.673276e-05,STX3;ADCY6;GSDME,DNA Repair
E2F Targets,0.9999938,0.1856229,1.146073e-06,CDKN1B;PRKDC;CHEK1;CDKN3,E2F Targets
