"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0031175","GO:0031175",33,"GO:0031175",0.663906268403067,996,"neuron projection development","neuron projection development",0.840401174168298,0.3375,0
"GO:0000422","GO:0000422",11,"GO:1901880",0.663906268403067,98,"autophagy of mitochondrion","negative regulation of protein depolymerization",0.840299412915851,0.3285,0.734
"GO:0000045","GO:0000045",8,"GO:0044804",0.663906268403067,114,"autophagosome assembly","nucleophagy",0.825639921722114,0.327,0.624
"GO:1905037","GO:1905037",8,"GO:0044804",0.663906268403067,121,"autophagosome organization","nucleophagy",0.840045009784736,0.3249,0.626
"GO:1990776","GO:1990776",55,"GO:1990776",0.663906268403067,38,"response to angiotensin","response to angiotensin",0.946898238747554,0.324,0
"GO:0051495","GO:0051495",45,"GO:2001251",0.663906268403067,184,"positive regulation of cytoskeleton organization","negative regulation of chromosome organization",0.815389432485323,0.321538461538462,0.648
"GO:0060048","GO:0060048",52,"GO:0055119",0.663906268403067,139,"cardiac muscle contraction","relaxation of cardiac muscle",0.961277886497065,0.315,0.681
"GO:0050808","GO:0050808",42,"GO:0050808",0.663906268403067,483,"synapse organization","synapse organization",0.915767123287671,0.313,0
"GO:0036092","GO:0036092",10,"GO:0006661",0.663906268403067,22,"phosphatidylinositol-3-phosphate biosynthetic process","phosphatidylinositol biosynthetic process",0.916802348336595,0.3105,0.856
"GO:1904385","GO:1904385",55,"GO:1990776",0.663906268403067,34,"cellular response to angiotensin","response to angiotensin",0.92912915851272,0.307833333333333,0.99
"GO:0048812","GO:0048812",26,"GO:0048812",0.663906268403067,639,"neuron projection morphogenesis","neuron projection morphogenesis",0.842371819960861,0.307,0
"GO:0120039","GO:0120039",26,"GO:0048812",0.663906268403067,655,"plasma membrane bounded cell projection morphogenesis","neuron projection morphogenesis",0.869019569471624,0.3065,0.991
"GO:0032273","GO:0032273",24,"GO:0030838",0.663906268403067,91,"positive regulation of protein polymerization","positive regulation of actin filament polymerization",0.825698630136986,0.3038,0.961
"GO:0007266","GO:0007266",35,"GO:0007266",0.663906268403067,137,"Rho protein signal transduction","Rho protein signal transduction",0.888939334637965,0.294166666666667,0
"GO:0010558","GO:0010558",34,"GO:0010558",0.663906268403067,2751,"negative regulation of macromolecule biosynthetic process","negative regulation of macromolecule biosynthetic process",0.803485322896282,0.2933,0
"GO:1905954","GO:1905954",37,"GO:1905954",0.663906268403067,111,"positive regulation of lipid localization","positive regulation of lipid localization",0.897868884540117,0.2884,0
"GO:0030833","GO:0030833",24,"GO:0030838",0.663906268403067,136,"regulation of actin filament polymerization","positive regulation of actin filament polymerization",0.824917808219178,0.2875,0.926
"GO:0045944","GO:0045944",44,"GO:0045944",0.663906268403067,1243,"positive regulation of transcription by RNA polymerase II","positive regulation of transcription by RNA polymerase II",0.798755381604697,0.287142857142857,0
"GO:0030835","GO:0030835",11,"GO:1901880",0.663906268403067,44,"negative regulation of actin filament depolymerization","negative regulation of protein depolymerization",0.818158512720156,0.2862,0.972
"GO:0030834","GO:0030834",11,"GO:1901880",0.663906268403067,53,"regulation of actin filament depolymerization","negative regulation of protein depolymerization",0.840581213307241,0.2845,0.953
"GO:0007264","GO:0007264",35,"GO:0007266",0.663906268403067,491,"small GTPase mediated signal transduction","Rho protein signal transduction",0.877514677103718,0.281166666666667,0.889
"GO:0007052","GO:0007052",27,"GO:0007052",0.663906268403067,130,"mitotic spindle organization","mitotic spindle organization",0.870015655577299,0.274666666666667,0
"GO:0006778","GO:0006778",53,"GO:0006778",0.663906268403067,53,"porphyrin-containing compound metabolic process","porphyrin-containing compound metabolic process",0.912655577299413,0.26725,0
