Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GO_Biological_Process_2025__Steroid Metabolic Process (GO:0008202),0.2223417641706569,0.6277679909122011,0.9229934924078091,0.9839402144045803,1.0,10/11,73.84%,HSD17B4;HSD17B10;HSD11B1;ACAA1;CHST10;CBR1;UGT2B7;FDXR;BDH1;LGMN
prerank,GO_Biological_Process_2025__Negative Regulation of Binding (GO:0051100),0.20363513514239845,0.6268934986223751,0.9206859592711683,0.98405236126771,1.0,5/14,44.61%,RALB;ROCK1;CAMK1;CPNE1;BAX
prerank,GO_Biological_Process_2025__Regulation of DNA Repair (GO:0006282),0.24203134725003295,0.6267797247472686,0.919908466819222,0.9836592171871843,1.0,4/8,40.56%,RUVBL2;RUVBL1;BABAM2;UBE2V1
prerank,GO_Biological_Process_2025__Cellular Response to Glucose Stimulus (GO:0071333),0.2660314584868772,0.625774705368041,0.9247572815533981,0.9839099439706033,1.0,1/6,7.98%,GAS6
prerank,GO_Biological_Process_2025__Positive Regulation of Protein Targeting to Membrane (GO:0090314),0.2504835579049862,0.6257687184954599,0.9293286219081273,0.9834328938056618,1.0,5/7,62.76%,FYN;CIB1;CEMIP;ITGB2;ITGAM
prerank,GO_Biological_Process_2025__Odontogenesis (GO:0042476),0.27995132402683975,0.6252827530799718,0.9296675191815856,0.9832809066871836,1.0,3/5,47.10%,FGFR2;LAMB1;INHBA
prerank,GO_Biological_Process_2025__Limb Development (GO:0060173),-0.22498337292421128,-0.624668011100101,0.963855421686747,0.9965424808459693,1.0,1/6,0.19%,MEGF8
prerank,GO_Biological_Process_2025__Positive Regulation of Cytokinesis (GO:0032467),0.2783636944710771,0.6235122628648757,0.9445812807881774,0.9840327262964563,1.0,5/5,72.21%,CDC42;RHOA;WNK1;CUL3;GIPC1
prerank,GO_Biological_Process_2025__Inflammatory Response (GO:0006954),0.16043714146527852,0.6203324141413659,0.968937875751503,0.985710891822689,1.0,20/54,43.75%,F11R;PTX3;CSRP1;PRDX5;STAT3;TNFAIP6;LGALS9;PF4;MGLL;CLSTN1;THBS1;ANXA1;RELA;ITGAL;CX3CL1;CD44;CCL5;IKBKB;IKBKG;CSF1R
prerank,GO_Biological_Process_2025__Negative Regulation of Protein Maturation (GO:1903318),0.27687248257469965,0.6186247137260698,0.9475032010243278,0.98633134298958,1.0,1/5,16.05%,SERPINE2
prerank,GO_Biological_Process_2025__Regulation of T Cell Proliferation (GO:0042129),0.179132078444115,0.6178466480925078,0.9585858585858585,0.9863621155774306,1.0,14/26,54.21%,PTPRC;NCK2;TINAGL1;VSIG4;NCKAP1L;ANXA1;PPP1R9B;CD209;HLA-E;CCL5;SDC4;PTPN11;GPNMB;HLA-DPA1
prerank,GO_Biological_Process_2025__Organophosphate Catabolic Process (GO:0046434),0.23518285116892124,0.6167576461550117,0.9430523917995444,0.9865824765446195,1.0,3/9,26.96%,LIPG;PRKCSH;PGM1
prerank,GO_Biological_Process_2025__Macromolecule Catabolic Process (GO:0009057),0.19733753136269472,0.6160163724965367,0.930890052356021,0.9865713043177448,1.0,13/15,76.10%,TGFB1;SH3GLB1;UBE2Z;UCHL3;DENND3;LONP1;SQSTM1;MMP14;RAB12;LGMN;ELANE;IDE;CLN5
prerank,GO_Biological_Process_2025__Negative Regulation of Non-Canonical NF-kappaB Signal Transduction (GO:1901223),0.22181957134273958,0.615027987251932,0.9248878923766816,0.9867466627547995,1.0,4/10,35.10%,C1QTNF3;PPM1A;RELA;CPNE1
prerank,GO_Biological_Process_2025__Regulation of Homotypic Cell-Cell Adhesion (GO:0034110),0.24184617925772356,0.6142163972699731,0.9401408450704225,0.9867708626961459,1.0,5/7,51.12%,LYN;CCL5;RDX;SYK;PRKCQ
prerank,GO_Biological_Process_2025__Lymphocyte Differentiation (GO:0030098),0.19267284757373193,0.6137591663674326,0.9470954356846473,0.9865771585178189,1.0,14/17,77.15%,PTPRC;ITGA4;CLSTN1;PLCG2;AXL;SLC25A5;PTPRJ;LFNG;ITGB1;JAK3;VCAM1;LCK;PIK3R1;KIT
prerank,GO_Biological_Process_2025__Positive Regulation of Osteoblast Differentiation (GO:0045669),0.22266802919925052,0.6133245786704746,0.9288888888888889,0.9863918875082238,1.0,7/10,61.04%,LRP5;SUCO;IL6R;DDR2;PPP3CA;FERMT2;NPNT
prerank,GO_Biological_Process_2025__Macromolecule Modification (GO:0043412),0.17813237801985776,0.61287128807728,0.9461928934010152,0.9861859501685052,1.0,3/25,7.66%,ST8SIA4;CPE;RPN2
prerank,GO_Biological_Process_2025__Cellular Catabolic Process (GO:0044248),0.19949472457607184,0.6122332992865006,0.9376321353065539,0.9861178252199253,1.0,2/15,13.78%,TGFB1;NPEPPS
prerank,GO_Biological_Process_2025__Cardiac Conduction (GO:0061337),0.21287259505950556,0.6120633977210641,0.9343544857768052,0.9857470674354443,1.0,5/11,48.34%,SRC;YWHAE;SLC9A1;BIN1;DSG2
prerank,GO_Biological_Process_2025__Establishment of Protein Localization to Endoplasmic Reticulum (GO:0072599),0.22995083024341628,0.6112727863760854,0.9361702127659575,0.9857634513037058,1.0,6/9,62.13%,RAB10;RAB3GAP1;RAB3GAP2;SPCS3;SRPRB;SPCS2
prerank,GO_Biological_Process_2025__Negative Regulation of Canonical NF-kappaB Signal Transduction (GO:0043124),0.22154703888960053,0.6103136767221785,0.9311111111111111,0.9858872339519238,1.0,4/10,45.34%,STAT3;PPM1A;NLRX1;STAT1
prerank,GO_Biological_Process_2025__Epithelial Cell-Cell Adhesion (GO:0090136),0.2732988769591842,0.609782934685874,0.9385194479297365,0.985746359099806,1.0,4/5,61.77%,ITGB5;THBS4;VCL;JUP
prerank,DGIdb_Drug_Targets_2024__MARIMASTAT,0.2580210846245304,0.6097118649895318,0.9441069258809235,0.9853122073784489,1.0,1/6,9.51%,ADAM10
prerank,GO_Biological_Process_2025__+ Reg of Insulin Secretion Inv in Cellular Resp to Glucose Stimulus (GO:0035774),0.26951865856843116,0.608481132008518,0.9460122699386503,0.985615759947476,1.0,4/5,63.11%,STX4;C2CD2L;GCG;PPP3CB
prerank,GO_Biological_Process_2025__Defense Response to Gram-positive Bacterium (GO:0050830),0.1791276442875623,0.6056968961198947,0.9551478083588175,0.9868887140165323,1.0,9/23,45.37%,APP;CSRP1;CTSG;CHGA;STAB2;PNKD;HLA-E;IL6R;HMGB2
prerank,DGIdb_Drug_Targets_2024__CETUXIMAB,-0.20057781881485348,-0.6044006893663234,0.972972972972973,1.0,1.0,5/7,21.86%,GC;MET;FCGR3A;IDH1;KRAS
prerank,GO_Biological_Process_2025__Protein Monoubiquitination (GO:0006513),0.25533879349178235,0.6043244040846054,0.9492753623188406,0.9872776134189004,1.0,3/6,43.36%,UBE2O;HUWE1;TRIM25
prerank,GO_Biological_Process_2025__Positive Regulation of Leukocyte Differentiation (GO:1902107),0.27087430778136706,0.6033866683813789,0.9502427184466019,0.987369431106393,1.0,2/5,32.45%,LGALS9;NCKAP1L
prerank,GO_Biological_Process_2025__Cell Surface Receptor Signaling Pathway via STAT (GO:0097696),-0.1312159127366057,-0.6021895570229202,0.98,1.0,1.0,17/17,86.98%,IFNAR1;GHR;LEP;IL6ST;PKD1;IGF1;STAT5A;NMI;JAK3;JAK1;STAMBP;STAT1;IL6R;CCL5;STAT5B;FGFR3;STAT3
prerank,GO_Biological_Process_2025__Late Endosome to Vacuole Transport via Multivesicular Body Sorting Pathway (GO:0032511),0.22625423487622404,0.6007723848738054,0.9391592920353983,0.9884979277019987,1.0,7/9,67.96%,TSG101;VPS28;VTA1;VPS37B;CHMP6;VPS25;HGS
