"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0033157","GO:0033157",12,"GO:0046822",0.899765624100832,226,"regulation of intracellular protein transport","regulation of nucleocytoplasmic transport",0.904797297297297,0.418666666666667,0.876
"GO:0045815","GO:0045815",18,"GO:0045815",0.89966943938961,38,"transcription initiation-coupled chromatin remodeling","transcription initiation-coupled chromatin remodeling",0.816405405405405,0.546,0
"GO:0090407","GO:0090407",11,"GO:0046337",0.89966943938961,600,"organophosphate biosynthetic process","phosphatidylethanolamine metabolic process",0.792094594594595,0.433,0.654
"GO:0043407","GO:0043407",17,"GO:0043506",0.89966943938961,51,"negative regulation of MAP kinase activity","regulation of JUN kinase activity",0.707364864864865,0.364285714285714,0.851
"GO:1902099","GO:1902099",4,"GO:0044772",0.89966943938961,93,"regulation of metaphase/anaphase transition of cell cycle","mitotic cell cycle phase transition",0.785445945945946,0.285,0.818
"GO:0045661","GO:0045661",16,"GO:0045597",0.89002445930389,73,"regulation of myoblast differentiation","positive regulation of cell differentiation",0.928324324324324,0.464666666666667,0.641
"GO:1904029","GO:1904029",17,"GO:0043506",0.89002445930389,85,"regulation of cyclin-dependent protein kinase activity","regulation of JUN kinase activity",0.65872972972973,0.354428571428571,0.704
"GO:0000086","GO:0000086",4,"GO:0044772",0.89002445930389,140,"G2/M transition of mitotic cell cycle","mitotic cell cycle phase transition",0.866527027027027,0.2969,0.887
"GO:0060070","GO:0060070",19,"GO:0060070",0.884493997809198,316,"canonical Wnt signaling pathway","canonical Wnt signaling pathway",0.906621621621622,1,0
"GO:0044839","GO:0044839",4,"GO:0044772",0.884493997809198,155,"cell cycle G2/M phase transition","mitotic cell cycle phase transition",0.867581081081081,0.3069,0.854
"GO:0009299","GO:0009299",20,"GO:0009299",0.881958928648949,50,"mRNA transcription","mRNA transcription",0.888256756756757,0.644,0
"GO:0010821","GO:0010821",21,"GO:0010821",0.846781061108072,152,"regulation of mitochondrion organization","regulation of mitochondrion organization",0.876324324324324,0.6025,0
"GO:0070534","GO:0070534",22,"GO:0070534",0.835264479291253,58,"protein K63-linked ubiquitination","protein K63-linked ubiquitination",0.855972972972973,0.586333333333333,0
"GO:0030071","GO:0030071",4,"GO:0044772",0.805964061703907,90,"regulation of mitotic metaphase/anaphase transition","mitotic cell cycle phase transition",0.783797297297297,0.2702,0.854
"GO:0018107","GO:0018107",13,"GO:0018105",0.796797618832262,100,"peptidyl-threonine phosphorylation","peptidyl-serine phosphorylation",0.788283783783784,0.4045,0.693
"GO:0032984","GO:0032984",18,"GO:0045815",0.76550726646134,245,"protein-containing complex disassembly","transcription initiation-coupled chromatin remodeling",0.931202702702703,0.632666666666667,0.508
"GO:0018210","GO:0018210",13,"GO:0018105",0.76550726646134,110,"peptidyl-threonine modification","peptidyl-serine phosphorylation",0.841513513513513,0.40225,0.697
"GO:0000079","GO:0000079",17,"GO:0043506",0.76550726646134,82,"regulation of cyclin-dependent protein serine/threonine kinase activity","regulation of JUN kinase activity",0.655243243243243,0.317285714285714,0.789
"GO:1902806","GO:1902806",4,"GO:0044772",0.76550726646134,209,"regulation of cell cycle G1/S phase transition","mitotic cell cycle phase transition",0.823148648648649,0.2611,0.864
"GO:0030163","GO:0030163",1,"GO:0035694",0.708631815644759,983,"protein catabolic process","mitochondrial protein catabolic process",0.846810810810811,0.6945,0.611
"GO:0016071","GO:0016071",20,"GO:0009299",0.708631815644759,829,"mRNA metabolic process","mRNA transcription",0.866554054054054,0.644,0.712
"GO:0006954","GO:0006954",15,"GO:0002230",0.708631815644759,886,"inflammatory response","positive regulation of defense response to virus by host",0.940148648648649,0.641,0.533
"GO:0040029","GO:0040029",18,"GO:0045815",0.708631815644759,229,"epigenetic regulation of gene expression","transcription initiation-coupled chromatin remodeling",0.798162162162162,0.517333333333333,0.854
"GO:0016579","GO:0016579",22,"GO:0070534",0.708631815644759,114,"protein deubiquitination","protein K63-linked ubiquitination",0.838472972972973,0.464333333333333,0.618
"GO:0006468","GO:0006468",17,"GO:0043506",0.708631815644759,1319,"protein phosphorylation","regulation of JUN kinase activity",0.746824324324324,0.372714285714286,0.663
"GO:2000781","GO:2000781",7,"GO:0043508",0.708631815644759,86,"positive regulation of double-strand break repair","negative regulation of JUN kinase activity",0.784648648648649,0.343333333333333,0.607
"GO:0045739","GO:0045739",7,"GO:0043508",0.708631815644759,130,"positive regulation of DNA repair","negative regulation of JUN kinase activity",0.778959459459459,0.341833333333333,0.624
"GO:2000779","GO:2000779",7,"GO:0043508",0.708631815644759,133,"regulation of double-strand break repair","negative regulation of JUN kinase activity",0.783310810810811,0.34,0.632
"GO:0071900","GO:0071900",17,"GO:0043506",0.708631815644759,285,"regulation of protein serine/threonine kinase activity","regulation of JUN kinase activity",0.718013513513514,0.299571428571429,0.861
"GO:1901990","GO:1901990",4,"GO:0044772",0.708631815644759,355,"regulation of mitotic cell cycle phase transition","mitotic cell cycle phase transition",0.81354054054054,0.2216,0.963
"GO:2000045","GO:2000045",4,"GO:0044772",0.704879078119213,183,"regulation of G1/S transition of mitotic cell cycle","mitotic cell cycle phase transition",0.822878378378378,0.252,0.893
"GO:0070646","GO:0070646",22,"GO:0070534",0.701300808945838,133,"protein modification by small protein removal","protein K63-linked ubiquitination",0.837189189189189,0.462666666666667,0.623
"GO:0033043","GO:0033043",21,"GO:0010821",0.685353435830736,1176,"regulation of organelle organization","regulation of mitochondrion organization",0.859824324324324,0.6025,0.795
"GO:0046474","GO:0046474",11,"GO:0046337",0.685353435830736,210,"glycerophospholipid biosynthetic process","phosphatidylethanolamine metabolic process",0.799918918918919,0.37875,0.773
"GO:0019221","GO:0019221",3,"GO:0038173",0.669288208088045,513,"cytokine-mediated signaling pathway","interleukin-17A-mediated signaling pathway",0.900067567567568,0.664,0.672
"GO:0010564","GO:0010564",4,"GO:0044772",0.610885679531955,745,"regulation of cell cycle process","mitotic cell cycle phase transition",0.817216216216216,0.2949,0.766
"GO:0006796","GO:0006796",17,"GO:0043506",0.606272337875755,2547,"phosphate-containing compound metabolic process","regulation of JUN kinase activity",0.787432432432432,0.447714285714286,0.562
"GO:0000122","GO:0000122",23,"GO:0000122",0.605962146744039,980,"negative regulation of transcription by RNA polymerase II","negative regulation of transcription by RNA polymerase II",0.794554054054054,1,0
