term,fdr,Odds Ratio,Combined Score,Genes,description
GO:0002690,0.02294117,4.578269,40.81015,APP;CSF1R;CSF1;MSTN;SERPINE1;VEGFC;ANO6;VEGFD;THBS1;PTK2;F7;C1QBP;CCL5;MAPK1;LGALS9;S100A14;CALR;GAS6;IL6R;S100A7;MAPK3;LGMN,Positive Regulation of Leukocyte Chemotaxis (GO:0002690)
GO:0006909,0.02320073,3.112853,27.59938,ITGB1;SRPX;ITGAM;ITGB3;ITGB2;PLD4;CORO1A;MESD;CORO1C;CDC42;ITGAV;CD36;LDLR;ELANE;TGM2;ANXA1;CD93;ANXA3;NDUFA2;ANXA11;TIMD4;ARHGAP25;MARCO;VAMP7;BIN2;RAB14;AXL;ELMO1;PECAM1;TYRO3;MYH9;GAS6,Phagocytosis (GO:0006909)
GO:1902533,0.02433951,1.514485,13.30211,APP;TOR2A;TFRC;GOLT1B;CD81;SPRING1;PARK7;IFI35;PHB2;CLU;CDH5;LGALS1;TFG;NAMPT;CPNE1;KDR;TNFSF10;TRIM25;LGALS9;IL6R;CDK5RAP3;TGM2;ACVR1;PDGFRB;PDGFRA;PRKCB;IL1R1;ACTN4;TWSG1;MADD;SELENOP;TYRO3;ERP29;BTK;WDFY1;S100A4;UBE2V1;S100A9;PPIA;S100A8;CSF1R;VCP;DDX1;PDGFA;IQGAP1;ZC3HAV1;PIK3R1;NTS;STK4;RTN4;MTDH;PDGFD;PDGFC;PLCG2;LYN;OSBPL8;PRNP;TGFB1;FN1;GDF2;IGF1;NMI;INHBA;BMP7;PTK2;BMP5;BST2;PPP5C;DAB2;MAVS;PTPRC;STK24;RHEB;CASS4;PLXNB1;RPS20;CCDC22;HPSE;FGFR3;FERMT2;CC2D1A;FGFR2;FGFR1;ITGB1;YWHAE;BMP10;ECM1;DDX3X;SLC44A2;FLT4;SECTM1;ILK;PTPRJ;ARHGAP6;PIK3CG;CX3CL1;IKBKB;MYDGF;C1QBP;RACK1;FLOT1;FLOT2;ITGAV;IKBKG;CD36;TMED4;VAV3;KSR1;VWF;IRAK4;RHOA;VAV1;DCN;TGFBR3;F7;PPM1A;LCK;TRAF6;KIT;PECAM1;HCLS1;CDH13;GAS6;GAPDH;DDR2;NLGN1;USP15;CANT1;RAMP3;ROCK1;ROCK2;SRC;NRXN1;ATP2C1;THBS1;RELA;RELN;CCL5;RPS3;FLNA;PTK2B;BID;MAP4K4;BCAP31;NTRK2;CD74;ANGPT1;EGF;STAT3;HUWE1;PTPN11;S100B;SOD1;FKBP1A;CD40LG;VAPA;AXL;LEP;BAX;LAMTOR2;CCM2;PTPN6;LAMTOR1;LAMTOR4;LAMTOR3;LAMTOR5;LIMS1,Positive Regulation of Intracellular Signal Transduction (GO:1902533)
GO:0002431,0.02500074,10.17995,88.75528,LYN;VAV3;FCER1G;YES1;SYK;SRC;PRKCD;PTK2;VAV1;FCER2;HCK;FYN;PKN1;MYO1G,Fc Receptor Mediated Stimulatory Signaling Pathway (GO:0002431)
GO:1902430,0.02500074,17.44294,151.0975,RTN2;NTRK2;PRNP;RTN3;RTN1;ROCK1;BIN1;IGF1;APOE;CLU;SORL1;RTN4,Negative Regulation of Amyloid-Beta Formation (GO:1902430)
GO:0030155,0.02500074,2.260644,19.57269,ADAMDEC1;MIA3;PTPRJ;LAMC1;CELSR2;LMNB2;PIK3CG;PPP1R9B;PPP1CB;PPP3CA;TNN;C1QBP;RAC2;TNR;ITGAV;PRSS2;TGM2;PPP1R12A;TESC;TPM1;MINK1;ADAM10;CDH13;DSG2;TNXB;LAMA2;ROCK1;LAMA1;ROCK2;SRC;CXCR4;FBLN1;NID1;KNG1;VTN;PODXL;CCL5;PTK2B;STX4;RSU1;LYN;ANGPT1;LAMB1;PTPN11;PTK2;PLXNB3;PLXNB2;SAA2;PLXNB1;TGFBI;P4HB,Regulation of Cell Adhesion (GO:0030155)
GO:0007159,0.02773234,4.853392,41.36811,ITGB1;VCAM1;ROCK1;ITGA4;SYK;ITGB2;MSN;UMOD;F11R;ITGAL;ICAM1;NT5E;CD40LG;SELL;CD209;CCL5;SELENOP;PECAM1;EZR;FERMT3,Leukocyte Cell-Cell Adhesion (GO:0007159)
GO:0010591,0.02802849,6.184375,52.46249,ACTR3;CYFIP1;NCKAP1;ACTR2;DMTN;MSTN;TWF2;WAS;BRK1;PIK3R1;CDC42;FER;ARPC2;RAC2;FSCN1;PLXNB3;WASF2,Regulation of Lamellipodium Assembly (GO:0010591)
GO:0001706,0.03572604,7.272226,59.51048,ITGB5;ITGA4;LAMA4;COL12A1;ITGB2;FN1;LAMB1;INHBA;MMP9;VTN;MMP14;COL6A1;ITGA7;ITGAV;ITGA5,Endoderm Formation (GO:0001706)
GO:0035633,0.03572604,7.272226,59.51048,ITGB1;SLC12A2;LAMA2;PRG2;LSR;LAMC1;F11R;CDH5;CLDN5;CLDN3;PECAM1;ESAM;VCL;JAM3;TJP2,Maintenance of Blood-Brain Barrier (GO:0035633)
GO:0031334,0.03647475,2.756115,22.42131,VCP;DDX3X;TFRC;SRC;FAF1;PLEK;BRK1;PARK7;BRCC3;CLU;HDAC6;CDH5;LGALS3;PLCG2;RACK1;RPS3;CD36;BID;SNCA;SH3GLB1;HSP90AA1;TGFB1;SYK;MMP3;MPP7;WARS1;MAVS;PSMC6;BTK;FSCN1;BAX;STUB1;FERMT2;EIF4G1,Positive Regulation of Protein-Containing Complex Assembly (GO:0031334)
GO:0000338,0.03650851,inf,inf,COPS4;COPS3;COPS6;COPS5;TOR1A;GPS1;COPS7B;COPS7A;COPS8,Protein Deneddylation (GO:0000338)
GO:0051036,0.03650851,inf,inf,SNAPIN;BLOC1S1;BLOC1S2;KXD1;BORCS8;BORCS7;RAB5A;BORCS6;BORCS5,Regulation of Endosome Size (GO:0051036)
GO:0044089,0.03650851,2.627027,21.11831,VCP;TSG101;TFRC;SDC4;FAF1;VPS4B;PLEK;VPS4A;BRK1;PARK7;CLU;CX3CL1;CDH5;LGALS3;SDCBP;FLOT1;RACK1;RPS3;EMILIN1;BID;SH3GLB1;CHGA;PDCD6IP;TGFB1;SYK;MMP3;BMP7;MTSS1;MPP7;WARS1;HGS;CHMP2A;BAX;SDC1;PFN1;RAB7A,Positive Regulation of Cellular Component Biogenesis (GO:0044089)
GO:0038096,0.03650851,9.449339,75.10376,LYN;VAV3;YES1;SYK;SRC;PRKCD;PTK2;VAV1;FCER2;HCK;FYN;PKN1;MYO1G,Fc-gamma Receptor Signaling Pathway Involved in Phagocytosis (GO:0038096)
GO:0034249,0.03650851,9.449339,75.10376,RTN2;NTRK2;PRNP;RTN3;RTN1;ROCK1;IGF1;CLU;SORL1;RTN4;BIN1;PGK1;APOE,Negative Regulation of Amide Metabolic Process (GO:0034249)
GO:0010592,0.03650851,9.449339,75.10376,ACTR3;ACTR2;CYFIP1;NCKAP1;MSTN;TWF2;BRK1;PIK3R1;CDC42;ARPC2;FSCN1;RAC2;WASF2,Positive Regulation of Lamellipodium Assembly (GO:0010592)
GO:0009306,0.03650851,3.722222,29.44289,GSDMD;STEAP3;CLSTN3;TANGO2;FGG;MTTP;SEL1L;AP1B1;MIA3;PARK7;LTBP3;PCSK5;PDIA4;RCN3;AP1G1;CANX;GNAS;AP1S1;COPG2;COPG1;SCG2;CAMK2G;GPLD1,Protein Secretion (GO:0009306)
GO:0009060,0.03650851,2.394911,18.90186,NDUFA13;NDUFA11;NDUFB10;UQCRB;NDUFA12;NDUFA10;NDUFB3;DLST;NDUFB1;NNT;BLOC1S1;IDH3B;MFN2;DLAT;NDUFV2;LDLR;NDUFV1;IDH3A;NDUFA8;NDUFA7;NDUFA6;MDH1;NDUFA5;MDH2;NDUFA2;SDHA;ATP5F1C;SDHB;ATP5F1D;CS;NDUFS8;SUCLA2;NDUFS7;NDUFS5;NDUFS3;UQCRC1;OGDH;NDUFS2;NDUFS1;SUCLG1;UQCRC2,Aerobic Respiration (GO:0009060)
GO:0035592,0.03650851,4.609026,36.30346,GSDMD;STEAP3;CLSTN3;TANGO2;MTTP;SEL1L;FGG;MIA3;LTBP3;LRRC32;LTBP1;PDIA4;RCN3;CANX;GNAS;COPG2;COPG1;SCG2;GPLD1,Establishment of Protein Localization to Extracellular Region (GO:0035592)
GO:0010543,0.03650851,4.609026,36.30346,LYN;PDGFRA;FCER1G;SYK;GP1BB;PLEK;PDGFA;PLA2G4A;GP1BA;PEAR1;GP5;THBD;GP9;TEC;GNAQ;SELENOP;FLNA;SVEP1;PRKCQ,Regulation of Platelet Activation (GO:0010543)
GO:0071622,0.03650851,15.98349,125.3249,CSF1R;CSF1;MSTN;CCL5;MAPK1;S100A14;THBS1;PTK2;JAM3;MAPK3;S100A7,Regulation of Granulocyte Chemotaxis (GO:0071622)
GO:0007015,0.03650851,2.192265,17.1722,WIPF1;SH3KBP1;FLII;INPPL1;WAS;CORO1A;ARHGAP6;CORO1B;CORO1C;PPP1R9B;CNN2;SPTA1;CDC42;TTR;MYO6;RAC2;PLS3;FLNA;GAS2L1;PLS1;TMOD1;VASP;CAP1;CARMIL1;MARCKSL1;TPM4;TPM3;ACTN1;TMOD3;TPM1;RHOG;DSTN;MYO5A;ARAP1;RHOF;ARHGAP25;CD2AP;DNM2;DLG1;MARCKS;ABI2;ELMO1;FAT1;HCLS1;TAGLN2;ARHGEF2;DBN1;MYO1G,Actin Filament Organization (GO:0007015)
