term,fdr,Odds Ratio,Combined Score,Genes,description
IUPHAR.LIGAND:14,0.02829888,inf,inf,A1BG;A2M,IUPHAR.LIGAND:14
IUPHAR.LIGAND:707,0.02829888,10.67481,74.22955,C7;C8B;C2;C1QC,IUPHAR.LIGAND:707
CHLOROTHIAZIDE,0.02829888,110.5378,768.163,CA1;CA2,CHLOROTHIAZIDE
TRICHLORMETHIAZIDE,0.02829888,110.5378,768.163,CA1;CA2,TRICHLORMETHIAZIDE
PEMBROLIZUMAB,0.052669,13.91102,84.92641,B2M;MET;EGFR,PEMBROLIZUMAB
CETUXIMAB,0.05461604,10.42691,56.3225,GC;MET;EGFR,CETUXIMAB
OSIMERTINIB,0.05461604,27.62185,148.482,MET;EGFR,OSIMERTINIB
IPILIMUMAB,0.05461604,27.62185,148.482,B2M;EGFR,IPILIMUMAB
SULTHIAME,0.05461604,27.62185,148.482,CA1;CA2,SULTHIAME
ETHOXZOLAMIDE,0.05461604,27.62185,148.482,CA1;CA2,ETHOXZOLAMIDE
ACETAZOLAMIDE,0.06869258,22.09412,111.5953,CA1;CA2,ACETAZOLAMIDE
IUPHAR.LIGAND:52,0.07658776,18.40896,87.90378,A1BG;A2M,IUPHAR.LIGAND:52
PANITUMUMAB,0.07658776,18.40896,87.90378,MET;EGFR,PANITUMUMAB
MK 2461,0.08225234,15.77671,71.55613,MERTK;MET,MK 2461
IUPHAR.LIGAND:56,0.08225234,15.77671,71.55613,A1BG;A2M,IUPHAR.LIGAND:56
BEVACIZUMAB,0.08225234,6.942797,30.55956,GGH;GC;EGFR,BEVACIZUMAB
CURCUMIN,0.08225234,6.942797,30.55956,CA1;CA2;EGFR,CURCUMIN
THIOGUANINE,0.08225234,13.80252,59.68499,HBB;GGH,THIOGUANINE
TRIAMCINOLONE,0.08225234,13.80252,59.68499,BCHE;SERPINA6,TRIAMCINOLONE
NIVOLUMAB,0.08989096,12.26704,50.72814,B2M;EGFR,NIVOLUMAB
PEMETREXED,0.08989096,12.26704,50.72814,GGH;EGFR,PEMETREXED
CHOLECALCIFEROL,0.09266724,inf,inf,FCGR3B,CHOLECALCIFEROL
ZONISAMIDE,0.09266724,inf,inf,CA1,ZONISAMIDE
TRASTUZUMAB,0.1206058,9.196078,33.72236,MET;EGFR,TRASTUZUMAB
LAPATINIB,0.1206058,9.196078,33.72236,MET;EGFR,LAPATINIB
PREDNISOLONE,0.13225,8.487395,30.00845,FCGR3B;PLG,PREDNISOLONE
CRIZOTINIB,0.1362748,7.879952,26.90069,MET;EGFR,CRIZOTINIB
IUPHAR.LIGAND:50,0.1362748,54.80833,182.4997,A1BG,IUPHAR.LIGAND:50
PERTUZUMAB,0.1362748,54.80833,182.4997,EGFR,PERTUZUMAB
OXYMETHOLONE,0.1362748,54.80833,182.4997,PLG,OXYMETHOLONE
ATROPINE,0.1362748,54.80833,182.4997,GUCA2A,ATROPINE
HEPARIN,0.1531752,6.486406,20.07301,FCGR3B;SERPINC1,HEPARIN
TOPIRAMATE,0.1531752,27.4,80.37202,CA2,TOPIRAMATE
IUPHAR.LIGAND:2644,0.1531752,27.4,80.37202,BCHE,IUPHAR.LIGAND:2644
METHIMAZOLE,0.1531752,27.4,80.37202,FCGR3B,METHIMAZOLE
UROKINASE,0.1531752,27.4,80.37202,PLG,UROKINASE
BMS 690514,0.1531752,27.4,80.37202,EGFR,BMS 690514
CANERTINIB,0.1531752,27.4,80.37202,EGFR,CANERTINIB
IUPHAR.LIGAND:91,0.1531752,27.4,80.37202,A1BG,IUPHAR.LIGAND:91
LIDOCAINE,0.1531752,27.4,80.37202,EGFR,LIDOCAINE
BRIGATINIB,0.1531752,27.4,80.37202,EGFR,BRIGATINIB
SPIRONOLACTONE,0.1765747,18.26389,48.48237,ADIPOQ,SPIRONOLACTONE
MGCD265,0.1765747,18.26389,48.48237,MET,MGCD265
ZIPRASIDONE,0.1765747,18.26389,48.48237,CNTN4,ZIPRASIDONE
XL647,0.1765747,18.26389,48.48237,EGFR,XL647
CLOFIBRATE,0.1765747,18.26389,48.48237,FABP1,CLOFIBRATE
ALTIRATINIB,0.1765747,18.26389,48.48237,MET,ALTIRATINIB
LUSUTROMBOPAG,0.2056331,13.69583,33.42226,SERPINC1,LUSUTROMBOPAG
DANAZOL,0.2056331,13.69583,33.42226,PLG,DANAZOL
AMUVATINIB,0.2056331,13.69583,33.42226,MET,AMUVATINIB
BORTEZOMIB,0.2145396,2.908564,6.882604,F12;PLG;B2M,BORTEZOMIB
ERLOTINIB,0.2145396,4.077809,9.56416,MET;EGFR,ERLOTINIB
IBRUTINIB,0.2145396,10.955,24.83383,EGFR,IBRUTINIB
CRENOLANIB,0.2145396,10.955,24.83383,MET,CRENOLANIB
