term,fdr,Odds Ratio,Combined Score,Genes,description
CD163 Mediating an Anti-Inflammatory Response,0.3542677,10.955,24.83383,CD163,CD163 Mediating an Anti-Inflammatory Response
Glycosphingolipid Biosynthesis,0.3542677,10.955,24.83383,B4GALT5,Glycosphingolipid Biosynthesis
Defective F9 Activation,0.3542677,10.955,24.83383,F11,Defective F9 Activation
Adaptive Immune System,0.3542677,1.536107,3.4686,IGHV3-53;IGHV3-11;IGHV1-69;PVR;LILRA3;OSCAR;CD209;INPP5D;IGLV2-23;MRC1;IGHD;B2M;IGKV2-30,Adaptive Immune System
SHC1 Events in EGFR Signaling,0.3701208,9.127778,19.36558,EGFR,SHC1 Events in EGFR Signaling
Sema4D Mediated Inhibition of Cell Attachment and Migration,0.3701208,9.127778,19.36558,MET,Sema4D Mediated Inhibition of Cell Attachment and Migration
Aspirin ADME,0.3701208,9.127778,19.36558,BCHE,Aspirin ADME
Heme Degradation,0.3701208,9.127778,19.36558,FABP1,Heme Degradation
TGFBR3 PTM Regulation,0.3701208,9.127778,19.36558,TIMP1,TGFBR3 PTM Regulation
MECP2 Regulates Neuronal Receptors and Channels,0.3701208,9.127778,19.36558,MET,MECP2 Regulates Neuronal Receptors and Channels
Digestion,0.3701208,9.127778,19.36558,GUCA2A,Digestion
Digestion and Absorption,0.3701208,9.127778,19.36558,GUCA2A,Digestion and Absorption
Regulation of MITF-M-dependent Genes Involved in Cell Cycle and Proliferation,0.3701208,9.127778,19.36558,MET,Regulation of MITF-M-dependent Genes Involved in Cell Cycle and Proliferation
EGFR Transactivation by Gastrin,0.3701208,9.127778,19.36558,EGFR,EGFR Transactivation by Gastrin
Heparan Sulfate Heparin (HS-GAG) Metabolism,0.3761987,3.438025,7.148066,EXT1;EXT2,Heparan Sulfate Heparin (HS-GAG) Metabolism
Constitutive Signaling by Aberrant PI3K in Cancer,0.3761987,3.438025,7.148066,MET;EGFR,Constitutive Signaling by Aberrant PI3K in Cancer
Interleukin-12 Signaling,0.3761987,3.438025,7.148066,CA1;HNRNPA2B1,Interleukin-12 Signaling
Diseases Associated With Glycosaminoglycan Metabolism,0.3851853,3.333333,6.772131,EXT1;EXT2,Diseases Associated With Glycosaminoglycan Metabolism
Metabolism of Water-Soluble Vitamins and Cofactors,0.3851853,2.470655,4.996705,BST1;VNN1;ENPP2,Metabolism of Water-Soluble Vitamins and Cofactors
Formation of Senescence-Associated Heterochromatin Foci (SAHF),0.3851853,7.822619,15.62113,H1-5,Formation of Senescence-Associated Heterochromatin Foci (SAHF)
Anchoring Fibril Formation,0.3851853,7.822619,15.62113,COL4A2,Anchoring Fibril Formation
Pyrimidine Salvage,0.3851853,7.822619,15.62113,TK2,Pyrimidine Salvage
Defective Factor IX Causes Hemophilia B,0.3851853,7.822619,15.62113,F11,Defective Factor IX Causes Hemophilia B
MET Activates RAP1 and RAC1,0.3851853,7.822619,15.62113,MET,MET Activates RAP1 and RAC1
Factors Involved in Megakaryocyte Development and Platelet Production,0.4064024,2.330031,4.43481,HBG2;HBB;HBD,Factors Involved in Megakaryocyte Development and Platelet Production
Nef Mediated Downregulation of MHC Class I Complex Cell Surface Expression,0.4064024,6.84375,12.92065,B2M,Nef Mediated Downregulation of MHC Class I Complex Cell Surface Expression
HuR (ELAVL1) Binds and Stabilizes mRNA,0.4064024,6.84375,12.92065,ENPP2,HuR (ELAVL1) Binds and Stabilizes mRNA
Chemokine Receptors Bind Chemokines,0.4064024,6.84375,12.92065,PPBP,Chemokine Receptors Bind Chemokines
InlB-mediated Entry of Listeria Monocytogenes Into Host Cell,0.4064024,6.84375,12.92065,MET,InlB-mediated Entry of Listeria Monocytogenes Into Host Cell
MET Activates RAS Signaling,0.4064024,6.84375,12.92065,MET,MET Activates RAS Signaling
MET Receptor Recycling,0.4064024,6.84375,12.92065,MET,MET Receptor Recycling
Signaling by Interleukins,0.4126879,1.628606,3.023436,IGHG4;CA1;IL1R2;INPP5D;HNRNPA2B1;IGHE;TIMP1,Signaling by Interleukins
Endosomal Vacuolar Pathway,0.4126879,6.082407,10.89588,B2M,Endosomal Vacuolar Pathway
N-Glycan Antennae Elongation,0.4126879,6.082407,10.89588,B4GALT5,N-Glycan Antennae Elongation
NOTCH2 Activation and Transmission of Signal to the Nucleus,0.4126879,6.082407,10.89588,CNTN1,NOTCH2 Activation and Transmission of Signal to the Nucleus
SHC1 Events in ERBB2 Signaling,0.4126879,6.082407,10.89588,EGFR,SHC1 Events in ERBB2 Signaling
Apoptosis Induced DNA Fragmentation,0.4126879,6.082407,10.89588,H1-5,Apoptosis Induced DNA Fragmentation
GAB1 Signalosome,0.4126879,6.082407,10.89588,EGFR,GAB1 Signalosome
Signaling by ERBB2 TMD JMD Mutants,0.4126879,6.082407,10.89588,EGFR,Signaling by ERBB2 TMD JMD Mutants
Glutathione Synthesis and Recycling,0.4126879,6.082407,10.89588,GSS,Glutathione Synthesis and Recycling
Transcriptional Regulation by the AP-2 (TFAP2) Family of Transcription Factors,0.4126879,6.082407,10.89588,EGFR,Transcriptional Regulation by the AP-2 (TFAP2) Family of Transcription Factors
Dissolution of Fibrin Clot,0.4126879,6.082407,10.89588,PLG,Dissolution of Fibrin Clot
Interleukin-12 Family Signaling,0.4309039,2.747059,4.782945,CA1;HNRNPA2B1,Interleukin-12 Family Signaling
Estrogen-dependent Nuclear Events Downstream of ESR-membrane Signaling,0.4316842,5.473333,9.331082,EGFR,Estrogen-dependent Nuclear Events Downstream of ESR-membrane Signaling
PECAM1 Interactions,0.4316842,5.473333,9.331082,INPP5D,PECAM1 Interactions
Signaling by NOTCH2,0.4316842,5.473333,9.331082,CNTN1,Signaling by NOTCH2
Metabolism of Steroid Hormones,0.4316842,5.473333,9.331082,SERPINA6,Metabolism of Steroid Hormones
Drug ADME,0.4316842,2.679647,4.567996,BCHE;SERPINA6,Drug ADME
MITF-M-dependent Gene Expression,0.4334664,2.615446,4.366161,CEACAM1;MET,MITF-M-dependent Gene Expression
Signaling by PDGF,0.4334664,2.554231,4.176395,COL4A2;PLG,Signaling by PDGF
Gastrin-CREB Signalling Pathway via PKC and MAPK,0.4334664,4.975,8.092082,EGFR,Gastrin-CREB Signalling Pathway via PKC and MAPK
Crosslinking of Collagen Fibrils,0.4334664,4.975,8.092082,COL4A2,Crosslinking of Collagen Fibrils
Cell-Cell Communication,0.4334664,1.989483,3.173964,ANG;PVR;NECTIN1,Cell-Cell Communication
Glycosaminoglycan Metabolism,0.4334664,1.965496,3.0909,EXT1;EXT2;B4GALT5,Glycosaminoglycan Metabolism
NOTCH3 Activation and Transmission of Signal to the Nucleus,0.4334664,4.559722,7.091346,EGFR,NOTCH3 Activation and Transmission of Signal to the Nucleus
Negative Regulation of MET Activity,0.4334664,4.559722,7.091346,MET,Negative Regulation of MET Activity
Signaling by EGFR in Cancer,0.4334664,4.559722,7.091346,EGFR,Signaling by EGFR in Cancer
Signaling by EGFRvIII in Cancer,0.4334664,4.559722,7.091346,EGFR,Signaling by EGFRvIII in Cancer
Signaling by ERBB2 ECD Mutants,0.4334664,4.559722,7.091346,EGFR,Signaling by ERBB2 ECD Mutants
Signaling by ERBB2 KD Mutants,0.4334664,4.559722,7.091346,EGFR,Signaling by ERBB2 KD Mutants
Signaling by Ligand-Responsive EGFR Variants in Cancer,0.4334664,4.559722,7.091346,EGFR,Signaling by Ligand-Responsive EGFR Variants in Cancer
Synthesis of IP3 and IP4 in the Cytosol,0.4334664,4.559722,7.091346,INPP5D,Synthesis of IP3 and IP4 in the Cytosol
"Synthesis, Secretion, and Deacylation of Ghrelin",0.4334664,4.559722,7.091346,BCHE,"Synthesis, Secretion, and Deacylation of Ghrelin"
Constitutive Signaling by EGFRvIII,0.4334664,4.559722,7.091346,EGFR,Constitutive Signaling by EGFRvIII
Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,0.4334664,4.559722,7.091346,EGFR,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants
Interleukin Receptor SHC Signaling,0.4334664,4.559722,7.091346,INPP5D,Interleukin Receptor SHC Signaling
DNA Damage Telomere Stress Induced Senescence,0.4334664,4.559722,7.091346,H1-5,DNA Damage Telomere Stress Induced Senescence
Listeria Monocytogenes Entry Into Host Cells,0.4334664,4.559722,7.091346,MET,Listeria Monocytogenes Entry Into Host Cells
Metabolic Disorders of Biological Oxidation Enzymes,0.4334664,4.559722,7.091346,GSS,Metabolic Disorders of Biological Oxidation Enzymes
Metabolism of Angiotensinogen to Angiotensins,0.4334664,4.559722,7.091346,CPB2,Metabolism of Angiotensinogen to Angiotensins
Downregulation of ERBB2 Signaling,0.4334664,4.559722,7.091346,EGFR,Downregulation of ERBB2 Signaling
Signaling by ERBB2 in Cancer,0.4573937,4.208333,6.269525,EGFR,Signaling by ERBB2 in Cancer
CD209 (DC-SIGN) Signaling,0.4573937,4.208333,6.269525,CD209,CD209 (DC-SIGN) Signaling
Peptide Hormone Metabolism,0.4602803,2.286415,3.378635,BCHE;CPB2,Peptide Hormone Metabolism
O-glycosylation of TSR Domain-Containing Proteins,0.466842,3.907143,5.585068,CFP,O-glycosylation of TSR Domain-Containing Proteins
Synthesis of PC,0.466842,3.907143,5.585068,BCHE,Synthesis of PC
Defective B3GALTL Causes PpS,0.466842,3.907143,5.585068,CFP,Defective B3GALTL Causes PpS
Triglyceride Catabolism,0.466842,3.907143,5.585068,FABP1,Triglyceride Catabolism
Metabolism of Porphyrins,0.466842,3.907143,5.585068,FABP1,Metabolism of Porphyrins
Miscellaneous Transport and Binding Events,0.466842,3.907143,5.585068,AZGP1,Miscellaneous Transport and Binding Events
Diseases of Glycosylation,0.4763987,1.792373,2.515802,EXT1;EXT2;CFP,Diseases of Glycosylation
O-linked Glycosylation,0.4776749,2.150931,2.996555,CFP;B4GALT5,O-linked Glycosylation
NCAM1 Interactions,0.4776749,3.646111,5.008083,COL4A2,NCAM1 Interactions
Activated NOTCH1 Transmits Signal to the Nucleus,0.4776749,3.646111,5.008083,CNTN1,Activated NOTCH1 Transmits Signal to the Nucleus
Plasma Lipoprotein Assembly,0.4776749,3.646111,5.008083,A2M,Plasma Lipoprotein Assembly
Heme Signaling,0.4776749,3.646111,5.008083,HBB,Heme Signaling
PI3K AKT Signaling in Cancer,0.4785066,2.109244,2.882093,MET;EGFR,PI3K AKT Signaling in Cancer
Respiratory Syncytial Virus Infection Pathway,0.482325,2.06913,2.773374,CD209;EGFR,Respiratory Syncytial Virus Infection Pathway
Respiratory Syncytial Virus (RSV) Attachment and Entry,0.482325,3.417708,4.516566,EGFR,Respiratory Syncytial Virus (RSV) Attachment and Entry
N-glycan Antennae Elongation in the Medial trans-Golgi,0.482325,3.417708,4.516566,B4GALT5,N-glycan Antennae Elongation in the Medial trans-Golgi
