term,fdr,Odds Ratio,Combined Score,Genes,description
GO:1905671,0.2367511,88.48246,635.8224,LAPTM4B;MCOLN1,Regulation Of Lysosome Organization (GO:1905671)
GO:0005979,0.2367511,19.10556,134.7178,SELENOS;PPP1R3B;PASK,Regulation Of Glycogen Biosynthetic Process (GO:0005979)
GO:0045719,0.2367511,58.98246,394.1499,SELENOS;PASK,Negative Regulation Of Glycogen Biosynthetic Process (GO:0045719)
GO:0070874,0.2367511,58.98246,394.1499,SELENOS;PASK,Negative Regulation Of Glycogen Metabolic Process (GO:0070874)
GO:0002862,0.3376168,19.64912,98.68538,SELENOS;PLK2,Negative Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002862)
GO:0046847,0.3376168,19.64912,98.68538,DNM3;S1PR2,Filopodium Assembly (GO:0046847)
GO:0071383,0.3376168,14.73246,66.90135,AKR1C3;BMP7,Cellular Response To Steroid Hormone Stimulus (GO:0071383)
GO:0070092,0.3376168,inf,inf,PASK,Regulation Of Glucagon Secretion (GO:0070092)
GO:0010800,0.3376168,13.59784,59.90369,S1PR2;BMP7,Positive Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010800)
GO:0008584,0.3376168,13.59784,59.90369,NCOA4;AKR1C3,Male Gonad Development (GO:0008584)
GO:0046546,0.3376168,13.59784,59.90369,NCOA4;AKR1C3,Development Of Primary Male Sexual Characteristics (GO:0046546)
GO:0046599,0.3376168,12.62531,54.02677,STIL;PLK2,Regulation Of Centriole Replication (GO:0046599)
GO:0015908,0.3376168,12.62531,54.02677,RBP7;SLC27A3,Fatty Acid Transport (GO:0015908)
GO:0060173,0.3376168,12.62531,54.02677,ZNRF3;ZNF141,Limb Development (GO:0060173)
GO:0046856,0.3376168,12.62531,54.02677,PIP4P2;INPP5J,Phosphatidylinositol Dephosphorylation (GO:0046856)
GO:0060395,0.3376168,11.78246,49.03226,GDF15;BMP7,SMAD Protein Signal Transduction (GO:0060395)
GO:0036294,0.3376168,6.060941,25.00927,CPEB1;BMP7;CPEB4,Cellular Response To Decreased Oxygen Levels (GO:0036294)
GO:0010862,0.3376168,11.04496,44.74375,GDF15;BMP7,Positive Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0010862)
GO:2000765,0.3376168,10.39422,41.0281,CPEB1;CPEB4,Regulation Of Cytoplasmic Translation (GO:2000765)
GO:0008406,0.3376168,10.39422,41.0281,NCOA4;AKR1C3,Gonad Development (GO:0008406)
GO:0019752,0.3376168,9.815789,37.783,LIPT2;ST3GAL1,Carboxylic Acid Metabolic Process (GO:0019752)
GO:0071229,0.3376168,9.815789,37.783,CPEB1;CPEB4,Cellular Response To Acid Chemical (GO:0071229)
GO:0043066,0.3376168,2.459259,9.383599,NR4A2;STIL;FOXE3;PLK2;TAX1BP1;PIM3;FSTL1;CPEB4,Negative Regulation Of Apoptotic Process (GO:0043066)
GO:0032488,0.3376168,87.72174,332.4262,RHOU,Cdc42 Protein Signal Transduction (GO:0032488)
GO:0051447,0.3376168,87.72174,332.4262,DUSP1,Negative Regulation Of Meiotic Cell Cycle (GO:0051447)
GO:0090027,0.3376168,87.72174,332.4262,DUSP1,Negative Regulation Of Monocyte Chemotaxis (GO:0090027)
GO:0035235,0.3376168,87.72174,332.4262,CPEB4,Ionotropic Glutamate Receptor Signaling Pathway (GO:0035235)
GO:0060292,0.3376168,87.72174,332.4262,PLK2,Long-Term Synaptic Depression (GO:0060292)
GO:0002674,0.3376168,87.72174,332.4262,SELENOS,Negative Regulation Of Acute Inflammatory Response (GO:0002674)
GO:0043200,0.3376168,9.298246,34.92868,CPEB1;CPEB4,Response To Amino Acid (GO:0043200)
GO:0019369,0.3376168,8.832456,32.40206,AKR1C3;CYP1A1,Arachidonic Acid Metabolic Process (GO:0019369)
GO:1901655,0.3376168,8.832456,32.40206,NCOA4;AKR1C3,Cellular Response To Ketone (GO:1901655)
GO:0006111,0.3376168,8.411028,30.15264,SELENOS;ERFE,Regulation Of Gluconeogenesis (GO:0006111)
GO:0060393,0.3376168,8.411028,30.15264,GDF15;BMP7,Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0060393)
GO:0071375,0.3376168,4.756479,16.78219,NR4A2;CPEB1;SELENOS,Cellular Response To Peptide Hormone Stimulus (GO:0071375)
GO:0046324,0.3376168,8.027911,28.13959,SELENOS;ERFE,Regulation Of Glucose Import (GO:0046324)
GO:0010799,0.3376168,8.027911,28.13959,S1PR2;BMP7,Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010799)
GO:0046839,0.3376168,8.027911,28.13959,PIP4P2;INPP5J,Phospholipid Dephosphorylation (GO:0046839)
GO:0043542,0.3376168,7.678108,26.32953,PRKX;FSTL1,Endothelial Cell Migration (GO:0043542)
GO:2000107,0.3376168,43.85652,148.6617,SELENOS,Negative Regulation Of Leukocyte Apoptotic Process (GO:2000107)
GO:0033033,0.3376168,43.85652,148.6617,SELENOS,Negative Regulation Of Myeloid Cell Apoptotic Process (GO:0033033)
GO:1903753,0.3376168,43.85652,148.6617,DUSP1,Negative Regulation Of p38MAPK Cascade (GO:1903753)
GO:0010818,0.3376168,43.85652,148.6617,CXCL16,T Cell Chemotaxis (GO:0010818)
GO:0042359,0.3376168,43.85652,148.6617,CYP1A1,Vitamin D Metabolic Process (GO:0042359)
GO:1905165,0.3376168,43.85652,148.6617,LAPTM4B,Regulation Of Lysosomal Protein Catabolic Process (GO:1905165)
GO:0030903,0.3376168,43.85652,148.6617,STIL,Notochord Development (GO:0030903)
GO:0034310,0.3376168,43.85652,148.6617,AKR1C3,Primary Alcohol Catabolic Process (GO:0034310)
GO:0006591,0.3376168,43.85652,148.6617,ODC1,Ornithine Metabolic Process (GO:0006591)
GO:0043576,0.3376168,43.85652,148.6617,PASK,Regulation Of Respiratory Gaseous Exchange (GO:0043576)
GO:0060039,0.3376168,43.85652,148.6617,BMP7,Pericardium Development (GO:0060039)
GO:0071379,0.3376168,43.85652,148.6617,AKR1C3,Cellular Response To Prostaglandin Stimulus (GO:0071379)
GO:0031960,0.3376168,43.85652,148.6617,AKR1C3,Response To Corticosteroid (GO:0031960)
GO:2000320,0.3376168,43.85652,148.6617,RC3H2,Negative Regulation Of T-helper 17 Cell Differentiation (GO:2000320)
GO:2000317,0.3376168,43.85652,148.6617,RC3H2,Negative Regulation Of T-helper 17 Type Immune Response (GO:2000317)
GO:0045623,0.3376168,43.85652,148.6617,RC3H2,Negative Regulation Of T-helper Cell Differentiation (GO:0045623)
GO:0033574,0.3376168,43.85652,148.6617,NCOA4,Response To Testosterone (GO:0033574)
GO:1901552,0.3376168,43.85652,148.6617,S1PR2,Positive Regulation Of Endothelial Cell Development (GO:1901552)
GO:1903142,0.3376168,43.85652,148.6617,S1PR2,Positive Regulation Of Establishment Of Endothelial Barrier (GO:1903142)
GO:0071230,0.3376168,7.357456,24.69494,CPEB1;CPEB4,Cellular Response To Amino Acid Stimulus (GO:0071230)
GO:0006493,0.3376168,4.364428,14.49259,GALNT6;CRPPA;ST3GAL1,Protein O-linked Glycosylation (GO:0006493)
GO:0010824,0.3376168,7.062456,23.21293,STIL;PLK2,Regulation Of Centrosome Duplication (GO:0010824)
GO:0030216,0.3376168,7.062456,23.21293,AKR1C3;TGM3,Keratinocyte Differentiation (GO:0030216)
GO:0043009,0.3376168,7.062456,23.21293,STIL;BMP7,Chordate Embryonic Development (GO:0043009)
GO:0016266,0.3376168,6.790148,21.86434,GALNT6;ST3GAL1,O-glycan Processing (GO:0016266)
GO:0071277,0.3376168,6.790148,21.86434,AKR1C3;MCOLN1,Cellular Response To Calcium Ion (GO:0071277)
GO:0030500,0.3376168,6.790148,21.86434,ANKH;BMP7,Regulation Of Bone Mineralization (GO:0030500)
GO:0008202,0.3376168,6.538012,20.63301,AKR1C3;CYP1A1,Steroid Metabolic Process (GO:0008202)
GO:0043407,0.3376168,6.538012,20.63301,DUSP1;BMP7,Negative Regulation Of MAP Kinase Activity (GO:0043407)
GO:0003376,0.3376168,29.23478,90.85222,S1PR2,Sphingosine-1-Phosphate Receptor Signaling Pathway (GO:0003376)
GO:1902746,0.3376168,29.23478,90.85222,FOXE3,Regulation Of Lens Fiber Cell Differentiation (GO:1902746)
GO:0050670,0.3376168,29.23478,90.85222,TNFSF9,Regulation Of Lymphocyte Proliferation (GO:0050670)
GO:2000109,0.3376168,29.23478,90.85222,SELENOS,Regulation Of Macrophage Apoptotic Process (GO:2000109)
GO:1903504,0.3376168,29.23478,90.85222,DUSP1,Regulation Of Mitotic Spindle Checkpoint (GO:1903504)
GO:0060993,0.3376168,29.23478,90.85222,PRKX,Kidney Morphogenesis (GO:0060993)
GO:0032069,0.3376168,29.23478,90.85222,NEIL1,Regulation Of Nuclease Activity (GO:0032069)
GO:0006576,0.3376168,29.23478,90.85222,ODC1,Biogenic Amine Metabolic Process (GO:0006576)
GO:0009142,0.3376168,29.23478,90.85222,AK5,Nucleoside Triphosphate Biosynthetic Process (GO:0009142)
GO:0003344,0.3376168,29.23478,90.85222,BMP7,Pericardium Morphogenesis (GO:0003344)
GO:0001823,0.3376168,29.23478,90.85222,BMP7,Mesonephros Development (GO:0001823)
GO:0071398,0.3376168,29.23478,90.85222,AKR1C3,Cellular Response To Fatty Acid (GO:0071398)
GO:1904948,0.3376168,29.23478,90.85222,NR4A2,Midbrain Dopaminergic Neuron Differentiation (GO:1904948)
GO:0035694,0.3376168,29.23478,90.85222,SFI1,Mitochondrial Protein Catabolic Process (GO:0035694)
GO:0032908,0.3376168,29.23478,90.85222,LAPTM4B,Regulation Of Transforming Growth Factor Beta1 Production (GO:0032908)
GO:0015677,0.3376168,29.23478,90.85222,ATP7B,Copper Ion Import (GO:0015677)
GO:0042985,0.3376168,29.23478,90.85222,ITM2B,Negative Regulation Of Amyloid Precursor Protein Biosynthetic Process (GO:0042985)
GO:0097503,0.3376168,29.23478,90.85222,ST3GAL1,Sialylation (GO:0097503)
GO:0015718,0.3376168,6.303885,19.50521,RBP7;SLC27A3,Monocarboxylic Acid Transport (GO:0015718)
GO:0010631,0.3376168,6.085904,18.46924,PRKX;FSTL1,Epithelial Cell Migration (GO:0010631)
GO:0042789,0.3376168,5.882456,17.51502,FOXE3;TAF11,mRNA Transcription By RNA Polymerase II (GO:0042789)
GO:0031325,0.3376168,5.882456,17.51502,LIPT2;AKR1C3,Positive Regulation Of Cellular Metabolic Process (GO:0031325)
GO:0071407,0.3376168,3.74598,11.08487,NCOA4;CYP1A1;EPG5,Cellular Response To Organic Cyclic Compound (GO:0071407)
GO:0009913,0.3376168,5.692134,16.63388,AKR1C3;TGM3,Epidermal Cell Differentiation (GO:0009913)
GO:0090287,0.3376168,21.92391,63.36343,FSTL1,Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090287)
GO:0014706,0.3376168,21.92391,63.36343,BMP7,Striated Muscle Tissue Development (GO:0014706)
GO:0046325,0.3376168,21.92391,63.36343,SELENOS,Negative Regulation Of Glucose Import (GO:0046325)
GO:0010962,0.3376168,21.92391,63.36343,PPP1R3B,Regulation Of Glucan Biosynthetic Process (GO:0010962)
GO:0072678,0.3376168,21.92391,63.36343,CXCL16,T Cell Migration (GO:0072678)
GO:2000242,0.3376168,21.92391,63.36343,DUSP1,Negative Regulation Of Reproductive Process (GO:2000242)
GO:0010664,0.3376168,21.92391,63.36343,BMP7,Negative Regulation Of Striated Muscle Cell Apoptotic Process (GO:0010664)
GO:0051769,0.3376168,21.92391,63.36343,SELENOS,Regulation Of Nitric-Oxide Synthase Biosynthetic Process (GO:0051769)
GO:0006862,0.3376168,21.92391,63.36343,EPG5,Nucleotide Transport (GO:0006862)
GO:0002011,0.3376168,21.92391,63.36343,BMP7,Morphogenesis Of An Epithelial Sheet (GO:0002011)
GO:2000319,0.3376168,21.92391,63.36343,RC3H2,Regulation Of T-helper 17 Cell Differentiation (GO:2000319)
GO:0045446,0.3376168,21.92391,63.36343,FSTL1,Endothelial Cell Differentiation (GO:0045446)
GO:2000766,0.3376168,21.92391,63.36343,CPEB4,Negative Regulation Of Cytoplasmic Translation (GO:2000766)
GO:0007088,0.3376168,5.188338,14.35832,DUSP1;BMP7,Regulation Of Mitotic Nuclear Division (GO:0007088)
GO:0006284,0.3376168,5.188338,14.35832,POLQ;NEIL1,Base-Excision Repair (GO:0006284)
GO:0061157,0.3376168,5.188338,14.35832,AGO4;RC3H2,mRNA Destabilization (GO:0061157)
GO:0009299,0.3376168,5.188338,14.35832,FOXE3;TAF11,mRNA Transcription (GO:0009299)
GO:1900407,0.3376168,17.53739,47.58664,BMP7,Regulation Of Cellular Response To Oxidative Stress (GO:1900407)
GO:0034116,0.3376168,17.53739,47.58664,BMP7,Positive Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034116)
GO:0043401,0.3376168,17.53739,47.58664,BMP7,Steroid Hormone Mediated Signaling Pathway (GO:0043401)
GO:0010561,0.3376168,17.53739,47.58664,ITM2B,Negative Regulation Of Glycoprotein Biosynthetic Process (GO:0010561)
GO:0006983,0.3376168,17.53739,47.58664,SELENOS,ER Overload Response (GO:0006983)
GO:0001574,0.3376168,17.53739,47.58664,ST3GAL1,Ganglioside Biosynthetic Process (GO:0001574)
GO:0045839,0.3376168,17.53739,47.58664,BMP7,Negative Regulation Of Mitotic Nuclear Division (GO:0045839)
GO:0010656,0.3376168,17.53739,47.58664,BMP7,Negative Regulation Of Muscle Cell Apoptotic Process (GO:0010656)
GO:0007220,0.3376168,17.53739,47.58664,APH1B,Notch Receptor Processing (GO:0007220)
GO:0070873,0.3376168,17.53739,47.58664,PPP1R3B,Regulation Of Glycogen Metabolic Process (GO:0070873)
GO:0051784,0.3376168,17.53739,47.58664,BMP7,Negative Regulation Of Nuclear Division (GO:0051784)
GO:0007202,0.3376168,17.53739,47.58664,LPAR2,Activation Of Phospholipase C Activity (GO:0007202)
GO:1904781,0.3376168,17.53739,47.58664,MARK4,Positive Regulation Of Protein Localization To Centrosome (GO:1904781)
GO:0050805,0.3376168,17.53739,47.58664,PLK2,Negative Regulation Of Synaptic Transmission (GO:0050805)
GO:0071635,0.3376168,17.53739,47.58664,LAPTM4B,Negative Regulation Of Transforming Growth Factor Beta Production (GO:0071635)
GO:0034205,0.3376168,17.53739,47.58664,APH1B,Amyloid-Beta Formation (GO:0034205)
GO:1905832,0.3376168,17.53739,47.58664,STIL,Positive Regulation Of Spindle Assembly (GO:1905832)
GO:0080164,0.3376168,17.53739,47.58664,SELENOS,Regulation Of Nitric Oxide Metabolic Process (GO:0080164)
GO:0015949,0.3376168,17.53739,47.58664,AK5,Nucleobase-Containing Small Molecule Interconversion (GO:0015949)
GO:0042759,0.3376168,17.53739,47.58664,CYP1A1,Long-Chain Fatty Acid Biosynthetic Process (GO:0042759)
GO:0009313,0.3376168,17.53739,47.58664,MAN2C1,Oligosaccharide Catabolic Process (GO:0009313)
GO:1904892,0.3376168,17.53739,47.58664,MGAT5,Regulation Of Receptor Signaling Pathway Via STAT (GO:1904892)
GO:0006449,0.3376168,17.53739,47.58664,MTRF1,Regulation Of Translational Termination (GO:0006449)
GO:0071467,0.3376168,17.53739,47.58664,MCOLN1,Cellular Response To pH (GO:0071467)
GO:0042984,0.3376168,17.53739,47.58664,ITM2B,Regulation Of Amyloid Precursor Protein Biosynthetic Process (GO:0042984)
