Protein_Group	Genes	SAX_22001_M1_vs_RAW_22001_M1_logFC	SAX_22001_M1_vs_RAW_22001_M1_pval	Removed?	Contaminant?
A6NHL2	TUBAL3	10.7577437084605	1.74705845106403e-26	No	No
A6QL63	BTBD11	5.7249415093412	8.83804783476437e-12	No	No
B0I1T2	MYO1G	5.74171947167646	2.68878307491906e-14	No	No
B1AKI9	ISM1	4.23576294936884	0.0002473518438526	No	No
B2RUZ4	SMIM1	6.22336759820394	2.4915235928874698e-18	No	No
E9PAV3	NACA	8.75721531270777	1.9556269559909302e-25	No	No
O00116	AGPS	6.67449192444595	3.2216145869921996e-17	No	No
O00139	KIF2A	11.1506775799362	1.8928625692479e-24	No	No
O00142	TK2	11.2625367367203	4.3749298024244006e-21	No	No
O00151	PDLIM1	9.03645564872473	7.985511412842621e-25	No	No
O00154	ACOT7	5.89375577011511	8.719007411430701e-10	No	No
O00159	MYO1C	7.46864390309461	3.29911639276128e-19	No	No
O00161	SNAP23	11.2943039446899	6.36278140653882e-35	No	No
O00178	GTPBP1	3.84172641243355	2.24516924387861e-06	No	No
O00182	LGALS9	9.52213786228026	1.88694937056133e-30	No	No
O00186	STXBP3	8.38430513640846	2.84771595743463e-20	No	No
O00187	MASP2	7.19545564542554	4.00780037249544e-23	No	No
O00194	RAB27B	12.5763025524126	4.96723904307579e-35	No	No
O00203	AP3B1	7.33864287334676	4.81802769938736e-21	No	No
O00217	NDUFS8	6.16043772218864	3.38766564522431e-19	No	No
O00231	PSMD11	10.2811075279034	9.86615598193808e-27	No	No
O00232	PSMD12	6.70700986172568	2.3259039987172e-11	No	No
O00233	PSMD9	4.52230547911744	2.69321748962394e-07	No	No
O00264	PGRMC1	8.02197424911659	1.845408942502e-21	No	No
O00299	CLIC1	7.39852046572445	2.7629638420525304e-23	No	No
O00303	EIF3F	6.82002622701439	5.889652370850799e-19	No	No
O00339	MATN2	10.4537036112379	4.715562907685831e-15	No	No
O00391	QSOX1	1.94108983136351	0.0003323390347199	No	No
O00399	DCTN6	5.57748426126616	1.38579795335397e-10	No	No
O00410	IPO5	9.48133865767402	5.73145689442649e-22	No	No
O00429	DNM1L	11.3289457258414	2.20236791236216e-23	No	No
O00442	RTCA	4.6442652625763	3.20552990055249e-08	No	No
O00453	LST1	3.13679433804571	2.40860017014754e-07	No	No
O00461	GOLIM4	10.0616684606982	9.51433010564529e-29	No	No
O00468	AGRN	9.78575541519059	1.1698539149727599e-26	No	No
O00469	PLOD2	7.2443250219845	1.77341650504835e-06	No	No
O00483	NDUFA4	6.00380404498383	2.4322925234881502e-14	No	No
O00487	PSMD14	8.79980515092474	4.61528803555929e-28	No	No
O00499	BIN1	6.47091353021461	7.890957583563611e-15	No	No
O00501	CLDN5	6.40378577442761	4.2945181810196494e-18	No	No
O00505	KPNA3	5.41827636464918	7.08468498094659e-10	No	No
O00533	CHL1	3.80360351872287	1.3338795920171698e-11	No	No
O00534	VWA5A	6.68770618175154	6.35764315744864e-13	No	No
O00560	SDCBP	10.5875039506975	2.51460272515709e-30	No	No
O00571	DDX3X	6.38914990842448	7.8162597845638e-15	No	No
O00584	RNASET2	6.05801800772108	2.72345819142107e-14	No	No
O00587	MFNG	5.84531730063043	2.3716513972960702e-14	No	No
O00592	PODXL	12.6383657349578	8.06072863623542e-40	No	No
O00602	FCN1	7.3133592885484	0.0014286446068137	No	No
O00743	PPP6C	9.0530282848591	1.1344802518757e-21	No	No
O00748	CES2	6.99561051434352	1.90527601710591e-08	No	No
O00754	MAN2B1	2.88283044355059	0.0012509143169613	No	No
O14498	ISLR	3.26021074076795	1.3522043717136802e-09	No	No
O14523	C2CD2L	6.6182511418146	9.90379479304631e-18	No	No
O14548	COX7A2L	3.36876827336828	3.52146133483011e-08	No	No
O14579	COPE	8.73704548780031	8.1957104196988505e-25	No	No
O14594	NCAN	8.61050746651493	5.0410082663832095e-28	No	No
O14617	AP3D1	7.77942991653169	1.43197764459874e-12	No	No
O14618	CCS	6.69225823355861	2.27630904827318e-08	No	No
O14639	ABLIM1	3.85579320551618	7.894793537715849e-11	No	No
O14656	TOR1A	9.12780560974264	1.15307573949228e-17	No	No
O14657	TOR1B	3.28861696760681	3.52648409117469e-07	No	No
O14662	STX16	4.26371138004144	9.170239340229141e-10	No	No
O14672	ADAM10	10.4950418430368	6.343266017564971e-25	No	No
O14734	ACOT8	5.99613776298545	1.2075224731949301e-15	No	No
O14737	PDCD5	3.87403825866873	0.0002466533424811	No	No
O14744	PRMT5	6.60668759740607	2.82831720006815e-20	No	No
O14745	SLC9A3R1	9.17790678872807	5.7279234154116395e-18	No	No
O14773	TPP1	9.66604961323809	2.32730381150045e-10	No	No
O14786	NRP1	7.88489842406396	1.3362421369762898e-26	No	No
O14787	TNPO2	3.63506461074718	0.0008674549866336	No	No
O14791	APOL1	2.30042436322146	1.30076612092016e-06	No	No
O14793	MSTN	5.34261405505281	4.05254898240869e-07	No	No
O14818	PSMA7	14.432535196076	4.63061317452844e-31	No	No
O14828	SCAMP3	7.36990763474435	4.656685082801341e-19	No	No
O14880	MGST3	5.41082528582661	1.6804073021014998e-12	No	No
O14908	GIPC1	3.97788639652025	3.32254768654793e-10	No	No
O14917	PCDH17	5.66174277599351	5.4126848979209295e-12	No	No
O14920	IKBKB	6.74529991896268	1.2846083976794902e-15	No	No
O14949	UQCRQ	3.99884657524033	2.2347163567417503e-09	No	No
O14964	HGS	4.56341019099334	1.0710633875956698e-11	No	No
O14972	VPS26C	4.56909004710084	8.1047168161864e-13	No	No
O14974	PPP1R12A	9.52874940596858	1.14329228432229e-25	No	No
O14980	XPO1	5.81329530431594	8.24093777374314e-12	No	No
O15027	SEC16A	5.30786061349511	1.11257581176563e-09	No	No
O15031	PLXNB2	3.14603076186751	1.93414565098185e-06	No	No
O15067	PFAS	4.98590834817032	1.12300658604276e-07	No	No
O15084	ANKRD28	5.80150963194518	4.50076469596579e-16	No	No
O15116	LSM1	6.22901581396745	4.7381726096546804e-17	No	No
O15117	FYB1	12.7059452126016	7.26083778944775e-38	No	No
O15126	SCAMP1	4.07374801939596	8.346573157876831e-09	No	No
O15127	SCAMP2	8.15842628661378	9.168525196296589e-18	No	No
O15143	ARPC1B	11.4206661563204	3.33095739712718e-27	No	No
O15144	ARPC2	11.9666310746231	4.02633257628033e-33	No	No
O15145	ARPC3	10.4026218430592	3.1708844808378197e-29	No	No
O15162	PLSCR1	3.7009569541367	1.01277983000948e-09	No	No
O15173	PGRMC2	8.16510493954443	1.06500136112192e-21	No	No
O15194	CTDSPL	6.12112691918396	9.19783249212683e-17	No	No
O15204	ADAMDEC1	6.19300459755171	2.12532172267476e-09	No	No
O15212	PFDN6	7.12063708365252	1.0186513608213799e-18	No	No
O15230	LAMA5	8.04717683830533	2.76571142111845e-10	No	No
O15231	ZNF185	8.31473761125247	2.6969963315381698e-22	No	No
O15240	VGF	10.4620131395685	1.49621963813306e-32	No	No
O15260	SURF4	6.04511388567495	9.73061409282433e-14	No	No
O15269	SPTLC1	5.67760912574675	2.1003202597948797e-12	No	No
O15327	INPP4B	5.6531249184661	5.14422907825542e-10	No	No
O15357	INPPL1	5.13229017029746	2.8852552974979903e-15	No	No
O15371	EIF3D	8.69402877159684	2.8484399155324703e-25	No	No
O15372	EIF3H	3.89744080155049	4.01582031844309e-07	No	No
O15400	STX7	9.98984889245089	1.5286404581793e-28	No	No
O15427	SLC16A3	7.63150406773228	2.39087613679108e-22	No	No
O15439	ABCC4	8.03970502969665	5.7489873370343e-18	No	No
O15460	P4HA2	4.76382125937552	3.11589026956262e-06	No	No
O15466	ST8SIA5	5.30311878833697	1.55582154040271e-08	No	No
O15498	YKT6	5.93313817201217	3.63696907651348e-11	No	No
O15511	ARPC5	7.6786086778426	4.6579801735957e-19	No	No
O15533	TAPBP	7.87264888750508	1.6515752539356702e-20	No	No
O15551	CLDN3	5.13252331186546	7.82693526052262e-13	No	No
O43149	ZZEF1	8.10703330415141	2.44566771287043e-17	No	No
O43150	ASAP2	9.19278481192914	7.69778765445091e-24	No	No
O43157	PLXNB1	8.85050571710474	2.1651249997858902e-23	No	No
O43173	ST8SIA3	1.94829391155425	0.0053583826647584	No	No
O43175	PHGDH	5.81448874183398	8.81208292528312e-10	No	No
O43182	ARHGAP6	10.0235359298425	1.7579344160569501e-25	No	No
O43242	PSMD3	5.51748269510716	3.16199487211331e-06	No	No
O43294	TGFB1I1	10.1153699700535	6.906491919734619e-28	No	No
O43306	ADCY6	7.61249965342898	6.15111940448992e-17	No	No
O43312	MTSS1	6.91528348043536	4.7532440768352e-17	No	No
O43396	TXNL1	10.5032385115872	1.46898852630118e-26	No	No
O43399	TPD52L2	7.68837560615039	3.1472401945462903e-14	No	No
O43405	COCH	3.37220414720379	0.0001217567176422	No	No
O43432	EIF4G3	5.14333499960084	1.35517915204504e-13	No	No
O43488	AKR7A2	8.18229047121401	1.25725977557828e-19	No	No
O43491	EPB41L2	7.31322490460321	5.92422077317057e-19	No	No
O43493	TGOLN2	4.54352545076225	1.4565171833034002e-16	No	No
O43504	LAMTOR5	7.67539606195664	1.9359266852885602e-23	No	No
O43505	B4GAT1	4.69603069637199	1.3592643995824e-15	No	No
O43516	WIPF1	7.71080459658694	3.13892134194903e-19	No	No
O43529	CHST10	6.18610351766696	5.1715594933258006e-15	No	No
O43561	LAT	7.67325025543789	7.91298933829687e-21	No	No
O43592	XPOT	3.71612059047768	3.52291827698672e-06	No	No
O43598	DNPH1	4.94476923713602	1.10579611390745e-11	No	No
O43617	TRAPPC3	7.02557716357788	5.63320216840614e-23	No	No
O43633	CHMP2A	5.01533649681959	5.85613301912931e-11	No	No
O43639	NCK2	8.78218742861415	9.44859120730583e-29	No	No
O43665	RGS10	6.71832222047133	1.3936520456047101e-15	No	No
O43676	NDUFB3	6.31393325689777	1.8349153151267202e-19	No	No
O43678	NDUFA2	5.28627154269646	5.7795968972691805e-15	No	No
O43681	GET3	11.2948711530013	9.43178850388762e-29	No	No
O43707	ACTN4	13.1032362701476	2.06870484663177e-42	No	No
O43747	AP1G1	6.36985365537312	7.09438259733194e-12	No	No
O43752	STX6	3.55870830222246	2.91942601835425e-07	No	No
O43760	SYNGR2	3.56262986444059	2.36650163120092e-08	No	No
O43765	SGTA	6.44142650072951	7.62106498000404e-17	No	No
O43772	SLC25A20	4.05960150013484	1.13151260148447e-10	No	No
O43776	NARS1	5.42034186061024	8.37486031442381e-09	No	No
O43813	LANCL1	2.39658368572531	1.89923700757804e-06	No	No
O43815	STRN	8.0844055113766	2.81550119456145e-19	No	No
O43837	IDH3B	4.97122516303865	3.4954003284857203e-09	No	No
O43847	NRDC	5.55117627639983	7.89697829425499e-09	No	No
O43852	CALU	9.76131117561064	1.0354328525154e-25	No	No
O43866	CD5L	4.4544930206327	2.8319940471710703e-09	No	No
O43897	TLL1	4.70581529610606	4.80652307316348e-08	No	No
O43915	VEGFD	2.61319964993051	3.84614075203971e-06	No	No
O43916	CHST1	4.3357883787793	1.59585280030772e-05	No	No
O43920	NDUFS5	5.39696170782596	1.6052361549834502e-15	No	No
O60229	KALRN	10.4627323108862	6.68298645523738e-26	No	No
O60234	GMFG	6.67540728347673	1.80003710347351e-16	No	No
O60240	PLIN1	12.9724474544146	2.64112029479327e-35	No	No
O60243	HS6ST1	5.08728306119203	3.91306243326022e-12	No	No
O60245	PCDH7	9.03839337972928	3.86942230088604e-26	No	No
O60256	PRPSAP2	6.30504516055307	1.95061034293002e-09	No	No
O60268	KIAA0513	7.65838256289764	1.3905642279168401e-24	No	No
O60271	SPAG9	5.08115665263484	1.32810026443733e-17	No	No
O60279	SUSD5	9.31046030809148	2.1928133139452497e-22	No	No
O60306	AQR	3.36474488697897	5.87019990086452e-09	No	No
O60313	OPA1	7.16450745175105	2.00632426319739e-16	No	No
O60449	LY75	5.70623120530379	8.83465782286585e-06	No	No
O60462	NRP2	9.31536913110677	1.1457443361346101e-23	No	No
O60488	ACSL4	5.39078032296709	5.61815184158442e-17	No	No
O60493	SNX3	5.52041707268392	2.69409844625062e-13	No	No
O60496	DOK2	8.66865578302197	1.82911145522817e-27	No	No
O60506	SYNCRIP	6.06295702723985	2.29542761566366e-17	No	No
O60507	TPST1	6.14045618614987	8.00253986882282e-12	No	No
O60547	GMDS	2.311215750597	0.0097192117825775	No	No
O60568	PLOD3	8.79955338587188	2.49119366427553e-17	No	No
O60610	DIAPH1	12.7112995512782	4.07833829717055e-37	No	No
O60613	SELENOF	8.16013042663207	9.85410268435152e-21	No	No
O60636	TSPAN2	1.24818534787491	0.005404803587252	No	No
O60645	EXOC3	5.1439428321767	5.14570223440308e-15	No	No
O60664	PLIN3	7.50349403355298	1.76319742814979e-10	No	No
O60667	FCMR	2.93132900614455	2.89191819269905e-05	No	No
O60669	SLC16A7	5.51117141599962	8.15296200622169e-18	No	No
O60704	TPST2	9.6978720192223	2.60668387897419e-26	No	No
O60716	CTNND1	5.06407844325842	1.07689916455485e-10	No	No
O60749	SNX2	8.78919793721203	7.44080183865089e-28	No	No
O60762	DPM1	4.71867458516411	4.830205649708589e-11	No	No
O60763	USO1	7.36668553061658	7.0045764208301e-21	No	No
O60784	TOM1	4.15436959510616	0.0011648109386385	No	No
O60826	CCDC22	2.89027884093106	3.66253365012682e-05	No	No
O60844	ZG16	4.49386440157584	9.79876711649292e-05	No	No
O60884	DNAJA2	7.13233745794062	1.28602702199638e-19	No	No
O60888	CUTA	10.56147009669	1.17865603230334e-31	No	No
O60890	OPHN1	3.29914936062291	2.19795362247198e-05	No	No
O60896	RAMP3	5.5075971822191	2.8195736746162197e-18	No	No
O60925	PFDN1	4.15584035275545	1.01017909574827e-08	No	No
O60927	PPP1R11	5.27475740612733	1.97786826307089e-12	No	No
O60936	NOL3	11.0933184976848	6.52366195302441e-08	No	No
O75015	FCGR3B	2.8186173983697	2.27389582433781e-05	No	No
O75023	LILRB5	3.68976621743461	1.80242271748221e-08	No	No
O75069	TMCC2	2.85933824957126	6.47090078603917e-06	No	No
O75083	WDR1	8.45777486142613	5.64931009168046e-26	No	No
O75095	MEGF6	6.82313625903706	2.96046147602547e-21	No	No
O75096	LRP4	5.09642279868524	4.6446564501142004e-10	No	No
O75116	ROCK2	11.8910380289564	9.198097148692099e-29	No	No
O75131	CPNE3	5.95287698307789	1.97936854069301e-13	No	No
O75154	RAB11FIP3	3.42673039600997	1.69388097924841e-06	No	No
O75165	DNAJC13	3.54548540699858	0.0001239559154752	No	No
O75197	LRP5	10.1391727376742	3.9125205146355204e-31	No	No
O75208	COQ9	4.92658864742495	1.12484316913112e-09	No	No
O75223	GGCT	3.79036575022902	4.50840142611869e-05	No	No
O75251	NDUFS7	4.51148045434526	4.05490036704998e-09	No	No
O75298	RTN2	8.68432133635003	1.10198944870495e-19	No	No
O75306	NDUFS2	6.85133128173502	1.90166673240729e-22	No	No
O75309	CDH16	11.6789678454078	1.6026880899460901e-31	No	No
O75339	CILP	5.02043508879834	4.43492249860159e-14	No	No
O75340	PDCD6	3.29855693157117	0.0015359095563863	No	No
O75348	ATP6V1G1	5.67890443699633	3.26455573310072e-12	No	No
O75351	VPS4B	6.69468292190815	7.059221819309021e-15	No	No
O75356	ENTPD5	10.5435815899809	5.169992396906041e-15	No	No
O75368	SH3BGRL	3.00579281522761	3.83097295035174e-06	No	No
O75381	PEX14	3.21142079624234	9.935288991029951e-09	No	No
O75390	CS	10.5831416889274	4.88778893033255e-21	No	No
O75396	SEC22B	9.61629751541829	1.50526217950017e-27	No	No
O75410	TACC1	5.35627168996925	1.0518315652490799e-11	No	No
O75427	LRCH4	2.67646504636744	0.000145447850313	No	No
O75436	VPS26A	5.94308913306353	1.7439962482343e-16	No	No
O75438	NDUFB1	5.19202910039826	1.47491825210943e-17	No	No
O75487	GPC4	8.57248524679774	3.95460615288484e-26	No	No
O75489	NDUFS3	7.745754198189	2.02792218563747e-19	No	No
O75503	CLN5	3.57928674698097	1.11236748072685e-06	No	No
O75531	BANF1	7.51522046630857	6.41656971023265e-23	No	No
O75558	STX11	11.2487699896115	7.75077386830516e-31	No	No
O75563	SKAP2	10.9475658976496	3.09197923585075e-32	No	No
O75581	LRP6	3.59245898230274	2.17179734299236e-08	No	No
O75608	LYPLA1	6.3988009364469	1.00411390112867e-14	No	No
O75636	FCN3	1.13369558813265	0.0096039792628638	No	No
O75688	PPM1B	5.44596104370996	3.9813125741238097e-13	No	No
O75695	RP2	8.43455162761366	3.1341283501273e-26	No	No
O75718	CRTAP	5.26681086139455	1.4866104035929002e-10	No	No
O75752	B3GALNT1	9.89592534737829	2.80818793658924e-27	No	No
O75787	ATP6AP2	7.82535477569497	2.2546717731696598e-18	No	No
O75791	GRAP2	9.5164363244243	1.57880519065881e-22	No	No
O75821	EIF3G	6.31540764573722	7.34383646788113e-17	No	No
O75822	EIF3J	8.68678100135851	2.85626616287038e-28	No	No
O75832	PSMD10	3.82373006767567	1.86833841040639e-09	No	No
O75844	ZMPSTE24	7.40027512246913	2.0799127750050002e-17	No	No
O75874	IDH1	2.14589552785772	0.002416357896748	No	No
O75888	TNFSF13	5.94759236362231	5.2321323446032e-11	No	No
O75891	ALDH1L1	3.84910009873675	2.44949135998814e-05	No	No
O75915	ARL6IP5	9.19497830980506	1.23610328038214e-26	No	No
O75935	DCTN3	6.77906975079717	2.74584826350888e-19	No	No
O75947	ATP5PD	10.1467749691185	2.49625255343634e-23	No	No
O75954	TSPAN9	9.67612897525448	1.70217070293299e-24	No	No
O75955	FLOT1	11.4041242330311	8.279229654853711e-31	No	No
O75964	ATP5MG	9.92031111088426	9.83901159073805e-24	No	No
O75976	CPD	7.00072366769593	4.04075415157203e-09	No	No
O76003	GLRX3	9.72884492949138	3.59856129054391e-22	No	No
O76061	STC2	5.14377432730836	7.39732305230868e-16	No	No
O76071	CIAO1	4.38070892236537	1.0489858710357999e-14	No	No
O76074	PDE5A	10.760916345363	1.20686152771732e-26	No	No
O94769	ECM2	10.8820355221788	4.79030100649847e-24	No	No
O94804	STK10	8.23516468801808	7.66432757679936e-22	No	No
O94826	TOMM70	6.70711741846856	2.5717074559333997e-19	No	No
O94874	UFL1	5.34641038399839	2.89292569546369e-07	No	No
O94886	TMEM63A	8.49011691088923	2.47480661064735e-25	No	No
O94905	ERLIN2	4.15202683117989	3.63884187767436e-08	No	No
O94919	ENDOD1	11.3696725277697	9.69090709623798e-33	No	No
O94923	GLCE	5.66071918302008	1.4526538026351e-14	No	No
O94925	GLS	4.5787269565785	4.3730647403512596e-11	No	No
O94929	ABLIM3	6.2074110899181	1.2207684761015701e-17	No	No
O94979	SEC31A	7.3754207725061	4.7341710154575205e-20	No	No
O94985	CLSTN1	8.16355597975937	2.9329698886198904e-19	No	No
O95084	PRSS23	8.66391568690552	3.7467564229599e-08	No	No
O95140	MFN2	4.62720691753578	3.98311787053239e-10	No	No
O95182	NDUFA7	5.59826950104469	2.68116625591562e-14	No	No
O95185	UNC5C	4.79306031726736	3.27021323401374e-07	No	No
O95196	CSPG5	2.635683514385	2.78907743951394e-08	No	No
O95197	RTN3	7.56032348765065	4.00498563042394e-20	No	No
O95202	LETM1	6.52664919050688	6.295943613752351e-15	No	No
O95292	VAPB	8.56244048504111	1.9378067739457e-21	No	No
O95295	SNAPIN	6.92080518968196	1.2245089062313201e-23	No	No
O95299	NDUFA10	5.06479777270539	2.86912027723727e-07	No	No
O95302	FKBP9	9.53488405022795	2.62685526090352e-30	No	No
O95336	PGLS	7.913965073322	4.62542441979601e-15	No	No
O95340	PAPSS2	3.22871377797588	1.92854021039848e-05	No	No
O95373	IPO7	8.27617650283653	4.1841780017019305e-14	No	No
O95376	ARIH2	2.84380975533533	3.11237186211905e-05	No	No
O95393	BMP10	10.2376748624397	7.28000426776879e-30	No	No
O95433	AHSA1	5.82479297842458	4.83847278556022e-16	No	No
O95445	APOM	2.20357676796216	6.74525392976948e-05	No	No
O95450	ADAMTS2	2.02216032683477	6.41481080063977e-05	No	No
O95466	FMNL1	2.49968444313895	0.0022436603475862	No	No
O95498	VNN2	2.11262641820472	0.0021371694553206	No	No
O95544	NADK	6.56730872932356	2.5914949198565397e-18	No	No
O95571	ETHE1	6.10614227686678	1.21592592392146e-11	No	No
O95630	STAMBP	5.30168809021107	3.5427376074447204e-09	No	No
O95633	FSTL3	7.70281141024242	2.40251983389318e-20	No	No
O95674	CDS2	9.03564780383941	5.32522145430506e-26	No	No
O95721	SNAP29	8.63808633589318	1.2687992284979301e-20	No	No
O95727	CRTAM	6.93751418565528	2.03648064402994e-10	No	No
O95747	OXSR1	6.77762250723565	1.62494362899837e-17	No	No
O95749	GGPS1	1.49732976478577	0.004627514823399	No	No
O95782	AP2A1	8.16685189153777	2.40003540413021e-08	No	No
O95810	CAVIN2	11.1273249472376	3.06876279427276e-24	No	No
O95819	MAP4K4	4.95448896894552	5.3455186674975804e-14	No	No
O95831	AIFM1	8.91119958335675	2.18324990000107e-18	No	No
O95841	ANGPTL1	4.0040239201164	2.16520059619629e-07	No	No
O95858	TSPAN15	5.16958830769644	3.3983564297665404e-14	No	No
O95865	DDAH2	3.65996433766429	6.95017326111763e-05	No	No
O95866	MPIG6B	9.97408893404668	7.20025150508747e-28	No	No
O95870	ABHD16A	9.29699614591719	9.3108859148636e-19	No	No
O95881	TXNDC12	6.14764362791189	4.08415626211386e-13	No	No
O95954	FTCD	2.69114327842338	1.14403512838084e-05	No	No
O95967	EFEMP2	8.24907447307179	5.73552325122896e-19	No	No
O96000	NDUFB10	7.60863585920857	4.877188207676789e-18	No	No
O96008	TOMM40	4.86816520806487	6.82806492900576e-13	No	No
P00167	CYB5A	7.50601886873521	6.1198969967336e-14	No	No
P00325	ADH1B	2.55096944378719	8.97320527354644e-05	No	No
P00338	LDHA	2.83994560668469	7.37549354414919e-08	No	No
P00367	GLUD1	5.3314098695655	2.20349534007988e-14	No	No
P00387	CYB5R3	11.7961379093852	1.11504402142661e-26	No	No
P00390	GSR	2.53169257688166	2.46980725251272e-06	No	No
P00403	MT-CO2	10.2166993775447	3.24360449828263e-27	No	No
P00441	SOD1	2.14206222551344	0.0001362203435746	No	No
P00450	CP	2.89313753894939	1.25993313450339e-10	No	No
P00451	F8	8.70379060918809	5.75955188957613e-27	No	No
P00488	F13A1	1.57029797438278	0.0003968149815279	No	No
P00491	PNP	11.5904542813567	4.14004584738118e-26	No	No
P00492	HPRT1	8.79161839004992	3.90990707863058e-20	No	No
P00505	GOT2	8.16104916544777	1.4948009035828802e-15	No	No
P00558	PGK1	7.3266274688372	3.4674770696302704e-19	No	No
P00568	AK1	7.15509610940455	2.4768813005235596e-11	No	No
P00734	F2	6.95515723258831	2.7005871842653603e-25	No	No
P00736	C1R	4.72346975877078	2.46957225547397e-17	No	No
P00739	HPR	3.18827798081363	2.94099933579647e-06	No	No
P00740	F9	8.74114343971206	2.6188260944603e-28	No	No
P00742	F10	8.26768744885122	3.6419409614926e-25	No	No
P00813	ADA	1.45848915841338	0.0039282810682721	No	No
P00846	MT-ATP6	7.33846297606336	7.398523289280861e-21	No	No
P01040	CSTA	5.95307240318145	0.0004572990708743	No	No
P01042	KNG1	5.10147845121288	5.60744912441114e-20	No	No
P01116	KRAS	3.27432991773735	1.22941074823721e-07	No	No
P01130	LDLR	8.40664892319585	2.93135870377044e-22	No	No
P01133	EGF	9.07695566921916	3.93411501149989e-17	No	No
P01137	TGFB1	12.5759195642487	5.64640250016705e-34	No	No
P01266	TG	8.23746625541818	4.54587154523223e-21	No	No
P01275	GCG	6.21066268088299	6.54943840881509e-15	No	No
P01591	JCHAIN	3.06240349158521	2.35428872252174e-05	No	No
P01599	IGKV1-17	2.37483904082428	0.0008223322314272	No	No
P01703	IGLV1-40	2.80195020634224	8.12365004539124e-06	No	No
P01704	IGLV2-14	2.74468318433102	9.65325925131184e-05	No	No
P01706	IGLV2-11	2.84898248344841	2.27747204095253e-07	No	No
P01709	IGLV2-8	2.20234734134627	0.0002220278007467	No	No
P01715	IGLV3-1	1.82624304090139	0.004472536580203	No	No
P01721	IGLV6-57	1.88070817362485	4.94071494358869e-05	No	No
P01732	CD8A	3.61077907697743	0.0056107813925539	No	No
P01764	IGHV3-23	3.68179574918581	6.46611915663951e-10	No	No
P01814	IGHV2-70	11.8495314872817	2.95535657455977e-24	No	No
P01834	IGKC	1.1819485990159	0.0059585373270982	No	No
P01871	IGHM	3.46165646322842	9.79914563947871e-14	No	No
P01876	IGHA1	1.40991100392679	0.0003941508600006	No	No
P02452	COL1A1	4.50041778410231	5.14504323458936e-08	No	No
P02461	COL3A1	5.10025852891464	1.14237941876051e-09	No	No
P02545	LMNA	2.65096779435791	0.0012674008450514	No	No
P02549	SPTA1	12.0105261279764	8.402520530000809e-22	No	No
P02649	APOE	2.12451206637067	1.54403760546204e-05	No	No
P02655	APOC2	2.10977901161952	1.36479393260879e-05	No	No
P02656	APOC3	2.37932461560364	1.48479583861557e-07	No	No
P02671	FGA	3.85848124463525	1.33009708975502e-13	No	No
P02675	FGB	3.71748018995758	1.48232399618863e-11	No	No
