Protein_Group	Genes	SAX_72001_M3_vs_RAW_72001_M3_logFC	SAX_72001_M3_vs_RAW_72001_M3_pval	Removed?	Contaminant?
A4D1P6	WDR91	3.89798069680309	9.66751631599336e-10	No	No
A4D1S0	KLRG2	10.7177789946434	9.46025188861943e-35	No	No
A5PLN9	TRAPPC13	2.50152175246101	2.43002912506699e-08	No	No
A5YKK6	CNOT1	5.50469093538158	5.814630973396191e-10	No	No
A6NDG6	PGP	7.10568578714881	1.0042990809896901e-17	No	No
A6NDU8	C5orf51	6.57238730765375	7.72263270950998e-21	No	No
A6NHL2	TUBAL3	12.4854727761427	2.23701633594774e-32	No	No
A6NMZ7	COL6A6	3.86605449377554	0.0001602777511489	No	No
A6QL63	BTBD11	5.52976353714896	6.55530493131212e-13	No	No
A7E2V4	ZSWIM8	2.0009461579007	0.0002273682135539	No	No
A9UHW6	MIF4GD	5.14105325638654	4.3382590819841e-11	No	No
B0I1T2	MYO1G	6.21078886934972	1.38850138425046e-17	No	No
B2RUZ4	SMIM1	7.95981222639906	1.38028953453361e-25	No	No
B9EJG8	TMEM150C	2.98810739253138	2.14485417517696e-11	No	No
C9J7I0	UMAD1	1.78175599345155	2.70393778307167e-05	No	No
E9PAV3	NACA	10.6791054768418	2.09020328507666e-32	No	No
O00116	AGPS	9.43396948257309	1.8972935872353398e-26	No	No
O00139	KIF2A	13.9764988156099	5.61289454406406e-32	No	No
O00151	PDLIM1	7.05463117593095	5.59833277900961e-22	No	No
O00154	ACOT7	9.00589542101178	3.8677716021235096e-18	No	No
O00159	MYO1C	9.55882765678064	1.30387233463855e-26	No	No
O00160	MYO1F	2.53713817523151	0.0019207142571334	No	No
O00161	SNAP23	6.97509784866288	1.86413255039128e-26	No	No
O00170	AIP	6.02325549492323	1.63862602861794e-16	No	No
O00178	GTPBP1	5.18587364156847	7.86411471429863e-11	No	No
O00182	LGALS9	9.25737498791616	2.25637990632353e-32	No	No
O00186	STXBP3	8.84539916016482	1.23467297783413e-23	No	No
O00187	MASP2	6.93066534914359	1.09448007051606e-24	No	No
O00189	AP4M1	1.80218484587433	0.0009416481175025	No	No
O00194	RAB27B	10.4324543240426	2.9392167214452498e-33	No	No
O00203	AP3B1	8.90949865296874	1.63400414228948e-27	No	No
O00217	NDUFS8	7.06783700245795	3.08747434803536e-24	No	No
O00231	PSMD11	11.2382297654519	2.98176777276063e-31	No	No
O00232	PSMD12	8.81014043142587	1.44676019028446e-17	No	No
O00233	PSMD9	7.41713325906266	2.40116893351881e-15	No	No
O00264	PGRMC1	7.69200749972546	6.94710787246889e-23	No	No
O00299	CLIC1	5.9829989789082	3.21727399357093e-21	No	No
O00303	EIF3F	9.31850079432092	9.14331745531781e-28	No	No
O00330	PDHX	7.10056928804142	3.5005596027592803e-15	No	No
O00339	MATN2	7.52631017377644	1.0706647490614e-11	No	No
O00391	QSOX1	1.54146330872498	0.0012742399601968	No	No
O00399	DCTN6	5.84394390123452	8.096483209659499e-13	No	No
O00400	SLC33A1	4.31272131120084	6.05830765018568e-17	No	No
O00408	PDE2A	3.66722083699694	5.58328819054447e-05	No	No
O00410	IPO5	10.6564484719107	8.06197074991252e-27	No	No
O00422	SAP18	2.46004028717662	8.99587944105875e-08	No	No
O00429	DNM1L	9.54196176658932	3.8614776470031797e-22	No	No
O00442	RTCA	4.36889260970196	8.97189063417977e-09	No	No
O00453	LST1	4.63937481797889	9.80383460041504e-14	No	No
O00461	GOLIM4	9.80861112182671	1.05394125817619e-30	No	No
O00468	AGRN	12.3250932628484	1.77547821907404e-34	No	No
O00469	PLOD2	5.9653151445058	8.27351870670783e-06	No	No
O00471	EXOC5	5.41849700747571	1.33964876698845e-10	No	No
O00481	BTN3A1	2.83174127243258	1.97651769007455e-09	No	No
O00483	NDUFA4	7.71220895583764	6.269725925707e-21	No	No
O00487	PSMD14	9.86214396045539	3.17743792168357e-33	No	No
O00499	BIN1	7.19653735260227	1.05129719991263e-18	No	No
O00501	CLDN5	7.90802548164222	1.46859734680738e-24	No	No
O00505	KPNA3	6.49784925568397	4.6691279192320304e-14	No	No
O00533	CHL1	2.78294076810862	4.9798362522778805e-09	No	No
O00534	VWA5A	9.10903424195788	2.6516571418185602e-20	No	No
O00560	SDCBP	10.9161398419154	1.2852077537981699e-33	No	No
O00571	DDX3X	7.69574048734201	3.00286468806e-20	No	No
O00584	RNASET2	8.70741586254074	3.6685468074683704e-23	No	No
O00587	MFNG	5.31985832286225	1.2323522689715101e-14	No	No
O00592	PODXL	12.8053178442526	7.362571578781459e-43	No	No
O00602	FCN1	7.21164758727465	0.0004921552199594	No	No
O00629	KPNA4	6.4847937184026	1.10173481332934e-18	No	No
O00743	PPP6C	11.7153894319599	1.20247232340515e-29	No	No
O00746	NME4	4.43484865439632	4.75894201835057e-14	No	No
O00748	CES2	4.03958682347422	9.25016301527214e-05	No	No
O00754	MAN2B1	4.46249649181806	2.1639471984927e-07	No	No
O00762	UBE2C	1.72438574143734	0.0001067738769317	No	No
O14498	ISLR	2.68153892980307	1.27457405611256e-08	No	No
O14521	SDHD	6.30002633716831	1.56751854497918e-23	No	No
O14523	C2CD2L	8.89417150701812	5.84872866419043e-26	No	No
O14530	TXNDC9	5.91587092836484	1.2477918864052101e-14	No	No
O14545	TRAFD1	9.57545271673348	4.588402226649469e-18	No	No
O14548	COX7A2L	6.59507324237824	3.35355414029872e-20	No	No
O14561	NDUFAB1	6.18992015317848	2.26076361307877e-19	No	No
O14579	COPE	10.2899906955541	6.20972709390522e-31	No	No
O14594	NCAN	8.47260422613221	3.5359577992953e-30	No	No
O14617	AP3D1	12.2685101872507	8.61616485320687e-23	No	No
O14618	CCS	10.147242405964	8.36020343591984e-16	No	No
O14639	ABLIM1	8.18685262255475	1.6569392282302499e-26	No	No
O14653	GOSR2	7.0783422945122	6.46743981756213e-24	No	No
O14656	TOR1A	7.88748511649766	4.88331048948951e-17	No	No
O14657	TOR1B	2.94927074853681	3.32826077873673e-07	No	No
O14662	STX16	4.42418248710591	9.88033838803478e-12	No	No
O14672	ADAM10	10.0910567046785	1.71404644349288e-26	No	No
O14734	ACOT8	6.62968767668369	1.62013333076137e-19	No	No
O14735	CDIPT	7.1599483532308	6.4035559117869e-13	No	No
O14737	PDCD5	6.94964692138519	1.0942864744864301e-10	No	No
O14744	PRMT5	7.80823077358971	4.53095032117354e-26	No	No
O14745	SLC9A3R1	7.99471758538057	1.75559966446186e-17	No	No
O14773	TPP1	6.61662956944057	2.37629610321314e-07	No	No
O14775	GNB5	5.98274049427058	1.12451364420875e-18	No	No
O14786	NRP1	6.89640019281369	4.12520822200761e-26	No	No
O14787	TNPO2	7.83386707464396	9.61062594844572e-12	No	No
O14791	APOL1	2.44985043139187	2.62220243158069e-08	No	No
O14793	MSTN	5.33256797213516	3.24933493899261e-08	No	No
O14817	TSPAN4	4.55756321575006	2.1112649785207202e-14	No	No
O14818	PSMA7	13.6839348029044	2.0775744362426e-32	No	No
O14828	SCAMP3	8.57623006526238	2.19644398719302e-24	No	No
O14841	OPLAH	6.18662362407748	2.6497133877891702e-14	No	No
O14874	BCKDK	4.69455151159134	7.9422438276556e-11	No	No
O14880	MGST3	6.61409832781165	1.0483516854937301e-17	No	No
O14907	TAX1BP3	4.18197060050498	2.46286094919961e-14	No	No
O14908	GIPC1	4.87912914425834	7.49939940224994e-15	No	No
O14917	PCDH17	6.94425919199399	3.9092056318363e-17	No	No
O14920	IKBKB	8.97000886604518	3.36655048884029e-23	No	No
O14949	UQCRQ	6.78467573889241	1.74341711806151e-19	No	No
O14957	UQCR11	6.29977932776945	9.633960566053811e-23	No	No
O14964	HGS	6.81679035579066	1.78790089533249e-20	No	No
O14972	VPS26C	5.7867112848345	9.19841185943236e-19	No	No
O14974	PPP1R12A	11.9825573566164	2.25000340710765e-33	No	No
O14976	GAK	12.5088521262942	1.29130020912502e-24	No	No
O14979	HNRNPDL	5.08786778139319	2.5541139377282898e-11	No	No
O14980	XPO1	9.05171156540532	1.83320053208469e-21	No	No
O15027	SEC16A	9.11355736995889	3.3177492118325404e-20	No	No
O15031	PLXNB2	3.9832507217462	4.25671139499827e-10	No	No
O15067	PFAS	7.65907577014434	6.7428503144051005e-15	No	No
O15084	ANKRD28	8.03386140734999	1.30453563916862e-24	No	No
O15111	CHUK	7.37209730076236	2.5554656195938203e-14	No	No
O15116	LSM1	9.36525848013223	1.31890761037225e-27	No	No
O15117	FYB1	10.0852957832492	5.117787046967651e-35	No	No
O15120	AGPAT2	4.37234814544735	4.5609719363948805e-15	No	No
O15123	ANGPT2	3.23684980983047	0.0002496686311035	No	No
O15126	SCAMP1	7.35064140633072	1.0085264643804101e-19	No	No
O15127	SCAMP2	9.29712331518031	1.67998189238861e-22	No	No
O15143	ARPC1B	6.49863944099075	6.04874466520726e-18	No	No
O15144	ARPC2	6.49768272902804	4.2249110788185497e-22	No	No
O15145	ARPC3	6.2836398305531	7.83502359117131e-21	No	No
O15162	PLSCR1	5.93499814160374	5.993142249078761e-19	No	No
O15173	PGRMC2	9.67625991405992	1.06487333800378e-27	No	No
O15194	CTDSPL	6.8689680683314	4.57247483735498e-21	No	No
O15204	ADAMDEC1	3.98121072035242	4.10668773077315e-06	No	No
O15211	RGL2	4.24135091674387	4.7681256583743496e-11	No	No
O15212	PFDN6	8.43000580707614	2.26996253250696e-24	No	No
O15228	GNPAT	4.27749057193008	2.87231594302551e-17	No	No
O15230	LAMA5	12.56676941153	2.6697696974952604e-19	No	No
O15231	ZNF185	11.0485112225343	5.98947305958682e-31	No	No
O15240	VGF	9.51737500884002	6.02919113195278e-33	No	No
O15258	RER1	5.69672742428059	3.84471894949952e-20	No	No
O15260	SURF4	9.26349490642884	8.832130763245841e-24	No	No
O15269	SPTLC1	7.23505658869492	2.3433830680723097e-18	No	No
O15270	SPTLC2	4.31738246906089	1.54868624429108e-14	No	No
O15294	OGT	2.73429528778019	1.79419302110715e-05	No	No
O15305	PMM2	2.79262181152989	4.07909790524905e-06	No	No
O15327	INPP4B	7.77150842080538	1.49434767984424e-16	No	No
O15357	INPPL1	8.28162336795684	6.56800979965453e-27	No	No
O15371	EIF3D	10.774986972594	1.31784109281604e-32	No	No
O15372	EIF3H	8.25061036400742	1.1689874334299702e-19	No	No
O15400	STX7	10.7297660128989	9.86876895653272e-33	No	No
O15427	SLC16A3	9.28235759381188	5.4036835406416e-29	No	No
O15438	ABCC3	2.50201067289433	0.0004690976647577	No	No
O15439	ABCC4	9.46164142541541	2.13071092658299e-23	No	No
O15460	P4HA2	3.32956647457811	0.0001634690950268	No	No
O15466	ST8SIA5	5.86655968204445	3.72697144899302e-11	No	No
O15498	YKT6	6.39007669292997	6.42946555835711e-14	No	No
O15511	ARPC5	6.15616593621058	4.9929018997502505e-17	No	No
O15533	TAPBP	10.5661067463889	3.71079660753271e-29	No	No
O15551	CLDN3	7.2806702631595	5.44165883799786e-21	No	No
O43149	ZZEF1	9.27148746687146	4.26871777388316e-22	No	No
O43150	ASAP2	11.2907681192267	7.5928566054918205e-31	No	No
O43157	PLXNB1	8.07692962991833	8.18556754626085e-24	No	No
O43169	CYB5B	7.17435114701913	1.48461483334797e-16	No	No
O43173	ST8SIA3	4.10725454921985	5.64360161353739e-09	No	No
O43175	PHGDH	4.59470533440799	2.38534404628405e-08	No	No
O43181	NDUFS4	7.31949630097032	6.54192043323886e-20	No	No
O43182	ARHGAP6	12.4467619748465	7.05638635557855e-33	No	No
O43237	DYNC1LI2	7.50744553692687	4.32342741061067e-20	No	No
O43242	PSMD3	8.33358450926874	3.78498790560446e-12	No	No
O43264	ZW10	6.76961580122336	7.483260821134e-15	No	No
O43278	SPINT1	4.13985114433859	1.54298966050814e-08	No	No
O43294	TGFB1I1	11.8286825244105	4.893288004987279e-34	No	No
O43304	SEC14L5	5.60058739561751	1.46287030699279e-20	No	No
O43306	ADCY6	8.49864193620318	3.69567460823296e-21	No	No
O43310	CTIF	3.48628391462864	6.76673637078626e-10	No	No
O43312	MTSS1	10.357383726973	1.6098875143025e-27	No	No
O43314	PPIP5K2	6.40549460446354	4.96105060903254e-16	No	No
O43318	MAP3K7	6.4171468639637	8.73695716129372e-19	No	No
O43324	EEF1E1	7.11478949557629	8.04329881626277e-17	No	No
O43353	RIPK2	2.31921198748195	2.82675317550444e-06	No	No
O43396	TXNL1	12.6108279996662	3.0099791741543798e-33	No	No
O43399	TPD52L2	9.34501341953154	1.0510787806672801e-19	No	No
O43402	EMC8	5.53680095712384	6.445833424711461e-20	No	No
O43405	COCH	2.33698741763978	0.002286388548683	No	No
O43426	SYNJ1	2.3266813784772	2.4402079949671e-05	No	No
O43427	FIBP	8.3065174256618	1.14275834555091e-23	No	No
O43432	EIF4G3	8.85550209226005	4.4014800827531597e-26	No	No
O43488	AKR7A2	10.1596358813721	2.00867358900611e-26	No	No
O43491	EPB41L2	7.10136449845313	1.50073626345731e-20	No	No
O43493	TGOLN2	5.31242413876695	1.14464665947836e-21	No	No
O43504	LAMTOR5	8.2758414153149	1.78468560212941e-27	No	No
O43505	B4GAT1	4.52394159962841	6.80472466115128e-17	No	No
O43516	WIPF1	11.8005847048917	1.19176079515365e-30	No	No
O43529	CHST10	5.55476864553695	4.44556366074077e-15	No	No
O43561	LAT	8.66289282591267	1.10702444508613e-25	No	No
O43583	DENR	4.48865501924022	5.05919889729381e-06	No	No
O43592	XPOT	5.80981331347877	1.42869776543155e-12	No	No
O43598	DNPH1	4.00265560698627	2.46624570161859e-10	No	No
O43615	TIMM44	6.36563784191518	1.3807317686114302e-15	No	No
O43617	TRAPPC3	7.54650669654709	6.71124507883004e-27	No	No
O43633	CHMP2A	6.53596694677267	6.848915591001781e-17	No	No
O43639	NCK2	10.5202504745123	1.61715992274485e-35	No	No
O43665	RGS10	8.9932210420057	2.70837817468514e-23	No	No
O43670	ZNF207	4.08246645815048	1.28991193759652e-08	No	No
O43674	NDUFB5	2.83211970619868	1.0272063506979e-07	No	No
O43676	NDUFB3	7.58620266715881	1.5973208621251e-25	No	No
O43678	NDUFA2	7.09354219437682	1.38451640560731e-22	No	No
O43681	GET3	12.0145042662107	1.0057955520981001e-32	No	No
O43684	BUB3	4.29020081216094	4.68446935739997e-07	No	No
O43707	ACTN4	11.3797602061224	1.08495845309639e-41	No	No
O43708	GSTZ1	5.76144261975699	1.62474630110133e-19	No	No
O43741	PRKAB2	6.89464983840164	4.47888675772157e-14	No	No
O43747	AP1G1	7.68008005036334	1.11147439767011e-16	No	No
O43752	STX6	5.36530055892716	6.69222072977326e-14	No	No
O43760	SYNGR2	5.86864235536286	3.04712949962559e-17	No	No
O43765	SGTA	7.82754245611674	8.804743903101721e-23	No	No
O43768	ENSA	5.88773424374941	5.70502908337207e-13	No	No
O43772	SLC25A20	6.72952799003192	4.68147651804125e-21	No	No
O43776	NARS1	8.19057366444381	1.98268422073604e-16	No	No
O43813	LANCL1	4.70503923399905	7.674220109636451e-17	No	No
O43815	STRN	11.6175865949052	2.83861707033235e-29	No	No
O43826	SLC37A4	4.19874076403734	2.17418865620368e-06	No	No
O43837	IDH3B	6.3162245498564	4.61102591755638e-14	No	No
O43847	NRDC	7.89202641910167	2.0618789371162902e-15	No	No
O43852	CALU	11.9700816539759	7.82509998048457e-33	No	No
O43865	AHCYL1	6.40403022628933	2.2661854364058697e-12	No	No
O43866	CD5L	4.03963868956322	1.9398300255045602e-09	No	No
O43897	TLL1	4.87824328643715	1.01401733761729e-09	No	No
O43916	CHST1	4.77230681410986	2.93696321741451e-07	No	No
O43920	NDUFS5	7.58245931001289	3.08746727661719e-24	No	No
O60229	KALRN	11.9196819331726	2.49491010711342e-31	No	No
O60234	GMFG	4.88978659559805	3.61716668093812e-13	No	No
O60240	PLIN1	11.9735883284463	4.7299580124084795e-36	No	No
O60243	HS6ST1	5.07448908300334	8.627687989250221e-14	No	No
O60245	PCDH7	9.07420152753222	1.0659553530362999e-28	No	No
O60256	PRPSAP2	8.12260454832039	1.2333328031741101e-14	No	No
O60268	KIAA0513	10.0565785782166	3.30806928482257e-33	No	No
O60271	SPAG9	7.4732181258879	8.57814646658494e-28	No	No
O60279	SUSD5	8.74496641792426	2.11882855549907e-23	No	No
O60306	AQR	2.87549023241785	1.8988144880654e-08	No	No
O60313	OPA1	9.13145051506431	2.78639674640985e-23	No	No
O60330	PCDHGA12	7.17498661298197	2.79066172071963e-10	No	No
O60331	PIP5K1C	7.91790294160436	2.68794384519847e-25	No	No
O60437	PPL	10.7059363710631	3.10497011713495e-29	No	No
O60449	LY75	3.28488258704023	0.0026939394309547	No	No
O60462	NRP2	8.87175924872355	5.30563023607216e-25	No	No
O60488	ACSL4	7.36125045532582	2.0869702665369803e-25	No	No
O60493	SNX3	5.52219128127969	4.2191542256598506e-15	No	No
O60496	DOK2	10.346298252469	4.53163683616533e-34	No	No
O60502	OGA	8.7767886833082	5.204166465934529e-13	No	No
O60506	SYNCRIP	8.58641144131099	1.14091250894877e-26	No	No
O60507	TPST1	5.77478081331166	1.48706901684322e-12	No	No
O60524	NEMF	3.31817536097514	3.53479520083892e-05	No	No
O60547	GMDS	6.1742262573184	6.030076695282559e-11	No	No
O60568	PLOD3	9.4879974899251	6.74209080929522e-21	No	No
O60573	EIF4E2	4.17525411454194	6.350852488389999e-14	No	No
O60610	DIAPH1	8.38687953123975	5.3884797771875e-30	No	No
O60613	SELENOF	7.46527453430125	3.48865969778652e-21	No	No
O60636	TSPAN2	3.10673684678792	4.84698296844508e-11	No	No
O60645	EXOC3	7.28523461926602	8.9756389686796e-24	No	No
O60664	PLIN3	5.56436101130022	2.93880031566236e-08	No	No
O60667	FCMR	4.80685623080663	1.66890711357308e-11	No	No
O60669	SLC16A7	7.09738340664401	3.8906680906477503e-25	No	No
O60674	JAK2	6.55844980419263	4.5843627412126e-22	No	No
O60678	PRMT3	2.40592891384966	4.83570443034355e-06	No	No
O60684	KPNA6	2.80314384718119	1.92426385191745e-05	No	No
O60704	TPST2	9.44769366375341	3.3598624078080097e-28	No	No
O60716	CTNND1	7.91706560215438	6.25523137991399e-20	No	No
O60749	SNX2	10.7885863595553	3.79826444441832e-35	No	No
O60762	DPM1	7.36174266788988	2.1226269343954502e-20	No	No
O60763	USO1	9.68924818581966	4.00207558387139e-29	No	No
O60784	TOM1	7.9388671102012	8.78646314731509e-10	No	No
O60826	CCDC22	3.8602986952334	9.920815215606131e-09	No	No
O60841	EIF5B	8.41612953883302	1.9768642272524803e-20	No	No
O60884	DNAJA2	8.67721186066647	5.74254639892665e-26	No	No
O60888	CUTA	10.8281273733594	7.58271053895817e-35	No	No
O60890	OPHN1	5.15501843785097	4.494842931734269e-11	No	No
O60896	RAMP3	4.957829938848	2.1386211917768e-18	No	No
O60925	PFDN1	8.0347537125633	6.14990674946799e-21	No	No
O60927	PPP1R11	4.37510079636513	2.3737444447417297e-11	No	No
O60936	NOL3	6.53691768605307	0.0001407744356252	No	No
O75015	FCGR3B	1.62941029463655	0.0042432212182183	No	No
O75019	LILRA1	6.40129636211109	5.05892725210674e-13	No	No
O75023	LILRB5	2.98218286410829	2.00457946625113e-07	No	No
O75027	ABCB7	3.0335081051762	1.7339030136352e-06	No	No
O75044	SRGAP2	3.34611445446926	1.87779520720163e-07	No	No
O75063	FAM20B	3.06991904844891	3.77438511569086e-05	No	No
O75069	TMCC2	5.10901830662342	3.96805020536385e-14	No	No
O75083	WDR1	5.795426526304	1.98297878216111e-20	No	No
O75095	MEGF6	5.84867965172881	2.08270725678183e-20	No	No
O75116	ROCK2	13.9150844654058	5.63083926162433e-35	No	No
O75122	CLASP2	7.18523891262188	5.2784227080812305e-25	No	No
O75131	CPNE3	7.92256232690538	1.69856990828732e-20	No	No
O75144	ICOSLG	2.75983214273817	2.43105163330497e-08	No	No
O75154	RAB11FIP3	7.20926034183031	3.2684401382202496e-18	No	No
O75165	DNAJC13	5.61205268598966	9.46385995547102e-10	No	No
O75167	PHACTR2	3.44549599691534	1.3143500672563299e-11	No	No
O75170	PPP6R2	8.61864229617143	8.64746156974018e-11	No	No
O75175	CNOT3	5.85772661627809	5.62220276510533e-07	No	No
O75197	LRP5	10.6838147998367	5.84243165334713e-35	No	No
O75223	GGCT	6.23432360384996	3.75397946356803e-11	No	No
O75251	NDUFS7	5.31488401667361	8.43541204509563e-13	No	No
O75298	RTN2	10.4686986222631	7.65120813420588e-26	No	No
O75306	NDUFS2	8.92948739515141	1.12707808468415e-30	No	No
O75309	CDH16	10.0722930130571	1.1033601038012698e-30	No	No
O75312	ZPR1	6.14573226966007	5.79495798611717e-13	No	No
O75323	NIPSNAP2	7.54388966019015	7.05824907330665e-27	No	No
O75339	CILP	5.85831845500892	9.57138980965724e-19	No	No
O75340	PDCD6	3.81885607988451	6.49936485818224e-05	No	No
O75347	TBCA	2.35909659201321	0.001223825227573	No	No
O75348	ATP6V1G1	6.12596495110581	3.7009920422732706e-15	No	No
O75351	VPS4B	7.62020554089134	3.34485901368344e-19	No	No
O75352	MPDU1	7.73360868515326	2.9521957391426302e-24	No	No
O75354	ENTPD6	3.39215280320364	0.002676771731519	No	No
O75356	ENTPD5	7.00282944975957	1.4498062463723701e-10	No	No
O75368	SH3BGRL	4.13888932459531	1.01278582106273e-10	No	No
O75369	FLNB	9.38819181908323	2.11109939241053e-10	No	No
O75379	VAMP4	7.08990901894199	7.38928088010952e-27	No	No
O75381	PEX14	5.01280902148661	6.876084474224021e-17	No	No
O75390	CS	9.14442054511985	2.37278821230731e-20	No	No
O75396	SEC22B	12.1250617549559	1.85926265627059e-35	No	No
O75410	TACC1	9.02868419001454	6.181414700832281e-23	No	No
O75427	LRCH4	4.17355570786308	1.9928610286632703e-09	No	No
O75436	VPS26A	6.67230704156513	9.18549363524622e-21	No	No
O75438	NDUFB1	7.17062318903918	2.3823696951257598e-26	No	No
O75439	PMPCB	5.25885712234072	4.9937375223133395e-12	No	No
O75477	ERLIN1	6.27026017655533	1.5391142065895702e-15	No	No
O75487	GPC4	7.8323690172687	1.35376699709728e-26	No	No
O75489	NDUFS3	9.10876205173285	5.187487611126541e-25	No	No
O75503	CLN5	2.0108293901614	0.0011696710435524	No	No
O75521	ECI2	7.24414761619234	2.54839014316115e-20	No	No
O75531	BANF1	8.92272562858734	4.50557143672583e-29	No	No
O75533	SF3B1	4.25882103164802	9.92779257571204e-07	No	No
O75534	CSDE1	7.08832829166888	5.1147069335187504e-20	No	No
O75558	STX11	9.00665231135401	2.51444133176809e-28	No	No
O75563	SKAP2	12.965484422963	6.80409616985793e-39	No	No
O75581	LRP6	5.64775122309237	1.8111202844948199e-16	No	No
O75592	MYCBP2	7.23341654303272	4.8462215411372296e-18	No	No
O75608	LYPLA1	8.46409648443396	5.39759231010794e-22	No	No
O75636	FCN3	1.05329772978788	0.0072690607467407	No	No
O75663	TIPRL	6.36876614094008	1.0141354800733201e-20	No	No
O75674	TOM1L1	5.64552079621599	3.3111778138931e-07	No	No
O75688	PPM1B	6.84141478999905	5.40266946342148e-19	No	No
O75695	RP2	9.577090251898	1.3361775460338902e-31	No	No
O75718	CRTAP	7.19824191546282	3.36423946738087e-17	No	No
O75746	SLC25A12	3.11605542982053	8.0754499554281e-05	No	No
O75752	B3GALNT1	8.80356216214551	3.69594198243719e-27	No	No
O75787	ATP6AP2	7.97201925121194	6.81680581147212e-21	No	No
O75791	GRAP2	11.1906443090632	1.9733163630053899e-28	No	No
O75821	EIF3G	9.41630193818458	3.46642741912646e-27	No	No
O75822	EIF3J	10.9696533252944	2.90672755701705e-36	No	No
O75832	PSMD10	7.22321491012788	9.64052505305287e-22	No	No
O75843	AP1G2	3.93430976515285	3.87931103400005e-12	No	No
O75844	ZMPSTE24	8.92278284260774	2.86643768170622e-23	No	No
O75874	IDH1	5.41380706699541	1.47897798576528e-12	No	No
O75880	SCO1	4.72042072451384	2.46030180734562e-14	No	No
O75886	STAM2	3.67063200912563	2.68731228346073e-05	No	No
O75888	TNFSF13	5.7256369884165	4.9013448963268195e-12	No	No
O75900	MMP23B	2.13684392884015	7.55224676252801e-05	No	No
O75915	ARL6IP5	11.1267975625725	1.64208161449831e-33	No	No
O75935	DCTN3	9.82865661349959	1.73482593511648e-29	No	No
O75947	ATP5PD	11.6007579920234	1.15064317508954e-28	No	No
O75954	TSPAN9	10.2357635115982	3.66542091430902e-28	No	No
O75955	FLOT1	12.2560112120812	4.31829747551991e-35	No	No
O75964	ATP5MG	11.2003909531822	8.12418391099459e-29	No	No
O75976	CPD	5.32233817377903	2.17606434010942e-07	No	No
O76003	GLRX3	10.0614377769242	3.18790059524466e-25	No	No
O76021	RSL1D1	7.20598347713286	5.5031475346652894e-11	No	No
O76031	CLPX	8.6334704559268	1.9000588936126102e-14	No	No
O76061	STC2	7.71768029599067	4.50699633335274e-26	No	No
O76070	SNCG	8.43639260823175	8.6064125545279e-14	No	No
O76071	CIAO1	6.05839470890673	6.915643822308271e-23	No	No
