Protein_Group	Genes	SAX_22001_B_vs_RAW_22001_B_logFC	SAX_22001_B_vs_RAW_22001_B_pval	Removed?	Contaminant?
P18827	SDC1	9.69570931380721	1.3550021992687801e-37	No	No
P18859	ATP5PF	10.6596289776531	2.14156736774983e-27	No	No
P19021	PAM	5.21354345365257	9.53075428302781e-18	No	No
P19086	GNAZ	6.99382002520423	3.2515166671451704e-23	No	No
P19320	VCAM1	2.6421871647203	2.6171050469163604e-09	No	No
P19338	NCL	5.40857887628236	5.45407027469302e-13	No	No
P19367	HK1	5.80799386794412	1.48719284780794e-17	No	No
P19397	CD53	6.53486001422834	3.3262792283349e-17	No	No
P19404	NDUFV2	9.22633612593716	3.06841434104303e-32	No	No
P19440	GGT1	2.37502618605983	0.0001645878624338	No	No
P19474	TRIM21	7.57311507533315	9.3650639215578e-21	No	No
P19525	EIF2AK2	8.83086661932638	7.31736784204233e-21	No	No
P19623	SRM	2.97313924363272	1.69637261029886e-06	No	No
P19634	SLC9A1	9.82799486093115	9.90411882695423e-30	No	No
P19784	CSNK2A2	5.73703484433135	2.22397705986068e-21	No	No
P19823	ITIH2	3.89578648146727	1.16747605836274e-15	No	No
P19827	ITIH1	4.10133017435278	4.43540829130978e-19	No	No
P19838	NFKB1	6.98638280770231	8.865043482777869e-13	No	No
P19883	FST	5.96694901643914	5.78721792912853e-16	No	No
P19971	TYMP	3.71585213845511	7.69167529682797e-09	No	No
P20020	ATP2B1	6.35237372254863	7.11258412505976e-08	No	No
P20036	HLA-DPA1	4.9905733019221	2.5155197369473197e-18	No	No
P20042	EIF2S2	7.33426465350559	2.14686692318142e-10	No	No
P20073	ANXA7	4.55146732945083	2.60179276737682e-08	No	No
P20142	PGC	6.41062395779793	2.21855523046333e-21	No	No
P20338	RAB4A	9.14196993468175	9.54639123574677e-27	No	No
P20339	RAB5A	7.96825396193461	2.1652126819130103e-25	No	No
P20340	RAB6A	5.58338558504389	4.5508505928632194e-18	No	No
P20618	PSMB1	7.2051957553184	7.70173475172045e-24	No	No
P20645	M6PR	6.05739625463086	1.1511724416375302e-19	No	No
P20674	COX5A	6.48866050450136	2.52662441477083e-22	No	No
P20700	LMNB1	4.94268448506999	6.39134756573268e-21	No	No
P20701	ITGAL	4.59321437893899	9.49334677840566e-10	No	No
P20774	OGN	4.36795731793063	5.67194441758539e-16	No	No
P20810	CAST	9.0194993361368	8.87255016289009e-29	No	No
P20851	C4BPB	4.04979773014571	7.66182447651634e-13	No	No
P20908	COL5A1	4.40025998470951	8.876415150520399e-13	No	No
P20936	RASA1	8.97603630768915	1.07454796310208e-20	No	No
P20962	PTMS	4.78874185849936	8.97935266550297e-18	No	No
P20963	CD247	2.39843951016134	0.0020508626654594	No	No
P21266	GSTM3	6.93721233525854	6.011421108350981e-17	No	No
P21281	ATP6V1B2	9.64721449373766	1.0165575224434099e-30	No	No
P21283	ATP6V1C1	8.59288277893724	4.2274890967757603e-23	No	No
P21291	CSRP1	4.14035293758993	1.60803748841666e-16	No	No
P21333	FLNA	5.6852026793464	9.48538216465434e-20	No	No
P21359	NF1	2.4936870771404	6.06301708598577e-05	No	No
P21399	ACO1	4.51944600929312	1.29909993363947e-06	No	No
P21583	KITLG	4.05053700610021	5.92754629572504e-07	No	No
P21589	NT5E	5.07450728837938	1.4268023806275699e-11	No	No
P21731	TBXA2R	7.01396837401019	3.28087312828659e-22	No	No
P21796	VDAC1	6.70228415876203	2.69034630862251e-17	No	No
P21802	FGFR2	7.90194021930931	7.84785147564458e-10	No	No
P21810	BGN	6.82229917215547	7.20647176708885e-18	No	No
P21912	SDHB	9.72626910746434	6.25628560353201e-31	No	No
P21926	CD9	4.92028188527273	3.84817443145888e-17	No	No
P21964	COMT	8.61430846818753	9.703589106524491e-20	No	No
P21980	TGM2	4.36196371026212	2.58310117305174e-08	No	No
P22001	KCNA3	6.44595749456335	4.77283883630081e-24	No	No
P22003	BMP5	2.35966229595266	4.53612437569663e-05	No	No
P22033	MMUT	7.13715140152675	1.05131658430209e-22	No	No
P22059	OSBP	8.85186588450096	9.64777619318268e-21	No	No
P22061	PCMT1	5.87483618751088	3.13908515422279e-15	No	No
P22102	GART	9.14715850312545	3.93644414747077e-20	No	No
P22105	TNXB	4.06852435528679	4.391594041521631e-15	No	No
P22223	CDH3	10.5574580458365	4.67199274349618e-26	No	No
P22234	PAICS	10.5741016683255	4.1770981129228e-30	No	No
P22304	IDS	8.30176829035232	9.68584137053944e-21	No	No
P22307	SCP2	7.24667015060494	1.1444052970263e-19	No	No
P22314	UBA1	5.89009515444687	1.9519779145623498e-11	No	No
P22352	GPX3	2.35978647679833	3.1029207551489e-07	No	No
P22392	NME2	5.20205476387154	1.4191332880127098e-18	No	No
P22455	FGFR4	5.0981708213162	2.43122763909427e-10	No	No
P22466	GAL	3.79640252951746	1.40439216245985e-07	No	No
P22570	FDXR	7.53902141093813	3.16212308040349e-17	No	No
P22607	FGFR3	6.47863471632441	1.5992283073946402e-09	No	No
P22626	HNRNPA2B1	2.96033602817174	0.0009500442577319	No	No
P22681	CBL	8.26054991921478	1.39746469653235e-19	No	No
P22694	PRKACB	6.79392043556842	2.04862427261748e-18	No	No
P22695	UQCRC2	8.29744833339541	1.80171390050657e-26	No	No
P22748	CA4	3.63114417757847	0.0014768527333572	No	No
P22792	CPN2	4.11078629064274	1.0314085979843501e-17	No	No
P22830	FECH	7.84286882705111	2.81862167746625e-25	No	No
P22891	PROZ	6.01555436218943	2.7909676187719297e-22	No	No
P23142	FBLN1	5.29214408246229	7.88044126861941e-21	No	No
P23219	PTGS1	6.2455177515754	2.51302117572747e-17	No	No
P23229	ITGA6	6.94776990057526	1.7702698524108099e-16	No	No
P23258	TUBG1	5.38921846189964	2.04052335251317e-20	No	No
P23284	PPIB	3.69527376862492	8.028462973145271e-10	No	No
P23327	HRC	3.98804817576557	3.22247225944955e-11	No	No
P23368	ME2	8.91278938738752	3.04905591149657e-29	No	No
P23381	WARS1	4.03452286544567	7.055333309648309e-11	No	No
P23396	RPS3	5.53011122921576	6.34124284899597e-13	No	No
P23435	CBLN1	8.04762808950565	2.89213815007909e-29	No	No
P23458	JAK1	7.61458761955246	1.53815773700492e-14	No	No
P23467	PTPRB	3.83866605701107	0.0003789483496933	No	No
P23470	PTPRG	5.00046605392682	5.2143289156788695e-18	No	No
P23471	PTPRZ1	5.08799186389999	9.617329542491869e-13	No	No
P23526	AHCY	5.93707944941173	7.24549892800186e-14	No	No
P23528	CFL1	2.98741591727933	9.7798292238731e-06	No	No
P23588	EIF4B	5.14604235438062	5.4093839249974e-14	No	No
P23610	F8A3	6.77648274730765	1.0966225745085101e-17	No	No
P23743	DGKA	6.58538597174151	2.12233365817625e-17	No	No
P23786	CPT2	9.73044827896194	2.39151692372797e-26	No	No
P23919	DTYMK	10.5027408128933	2.17863114359099e-17	No	No
P24043	LAMA2	5.89902476492809	1.23335947432467e-14	No	No
P24158	PRTN3	5.38542826185319	6.78756135285949e-08	No	No
P24386	CHM	3.11563584694971	1.31840816905038e-07	No	No
P24534	EEF1B2	7.52496890437642	3.41738558617352e-17	No	No
P24539	ATP5PB	7.01411820330273	7.74788761023631e-20	No	No
P24557	TBXAS1	7.37193095586734	4.39695080330426e-22	No	No
P24666	ACP1	4.25990968748561	1.34513997338774e-10	No	No
P24752	ACAT1	7.46503233927095	6.24678208634072e-21	No	No
P24821	TNC	5.01194059397132	2.70150022029254e-19	No	No
P24844	MYL9	5.03616178952295	5.77972143786431e-18	No	No
P24855	DNASE1	8.42319173003035	1.1351181094911401e-17	No	No
P24941	CDK2	3.94127806615037	4.31185304093441e-13	No	No
P25098	GRK2	6.66188623336697	2.8790196956069697e-11	No	No
P25116	F2R	7.11928907395217	1.14378126430602e-13	No	No
P25325	MPST	10.1351748101781	3.25194095794481e-11	No	No
P25391	LAMA1	5.96476235359253	7.13628665622801e-22	No	No
P25398	RPS12	3.48669787577631	5.36431410392707e-08	No	No
P25685	DNAJB1	6.92365942313792	5.22263662736866e-18	No	No
P25686	DNAJB2	6.6032971386833	3.12952979402805e-18	No	No
P25705	ATP5F1A	6.45980230598651	1.69326795167864e-10	No	No
P25774	CTSS	3.35952921825756	1.03109311060587e-08	No	No
P25786	PSMA1	6.82142204725226	4.4389495630577904e-24	No	No
P25787	PSMA2	7.22373642488292	8.60103333078984e-23	No	No
P25788	PSMA3	6.12017442341298	4.15779594077363e-20	No	No
P25789	PSMA4	7.09152275377578	3.0641902555636104e-17	No	No
P26022	PTX3	9.66650056781775	1.69358490388917e-25	No	No
P26038	MSN	3.15995200277542	2.21423284738499e-08	No	No
P26196	DDX6	9.55469385739804	4.1173241990385797e-13	No	No
P26232	CTNNA2	3.61327756549268	4.6828443267589e-13	No	No
P26440	IVD	12.0966513587074	2.89840380595549e-19	No	No
P26447	S100A4	3.54522823513778	5.31980117131969e-11	No	No
P26583	HMGB2	4.15782980102267	1.12770560367537e-14	No	No
P26599	PTBP1	4.53123454036229	4.8962151912719e-09	No	No
P26639	TARS1	5.98249200122359	4.28256011815223e-16	No	No
P26640	VARS1	8.3590933079625	3.26291081207816e-21	No	No
P26641	EEF1G	6.7290112807909	5.39858410936945e-17	No	No
P26885	FKBP2	2.92847276304632	1.08161457498245e-08	No	No
P27105	STOM	5.97403484464999	1.6001176519303801e-19	No	No
P27169	PON1	3.1712538703987	1.0376179115955e-12	No	No
P27338	MAOB	7.14044391772626	5.71759639930937e-24	No	No
P27348	YWHAQ	5.5043106255353	1.7100925345886102e-20	No	No
P27361	MAPK3	4.15193253455523	1.71370871449353e-08	No	No
P27448	MARK3	4.64790951828063	3.20667262017765e-07	No	No
P27449	ATP6V0C	10.4295171118556	9.2827521831366e-33	No	No
P27701	CD82	8.19343863907877	9.050791024979899e-27	No	No
P27707	DCK	5.85062698622114	1.6746354744465497e-11	No	No
P27708	CAD	10.0856723243563	7.3964102903077e-26	No	No
P27797	CALR	6.61567403012936	5.579615555939909e-22	No	No
P27816	MAP4	8.69778685711537	4.02877486381272e-21	No	No
P27824	CANX	6.82770572849812	4.0947032089256295e-18	No	No
P27986	PIK3R1	10.6278260670673	9.58506487351323e-19	No	No
P27987	ITPKB	10.0324566048816	4.75840682342815e-24	No	No
P28062	PSMB8	7.9796020004272	5.89780230130429e-26	No	No
P28065	PSMB9	7.78683294349744	1.44524728263032e-26	No	No
P28066	PSMA5	5.9636286954946	4.47965724004664e-13	No	No
P28070	PSMB4	8.32606702686585	1.8303588839437902e-25	No	No
P28072	PSMB6	5.63314061170837	1.8964280511644899e-22	No	No
P28074	PSMB5	6.96579593185237	3.19556320887313e-25	No	No
P28161	GSTM2	9.24696722495528	1.9774510152103798e-27	No	No
P28288	ABCD3	6.66417476456095	8.62493920277399e-12	No	No
P28290	ITPRID2	7.34015212138006	1.9372432312002e-14	No	No
P28300	LOX	2.49117339397995	5.9405996714351e-06	No	No
P28331	NDUFS1	11.6066310049402	5.7560246062287295e-28	No	No
P28482	MAPK1	7.20652805659811	1.87656667200695e-18	No	No
P28676	GCA	8.35119484941192	9.853650112216271e-09	No	No
P28838	LAP3	7.59090040406738	8.24372965547546e-15	No	No
P28845	HSD11B1	5.39901266172173	5.582445024980701e-10	No	No
P28906	CD34	5.26100593722865	4.27805653716739e-16	No	No
P28907	CD38	4.76940860166397	2.99494075635058e-11	No	No
P29122	PCSK6	6.74918079669024	7.6997611255811e-22	No	No
P29144	TPP2	9.5433270567231	4.1247222762549e-28	No	No
P29218	IMPA1	4.64623403735353	4.834404634260271e-15	No	No
P29279	CCN2	7.76286650266828	6.700070507464539e-22	No	No
P29350	PTPN6	4.82776861263746	3.78282458543292e-12	No	No
P29353	SHC1	5.31311646139902	9.781541674194861e-14	No	No
P29401	TKT	2.38422217423608	0.0003782717373825	No	No
P29597	TYK2	3.40094924289675	9.72223285607119e-10	No	No
P29692	EEF1D	6.2629426322473	2.74755678945822e-20	No	No
P29965	CD40LG	7.93102150722616	1.04144790076639e-21	No	No
P29966	MARCKS	2.87577297844022	2.19562477626761e-07	No	No
P29992	GNA11	4.37107617697878	4.28957532640567e-08	No	No
P30038	ALDH4A1	10.8827657048806	1.50926238338818e-26	No	No
P30040	ERP29	5.17318821606558	1.5273373489834701e-10	No	No
P30041	PRDX6	5.03296032359048	1.17103090632168e-16	No	No
P30044	PRDX5	6.08532826315169	8.322523404691739e-13	No	No
P30046	DDT	4.32907297481823	9.03286130223744e-13	No	No
P30048	PRDX3	7.12463152898222	2.7996684197151103e-19	No	No
P30049	ATP5F1D	4.38083242271956	1.46483400674593e-11	No	No
P30050	RPL12	4.79419827868862	9.30995718383012e-13	No	No
P30084	ECHS1	10.7517243870879	1.0374354571597699e-28	No	No
P30085	CMPK1	5.21679981915529	2.21557541534899e-12	No	No
P30086	PEBP1	2.30155389432469	0.0026430926747223	No	No
P30101	PDIA3	5.06127163529397	2.82363412185923e-18	No	No
P30153	PPP2R1A	7.31431680681773	2.5122712553585997e-12	No	No
P30273	FCER1G	4.26741158381325	1.7628561319907602e-14	No	No
P30405	PPIF	11.6808974079623	2.2406480167484e-33	No	No
P30419	NMT1	4.50311454729983	1.67308333115221e-07	No	No
P30519	HMOX2	5.13060542303328	9.38964669036745e-18	No	No
P30520	ADSS2	4.65627039410082	1.45564517974081e-13	No	No
P30530	AXL	5.1940329865129	9.7405528658386e-14	No	No
P30536	TSPO	4.54015413742716	3.47180591088707e-14	No	No
P30566	ADSL	9.75692055870653	1.16748378938058e-26	No	No
P30622	CLIP1	9.81455453747184	1.1540828841623999e-29	No	No
P30626	SRI	5.28139105327564	1.7875643053050802e-14	No	No
P30711	GSTT1	4.31912234649936	5.04208016915143e-13	No	No
P30740	SERPINB1	4.6285982945496	6.595968839035271e-14	No	No
P30825	SLC7A1	3.6600377405265	9.41501788590761e-12	No	No
P30837	ALDH1B1	4.4760628032709	5.091710673342721e-15	No	No
P30990	NTS	7.16228142408165	8.91191868656539e-22	No	No
P31040	SDHA	6.9204212236153	4.23343447795649e-24	No	No
P31146	CORO1A	4.06846747609253	6.42610511743967e-13	No	No
P31150	GDI1	4.8722324905773	3.3767824657776303e-15	No	No
P31151	S100A7	5.04088791382877	2.4872795264267e-10	No	No
P31153	MAT2A	3.66543462063179	4.33198696543369e-07	No	No
P31321	PRKAR1B	3.71646450190786	3.2753750631422197e-13	No	No
P31323	PRKAR2B	7.50904945593308	2.3143697062778403e-25	No	No
P31327	CPS1	3.64993111098902	7.82786564808088e-08	No	No
P31431	SDC4	7.178305830373	7.21405796583117e-19	No	No
P31641	SLC6A6	7.30321706868718	4.80912118163806e-27	No	No
P31645	SLC6A4	7.4039193376543	1.24967812861483e-24	No	No
P31689	DNAJA1	9.36058081459524	8.47035647151691e-24	No	No
P31749	AKT1	7.75956638584382	7.68948069477297e-21	No	No
P31751	AKT2	7.95135866468008	6.77926612396746e-19	No	No
P31930	UQCRC1	8.27796431105125	1.11992335902544e-26	No	No
P31937	HIBADH	7.03751440614788	4.14119299988561e-19	No	No
P31939	ATIC	6.69532134201661	2.2988413904621103e-09	No	No
P31942	HNRNPH3	3.07301704873696	0.0031085923616383	No	No
P31946	YWHAB	5.82490768166187	7.24916061117373e-15	No	No
P31948	STIP1	4.30038758940106	9.773063928274181e-09	No	No
P32004	L1CAM	5.2360886246296	6.789472223324819e-12	No	No
P32019	INPP5B	9.04691809198527	1.17258008991874e-23	No	No
P32119	PRDX2	3.07493197022585	4.41228281520071e-12	No	No
P32121	ARRB2	3.2568090518598	1.45261276056195e-10	No	No
P32321	DCTD	6.15962388768657	1.49285318203273e-20	No	No
P32942	ICAM3	2.34466009777477	0.0073465200446157	No	No
P33121	ACSL1	8.94645656718019	1.5949950437229302e-20	No	No
P33176	KIF5B	11.7489146633666	3.2990524811843194e-30	No	No
P33241	LSP1	4.67326556428073	1.24400721647006e-17	No	No
P33316	DUT	4.53795011596132	1.01826947422432e-07	No	No
P33527	ABCC1	7.98364032916943	2.1548589916110202e-20	No	No
P33897	ABCD1	4.51754673050597	2.16520834014368e-13	No	No
P34810	CD68	3.2221281388822	3.4819681573665297e-12	No	No
P34896	SHMT1	6.34067004108912	9.5335579532479e-17	No	No
P34897	SHMT2	5.42404724010984	1.4063079647285699e-11	No	No
P34913	EPHX2	8.96522171251734	1.10661632964862e-12	No	No
P34932	HSPA4	12.6491833102943	1.88432038381666e-28	No	No
P34947	GRK5	6.66161002795703	7.358656927997721e-09	No	No
P34949	MPI	5.95379350209126	1.0639485476832599e-11	No	No
P35030	PRSS3	4.14318890170298	9.90319958172354e-11	No	No
P35052	GPC1	6.59558022697199	2.7954751532718004e-16	No	No
P35221	CTNNA1	4.67057595257925	3.2871618923776595e-11	No	No
P35222	CTNNB1	10.0316022729596	2.82718690108617e-06	No	No
P35232	PHB	7.45451902079572	1.32053454029144e-17	No	No
P35236	PTPN7	5.65184957349896	3.13110367922778e-12	No	No
P35237	SERPINB6	5.79187906146443	2.65095760599069e-14	No	No
P35241	RDX	6.98673712924025	1.24824108440749e-13	No	No
P35244	RPA3	6.77644210592767	6.07954686133531e-22	No	No
P35268	RPL22	2.86158125818393	7.69869466948596e-06	No	No
P35270	SPR	3.77707298260115	5.04856089941628e-10	No	No
P35442	THBS2	10.273263005767	2.1993315731982e-32	No	No
P35443	THBS4	4.932662818588	2.5193567649396204e-15	No	No
P35555	FBN1	4.50655546437047	2.012529684353e-06	No	No
P35568	IRS1	3.82171309224846	4.21903923878525e-07	No	No
P35573	AGL	6.1929190308745	7.69060959647923e-18	No	No
P35579	MYH9	5.83063441479568	1.9788684197203e-14	No	No
P35580	MYH10	5.53071826046434	2.4956167842128797e-16	No	No
P35606	COPB2	7.18284447167539	3.9123050598698403e-25	No	No
P35609	ACTN2	5.12791493831953	5.2978893818322794e-12	No	No
P35611	ADD1	7.17126248836486	1.84659628990613e-25	No	No
P35612	ADD2	3.44514159950205	3.6172821769983803e-09	No	No
P35613	BSG	6.63809149071944	6.6058363752729e-14	No	No
P35625	TIMP3	6.05493541947772	8.87962077658051e-17	No	No
P35626	GRK3	4.20803159775858	0.0012300974614905	No	No
P35658	NUP214	5.27618874864023	1.80520784498144e-06	No	No
P35749	MYH11	5.76261366183132	4.43036170486104e-10	No	No
P35754	GLRX	2.61694005339713	1.14362318410591e-07	No	No
P35813	PPM1A	6.88075847940032	6.28192173189887e-22	No	No
P35914	HMGCL	9.45389559682126	2.20060045480019e-27	No	No
P35916	FLT4	5.80628682719025	1.0086427946745601e-19	No	No
P35998	PSMC2	11.205666547712	2.46776493131567e-31	No	No
P36404	ARL2	6.30629533824356	1.50137234710463e-21	No	No
P36405	ARL3	3.72193305532494	3.70916774937949e-10	No	No
P36507	MAP2K2	4.58250993962931	6.62159081915406e-07	No	No
P36542	ATP5F1C	6.7242211038362	1.41909191232661e-22	No	No
P36543	ATP6V1E1	9.86003062834233	7.27334004376685e-30	No	No
P36551	CPOX	7.1207876235855	3.93825025909097e-22	No	No
P36578	RPL4	3.03063669220594	0.0003179356023842	No	No
P36776	LONP1	8.01301722254714	1.97272179805896e-17	No	No
P36871	PGM1	3.95603416191317	2.52550071812126e-05	No	No
P36873	PPP1CC	8.29303970106022	7.80776881296514e-28	No	No
P36915	GNL1	3.39937028435439	2.08783075695984e-08	No	No
P36957	DLST	8.98887755939686	9.87254251830813e-25	No	No
P36959	GMPR	6.46014784709841	3.6718452877121505e-14	No	No
P36969	GPX4	7.71087212375633	1.1475715622332e-18	No	No
P37235	HPCAL1	4.5545190118375	1.29488331219249e-18	No	No
P37802	TAGLN2	2.86320854728684	9.91684093235893e-08	No	No
P37837	TALDO1	3.0711129190253	4.299144500848e-06	No	No
P37840	SNCA	6.59491623945431	3.8373164336969004e-21	No	No
P38117	ETFB	7.71145115198637	3.7628432843135e-21	No	No
P38570	ITGAE	3.67565522059054	2.8138129221570398e-12	No	No
P38571	LIPA	9.13883458239727	1.8551973579841397e-11	No	No
P38606	ATP6V1A	6.15302257034469	5.14787422651924e-15	No	No
P38646	HSPA9	6.78265296348489	8.00003801620126e-22	No	No
P38936	CDKN1A	4.86804595612333	3.37860351570885e-18	No	No
P39059	COL15A1	6.28310653782541	1.8882576104596398e-11	No	No
P39060	COL18A1	4.41910564440471	9.77684557285049e-09	No	No
P39656	DDOST	8.23398895373386	1.83840923927312e-20	No	No
P39687	ANP32A	3.37460472587458	9.09703996349614e-05	No	No
P39880	CUX1	4.79958759815102	1.11633697146467e-12	No	No
P40197	GP5	5.68663505578226	2.97735283890289e-17	No	No
P40200	CD96	2.96415011393053	7.19129008312886e-05	No	No
P40222	TXLNA	4.39935513368297	3.36744660816585e-07	No	No
P40227	CCT6A	5.36361201316439	2.56393925112406e-20	No	No
P40238	MPL	5.07366487579574	2.32931781420206e-13	No	No
P40306	PSMB10	10.9538574817898	7.17895260024947e-28	No	No
P40616	ARL1	8.52704117466002	2.9600295147277097e-22	No	No
P40763	STAT3	11.8968364103153	9.29400745917845e-28	No	No
P40818	USP8	4.43502217819326	1.9659428317850996e-12	No	No
P40855	PEX19	4.69034369313017	4.20971963959486e-10	No	No
P40925	MDH1	3.41818306763246	6.8288620442438e-08	No	No
P40926	MDH2	7.72611003488876	3.9353418972372094e-12	No	No
P40939	HADHA	7.52796616423329	4.0826505495884405e-20	No	No
P40967	PMEL	10.8826661374875	1.91112014519505e-34	No	No
P41091	EIF2S3	7.64510589917674	3.67627796679521e-12	No	No
P41214	EIF2D	3.05333518074955	5.5522523111659594e-11	No	No
P41226	UBA7	6.4391875917145	6.78554476576092e-13	No	No
P41227	NAA10	5.08583697370872	1.02296708231205e-06	No	No
P41236	PPP1R2	8.98249248313702	1.3636672757951798e-30	No	No
P41240	CSK	7.58780389437346	3.35150148065542e-18	No	No
P41250	GARS1	10.7439049664817	6.78791570794884e-33	No	No
P41252	IARS1	8.29898738105919	5.167862218858671e-19	No	No
P42025	ACTR1B	9.39473141655906	8.14931982822225e-33	No	No
P42126	ECI1	3.26522615742793	7.14178675364453e-05	No	No
P42166	TMPO	4.16088333373126	1.11321305638099e-06	No	No
P42224	STAT1	8.58697308629685	4.1391622860098505e-25	No	No
P42226	STAT6	11.4930217798021	1.40415386412514e-26	No	No
P42229	STAT5A	9.23545864810454	1.72453835407583e-13	No	No
P42331	ARHGAP25	8.9401053882114	2.84226095939977e-13	No	No
P42338	PIK3CB	7.38375347452918	2.20854309955503e-21	No	No
P42345	MTOR	8.18551887529704	6.59939304239223e-12	No	No
P42356	PI4KA	10.581236830834	7.41879498244634e-31	No	No
P42357	HAL	4.22962945878444	0.0068476370656634	No	No
P42566	EPS15	9.62256436692391	4.16923883767398e-29	No	No
P42574	CASP3	5.56563600646195	1.2969251112972702e-19	No	No
P42575	CASP2	4.74379812062773	2.27193143557875e-05	No	No
P42680	TEC	8.18779120005575	1.74589099276293e-26	No	No
P42685	FRK	6.03897810387324	2.03160560761759e-21	No	No
P42694	HELZ	5.19447706291615	8.45309237384562e-07	No	No
P42704	LRPPRC	9.85194114698022	5.59240819637512e-24	No	No
P42765	ACAA2	5.12983722639578	3.1018132446834e-10	No	No
P42768	WAS	8.45809686752022	4.73690522127804e-26	No	No
P42858	HTT	10.414952403385	2.28191469107323e-28	No	No
P42892	ECE1	11.8194043562523	7.6023153404816e-35	No	No
P42898	MTHFR	7.52943882888791	1.4218078412258e-23	No	No
P43034	PAFAH1B1	5.43363329045767	3.63425812947271e-21	No	No
P43155	CRAT	7.88413834195346	7.281555080652031e-23	No	No
P43250	GRK6	6.50998641156362	1.0780624218138001e-16	No	No
P43304	GPD2	9.09095178936457	3.9301899841049097e-26	No	No
P43307	SSR1	8.1612366876323	1.4160542186344302e-25	No	No
P43405	SYK	6.93237733936891	8.76595920377143e-14	No	No
P43487	RANBP1	6.43628889409322	4.1240880458584097e-16	No	No
P43490	NAMPT	4.44083202243121	4.45672409451142e-11	No	No
P43686	PSMC4	11.053188292327	2.5030065867930702e-17	No	No
P43897	TSFM	7.84877055536095	6.1027513335805905e-15	No	No
P45880	VDAC2	8.03130682964392	4.63678477527769e-23	No	No
P45954	ACADSB	9.76891396237608	7.746411724881639e-28	No	No
P45974	USP5	8.77440027141914	5.63306759721415e-29	No	No
P45985	MAP2K4	6.57087025418699	4.516836454601659e-12	No	No
P46019	PHKA2	6.78537499710086	1.54051035578941e-17	No	No
P46060	RANGAP1	7.25818606962395	2.15157914013063e-24	No	No
P46108	CRK	3.22887685308587	4.75021569186528e-06	No	No
P46109	CRKL	6.76349294005183	1.48243129256217e-18	No	No
P46199	MTIF2	3.76972596331479	2.20870768997484e-05	No	No
P46379	BAG6	8.96970925092297	6.25762496013835e-22	No	No
P46439	GSTM5	5.01872868846518	4.1536887382861204e-19	No	No
P46459	NSF	10.7912590659626	1.06652349660948e-26	No	No
P46531	NOTCH1	4.9132266895049	1.66788114715059e-16	No	No
P46734	MAP2K3	8.60543764603032	5.2715758530005604e-17	No	No
P46736	BRCC3	7.93473261615676	5.9978058272580105e-15	No	No
P46781	RPS9	3.12850847394793	4.32359499856113e-06	No	No
P46821	MAP1B	5.77279178137876	1.05302641219883e-19	No	No
P46934	NEDD4	5.24597223394524	2.28613119797197e-17	No	No
P46939	UTRN	11.7194096124874	4.95558145153726e-23	No	No
P46940	IQGAP1	7.49637202238178	2.0392493715719401e-19	No	No
P46976	GYG1	5.73579961143279	7.33860091192603e-16	No	No
P46977	STT3A	10.0538132338933	1.65287485459546e-28	No	No
P47224	RABIF	8.45944542101448	7.144539533162961e-19	No	No
P47712	PLA2G4A	11.8372137311667	1.85437911442657e-28	No	No
P47755	CAPZA2	6.42088281443758	2.3533320317680498e-22	No	No
P47756	CAPZB	5.1394445795111	1.14153490670658e-17	No	No
P47897	QARS1	9.30435803464115	7.426535018229239e-16	No	No
P47900	P2RY1	4.06340940689727	6.31093928869714e-15	No	No
P47929	LGALS7B	3.13601429635574	0.0009429632517788	No	No
P47972	NPTX2	5.34626357835128	8.106306892709901e-20	No	No
P47985	UQCRFS1	4.80556032133732	1.9169958114951101e-10	No	No
P48047	ATP5PO	6.96416084669887	4.37224344130167e-20	No	No
P48059	LIMS1	4.51978023004462	1.33943693986653e-11	No	No
P48147	PREP	6.56584890620353	1.4597963911672998e-12	No	No
P48163	ME1	3.28476800812289	0.0001596719414599	No	No
P48426	PIP4K2A	5.85779168917863	3.298639465522e-22	No	No
P48444	ARCN1	8.30917819037263	4.43423205482018e-25	No	No
P48449	LSS	7.56972359671893	3.72132085430457e-17	No	No
P48507	GCLM	10.1281222963387	2.11703316974703e-25	No	No
P48509	CD151	10.450728046118	5.45382530102179e-34	No	No
P48553	TRAPPC10	8.88812954612182	7.89464600223719e-17	No	No
P48556	PSMD8	8.48877171770252	1.64841618617208e-27	No	No
P48634	PRRC2A	7.44258260962773	1.1697576164676701e-17	No	No
P48637	GSS	2.35292473922468	4.42825366441975e-05	No	No
P48643	CCT5	6.47363088123461	1.39025387190171e-22	No	No
P48651	PTDSS1	5.696052237671	2.8948305722583e-22	No	No
P48723	HSPA13	3.87719548649613	0.0011175072574024	No	No
P48735	IDH2	6.71075500841048	9.09379184969711e-13	No	No
P48736	PIK3CG	8.06397122658109	3.2950416151297603e-23	No	No
P48739	PITPNB	3.8525194734715	6.91724773959897e-08	No	No
P48740	MASP1	5.74342743484333	4.98921489398184e-23	No	No
P48960	ADGRE5	4.22857592300595	5.13670209148752e-06	No	No
P49006	MARCKSL1	4.76858605158495	1.69738370671466e-18	No	No
P49069	CAMLG	4.38545101707566	3.49220498177593e-09	No	No
P49137	MAPKAPK2	7.25959389152931	1.4274590637272702e-19	No	No
P49184	DNASE1L1	5.63176829028852	1.15529857430499e-16	No	No
P49189	ALDH9A1	4.7398339787097	3.01743867829208e-10	No	No
P49247	RPIA	6.49976718428288	1.96233465015001e-10	No	No
