Protein_Group	Genes	SAX_42001_M3_vs_RAW_42001_M3_logFC	SAX_42001_M3_vs_RAW_42001_M3_pval	Removed?	Contaminant?
O00471	EXOC5	8.02605511128365	2.53113450478862e-13	No	No
O00483	NDUFA4	4.94920037882616	3.28720959639859e-10	No	No
O00487	PSMD14	5.09971634836557	2.34289453477157e-15	No	No
O00499	BIN1	7.31294061691412	2.3675614377917203e-15	No	No
O00501	CLDN5	4.15604265793032	6.62339991772123e-10	No	No
O00505	KPNA3	4.93810920524606	8.45448102065747e-08	No	No
O00507	USP9Y	6.24260387202485	9.9479370870578e-20	No	No
O00522	KRIT1	2.5103191115142	0.0001092305447044	No	No
O00534	VWA5A	5.90017133426838	6.28392251098987e-10	No	No
O00559	EBAG9	4.45558528018679	1.24706302856709e-14	No	No
O00560	SDCBP	7.51016601900363	5.8410739701349206e-21	No	No
O00562	PITPNM1	4.4805771569776	8.70006673169322e-05	No	No
O00571	DDX3X	7.61127582169425	2.89126378287295e-16	No	No
O00584	RNASET2	2.55989070817656	0.0002874621599639	No	No
O00587	MFNG	4.26764706471211	9.25926902244344e-09	No	No
O00592	PODXL	9.89360727595001	7.64581863719501e-32	No	No
O00628	PEX7	2.93822531813983	1.35871754564977e-05	No	No
O00629	KPNA4	6.54266703801413	3.2624612590038603e-15	No	No
O00743	PPP6C	11.1245435999694	4.70985208038926e-24	No	No
O00746	NME4	7.32537740307544	2.4192667775203e-19	No	No
O00748	CES2	5.63079751054801	1.22429541322257e-05	No	No
O00754	MAN2B1	7.84573736975905	1.09040659720852e-11	No	No
O14521	SDHD	6.35871981131505	1.2716624911646702e-19	No	No
O14523	C2CD2L	9.47939058165247	5.33145332031308e-23	No	No
O14530	TXNDC9	6.47994695465324	7.25005483603748e-13	No	No
O14545	TRAFD1	11.3726360308875	1.68943978463308e-17	No	No
O14548	COX7A2L	7.18020419079569	5.92971184697671e-18	No	No
O14561	NDUFAB1	6.75749478352006	3.1890149447063704e-17	No	No
O14579	COPE	6.31199440323171	1.32096526404076e-16	No	No
O14594	NCAN	5.10181478856527	1.0491382098940901e-15	No	No
O14617	AP3D1	10.1844992707325	2.05181128045493e-15	No	No
O14618	CCS	4.15440515428626	0.0005439474718179	No	No
O14639	ABLIM1	7.34676984420774	4.9403098213536903e-20	No	No
O14653	GOSR2	8.02501531657188	2.62306172085159e-22	No	No
O14656	TOR1A	7.33437079230265	1.66849087333094e-12	No	No
O14657	TOR1B	2.35605736629751	0.0004015326452822	No	No
O14662	STX16	7.55566598525958	4.1718114887947e-17	No	No
O14672	ADAM10	5.52337448778317	1.2446139341999599e-11	No	No
O14681	EI24	3.93714097990888	6.44586877121283e-05	No	No
O14727	APAF1	5.71909515008415	4.86544074128296e-13	No	No
O14730	RIOK3	4.45561341736756	3.748789465147111e-09	No	No
O14734	ACOT8	9.44822084615761	1.5152180931286098e-22	No	No
O14735	CDIPT	7.45218566189696	1.29482890773157e-10	No	No
O14737	PDCD5	6.05386815840724	6.70593505191405e-07	No	No
O14744	PRMT5	8.54698974252285	1.15493342349545e-23	No	No
O14745	SLC9A3R1	3.41424111662925	9.35616331335314e-05	No	No
O14772	FPGT	2.62510770892211	0.0002001902756997	No	No
O14773	TPP1	5.85576969540942	8.5004346789656e-05	No	No
O14775	GNB5	6.34151775916533	4.74272599220775e-16	No	No
O14786	NRP1	4.14530547058146	9.675131518438e-13	No	No
O14787	TNPO2	6.98165107577333	7.28071664445157e-08	No	No
O14795	UNC13B	4.86586219104797	3.62577816929632e-07	No	No
O14817	TSPAN4	3.28902767336309	1.70048903379901e-07	No	No
O14818	PSMA7	6.25694303868072	8.00742846187219e-13	No	No
O14828	SCAMP3	5.64566623751437	6.648389790690749e-13	No	No
O14841	OPLAH	8.80023540145777	7.37559942633258e-17	No	No
O14867	BACH1	5.19434653079439	3.41406855235731e-05	No	No
O14874	BCKDK	6.78010134249494	3.38165338712625e-13	No	No
O14879	IFIT3	3.47989134233803	2.52692761284968e-07	No	No
O14880	MGST3	7.44767295861355	3.37651210301664e-16	No	No
O14907	TAX1BP3	3.86468007628805	3.06688605836093e-10	No	No
O14908	GIPC1	2.49779634403708	6.003997134347e-05	No	No
O14917	PCDH17	3.50753464911018	8.88906628789452e-06	No	No
O14920	IKBKB	9.24456995935186	1.0167208455380401e-19	No	No
O14933	UBE2L6	4.41081835398612	2.52622202391017e-13	No	No
O14949	UQCRQ	5.30023547289253	7.08493977337921e-12	No	No
O14957	UQCR11	7.90679575807217	2.9851656730376e-23	No	No
O14964	HGS	4.95030633748665	1.4709362052525798e-11	No	No
O14972	VPS26C	6.70667848320223	9.871502018859e-18	No	No
O14974	PPP1R12A	7.92029325430816	5.7897076462249e-20	No	No
O14976	GAK	12.2182904692981	5.566323190348251e-20	No	No
O14979	HNRNPDL	4.07619581482217	1.42585795042076e-06	No	No
O14980	XPO1	5.88707652241009	9.9200606020839e-11	No	No
O15013	ARHGEF10	4.87134558236406	0.0012897204006222	No	No
O15021	MAST4	10.1330740988872	1.1670638432783e-09	No	No
O15027	SEC16A	7.36025242247149	6.53394064609715e-13	No	No
O15031	PLXNB2	3.35640976742486	3.21371270910669e-06	No	No
O15040	TECPR2	4.79326145330097	5.25217503899258e-09	No	No
O15061	SYNM	2.49188153508971	0.006891746095271	No	No
O15067	PFAS	6.08536824179206	7.88013536909387e-09	No	No
O15084	ANKRD28	9.08024923621266	6.404502485510471e-23	No	No
O15111	CHUK	10.1968564253997	2.22787694616484e-16	No	No
O15116	LSM1	9.16418766832635	8.82460546879529e-23	No	No
O15117	FYB1	5.51360943257128	1.09320275487365e-17	No	No
O15120	AGPAT2	4.51273119145982	2.26615711694731e-12	No	No
O15126	SCAMP1	8.4226376409719	1.88806628125658e-18	No	No
O15127	SCAMP2	3.50396062889039	1.17404053519028e-05	No	No
O15143	ARPC1B	2.95779066557091	2.43229368704425e-05	No	No
O15144	ARPC2	3.20017545405871	7.74539143214209e-08	No	No
O15145	ARPC3	2.96261984318633	8.11622768149479e-07	No	No
O15155	BET1	7.58817313257031	2.42104631970127e-19	No	No
O15162	PLSCR1	6.60222470038326	3.65975483712162e-17	No	No
O15173	PGRMC2	5.71993587241869	1.36246820969028e-13	No	No
O15194	CTDSPL	7.81027352459012	1.3297394212664301e-19	No	No
O15204	ADAMDEC1	2.82357338029859	0.0046651753893473	No	No
O15211	RGL2	5.62331554270583	3.66050810850011e-12	No	No
O15212	PFDN6	5.78461868637011	1.56128078583872e-13	No	No
O15228	GNPAT	6.13849329308255	2.87933610251673e-20	No	No
O15230	LAMA5	10.239391427273	2.39364773639254e-12	No	No
O15231	ZNF185	5.55472521438303	2.62225584774565e-13	No	No
O15239	NDUFA1	6.9189532938693	7.380557330242831e-20	No	No
O15240	VGF	7.52245748195707	3.29361460567299e-23	No	No
O15254	ACOX3	4.92854257896193	9.14760935942012e-14	No	No
O15258	RER1	5.9538866556542	3.76500949299603e-17	No	No
O15260	SURF4	6.81596733097403	3.36514682433686e-14	No	No
O15269	SPTLC1	8.97051963517837	1.37774923420448e-18	No	No
O15270	SPTLC2	6.38238388807962	8.093992494056719e-18	No	No
O15294	OGT	6.16222529853938	5.66384690752614e-12	No	No
O15305	PMM2	2.94603988727189	5.00915108349806e-05	No	No
O15321	TM9SF1	4.18448747581457	1.26445090328721e-08	No	No
O15327	INPP4B	12.2642624935073	2.3063272354576603e-21	No	No
O15357	INPPL1	9.91692827585235	2.05216039054495e-26	No	No
O15371	EIF3D	6.11367376802884	1.66171228207458e-16	No	No
O15372	EIF3H	8.28987849015756	5.16763472288715e-16	No	No
O15382	BCAT2	6.39809512941771	2.20131190858364e-15	No	No
O15400	STX7	4.41595117898852	1.7042466305163002e-11	No	No
O15427	SLC16A3	5.15156708462796	1.64925685479332e-13	No	No
O15431	SLC31A1	3.19288522460709	1.4036071052540802e-09	No	No
O15438	ABCC3	8.41262985857615	1.42871408981374e-14	No	No
O15439	ABCC4	6.97394646720014	6.18388666600721e-14	No	No
O15498	YKT6	6.49502441417507	3.7153544704586397e-11	No	No
O15511	ARPC5	3.89344984426858	1.05042229027154e-07	No	No
O15530	PDPK1	6.00303794175858	2.61577212112525e-14	No	No
O15533	TAPBP	6.36818079156799	5.85005952980673e-15	No	No
O15551	CLDN3	3.39195021485216	8.81520979581375e-07	No	No
O43149	ZZEF1	11.3685045654021	4.03981116271934e-22	No	No
O43150	ASAP2	6.34171075603286	5.0797924997074304e-15	No	No
O43157	PLXNB1	4.69757803719334	9.314818314892459e-11	No	No
O43169	CYB5B	8.8145042402218	1.30524263895359e-16	No	No
O43175	PHGDH	2.82506626137161	0.0019983512804595	No	No
O43181	NDUFS4	8.85281601633317	1.14702959477741e-19	No	No
O43182	ARHGAP6	5.34245761604976	3.4896410825119097e-12	No	No
O43187	IRAK2	2.34216521857928	0.0033956841075467	No	No
O43236	SEPTIN4	3.11377844657204	1.81160464323611e-06	No	No
O43237	DYNC1LI2	7.60751973262416	1.4973364020338499e-16	No	No
O43242	PSMD3	4.45464933751211	0.0003497467520971	No	No
O43252	PAPSS1	5.53223068156268	1.1404467571537099e-13	No	No
O43264	ZW10	7.6837562621953	1.27093711266561e-13	No	No
O43291	SPINT2	3.75094356351929	2.18214484497166e-07	No	No
O43294	TGFB1I1	5.38638026622283	7.73947399526522e-14	No	No
O43304	SEC14L5	7.75585303393244	4.6666818918489604e-23	No	No
O43306	ADCY6	9.93456276486368	3.11607240543998e-20	No	No
O43310	CTIF	6.64163912553871	1.35238899944292e-16	No	No
O43312	MTSS1	7.4809360586172	7.978933850117341e-17	No	No
O43314	PPIP5K2	5.69893135977496	4.5537133931223394e-11	No	No
O43318	MAP3K7	7.84784275952213	9.314702706844041e-19	No	No
O43324	EEF1E1	7.14898814198792	1.68168764517372e-13	No	No
O43353	RIPK2	2.442332089076	3.81747890354299e-05	No	No
O43396	TXNL1	4.87805818105926	6.01370433448816e-11	No	No
O43399	TPD52L2	3.6586581702942	5.95800468957361e-05	No	No
O43402	EMC8	5.55928033301808	3.11528751659152e-16	No	No
O43426	SYNJ1	5.3321360930629	6.06544695155612e-12	No	No
O43427	FIBP	9.16392933089924	1.63577900203007e-21	No	No
O43432	EIF4G3	9.25236322867486	1.05105019316905e-22	No	No
O43464	HTRA2	7.41744057146047	5.1040897883412594e-12	No	No
O43488	AKR7A2	3.75013529906158	5.12787166690877e-07	No	No
O43491	EPB41L2	5.43275630803531	2.3098611680890598e-12	No	No
O43504	LAMTOR5	5.41212906931381	4.5531012035877e-15	No	No
O43516	WIPF1	7.26916583400046	1.83996976525972e-16	No	No
O43524	FOXO3	2.98566803087696	2.56912104033937e-08	No	No
O43529	CHST10	2.6161840095934	0.0001609639229178	No	No
O43561	LAT	9.03819244950561	2.69579729036625e-22	No	No
O43572	AKAP10	6.03344116642842	1.1545499910419e-18	No	No
O43583	DENR	3.53838102286517	0.0020122671518665	No	No
O43592	XPOT	7.03522954989686	2.1046033206889698e-12	No	No
O43598	DNPH1	4.62573614850254	1.31500620105713e-09	No	No
O43615	TIMM44	10.6338438961304	2.15700284600534e-21	No	No
O43617	TRAPPC3	8.54881984655284	3.36218595694766e-25	No	No
O43633	CHMP2A	3.52614769293666	3.43681764215496e-06	No	No
O43639	NCK2	4.83038920502184	5.39518917904753e-15	No	No
O43674	NDUFB5	2.36239408917007	0.0001163290044764	No	No
O43676	NDUFB3	8.80668648435932	2.25069718184074e-24	No	No
O43678	NDUFA2	7.93263565664366	9.64214910014164e-21	No	No
O43681	GET3	6.45103259399501	1.2403677386221401e-15	No	No
O43707	ACTN4	5.08587691808027	4.1397029594990204e-19	No	No
O43708	GSTZ1	7.43403695368769	1.5518839585969602e-20	No	No
O43741	PRKAB2	8.12687651972677	1.80960992824047e-13	No	No
O43747	AP1G1	3.49951098138191	6.97461810549431e-05	No	No
O43752	STX6	6.00877526008074	1.59513354465525e-12	No	No
O43760	SYNGR2	6.6746457353511	6.25865781365188e-16	No	No
O43765	SGTA	8.36869117202138	4.82343152205441e-20	No	No
O43772	SLC25A20	7.77780856075648	6.547450412127221e-20	No	No
O43776	NARS1	8.28443690699669	2.92427067709258e-13	No	No
O43809	NUDT21	3.02999439845091	4.15549377333546e-07	No	No
O43813	LANCL1	4.56801145806727	5.47201993354794e-13	No	No
O43815	STRN	7.68384701687505	1.19282974932974e-16	No	No
O43819	SCO2	5.86258275739649	2.78565987138151e-05	No	No
O43826	SLC37A4	5.67748310227587	2.81043807716239e-07	No	No
O43837	IDH3B	9.08294184410015	8.70331197003808e-17	No	No
O43847	NRDC	7.21075048376566	6.09986296925595e-11	No	No
O43852	CALU	3.04138303095401	3.15486128431371e-06	No	No
O43861	ATP9B	6.23757903775036	4.77343403269932e-11	No	No
O43865	AHCYL1	7.01746212659914	8.255694238485029e-11	No	No
O43897	TLL1	2.30429788261191	0.0069187469627649	No	No
O43920	NDUFS5	8.37672656438429	4.35256446253631e-22	No	No
O43933	PEX1	4.98989279509049	1.24400273396215e-08	No	No
O60220	TIMM8A	3.1290780617916	1.64896234990584e-07	No	No
O60229	KALRN	7.21128289977819	1.1499431164204199e-16	No	No
O60232	ZNRD2	4.30914991565755	1.25849715960346e-06	No	No
O60240	PLIN1	7.78114085793275	6.896540654314159e-22	No	No
O60243	HS6ST1	2.90731808312037	2.90629731530691e-05	No	No
O60245	PCDH7	6.40172560096836	2.36857729674608e-17	No	No
O60256	PRPSAP2	10.4305893830296	1.9889058920593803e-15	No	No
O60262	GNG7	5.25580057072338	3.97126360136764e-17	No	No
O60268	KIAA0513	5.28825165203694	1.24884731902454e-15	No	No
O60271	SPAG9	8.00332278846881	7.35868851214473e-25	No	No
O60279	SUSD5	5.06624149970204	1.90111713867509e-10	No	No
O60313	OPA1	7.19861210831894	6.098077258653991e-15	No	No
O60330	PCDHGA12	6.33976432879408	9.52441031306165e-07	No	No
O60331	PIP5K1C	7.89328574251834	5.1804433331285705e-21	No	No
O60449	LY75	6.21093222100427	9.88025746759519e-06	No	No
O60462	NRP2	5.63239464830755	8.591363140564039e-13	No	No
O60476	MAN1A2	5.08504177877061	5.85252735983961e-16	No	No
O60488	ACSL4	5.64714559348903	3.4840345999115097e-16	No	No
O60496	DOK2	4.70886068858662	7.49181597817329e-14	No	No
O60502	OGA	9.61919095532382	2.15855087956193e-11	No	No
O60506	SYNCRIP	4.53732788227747	2.9690295266096596e-11	No	No
O60507	TPST1	3.84708842139126	8.98513925858017e-06	No	No
O60518	RANBP6	3.88680277087707	0.0004147640949731	No	No
O60524	NEMF	5.55664762686211	8.22214028446014e-08	No	No
O60547	GMDS	6.95646960045941	7.25136596186865e-10	No	No
O60568	PLOD3	7.61746176999165	2.34225551021265e-13	No	No
O60573	EIF4E2	3.98748283531695	2.46914636694476e-10	No	No
O60610	DIAPH1	4.73604312529627	1.7095948298868e-14	No	No
O60613	SELENOF	7.0359697604015	3.02760670597491e-16	No	No
O60645	EXOC3	8.09793300358903	9.12594575243117e-22	No	No
O60664	PLIN3	3.20030284826632	0.0039475074285249	No	No
O60669	SLC16A7	3.82057768152505	1.48040605075245e-10	No	No
O60674	JAK2	9.55137998854398	1.02113321522528e-25	No	No
O60678	PRMT3	2.93710825836471	5.13139365277398e-06	No	No
O60684	KPNA6	4.65172529926098	4.13399724278516e-08	No	No
O60701	UGDH	4.02918518513879	0.0008564322975585	No	No
O60704	TPST2	6.27058393857646	7.11041836166451e-16	No	No
O60716	CTNND1	4.89497186422715	3.886075037773e-09	No	No
O60749	SNX2	5.31645370275345	6.23750050352355e-16	No	No
O60763	USO1	3.20288139680229	4.04964099362691e-07	No	No
O60784	TOM1	6.99391366479977	2.221739737666e-06	No	No
O60826	CCDC22	6.34287274707165	1.4442041725182599e-12	No	No
O60830	TIMM17B	2.58103960481419	0.000108671113575	No	No
O60831	PRAF2	7.8435647520955	6.318121776792009e-26	No	No
O60841	EIF5B	8.73781142400915	2.6928860375966802e-17	No	No
O60858	TRIM13	2.67934037543463	1.47184359803193e-06	No	No
O60884	DNAJA2	5.71266628622822	4.71999310283191e-14	No	No
O60888	CUTA	3.45666530538645	2.25568560453347e-09	No	No
O60890	OPHN1	7.79295593589223	3.30540065388125e-14	No	No
O60896	RAMP3	2.40799643047295	5.25838371419792e-06	No	No
O60925	PFDN1	4.73962959717611	3.4879865580059803e-09	No	No
O60927	PPP1R11	3.5106292849403	1.31996193911964e-06	No	No
O75027	ABCB7	6.20630654201604	1.9064359759736298e-12	No	No
O75044	SRGAP2	3.56304566609577	3.35942708322624e-06	No	No
O75061	DNAJC6	5.64254190965079	6.50582289186076e-16	No	No
O75063	FAM20B	6.01222589562772	1.6696081899057301e-09	No	No
O75069	TMCC2	6.64509370007561	4.06832522114947e-15	No	No
O75083	WDR1	2.73144523477723	1.23758430242015e-06	No	No
O75095	MEGF6	3.56050476870488	3.06183741294925e-09	No	No
O75113	N4BP1	7.71100937963795	1.233299310624e-12	No	No
O75116	ROCK2	5.71938724513601	7.247766490425099e-13	No	No
O75122	CLASP2	7.17593785708526	8.90829269984704e-21	No	No
O75131	CPNE3	4.29711427851287	5.20741981881346e-08	No	No
O75154	RAB11FIP3	8.12063238856155	1.09688418159901e-16	No	No
O75155	CAND2	4.69804703192147	7.80247565551897e-12	No	No
O75165	DNAJC13	8.5806472583825	8.67925513387441e-13	No	No
O75167	PHACTR2	3.73050296113387	5.72324513470577e-10	No	No
O75170	PPP6R2	8.09123650100691	1.09143507904019e-07	No	No
O75175	CNOT3	9.76843179105698	2.23182037565561e-10	No	No
O75190	DNAJB6	6.12689751239616	3.24367073100358e-19	No	No
O75197	LRP5	8.43039046454015	5.474125167287291e-25	No	No
O75208	COQ9	6.18754328600561	1.82856475521535e-11	No	No
O75251	NDUFS7	6.44404312628634	1.19558303099032e-12	No	No
O75298	RTN2	5.69881690436458	3.8354596701206394e-11	No	No
O75306	NDUFS2	9.23362081653251	7.20420456377919e-27	No	No
O75309	CDH16	8.88258712014471	1.8728494189394902e-23	No	No
O75312	ZPR1	7.99181407296057	6.76106001696217e-14	No	No
O75323	NIPSNAP2	7.9503522375989	1.2161576059872999e-23	No	No
O75324	SNN	3.95287375465845	1.88892463216124e-09	No	No
O75340	PDCD6	3.40805250781226	0.0026879201832605	No	No
O75348	ATP6V1G1	6.58274905450145	4.66998908935231e-13	No	No
O75351	VPS4B	8.57103440501123	1.3215700472377e-17	No	No
O75352	MPDU1	4.81008706760577	5.631411233217949e-12	No	No
O75356	ENTPD5	5.22897327741864	1.45419909243071e-05	No	No
O75379	VAMP4	6.6454461296114	3.26708565106864e-21	No	No
O75380	NDUFS6	5.04936765844273	4.16060899467104e-16	No	No
O75381	PEX14	6.10044514538087	8.93714399422309e-17	No	No
O75382	TRIM3	3.53778400278024	1.7332597244849601e-09	No	No
O75390	CS	4.25570556922425	1.72205180659006e-06	No	No
O75396	SEC22B	4.83708880216714	1.00903166180579e-12	No	No
O75410	TACC1	9.67554043377219	3.10503894180755e-20	No	No
O75427	LRCH4	6.88136349527314	1.5439598601795e-13	No	No
O75431	MTX2	6.17297719862342	1.93294841340124e-16	No	No
O75436	VPS26A	6.8480526848891	2.1584837460829502e-17	No	No
O75438	NDUFB1	7.70033864249209	1.5696579960703802e-23	No	No
O75439	PMPCB	6.01538741532416	4.52510511200203e-11	No	No
O75460	ERN1	3.17017139767886	1.23815968334886e-07	No	No
O75477	ERLIN1	6.41242531311139	1.19601238378811e-12	No	No
O75487	GPC4	4.91271980158328	9.723671746443121e-14	No	No
O75489	NDUFS3	10.3896539315262	1.68075669257712e-23	No	No
O75503	CLN5	2.82960813574267	0.0002329461605284	No	No
O75506	HSBP1	4.97777360278224	4.25926562318021e-09	No	No
O75521	ECI2	8.70242513956262	6.09817205012907e-20	No	No
O75531	BANF1	2.28804736804681	4.40949734383473e-05	No	No
O75534	CSDE1	3.8342226571145	9.86097293503936e-08	No	No
O75558	STX11	4.83112281669294	1.54872270812618e-12	No	No
O75563	SKAP2	4.66932668316046	2.36835909639586e-13	No	No
O75581	LRP6	2.99474895088965	7.27778333158544e-06	No	No
O75592	MYCBP2	9.48702572080749	2.45985647352227e-19	No	No
O75608	LYPLA1	2.73375167256993	0.0001771667062879	No	No
O75629	CREG1	5.07496094417851	7.58026474190887e-12	No	No
O75663	TIPRL	6.77787245689244	5.09796271075342e-18	No	No
O75674	TOM1L1	8.29068982568266	4.04625349873039e-09	No	No
O75688	PPM1B	7.2453457172089	2.50026714325162e-16	No	No
O75695	RP2	5.19590357668316	5.4638835878095905e-15	No	No
O75718	CRTAP	7.66589550499056	8.931164825768531e-15	No	No
O75746	SLC25A12	5.01543908402442	6.69528900712091e-07	No	No
O75752	B3GALNT1	6.03592968138562	1.25661057989676e-15	No	No
O75787	ATP6AP2	8.46016678569396	3.97110623235376e-18	No	No
O75791	GRAP2	6.6988654493948	2.57021822252662e-14	No	No
O75821	EIF3G	4.89499601474024	2.3701174274860297e-11	No	No
O75822	EIF3J	4.85861792336245	6.4531056566412106e-15	No	No
O75832	PSMD10	6.73116208071456	1.5606263378498003e-16	No	No
O75843	AP1G2	5.36404599712614	9.12753163957806e-14	No	No
O75844	ZMPSTE24	4.8680414272587	1.2975644674638401e-09	No	No
O75874	IDH1	2.69904209129903	0.0005760764635491	No	No
O75880	SCO1	5.17481325701309	1.3144631923048699e-12	No	No
O75886	STAM2	8.75990686767167	1.9050814924340898e-12	No	No
O75888	TNFSF13	4.65688613336925	3.62722636510046e-07	No	No
O75915	ARL6IP5	4.13363323711041	1.46690396119213e-10	No	No
O75935	DCTN3	5.19815640058693	4.2192096100855997e-13	No	No
O75937	DNAJC8	2.67812050659658	2.52923881973291e-07	No	No
O75947	ATP5PD	5.58615360349306	3.276587920931e-11	No	No
O75954	TSPAN9	4.96757844139477	5.1832582795387694e-11	No	No
O75955	FLOT1	5.33782612307727	7.69900385262873e-14	No	No
O75962	TRIO	6.9005753787997	1.7863524779973698e-11	No	No
O75964	ATP5MG	5.10441818484157	1.45758898470085e-10	No	No
O76003	GLRX3	5.63630320234394	3.8349862953419095e-11	No	No
O76031	CLPX	6.03651586234686	3.22312787619851e-07	No	No
O76071	CIAO1	5.92173034453859	2.02119690295252e-18	No	No
