term,ES,NES,fdr,Gene %,Genes,description
DGIdb_Drug_Targets_2024__CARFILZOMIB,0.5294757720002187,1.8487502937317863,0.1910072077558833,32.67%,PSMA7;PSMC2;PSMC6;PSMC4;PSMB10;PSMB7;PSMC5;PSMD13;PSMD1;PSMD5;PSMD6;PSMD7;PSMD14;ADRM1;PSMB3;PSMD8;PSMD12;PSMB4;PSMD4;PSMC1;PSMB8;PSMD3;PSMB9;PSMF1;PSMC3;PSMA2;PSMB1;PSMA4;PSMD2;PSMB5;PSMD9;PSMA1;PSMD11,DGIdb_Drug_Targets_2024__CARFILZOMIB
DGIdb_Drug_Targets_2024__GEDATOLISIB,0.7097181512449692,1.84827407931208,0.1797908950379213,28.22%,PIK3R1;MTOR;PIK3CG;AKT1;PIK3CB;AKT1S1;PTEN,DGIdb_Drug_Targets_2024__GEDATOLISIB
DGIdb_Drug_Targets_2024__MIDOSTAURIN,0.621735180360622,1.8211559739178944,0.1900670168368777,36.38%,PRKCQ;PRKCA;JAK2;JAK3;FGFR1;CBL;PDGFRB;YES1;PRKCD;JAK1;PDGFRA;PRKCB;IDH2;NPM1;FGFR3,DGIdb_Drug_Targets_2024__MIDOSTAURIN
DGIdb_Drug_Targets_2024__TAMOXIFEN,-0.388123423248593,-1.76764374500498,0.3078229617959826,61.33%,PIK3CA;BGLAP;CETP;GGT1;NF1;PIP;IDH1;LRMDA;IGF1R;F5;GAPDH;TGM2;COL18A1;F2;HEXB;ATXN2;TGFB1,DGIdb_Drug_Targets_2024__TAMOXIFEN
DGIdb_Drug_Targets_2024__ACETAZOLAMIDE,-0.6822846079380446,-1.7670086281414288,0.2852565505184646,31.86%,CA1;MMP2;CA2;AQP1;CA4,DGIdb_Drug_Targets_2024__ACETAZOLAMIDE
DGIdb_Drug_Targets_2024__DIGITOXIN,0.8066488702928294,1.7584088418291333,0.2060346360181065,5.24%,STAT3;ATP1A1;ATP1B3,DGIdb_Drug_Targets_2024__DIGITOXIN
DGIdb_Drug_Targets_2024__VS 5584,0.7062153778847859,1.7137654120852752,0.2722658137232469,28.22%,PIK3R1;MTOR;PIK3CG;PIK3CB;PTEN,DGIdb_Drug_Targets_2024__VS 5584
DGIdb_Drug_Targets_2024__DS 7423,0.7062153778847859,1.7137654120852752,0.2722658137232469,28.22%,PIK3R1;MTOR;PIK3CG;PIK3CB;PTEN,DGIdb_Drug_Targets_2024__DS 7423
DGIdb_Drug_Targets_2024__PF 04691502,0.7062153778847859,1.7137654120852752,0.2722658137232469,28.22%,PIK3R1;MTOR;PIK3CG;PIK3CB;PTEN,DGIdb_Drug_Targets_2024__PF 04691502
DGIdb_Drug_Targets_2024__BUPARLISIB,0.6488288369532802,1.708521888188255,0.2815212019320846,28.22%,PIK3R1;FGFR1;PIK3CG;FGFR2;PIK3CB;PTEN,DGIdb_Drug_Targets_2024__BUPARLISIB
DGIdb_Drug_Targets_2024__BORTEZOMIB,0.4641787755961196,1.682663864088439,0.3222560606406138,41.14%,HSPA4;PSMA7;PSMC2;PSMC6;PSMC4;PSMB10;PSMB7;PSMC5;PSMD13;PSMD1;PSMD5;PSMD6;PSMD7;PSMD14;ADRM1;PSMB3;PSMD8;PSMD12;PSMB4;PSMD4;PSMC1;PSMB8;PSMD3;PSMB9;PSMF1;PSMC3;PSMA2;PSMB1;PSMA4;PSMD2;NFKB1;PSMB5;PSMD9;PSMA1;PSMD11;PSMB2;FGFR3;PRSS2;PSMD10;PSMA6;PSMA3,DGIdb_Drug_Targets_2024__BORTEZOMIB
DGIdb_Drug_Targets_2024__RUXOLITINIB,0.7224950706783481,1.6750493031694669,0.3353781678949771,23.68%,IL7R;JAK2;JAK3;SH2B3;JAK1,DGIdb_Drug_Targets_2024__RUXOLITINIB
DGIdb_Drug_Targets_2024__FLUTICASONE PROPIONATE,0.7145270973144024,1.658581036534723,0.3230298062773074,0.70%,HSPA4;PLA2G4A,DGIdb_Drug_Targets_2024__FLUTICASONE PROPIONATE
DGIdb_Drug_Targets_2024__COLLAGENASE CLOSTRIDIUM HISTOLYTICUM,-0.3921644685802948,-1.646536191846576,0.3369191455052029,60.91%,COL1A2;COL28A1;COL4A2;COL1A1;COL3A1;COL6A3;COL6A1;COL5A3;COL5A1;COL18A1;COL6A2;COL11A2;COL5A2;COL15A1,DGIdb_Drug_Targets_2024__COLLAGENASE CLOSTRIDIUM HISTOLYTICUM
