term,ES,NES,fdr,Gene %,Genes,description
DGIdb_Drug_Targets_2024__MASITINIB,-0.8189844472242387,-1.6551242995713813,0.912616591361852,4.61%,HCK;FGFR2;FGFR3,DGIdb_Drug_Targets_2024__MASITINIB
DGIdb_Drug_Targets_2024__PALIFERMIN,-0.911312317456438,-1.6286183740756586,0.8628969600237802,4.61%,FGFR2;FGFR4;FGFR3,DGIdb_Drug_Targets_2024__PALIFERMIN
DGIdb_Drug_Targets_2024__PHENYTOIN,0.8986093997535646,1.6212876971888948,1.0,10.22%,EPHX1;GGT1;TG;CFHR4;SLC2A1,DGIdb_Drug_Targets_2024__PHENYTOIN
DGIdb_Drug_Targets_2024__ISOPROTERENOL,0.8090861852909749,1.611852171305704,1.0,3.59%,MTOR;LIPE,DGIdb_Drug_Targets_2024__ISOPROTERENOL
DGIdb_Drug_Targets_2024__RUXOLITINIB,0.8235016200753144,1.5985826431872343,1.0,9.11%,SH2B3;BRAF;IL7R,DGIdb_Drug_Targets_2024__RUXOLITINIB
DGIdb_Drug_Targets_2024__E 3810,-0.8708820705681343,-1.5977490604740714,0.87986241137473,4.61%,FGFR2;FGFR3,DGIdb_Drug_Targets_2024__E 3810
DGIdb_Drug_Targets_2024__NINTEDANIB,-0.8154638885251877,-1.5973210650590608,0.8589773440212132,4.61%,FGFR2;FGFR4;FGFR3,DGIdb_Drug_Targets_2024__NINTEDANIB
DGIdb_Drug_Targets_2024__SORAFENIB TOSYLATE,0.7647683194163098,1.5927889734895573,1.0,2.74%,BRAF;ATXN2,DGIdb_Drug_Targets_2024__SORAFENIB TOSYLATE
DGIdb_Drug_Targets_2024__INFIGRATINIB,-0.8950582853152023,-1.58229729744437,0.90739708769258,4.61%,FGFR2;FGFR4;FGFR3,DGIdb_Drug_Targets_2024__INFIGRATINIB
DGIdb_Drug_Targets_2024__COLLAGENASE CLOSTRIDIUM HISTOLYTICUM,0.6986472322360449,1.5811497106888976,1.0,11.34%,COL1A2;COL18A1;COL6A6;COL1A1;COL3A1,DGIdb_Drug_Targets_2024__COLLAGENASE CLOSTRIDIUM HISTOLYTICUM
DGIdb_Drug_Targets_2024__DORLIMOMAB ARITOX,-0.620131875734847,-1.5738006689701864,0.9141502196931804,14.37%,RPL17;RPL15;RPL6;RPS13;RPL8;RPL3;RPL24;RPL13;RPL38;RPLP0;RPS19;RPS6;RPL22;RPL18;RPS3;RPS4X;RPL11;RPS16;RPS23;RPLP1,DGIdb_Drug_Targets_2024__DORLIMOMAB ARITOX
DGIdb_Drug_Targets_2024__ATALUREN,-0.622222216561088,-1.5725302769302585,0.8864925213234658,14.37%,RPL17;RPL15;RPL6;RPS13;RPL8;RPL3;RPL24;RPL13;RPL38;RPLP0;RPS19;RPS6;RPL22;RPL18;RPS3;RPS4X;RPL11;RPS16;RPS23;RPLP1,DGIdb_Drug_Targets_2024__ATALUREN
DGIdb_Drug_Targets_2024__TAMOXIFEN,0.6584856099602173,1.5723032035194011,1.0,9.23%,RRAS2;GGT1;ATXN2;COL18A1;GAPDH;HEXB,DGIdb_Drug_Targets_2024__TAMOXIFEN
DGIdb_Drug_Targets_2024__MT 3724,-0.616932782607728,-1.564357305103408,0.9172037455236692,14.37%,RPL17;RPL15;RPL6;RPS13;RPL8;RPL3;RPL24;RPL13;RPL38;RPLP0;RPS19;RPS6;RPL22;RPL18;RPS3;RPS4X;RPL11;RPS16;RPS23;RPLP1,DGIdb_Drug_Targets_2024__MT 3724
DGIdb_Drug_Targets_2024__BRIVANIB,-0.8858657177969921,-1.5602010440338527,0.922939050746978,4.61%,FGFR2;FGFR4;FGFR3,DGIdb_Drug_Targets_2024__BRIVANIB
DGIdb_Drug_Targets_2024__CYCLOHEXIMIDE,-0.6040950257760815,-1.5527734941704705,0.966530500748872,17.48%,RPL17;RPL15;RPL6;RPS13;RPL8;RPL3;RPL24;RPL13;RPL38;RPLP0;RPS19;RPS6;RPL22;RPL18;RPS3;RPS4X;RPL11;RPS16;RPS23;RPLP1;SMAD3;RPS10;RPS14,DGIdb_Drug_Targets_2024__CYCLOHEXIMIDE
DGIdb_Drug_Targets_2024__CELECOXIB,0.5873485547121167,1.544194481458725,1.0,10.94%,PTGER4;BRAF;CACNA2D1;COL18A1;PDPK1;CACNA2D2;ABL1;IGFBP3,DGIdb_Drug_Targets_2024__CELECOXIB
DGIdb_Drug_Targets_2024__PD173074,-0.8959061370466899,-1.5406703348373538,1.0,4.61%,FGFR2;FGFR3,DGIdb_Drug_Targets_2024__PD173074
DGIdb_Drug_Targets_2024__IDARUBICIN,0.7831252287679715,1.5397979129354316,1.0,8.86%,MTOR;ATXN2;DCK;NT5C3A,DGIdb_Drug_Targets_2024__IDARUBICIN
DGIdb_Drug_Targets_2024__CAMPTOTHECIN,0.642351837623945,1.5288836542754591,1.0,6.35%,MTOR;ATXN2;COL18A1;DCK,DGIdb_Drug_Targets_2024__CAMPTOTHECIN
DGIdb_Drug_Targets_2024__TRASTUZUMAB,-0.7734863700088626,-1.5256975586359705,1.0,14.61%,MET;ANXA1;AKT2;ABCB1;PTEN,DGIdb_Drug_Targets_2024__TRASTUZUMAB
