term,fdr,Odds Ratio,Combined Score,Genes,description
CARFILZOMIB,0.0001152628,13.27426,204.2545,PSMD10;PSMD12;PSMD11;PSMD14;PSMD13;PSMA7;PSMB10;PSMD8;PSMB6;PSMD9;PSMB7;PSMD6;PSMB4;PSMD7;PSMB5;PSMD4;PSMB2;PSMD5;PSMB3;PSMD2;PSMD3;PSMB1;PSMD1;PSMF1;ADRM1;PSMB8;PSMB9;PSMA5;PSMA6;PSMA3;PSMC5;PSMA4;PSMC6;PSMA1;PSMC3;PSMA2;PSMC4;PSMC1;PSMC2;PSME1;PSME2,CARFILZOMIB
BORTEZOMIB,0.09088787,2.880208,22.21894,PSMD8;PSMD9;PSMD6;PSMD7;PSMD4;PSMD5;PSMD2;PSMD3;PSMD1;CAPN1;PRSS3;PRSS2;CTSB;F2;PSMA5;PSMA6;PSMA3;PSMA4;PSMA1;PSMA2;PSME1;PSME2;PSMD10;PSMD12;PSMD11;PSMD14;PSMD13;PSMA7;PSMB10;PSMB6;PSMB7;PSMB4;PSMB5;PSMB2;PSMB3;PSMB1;PSMF1;HSPA4;ADRM1;PSMB8;NFKB1;PSMB9;PSMC5;PSMC6;PSMC3;PSMC4;PSMC1;PSMC2;FGFR3,BORTEZOMIB
METFORMIN HYDROCHLORIDE,0.09088787,3.310953,25.22444,NDUFB9;MT-ND4;NDUFA13;NDUFB8;MT-ND5;NDUFA11;NDUFB10;NDUFB6;NDUFA12;NDUFB5;NDUFB11;NDUFB4;NDUFA10;NDUFB3;NDUFB1;MT-ND1;NDUFV2;NDUFV1;NDUFA9;NDUFA8;NDUFA7;NDUFA6;NDUFA5;NDUFA4;NDUFA3;NDUFA2;NDUFA1;NDUFC2;PRKAB1;MTOR;NDUFS8;NDUFS7;NDUFS6;NDUFS5;GPD2;NDUFS4;NDUFAB1;NDUFS3;NDUFAF2;NDUFS2;NDUFS1,METFORMIN HYDROCHLORIDE
SOTRASTAURIN,0.6875285,2.762281,13.59259,CAMK2B;GSK3B;GSK3A;CAMK2D;PRKAA1;FLT4;CAMK2A;STK3;RPS6KA3;SLK;GRK5;AKT2;AKT1;MAP4K5;CAMK2G;PRKG1;MAP4K4;PDGFRB;MAP2K1;PDPK1;PRKCB;PRKCD;MINK1;PRKCA;FER;RPS6KB1;CDK5;TAOK1;CDK2;PRKCQ,SOTRASTAURIN
ILORASERTIB,0.6875285,1.974684,9.512717,FLT4;IGF1R;RPS6KA3;SLK;JAK2;PDGFRB;ACVR1;PDGFRA;MAP4K2;MAP2K1;MAP2K2;SYK;PDPK1;PRKCD;MINK1;IRAK4;FGR;HCK;LCK;KIT;BTK;TYRO3;PRKD2;CSNK1G1;CAMK2B;CSF1R;PRKAA1;CAMK2D;ROCK1;SRC;ROCK2;STK3;PAK1;PTK2B;FYN;CAMK2G;MARK2;MAP4K4;LYN;NTRK2;YES1;LIMK1;MAPK14;PTK2;FER;RPS6KB1;AXL;TAOK1;CAMK1;FGFR3;FRK;FGFR1,ILORASERTIB
DOVITINIB,0.6875285,2.203919,10.51681,CSF1R;CAMK2D;PRKAA1;ROCK2;SRC;FLT4;STK3;RPS6KA3;SLK;PHKG2;FYN;JAK2;MAP4K5;CAMK2G;MARK2;MAP4K4;ACVR1;PDGFRB;LYN;PDGFRA;MAP4K2;NTRK2;MAP2K1;MAP2K2;YES1;PDPK1;PRKCD;MINK1;LIMK1;HCK;RPS6KB1;LCK;AXL;KIT;BTK;TYRO3;PRKD2;FGFR4;FGFR3;FGFR2;FGFR1,DOVITINIB
CEDIRANIB,0.6875285,2.899359,13.76531,CAMK2B;CSF1R;SRC;FLT4;STK3;SLK;FYN;MAP4K5;MAP4K4;PDGFRB;LYN;ACVR1;PDGFRA;MAP4K2;MAP2K2;SYK;MINK1;FER;AXL;LCK;TAOK1;KIT;PRKD2;FGFR3;FRK;FGFR2;FGFR1,CEDIRANIB
FASUDIL,0.858608,7.717867,32.52006,RPS6KA3;ROCK1;RPS6KB1;CDK5;ROCK2;AKT3;PRKCD;AKT1;PRKD2;PRKCQ;PRKACB;MAP4K4,FASUDIL
PF 562271,0.858608,1.827957,7.544625,GSK3B;GSK3A;FLT4;IGF1R;RPS6KA3;SLK;TBK1;PRKACA;JAK2;JAK3;PDGFRB;MAP4K2;MAP2K2;PDPK1;PRKCD;MINK1;IRAK4;HCK;LCK;BTK;PRKD2;PRKCQ;CSNK1G1;CAMK2D;PRKAA1;ROCK1;SRC;ROCK2;STK3;PAK1;GRK5;MAPK1;PTK2B;FYN;MAP4K5;CAMK2G;MARK2;MAP4K4;LYN;NTRK2;YES1;CDC42BPA;PTK2;CDK5;RPS6KB1;AXL;TAOK1;CDK2;FGFR3;FRK;FGFR1,PF 562271
DASATINIB,0.858608,2.041141,8.19883,CSF1R;SRC;CRKL;SLK;FYN;JAK2;MAP4K5;PDGFRB;ACVR1;LYN;PDGFRA;STAT5B;MAP2K1;MAP2K2;YES1;SYK;IDH1;MINK1;IDH2;LIMK1;IRAK4;MAPK14;CDC42BPA;BCR;FGR;HCK;TEC;LCK;FES;AXL;TAOK1;KIT;BTK;KRAS;FGFR3;FRK;DDR2;FGFR1,DASATINIB
WORTMANNIN,0.858608,inf,inf,HSP90AA1;HSPA4;F2R;SPP1;AKT1;MYO9B;EIF2B1;PRKAB1,WORTMANNIN
ENTRECTINIB,0.858608,2.218903,8.635489,CSF1R;PRKAA1;SRC;FLT4;IGF1R;STK3;RPS6KA3;TBK1;SLK;GRK5;FYN;JAK2;MAP4K5;JAK3;MAP4K4;LYN;MAP4K2;NTRK2;SYK;PTK2;EML4;FER;LCK;AXL;TAOK1;KIT;BTK;PRKCQ;FGFR3;FRK;FGFR1,ENTRECTINIB
ATENOLOL,0.858608,7.072973,26.7941,FTO;LRRC15;TGFB1;GALNT2;PLA2G4A;BAX;SLC4A1;SNX9;ARAP1;LDLR;ADRA2A,ATENOLOL
MASITINIB,0.858608,7.072973,26.7941,PDGFRB;LYN;HCK;PDGFRA;CSF1R;YES1;SRC;KIT;FGFR3;FGFR2;PTK2,MASITINIB
CYCLOSPORINE,0.858608,3.056745,11.50364,ABCC1;VCAM1;TPMT;CAMLG;ITGB2;MTHFR;UMOD;NFATC1;ITGAL;ATXN2;PPP3R1;FCGR3B;ATIC;RPS19;TBXA2R;LEP;IMPDH2;PPIA;JAK1,CYCLOSPORINE
MIDOSTAURIN,0.9519975,3.430914,12.3361,PDGFRB;PDGFRA;NPM1;YES1;PRKCB;IDH2;PRKCD;PRKCA;CBL;KIT;PRKCQ;JAK2;JAK3;FGFR3;JAK1;FGFR1,MIDOSTAURIN
LAMIVUDINE,0.9682656,6.428396,21.65352,ABCC3;NT5C;ABCC4;ABCC1;PCYT2;HLA-B;PGK1;CMPK1;DCK;NME1,LAMIVUDINE
RISPERIDONE,0.9682656,6.428396,21.65352,TJP1;RABEP1;PPA2;PSMD14;FASN;LEP;HTT;GHRL;NTS;LRP1B,RISPERIDONE
LOVASTATIN,0.9682656,3.215691,10.46051,CETP;IDH1;LPL;PIK3CB;TFPI;THBS1;LIPA;APOA5;PIK3CG;NT5E;LEP;CDK2;AKT1;APOB;LDLR,LOVASTATIN
CENISERTIB,0.9682656,1.596095,5.019659,FLT4;IGF1R;TBK1;PRKACA;JAK2;JAK3;PRKG1;PDGFRB;ACVR1;PDGFRA;MAP4K2;MAP2K1;MAP2K2;SYK;PDPK1;PRKCD;MINK1;IRAK4;LCK;KIT;BTK;PRKCQ;PRKD2;CSNK1G1;CAMK2B;CAMK2D;PRKAA1;ROCK1;ROCK2;SRC;CAMK2A;STK3;PAK1;PTK2B;FYN;MAP4K5;CAMK2G;MARK2;MAP4K4;LYN;NTRK2;LIMK1;CDC42BPA;FER;CDK5;RPS6KB1;AXL;TAOK1;CDK2;FGFR3;FRK;FGFR1,CENISERTIB
RG 1530,0.9682656,1.691075,5.223672,GSK3B;CSF1R;GSK3A;PRKAA1;SRC;FLT4;STK3;RPS6KA3;PAK1;SLK;GRK5;PHKG2;MAPK1;FYN;JAK2;JAK3;PDGFRB;ACVR1;LYN;PDGFRA;MAP4K2;NTRK2;MAP2K1;MAP2K2;SYK;PDPK1;PRKCD;LIMK1;IRAK4;MAPK14;PTK2;FER;CDK5;LCK;TAOK1;KIT;CDK2;BTK;FGFR3;FGFR2;FRK;FGFR1,RG 1530
MENADIONE,0.9682656,3.857459,11.89233,VKORC1;VKORC1L1;F7;ATXN2;PROC;F9;MAOB;F10;PROS1;ALDH1A1;PROZ;F2,MENADIONE
PALIFERMIN,0.9682656,inf,inf,NRP1;FGFR4;HSPG2;FGFR3;FGFR2;FGFR1,PALIFERMIN
SUNITINIB,0.9682656,2.315235,6.363462,PDGFRB;CSF1R;PDGFRA;YES1;FLT4;PTEN;PDGFB;PDGFA;VEGFC;PTPN12;PTPRB;POR;PDGFD;PDGFC;KIT;CA9;FGFR2;FGFR1,SUNITINIB
LINIFANIB,0.9682656,1.716309,4.552206,CAMK2B;CSF1R;ROCK1;SRC;ROCK2;FLT4;SLK;MAP4K5;CAMK2G;PRKG1;MARK2;PDGFRB;LYN;PDGFRA;MAP4K2;NTRK2;MAP2K2;YES1;MINK1;IRAK4;MAPK14;PTK2;FER;RPS6KB1;AXL;FES;TAOK1;KIT;CAMK1;FGFR3;FRK;CSNK1G1,LINIFANIB
LEUCOVORIN,0.9682656,2.785562,7.223555,PDGFRB;ABCC4;MAP2K1;ABCC1;RALBP1;SHMT1;KLC1;DPYD;BAX;KRAS;CSPG4;UMPS;FGFR2,LEUCOVORIN
HYDROCHLOROTHIAZIDE,0.9682656,2.785562,7.223555,VASP;LRRC15;USP5;SERPINE1;PRKAG2;PRKCA;ADO;AGT;PTGS1;GRK5;PDE3A;CSK;NUCB2,HYDROCHLOROTHIAZIDE
PIOGLITAZONE,0.9682656,5.140192,13.10388,G6PD;YES1;TGFB1;HSPA4;SLC2A1;LPL;GHRL;THBS1,PIOGLITAZONE
EPTIFIBATIDE,0.9682656,inf,inf,FGB;FGA;ITGB3;ITGA2B;FGG,EPTIFIBATIDE
OCTREOTIDE,0.9682656,inf,inf,IGFBP1;TG;PIK3CB;MPO;PIK3CG,OCTREOTIDE
TRIAMTERENE,0.9682656,inf,inf,IDH1;GAA;HSPB1;JAK2;HSD17B10,TRIAMTERENE
PI 88,0.9682656,inf,inf,FLT4;HPSE;TFPI;FGFR2;FGFR1,PI 88
BRYOSTATIN,0.9682656,inf,inf,PRKCB;PRKCD;PRKD2;PRKCA;PRKCQ,BRYOSTATIN
BMS 387032,0.9682656,inf,inf,GSK3B;GSK3A;CDK5;TAOK1;CDK2,BMS 387032
PD 0166285,0.9682656,1.696199,4.129691,CSF1R;PRKAA1;SRC;IGF1R;STK3;RPS6KA3;FYN;JAK2;PRKACA;MAP4K5;JAK3;MAP4K4;ACVR1;PDGFRB;MAP4K2;PDGFRA;NTRK2;MAP2K1;MAP2K2;YES1;SYK;MINK1;MAPK14;PTK2;LCK;TAOK1;BTK;TYRO3;FGFR1,PD 0166285
MORPHINE,0.9682656,3.21297,7.614515,ABCC3;ITGAM;TAOK3;TBXA2R;TXNRD2;RHBDF2;F2R;GCG;MAPK14;HMOX2,MORPHINE
WARFARIN,0.9682656,2.570656,5.855862,CRP;VKORC1;VKORC1L1;FGFBP2;PROC;LRP1;VWF;ASPH;PROS1;NEDD4;MTHFR;STX4,WARFARIN
ENMD 2076,0.9682656,2.24957,5.012005,CSF1R;PDGFRA;YES1;SRC;FLT4;PTK2;LCK;KIT;FYN;JAK2;FGFR4;FGFR3;FGFR2;FGFR1,ENMD 2076
VANDETANIB,0.9682656,1.768293,3.875878,PDGFRB;ACVR1;PDGFRA;MAP2K1;MAP2K2;YES1;ROCK2;SRC;FLT4;IDH1;PTEN;HTT;MAPK14;LCK;AXL;TYRO3;BTK;FYN;KRAS;MAP4K5;MAP4K4;FGFR1,VANDETANIB
FENRETINIDE,0.9682656,4.496564,9.679513,RBP4;ATXN2;IDH1;ALDH1A1;ENO2;MTOR;NFKB1,FENRETINIDE
QUIZARTINIB,0.9682656,4.496564,9.679513,PDGFRB;CSF1R;PDGFRA;KIT;IDH2;CBL;JAK3,QUIZARTINIB
ROSIGLITAZONE,0.9682656,4.496564,9.679513,MAP2K3;RBP4;TG;CD40LG;SLC2A1;HSD17B10;PIK3CG,ROSIGLITAZONE
FENTANYL,0.9682656,4.496564,9.679513,ITGAM;FCGR3B;RHBDF2;SLC9A9;ARRB2;MPO;MYD88,FENTANYL
GILTERITINIB,0.9682656,4.496564,9.679513,EML4;AXL;IDH2;JAK2;CBL;JAK3;JAK1,GILTERITINIB
AGS 16C3F,0.9682656,4.496564,9.679513,TUBA1C;TUBB6;TUBB;TUBB1;TUBB4B;TUBB4A;TUBA4A,AGS 16C3F
