"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0072175","GO:0072175",21,"GO:0048844",0.636426375080398,168,"epithelial tube formation","artery morphogenesis",0.850530612244898,0.41275,0.639
"GO:0032715","GO:0032715",14,"GO:0032680",0.636426375080398,54,"negative regulation of interleukin-6 production","regulation of tumor necrosis factor production",0.846993197278912,0.4092,0.595
"GO:0045765","GO:0045765",21,"GO:0048844",0.636426375080398,307,"regulation of angiogenesis","artery morphogenesis",0.79365306122449,0.396875,0.736
"GO:0034144","GO:0034144",10,"GO:0032103",0.636426375080398,9,"negative regulation of toll-like receptor 4 signaling pathway","positive regulation of response to external stimulus",0.840714285714286,0.393,0.667
"GO:0072359","GO:0072359",5,"GO:0055007",0.636426375080398,1238,"circulatory system development","cardiac muscle cell differentiation",0.842836734693878,0.3758,0.725
"GO:1900272","GO:1900272",13,"GO:1900273",0.636426375080398,13,"negative regulation of long-term synaptic potentiation","positive regulation of long-term synaptic potentiation",0.884448979591837,0.35925,0.875
"GO:0002886","GO:0002886",17,"GO:2000551",0.636426375080398,102,"regulation of myeloid leukocyte mediated immunity","regulation of T-helper 2 cell cytokine production",0.898367346938776,0.356444444444444,0.67
"GO:1903556","GO:1903556",14,"GO:0032680",0.636426375080398,69,"negative regulation of tumor necrosis factor superfamily cytokine production","regulation of tumor necrosis factor production",0.842721088435374,0.3554,0.901
"GO:0032720","GO:0032720",14,"GO:0032680",0.636426375080398,68,"negative regulation of tumor necrosis factor production","regulation of tumor necrosis factor production",0.842721088435374,0.3528,0.915
"GO:0034137","GO:0034137",10,"GO:0032103",0.636426375080398,7,"positive regulation of toll-like receptor 2 signaling pathway","positive regulation of response to external stimulus",0.842965986394558,0.344285714285714,0.652
"GO:0050730","GO:0050730",18,"GO:0033138",0.636426375080398,266,"regulation of peptidyl-tyrosine phosphorylation","positive regulation of peptidyl-serine phosphorylation",0.898068027210884,0.337,0.685
"GO:0018108","GO:0018108",18,"GO:0033138",0.636426375080398,322,"peptidyl-tyrosine phosphorylation","positive regulation of peptidyl-serine phosphorylation",0.934408163265306,0.323,0.704
"GO:0007507","GO:0007507",5,"GO:0055007",0.636426375080398,673,"heart development","cardiac muscle cell differentiation",0.83621768707483,0.3197,0.798
"GO:0001912","GO:0001912",17,"GO:2000551",0.636426375080398,101,"positive regulation of leukocyte mediated cytotoxicity","regulation of T-helper 2 cell cytokine production",0.854414965986395,0.285555555555556,0.695
"GO:0002726","GO:0002726",17,"GO:2000551",0.636426375080398,26,"positive regulation of T cell cytokine production","regulation of T-helper 2 cell cytokine production",0.759795918367347,0.263888888888889,0.917
"GO:0002483","GO:0002483",19,"GO:0002428",0.636426375080398,50,"antigen processing and presentation of endogenous peptide antigen","antigen processing and presentation of peptide antigen via MHC class Ib",0.937047619047619,0.2558,0.894
"GO:0014032","GO:0014032",57,"GO:0014032",0.635952627901372,87,"neural crest cell development","neural crest cell development",0.884863945578231,1,0
"GO:0044782","GO:0044782",36,"GO:0120031",0.635952627901372,418,"cilium organization","plasma membrane bounded cell projection assembly",0.932748299319728,0.557,0.732
