Protein_Group	Genes	SAX_22001_M3_vs_RAW_22001_M3_logFC	SAX_22001_M3_vs_RAW_22001_M3_pval	Removed?	Contaminant?
O14793	MSTN	3.04264176932948	0.0085293074288158	No	No
O14818	PSMA7	4.31983416707988	2.59356463017167e-08	No	No
O14828	SCAMP3	6.26985954820547	1.3075608689502002e-10	No	No
O14841	OPLAH	5.4000779831753	9.18539367009674e-06	No	No
O14874	BCKDK	3.86515054672326	0.0001480366352327	No	No
O14880	MGST3	5.41952501350961	9.87494112678405e-06	No	No
O14907	TAX1BP3	2.64482527651232	0.0094360555511563	No	No
O14917	PCDH17	3.62298987392247	0.0004150518338282	No	No
O14920	IKBKB	6.30464923845492	9.69258713078778e-07	No	No
O14949	UQCRQ	5.13103575674796	1.92368962423392e-06	No	No
O14957	UQCR11	4.7444971898678	1.45332026001562e-07	No	No
O14964	HGS	6.00611151776906	3.44852976385885e-08	No	No
O14966	RAB29	3.08899078785793	0.006784637928902	No	No
O14972	VPS26C	4.36282589910583	4.16492398927355e-05	No	No
O14974	PPP1R12A	8.47243253929324	3.6211882371930697e-16	No	No
O14976	GAK	8.27086358673521	2.55335020680506e-07	No	No
O14980	XPO1	6.75013999550418	2.5441717236372003e-10	No	No
O15027	SEC16A	6.19586655614588	3.03335886422977e-08	No	No
O15040	TECPR2	3.4576587849911	0.0010196008731371	No	No
O15084	ANKRD28	5.97604577377214	1.88201030892585e-07	No	No
O15111	CHUK	7.04680547698245	8.19278253258583e-07	No	No
O15116	LSM1	5.1207640470614	1.23143738951645e-05	No	No
O15117	FYB1	3.40398628828291	4.99646535410028e-07	No	No
O15120	AGPAT2	2.82452701195871	0.0062474303038559	No	No
O15126	SCAMP1	4.91291419650035	1.0983258649881e-05	No	No
O15127	SCAMP2	6.8858111094918	5.10553276748228e-06	No	No
O15155	BET1	4.9567150657459	3.69081633893694e-07	No	No
O15173	PGRMC2	7.38864163847518	1.82413179036695e-08	No	No
O15194	CTDSPL	5.22730633803127	2.34579722426921e-06	No	No
O15211	RGL2	3.54211835213752	0.0010503208721107	No	No
O15212	PFDN6	6.0035654478808	5.86464847081608e-10	No	No
O15228	GNPAT	3.73221006280869	4.01539198590141e-05	No	No
O15230	LAMA5	6.35928894490479	2.76294471063637e-06	No	No
O15239	NDUFA1	3.920275665894	0.0001780812759767	No	No
O15254	ACOX3	2.84804237771514	0.0014180832216964	No	No
O15258	RER1	4.06551234459862	0.0001279429399171	No	No
O15269	SPTLC1	5.75314311817505	3.41998165068238e-08	No	No
O15294	OGT	4.78918802988871	5.18533958999404e-05	No	No
O15305	PMM2	2.72436284646763	0.0090686787664372	No	No
O15327	INPP4B	8.1620302702039	9.11768597656428e-13	No	No
O15357	INPPL1	7.20660504702871	5.92669938497881e-12	No	No
O15371	EIF3D	6.8132802494656	2.61857562178376e-11	No	No
O15372	EIF3H	5.11983661592231	9.57927811672872e-06	No	No
O15382	BCAT2	4.14413712153137	2.75531253225661e-05	No	No
O15438	ABCC3	5.54365805594938	1.34006922118166e-06	No	No
O15439	ABCC4	7.70848701079003	6.46521368728203e-07	No	No
O15498	YKT6	4.63368251022797	1.51862080925977e-06	No	No
O15530	PDPK1	4.14634312905643	0.000223488768171	No	No
O15551	CLDN3	5.65676897535869	2.47652401149777e-08	No	No
O43149	ZZEF1	7.98335712450604	3.92693275583011e-08	No	No
O43150	ASAP2	8.20448434898467	1.38996592265591e-11	No	No
O43169	CYB5B	4.80376918751421	1.02116815038414e-06	No	No
O43175	PHGDH	5.7742294790236	2.01722458842622e-06	No	No
O43181	NDUFS4	5.87386856134851	1.22145192131259e-06	No	No
O43237	DYNC1LI2	4.84345084424278	1.0663698192236e-05	No	No
O43242	PSMD3	5.53333157424402	2.75263266346775e-05	No	No
O43252	PAPSS1	4.78658076588417	5.46302176063033e-06	No	No
O43304	SEC14L5	4.59882976401192	6.84338616627908e-07	No	No
O43306	ADCY6	6.97772093449561	1.1830981376808299e-12	No	No
O43314	PPIP5K2	3.95423932054381	0.0004174712023071	No	No
O43318	MAP3K7	4.82248334003906	8.28766740592194e-06	No	No
O43324	EEF1E1	4.26705011557445	5.41126370397729e-05	No	No
O43402	EMC8	2.84895824279954	0.0059842900476579	No	No
O43426	SYNJ1	3.07969879356246	0.0032311900191788	No	No
O43427	FIBP	5.32763427431345	4.7240192577767e-06	No	No
O43432	EIF4G3	6.28679854204852	3.4207674744722e-06	No	No
O43464	HTRA2	5.33088489784771	3.4056515867739e-07	No	No
O43491	EPB41L2	3.22028176553288	0.0017578868794508	No	No
O43504	LAMTOR5	6.14107083818418	3.63257114920972e-06	No	No
O43561	LAT	6.23050549307444	1.3481127084874e-10	No	No
O43572	AKAP10	3.41966240808771	0.0005657854518886	No	No
O43592	XPOT	4.81144901754388	5.12601017694728e-05	No	No
O43598	DNPH1	3.37259589486633	0.001774497893717	No	No
O43615	TIMM44	7.08690212056558	3.60353019322367e-10	No	No
O43676	NDUFB3	5.72594879428754	2.14972237825278e-08	No	No
O43678	NDUFA2	5.64303155151737	2.76794667226694e-07	No	No
O43681	GET3	3.18426817721201	0.0001801788701191	No	No
O43707	ACTN4	4.19351380818095	9.35596156824006e-07	No	No
O43708	GSTZ1	3.58527840317715	0.000141462565058	No	No
O43741	PRKAB2	6.25796001145411	1.74235048934864e-08	No	No
O43752	STX6	3.67299570362984	0.0004276691445704	No	No
O43760	SYNGR2	3.42900636048248	0.0018501896249174	No	No
O43765	SGTA	5.07438990504158	5.17071663544136e-05	No	No
O43768	ENSA	4.97019958223044	1.81716059896744e-05	No	No
O43772	SLC25A20	5.2858414197198	1.86665177682614e-06	No	No
O43776	NARS1	5.92121913187252	4.17417880717322e-07	No	No
O43813	LANCL1	3.24443418068991	0.0012018894639496	No	No
O43815	STRN	8.06383895920692	4.10569013404634e-14	No	No
O43837	IDH3B	6.08463575132705	6.55101477826077e-08	No	No
O43847	NRDC	5.82008275961005	3.6437631074399e-06	No	No
O43861	ATP9B	4.20359451898903	0.0002261343645676	No	No
O43865	AHCYL1	3.08306594198306	0.0040485171967363	No	No
O43920	NDUFS5	5.96387917334437	3.20772794339343e-10	No	No
O43930;P51817	PRKX;PRKY	3.98665818705298	3.9599044874526e-05	No	No
O60229	KALRN	10.5334316618392	2.31225395822761e-12	No	No
O60239	SH3BP5	3.47559538230625	0.0003409923744624	No	No
O60240	PLIN1	6.83766013665286	3.32276897101922e-10	No	No
O60245	PCDH7	3.83068408786191	0.0001526094493743	No	No
O60256	PRPSAP2	8.32717773390021	2.96863009892737e-10	No	No
O60262	GNG7	2.70390276221647	0.0059041904113632	No	No
O60268	KIAA0513	6.96060856750567	1.1285716309885599e-12	No	No
O60271	SPAG9	4.79539498088526	2.61700594990143e-07	No	No
O60313	OPA1	7.13817466656852	1.2719949625757599e-11	No	No
O60330	PCDHGA12	2.62621623317743	0.0032755760095373	No	No
O60333	KIF1B	2.75713141673434	0.0029784841008248	No	No
O60437	PPL	6.7908111756982	5.82303340587344e-06	No	No
O60449	LY75	3.58140563363157	0.0058110225386063	No	No
O60462	NRP2	3.16467542571255	4.43033952679999e-05	No	No
O60476	MAN1A2	3.65334455448684	0.0053959819676938	No	No
O60488	ACSL4	5.26784441411012	5.72079459365512e-07	No	No
O60502	OGA	6.2998181952843	0.0001001731944818	No	No
O60506	SYNCRIP	6.15940838593309	7.26502107113951e-08	No	No
O60524	NEMF	3.68547920732508	0.0017939089982193	No	No
O60547	GMDS	5.30789141285165	5.18936553393919e-05	No	No
O60568	PLOD3	5.42175593544733	4.94508133954554e-06	No	No
O60573	EIF4E2	2.81050123969134	0.0090793547701036	No	No
O60610	DIAPH1	2.6307463837763	2.6090948714009e-05	No	No
O60613	SELENOF	4.85420518678906	5.3073835690769e-07	No	No
O60645	EXOC3	5.37860172089961	1.9070243864324e-07	No	No
O60674	JAK2	4.19304039488503	0.0007029353305454	No	No
O60684	KPNA6	3.07498548212557	0.0015573442777597	No	No
O60704	TPST2	7.35289855397175	1.05649271369409e-09	No	No
O60716	CTNND1	4.9019443323216	1.75369981297064e-06	No	No
O60749	SNX2	7.66757681540508	1.40790638052728e-07	No	No
O60784	TOM1	3.98046775258651	0.0029156724904612	No	No
O60826	CCDC22	3.90681889828397	0.0001936269049078	No	No
O60841	EIF5B	5.27082678252002	1.48788748721299e-05	No	No
O60884	DNAJA2	6.29404293625076	4.2692733792354e-09	No	No
O60888	CUTA	5.7730961515012	1.08666758343646e-06	No	No
O60890	OPHN1	4.95120602725431	0.0001800778598335	No	No
O60896	RAMP3	3.04664283918055	0.0022751148442419	No	No
O60925	PFDN1	5.34943492470358	4.59769724984456e-08	No	No
O75030	MITF	3.38073818970396	0.0021962792290272	No	No
O75044	SRGAP2	2.90773391371579	0.0075622134403597	No	No
O75061	DNAJC6	3.47978456948372	0.0007196846828611	No	No
O75063	FAM20B	2.8266580492818	0.0097599544345675	No	No
O75069	TMCC2	4.74517960028901	1.39255709528428e-05	No	No
O75095	MEGF6	3.32504398131685	0.0009294132772348	No	No
O75116	ROCK2	3.4633879757628	0.0002720541917702	No	No
O75122	CLASP2	4.2566504626501	6.95879272644573e-05	No	No
O75154	RAB11FIP3	5.23709252866244	2.46926244885439e-06	No	No
O75165	DNAJC13	6.04318357352718	1.02080531015063e-06	No	No
O75167	PHACTR2	2.73426214209033	0.0052888631498891	No	No
O75170	PPP6R2	5.41019533010893	0.0003945126668254	No	No
O75175	CNOT3	6.62387684717881	5.11944420599399e-05	No	No
O75190	DNAJB6	4.49085658213741	3.05193280162052e-05	No	No
O75197	LRP5	5.20875552190057	8.87150390652282e-07	No	No
O75208	COQ9	3.24202950525273	0.002924350242743	No	No
O75251	NDUFS7	3.81982753751774	0.0003768246496738	No	No
O75306	NDUFS2	6.5722158581796	4.695369488810841e-09	No	No
O75309	CDH16	6.27331503775049	5.48207831779835e-08	No	No
O75312	ZPR1	5.47459407251644	6.61265872565211e-08	No	No
O75323	NIPSNAP2	4.77612433420605	2.63821269699745e-06	No	No
O75347	TBCA	3.56393770556381	0.001876224767532	No	No
O75348	ATP6V1G1	5.28950520229329	8.52069307580982e-07	No	No
O75351	VPS4B	6.15270126815328	3.3578845984531704e-09	No	No
O75379	VAMP4	3.37609581369352	0.0006267288242151	No	No
O75380	NDUFS6	3.24612926076739	0.0004078652750169	No	No
O75381	PEX14	3.42671895636181	0.0004742336444454	No	No
O75382	TRIM3	2.79889120676615	0.0055403484679363	No	No
O75427	LRCH4	4.51323726857942	1.97565872327857e-05	No	No
O75431	MTX2	4.06613891340882	0.0008573927582434	No	No
O75436	VPS26A	4.28670280630273	4.0066808490967e-06	No	No
O75438	NDUFB1	4.99733153309906	1.48870500666743e-08	No	No
O75439	PMPCB	3.68604051701083	0.0009759561002971	No	No
O75477	ERLIN1	3.82333813503674	0.0006474788097182	No	No
O75487	GPC4	3.40618889698306	0.0001457042141742	No	No
O75489	NDUFS3	7.245317871402	3.5461248278401697e-12	No	No
O75506	HSBP1	2.87135489048923	0.0066906952695166	No	No
O75521	ECI2	4.78434597758149	6.76932058745728e-06	No	No
O75531	BANF1	6.21751012500483	7.13470121821264e-07	No	No
O75534	CSDE1	4.45464859125084	1.63124716169353e-05	No	No
O75592	MYCBP2	6.83930409755001	3.0713756367796e-09	No	No
O75663	TIPRL	3.21831487741751	0.0002530868273206	No	No
O75674	TOM1L1	6.78945225804337	1.39091812379728e-06	No	No
O75688	PPM1B	4.33522759378717	7.59220430540128e-05	No	No
O75695	RP2	7.01979252284724	3.57135248979794e-07	No	No
O75718	CRTAP	5.10558844002908	4.42549649671567e-06	No	No
O75746	SLC25A12	3.91516154067088	0.000322716791864	No	No
O75752	B3GALNT1	4.68172331703261	2.36536848974457e-06	No	No
O75787	ATP6AP2	6.1167787877367	1.1747750879002e-09	No	No
O75791	GRAP2	8.27428633637588	1.1961340066231899e-11	No	No
O75821	EIF3G	5.90766898243779	8.79791952057999e-08	No	No
O75832	PSMD10	4.61775776409671	3.74814399454806e-05	No	No
O75843	AP1G2	2.85786044134001	0.0033652453523414	No	No
O75880	SCO1	3.21920285455446	0.0010140216058759	No	No
O75886	STAM2	5.98797890860211	2.80238939587858e-06	No	No
O75888	TNFSF13	3.10241469353387	0.0057436199308649	No	No
O75891	ALDH1L1	5.23447599849636	1.55571313498524e-05	No	No
O75954	TSPAN9	7.70267713920285	3.31630880637049e-12	No	No
O75955	FLOT1	3.49818673502243	2.22347759421046e-05	No	No
O76071	CIAO1	3.28152565497725	0.000721845219349	No	No
O94766	B3GAT3	3.20807514050903	0.0066702327058365	No	No
O94769	ECM2	2.82523956771298	0.0031572619428149	No	No
O94804	STK10	6.73903024753585	6.73163896233375e-07	No	No
O94822	LTN1	2.69068555437248	0.0050562139423623	No	No
O94826	TOMM70	6.93312823457146	7.25731465249938e-08	No	No
O94832	MYO1D	3.7996452144044	0.00032773404484	No	No
O94855	SEC24D	4.35077871215254	0.0001812766355927	No	No
O94874	UFL1	5.20768138508605	2.28568782722912e-05	No	No
O94886	TMEM63A	7.77511875278677	2.97228808861409e-09	No	No
O94903	PLPBP	3.35835213025308	0.0020354090233509	No	No
O94905	ERLIN2	5.84918380015149	1.80963633889401e-07	No	No
O94915	FRYL	4.78520229385424	0.0002372178804123	No	No
O94923	GLCE	5.73870481254998	1.73777452516707e-08	No	No
O94925	GLS	6.71755254083796	3.14766862300925e-10	No	No
O94929	ABLIM3	5.84479471900921	1.20416504466743e-08	No	No
O94973	AP2A2	3.96970621453928	0.0002323993851626	No	No
O94979	SEC31A	6.79930997717129	5.862312599819479e-11	No	No
O94992	HEXIM1	4.9317072713078	2.72799875885342e-05	No	No
O95139	NDUFB6	3.24488099710979	0.0024300967557129	No	No
O95155	UBE4B	3.22332888484394	0.0023650380141132	No	No
O95167	NDUFA3	3.30023431759069	0.0024901991951618	No	No
O95168	NDUFB4	4.90151531822374	2.38234312669139e-05	No	No
O95169	NDUFB8	4.11028332629268	6.62357530598071e-05	No	No
O95182	NDUFA7	5.67596157651582	1.78328119549844e-06	No	No
O95183	VAMP5	3.81842547091603	0.0002536848052648	No	No
O95202	LETM1	8.11092379785281	3.92459793630295e-14	No	No
O95210	STBD1	2.87897542115495	0.0081052435909576	No	No
O95248	SBF1	5.83791218376874	1.56477624227417e-08	No	No
O95249	GOSR1	5.13476118115884	5.33944224588378e-06	No	No
O95260	ATE1	3.84484055499199	0.0014123214923566	No	No
O95292	VAPB	7.43840220551246	4.42925528915517e-13	No	No
O95295	SNAPIN	4.44477282747153	5.22938908758664e-06	No	No
O95298	NDUFC2	9.40821983210261	3.54683050265278e-12	No	No
O95299	NDUFA10	4.40524742495531	0.0001174148937569	No	No
O95302	FKBP9	5.14211776673918	2.15223457327686e-08	No	No
O95319	CELF2	4.43494990684222	6.3362873335797e-05	No	No
O95340	PAPSS2	5.36895657240808	5.5677267228287e-06	No	No
O95352	ATG7	6.69036729616556	3.6184406637136e-06	No	No
O95372	LYPLA2	4.06520185052914	4.70712413671923e-05	No	No
O95373	IPO7	7.71341922472681	1.38830278482155e-10	No	No
O95425	SVIL	5.75418973836955	1.09342632306415e-06	No	No
O95427	PIGN	3.03473881938477	0.0006339805117944	No	No
O95433	AHSA1	5.84693893155993	1.16634258877748e-07	No	No
O95487	SEC24B	4.45890483206436	0.0013263627672076	No	No
O95571	ETHE1	6.26192828710208	2.483865485256e-07	No	No
O95573	ACSL3	6.04676856743607	1.22113137078357e-05	No	No
O95630	STAMBP	5.9229579781156	2.59984960644866e-07	No	No
O95644	NFATC1	4.06311091004337	0.0001290070421312	No	No
O95671	ASMTL	3.6941018173296	0.0003525486816982	No	No
O95685	PPP1R3D	3.83368589448252	0.0006113190104961	No	No
O95716	RAB3D	3.60468470707998	0.0058085064816194	No	No
O95749	GGPS1	3.45148945541465	0.0003656123986895	No	No
O95757	HSPA4L	3.54937990962576	0.0054261086265491	No	No
O95758	PTBP3	2.98164329583807	0.0055420916120845	No	No
O95782	AP2A1	3.90676368342392	0.0025175891512393	No	No
O95810	CAVIN2	3.383389974522	0.0071090783899932	No	No
O95816	BAG2	3.98202061373349	6.52957579803668e-06	No	No
O95819	MAP4K4	4.82983328380364	9.59002866324063e-08	No	No
O95822	MLYCD	4.92722565865432	3.18367961867138e-05	No	No
O95825	CRYZL1	4.14105034709359	0.0014822884649934	No	No
O95834	EML2	4.15722502939286	0.0003271817465428	No	No
O95837	GNA14	4.82368621901051	3.77841097620157e-06	No	No
O95858	TSPAN15	4.30139402057888	2.19314023286224e-05	No	No
O95861	BPNT1	3.49770799237004	0.0012769805176188	No	No
O95873	C6orf47	2.82050708662177	0.0085287786977396	No	No
O95881	TXNDC12	5.41587927526334	2.72731777149236e-07	No	No
O96000	NDUFB10	7.00742772439133	2.89515192711675e-07	No	No
O96005	CLPTM1	4.90965414135054	3.54828501933711e-05	No	No
O96008	TOMM40	5.80797777281851	6.09340652931048e-07	No	No
O96011	PEX11B	2.55768842678767	0.0061320445740554	No	No
O96013	PAK4	2.62956420368918	0.0098130741383149	No	No
O96019	ACTL6A	2.75003105595809	0.0049109045298159	No	No
P00156	MT-CYB	2.84546268840838	0.0055148500620008	No	No
P00167	CYB5A	4.81413024365354	3.19664521550991e-06	No	No
P00395	MT-CO1	5.69618749019419	1.86555232696266e-07	No	No
P00414	MT-CO3	5.26696156308749	9.16591038901263e-07	No	No
P00450	CP	2.58251779120175	5.224503401094631e-09	No	No
P00451	F8	3.90897709515285	1.15119842038644e-06	No	No
P00734	F2	5.40283753411538	7.32825296546732e-20	No	No
P00736	C1R	2.73892009697321	7.3566058147338e-09	No	No
P00740	F9	5.97250439634337	3.61563871385582e-21	No	No
P00742	F10	5.28029350238821	1.0802398740770201e-15	No	No
P00846	MT-ATP6	6.21555663954627	3.20859995519509e-08	No	No
P01042	KNG1	3.45469387199975	1.76387517190054e-10	No	No
P01111	NRAS	5.40234418029416	5.43417675337846e-07	No	No
P01127	PDGFB	6.20863824122523	0.0003776200223496	No	No
P01133	EGF	7.64187923788162	1.4488090506043199e-12	No	No
P01266	TG	4.45941515344537	1.18255396475077e-05	No	No
P01275	GCG	4.78609650649283	7.69974390482376e-09	No	No
P01350	GAST	3.74904629635547	0.0006090963159	No	No
P01889	HLA-B	4.40591987824171	1.77374692319683e-05	No	No
P02671	FGA	2.99438431488155	1.19107137917397e-08	No	No
P02675	FGB	2.69686223416701	3.1044856320432603e-09	No	No
P02679	FGG	2.62653690503135	2.90703156420105e-07	No	No
P02686	MBP	4.86685689347241	9.89855089880647e-06	No	No
P02741	CRP	5.5764216548215	8.730690476916789e-11	No	No
P02748	C9	4.60973108836271	3.18493880545758e-12	No	No
P02751	FN1	4.71468376668239	1.3457341520599601e-14	No	No
P03886	MT-ND1	3.25943969597865	0.0008995774573705	No	No
P03905	MT-ND4	4.05508513282905	8.32928894055721e-05	No	No
P03915	MT-ND5	6.92924722903392	1.48108340229837e-07	No	No
P03956	MMP1	3.89775328136861	0.0001792071652761	No	No
P04003	C4BPA	5.09166185224162	2.39247500819221e-18	No	No
P04004	VTN	4.32089330312807	4.43525580315151e-14	No	No
P04070	PROC	5.75105725735569	2.53918113466188e-07	No	No
P04085	PDGFA	3.21676753552425	0.0014140474350058	No	No
P04271	S100B	3.20808196792347	0.0011982634626696	No	No
P04275	VWF	3.87484680748044	6.33670803043338e-10	No	No
P04350	TUBB4A	2.72415249961754	0.0001890642109926	No	No
P04843	RPN1	3.58346828225455	0.0003281274880049	No	No
P04844	RPN2	3.37100557469138	0.0006655410261341	No	No
P04920	SLC4A2	3.62862331674727	0.0003898910091362	No	No
P05067	APP	2.7146379571798	0.0040936656959402	No	No
P05106	ITGB3	3.36153700808775	0.0085357558705502	No	No
P05155	SERPING1	2.69127231921351	7.55730077449231e-09	No	No
P05165	PCCA	4.86934254435746	3.10298554744998e-06	No	No
P05166	PCCB	5.485056675075	7.98201288490212e-06	No	No
P05387	RPLP2	8.68155030959689	6.93038863662298e-13	No	No
P05388	RPLP0	7.74384684205956	2.72166144147819e-14	No	No
P05997	COL5A2	4.27271080340322	2.03108336426091e-05	No	No
P06132	UROD	5.2537290732653	3.11947383555962e-05	No	No
P06280	GLA	6.40616488884125	5.83370283883931e-08	No	No
P06734	FCER2	3.32615872156391	0.0060863965200855	No	No
P06756	ITGAV	6.80075417408674	6.583454701132349e-12	No	No
P07099	EPHX1	6.98259020585652	4.79478840384305e-05	No	No
P07225	PROS1	5.19452923459767	2.83858052341075e-16	No	No
P07237	P4HB	4.13597932737058	1.10351658440486e-09	No	No
P07332	FES	3.59828618879396	0.0004406188174689	No	No
P07359	GP1BA	3.89271687516766	2.45360068135159e-05	No	No
P07476	IVL	4.87069799201869	0.0002189141770707	No	No
P07766	CD3E	3.51502834658188	5.25448478807716e-05	No	No
P07814	EPRS1	6.00819792078374	1.28436133124948e-07	No	No
P07900	HSP90AA1	3.8207295176806	6.74364414596866e-07	No	No
P07910	HNRNPC	4.1650153311051	7.28091404232703e-05	No	No
P07947	YES1	4.61473973790162	8.93390158882418e-05	No	No
P07996	THBS1	5.09226418347348	4.1455686131184695e-11	No	No
P08236	GUSB	6.07232049144854	2.20913732743383e-07	No	No
P08237	PFKM	5.60395007890517	1.00365947939443e-05	No	No
P08238	HSP90AB1	2.82113102393082	0.0019811830640244	No	No
P08240	SRPRA	5.74075926614964	0.000581930425249	No	No
