Protein_Group	Genes	SAX_72001_B_vs_RAW_72001_B_logFC	SAX_72001_B_vs_RAW_72001_B_pval	Removed?	Contaminant?
O60306	AQR	-4.83091779650018	3.3149267173736504e-09	No	No
O60762	DPM1	-5.43509615826384	3.35956166127052e-08	No	No
O75015	FCGR3B	-8.63197403932808	1.8307372284930997e-12	No	No
O75144	ICOSLG	-5.76071344656658	3.21030651072939e-11	No	No
O75326	SEMA7A	-4.62346511166564	4.90904574516692e-06	No	No
O75636	FCN3	-4.75947389181112	1.2426688043647e-07	No	No
O75882	ATRN	-9.52115722110301	2.5170930821653397e-11	No	No
O75884	RBBP9	-7.7413331113177	3.6883637342565896e-11	No	No
O95479	H6PD	-8.2309532609543	1.38928236373279e-12	No	No
O95497	VNN1	-11.8861942985745	2.3530397742763e-13	No	No
O95803;Q9H3R1	NDST3;NDST4	-5.74148788771085	0.0002490379300434	No	No
O95980	RECK	-5.64100791311844	8.86312167285829e-05	No	No
P00338	LDHA	-6.96948234633264	1.51047036911725e-08	No	No
P00390	GSR	-5.92863274523065	1.96011975703381e-06	No	No
P00441	SOD1	-6.69356580666098	3.60231258897817e-06	No	No
P00533	EGFR	-5.62662133261921	3.12269888862459e-08	No	No
P00558	PGK1	-5.09927562151544	2.83180329044622e-05	No	No
P00746	CFD	-7.68718953604638	1.25696022716663e-10	No	No
P00748	F12	-7.83722347989979	1.58465809987941e-09	No	No
P00751	CFB	-5.4384093327065	1.04590555798572e-13	No	No
P00915	CA1	-12.0120812268848	2.11899044819017e-15	No	No
P00918	CA2	-4.67611918228402	3.51344561229112e-12	No	No
P01033	TIMP1	-6.3084240681683	1.83825892160917e-07	No	No
P01034	CST3	-9.63144107866908	8.47535413780477e-17	No	No
P01591	JCHAIN	-4.60595129396706	0.0001592010813538	No	No
P01599	IGKV1-17	-5.35100877649979	5.75245046542665e-06	No	No
P01706	IGLV2-11	-5.78624277131542	4.06974801502222e-05	No	No
P01709	IGLV2-8	-4.96098558171633	4.88148787471914e-06	No	No
P01717	IGLV3-25	-6.6218585174295	1.22961425847113e-07	No	No
P01721	IGLV6-57	-6.74785326200508	1.5103154184973202e-09	No	No
P01742	IGHV1-69	-6.27488085711949	4.47733422996184e-16	No	No
P01743	IGHV1-46	-5.39460561665506	2.13192669252006e-05	No	No
P01766	IGHV3-13	-6.99919196061866	1.98020524960318e-07	No	No
P01767	IGHV3-53	-9.59753821314881	2.8410008497579997e-20	No	No
P01768;P0DP03	IGHV3-30;IGHV3-30-5	-6.02331276046444	1.3366249600449099e-11	No	No
P01782	IGHV3-9	-10.0998922026192	1.84842939781552e-12	No	No
P01814	IGHV2-70	-9.74546649417016	4.6030249583409703e-10	No	No
P01817	IGHV2-5	-9.98789609847697	8.32196250514387e-10	No	No
P01824	IGHV4-39	-9.27645586297933	1.85387792710573e-20	No	No
P01833	PIGR	-9.17310536356779	1.01851790448951e-10	No	No
P01880	IGHD	-7.30868595874798	1.1198440961528e-17	No	No
P02042	HBD	-12.0145207525888	1.3691144440304202e-15	No	No
P02144	MB	-8.18920455517297	1.5509212825238e-10	No	No
P02745	C1QA	-7.11434769753267	2.9155530503350304e-19	No	No
P02747	C1QC	-5.51593254928306	3.29445393253266e-12	No	No
P02750	LRG1	-6.2549255424131	5.842672425051659e-11	No	No
P02775	PPBP	-5.75492159589479	3.00709177791351e-05	No	No
P02786	TFRC	-4.68336946362034	1.00472687317139e-12	No	No
P02790	HPX	-6.40393713544613	5.16217276626915e-24	No	No
P03950	ANG	-12.3586369822542	8.531968460986851e-14	No	No
P03951	F11	-12.3856683139431	1.1319731235256201e-14	No	No
P03952	KLKB1	-6.7113336922605	1.2634157650641899e-12	No	No
P04066	FUCA1	-5.33506351098645	1.0967765592248e-07	No	No
P04080	CSTB	-4.62122240925141	2.64098959970421e-06	No	No
P04180	LCAT	-5.73407654142504	3.18043010847432e-06	No	No
P04211	IGLV7-43	-12.3324343988146	3.028958190103e-12	No	No
P04746	AMY2A	-5.478672297057	1.03175919052711e-07	No	No
P05062	ALDOB	-9.87979972336645	8.505806147067031e-09	No	No
P05109	S100A8	-4.94876214003552	6.63103290214844e-08	No	No
P05156	CFI	-4.83819350083448	8.96591817918562e-08	No	No
P05362	ICAM1	-7.55212693018405	6.40473290194337e-20	No	No
P05452	CLEC3B	-9.65168805154931	1.7600010154972001e-15	No	No
P05543	SERPINA7	-4.6366248423667	6.74190929965067e-15	No	No
P06276	BCHE	-8.46580796153415	4.44913232677424e-16	No	No
P06310	IGKV2-30	-9.37183143057538	5.16215572744824e-17	No	No
P06312	IGKV4-1	-5.97259132925635	7.45608725198001e-08	No	No
P06331	IGHV4-34	-6.34276560798686	7.655374000033729e-11	No	No
P06702	S100A9	-4.99613778963021	5.19718381926657e-07	No	No
P06703	S100A6	-5.163512305113	1.18786678584991e-05	No	No
P06731	CEACAM5	-9.07232747950935	4.31422607560352e-13	No	No
P06732	CKM	-6.46714561960488	2.1809170351211903e-09	No	No
P07148	FABP1	-11.5749024952508	3.77125039324344e-17	No	No
P07195	LDHB	-5.73293179758334	1.14538463026027e-06	No	No
P07307	ASGR2	-7.12075980980287	6.947492939061211e-09	No	No
P07339	CTSD	-7.01570619842213	1.03020786362237e-09	No	No
P08185	SERPINA6	-5.34130010141933	6.73197421620851e-10	No	No
P08195	SLC3A2	-6.20636106297007	1.1521709130126e-11	No	No
P08217	CELA2A	-11.1704891512956	2.96089721404321e-14	No	No
P08253	MMP2	-9.25504420736029	1.12102414314438e-08	No	No
P08493	MGP	-8.59940623407841	7.2896206334955805e-09	No	No
P08581	MET	-7.37947395335073	3.0963478245814703e-09	No	No
P09172	DBH	-6.96353042936339	9.36991685219946e-15	No	No
P09960	LTA4H	-5.78819991622722	2.78368083904439e-05	No	No
P09972	ALDOC	-4.67216481427945	0.000115683585839	No	No
P0DJI9	SAA2	-6.8964533862426	2.45739626977211e-07	No	No
P0DOY3	IGLC3	-8.68263059788434	0.0025419725886765	No	No
P0DP01	IGHV1-8	-5.8162719695514	2.16808852009932e-10	No	No
P0DP08	IGHV4-38-2	-5.12955207628665	6.78140952097813e-07	No	No
P0DTE1	IGHV3-38-3	-5.48110433678899	3.90887628935834e-15	No	No
P10586	PTPRF	-6.82379140396992	1.7114728858117502e-09	No	No
P11717	IGF2R	-5.34650381496619	7.50399478040334e-10	No	No
P12109	COL6A1	-4.81747333283155	7.028234636179759e-11	No	No
P12318	FCGR2A	-5.02144623305719	2.2442368799899102e-10	No	No
P12821	ACE	-6.163732110875	6.85929786958878e-08	No	No
P12955	PEPD	-9.69542929723444	6.6825750736092705e-15	No	No
P13473	LAMP2	-9.67121772805983	2.29215206705117e-10	No	No
P13671	C6	-5.57106137307871	1.5017560528571701e-09	No	No
P13688	CEACAM1	-10.0947297100769	1.26583945391972e-16	No	No
P14151	SELL	-5.11585407500197	3.35173702554977e-05	No	No
P15090	FABP4	-5.66234101632721	1.23391245290947e-05	No	No
P15144	ANPEP	-7.39043899956623	8.324088591921619e-11	No	No
P15151	PVR	-7.77205317226375	3.6713079503209604e-14	No	No
P15907	ST6GAL1	-8.83870274795877	6.26195013408763e-06	No	No
P16930	FAH	-5.07379482474276	5.79981423530133e-08	No	No
P17927	CR1	-5.37496120550546	1.5887966813669e-05	No	No
P17931	LGALS3	-4.73112444338497	1.37983021956333e-05	No	No
P17936	IGFBP3	-6.17181122545276	4.45795351366034e-12	No	No
P18065	IGFBP2	-12.3448138455618	1.5687777909679e-13	No	No
P18564	ITGB6	-13.4211515202021	6.78692280573565e-26	No	No
P20023	CR2	-6.24231901552916	3.30051123666821e-08	No	No
P20933	AGA	-8.98121412667675	6.648515902386741e-15	No	No
P22692	IGFBP4	-7.1124557653233	4.11238866729848e-06	No	No
P22897	MRC1	-9.10379891274505	1.7434314509263001e-15	No	No
P23083	IGHV1-2	-4.92854562375235	4.3010696275627996e-12	No	No
P24592	IGFBP6	-7.14522810403514	2.47731038534864e-08	No	No
P24593	IGFBP5	-5.67446649290667	1.91596134303275e-09	No	No
P25311	AZGP1	-5.78799193398485	4.7408820720286e-19	No	No
P26927	MST1	-7.87654270187663	6.344550966415401e-10	No	No
P27487	DPP4	-5.83840299599516	2.8608800507046803e-09	No	No
P27918	CFP	-9.39541264128363	5.4613282494601496e-18	No	No
P29401	TKT	-8.226520241917	1.07387747358502e-08	No	No
P30043	BLVRB	-8.17503549528998	5.1366273217382604e-09	No	No
P31949	S100A11	-4.82662518649884	3.87231819833387e-06	No	No
P32942	ICAM3	-4.90903963754588	0.0001253562371809	No	No
P33908	MAN1A1	-9.75562744155289	1.0794338964187001e-16	No	No
P34096	RNASE4	-6.1109509172897	5.846042128527e-06	No	No
P35590	TIE1	-8.83620642667345	3.3461021613245304e-09	No	No
P36222	CHI3L1	-8.71291706114576	2.7956437233658e-14	No	No
P36980	CFHR2	-7.05294019035992	1.03419097145352e-08	No	No
P37837	TALDO1	-4.75062215822312	4.46434953791904e-05	No	No
P38571	LIPA	-4.66930057414629	0.0003976243497551	No	No
P40189	IL6ST	-6.02678535866085	1.33459565065493e-10	No	No
P40925	MDH1	-4.81420911191588	1.60039716044413e-06	No	No
P41222	PTGDS	-6.55024057344406	2.69607919450377e-06	No	No
P42785	PRCP	-8.00839379901612	4.1173651218298695e-11	No	No
P43121	MCAM	-5.88391360380294	1.18496709426414e-05	No	No
P43652	AFM	-6.25200308708691	7.66601640933713e-19	No	No
P48304	REG1B	-5.10176221570381	1.05129159140856e-06	No	No
P48637	GSS	-7.79065650808099	4.636089625865051e-09	No	No
P49908	SELENOP	-4.76608193459983	8.73934559445667e-05	No	No
P49913	CAMP	-4.93297327387852	6.4485246498587e-05	No	No
P51797	CLCN6	-9.49244410230546	4.36929288897783e-15	No	No
P54108	CRISP3	-17.5158766407015	4.42164117309632e-21	No	No
P54289	CACNA2D1	-9.82484362539894	6.07601666472843e-11	No	No
P54802	NAGLU	-5.88628579422656	3.38241751052947e-08	No	No
P55290	CDH13	-5.68179165421596	6.6644718188558e-05	No	No
P55774	CCL18	-6.18680453897264	6.78447627544786e-10	No	No
P55854	SUMO3	-4.89588608994637	0.0001459786446929	No	No
P61769	B2M	-4.74381515557054	4.44491811891871e-06	No	No
P62979;P0CG47;P0CG48;P62987	RPS27A;UBA52;UBB;UBC	-4.71156856546669	3.11565806242492e-05	No	No
P69892	HBG2	-12.6334731098448	2.0661667063766497e-18	No	No
P80188	LCN2	-6.33544193664347	1.21275866019117e-05	No	No
P80511	S100A12	-5.85612601496041	5.84073139307466e-10	No	No
P80723	BASP1	-6.03900709381935	3.28924317802323e-05	No	No
P81605	DCD	-5.55932535684324	2.7183770651040303e-09	No	No
Q01459	CTBS	-13.3506089846239	5.98238693133088e-16	No	No
Q02747	GUCA2A	-8.99094304819395	2.46874124775421e-14	No	No
Q02985	CFHR3	-10.1723793303115	6.038379072606021e-09	No	No
Q03154	ACY1	-4.65532778670376	4.55501675251381e-05	No	No
Q03591	CFHR1	-10.7230887238601	1.40297101281765e-19	No	No
Q04756	HGFAC	-7.66626989670643	4.88600980687599e-07	No	No
Q10588	BST1	-7.08869295003482	1.3825015002785e-07	No	No
Q12860	CNTN1	-8.6766851275449	2.97932137112445e-13	No	No
Q12866	MERTK	-9.040911488377	1.04806695079224e-06	No	No
Q13093	PLA2G7	-5.81089328636817	5.959533212241959e-11	No	No
Q13113	PDZK1IP1	-8.2680747881594	2.7189412299316197e-12	No	No
Q13508	ART3	-8.42564729066369	9.78576250929659e-16	No	No
Q13740	ALCAM	-5.64550305086831	2.50418032495974e-10	No	No
Q13822	ENPP2	-12.7876581449606	8.79712451194642e-20	No	No
Q14019	COTL1	-8.05534418162166	6.2941627366049e-09	No	No
Q14118	DAG1	-4.86266334232273	3.56142353075266e-05	No	No
Q14623	IHH	-5.60194440889151	1.0941188674065e-05	No	No
Q15113	PCOLCE	-9.26350713104014	3.66280955445071e-14	No	No
Q15485	FCN2	-8.72250752320551	1.79917938380823e-08	No	No
Q15828	CST6	-7.02108808209169	8.823548783838481e-09	No	No
Q15848	ADIPOQ	-11.8798583926265	2.25721506221079e-13	No	No
Q16270	IGFBP7	-7.61041906276692	2.49487192065889e-10	No	No
Q16394	EXT1	-8.77222828489235	1.04624020736876e-14	No	No
Q16610	ECM1	-4.64446505682245	7.12286444701429e-06	No	No
Q16627	CCL14	-9.87617720443341	7.18328512024523e-17	No	No
Q16706	MAN2A1	-7.45401522250658	1.35399721151544e-07	No	No
Q16853	AOC3	-11.7402762477381	8.52507987227329e-13	No	No
Q5T750	XP32	-4.74068486025239	0.0011373499371544	No	No
Q66GS9	CEP135	-11.5968495548377	2.59192226206171e-13	No	No
Q6EMK4	VASN	-7.76391244527552	2.5256569268433e-13	No	No
Q6UWP8	SBSN	-4.92475506112035	0.0050066533980987	No	No
Q6UY14	ADAMTSL4	-5.51854852110198	3.33941682359809e-08	No	No
Q76LX8	ADAMTS13	-5.22813337910893	1.58897411575514e-06	No	No
Q7Z7M0	MEGF8	-13.8472979466312	2.5099204395971202e-14	No	No
Q86SQ4	ADGRG6	-5.27441234767792	5.50678517957153e-09	No	No
Q86U17	SERPINA11	-7.33686775690792	2.79371358332635e-14	No	No
Q86VB7	CD163	-10.7781970851475	1.89274766552895e-16	No	No
Q8IWV2	CNTN4	-8.10262396640437	9.75585729519501e-15	No	No
Q8N149	LILRA2	-5.06560906884105	0.0021258174822585	No	No
Q8N423	LILRB2	-6.76328447295049	7.7705616092384e-08	No	No
Q8N6C8	LILRA3	-8.3888087099766	2.50940189891853e-13	No	No
Q8TBE9	NANP	-5.62368555725181	4.48350980405307e-08	No	No
Q8WWW0	RASSF5	-9.46488816580726	5.84679709481634e-09	No	No
Q8WXG6	MADD	-6.04965397798128	2.5858483582441798e-12	No	No
Q8WZ42	TTN	-5.46661980239602	9.02723450443579e-07	No	No
Q8WZ75	ROBO4	-6.95923538448601	6.82090782673631e-07	No	No
Q92626	PXDN	-5.70031477897187	0.0026500929618259	No	No
Q92743	HTRA1	-4.65387856396922	0.0001290044284852	No	No
Q92820	GGH	-9.89398805355436	5.7759326802965e-09	No	No
Q92835	INPP5D	-4.85918099093587	0.0002321153949716	No	No
Q93063	EXT2	-4.90836171464713	1.95790818543478e-05	No	No
Q96BY6	DOCK10	-5.91883872799497	0.0001831598924239	No	No
Q96IY4	CPB2	-10.0671394758071	1.40034430235628e-13	No	No
Q99784	OLFM1	-9.86480991027766	3.73068417789331e-11	No	No
Q99969	RARRES2	-11.7606514141331	3.18842279155685e-12	No	No
Q9BTY2	FUCA2	-8.04253181042151	3.2787611809060703e-09	No	No
Q9BU23	LMF2	-6.10116930934814	1.8942396522756302e-14	No	No
Q9BXR6	CFHR5	-6.75855536208157	1.9188614586163e-07	No	No
Q9GZT8	NIF3L1	-5.49274653187062	2.14907738249213e-05	No	No
Q9H299	SH3BGRL3	-5.64344483486419	3.3660534336733e-08	No	No
Q9H4G4	GLIPR2	-5.64650007994041	9.73566905488589e-07	No	No
Q9H8L6	MMRN2	-6.90128727809478	1.67105850439149e-09	No	No
Q9HDC9	APMAP	-4.98095209266799	2.34634290093237e-06	No	No
Q9NP78	ABCB9	-5.04709132532005	1.61034860680999e-08	No	No
Q9NP80	PNPLA8	-9.622517313383	1.55432510665726e-08	No	No
Q9NPH3	IL1RAP	-6.55776270139867	2.29525987887871e-08	No	No
Q9NPR2	SEMA4B	-5.16419464743075	1.75132273098392e-05	No	No
Q9NQ38	SPINK5	-9.75518022793735	9.3523842333441e-15	No	No
Q9NTU7	CBLN4	-7.31125053974513	3.47584852789647e-11	No	No
Q9NZK5	ADA2	-11.4777129673053	9.380139776544192e-15	No	No
Q9P232	CNTN3	-7.60973668319543	8.1591159474687e-09	No	No
Q9UBE0	SAE1	-6.06067483536025	4.75326006243016e-10	No	No
Q9UBQ6	EXTL2	-7.46173276696959	1.05194552227246e-08	No	No
Q9UBR2	CTSZ	-10.3109031506942	5.030664981705391e-09	No	No
Q9UGM5	FETUB	-8.60629237193702	1.0463260036292101e-15	No	No
Q9UHG3	PCYOX1	-6.6387441132066	8.32562946861664e-07	No	No
Q9UKX5	ITGA11	-5.87407835890399	2.2109904965728e-07	No	No
Q9UM47	NOTCH3	-4.82918754892941	0.0001495086073431	No	No
Q9UNN8	PROCR	-6.73047534548183	3.7925291946313103e-10	No	No
Q9UNW1	MINPP1	-6.34928290190268	2.2538990593309898e-11	No	No
Q9Y5C1	ANGPTL3	-4.8751316991335	0.0002230443035401	No	No
