Protein_Group	Genes	SAX_22001_B_vs_RAW_22001_B_logFC	SAX_22001_B_vs_RAW_22001_B_pval	Removed?	Contaminant?
O00461	GOLIM4	6.04063315661368	4.6278942202995105e-09	No	No
O00469	PLOD2	6.29344190015753	0.0002820656034218	No	No
O00471	EXOC5	5.3354219347039	0.0001228173716812	No	No
O00487	PSMD14	6.72364209899844	4.47012244548799e-07	No	No
O00501	CLDN5	5.31607714299906	8.52062037031912e-08	No	No
O00505	KPNA3	6.47176538602019	3.53972901424804e-10	No	No
O00507	USP9Y	3.51545195407015	0.0005249667754794	No	No
O00559	EBAG9	3.04072018044082	0.0021859993639113	No	No
O00560	SDCBP	5.54106490542165	2.56313136682866e-05	No	No
O00629	KPNA4	4.13718143468659	0.0022502980302624	No	No
O00743	PPP6C	7.73925973950979	1.0549147361805499e-12	No	No
O00746	NME4	4.04368970838031	0.0001738564398895	No	No
O00748	CES2	3.73894308869573	0.0017215002420682	No	No
O00754	MAN2B1	5.49453761902144	4.48250842744124e-06	No	No
O14521	SDHD	3.92610629296369	9.11284583024171e-05	No	No
O14523	C2CD2L	6.45379685209432	4.61698256512297e-08	No	No
O14530	TXNDC9	4.76329542902414	3.39414910482387e-05	No	No
O14545	TRAFD1	7.76269135433186	1.32526159378058e-11	No	No
O14548	COX7A2L	4.55698347674256	1.41193526320864e-05	No	No
O14561	NDUFAB1	4.6293511361116	1.17961603098505e-06	No	No
O14594	NCAN	3.35109715186765	0.0002745004471787	No	No
O14617	AP3D1	5.61418126158339	3.05598479563079e-05	No	No
O14618	CCS	7.54138132736539	2.6005887516789103e-09	No	No
O14639	ABLIM1	4.62382711560904	7.42090347113391e-06	No	No
O14653	GOSR2	5.1471948712323	6.03887837169472e-07	No	No
O14656	TOR1A	4.65814460230995	2.18758905988738e-05	No	No
O14662	STX16	5.01196158286258	1.97715185470671e-06	No	No
O14727	APAF1	3.33683237372878	0.0003637615324902	No	No
O14730	RIOK3	3.18440058442518	0.0009842823983073	No	No
O14734	ACOT8	6.07807795176907	2.04274774824771e-09	No	No
O14735	CDIPT	5.6431815047151	4.15494399680793e-07	No	No
O14737	PDCD5	3.72494169803575	0.0015213444948584	No	No
O14744	PRMT5	5.63906164641197	4.71426975138586e-08	No	No
O14775	GNB5	4.08417896769372	7.97696899717347e-05	No	No
O14786	NRP1	3.91049691914452	7.99258999502711e-07	No	No
O14787	TNPO2	4.76200410467027	0.0006218968669657	No	No
O14818	PSMA7	4.24638733451365	4.00500733377135e-08	No	No
O14841	OPLAH	5.38905719579982	9.52623509712807e-06	No	No
O14874	BCKDK	4.14584549833482	5.3476617227608e-05	No	No
O14880	MGST3	5.74226696005335	3.38606981414674e-06	No	No
O14920	IKBKB	6.60414762887201	3.55178318457377e-07	No	No
O14949	UQCRQ	5.3581604005282	7.86781084054044e-07	No	No
O14957	UQCR11	4.94874245321141	5.26467163113095e-08	No	No
O14966	RAB29	5.77756793113986	1.82616754374198e-06	No	No
O14972	VPS26C	4.69979152773779	1.21550447128582e-05	No	No
O14976	GAK	10.3690328792854	6.81277070312948e-10	No	No
O14979	HNRNPDL	3.01205415408106	0.0029961295767099	No	No
O15013	ARHGEF10	6.13184821685633	0.0001555743552613	No	No
O15027	SEC16A	6.59567421798354	5.821993832205541e-09	No	No
O15040	TECPR2	3.49714983580161	0.0009011736611399	No	No
O15067	PFAS	5.92851550967696	7.60942393961394e-07	No	No
O15084	ANKRD28	6.47725442852119	2.64989304564945e-08	No	No
O15111	CHUK	8.02613926251352	4.05566168669463e-08	No	No
O15116	LSM1	5.87366578302425	8.8026571015465e-07	No	No
O15117	FYB1	3.79421143470008	3.91797932231286e-08	No	No
O15120	AGPAT2	3.13026237489594	0.0025931427056169	No	No
O15126	SCAMP1	5.92652412684567	2.52837309069354e-07	No	No
O15155	BET1	5.23565454397294	1.04444248330899e-07	No	No
O15194	CTDSPL	5.65262967824516	4.58977427504117e-07	No	No
O15211	RGL2	4.49446218963602	4.77587438623418e-05	No	No
O15212	PFDN6	6.3011274425928	1.32249081971458e-10	No	No
O15228	GNPAT	3.78159294880695	3.25906864113364e-05	No	No
O15230	LAMA5	3.95122813060457	0.002230730370116	No	No
O15239	NDUFA1	3.91728632265776	0.0001799219162355	No	No
O15258	RER1	4.3348603356029	4.98662558372632e-05	No	No
O15269	SPTLC1	5.67002370926433	4.92372653316603e-08	No	No
O15270	SPTLC2	3.57572435838675	0.0006668855244357	No	No
O15294	OGT	4.71794119600252	6.50967964838487e-05	No	No
O15327	INPP4B	7.20715703319275	6.58498087361161e-11	No	No
O15357	INPPL1	7.77905074657713	3.78295046126825e-13	No	No
O15371	EIF3D	7.09777138406942	6.53225781196682e-12	No	No
O15372	EIF3H	5.17001283072209	8.04289054646342e-06	No	No
O15382	BCAT2	4.34811576227562	1.22575450654437e-05	No	No
O15438	ABCC3	6.86231668801352	8.60016228287323e-09	No	No
O15439	ABCC4	7.52371100652437	1.08046561325075e-06	No	No
O15530	PDPK1	4.38395648748889	0.0001040729184753	No	No
O43149	ZZEF1	8.2378730856676	1.75932158064597e-08	No	No
O43157	PLXNB1	3.03923171333435	0.0065107901812885	No	No
O43169	CYB5B	5.3791808858397	7.97714792692928e-08	No	No
O43181	NDUFS4	6.08967056379127	5.69120370397004e-07	No	No
O43237	DYNC1LI2	4.50905346666301	3.53896627930225e-05	No	No
O43242	PSMD3	5.64931279524363	1.95372584372011e-05	No	No
O43252	PAPSS1	4.73687342090767	6.62398197634052e-06	No	No
O43264	ZW10	5.9684675520938	5.26526693857745e-05	No	No
O43304	SEC14L5	4.44040053531153	1.42587418862418e-06	No	No
O43314	PPIP5K2	4.10001370110991	0.0002652955745802	No	No
O43318	MAP3K7	5.31501041664849	1.27018437371061e-06	No	No
O43324	EEF1E1	4.21161372900633	6.59551220610914e-05	No	No
O43402	EMC8	3.1021613930135	0.0029004763581884	No	No
O43426	SYNJ1	3.69660873316881	0.000486486514323	No	No
O43427	FIBP	5.97811612804178	4.52300084428947e-07	No	No
O43432	EIF4G3	6.52629074285552	1.63454187624625e-06	No	No
O43464	HTRA2	4.11550033424606	4.44844812128426e-05	No	No
O43491	EPB41L2	3.72032960490532	0.0003525045408951	No	No
O43504	LAMTOR5	6.54841420362011	1.00314042079269e-06	No	No
O43561	LAT	6.71805235438234	1.1366125183221298e-11	No	No
O43572	AKAP10	3.72393492606894	0.0001947617810863	No	No
O43592	XPOT	5.31071808088037	1.00249065103638e-05	No	No
O43615	TIMM44	7.22765926269786	1.9645490733227202e-10	No	No
O43617	TRAPPC3	5.57090995947611	1.73759575168176e-08	No	No
O43633	CHMP2A	4.88069908474272	1.47230284215152e-06	No	No
O43676	NDUFB3	5.61145876567533	3.59930025727134e-08	No	No
O43678	NDUFA2	5.75937561446456	1.73365200508903e-07	No	No
O43681	GET3	3.84245006099408	9.69844402321957e-06	No	No
O43707	ACTN4	4.28536179926674	5.89438035645448e-07	No	No
O43708	GSTZ1	3.61716123532761	0.0001250472800036	No	No
O43741	PRKAB2	6.67177896171708	3.07188503360775e-09	No	No
O43752	STX6	4.08982672025376	0.0001034789084787	No	No
O43765	SGTA	5.53356298022091	1.25252019014598e-05	No	No
O43772	SLC25A20	5.53466726020887	7.19628940526639e-07	No	No
O43776	NARS1	5.56197871601064	1.57284584693417e-06	No	No
O43815	STRN	8.52744042073663	4.36367928993951e-15	No	No
O43837	IDH3B	6.30946797998125	2.64265183511897e-08	No	No
O43847	NRDC	5.99397189364008	2.04887846601408e-06	No	No
O43861	ATP9B	4.54798875419021	7.54393349195788e-05	No	No
O43865	AHCYL1	4.54641272649039	4.09313921394546e-05	No	No
O43920	NDUFS5	5.77814922134502	8.31983933812832e-10	No	No
O43930;P51817	PRKX;PRKY	4.18775380613193	1.77327855447765e-05	No	No
O60229	KALRN	4.02980426754486	0.0017024202053854	No	No
O60232	ZNRD2	3.17036356492386	0.004733163695945	No	No
O60240	PLIN1	4.3248230961463	1.58332110868742e-05	No	No
O60245	PCDH7	4.158869350411	4.59229335224438e-05	No	No
O60256	PRPSAP2	8.67890372103421	8.0927434693446e-11	No	No
O60262	GNG7	3.47154820897318	0.0005111429412778	No	No
O60268	KIAA0513	7.22943233087879	2.78639378981642e-13	No	No
O60271	SPAG9	5.423275059534	1.27502011363914e-08	No	No
O60313	OPA1	3.13640206477393	0.0006535652077265	No	No
O60331	PIP5K1C	6.19045904066041	3.03274553262317e-07	No	No
O60333	KIF1B	3.7673925718315	7.6860933634866e-05	No	No
O60449	LY75	4.88711357880138	0.0002333426026683	No	No
O60462	NRP2	4.00226831615802	5.7359564898095e-07	No	No
O60476	MAN1A2	4.81833017644625	0.0003209259826858	No	No
O60488	ACSL4	5.41910079861358	3.06177739815788e-07	No	No
O60502	OGA	6.51889538328269	6.05329509698839e-05	No	No
O60506	SYNCRIP	6.21501697484037	5.83076150423838e-08	No	No
O60518	RANBP6	4.09251107421136	0.0012509477160149	No	No
O60524	NEMF	4.93432862620083	4.65125257875232e-05	No	No
O60547	GMDS	3.58368762435374	0.0047792035988888	No	No
O60568	PLOD3	5.2724949035225	8.25858758315366e-06	No	No
O60573	EIF4E2	3.08464651717084	0.004380162971566	No	No
O60613	SELENOF	5.35261100668494	5.49060340020588e-08	No	No
O60645	EXOC3	4.85765449918419	1.72693816513767e-06	No	No
O60674	JAK2	6.73725960340465	2.772706047466e-07	No	No
O60684	KPNA6	3.57917447949411	0.0002752294333984	No	No
O60704	TPST2	7.40659005329609	8.52682699832584e-10	No	No
O60716	CTNND1	5.39698819817645	2.21092021925475e-07	No	No
O60784	TOM1	4.46524230718489	0.0009252434356155	No	No
O60826	CCDC22	4.46202510533099	2.71223605315399e-05	No	No
O60831	PRAF2	5.25314564084605	3.4575390509170304e-09	No	No
O60841	EIF5B	5.88887175095022	1.89378558387716e-06	No	No
O60890	OPHN1	5.52403887453058	3.62273174950943e-05	No	No
O60925	PFDN1	5.7043308641824	8.70811453875727e-09	No	No
O75030	MITF	3.50471281691829	0.0015413246702996	No	No
O75044	SRGAP2	3.10448493128423	0.0044882334279157	No	No
O75061	DNAJC6	3.83732015653218	0.0002175343453543	No	No
O75069	TMCC2	5.10325303146573	3.70771878280888e-06	No	No
O75095	MEGF6	3.12985382455321	0.0017450518176234	No	No
O75113	N4BP1	4.73582343316025	0.0001364238248166	No	No
O75116	ROCK2	3.32271197507519	0.0004556093940035	No	No
O75122	CLASP2	4.59578396203796	2.0749098833861e-05	No	No
O75154	RAB11FIP3	5.74151740809914	3.58769978451475e-07	No	No
O75165	DNAJC13	6.32499247633296	3.82306832241502e-07	No	No
O75167	PHACTR2	3.53605323072382	0.0003971631604812	No	No
O75170	PPP6R2	6.09541322392404	7.92641821325019e-05	No	No
O75175	CNOT3	6.81553467793957	3.27210963342967e-05	No	No
O75190	DNAJB6	4.96578013183306	5.33090440984826e-06	No	No
O75197	LRP5	5.25444785326992	7.37118132496976e-07	No	No
O75208	COQ9	3.34597854648418	0.002178699612113	No	No
O75251	NDUFS7	4.24162147165604	9.27703650016483e-05	No	No
O75306	NDUFS2	6.60134656371509	4.15379671304306e-09	No	No
O75309	CDH16	6.10807876381043	1.04800697940656e-07	No	No
O75312	ZPR1	4.9434595688339	6.8605844557593e-07	No	No
O75323	NIPSNAP2	4.69098636365634	3.73752818751378e-06	No	No
O75347	TBCA	3.1141409730047	0.0061607339272521	No	No
O75348	ATP6V1G1	5.18166648992494	1.30922632347759e-06	No	No
O75351	VPS4B	6.28512689937045	1.8351496133067601e-09	No	No
O75379	VAMP4	3.48068563545627	0.0004369717931943	No	No
O75380	NDUFS6	3.4554302826346	0.000183069565995	No	No
O75381	PEX14	3.60078878266964	0.0002559116672013	No	No
O75410	TACC1	6.88307979924883	7.18643704262759e-07	No	No
O75427	LRCH4	4.88111535470722	4.92110715519997e-06	No	No
O75431	MTX2	4.13145554713757	0.00071737732102	No	No
O75436	VPS26A	3.9574355006114	1.68806758092471e-05	No	No
O75438	NDUFB1	5.17732974056652	5.7594254097855405e-09	No	No
O75439	PMPCB	3.82817842369349	0.0006394711913161	No	No
O75477	ERLIN1	4.13834624253207	0.0002458919102215	No	No
O75487	GPC4	3.1876823099316	0.0003476670712073	No	No
O75489	NDUFS3	7.57691232425285	7.09382235075832e-13	No	No
O75521	ECI2	5.06055647020868	2.32628368191574e-06	No	No
O75531	BANF1	6.02671553107574	1.3702720049403e-06	No	No
O75534	CSDE1	4.27672277486392	3.20169198126531e-05	No	No
O75592	MYCBP2	6.81613773386694	3.37834349011e-09	No	No
O75663	TIPRL	4.61115038382856	5.44944971567996e-07	No	No
O75674	TOM1L1	6.90863400683015	9.69777066946167e-07	No	No
O75688	PPM1B	5.03314079436898	6.44550171101607e-06	No	No
O75718	CRTAP	5.36779485948858	1.66157761999663e-06	No	No
O75746	SLC25A12	5.4616463107964	1.43061579396371e-06	No	No
O75752	B3GALNT1	4.59051858528685	3.47088118450016e-06	No	No
O75787	ATP6AP2	6.14758232336583	1.01398004856862e-09	No	No
O75791	GRAP2	3.12195874411309	0.0030381879823329	No	No
O75821	EIF3G	6.07185445910557	4.49351749793596e-08	No	No
O75843	AP1G2	3.2662894695513	0.0008983905736747	No	No
O75886	STAM2	6.5300287473001	4.6526466210565e-07	No	No
O75962	TRIO	4.35974442559211	0.0006976748167426	No	No
O76031	CLPX	3.48550382775244	0.0051377780396679	No	No
O76071	CIAO1	3.54910864555798	0.0002808721267633	No	No
O94766	B3GAT3	3.27819257488144	0.0056236680780541	No	No
O94804	STK10	7.02991468173995	2.64938358045583e-07	No	No
O94822	LTN1	3.04941284503636	0.0016199893818052	No	No
O94829	IPO13	4.42743865801499	0.0016735741016573	No	No
O94830	DDHD2	4.12795438453064	0.0030289853577232	No	No
O94832	MYO1D	3.39579737819844	0.0011948166438409	No	No
O94855	SEC24D	4.29575112186855	0.000214798791632	No	No
O94874	UFL1	5.38423405917936	1.29872662555544e-05	No	No
O94903	PLPBP	3.3398694095789	0.0021465232769704	No	No
O94905	ERLIN2	6.17919765420261	4.84722653838455e-08	No	No
O94915	FRYL	5.55424528397646	2.6780710912456e-05	No	No
O94925	GLS	6.5591237947743	6.48301040083227e-10	No	No
O94929	ABLIM3	6.09219757246483	3.900562674225031e-09	No	No
O94973	AP2A2	5.39819828626083	1.42835844683565e-06	No	No
O94979	SEC31A	7.04816451366409	1.78774447298358e-11	No	No
O94992	HEXIM1	4.85091642480411	3.55881100229053e-05	No	No
O95139	NDUFB6	3.00465315557719	0.0047930681283046	No	No
O95155	UBE4B	3.75374897812263	0.0004651324050015	No	No
O95163	ELP1	5.62341214490377	2.50029466320902e-07	No	No
O95167	NDUFA3	2.95289297037545	0.0064506432255002	No	No
O95168	NDUFB4	4.94968485296368	2.02522805219278e-05	No	No
O95169	NDUFB8	4.44881634881743	1.88292687283552e-05	No	No
O95182	NDUFA7	5.83715357763466	1.0034872509382e-06	No	No
O95183	VAMP5	4.31389895243554	4.4737401690838e-05	No	No
O95185	UNC5C	3.06329054176815	0.0039250785738799	No	No
O95202	LETM1	8.31235740891259	1.48453941237215e-14	No	No
O95248	SBF1	5.92683654383398	1.04896923125483e-08	No	No
O95249	GOSR1	4.90166445296463	1.23382620622667e-05	No	No
O95260	ATE1	4.36471267741487	0.0003345634075081	No	No
O95292	VAPB	7.98212974080123	2.97092789934744e-14	No	No
O95295	SNAPIN	4.91424890929571	7.01242457404272e-07	No	No
O95298	NDUFC2	4.91404611128923	3.81085631791614e-05	No	No
O95299	NDUFA10	10.8085458343987	4.92569448615719e-15	No	No
O95302	FKBP9	5.06602624618486	3.15233117501794e-08	No	No
O95319	CELF2	4.06737347707196	0.0002147587447429	No	No
O95340	PAPSS2	5.1788360623588	1.06938730435224e-05	No	No
O95352	ATG7	7.50919902164527	3.29271668781541e-07	No	No
O95372	LYPLA2	3.52294801422012	0.0003460402409449	No	No
O95373	IPO7	4.11163142909948	0.0001432991257416	No	No
O95376	ARIH2	2.95663506845055	0.0018376974258377	No	No
O95382	MAP3K6	2.95984505674787	0.0012175083675373	No	No
O95393	BMP10	5.08069555085928	1.98405342462661e-08	No	No
O95394	PGM3	3.93691641304427	0.0006589616592043	No	No
O95425	SVIL	6.36581940431952	1.15405697341623e-07	No	No
O95427	PIGN	3.53689899294064	8.65740256129677e-05	No	No
O95433	AHSA1	5.77453414303088	1.56407444537326e-07	No	No
O95487	SEC24B	4.95901447003886	0.0003999728152711	No	No
O95562	SFT2D2	2.96647735286405	0.0036457105885531	No	No
O95571	ETHE1	6.23592567539844	2.72997375521723e-07	No	No
O95573	ACSL3	6.38802230022903	4.50756077540899e-06	No	No
O95630	STAMBP	6.49608990710689	2.80835683296317e-08	No	No
O95633	FSTL3	3.67624780264678	0.0001617694245937	No	No
O95644	NFATC1	4.68434763954816	1.40754914477704e-05	No	No
O95671	ASMTL	4.89487775743336	4.51603712884877e-06	No	No
O95685	PPP1R3D	4.54689468822357	6.37718050428764e-05	No	No
O95749	GGPS1	3.75385746946764	0.00012050261906	No	No
O95757	HSPA4L	4.64014870006057	0.0003613538544727	No	No
O95758	PTBP3	3.50328687833071	0.001256805292809	No	No
O95772	STARD3NL	3.53580133349329	0.0006794452450752	No	No
O95782	AP2A1	4.31374770131014	0.0009241799167564	No	No
O95810	CAVIN2	3.33640363583245	0.0079024186692653	No	No
O95816	BAG2	4.28843067757338	1.55853533526958e-06	No	No
O95819	MAP4K4	4.71827382884532	1.66589508125545e-07	No	No
O95822	MLYCD	5.07940665866948	1.93160950761019e-05	No	No
O95825	CRYZL1	3.89447685962053	0.0026882351413228	No	No
O95834	EML2	4.54081453458006	9.98924088256083e-05	No	No
O95837	GNA14	4.57976074194475	9.83292817103809e-06	No	No
O95858	TSPAN15	4.80678225992491	2.96883869840113e-06	No	No
O95861	BPNT1	3.71327962973329	0.0006643132740931	No	No
O95873	C6orf47	3.48574699180217	0.0013299341300392	No	No
O95881	TXNDC12	5.66252063309313	9.66013667675504e-08	No	No
O95999	BCL10	3.29514623849057	0.0030813778738719	No	No
O96000	NDUFB10	7.20491584417021	1.52872476230575e-07	No	No
O96005	CLPTM1	3.76604433841911	0.0011452213707475	No	No
O96008	TOMM40	5.71791771883671	8.50892622263303e-07	No	No
O96013	PAK4	3.89807709486137	0.0001955548552983	No	No
P00156	MT-CYB	2.95198607831521	0.0040633618188332	No	No
P00167	CYB5A	2.99484213094098	0.0023673987291712	No	No
P00395	MT-CO1	5.03578728524908	2.59235743718404e-06	No	No
P00414	MT-CO3	4.92417911772919	3.54803423609213e-06	No	No
P00451	F8	4.19143241243457	2.52746981866363e-07	No	No
P00734	F2	5.08831215094109	1.26957985786605e-18	No	No
P00740	F9	6.09270476414433	1.3271910482997901e-21	No	No
P00742	F10	5.18083742881717	2.3906902038064603e-15	No	No
P01042	KNG1	3.66441664770123	2.6336765253960697e-11	No	No
P01111	NRAS	5.68660911665797	1.71519590578416e-07	No	No
P01127	PDGFB	5.56912223226342	0.0012953478240092	No	No
P01133	EGF	5.51885837952588	3.11728916654247e-08	No	No
P01266	TG	3.21311635975498	0.0011066962617165	No	No
P01275	GCG	3.78592733352105	1.88988879893403e-06	No	No
P02671	FGA	3.13875358520704	3.2944552671495704e-09	No	No
P02686	MBP	4.82165658215927	1.1669154974338e-05	No	No
P02741	CRP	5.58257818369854	8.427385388702089e-11	No	No
P02748	C9	4.9079215863689	3.2605825298886e-13	No	No
P02751	FN1	5.05110070340442	7.85477954457756e-16	No	No
P02810	PRH2	8.62036913415014	6.5826665048411005e-15	No	No
P03886	MT-ND1	3.41378516625828	0.0005313022038214	No	No
P03915	MT-ND5	9.27580451756612	4.1797980257601e-11	No	No
P04003	C4BPA	4.78541768686259	3.99411259019119e-17	No	No
P04004	VTN	4.31182103696645	4.8150600086822903e-14	No	No
P04070	PROC	5.51003312774411	6.5440133310955e-07	No	No
P04083	ANXA1	4.08977475215362	0.0004297846974417	No	No
P04085	PDGFA	3.67468087530611	0.0003096581831446	No	No
P04271	S100B	3.33506098765241	0.0007864329723176	No	No
P04275	VWF	3.69211550175486	2.5861801040534703e-09	No	No
P04844	RPN2	3.56949915867484	0.0003354647319943	No	No
P04908;P0C0S8;P20671;Q7L7L0;Q93077;Q96KK5	H2AC12;H2AC17;H2AC6;H2AC7;H2AC8;H2AW	4.32676983427537	0.0021079193544399	No	No
P04920	SLC4A2	4.9365403225528	3.18897979917416e-06	No	No
P05067	APP	4.02191997357319	3.88047954142464e-05	No	No
P05161	ISG15	5.97287873638918	0.0006118035164068	No	No
P05165	PCCA	5.69114842940588	1.07402635024057e-07	No	No
P05166	PCCB	6.82590338774319	7.99945335740953e-08	No	No
P05386	RPLP1	6.9510501949684	1.54633983540291e-11	No	No
P05387	RPLP2	8.8861465398346	2.91939053555967e-13	No	No
P05997	COL5A2	3.44669541954804	0.0004394393900083	No	No
P06132	UROD	5.18785489116418	3.81474580572484e-05	No	No
P06280	GLA	7.529359278159	7.26176905355254e-10	No	No
P06748	NPM1	3.07055115366047	0.0072715257602572	No	No
P06756	ITGAV	3.84404595125472	1.3843185664519e-05	No	No
P07099	EPHX1	4.96390647313862	0.0029195870769219	No	No
P07225	PROS1	5.23674110053332	2.00114737947223e-16	No	No
P07237	P4HB	4.46208011971439	1.0869623170170401e-10	No	No
P07327	ADH1A	4.09227409512796	0.001248413832355	No	No
P07332	FES	4.35431654430636	3.02977268610795e-05	No	No
P07359	GP1BA	4.00175720121738	1.54340427758292e-05	No	No
P07476	IVL	5.55293876206961	3.24237365701643e-05	No	No
P07585	DCN	4.56175974766939	2.43998342528038e-05	No	No
P07814	EPRS1	5.83068348727723	2.57278357876977e-07	No	No
P07900	HSP90AA1	3.8162335986436	6.91602749770459e-07	No	No
P07910	HNRNPC	4.69875313617724	1.02753015541664e-05	No	No
P07947	YES1	5.26985831657327	1.06002154037375e-05	No	No
P07996	THBS1	4.83630664264315	2.15170680399467e-10	No	No
P08133	ANXA6	3.45851239042962	0.0080002822140022	No	No
P08236	GUSB	6.3320989527249	8.23963571806462e-08	No	No
P08238	HSP90AB1	3.2432638215291	0.0004347645346521	No	No
P08240	SRPRA	6.08232012008821	0.0002875406488937	No	No
P08294	SOD3	3.2820655384453	1.02174101241367e-05	No	No
P08311	CTSG	5.67847729403562	1.60679018640926e-05	No	No
P08514	ITGA2B	4.15858298497184	2.43618740374715e-09	No	No
P08559	PDHA1	7.62505678503197	3.43731776844889e-14	No	No
P08590	MYL3	6.15628441341119	2.31253408284618e-09	No	No
P08709	F7	4.55138845704563	1.75249828532551e-08	No	No
P08754	GNAI3	4.95252596883559	5.6695055501454705e-09	No	No
P08865	RPSA	6.53834408346172	1.56313728905972e-10	No	No
P09327	VIL1	4.95819902004746	0.0007485768896717	No	No
P09429	HMGB1	3.89582536751355	2.9712495639732e-05	No	No
P09466	PAEP	3.80110074945422	0.0005831411337384	No	No
P09497	CLTB	6.65990207276449	1.80141379552215e-08	No	No
P09543	CNP	7.90425286349055	9.7897013216579e-13	No	No
P09603	CSF1	4.48395030759663	0.0003208873382907	No	No
P09619	PDGFRB	4.11005571536075	7.22572541596171e-05	No	No
P09669	COX6C	6.19713071628334	2.13525080955678e-08	No	No
P09769	FGR	5.28254833699072	0.0006297970247411	No	No
P09871	C1S	5.08301392658583	2.75159166756465e-07	No	No
P0C0L4	C4A	2.96527204494419	1.45936847541703e-05	No	No
P0C0L5	C4B	5.0551212555602	3.91813507705489e-13	No	No
P0C7M8	CLEC2L	4.57899881434039	1.19090576665794e-05	No	No
P0C7P3	SLFN14	3.4976858589688	0.0002689541689058	No	No
P0CAP1	MYZAP	3.3301368572805	0.0018350555718662	No	No
P0DI81;P0DI82	TRAPPC2;TRAPPC2B	3.89825502269927	5.90769263613377e-05	No	No
P0DMQ5	INAFM2	3.04622233628934	0.0023703507381493	No	No
P10114	RAP2A	3.53439278707264	6.30030073840557e-05	No	No
P10155	RO60	5.31842413467198	1.61270779885034e-08	No	No
P10301	RRAS	3.75764688204072	4.38098103856605e-05	No	No
P10321	HLA-C	4.91557958495357	4.86459036162216e-06	No	No
P10398	ARAF	5.88366650791065	3.99771246990971e-07	No	No
P10720	PF4V1	3.25556265728968	0.0006006859558237	No	No
P10809	HSPD1	2.98530630472088	0.0021323253677737	No	No
P10912	GHR	3.61995575053337	0.000335604965558	No	No
P10915	HAPLN1	3.07392051298224	0.0019733095840817	No	No
