Protein_Group	Genes	SAX_62001_M1_vs_RAW_62001_M1_logFC	SAX_62001_M1_vs_RAW_62001_M1_pval	Removed?	Contaminant?
O00748	CES2	4.92986958988742	5.52116079626009e-05	No	No
O14497	ARID1A	6.9083967298325	3.62248529373415e-11	No	No
O14530	TXNDC9	4.92099216102161	1.99229462545844e-05	No	No
O14548	COX7A2L	5.05696398623604	2.04042524106091e-06	No	No
O14561	NDUFAB1	7.63247160565819	7.93897307889003e-13	No	No
O14579	COPE	9.11848994530805	2.11387660303483e-10	No	No
O14594	NCAN	7.77146333703084	5.1713741027406e-13	No	No
O14617	AP3D1	5.56143030489148	3.55472470282261e-05	No	No
O14656	TOR1A	6.89623835622813	3.9700272998663604e-09	No	No
O14657	TOR1B	3.27923786756619	0.0009601992920758	No	No
O14672	ADAM10	4.27787850064408	0.0008981870460402	No	No
O14734	ACOT8	4.39300108857744	4.33226508672816e-06	No	No
O14737	PDCD5	7.26863907031117	1.38718942102741e-08	No	No
O14744	PRMT5	6.58052462789422	6.95280107426727e-10	No	No
O14745	SLC9A3R1	4.49275983993195	0.0016464813481819	No	No
O14786	NRP1	4.35886795929602	6.72098131692505e-08	No	No
O14818	PSMA7	4.35619840500969	2.09027370553386e-08	No	No
O14828	SCAMP3	6.75894143192908	1.1083497270420299e-11	No	No
O14880	MGST3	5.60803708490528	5.30086015772192e-06	No	No
O14907	TAX1BP3	2.65377261028625	0.0092090838517173	No	No
O14908	GIPC1	4.09473261253236	0.0020402832752504	No	No
O14917	PCDH17	7.14148181772839	3.79126250739054e-10	No	No
O14949	UQCRQ	4.40947954307048	2.96894560743367e-05	No	No
O14964	HGS	5.46728759285456	3.23746024323738e-07	No	No
O14974	PPP1R12A	8.21906809736722	1.3124604039448202e-15	No	No
O14979	HNRNPDL	6.40702259556304	9.16922094692115e-09	No	No
O14980	XPO1	6.37484262753894	1.4114699915230902e-09	No	No
O15027	SEC16A	4.80880127962161	7.37748932687289e-06	No	No
O15042	U2SURP	3.40782567373883	7.299043847795e-05	No	No
O15067	PFAS	5.84492666354429	1.02666378814412e-06	No	No
O15084	ANKRD28	6.54768461270848	2.00583922769675e-08	No	No
O15116	LSM1	6.88405715384652	2.13549671492181e-08	No	No
O15117	FYB1	9.81588597535294	9.355340570288581e-25	No	No
O15123	ANGPT2	4.65176055115036	5.05425448284302e-05	No	No
O15126	SCAMP1	5.1173713267243	5.24531182026951e-06	No	No
O15143	ARPC1B	2.26674880240202	0.0024329894666861	No	No
O15144	ARPC2	2.27698939763757	0.0003525922527552	No	No
O15173	PGRMC2	8.03843333730211	1.8155729830812701e-09	No	No
O15212	PFDN6	6.83412159817544	9.11140677264986e-12	No	No
O15230	LAMA5	9.57566094571029	7.681944235701959e-11	No	No
O15231	ZNF185	4.60255935098469	0.0010872886213921	No	No
O15260	SURF4	5.48086129006388	3.87886222891815e-09	No	No
O15269	SPTLC1	3.31761179716645	0.0006184711894709	No	No
O15270	SPTLC2	3.53833728923882	0.0007513817487718	No	No
O15327	INPP4B	3.73234395599117	0.0001546415876722	No	No
O15335	CHAD	3.79172356525978	0.0021920198492	No	No
O15347	HMGB3	5.07596351044576	6.04019968636236e-08	No	No
O15355	PPM1G	5.29425057419983	4.02035307616026e-06	No	No
O15357	INPPL1	3.81097849286125	3.95221291459124e-05	No	No
O15372	EIF3H	7.49289491346469	1.40757172987328e-09	No	No
O15400	STX7	8.30951143459915	2.66666143432161e-14	No	No
O15427	SLC16A3	6.03341133443936	8.51517657033189e-09	No	No
O15439	ABCC4	4.23673195626001	0.0035832557803072	No	No
O15460	P4HA2	5.20661290140812	2.92212881462766e-05	No	No
O15466	ST8SIA5	5.21027024378463	1.78014485484669e-06	No	No
O15498	YKT6	6.0650956311345	2.1684651072827803e-09	No	No
O15511	ARPC5	2.58817333474907	0.0018397947756335	No	No
O15533	TAPBP	6.73695625869793	8.36299399755448e-11	No	No
O15551	CLDN3	7.01937388244574	4.6036106335747794e-11	No	No
O15554	KCNN4	2.58877197028243	0.0083335906605858	No	No
O43149	ZZEF1	3.92537495137229	0.0033108330823095	No	No
O43150	ASAP2	6.09347187674161	7.73974885860468e-08	No	No
O43157	PLXNB1	4.59984038287502	6.69622382446754e-05	No	No
O43169	CYB5B	6.20361579152465	1.8383976858389302e-09	No	No
O43173	ST8SIA3	3.71993153297828	0.0002731480942604	No	No
O43175	PHGDH	6.39927210588859	2.23150242892437e-07	No	No
O43182	ARHGAP6	7.24969441006713	3.71693451114724e-08	No	No
O43237	DYNC1LI2	4.9782352122214	6.50694434546616e-06	No	No
O43242	PSMD3	6.1854973485621	3.84989946418166e-06	No	No
O43294	TGFB1I1	7.07169046599212	9.8265474901479e-11	No	No
O43306	ADCY6	5.7158665820118	8.39148344361607e-10	No	No
O43396	TXNL1	10.3678301202585	6.73836742161511e-13	No	No
O43399	TPD52L2	6.79753745930598	3.2675246161984e-06	No	No
O43432	EIF4G3	3.85412633281762	0.0028026230350196	No	No
O43488	AKR7A2	8.14905343991702	1.41585177340695e-23	No	No
O43491	EPB41L2	7.53331658564688	1.08561177524298e-10	No	No
O43508	TNFSF12	2.31017774645181	0.0090187724091381	No	No
O43529	CHST10	4.68847831894747	1.14583132968061e-05	No	No
O43583	DENR	4.0404093184712	0.0048543200100278	No	No
O43592	XPOT	3.36412303172464	0.0035207927497266	No	No
O43598	DNPH1	6.55455302650559	2.30017069304832e-08	No	No
O43615	TIMM44	4.75883957271897	5.72286889331566e-06	No	No
O43633	CHMP2A	3.06431222431913	0.001475551134621	No	No
O43639	NCK2	5.58789416582166	4.4438880819136106e-09	No	No
O43665	RGS10	5.55571726035413	7.73070550071475e-07	No	No
O43670	ZNF207	3.91487511427344	6.70782674733129e-05	No	No
O43676	NDUFB3	5.66470514563004	2.83297164632502e-08	No	No
O43678	NDUFA2	4.92573478515191	4.61264365904575e-06	No	No
O43681	GET3	10.1053144188325	2.1261747087806e-19	No	No
O43684	BUB3	5.19483794142779	6.63178504574177e-06	No	No
O43707	ACTN4	7.47656324077362	2.64183650763141e-14	No	No
O43708	GSTZ1	6.53306869607753	3.33121662005865e-10	No	No
O43747	AP1G1	5.96394807809915	9.36386131206848e-05	No	No
O43760	SYNGR2	5.28598864681275	4.363641802608e-06	No	No
O43765	SGTA	7.0396635418328	8.67801268926002e-08	No	No
O43768	ENSA	4.24214173078126	0.0001972010730488	No	No
O43772	SLC25A20	4.80706054692537	1.11407561637746e-05	No	No
O43776	NARS1	4.99458247625929	1.19869193014236e-05	No	No
O43809	NUDT21	6.00368479211441	1.29242826901829e-07	No	No
O43815	STRN	7.6955736235658	2.47379132768737e-13	No	No
O43837	IDH3B	2.68988487783139	0.0091881263273276	No	No
O43847	NRDC	6.58821582716471	2.74098918013292e-07	No	No
O43861	ATP9B	3.89661100984605	0.0005783319868446	No	No
O43897	TLL1	4.27335788581931	0.0001070948023241	No	No
O43916	CHST1	4.9233285438969	1.16018301450466e-05	No	No
O43920	NDUFS5	3.64596655792236	2.73980847301027e-05	No	No
O60216	RAD21	9.08054376298952	5.00777427965153e-12	No	No
O60229	KALRN	7.26114420927196	1.33938597202643e-07	No	No
O60234	GMFG	4.97527649067202	6.80745630605628e-07	No	No
O60240	PLIN1	11.8245944703992	1.2707911231672402e-19	No	No
O60243	HS6ST1	4.39927120916233	2.42995823768296e-05	No	No
O60245	PCDH7	8.34700910772403	1.0035312353745499e-12	No	No
O60268	KIAA0513	6.17683978538579	6.78042023643404e-11	No	No
O60271	SPAG9	7.5188408531744	3.91131710745082e-13	No	No
O60279	SUSD5	3.72793228996121	0.0001266164199695	No	No
O60313	OPA1	4.08827024839161	1.53559722477316e-05	No	No
O60330	PCDHGA12	8.91100497111486	1.37737979725963e-15	No	No
O60437	PPL	4.93841047639782	0.0006463381327886	No	No
O60449	LY75	7.11757653812935	3.31059817449172e-07	No	No
O60462	NRP2	4.66962146909718	1.42467142965601e-08	No	No
O60488	ACSL4	4.85242502760697	3.08642199595646e-06	No	No
O60493	SNX3	4.45902083860454	0.0077035693627876	No	No
O60496	DOK2	6.17089824777625	1.30885167059275e-09	No	No
O60502	OGA	4.51357929356165	0.0042107242406933	No	No
O60506	SYNCRIP	9.08224207613712	5.05439484197629e-13	No	No
O60507	TPST1	5.03241330039443	9.7017039640709e-06	No	No
O60568	PLOD3	9.2058129908189	3.75360310718992e-12	No	No
O60610	DIAPH1	9.70937461416354	1.1391373076576e-25	No	No
O60613	SELENOF	7.64886932266538	1.0503197542793e-12	No	No
O60667	FCMR	3.23619469576903	0.0027138052690988	No	No
O60704	TPST2	8.02053877180714	7.28435171852368e-11	No	No
O60716	CTNND1	6.36235079386051	3.3645138603481804e-09	No	No
O60739;P41567	EIF1;EIF1B	3.02467230134094	0.0017388844771783	No	No
O60749	SNX2	8.20188115273916	2.69934626285259e-08	No	No
O60763	USO1	9.37000585630989	8.565366375379e-11	No	No
O60784	TOM1	6.1341995735826	1.0570369192173e-05	No	No
O60841	EIF5B	6.57460319673082	1.75062942493186e-07	No	No
O60884	DNAJA2	6.67601284055324	7.86801955166243e-10	No	No
O60896	RAMP3	4.20911198669014	4.17974051021794e-05	No	No
O60925	PFDN1	6.23306722033121	7.059903652051511e-10	No	No
O60927	PPP1R11	6.82791041913243	1.25172476523375e-10	No	No
O60936	NOL3	10.1608544206188	9.05086066411202e-08	No	No
O75095	MEGF6	4.48143851185712	1.48467595968004e-05	No	No
O75096	LRP4	10.8724038739858	5.157004869735199e-13	No	No
O75116	ROCK2	8.9207674529237	8.630187051253091e-15	No	No
O75122	CLASP2	4.31955065488972	5.57853921227611e-05	No	No
O75131	CPNE3	7.42968720470659	2.6913335255075498e-11	No	No
O75170	PPP6R2	9.28523021213805	1.69198039996281e-08	No	No
O75197	LRP5	11.4650416654304	2.7855689146952597e-18	No	No
O75208	COQ9	6.58377397229785	2.87600567316364e-08	No	No
O75251	NDUFS7	4.00175997407304	0.0002078347190981	No	No
O75298	RTN2	4.76719954369487	0.0014578580718185	No	No
O75306	NDUFS2	4.92258793224223	3.86118953979263e-06	No	No
O75309	CDH16	9.50593646881823	1.17429683012187e-13	No	No
O75312	ZPR1	5.52954433822717	5.17206162913356e-08	No	No
O75323	NIPSNAP2	5.01192707455321	9.93402948380342e-07	No	No
O75339	CILP	4.28528126412647	3.86442771400974e-05	No	No
O75347	TBCA	4.75470284445482	5.27035004293625e-05	No	No
O75348	ATP6V1G1	4.28174392162557	4.09984682874767e-05	No	No
O75352	MPDU1	5.26797295424285	1.58434522262442e-07	No	No
O75356	ENTPD5	5.06268460332648	4.30611813137827e-06	No	No
O75367	MACROH2A1	8.84845683977012	1.2024775022721102e-19	No	No
O75369	FLNB	7.67541528578102	8.99374151020484e-05	No	No
O75376	NCOR1	3.00666225135067	0.0032918893757257	No	No
O75381	PEX14	5.49670761695039	1.32244234011833e-07	No	No
O75390	CS	9.39304200967522	1.4651571062704602e-20	No	No
O75436	VPS26A	6.95650100582908	1.22134899501255e-11	No	No
O75438	NDUFB1	4.22200380239405	8.09175668330095e-07	No	No
O75439	PMPCB	4.0585873973696	0.0003161828266024	No	No
O75477	ERLIN1	4.62803820212263	5.04466725377711e-05	No	No
O75487	GPC4	7.89960467766761	8.54347827126734e-14	No	No
O75489	NDUFS3	7.00297547678501	1.1523763501297199e-11	No	No
O75506	HSBP1	4.71044488682668	1.97359071688621e-05	No	No
O75521	ECI2	5.80496518546877	1.18129985262567e-07	No	No
O75531	BANF1	3.30342868236591	0.0049687570491667	No	No
O75558	STX11	8.77650637693842	1.6224325350284701e-15	No	No
O75563	SKAP2	8.60189928896887	1.64343910247247e-10	No	No
O75581	LRP6	5.85602762781515	1.19695846016851e-08	No	No
O75608	LYPLA1	7.90173547330046	7.89432142556944e-07	No	No
O75629	CREG1	6.59116582466145	7.08672437768656e-10	No	No
O75643	SNRNP200	5.21119357507617	0.0009815369260523	No	No
O75663	TIPRL	4.33800938335155	1.94931795362531e-06	No	No
O75688	PPM1B	5.00549635059307	7.12865478806484e-06	No	No
O75718	CRTAP	4.91080688742579	9.04696761013563e-06	No	No
O75752	B3GALNT1	8.5015616679209	7.64074160364488e-14	No	No
O75787	ATP6AP2	7.79043556674032	3.79387427935082e-13	No	No
O75791	GRAP2	6.04564165104934	1.03144431937515e-07	No	No
O75821	EIF3G	7.69056112516718	5.08454172338816e-11	No	No
O75822	EIF3J	9.62560008545048	3.05314338101325e-14	No	No
O75888	TNFSF13	6.04882178354527	4.89507231947598e-07	No	No
O75891	ALDH1L1	4.1991112528222	0.0003880332814589	No	No
O75915	ARL6IP5	5.42842995287412	3.0127565403872704e-09	No	No
O75935	DCTN3	6.41667898031529	1.27760467312559e-05	No	No
O75947	ATP5PD	9.09218984318777	6.408397903155771e-09	No	No
O75954	TSPAN9	7.6060936414517	5.16190029318827e-12	No	No
O75955	FLOT1	9.07772470730855	3.83248615842854e-18	No	No
O75964	ATP5MG	8.51535493922059	1.96779625311751e-15	No	No
O75995	SASH3	3.03437550072318	0.002744024694781	No	No
O76003	GLRX3	10.1852816083224	2.74772296656642e-08	No	No
O76021	RSL1D1	5.30395202864877	1.03695484333974e-05	No	No
O76031	CLPX	5.81090015120743	8.38342731251459e-06	No	No
O76061	STC2	2.81153049357345	0.0002561327962153	No	No
O76070	SNCG	7.34589635442774	1.21589123470718e-08	No	No
O76071	CIAO1	5.32383833720692	2.34780159324304e-07	No	No
O76074	PDE5A	6.63809982501314	8.09091361026051e-13	No	No
O94766	B3GAT3	3.10189639867069	0.0085990714257293	No	No
O94769	ECM2	5.11844325928351	5.20606701606531e-07	No	No
O94804	STK10	5.64765065951433	1.95095630689575e-05	No	No
O94826	TOMM70	6.44149266985433	4.00658005301821e-07	No	No
O94855	SEC24D	3.18700375601294	0.0049979388555101	No	No
O94874	UFL1	7.80898975203534	2.9891153793468303e-09	No	No
O94886	TMEM63A	5.8884840956541	2.26298435319926e-06	No	No
O94905	ERLIN2	7.18122188062614	8.12303960840575e-10	No	No
O94919	ENDOD1	8.81766724368851	7.75668804066029e-14	No	No
O94923	GLCE	2.8767936691259	0.0020599776905287	No	No
O94979	SEC31A	7.48750077523449	2.19956916195152e-12	No	No
O94985	CLSTN1	3.21563656458894	1.84972279299776e-05	No	No
O95084	PRSS23	4.94897336936934	0.0003754859747532	No	No
O95182	NDUFA7	6.30193586907698	1.85688816162706e-07	No	No
O95185	UNC5C	3.02474904047705	0.0043726784197609	No	No
O95197	RTN3	6.18900215372697	1.39858479500608e-06	No	No
O95202	LETM1	6.82076026752346	2.1334312924958e-11	No	No
O95292	VAPB	7.72655177288224	1.05446960965804e-13	No	No
O95295	SNAPIN	7.95382231339734	6.31773192701964e-13	No	No
O95299	NDUFA10	5.26489042920796	6.58732278677598e-06	No	No
O95302	FKBP9	9.15319969043232	3.1663748287994104e-17	No	No
O95373	IPO7	7.66495294997811	1.69252841968844e-10	No	No
O95376	ARIH2	3.36711824381785	0.0004440522489654	No	No
O95393	BMP10	9.66244935034255	1.33885177784883e-18	No	No
O95425	SVIL	5.19452826818618	7.97100623999785e-06	No	No
O95433	AHSA1	8.52612856086254	1.5567601322996399e-12	No	No
O95456	PSMG1	3.56951466778932	0.0006496108594455	No	No
O95490	ADGRL2	6.6941048737783	0.000135655924477	No	No
O95544	NADK	9.89070494873746	1.3976324698760098e-18	No	No
O95571	ETHE1	5.97853929469642	6.90921470588448e-07	No	No
O95573	ACSL3	4.41035540499307	0.0009901208767814	No	No
O95630	STAMBP	4.8883823885881	1.21230186713488e-05	No	No
O95633	FSTL3	9.44658028457619	1.89605434308373e-15	No	No
O95674	CDS2	7.15800652108965	8.3545885292897e-12	No	No
O95721	SNAP29	4.51026152921134	5.90541781086065e-06	No	No
O95727	CRTAM	6.65451015992751	6.99175484236295e-08	No	No
O95747	OXSR1	7.98514805033917	6.85385361252453e-08	No	No
O95757	HSPA4L	4.84482390752019	0.0002077648179449	No	No
O95777	LSM8	7.6351979738267	1.7001077500316402e-09	No	No
O95782	AP2A1	8.31710613370751	5.359528713823071e-09	No	No
O95810	CAVIN2	6.45412457001211	1.38481394859093e-06	No	No
O95816	BAG2	3.62413843983716	3.28703062198337e-05	No	No
O95817	BAG3	4.31868012484819	0.0010906852480104	No	No
O95819	MAP4K4	6.16477989209115	1.07615865573223e-10	No	No
O95831	AIFM1	7.77983795570795	8.78228989305985e-13	No	No
O95832	CLDN1	8.40760269402862	1.85538892670953e-08	No	No
O95841	ANGPTL1	5.20919145053809	6.8671892698129e-07	No	No
O95858	TSPAN15	4.45364613194716	1.21267363038086e-05	No	No
O95861	BPNT1	4.81669662978536	1.70957672322672e-05	No	No
O95866	MPIG6B	7.44086969069288	6.17394016170833e-07	No	No
O95870	ABHD16A	6.48821819540974	5.19389076352905e-06	No	No
O95881	TXNDC12	7.12701061192275	1.69133091799099e-10	No	No
O95965	ITGBL1	3.61531984373914	0.0003044700851919	No	No
O95967	EFEMP2	3.88587931742564	7.17322685286755e-06	No	No
O95994	AGR2	9.53700256629897	2.33508110420809e-12	No	No
O96000	NDUFB10	7.54288798941483	5.06848382781373e-08	No	No
O96008	TOMM40	6.15518021335767	1.65654709767552e-07	No	No
O96019	ACTL6A	5.02583355358275	1.2841704440359e-06	No	No
P00167	CYB5A	7.72370927181296	1.2067553296000098e-11	No	No
P00387	CYB5R3	4.6392221477442	1.1482407344646502e-09	No	No
P00403	MT-CO2	8.63615812737023	2.4451645987765103e-15	No	No
P00414	MT-CO3	5.69991143510867	1.58914033730546e-07	No	No
P00451	F8	4.60633801764887	2.58327071760359e-08	No	No
P00734	F2	4.48510835826798	3.62860745598716e-16	No	No
P00736	C1R	2.2924582440758	5.61144485494124e-07	No	No
P00740	F9	5.86267909711937	9.11047219409523e-21	No	No
P00742	F10	5.25458051355031	1.3260680343028201e-15	No	No
P01042	KNG1	2.89697377384888	2.62298372845102e-08	No	No
P01111	NRAS	5.77776915202302	1.18069140526402e-07	No	No
P01116	KRAS	7.76443537109733	8.57648262177226e-08	No	No
P01130	LDLR	4.52822808750258	0.0001963709622028	No	No
P01133	EGF	7.20233929795716	1.1561656820018299e-11	No	No
P01137	TGFB1	4.40692541366943	6.350618498564e-11	No	No
P01266	TG	7.79265843180693	7.37459583045605e-12	No	No
P01275	GCG	6.76279545366531	9.32645629114244e-14	No	No
P01732	CD8A	4.78315913336822	0.0003566127871764	No	No
P01763	IGHV3-48	6.63122925793084	9.18920955460899e-10	No	No
P01825;A0A0C4DH41	IGHV4-59;IGHV4-61	7.62483757152944	1.68801878954393e-17	No	No
P02549	SPTA1	5.99022849429393	3.63734754061227e-05	No	No
P02671	FGA	1.86427534546852	0.000139632478103	No	No
P02675	FGB	1.78775283465983	2.57898990147112e-05	No	No
P02679	FGG	1.33171438137306	0.0052157321110922	No	No
P02741	CRP	4.60198146149746	2.23550518477772e-08	No	No
P02748	C9	4.00892499475046	3.18590874058227e-10	No	No
P02751	FN1	4.32173431950659	3.89886719510605e-13	No	No
P02753	RBP4	1.36940905262849	0.0027248292154457	No	No
P02760	AMBP	1.93836526997315	0.0097801362320632	No	No
P02766	TTR	1.85326205022097	0.0038865411735831	No	No
P02810	PRH2	3.89517300686681	2.73102496535098e-05	No	No
P04003	C4BPA	3.768207480968	6.63621605831169e-13	No	No
P04004	VTN	3.47034614414623	1.05923939544775e-10	No	No
P04070	PROC	6.01681971693541	8.8189189169477e-08	No	No
P04083	ANXA1	5.35291285224104	7.63906443854751e-06	No	No
P04085	PDGFA	5.28540579835797	7.04467145518131e-07	No	No
P04233	CD74	3.63256304683154	0.0070496868676714	No	No
P04271	S100B	5.90984723530392	3.37691938831847e-08	No	No
P04275	VWF	3.30109299274678	5.04711220940329e-08	No	No
P04350	TUBB4A	10.9603854701365	1.46858082075543e-24	No	No
P04632	CAPNS1	3.46615337443307	6.88665172122097e-05	No	No
P04792	HSPB1	2.96389445021246	0.0003448668318947	No	No
P04844	RPN2	9.35185593520312	8.46210165220618e-15	No	No
P04899	GNAI2	10.1554001568439	2.96855305751022e-27	No	No
P04908;P0C0S8;P20671;Q7L7L0;Q93077;Q96KK5	H2AC12;H2AC17;H2AC6;H2AC7;H2AC8;H2AW	3.9381891400461	0.0048818653797968	No	No
P05023	ATP1A1	9.16791186298822	1.76001589619064e-17	No	No
P05067	APP	5.23808842837285	2.47451324108171e-07	No	No
P05106	ITGB3	4.95932454621787	0.0001608678875276	No	No
P05114	HMGN1	7.79981915160944	2.2209115764445e-09	No	No
P05121	SERPINE1	3.1158497965009	9.94301314762033e-06	No	No
P05141	SLC25A5	9.74137557413566	2.14097447681141e-18	No	No
P05155	SERPING1	1.88086132850311	1.83095686390061e-05	No	No
P05165	PCCA	4.92703267033775	2.46502055159631e-06	No	No
P05166	PCCB	5.00701411067652	3.73654441034719e-05	No	No
P05198	EIF2S1	9.99913489244437	1.0035257382224e-08	No	No
P05204;Q15651	HMGN2;HMGN3	6.65935777466935	1.17486515878088e-07	No	No
P05386	RPLP1	4.40329141680627	2.6890051380437e-06	No	No
P05387	RPLP2	4.66767124140862	1.1021330123301e-05	No	No
P05388	RPLP0	5.91846836569494	3.38143205975892e-10	No	No
P05408	SCG5	3.04406023384488	0.0050914765042627	No	No
P05455	SSB	5.19860022240629	5.91942325660698e-05	No	No
P05546	SERPIND1	1.97275263540327	0.000167437460697	No	No
P05771	PRKCB	8.71690740199177	5.84922058765014e-10	No	No
P05783	KRT18	8.13994131155921	2.85626244285494e-07	No	No
P05981	HPN	3.41815415190934	0.0016931750629116	No	No
P05997	COL5A2	6.26196755650184	4.64491392604233e-09	No	No
P06132	UROD	6.05140183931938	2.50349934475708e-06	No	No
P06241	FYN	6.83374219894045	4.28566295496563e-07	No	No
P06454	PTMA	9.80775476466263	2.49321310604435e-13	No	No
P06576	ATP5F1B	11.6594918432218	2.1861738521663897e-18	No	No
P06730	EIF4E	4.98289550004247	0.0003299216345395	No	No
P06734	FCER2	8.53901666750122	4.66790469201637e-10	No	No
P06748	NPM1	4.32992665689104	0.0002211614915866	No	No
P06756	ITGAV	4.67067276335616	2.90061052719914e-07	No	No
P06858	LPL	4.54749663664896	0.0020381467237814	No	No
P06870	KLK1	2.44259575522095	0.0047909621258978	No	No
P07093	SERPINE2	5.22414209159784	0.0007636756246901	No	No
P07203	GPX1	10.0753293338051	1.7385372219216401e-09	No	No
P07204	THBD	6.07380882202921	1.15519237565651e-05	No	No
P07225	PROS1	4.55632650752754	6.11132903572859e-14	No	No
P07237	P4HB	5.05527676340356	1.5832702992177e-12	No	No
P07305	H1-0	5.65275566975449	6.2344451979710304e-09	No	No
P07333	CSF1R	2.48471386228224	1.989752526813e-05	No	No
P07355	ANXA2	4.61966206157166	0.0002183137695308	No	No
P07359	GP1BA	4.07497175018628	1.12700973641315e-05	No	No
P07384	CAPN1	3.01244170420715	4.19434181113848e-05	No	No
P07437	TUBB	5.35637147285573	3.2520398315596703e-09	No	No
P07476	IVL	8.12880561492772	1.04169392472628e-08	No	No
P07585	DCN	4.02996347480321	0.0001572633156259	No	No
P07741	APRT	5.65751879511029	1.72294197854898e-05	No	No
P07814	EPRS1	3.45426393044243	0.0011636797203627	No	No
P07900	HSP90AA1	4.45750997329715	1.73750763044219e-08	No	No
P07910	HNRNPC	4.22914067323726	5.78877434307747e-05	No	No
P07942	LAMB1	2.57849798639229	0.002222008475899	No	No
P07948	LYN	8.94680469423706	9.70902998756977e-22	No	No
P07954	FH	9.2737358664844	6.602881775515511e-09	No	No
P07996	THBS1	4.33500119368715	5.298694228965321e-09	No	No
P08133	ANXA6	10.2159059702163	1.6421340038873897e-11	No	No
P08238	HSP90AB1	5.23560554394234	9.57692019639178e-08	No	No
P08240	SRPRA	4.74610907988793	0.0039485895005906	No	No
P08254	MMP3	2.9749806749964	0.0034952767554183	No	No
P08294	SOD3	4.20067969926942	5.64497146609159e-08	No	No
P08476	INHBA	6.37458409878463	2.8120591935185e-08	No	No
P08514	ITGA2B	5.47070674244546	2.91441031545179e-13	No	No
P08559	PDHA1	7.76445486806227	1.67640470905453e-14	No	No
P08574	CYC1	7.23456155427738	8.372247622162509e-12	No	No
P08575	PTPRC	4.04283637082871	0.0020254758497724	No	No
P08579	SNRPB2	3.64146731048276	0.0001166694839753	No	No
P08590	MYL3	10.2023595502845	1.95994156238893e-17	No	No
P08621	SNRNP70	3.58376936682484	0.0006229170132521	No	No
P08631	HCK	6.43481209916036	5.52974284323132e-08	No	No
