Protein_Group	Genes	SAX_62001_M3_vs_RAW_62001_M3_logFC	SAX_62001_M3_vs_RAW_62001_M3_pval	Removed?	Contaminant?
O75354	ENTPD6	3.56477249379801	0.0077349202603534	No	No
O75356	ENTPD5	5.52956612163224	7.29691504984533e-07	No	No
O75367	MACROH2A1	6.53083574806148	6.71683172717094e-14	No	No
O75369	FLNB	5.41098963406139	0.0045315353689009	No	No
O75381	PEX14	5.54571738020701	1.07146259210879e-07	No	No
O75390	CS	7.93613168389771	3.98535390659508e-17	No	No
O75396	SEC22B	7.25588729972908	9.248436521284019e-12	No	No
O75410	TACC1	5.37229394689622	6.34652216244562e-05	No	No
O75436	VPS26A	7.82304568477629	1.78850853502967e-13	No	No
O75439	PMPCB	3.10647863109379	0.0049474326376138	No	No
O75487	GPC4	5.66998817314233	4.92286188989986e-09	No	No
O75506	HSBP1	4.93224532733244	8.89110227080116e-06	No	No
O75531	BANF1	10.5172710445093	1.2426238637488799e-13	No	No
O75534	CSDE1	3.78113444746038	0.0001950253855031	No	No
O75558	STX11	6.85192871316229	1.84410055542133e-11	No	No
O75563	SKAP2	7.38227292942739	1.35468267603347e-08	No	No
O75581	LRP6	6.62483045488284	3.54847508667209e-10	No	No
O75629	CREG1	5.96342506467176	1.18642646623714e-08	No	No
O75643	SNRNP200	4.02192078842284	0.0097593668643791	No	No
O75663	TIPRL	4.58727853174411	6.09795472894157e-07	No	No
O75688	PPM1B	9.19476305758575	4.46823941190015e-13	No	No
O75718	CRTAP	5.6333235386768	6.0527783573655e-07	No	No
O75752	B3GALNT1	9.58251993305623	5.916643276313101e-16	No	No
O75787	ATP6AP2	4.75124172796277	6.89467503687818e-07	No	No
O75821	EIF3G	7.69622152850893	4.96405236952426e-11	No	No
O75822	EIF3J	10.4105953318463	1.2552514425783701e-15	No	No
O75844	ZMPSTE24	4.73407995706499	0.0004632159440748	No	No
O75880	SCO1	4.31590155566967	1.86211925348984e-05	No	No
O75886	STAM2	4.85990553051885	9.51941761439633e-05	No	No
O75888	TNFSF13	5.64575776071193	2.06882644691417e-06	No	No
O75891	ALDH1L1	4.15285298863717	0.0004441022763089	No	No
O75935	DCTN3	5.84423985579363	5.83830889703762e-05	No	No
O75947	ATP5PD	7.88453319459041	2.2755578893746e-07	No	No
O75954	TSPAN9	6.78529512240436	2.22131200169018e-10	No	No
O75955	FLOT1	6.06001768340067	3.4525329648503294e-11	No	No
O75964	ATP5MG	6.54193060233311	3.67344299015404e-11	No	No
O75995	SASH3	6.35103392167683	1.09182374033105e-08	No	No
O76003	GLRX3	5.72063624699561	0.0007571777934657	No	No
O76021	RSL1D1	4.32724304252591	0.0002331105975658	No	No
O76038	SCGN	4.4928982124593	9.93166541062115e-07	No	No
O76061	STC2	3.07932848113753	7.2508147251087e-05	No	No
O76070	SNCG	6.86846182691817	6.73214800279345e-08	No	No
O76071	CIAO1	5.63937140100398	5.99829822309835e-08	No	No
O94769	ECM2	5.36285316709349	1.82462531140799e-07	No	No
O94804	STK10	7.55726576757595	4.74918687770767e-08	No	No
O94826	TOMM70	6.09921782380812	1.28608911070552e-06	No	No
O94855	SEC24D	3.31852891370232	0.0035440140907957	No	No
O94874	UFL1	5.08301505592352	3.38935495687835e-05	No	No
O94886	TMEM63A	4.46206417920463	0.0002116013249171	No	No
O94905	ERLIN2	5.71333342228139	3.09420531808106e-07	No	No
O94923	GLCE	4.76803665291625	1.29785584561758e-06	No	No
O94979	SEC31A	7.40172707788517	3.30996707484176e-12	No	No
O94985	CLSTN1	3.5430310186068	3.20540114968579e-06	No	No
O95084	PRSS23	5.17951823057131	0.0002097945103978	No	No
O95182	NDUFA7	5.49225312973446	3.40928336432565e-06	No	No
O95185	UNC5C	4.76386649685156	1.61668252596883e-05	No	No
O95196	CSPG5	3.17216159987112	0.0001422040664022	No	No
O95202	LETM1	6.63124814072851	5.40524090426663e-11	No	No
O95292	VAPB	7.23706844603461	1.2116552165027799e-12	No	No
O95295	SNAPIN	8.15373035889286	2.50763884030534e-13	No	No
O95299	NDUFA10	5.86158769679053	7.8905479843207e-07	No	No
O95302	FKBP9	10.5043835887884	5.1512917515516604e-20	No	No
O95372	LYPLA2	5.14419310985595	6.16111904039285e-07	No	No
O95373	IPO7	7.76496761527058	1.124418904589e-10	No	No
O95376	ARIH2	4.45900978571383	6.48023380738037e-06	No	No
O95393	BMP10	10.5614566954156	1.8840788221636802e-20	No	No
O95433	AHSA1	8.67968383218053	8.14617629033468e-13	No	No
O95490	ADGRL2	8.85667278967592	1.10419225401552e-06	No	No
O95498	VNN2	5.42612622066133	2.1664583854243e-06	No	No
O95544	NADK	11.1450420979519	4.36510010102273e-21	No	No
O95571	ETHE1	6.17960789608747	3.3484839973314e-07	No	No
O95630	STAMBP	5.07923310068532	6.09616674081154e-06	No	No
O95633	FSTL3	3.42885950742409	0.0003982321456259	No	No
O95674	CDS2	5.76816354417492	6.45165289538648e-09	No	No
O95721	SNAP29	5.7197980008315	3.33281203453506e-08	No	No
O95727	CRTAM	5.55833127074167	3.50002849937452e-06	No	No
O95757	HSPA4L	4.84767632097866	0.000206149835526	No	No
O95777	LSM8	9.03173385424083	8.45000241328586e-12	No	No
O95782	AP2A1	7.97310269126918	1.66338706360317e-08	No	No
O95793	STAU1	6.40113822588001	0.0005200639227648	No	No
O95810	CAVIN2	11.2954694649551	1.13567067970389e-13	No	No
O95817	BAG3	3.6966895158518	0.0047383408437642	No	No
O95819	MAP4K4	5.21059965321576	1.42241649227039e-08	No	No
O95831	AIFM1	5.79938267141758	9.51339602002158e-09	No	No
O95832	CLDN1	6.89702540435824	1.77092501204092e-06	No	No
O95841	ANGPTL1	5.76980277592789	6.59399056310988e-08	No	No
O95858	TSPAN15	4.4165632678884	1.40210706253253e-05	No	No
O95861	BPNT1	3.85379091582664	0.0004287563222633	No	No
O95866	MPIG6B	6.0723134176029	2.83085602344571e-05	No	No
O95870	ABHD16A	5.11042339012636	0.000224538149922	No	No
O95881	TXNDC12	7.55396071923333	2.5828202142274796e-11	No	No
O95965	ITGBL1	4.82766943606651	3.11575219193148e-06	No	No
O95967	EFEMP2	4.67053069368028	1.58957145241351e-07	No	No
O95994	AGR2	3.17494402656335	0.0059018178293709	No	No
O96000	NDUFB10	5.86020755176412	1.04529067868181e-05	No	No
O96008	TOMM40	4.3786970238782	9.44850831181453e-05	No	No
O96019	ACTL6A	5.17390414840512	6.97959300563627e-07	No	No
P00167	CYB5A	5.10001663518374	1.00095126564698e-06	No	No
P00387	CYB5R3	8.32115574135027	1.60920566848586e-19	No	No
P00403	MT-CO2	8.4565754887179	5.80192409556805e-15	No	No
P00451	F8	4.60608140662794	2.58695883083992e-08	No	No
P00734	F2	4.53067792544022	2.34829699859794e-16	No	No
P00736	C1R	1.68426557734738	0.0001291775143407	No	No
P00740	F9	5.66880878000959	4.7485597848562105e-20	No	No
P00742	F10	5.21050234143273	1.88562770187283e-15	No	No
P01042	KNG1	2.50300204503593	7.9932082095839e-07	No	No
P01111	NRAS	5.83880857688277	9.1866179419657e-08	No	No
P01116	KRAS	3.75154087520988	0.0050429509900675	No	No
P01130	LDLR	5.12561466436282	3.18929722649932e-05	No	No
P01133	EGF	6.63501450912127	1.69096884576894e-10	No	No
P01137	TGFB1	4.42900351606103	5.4002489696669894e-11	No	No
P01266	TG	8.99660120563995	3.67406952413601e-14	No	No
P01275	GCG	7.26043147776627	5.5821058874221e-15	No	No
P01350	GAST	6.01643427637635	2.14541115435151e-07	No	No
P01732	CD8A	5.94796207759741	1.4428595277719e-05	No	No
P02549	SPTA1	3.93813418395168	0.0049338038499564	No	No
P02741	CRP	3.65765067624498	3.79361349900952e-06	No	No
P02748	C9	3.47011710587257	1.89322722534595e-08	No	No
P02751	FN1	4.79197840026296	6.9797205405489506e-15	No	No
P02753	RBP4	1.48686210738989	0.0012124865524188	No	No
P02766	TTR	1.64884012736788	0.0097421282722607	No	No
P02810	PRH2	5.47648172916626	2.27302965161874e-08	No	No
P04003	C4BPA	3.18450425229499	2.01270207170773e-10	No	No
P04004	VTN	3.22113597950008	1.0350900156110701e-09	No	No
P04070	PROC	5.98251427757657	1.01162153808733e-07	No	No
P04085	PDGFA	6.20637989050033	1.54692434622986e-08	No	No
P04233	CD74	3.60307687558521	0.0075010684193112	No	No
P04271	S100B	5.61523508726706	1.18179874375935e-07	No	No
P04275	VWF	3.39344753707231	2.51714468303843e-08	No	No
P04350	TUBB4A	4.83576919697702	1.3719014331008602e-09	No	No
P04439	HLA-A	1.12622453737635	0.0094911239289778	No	No
P04440	HLA-DPB1	5.93505575193489	9.41309911776391e-06	No	No
P04632	CAPNS1	3.53659468109716	5.07746366331476e-05	No	No
P04839	CYBB	3.94774700660932	0.0014495190546899	No	No
P04843	RPN1	8.93848902350896	5.5474431571304705e-14	No	No
P04844	RPN2	8.87710985234964	6.67184118423773e-14	No	No
P04899	GNAI2	5.32958206647114	8.53370892751068e-14	No	No
P04908;P0C0S8;P20671;Q7L7L0;Q93077;Q96KK5	H2AC12;H2AC17;H2AC6;H2AC7;H2AC8;H2AW	3.85548866142319	0.0058003012000412	No	No
P05023	ATP1A1	10.0699079440466	2.26459806904072e-19	No	No
P05067	APP	4.90489456256625	1.03800351012971e-06	No	No
P05106	ITGB3	5.20671679295545	8.07486938007342e-05	No	No
P05114	HMGN1	6.71414469223528	1.11352840723238e-07	No	No
P05121	SERPINE1	3.07836314260638	1.23029660807514e-05	No	No
P05141	SLC25A5	4.36865540873128	1.0335788389545e-06	No	No
P05155	SERPING1	1.19982931415209	0.0044716631093312	No	No
P05165	PCCA	6.86253057603138	7.17222875312534e-10	No	No
P05198	EIF2S1	6.23801935644316	0.0001240904645734	No	No
P05386	RPLP1	4.84761162042452	3.60083345976304e-07	No	No
P05387	RPLP2	5.30417399021997	9.37864108686573e-07	No	No
P05388	RPLP0	6.19911552062841	7.90985057863048e-11	No	No
P05408	SCG5	5.6128201647753	1.17040964274144e-06	No	No
P05455	SSB	4.43586860951549	0.0005014270251655	No	No
P05546	SERPIND1	1.84778586546938	0.0003900509410231	No	No
P05771	PRKCB	6.6920005985622	5.34006507303285e-07	No	No
P05783	KRT18	6.10156173339426	6.19889209540875e-05	No	No
P05981	HPN	3.2983893119823	0.0023921422890268	No	No
P05997	COL5A2	6.05503947128102	1.15527403487561e-08	No	No
P06132	UROD	6.251520266999	1.30075765092534e-06	No	No
P06241	FYN	4.56943797225369	0.0003786830542723	No	No
P06280	GLA	5.32567605583838	3.32473320484493e-06	No	No
P06315	IGKV5-2	3.50220388667833	0.0021093249748047	No	No
P06454	PTMA	9.97201163932404	1.32818695231245e-13	No	No
P06576	ATP5F1B	4.5865121369149	1.27504272468369e-05	No	No
P06734	FCER2	9.14775662625061	5.378115282936489e-11	No	No
P06748	NPM1	3.53107707638766	0.0022022425772649	No	No
P06756	ITGAV	7.99643601851531	1.56193464067987e-14	No	No
P06899;Q16778	H2BC11;H2BC21	11.2016550199989	5.923698792853909e-18	No	No
P07093	SERPINE2	4.44318686805291	0.0037948994240433	No	No
P07204	THBD	7.03643648677218	6.59017846788161e-07	No	No
P07225	PROS1	3.81886691191287	3.4725669936672197e-11	No	No
P07237	P4HB	4.73569405206393	1.5442663431428598e-11	No	No
P07305	H1-0	5.52293827305792	1.16574918627772e-08	No	No
P07333	CSF1R	2.92101631319344	9.4697808439927e-07	No	No
P07359	GP1BA	4.43169441484167	2.35591955837663e-06	No	No
P07384	CAPN1	3.11567140994675	2.44205217800093e-05	No	No
P07437	TUBB	5.94996752822334	1.42171903642261e-10	No	No
P07476	IVL	4.99970597606498	0.0001540629531007	No	No
P07478	PRSS2	2.83612768296374	0.0042566177492571	No	No
P07585	DCN	3.99213995139539	0.0001787477801979	No	No
P07741	APRT	5.3433755704804	4.36511580742968e-05	No	No
P07900	HSP90AA1	4.28346016889619	4.79148251268479e-08	No	No
P07910	HNRNPC	3.91031370849686	0.0001778824804415	No	No
P07942	LAMB1	2.98350843184019	0.0004644033380298	No	No
P07948	LYN	9.52596836249559	3.8403688765950704e-23	No	No
P07996	THBS1	4.2379325765693	9.79634292201077e-09	No	No
P08133	ANXA6	9.0671001061517	7.23679245334771e-10	No	No
P08183	ABCB1	5.33375699979003	2.50808131207577e-05	No	No
P08238	HSP90AB1	4.92480693140089	3.92981202236985e-07	No	No
P08240	SRPRA	5.43150746758059	0.001079849815714	No	No
P08254	MMP3	3.79064452993649	0.000258665749602	No	No
P08294	SOD3	4.06542006550925	1.2442566527823e-07	No	No
P08476	INHBA	4.72053006949995	1.60103487596412e-05	No	No
P08514	ITGA2B	5.77694935004191	3.59828950381711e-14	No	No
P08519	LPA	1.79727035967051	0.0071930336994742	No	No
P08559	PDHA1	7.38037276908324	1.21858562980345e-13	No	No
P08574	CYC1	7.94890577122566	2.83313486365943e-13	No	No
P08575	PTPRC	3.46586594758573	0.007583157827764	No	No
P08590	MYL3	6.83778114608854	9.730886677928059e-11	No	No
P08621	SNRNP70	4.7187959376906	1.19975689038041e-05	No	No
P08631	HCK	7.38419322650405	1.37670831752286e-09	No	No
P08648	ITGA5	4.83734294920496	7.48703891314447e-06	No	No
P08709	F7	4.95199854963974	1.7336255539980602e-09	No	No
P08754	GNAI3	8.21147902609233	7.98905580258037e-17	No	No
P08758	ANXA5	3.25247406107904	0.0089304804107802	No	No
P08833	IGFBP1	2.63001454777804	0.0032226363539722	No	No
P08865	RPSA	4.00598005408904	1.79860313752472e-05	No	No
P08887	IL6R	7.5596370298972	1.5783204116472e-11	No	No
P09104	ENO2	4.20776495654826	0.0021926867983926	No	No
P09429	HMGB1	9.85644577311035	2.7027342830764e-17	No	No
P09466	PAEP	10.1198200199613	2.77766705495113e-14	No	No
P09486	SPARC	4.79279029420396	1.34025675703932e-08	No	No
P09493	TPM1	2.45542398274763	0.0017156718744752	No	No
P09496	CLTA	7.60212345366661	4.8864230443511e-08	No	No
P09497	CLTB	6.70644115441489	1.50144339784476e-08	No	No
P09543	CNP	7.19043318023406	2.64552452420915e-11	No	No
P09603	CSF1	3.89190021763491	0.0015868222863752	No	No
P09619	PDGFRB	6.27021142384757	1.38070693307884e-08	No	No
P09661	SNRPA1	3.17782534926551	0.0006229197631623	No	No
P09669	COX6C	6.69530125800124	2.6335926380035503e-09	No	No
P09769	FGR	4.38707862187735	0.0040272450135849	No	No
P09871	C1S	4.1776969603581	1.36136472180354e-05	No	No
P09912	IFI6	4.27389111116829	3.32055637878276e-05	No	No
P0C0L4	C4A	3.59903234955926	3.18415948693819e-07	No	No
P0C0L5	C4B	3.12169732916388	5.36704616221565e-07	No	No
P0C0S5;Q71UI9	H2AZ1;H2AZ2	4.95088217528291	1.60676876388696e-07	No	No
P0DJD8	PGA3	4.83741558055508	1.59185054901379e-07	No	No
P0DN79;P35520	CBS;CBSL	5.03092115345154	1.35285299026979e-05	No	No
P0DP23;P0DP24;P0DP25	CALM1;CALM2;CALM3	3.94211797739861	3.19379835962287e-05	No	No
P10109	FDX1	2.47044162169863	0.0047544578484391	No	No
P10114	RAP2A	3.03832402227799	0.0004820772959375	No	No
P10124	SRGN	3.80130226921655	7.02551967967392e-06	No	No
P10155	RO60	6.46908908348101	5.1461572939855e-11	No	No
P10253	GAA	2.71511511376423	0.0028745114467977	No	No
P10301	RRAS	7.32263451920168	2.59751957429882e-12	No	No
P10451	SPP1	3.92948658905187	5.78460947591587e-05	No	No
P10515	DLAT	7.0929812227152	2.37589646335687e-10	No	No
P10606	COX5B	8.28727882601842	1.40177547920428e-13	No	No
P10620	MGST1	4.97273895624735	0.0026575458889203	No	No
P10644	PRKAR1A	7.23166164370501	1.75870385092054e-11	No	No
P10645	CHGA	3.85923011879852	4.87416448334851e-06	No	No
P10720	PF4V1	6.45802898000523	7.97564836085791e-10	No	No
P10809	HSPD1	4.6637322918173	4.47110823242552e-06	No	No
