Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,Category
prerank,Reactome_Pathways_2024__Activation of ATR in Response to Replication Stress,0.8720639927678486,1.8599313358182767,0.003125,0.1092264772035802,0.966,3/5,8.64%,MCM6;RPA1;RPA2,Reactome_Pathways_2024
prerank,Reactome_Pathways_2024__AKT Phosphorylates Targets in the Cytosol,-0.7303395940818653,-1.5133032809736715,0.0301783264746227,0.680727668913787,1.0,3/7,5.55%,TSC2;CHUK;GSK3A,Reactome_Pathways_2024
prerank,Reactome_Pathways_2024__ATF4 Activates Genes in Response to Endoplasmic Reticulum Stress,0.6158109997997324,1.2791403541952278,0.1879194630872483,0.5818751510144271,1.0,2/5,3.96%,EXOSC6;KHSRP,Reactome_Pathways_2024
prerank,Reactome_Pathways_2024__APC Truncation Mutants Have Impaired AXIN Binding,-0.5862576589772412,-1.2633138710992504,0.1891891891891892,0.7790504432673696,1.0,2/9,4.60%,PPP2R5C;PPP2R5A,Reactome_Pathways_2024
prerank,Reactome_Pathways_2024__AXIN Missense Mutants Destabilize the Destruction Complex,-0.5862576589772412,-1.2633138710992504,0.1891891891891892,0.7790504432673696,1.0,2/9,4.60%,PPP2R5C;PPP2R5A,Reactome_Pathways_2024
prerank,Reactome_Pathways_2024__APC-Cdc20 Mediated Degradation of Nek2A,-0.6229516610972379,-1.174166520114,0.2521008403361344,0.8641774380236551,1.0,2/5,11.81%,ANAPC7;CDC16,Reactome_Pathways_2024
prerank,Reactome_Pathways_2024__Aberrant Regulation of Mitotic Cell Cycle Due to RB1 Defects,-0.5858325695226305,-1.158609472278468,0.2792297111416781,0.8728179384872817,1.0,2/6,11.81%,ANAPC7;CDC16,Reactome_Pathways_2024
prerank,Reactome_Pathways_2024__ABC-family Proteins Mediated Transport,-0.3671708066714299,-1.1516499684432648,0.2804171494785631,0.8687349811423244,1.0,46/56,57.48%,ABCC3;ADRM1;ABCB7;DERL1;ABCC1;ABCC4;ABCB10;ABCF1;ABCD3;ABCB6;PSMC4;ABCD1;ERLEC1;SEL1L;PSMD7;PEX19;PSMD1;PSMB3;PSMD6;ERLIN2;PSMD11;PSMD8;PSMA2;PSMC6;PSMB1;OS9;VCP;PSMD12;PSMB2;PSMC3;PSMA3;PSMD3;PSMA1;PSMA4;EIF2S3;PSMA7;DERL2;PSMB4;EIF2S1;PSMB6;PSMC1;PSMD2;PSMA5;PSMB7;PSMC5;PSMD13,Reactome_Pathways_2024
prerank,Reactome_Pathways_2024__AURKA Activation by TPX2,-0.4180814957366434,-1.1455290167187977,0.2782719186785261,0.8713678135775033,1.0,10/26,30.80%,CEP131;NEDD1;CLASP1;CEP41;PRKACA;DYNLL1;TUBB4A;PPP2R1A;CKAP5;DCTN2,Reactome_Pathways_2024
prerank,Reactome_Pathways_2024__Activated NOTCH1 Transmits Signal to the Nucleus,-0.4940086655340984,-1.1418122201347878,0.320051413881748,0.8722701387655017,1.0,2/12,3.83%,PSEN2;MIB1,Reactome_Pathways_2024
