,parent,parentTerm,term,fdr,Odds Ratio,Combined Score,Genes,description
10,GO:0007004,telomere maintenance via telomerase,GO:0007004,0.005899826,7.430622,69.61848,DKC1;PINX1;GAR1;NHP2;POT1;TERF2IP;NOP10;SLC19A1;WRAP53,Telomere Maintenance via Telomerase (GO:0007004)
11,GO:0010833,telomere maintenance via telomere lengthening,GO:0010833,0.009191555,6.686483,59.10021,DKC1;PINX1;GAR1;NHP2;POT1;TERF2IP;SLC19A1;NOP10;WRAP53,Telomere Maintenance via Telomere Lengthening (GO:0010833)
12,GO:0000154,rRNA modification,GO:0000154,0.01293727,7.422939,62.67087,RPUSD4;FBL;DKC1;NHP2;TFB1M;ZCCHC4;MRM1;NOP10,rRNA Modification (GO:0000154)
13,GO:0006383,transcription by RNA polymerase III,GO:0006383,0.01311111,5.309666,44.48557,GTF3C2;CRCP;GTF3C4;POLR3A;ELL;ICE1;POLR3B;POLR1D;ZC3H8;POLR3K,Transcription by RNA Polymerase III (GO:0006383)
14,GO:0002181,cytoplasmic translation,GO:0002181,0.01355583,2.532123,21.06771,EIF2B4;RPS9;EIF2B2;RPL32;RPL31;RPS8;RPS6;RPL36A;RPS3A;RPL23A;GTPBP1;MRPL13;RPS15;RPS26;RPL27A;RPL36;RPL35;RPL26;FAU;RPL29;RSL24D1;RPS13;RPS24;RPL19,Cytoplasmic Translation (GO:0002181)
15,GO:0006357,regulation of transcription by RNA polymerase II,GO:0006357,0.01609547,1.461465,11.87346,CCNK;ZNF292;ATN1;ZNF609;KAT5;SAP130;DPF2;BBX;EPC2;ZNF445;ARID2;GTF2I;ZGPAT;ZSCAN21;ZSCAN26;FIZ1;CLOCK;DLX1;KMT2A;MAX;KMT2C;TAF5L;NPAS2;MTDH;HELZ2;ATXN1;DVL1;ZNF668;DMAP1;PATZ1;LYAR;BPTF;SMAD2;CBX8;WWTR1;CBX6;CREBBP;SMAD3;CBX4;PHF10;SMURF2;FUS;CBX2;PHF12;NR2F1;LARP7;NR2F2;NR2F6;NFKB2;ZZZ3;SP2;YEATS2;AGO1;CAPRIN2;CDK13;ZNF134;EZH2;PHF3;RNF10;SUV39H1;CHD8;BRCA1;YBX1;SGF29;EFCAB7;PHF6;PHF8;NKRF;WDR5;ELOA;ZNF644;CIC;KLF10;SS18;ZHX2;ZHX3;EED;DDX56;CKAP2;ZFP91;ARID1A;PARP9;ZFX;ETV6;TAF6L;MED25;KAT2A;NFX1;ZNF593;NUFIP1;TRAK1;RNF2;RELB;BCLAF3;PURB;PURA;APBB2;BRD8;TAF9B;BRD7;SF3B1;JAZF1;RTRAF;MBD4;ZNF462;ARNT2;TAF12;USP9X;PCGF2;CDC5L;RRP1B;ELP4;NFIA;CTNNB1;TAF6;CEBPZ;BMAL2;ERCC6;TAF4;PAXBP1;NOP53;TAF2;ZNF574;GZF1,Regulation of Transcription by RNA Polymerase II (GO:0006357)
16,GO:0031053,primary miRNA processing,GO:0031053,0.02043657,11.11502,87.13115,SMAD2;SMAD3;NCBP1;NCBP2;DGCR8;DROSHA,Primary miRNA Processing (GO:0031053)
17,GO:0045893,positive regulation of DNA-templated transcription,GO:0045893,0.02543188,1.509774,11.31204,KDM5A;RNF10;CCNK;ELL;ICE1;CHD8;ZC3H8;BRCA1;YBX1;SGF29;EFCAB7;PHF8;ZNF609;KAT5;NKRF;WDR5;EPC2;NFRKB;YAF2;GTF2I;KLF10;UTP15;SS18;DTX3L;DDX56;CKAP2;WDR75;ARID1A;PARP9;ZFX;TAF6L;MED25;KAT2A;ZSCAN21;FIZ1;MAPRE3;RBM23;CLOCK;DLX1;SF3B5;ZNF593;SF3B3;NUFIP1;KMT2A;MEAF6;MAX;KMT2C;HEATR1;MRPL12;TAF5L;NPAS2;RELB;BCLAF3;PURB;HELZ2;DHX33;DVL1;EP400;APBB2;BRD8;DMAP1;SF3B1;LYAR;BPTF;RTRAF;SMAD2;MBD4;ZNF462;WWTR1;ARNT2;CREBBP;SMAD3;TAF15;TAF12;CDC5L;NR2F2;RRP1B;NFKB2;PHF5A;NFIA;AGO1;CAPRIN2;CTNNB1;TAF6;CEBPZ;QRICH1;BMAL2;ERCC6;TAF4;CDK13;PAXBP1;TAF2;PICALM,Positive Regulation of DNA-templated Transcription (GO:0045893)
18,GO:1905168,positive regulation of double-strand break repair via homologous recombination,GO:1905168,0.02629503,4.089388,30.42242,CREBBP;MEAF6;KAT5;FUS;EP400;EPC2;BRD8;DMAP1;ERCC6;ARID2;WRAP53,Positive Regulation of Double-Strand Break Repair via Homologous Recombination (GO:1905168)
19,GO:0000389,mRNA 3'-splice site recognition,GO:0000389,0.03746442,29.58383,206.8448,SF3A3;SF3A1;SF3A2;SLU7,mRNA 3'-Splice Site Recognition (GO:0000389)
20,GO:0006338,chromatin remodeling,GO:0006338,0.03746442,1.892116,13.2595,KDM5A;SETD2;CHD8;BAZ2A;BRCA1;SUPT6H;IWS1;RNF2;PHF8;KAT5;CHEK1;UIMC1;DPF2;DMAP1;BRD7;ARID2;NFRKB;SF3B1;BPTF;KDM6A;SRPK2;SS18;PHC1;RING1;PHF10;DTX3L;PARP2;PCGF2;DDX56;ARID1A;TAF6L;KAT2A;YEATS2;TOP1;ERCC6;ASF1A;GLYR1,Chromatin Remodeling (GO:0006338)
21,GO:0000077,DNA damage checkpoint signaling,GO:0000077,0.06166125,4.175015,26.75363,STK33;DTX3L;CHEK1;CDC5L;TOPBP1;ERCC6;PRPF19;PARP9;CLOCK,DNA Damage Checkpoint Signaling (GO:0000077)
22,GO:0035194,regulatory ncRNA-mediated post-transcriptional gene silencing,GO:0035194,0.07019835,4.564286,28.43712,HELZ2;MOV10;NCBP1;STAU1;AGO3;NCBP2;AGO4;NCBP3,Regulatory ncRNA-mediated Post-Transcriptional Gene Silencing (GO:0035194)
23,GO:0007026,negative regulation of microtubule depolymerization,GO:0007026,0.07859902,6.348374,38.45017,TPX2;NAV3;CKAP2;CLASP1;CAMSAP2;CLASP2,Negative Regulation of Microtubule Depolymerization (GO:0007026)
24,GO:1902850,microtubule cytoskeleton organization involved in mitosis,GO:1902850,0.142673,2.611486,13.93542,SETD2;MAP1S;TTK;TUBG2;WDR62;TUBG1;EML1;ESPL1;NUSAP1;TACC3;BIRC5;CLASP1;CLASP2,Microtubule Cytoskeleton Organization Involved in Mitosis (GO:1902850)
25,GO:1902425,positive regulation of attachment of mitotic spindle microtubules to kinetochore,GO:1902425,0.1523737,9.858105,51.70358,KAT5;INCENP;BIRC5;CDCA8,Positive Regulation of Attachment of Mitotic Spindle Microtubules to Kinetochore (GO:1902425)
26,GO:0045589,regulation of regulatory T cell differentiation,GO:0045589,0.1610277,22.16152,112.6171,KAT2A;KAT5;FANCA,Regulation of Regulatory T Cell Differentiation (GO:0045589)
27,GO:0040031,snRNA modification,GO:0040031,0.1610277,22.16152,112.6171,MEPCE;NHP2;NOP10,snRNA Modification (GO:0040031)
28,GO:0000271,polysaccharide biosynthetic process,GO:0000271,0.1610277,22.16152,112.6171,DDX18;EXT2;HS2ST1,Polysaccharide Biosynthetic Process (GO:0000271)
29,GO:0006265,DNA topological change,GO:0006265,0.2248612,7.39239,34.37734,TOP3B;TOP3A;TOP1;TDRD3,DNA Topological Change (GO:0006265)
30,GO:0019538,protein metabolic process,GO:0019538,0.2822227,1.439465,6.337601,MRPS15;MRPS16;RPL32;RPL31;MRPL37;MRPL34;MRPL35;MRPL32;MRPL41;RPS15;MRPL42;MRPL3;MRPL40;CTSK;RPL36;RPL35;MRPL9;RPS13;RPS9;RPS8;PABPC4;RPS6;MRPS18A;RPS3A;FBXO11;MRPL43;MRPS5;MRPL52;MRPL51;KCTD11;RPL26;RPL29;AURKAIP1;THOP1;CPB2;MRPL18;SRBD1;RPL36A;PLG;MRPL12;MRPL13;MRPL11;MRPL55;RPL19;USP9X;FUS;RPL23A;MRPL23;MRPL24;MRPL30;RPS26;RPL27A;FAU;RSL24D1;RPS24,Protein Metabolic Process (GO:0019538)
31,GO:2000036,regulation of stem cell population maintenance,GO:2000036,0.2963689,2.557093,10.90137,SS18;TAF6L;KAT2A;ZNF706;PHF10;SAP130;DPF2;ARID1A;ZC3H13;TAF5L,Regulation of Stem Cell Population Maintenance (GO:2000036)
32,GO:0038092,nodal signaling pathway,GO:0038092,0.2963689,inf,inf,SMAD2;SMAD3,Nodal Signaling Pathway (GO:0038092)
33,GO:0099172,presynapse organization,GO:0099172,0.2963689,inf,inf,DVL1;CLASP2,Presynapse Organization (GO:0099172)
34,GO:0035855,megakaryocyte development,GO:0035855,0.2963689,inf,inf,MBD4;ZNF385A,Megakaryocyte Development (GO:0035855)
35,GO:0090672,telomerase RNA localization,GO:0090672,0.2963689,11.07898,47.17857,NHP2;NOP10;WRAP53,Telomerase RNA Localization (GO:0090672)
36,GO:1902570,protein localization to nucleolus,GO:1902570,0.3041588,5.912961,24.60288,RRP7A;HEATR1;PINX1;RRS1,Protein Localization to Nucleolus (GO:1902570)
37,GO:0007286,spermatid development,GO:0007286,0.3557692,4.108466,16.24527,FXR1;STK33;KAT5;YTHDC2;EIF4G3,Spermatid Development (GO:0007286)
38,GO:0009303,rRNA transcription,GO:0009303,0.3557692,4.108466,16.24527,GTF3C2;GTF3C4;NIFK;POLR1E;POLR1G,rRNA Transcription (GO:0009303)
39,GO:0008334,histone mRNA metabolic process,GO:0008334,0.3634675,3.415055,13.40269,UPF1;NCBP1;NCBP2;ERI1;LSM1;TENT2,Histone mRNA Metabolic Process (GO:0008334)
40,GO:0006304,DNA modification,GO:0006304,0.4013937,4.926675,18.46409,MBD4;EXOSC5;PARP2;NTHL1,DNA Modification (GO:0006304)
41,GO:1902165,regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,GO:1902165,0.4013937,4.926675,18.46409,MARCHF7;RPL26;TAF9B;ZNF385A,Reg of Intrinsic Apoptotic Sgnlng Pway in Resp to DNA Damage by P53 Cls Mediator (GO:1902165)
42,GO:0042753,positive regulation of circadian rhythm,GO:0042753,0.4207534,7.384798,27.0108,KAT5;BMAL2;CLOCK,Positive Regulation of Circadian Rhythm (GO:0042753)
43,GO:0035563,positive regulation of chromatin binding,GO:0035563,0.4207534,7.384798,27.0108,MED25;DTX3L;PARP9,Positive Regulation of Chromatin Binding (GO:0035563)
44,GO:1902412,regulation of mitotic cytokinesis,GO:1902412,0.4207534,7.384798,27.0108,INCENP;BIRC5;CDCA8,Regulation of Mitotic Cytokinesis (GO:1902412)
45,GO:0010717,regulation of epithelial to mesenchymal transition,GO:0010717,0.4403467,2.24569,8.078138,SMAD2;WWTR1;SMAD3;MCRIP1;CTNNB1;FBXO11;CLASP1;CLASP2;MARK1;EZH2,Regulation of Epithelial to Mesenchymal Transition (GO:0010717)
46,GO:0051028,mRNA transport,GO:0051028,0.4957522,2.090697,7.243581,FYTTD1;FXR1;UPF1;RBM15B;FXR2;NCBP1;NCBP2;FMR1;NCBP3;CASC3;SMG6,mRNA Transport (GO:0051028)
47,GO:0042770,signal transduction in response to DNA damage,GO:0042770,0.4970879,2.179288,7.514916,KAT5;DTX3L;CHEK1;CDC5L;TOPBP1;RPL26;ERCC6;PRPF19;PARP9;CLOCK,Signal Transduction in Response to DNA Damage (GO:0042770)
48,GO:0006390,mitochondrial transcription,GO:0006390,0.5112538,4.222184,14.32613,MTERF3;MRPL12;POLRMT;TFB1M,Mitochondrial Transcription (GO:0006390)
49,GO:0070198,"protein localization to chromosome, telomeric region",GO:0070198,0.5112538,4.222184,14.32613,PINX1;POT1;TERF2IP;TERF2,"Protein Localization to Chromosome, Telomeric Region (GO:0070198)"
50,GO:0006354,DNA-templated transcription elongation,GO:0006354,0.5311596,2.589916,8.654516,SETD2;EAF1;POLR1D;POLR1E;DMAP1;ELP4;SUPT6H,DNA-templated Transcription Elongation (GO:0006354)
51,GO:0046836,glycolipid transport,GO:0046836,0.5339736,14.75682,47.70532,RFT1;PLTP,Glycolipid Transport (GO:0046836)
52,GO:2000197,regulation of ribonucleoprotein complex localization,GO:2000197,0.5339736,5.537708,17.66381,SETD2;SUPT6H;IWS1,Regulation of Ribonucleoprotein Complex Localization (GO:2000197)
53,GO:0048170,positive regulation of long-term neuronal synaptic plasticity,GO:0048170,0.5339736,14.75682,47.70532,FXR1;FXR2,Positive Regulation of Long-Term Neuronal Synaptic Plasticity (GO:0048170)
54,GO:0031111,negative regulation of microtubule polymerization or depolymerization,GO:0031111,0.5339736,2.773391,8.938523,TPX2;NAV3;CKAP2;CLASP1;CAMSAP2;CLASP2,Negative Regulation of Microtubule Polymerization or Depolymerization (GO:0031111)
55,GO:0048520,positive regulation of behavior,GO:0048520,0.5339736,14.75682,47.70532,CFAP20;NPAS2,Positive Regulation of Behavior (GO:0048520)
56,GO:0014003,oligodendrocyte development,GO:0014003,0.5339736,5.537708,17.66381,EIF2B4;EIF2B2;NSUN5,Oligodendrocyte Development (GO:0014003)
57,GO:0015014,"heparan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process",GO:0015014,0.5339736,14.75682,47.70532,EXT2;HS2ST1,"Heparan Sulfate Proteoglycan Biosynthetic Process, Chain Elongation (GO:0015014)"
58,GO:0007095,mitotic G2 DNA damage checkpoint signaling,GO:0007095,0.5339736,2.773391,8.938523,CHEK1;UIMC1;TAOK2;BRCA1;TOPBP1;NOP53,Mitotic G2 DNA Damage Checkpoint Signaling (GO:0007095)
59,GO:0018394,peptidyl-lysine acetylation,GO:0018394,0.5339736,5.537708,17.66381,CREBBP;KAT2A;KAT5,Peptidyl-Lysine Acetylation (GO:0018394)
60,GO:0010715,regulation of extracellular matrix disassembly,GO:0010715,0.7112959,4.429454,12.45024,CST3;CLASP1;CLASP2,Regulation of Extracellular Matrix Disassembly (GO:0010715)
61,GO:1903844,regulation of cellular response to transforming growth factor beta stimulus,GO:1903844,0.7112959,4.429454,12.45024,SMAD2;DLX1;SMURF2,Regulation of Cellular Response to Transforming Growth Factor Beta Stimulus (GO:1903844)
62,GO:0062028,regulation of stress granule assembly,GO:0062028,0.7508059,7.377224,19.34008,G3BP1;G3BP2,Regulation of Stress Granule Assembly (GO:0062028)
63,GO:0010744,positive regulation of macrophage derived foam cell differentiation,GO:0010744,0.7508059,7.377224,19.34008,MAPK9;APOB,Positive Regulation of Macrophage Derived Foam Cell Differentiation (GO:0010744)
64,GO:1905165,regulation of lysosomal protein catabolic process,GO:1905165,0.7508059,7.377224,19.34008,C1D;GBA1,Regulation of Lysosomal Protein Catabolic Process (GO:1905165)
65,GO:0030277,maintenance of gastrointestinal epithelium,GO:0030277,0.7508059,7.377224,19.34008,SERPINA3;SRFBP1,Maintenance of Gastrointestinal Epithelium (GO:0030277)
66,GO:1903566,positive regulation of protein localization to cilium,GO:1903566,0.7508059,7.377224,19.34008,ENTR1;EFCAB7,Positive Regulation of Protein Localization to Cilium (GO:1903566)
67,GO:0009223,pyrimidine deoxyribonucleotide catabolic process,GO:0009223,0.7508059,7.377224,19.34008,MBD4;NTHL1,Pyrimidine Deoxyribonucleotide Catabolic Process (GO:0009223)
68,GO:0035995,detection of muscle stretch,GO:0035995,0.7508059,7.377224,19.34008,CDH2;CTNNB1,Detection of Muscle Stretch (GO:0035995)
69,GO:0060334,regulation of type II interferon-mediated signaling pathway,GO:0060334,0.7508059,7.377224,19.34008,PARP9;PTPN2,Regulation of Type II Interferon-Mediated Signaling Pathway (GO:0060334)
70,GO:0044725,epigenetic programming in the zygotic pronuclei,GO:0044725,0.7508059,7.377224,19.34008,SUV39H1;ZNF445,Epigenetic Programming in the Zygotic Pronuclei (GO:0044725)
71,GO:1902117,positive regulation of organelle assembly,GO:1902117,0.7508059,1.850599,4.954577,SNX18;CNOT6L;SPAG5;CAPRIN1;STX18;G3BP1;G3BP2;ATG2A;SASS6;ENTR1,Positive Regulation of Organelle Assembly (GO:1902117)
72,GO:0051246,regulation of protein metabolic process,GO:0051246,0.7508059,1.77054,4.658874,SERPINB4;EIF2B4;TRAF3;SPOP;SPOPL;RBM4B;ELP4;ELP5;ELP6;PUM3;PICALM,Regulation of Protein Metabolic Process (GO:0051246)
73,GO:0033085,negative regulation of T cell differentiation in thymus,GO:0033085,0.7508059,7.377224,19.34008,ZC3H8;PTPN2,Negative Regulation of T Cell Differentiation in Thymus (GO:0033085)
74,GO:0140014,mitotic nuclear division,GO:0140014,0.7508059,1.902734,4.987547,SPAG5;ESPL1;NUSAP1;TUBG2;TUBG1;KNSTRN;CLASP1;ZWINT;CLASP2,Mitotic Nuclear Division (GO:0140014)
75,GO:0046486,glycerolipid metabolic process,GO:0046486,0.7508059,7.377224,19.34008,PIP5K1A;DGKZ,Glycerolipid Metabolic Process (GO:0046486)
76,GO:1901970,positive regulation of mitotic sister chromatid separation,GO:1901970,0.7711946,2.954102,7.598208,ESPL1;INCENP;CDCA8;BIRC5,Positive Regulation of Mitotic Sister Chromatid Separation (GO:1901970)
77,GO:0006352,DNA-templated transcription initiation,GO:0006352,0.7720627,1.80517,4.633054,CRCP;TAF12;ELOA;POLR1E;TAF6;POLR1G;TFB1M;POLRMT;TAF4;TAF2,DNA-templated Transcription Initiation (GO:0006352)
78,GO:2000819,regulation of nucleotide-excision repair,GO:2000819,0.777384,2.462698,6.175613,PHF10;DPF2;ARID2;BRD7;ARID1A,Regulation of Nucleotide-Excision Repair (GO:2000819)
79,GO:0045663,positive regulation of myoblast differentiation,GO:0045663,0.777384,2.462698,6.175613,KAT5;PHF10;ARID2;BRD7;ARID1A,Positive Regulation of Myoblast Differentiation (GO:0045663)
80,GO:0090158,endoplasmic reticulum membrane organization,GO:0090158,0.777384,3.690618,9.21064,REEP5;STX18;BNIP1,Endoplasmic Reticulum Membrane Organization (GO:0090158)
81,GO:0060999,positive regulation of dendritic spine development,GO:0060999,0.777384,3.690618,9.21064,FMR1;CAPRIN1;CAPRIN2,Positive Regulation of Dendritic Spine Development (GO:0060999)
82,GO:1901203,positive regulation of extracellular matrix assembly,GO:1901203,0.777384,3.690618,9.21064,SMAD3;CLASP1;CLASP2,Positive Regulation of Extracellular Matrix Assembly (GO:1901203)
83,GO:0050769,positive regulation of neurogenesis,GO:0050769,0.777384,2.217282,5.553335,FXR1;FXR2;FMR1;CAPRIN1;CAPRIN2;CTNNB1,Positive Regulation of Neurogenesis (GO:0050769)
84,GO:0048705,skeletal system morphogenesis,GO:0048705,0.777384,3.690618,9.21064,DYNC2I1;LAMA5;ANKRD11,Skeletal System Morphogenesis (GO:0048705)
85,GO:1902903,regulation of supramolecular fiber organization,GO:1902903,0.777384,2.462698,6.175613,MAP1S;MAPRE3;CAMSAP1;CAMSAP2;CLASP2,Regulation of Supramolecular Fiber Organization (GO:1902903)
86,GO:0002604,regulation of dendritic cell antigen processing and presentation,GO:0002604,0.8371055,inf,inf,THBS1,Regulation of Dendritic Cell Antigen Processing and Presentation (GO:0002604)
87,GO:0070243,regulation of thymocyte apoptotic process,GO:0070243,0.8371055,inf,inf,ZC3H8,Regulation of Thymocyte Apoptotic Process (GO:0070243)
88,GO:0015884,folic acid transport,GO:0015884,0.8371055,inf,inf,SLC19A1,Folic Acid Transport (GO:0015884)
89,GO:0072182,regulation of nephron tubule epithelial cell differentiation,GO:0072182,0.8371055,inf,inf,CTNNB1,Regulation of Nephron Tubule Epithelial Cell Differentiation (GO:0072182)
90,GO:0000290,deadenylation-dependent decapping of nuclear-transcribed mRNA,GO:0000290,0.8371055,4.917359,10.77789,LSM1;PATL1,Deadenylation-Dependent Decapping of Nuclear-Transcribed mRNA (GO:0000290)
91,GO:0018095,protein polyglutamylation,GO:0018095,0.8371055,inf,inf,CFAP20,Protein Polyglutamylation (GO:0018095)
92,GO:0046085,adenosine metabolic process,GO:0046085,0.8371055,inf,inf,NT5C2,Adenosine Metabolic Process (GO:0046085)
93,GO:0097306,cellular response to alcohol,GO:0097306,0.8371055,2.308408,5.388514,GOLPH3;LARP1;CTNNA1;CTNNB1;BRCA1,Cellular Response to Alcohol (GO:0097306)
94,GO:0032693,negative regulation of interleukin-10 production,GO:0032693,0.8371055,inf,inf,THBS1,Negative Regulation of Interleukin-10 Production (GO:0032693)
95,GO:0030279,negative regulation of ossification,GO:0030279,0.8371055,3.162878,7.049076,SMAD2;SMAD3;CHSY1,Negative Regulation of Ossification (GO:0030279)
96,GO:0044331,cell-cell adhesion mediated by cadherin,GO:0044331,0.8371055,3.162878,7.049076,CDH6;CDH2;CTNNB1,Cell-Cell Adhesion Mediated by Cadherin (GO:0044331)
97,GO:0006702,androgen biosynthetic process,GO:0006702,0.8371055,inf,inf,MBD4,Androgen Biosynthetic Process (GO:0006702)
98,GO:0006284,base-excision repair,GO:0006284,0.8371055,2.015061,4.461432,USP47;NTHL1;POLR1B;XPA;ERCC5;ERCC6,Base-Excision Repair (GO:0006284)
99,GO:0045995,regulation of embryonic development,GO:0045995,0.8371055,1.751668,4.00434,KAT2A;ZZZ3;YEATS2;RBM19;WDR5;SGF29;NFRKB;CLASP1;CLASP2,Regulation of Embryonic Development (GO:0045995)
100,GO:0006596,polyamine biosynthetic process,GO:0006596,0.8371055,inf,inf,RAI1,Polyamine Biosynthetic Process (GO:0006596)
101,GO:0017121,plasma membrane phospholipid scrambling,GO:0017121,0.8371055,inf,inf,PLSCR3,Plasma Membrane Phospholipid Scrambling (GO:0017121)
102,GO:0051349,positive regulation of lyase activity,GO:0051349,0.8371055,inf,inf,STIM1,Positive Regulation of Lyase Activity (GO:0051349)
103,GO:0043652,engulfment of apoptotic cell,GO:0043652,0.8371055,inf,inf,THBS1,Engulfment of Apoptotic Cell (GO:0043652)
104,GO:0010752,regulation of cGMP-mediated signaling,GO:0010752,0.8371055,inf,inf,THBS1,Regulation of cGMP-mediated Signaling (GO:0010752)
105,GO:0030259,lipid glycosylation,GO:0030259,0.8371055,inf,inf,GBA1,Lipid Glycosylation (GO:0030259)
106,GO:1903514,release of sequestered calcium ion into cytosol by endoplasmic reticulum,GO:1903514,0.8371055,inf,inf,ITPR1,Release of Sequestered Calcium Ion Into Cytosol by Endoplasmic Reticulum (GO:1903514)
107,GO:0042407,cristae formation,GO:0042407,0.8371055,3.162878,7.049076,CHCHD3;SAMM50;CHCHD6,Cristae Formation (GO:0042407)
108,GO:0045665,negative regulation of neuron differentiation,GO:0045665,0.8371055,3.162878,7.049076,DLX1;MBD4;NEPRO,Negative Regulation of Neuron Differentiation (GO:0045665)
109,GO:0010667,negative regulation of cardiac muscle cell apoptotic process,GO:0010667,0.8371055,inf,inf,PPP1R10,Negative Regulation of Cardiac Muscle Cell Apoptotic Process (GO:0010667)
