Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Negative Regulation Of Cell Division (GO:0051782)	1.699140e-04	7.590671e-02	0	0	1.472444e+02	1.278114e+03	MYC;E2F7
GO_Biological_Process_2023	Positive Regulation Of MAPK Cascade (GO:0043410)	5.085097e-04	7.590671e-02	0	0	1.246730e+01	9.455234e+01	RYK;LIF;CCL2;AMH
GO_Biological_Process_2023	Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944)	1.046299e-03	7.590671e-02	0	0	5.252241e+00	3.604348e+01	EGR1;MYC;LIF;ATF3;E2F7;KLF2;RELB
GO_Biological_Process_2023	Positive Regulation Of Signaling Receptor Activity (GO:2000273)	1.080734e-03	7.590671e-02	0	0	4.903210e+01	3.348949e+02	CCL2;HBEGF
GO_Biological_Process_2023	Positive Regulation Of Fibroblast Proliferation (GO:0048146)	1.213637e-03	7.590671e-02	0	0	4.596296e+01	3.086015e+02	MYC;AMH
GO_Biological_Process_2023	Potassium Ion Transport (GO:0006813)	1.501709e-03	7.590671e-02	0	0	4.084774e+01	2.655573e+02	KCNQ5;KCNJ2
GO_Biological_Process_2023	Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	2.128149e-03	7.590671e-02	0	0	8.348235e+00	5.136254e+01	EGR1;MYC;AMH;KLF2
GO_Biological_Process_2023	Potassium Ion Transmembrane Transport (GO:0071805)	2.165772e-03	7.590671e-02	0	0	3.340741e+01	2.049537e+02	KCNQ5;KCNJ2
GO_Biological_Process_2023	Negative Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000134)	2.165772e-03	7.590671e-02	0	0	3.340741e+01	2.049537e+02	CCL2;E2F7
GO_Biological_Process_2023	Regulation Of Endothelial Cell Apoptotic Process (GO:2000351)	2.349866e-03	7.590671e-02	0	0	3.195169e+01	1.934163e+02	CCL2;TNFAIP3
GO_Biological_Process_2023	Negative Regulation Of Cell Cycle G1/S Phase Transition (GO:1902807)	2.349866e-03	7.590671e-02	0	0	3.195169e+01	1.934163e+02	CCL2;E2F7
GO_Biological_Process_2023	Positive Regulation Of Peptidyl-Serine Phosphorylation Of STAT Protein (GO:0033141)	2.907804e-03	7.590671e-02	0	0	inf	inf	LIF
GO_Biological_Process_2023	Regulation Of Peptidyl-Serine Phosphorylation Of STAT Protein (GO:0033139)	2.907804e-03	7.590671e-02	0	0	inf	inf	LIF
GO_Biological_Process_2023	Positive Regulation Of Epithelial Cell Differentiation Involved In Kidney Development (GO:2000698)	2.907804e-03	7.590671e-02	0	0	inf	inf	LIF
GO_Biological_Process_2023	Negative Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901991)	3.157341e-03	7.590671e-02	0	0	2.720713e+01	1.566594e+02	CCL2;E2F7
GO_Biological_Process_2023	Regulation Of Wound Healing (GO:0061041)	3.157341e-03	7.590671e-02	0	0	2.720713e+01	1.566594e+02	TNFAIP3;HBEGF
GO_Biological_Process_2023	Positive Regulation Of miRNA Transcription (GO:1902895)	3.603179e-03	7.590671e-02	0	0	2.532567e+01	1.424807e+02	EGR1;MYC
GO_Biological_Process_2023	Regulation Of Transcription By RNA Polymerase II (GO:0006357)	4.045209e-03	7.590671e-02	0	0	3.478709e+00	1.916846e+01	EGR1;MYC;LIF;RBBP8;ZNF354A;ATF3;E2F7;KLF2;RELB
GO_Biological_Process_2023	Regulation Of Fibroblast Proliferation (GO:0048145)	4.076663e-03	7.590671e-02	0	0	2.368698e+01	1.303370e+02	MYC;AMH
GO_Biological_Process_2023	Regulation Of Interleukin-1 Beta Production (GO:0032651)	4.076663e-03	7.590671e-02	0	0	2.368698e+01	1.303370e+02	EGR1;TNFAIP3
GO_Biological_Process_2023	Positive Regulation Of miRNA Metabolic Process (GO:2000630)	4.838037e-03	7.590671e-02	0	0	2.159041e+01	1.151038e+02	EGR1;MYC
GO_Biological_Process_2023	Forebrain Neuron Differentiation (GO:0021879)	5.807464e-03	7.590671e-02	0	0	3.551071e+02	1.828309e+03	ZSWIM6
GO_Biological_Process_2023	Positive Regulation Of Protein Kinase A Signaling (GO:0010739)	5.807464e-03	7.590671e-02	0	0	3.551071e+02	1.828309e+03	AMH
GO_Biological_Process_2023	Regulation Of Resting Membrane Potential (GO:0060075)	5.807464e-03	7.590671e-02	0	0	3.551071e+02	1.828309e+03	KCNJ2
GO_Biological_Process_2023	Regulation Of Skeletal Muscle Contraction (GO:0014819)	5.807464e-03	7.590671e-02	0	0	3.551071e+02	1.828309e+03	KCNJ2
GO_Biological_Process_2023	Regulation Of Very-Low-Density Lipoprotein Particle Remodeling (GO:0010901)	5.807464e-03	7.590671e-02	0	0	3.551071e+02	1.828309e+03	APOC3
GO_Biological_Process_2023	Positive Regulation Of Apoptotic Cell Clearance (GO:2000427)	5.807464e-03	7.590671e-02	0	0	3.551071e+02	1.828309e+03	CCL2
GO_Biological_Process_2023	Cellular Response To Interleukin-1 (GO:0071347)	5.947055e-03	7.590671e-02	0	0	1.930994e+01	9.896073e+01	EGR1;CCL2
GO_Biological_Process_2023	Regulation Of miRNA Transcription (GO:1902893)	6.240813e-03	7.590671e-02	0	0	1.881292e+01	9.550649e+01	EGR1;MYC
GO_Biological_Process_2023	Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730)	6.541097e-03	7.590671e-02	0	0	1.834074e+01	9.224751e+01	LIF;AMH
GO_Biological_Process_2023	Positive Regulation Of DNA-templated Transcription (GO:0045893)	6.613592e-03	7.590671e-02	0	0	3.691958e+00	1.852856e+01	EGR1;MYC;LIF;ATF3;E2F7;KLF2;RELB
