term,fdr,Odds Ratio,Combined Score,Genes,description
CARFILZOMIB,3.381997e-06,28.70106,542.2823,PSMD10;PSMD12;PSMD11;PSMD14;PSMD13;PSMA7;PSMB10;PSMD8;PSMB6;PSMD9;PSMB7;PSMD6;PSMB4;PSMD7;PSMB5;PSMD4;PSMB2;PSMD5;PSMB3;PSMD2;PSMD3;PSMB1;PSMD1;PSMF1;ADRM1;PSMB8;PSMB9;PSMA5;PSMA6;PSMA3;PSMC5;PSMA4;PSMC6;PSMA1;PSMC3;PSMA2;PSMC4;PSMC1;PSME4;PSMC2;PSME1;PSME2,CARFILZOMIB
BORTEZOMIB,0.00505526,3.869708,42.14611,PSMD8;PSMD9;PSMD6;PSMD7;PSMD4;PSMD5;CTSL;PSMD2;PSMD3;PSMD1;CAPN1;PRSS3;PRSS2;CTSB;F2;PSMA5;PSMA6;PSMA3;PSMA4;PSMA1;PSMA2;PSME4;PSME1;PSME2;PSMD10;PSMD12;PSMD11;PSMD14;PSMD13;PSMA7;PSMB10;PSMB6;PSMB7;PSMB4;PSMB5;PSMB2;PSMB3;PSMB1;PSMF1;HSPA4;ADRM1;PSMB8;NFKB1;PSMB9;PSMC5;PSMC6;PSMC3;PSMC4;PSMC1;PSMC2;FGFR3,BORTEZOMIB
MT 3724,0.06904198,2.581736,19.29581,RPL4;RPL5;RPL3;RPL31;RPL34;RPLP1;RPLP0;RPL10A;RPL8;RPL6;RPL7;RPS4X;RPS14;RPL7A;RPS17;RPS16;RPS19;RPS18;RPL35;RPS11;RPS10;RPS13;RPS12;RPS9;RPS7;RPS8;RPS5;RPL23;RPL22;RPSA;RPS3A;RPL27;RPL29;MS4A1;RPL12;RPL11;RPS15A;RPS3;RPL14;RPL13;RPL15;RPS2;RPL18;RPL17;RPL19;RPL35A;RPL23A;RPS25;RPS28;RPL27A;RPS20;RPS21;RPS23,MT 3724
CYCLOHEXIMIDE,0.06904198,2.500888,18.50523,RPL4;RPL5;RPL3;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL6;RPL7;RPS4X;RPS14;RPL7A;RPS17;RPS16;RPS19;RPS18;RPL35;RPS11;RPS10;RPS13;RPS12;RPS9;RPS7;RPS8;RPS5;RPL23;RPL22;RPS3A;RPSA;RPL27;RPL29;RPL28;RPL12;RPL11;RPS15A;RPS3;RPL14;RPL13;RPS2;RPL15;RPL18;RPL17;RPL19;IDH1;RPL35A;RPL23A;EEF2;RPS25;RPS28;RPL27A;RPS20;RPS21;RPS23,CYCLOHEXIMIDE
DORLIMOMAB ARITOX,0.06904198,2.532382,18.17843,RPL4;RPL5;RPL3;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL6;RPL7;RPS4X;RPS14;RPL7A;RPS17;RPS16;RPS19;RPS18;RPL35;RPS11;RPS10;RPS13;RPS12;RPS9;RPS7;RPS5;RPL23;RPL22;RPSA;RPS3A;RPL27;RPL29;RPL28;RPL12;RPL11;RPS15A;RPS3;RPL14;RPL13;RPS2;RPL15;RPL18;RPL17;RPL19;RPL35A;RPL23A;RPS25;RPS28;RPL27A;RPS20;RPS21;RPS23,DORLIMOMAB ARITOX
ATALUREN,0.06904198,2.532382,18.17843,RPL4;RPL5;RPL3;RPL31;RPL34;RPLP1;RPLP0;RPL10A;RPL8;RPL6;RPL7;RPS4X;RPS14;RPL7A;RPS17;RPS16;RPS19;RPS18;RPL35;RPS11;RPS10;RPS13;RPS12;RPS7;RPS8;RPL23;RPS5;RPL22;RPS3A;RPSA;RPL27;RPL29;RPL28;RPL12;RPL11;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPL17;RPL19;RPL35A;RPL23A;RPS25;RPS28;RPL27A;RPS20;RPS21;RPS23,ATALUREN
PF 562271,0.1351544,2.257339,14.05156,GSK3B;GSK3A;FLT4;IGF1R;RPS6KA3;SLK;TBK1;PRKACA;JAK2;JAK3;PDGFRB;MAP4K2;MAP2K2;PRKCD;MINK1;IRAK4;TYK2;HCK;LCK;BTK;PRKD2;PRKCQ;CAMK2D;PRKAA1;ROCK1;SRC;ROCK2;STK3;MAPK9;PAK1;GRK5;MAPK1;PTK2B;FYN;MAP4K5;MARK3;CAMK2G;MARK2;PAK4;MAP4K4;LYN;NTRK2;YES1;CDC42BPA;PTK2;CDK5;AXL;TAOK1;CDK2;PKN2;FGFR3;FRK;FGFR1,PF 562271
DOVITINIB,0.1351544,2.599531,16.1665,CSF1R;CAMK2D;PRKAA1;ROCK2;SRC;FLT4;STK3;RPS6KA3;SLK;FYN;JAK2;MAP4K5;MARK3;CAMK2G;MARK2;PAK4;MAP4K4;ACVR1;PDGFRB;LYN;PDGFRA;MAP4K2;NTRK2;MAP2K1;MAP2K2;YES1;PRKCD;MINK1;LIMK1;TYK2;HCK;LCK;AXL;KIT;BTK;TYRO3;PRKD2;PKN2;FGFR4;FGFR3;FGFR2;FGFR1,DOVITINIB
ILORASERTIB,0.2374424,2.083164,11.27996,FLT4;IGF1R;RPS6KA3;SLK;JAK2;PDGFRB;ACVR1;PDGFRA;MAP4K2;MAP2K1;MAP2K2;SYK;PRKCD;MINK1;IRAK4;TYK2;FGR;HCK;LCK;KIT;BTK;TYRO3;PRKD2;CAMK2B;CSF1R;PRKAA1;CAMK2D;ROCK1;SRC;ROCK2;STK3;PAK1;PTK2B;FYN;MARK3;CAMK2G;MARK2;MAP4K4;LYN;NTRK2;YES1;LIMK1;MAPK14;PTK2;FER;AXL;TAOK1;PKN2;CAMK1;FGFR3;FRK;FGFR1,ILORASERTIB
SOTRASTAURIN,0.2374424,2.913335,15.59535,CAMK2B;GSK3B;GSK3A;CAMK2D;PRKAA1;FLT4;CAMK2A;STK3;RPS6KA3;SLK;GRK5;AKT2;AKT1;MAP4K5;MARK3;CAMK2G;PRKG1;MAP4K4;PDGFRB;MAP2K1;PRKCB;PRKCD;MINK1;PRKCA;FER;CDK5;TAOK1;CDK2;PRKCQ;PKN2,SOTRASTAURIN
DASATINIB,0.2374424,2.41202,12.87166,CSF1R;SRC;CRKL;SLK;FYN;JAK2;MAP4K5;PDGFRB;ACVR1;LYN;PDGFRA;STAT5B;MAP2K1;MAP2K2;YES1;SYK;IDH1;MINK1;IDH2;LIMK1;IRAK4;MAPK14;CDC42BPA;BCR;FGR;HCK;TEC;LCK;FES;AXL;TAOK1;KIT;BTK;PKN2;KRAS;FGFR3;FRK;DDR2;FGFR1,DASATINIB
ENTRECTINIB,0.2374424,2.719475,14.27733,CSF1R;PRKAA1;SRC;FLT4;IGF1R;STK3;RPS6KA3;TBK1;SLK;GRK5;FYN;JAK2;MAP4K5;JAK3;MAP4K4;LYN;MAP4K2;NTRK2;SYK;PTK2;EML4;FER;LCK;AXL;TAOK1;KIT;BTK;PRKCQ;PKN2;FGFR3;FRK;FGFR1,ENTRECTINIB
CEDIRANIB,0.2430573,3.057823,15.73745,CAMK2B;CSF1R;SRC;FLT4;STK3;SLK;FYN;MAP4K5;MAP4K4;PDGFRB;LYN;ACVR1;PDGFRA;MAP4K2;MAP2K2;SYK;MINK1;FER;AXL;LCK;TAOK1;KIT;PRKD2;FGFR3;FRK;FGFR2;FGFR1,CEDIRANIB
RG 1530,0.265773,2.138447,10.59676,GSK3B;CSF1R;GSK3A;PRKAA1;SRC;FLT4;STK3;RPS6KA3;MAPK9;PAK1;SLK;GRK5;MAPK1;FYN;JAK2;JAK3;PAK4;PDGFRB;ACVR1;LYN;PDGFRA;MAP4K2;NTRK2;MAP2K1;MAP2K2;SYK;PRKCD;LIMK1;IRAK4;TYK2;MAPK14;PTK2;FER;CDK5;LCK;TAOK1;KIT;CDK2;BTK;PKN2;FGFR3;FGFR2;FRK;FGFR1,RG 1530
CENISERTIB,0.265773,1.935112,9.509471,FLT4;IGF1R;TBK1;PRKACA;JAK2;JAK3;PRKG1;PDGFRB;ACVR1;PDGFRA;MAP4K2;MAP2K1;MAP2K2;SYK;PRKCD;MINK1;IRAK4;TYK2;LCK;KIT;BTK;PRKCQ;PRKD2;CAMK2B;CAMK2D;PRKAA1;ROCK1;ROCK2;SRC;CAMK2A;STK3;MAPK9;PAK1;PTK2B;FYN;MAP4K5;MARK3;CAMK2G;MARK2;MAP4K4;PAK4;LYN;NTRK2;LIMK1;CDC42BPA;FER;CDK5;AXL;TAOK1;CDK2;PKN2;FGFR3;FRK;FGFR1,CENISERTIB
COLLAGENASE CLOSTRIDIUM HISTOLYTICUM,0.3859944,5.088546,22.77863,COL28A1;COL18A1;COL15A1;COL11A1;COL11A2;COL1A1;COL3A1;COL2A1;COL5A1;COL6A2;COL5A3;COL5A2;COL6A1;COL6A3;COL6A6,COLLAGENASE CLOSTRIDIUM HISTOLYTICUM
PD 0166285,0.4380159,2.340311,10.03852,CSF1R;PRKAA1;SRC;IGF1R;STK3;RPS6KA3;MAPK9;FYN;JAK2;PRKACA;MAP4K5;JAK3;MAP4K4;PAK4;ACVR1;PDGFRB;MAP4K2;PDGFRA;NTRK2;MAP2K1;MAP2K2;YES1;SYK;MINK1;MAPK14;PTK2;LCK;TAOK1;BTK;TYRO3;FGFR1,PD 0166285
FENRETINIDE,0.4568121,inf,inf,RBP4;ATXN2;IDH1;CBX1;ALDH1A1;ENO2;MTOR;NFKB1,FENRETINIDE
WORTMANNIN,0.4568121,inf,inf,HSP90AA1;HSPA4;F2R;SPP1;AKT1;MYO9B;EIF2B1;PRKAB1,WORTMANNIN
ATENOLOL,0.4764172,7.458469,29.78949,FTO;LRRC15;TGFB1;GALNT2;PLA2G4A;BAX;SLC4A1;SNX9;ARAP1;LDLR;ADRA2A,ATENOLOL
MASITINIB,0.4764172,7.458469,29.78949,PDGFRB;LYN;HCK;PDGFRA;CSF1R;YES1;SRC;KIT;FGFR3;FGFR2;PTK2,MASITINIB
MIDOSTAURIN,0.5242163,3.61809,13.93659,PDGFRB;PDGFRA;NPM1;YES1;PRKCB;IDH2;PRKCD;PRKCA;CBL;KIT;PRKCQ;JAK2;JAK3;FGFR3;JAK1;FGFR1,MIDOSTAURIN
TOFACITINIB,0.6216547,inf,inf,STAT5B;YES1;PTPN6;TYK2;JAK2;JAK3;JAK1,TOFACITINIB
LAMIVUDINE,0.6216547,6.778726,24.08891,ABCC3;NT5C;ABCC4;ABCC1;PCYT2;HLA-B;PGK1;CMPK1;DCK;NME1,LAMIVUDINE
RISPERIDONE,0.6216547,6.778726,24.08891,TJP1;RABEP1;PPA2;PSMD14;FASN;LEP;HTT;GHRL;NTS;LRP1B,RISPERIDONE
LOVASTATIN,0.6375657,3.391108,11.83195,CETP;IDH1;LPL;PIK3CB;TFPI;THBS1;LIPA;APOA5;PIK3CG;NT5E;LEP;CDK2;AKT1;APOB;LDLR,LOVASTATIN
NIFEDIPINE,0.7537964,4.067771,13.35818,CAMK2B;ATXN2;HSPA4;CBX1;ALDH1A1;MAPK1;MYO9B;NTS;HSD17B10;MMP9;ELANE;NFKB1,NIFEDIPINE
PALIFERMIN,0.8422375,inf,inf,NRP1;FGFR4;HSPG2;FGFR3;FGFR2;FGFR1,PALIFERMIN
TRIFLUOPERAZINE,0.8422375,inf,inf,CAMK2B;ATXN2;CBX1;MAPK1;AKT1;APOB,TRIFLUOPERAZINE
CYCLOSPORINE,0.8808487,2.441629,7.308911,ABCC1;VCAM1;TPMT;CAMLG;ITGB2;MTHFR;UMOD;ITGAL;ATXN2;PPP3R1;FCGR3B;ATIC;RPS19;TBXA2R;LEP;IMPDH2;PPIA;JAK1,CYCLOSPORINE
TOZASERTIB,0.8808487,1.810293,5.41276,PRKAA1;SRC;FLT4;MYLK;PAK1;SLK;FYN;JAK2;MAP4K5;MARK3;MARK2;PAK4;ACVR1;PDGFRB;LYN;NTRK2;MAP2K1;MAP2K2;YES1;MINK1;LIMK1;IRAK4;TYK2;LCK;AXL;TAOK1;TYRO3;BTK;PRKD2;PKN2;FGFR3;FGFR1,TOZASERTIB
LEUCOVORIN,0.9754115,2.937484,8.19377,PDGFRB;ABCC4;MAP2K1;ABCC1;RALBP1;SHMT1;KLC1;DPYD;BAX;KRAS;CSPG4;UMPS;FGFR2,LEUCOVORIN
