term,fdr,Odds Ratio,Combined Score,Genes,description
PD 0325901,0.1770895,30.20183,167.4628,STK11;BRAF,PD 0325901
RUXOLITINIB,0.1770895,30.20183,167.4628,BRAF;SH2B3,RUXOLITINIB
EVEROLIMUS,0.1770895,9.603801,50.10841,STK11;BRAF;MTOR,EVEROLIMUS
TALAZOPARIB,0.1770895,17.25033,81.10824,STK11;BRAF,TALAZOPARIB
GEDATOLISIB,0.1770895,15.09174,67.75447,STK11;MTOR,GEDATOLISIB
NIVOLUMAB,0.1770895,13.41284,57.6703,STK11;BRAF,NIVOLUMAB
ATEZOLIZUMAB,0.1770895,13.41284,57.6703,STK11;BRAF,ATEZOLIZUMAB
BUPARLISIB,0.1770895,13.41284,57.6703,STK11;BRAF,BUPARLISIB
MK2206,0.1770895,12.06972,49.82496,STK11;BRAF,MK2206
DOXAZOSIN,0.1770895,inf,inf,MTOR,DOXAZOSIN
ZONISAMIDE,0.1770895,inf,inf,CA1,ZONISAMIDE
PX 866,0.1770895,10.97081,43.57396,BRAF;MTOR,PX 866
CI 1040,0.1770895,10.97081,43.57396,STK11;BRAF,CI 1040
OLAPARIB,0.1770895,10.97081,43.57396,STK11;BRAF,OLAPARIB
BYL719,0.1770895,10.97081,43.57396,BRAF;MTOR,BYL719
PEMBROLIZUMAB,0.2058705,9.280169,34.30001,STK11;BRAF,PEMBROLIZUMAB
PICTILISIB,0.2058705,9.280169,34.30001,STK11;BRAF,PICTILISIB
METFORMIN,0.2106474,8.61599,30.78708,STK11;MTOR,METFORMIN
DINOPROSTONE,0.2106474,59.88182,204.5136,PTGER4,DINOPROSTONE
IUPHAR.LIGAND:1052,0.2106474,59.88182,204.5136,ADH4,IUPHAR.LIGAND:1052
AVELUMAB,0.2106474,59.88182,204.5136,STK11,AVELUMAB
MAPROTILINE,0.2106474,59.88182,204.5136,MTOR,MAPROTILINE
CAPECITABINE,0.2135663,7.092283,23.05823,VPS13D;BRAF,CAPECITABINE
VORINOSTAT,0.2135663,6.697248,21.13974,BRAF;HDAC7,VORINOSTAT
DACTOLISIB,0.2135663,6.697248,21.13974,BRAF;MTOR,DACTOLISIB
TANESPIMYCIN,0.2135663,29.93636,90.34927,MTOR,TANESPIMYCIN
CHLOROTHIAZIDE,0.2135663,29.93636,90.34927,CA1,CHLOROTHIAZIDE
TERFENADINE,0.2135663,29.93636,90.34927,MTOR,TERFENADINE
CANERTINIB,0.2135663,29.93636,90.34927,MTOR,CANERTINIB
ENCORAFENIB,0.2135663,29.93636,90.34927,BRAF,ENCORAFENIB
TRICHLORMETHIAZIDE,0.2135663,29.93636,90.34927,CA1,TRICHLORMETHIAZIDE
ALECTINIB,0.2135663,19.95455,54.64678,BRAF,ALECTINIB
TAK 733,0.2135663,19.95455,54.64678,BRAF,TAK 733
PERPHENAZINE,0.2135663,19.95455,54.64678,MTOR,PERPHENAZINE
NICARDIPINE,0.2135663,19.95455,54.64678,MTOR,NICARDIPINE
TIVOZANIB,0.2135663,19.95455,54.64678,BRAF,TIVOZANIB
SELUMETINIB,0.2135663,5.018349,13.46619,STK11;BRAF,SELUMETINIB
CELECOXIB,0.2135663,4.816881,12.60576,PTGER4;BRAF,CELECOXIB
TRAMETINIB,0.2135663,4.816881,12.60576,STK11;BRAF,TRAMETINIB
AMIODARONE,0.2135663,14.96364,37.7622,MTOR,AMIODARONE
PIMOZIDE,0.2135663,14.96364,37.7622,MTOR,PIMOZIDE
OCTREOTIDE,0.2135663,14.96364,37.7622,IGFBP1,OCTREOTIDE
ABEMACICLIB,0.2135663,14.96364,37.7622,BRAF,ABEMACICLIB
