term,fdr,Odds Ratio,Combined Score,Genes,description
Metabolism of Porphyrins,0.7644542,4.268831,6.42699,UROS,Metabolism of Porphyrins
Cytokine Signaling in Immune System,0.7644542,1.38713,2.079581,BST2;LAMA5;CA1;IGHE;IFIT1;GBP2;SH2B3;PTPN2;IL27RA,Cytokine Signaling in Immune System
PI Metabolism,0.7644542,2.306281,3.439316,PI4K2B;GDE1,PI Metabolism
Regulation of TP53 Activity,0.7644542,2.306281,3.439316,STK11;MTOR,Regulation of TP53 Activity
Cell Recruitment (Pro-Inflammatory Response),0.7644542,3.983636,5.772129,TXNIP,Cell Recruitment (Pro-Inflammatory Response)
Protein Hydroxylation,0.7644542,3.983636,5.772129,JMJD6,Protein Hydroxylation
Purinergic Signaling in Leishmaniasis Infection,0.7644542,3.983636,5.772129,TXNIP,Purinergic Signaling in Leishmaniasis Infection
Initiation of Nuclear Envelope (NE) Reformation,0.7644542,3.983636,5.772129,VRK2,Initiation of Nuclear Envelope (NE) Reformation
Glucose Metabolism,0.7644542,2.179483,3.078589,ALDOB;ENO3,Glucose Metabolism
Interferon Signaling,0.7644542,1.626673,2.292701,BST2;IFIT1;GBP2;PTPN2,Interferon Signaling
Regulation of TP53 Degradation,0.7644542,3.734091,5.213722,MTOR,Regulation of TP53 Degradation
Regulation of TP53 Expression and Degradation,0.7644542,3.734091,5.213722,MTOR,Regulation of TP53 Expression and Degradation
Dual Incision in TC-NER,0.7644542,3.734091,5.213722,CUL4B,Dual Incision in TC-NER
Scavenging by Class A Receptors,0.7644542,3.734091,5.213722,FTL,Scavenging by Class A Receptors
Signaling by Retinoic Acid,0.7644542,3.734091,5.213722,ADH4,Signaling by Retinoic Acid
RHOG GTPase Cycle,0.7644542,2.140236,2.969651,VRK2;ARHGAP35,RHOG GTPase Cycle
DNA Damage Bypass,0.7644542,3.513904,4.733169,CUL4B,DNA Damage Bypass
DNA Damage Recognition in GG-NER,0.7644542,3.513904,4.733169,CUL4B,DNA Damage Recognition in GG-NER
Sema4D in Semaphorin Signaling,0.7644542,3.513904,4.733169,ARHGAP35,Sema4D in Semaphorin Signaling
Gap-filling DNA Repair Synthesis and Ligation in TC-NER,0.7644542,3.513904,4.733169,CUL4B,Gap-filling DNA Repair Synthesis and Ligation in TC-NER
Transcriptional Regulation of White Adipocyte Differentiation,0.7644542,3.513904,4.733169,PLIN1,Transcriptional Regulation of White Adipocyte Differentiation
