term,fdr,Odds Ratio,Combined Score,Genes,description
GO:0060761,0.4490543,30.20183,167.4628,PALM3;SH2B3,Negative Regulation of Response to Cytokine Stimulus (GO:0060761)
GO:0043276,0.4490543,30.20183,167.4628,STK11;MTOR,Anoikis (GO:0043276)
GO:1904893,0.4490543,24.1578,126.0836,SH2B3;PTPN2,Negative Regulation of Receptor Signaling Pathway via STAT (GO:1904893)
GO:0019755,0.4490543,24.1578,126.0836,SLC14A1;HBG2,One-Carbon Compound Transport (GO:0019755)
GO:0046394,0.4490543,20.12844,99.48133,NANP;UROS,Carboxylic Acid Biosynthetic Process (GO:0046394)
GO:0001501,0.4490543,4.268868,20.22762,PTGER4;LAMA5;AKAP13;MRPL13;RAB33B,Skeletal System Development (GO:0001501)
GO:0046426,0.4490543,17.25033,81.10824,SH2B3;PTPN2,Negative Regulation of Receptor Signaling Pathway via JAK-STAT (GO:0046426)
GO:0043649,0.4490543,17.25033,81.10824,ALDH1L1;ALDH1L2,Dicarboxylic Acid Catabolic Process (GO:0043649)
GO:0002097,0.4490543,15.09174,67.75447,MOCS3;URM1,tRNA Wobble Base Modification (GO:0002097)
GO:0002098,0.4490543,15.09174,67.75447,MOCS3;URM1,tRNA Wobble Uridine Modification (GO:0002098)
GO:0001959,0.4490543,7.010684,31.1088,PALM3;VRK2;PTPN2,Regulation of Cytokine-Mediated Signaling Pathway (GO:0001959)
GO:0006740,0.4490543,13.41284,57.6703,PHGDH;ALDH1L2,NADPH Regeneration (GO:0006740)
GO:0010907,0.4490543,13.41284,57.6703,GPLD1;PTPN2,Positive Regulation of Glucose Metabolic Process (GO:0010907)
GO:0110020,0.4490543,13.41284,57.6703,PTGER4;AKAP13,Regulation of Actomyosin Structure Organization (GO:0110020)
GO:0035455,0.4490543,12.06972,49.82496,BST2;LAMP3,Response to Interferon-Alpha (GO:0035455)
GO:0048705,0.4490543,12.06972,49.82496,LAMA5;RAB33B,Skeletal System Morphogenesis (GO:0048705)
GO:0002829,0.4490543,inf,inf,IL27RA,Negative Regulation of Type 2 Immune Response (GO:0002829)
GO:0070286,0.4490543,inf,inf,DNAAF5,Axonemal Dynein Complex Assembly (GO:0070286)
GO:0036158,0.4490543,inf,inf,DNAAF5,Outer Dynein Arm Assembly (GO:0036158)
GO:0070989,0.4490543,inf,inf,JMJD6,Oxidative Demethylation (GO:0070989)
GO:0003341,0.4490543,inf,inf,DNAAF5,Cilium Movement (GO:0003341)
GO:0036159,0.4490543,inf,inf,DNAAF5,Inner Dynein Arm Assembly (GO:0036159)
GO:0001960,0.4490543,6.072222,24.79982,PALM3;SH2B3;PTPN2,Negative Regulation of Cytokine-Mediated Signaling Pathway (GO:0001960)
GO:1901223,0.4490543,9.280169,34.30001,ADIPOR1;HDAC7,Negative Regulation of Non-Canonical NF-kappaB Signal Transduction (GO:1901223)
GO:0010906,0.4490543,8.61599,30.78708,ADIPOR1;GPLD1,Regulation of Glucose Metabolic Process (GO:0010906)
GO:0034308,0.4490543,8.61599,30.78708,ADH1B;GDE1,Primary Alcohol Metabolic Process (GO:0034308)
GO:0042593,0.4490543,4.788012,16.80252,STK11;ADIPOR1;PTPN2,Glucose Homeostasis (GO:0042593)
GO:0032543,0.4490543,3.584387,12.44549,MRPS15;MRPS30;MTIF3;MRPL13,Mitochondrial Translation (GO:0032543)
GO:0046889,0.4490543,8.040367,27.81001,MTOR;GPLD1,Positive Regulation of Lipid Biosynthetic Process (GO:0046889)
GO:2000659,0.4490543,59.88182,204.5136,VRK2,Regulation of Interleukin-1-Mediated Signaling Pathway (GO:2000659)
GO:0070914,0.4490543,59.88182,204.5136,CUL4B,UV-damage Excision Repair (GO:0070914)
GO:0002828,0.4490543,59.88182,204.5136,IL27RA,Regulation of Type 2 Immune Response (GO:0002828)
GO:0060119,0.4490543,59.88182,204.5136,TSKU,Inner Ear Receptor Cell Development (GO:0060119)
GO:0036112,0.4490543,59.88182,204.5136,NUDT19,Medium-Chain fatty-acyl-CoA Metabolic Process (GO:0036112)
GO:0070099,0.4490543,59.88182,204.5136,SH2B3,Regulation of Chemokine-Mediated Signaling Pathway (GO:0070099)
GO:0070100,0.4490543,59.88182,204.5136,SH2B3,Negative Regulation of Chemokine-Mediated Signaling Pathway (GO:0070100)
GO:0019637,0.4490543,4.547222,15.39915,MOCS3;GDE1;ALDOB,Organophosphate Metabolic Process (GO:0019637)
GO:0045913,0.4490543,7.536697,25.26086,MTOR;GPLD1,Positive Regulation of Carbohydrate Metabolic Process (GO:0045913)
GO:0030308,0.4490543,4.435637,14.76039,BST2;STK11;CDHR2,Negative Regulation of Cell Growth (GO:0030308)
GO:0030178,0.4490543,4.329365,14.15911,IGFBP1;STK11;TSKU,Negative Regulation of Wnt Signaling Pathway (GO:0030178)
GO:0050684,0.4490543,7.092283,23.05823,HDAC7;JMJD6,Regulation of mRNA Processing (GO:0050684)
GO:0008361,0.4490543,7.092283,23.05823,ARHGAP35;MTOR,Regulation of Cell Size (GO:0008361)
GO:1901796,0.4490543,6.697248,21.13974,STK11;MTOR,Regulation of Signal Transduction by P53 Class Mediator (GO:1901796)
GO:0018107,0.4490543,6.697248,21.13974,STK11;LMTK2,Peptidyl-Threonine Phosphorylation (GO:0018107)
GO:0048523,0.4490543,2.266498,7.049312,BST2;STK11;TXNIP;SH2B3;PTPN2;GPLD1;CTTNBP2NL,Negative Regulation of Cellular Process (GO:0048523)
GO:0006400,0.4490543,6.343795,19.45675,MOCS3;URM1,tRNA Modification (GO:0006400)
GO:0034067,0.4490543,6.343795,19.45675,VPS13D;RAB33B,Protein Localization to Golgi Apparatus (GO:0034067)
GO:0042634,0.4490543,29.93636,90.34927,TSKU,Regulation of Hair Cycle (GO:0042634)
GO:0060331,0.4490543,29.93636,90.34927,PTPN2,Negative Regulation of Response to Type II Interferon (GO:0060331)
GO:0090209,0.4490543,29.93636,90.34927,GPLD1,Negative Regulation of Triglyceride Metabolic Process (GO:0090209)
GO:0060336,0.4490543,29.93636,90.34927,PTPN2,Negative Regulation of Type II Interferon-Mediated Signaling Pathway (GO:0060336)
GO:1903901,0.4490543,29.93636,90.34927,BST2,Negative Regulation of Viral Life Cycle (GO:1903901)
GO:0043456,0.4490543,29.93636,90.34927,MTOR,Regulation of Pentose-Phosphate Shunt (GO:0043456)
GO:1904970,0.4490543,29.93636,90.34927,CDHR2,Brush Border Assembly (GO:1904970)
GO:0002430,0.4490543,29.93636,90.34927,GPLD1,Complement Receptor Mediated Signaling Pathway (GO:0002430)
GO:0036115,0.4490543,29.93636,90.34927,NUDT19,fatty-acyl-CoA Catabolic Process (GO:0036115)
GO:0140639,0.4490543,29.93636,90.34927,GBP2,Positive Regulation of Pyroptotic Inflammatory Response (GO:0140639)
GO:0033085,0.4490543,29.93636,90.34927,PTPN2,Negative Regulation of T Cell Differentiation in Thymus (GO:0033085)
GO:0002692,0.4490543,29.93636,90.34927,PTGER4,Negative Regulation of Cellular Extravasation (GO:0002692)
GO:0018210,0.4490543,6.025688,17.97091,STK11;LMTK2,Peptidyl-Threonine Modification (GO:0018210)
GO:0097306,0.4490543,6.025688,17.97091,PTGER4;GPLD1,Cellular Response to Alcohol (GO:0097306)
GO:0033365,0.4490543,3.003115,8.87811,LAMP3;SCG3;GBP2;RAB33B,Protein Localization to Organelle (GO:0033365)
GO:0006796,0.4490543,2.966036,8.663863,MOCS3;GDE1;ALDOB;COQ8A,Phosphate-Containing Compound Metabolic Process (GO:0006796)
GO:0046425,0.4490543,5.737877,16.65153,SH2B3;PTPN2,Regulation of Receptor Signaling Pathway via JAK-STAT (GO:0046425)
GO:0032970,0.4490543,3.632222,10.39964,BST2;ARHGAP35;MTOR,Regulation of Actin Filament-Based Process (GO:0032970)
GO:0006470,0.4490543,3.560458,10.03232,STK11;PTPN2;CTTNBP2NL,Protein Dephosphorylation (GO:0006470)
GO:0032446,0.4490543,2.479291,6.942202,MOCS3;URM1;CDC27;CUL4B;HDAC7,Protein Modification by Small Protein Conjugation (GO:0032446)
GO:0045650,0.4490543,19.95455,54.64678,PTPN2,Negative Regulation of Macrophage Differentiation (GO:0045650)
GO:0071038,0.4490543,19.95455,54.64678,EXOSC8,TRAMP-dependent tRNA Surveillance Pathway (GO:0071038)
GO:1905671,0.4490543,19.95455,54.64678,MTOR,Regulation of Lysosome Organization (GO:1905671)
GO:0033211,0.4490543,19.95455,54.64678,ADIPOR1,Adiponectin-Activated Signaling Pathway (GO:0033211)
GO:0002761,0.4490543,19.95455,54.64678,MTOR,Regulation of Myeloid Leukocyte Differentiation (GO:0002761)
GO:0071035,0.4490543,19.95455,54.64678,EXOSC8,Nuclear Polyadenylation-Dependent rRNA Catabolic Process (GO:0071035)
GO:0032908,0.4490543,19.95455,54.64678,TSKU,Regulation of Transforming Growth Factor Beta1 Production (GO:0032908)
GO:1990253,0.4490543,19.95455,54.64678,MTOR,Cellular Response to Leucine Starvation (GO:1990253)
GO:1903689,0.4490543,19.95455,54.64678,MTOR,"Regulation of Wound Healing, Spreading of Epidermal Cells (GO:1903689)"
GO:0042573,0.4490543,19.95455,54.64678,ADH1B,Retinoic Acid Metabolic Process (GO:0042573)
GO:0140361,0.4490543,19.95455,54.64678,LRRC8C,cyclic-GMP-AMP Transmembrane Import Across Plasma Membrane (GO:0140361)
GO:1905821,0.4490543,19.95455,54.64678,RAB33B,Positive Regulation of Chromosome Condensation (GO:1905821)
GO:1904690,0.4490543,19.95455,54.64678,MTOR,Positive Regulation of Cytoplasmic Translational Initiation (GO:1904690)
GO:0048821,0.4490543,19.95455,54.64678,SH2B3,Erythrocyte Development (GO:0048821)
GO:0038163,0.4490543,19.95455,54.64678,SH2B3,Thrombopoietin-Mediated Signaling Pathway (GO:0038163)
GO:0000467,0.4490543,19.95455,54.64678,EXOSC8,Exonucleolytic Trimming to Gen Mat 3'-End of 5.8S rRNA Frm Tricistronic rRNA Trnscpt (GO:0000467)
GO:0010986,0.4490543,19.95455,54.64678,GPLD1,Positive Regulation of Lipoprotein Particle Clearance (GO:0010986)
GO:0048280,0.4490543,19.95455,54.64678,VTI1A,Vesicle Fusion With Golgi Apparatus (GO:0048280)
GO:0062111,0.4490543,19.95455,54.64678,SLC30A6,Zinc Ion Import Into Organelle (GO:0062111)
GO:0010922,0.4490543,19.95455,54.64678,GPLD1,Positive Regulation of Phosphatase Activity (GO:0010922)
GO:1903790,0.4490543,19.95455,54.64678,LRRC8C,Guanine Nucleotide Transmembrane Transport (GO:1903790)
GO:0044784,0.4490543,19.95455,54.64678,CDC27,Metaphase/Anaphase Transition of Cell Cycle (GO:0044784)
GO:0007091,0.4490543,19.95455,54.64678,CDC27,Metaphase/Anaphase Transition of Mitotic Cell Cycle (GO:0007091)
