term,ES,NES,fdr,Gene %,Genes,description
GO:0032375,-0.943691544187822,-2.652377197958162,0.0011902367615009,5.76%,ADIPOQ;APOC1;APOA2;APOC2;APOE;APOC3,GO_Biological_Process_2025__Negative Regulation of Cholesterol Transport (GO:0032375)
GO:0010466,-0.6033263238386541,-2.541409669326535,0.0035707102845028,39.85%,CST3;FETUB;TIMP2;ECM1;TIMP1;CSTA;VTN;CSTB;SERPINB1;UBXN1;GAPDH;SERPINB9;SERPINE1;SERPINB6,GO_Biological_Process_2025__Negative Regulation of Peptidase Activity (GO:0010466)
GO:0033700,-0.7564935064935064,-2.4811271244030944,0.0043642014588368,24.50%,APOA4;APOC1;APOA1;APOA2;APOC2;APOE;APOC3;ABCA7;APOA5,GO_Biological_Process_2025__Phospholipid Efflux (GO:0033700)
GO:0002097,-0.7579228713249332,-2.315270549320544,0.0114262729104091,24.33%,MOCS3;KDELR2;ELP3;CTU2;ELP6;ELP5;ELP2,GO_Biological_Process_2025__tRNA Wobble Base Modification (GO:0002097)
GO:0002098,-0.7579228713249332,-2.315270549320544,0.0114262729104091,24.33%,MOCS3;KDELR2;ELP3;CTU2;ELP6;ELP5;ELP2,GO_Biological_Process_2025__tRNA Wobble Uridine Modification (GO:0002098)
GO:0002456,-0.5986628462273161,-2.300227680536203,0.0099186396791745,40.27%,CD8A;CTSH;JAG1;C4BPA;CADM1;GNL1;CRTAM;CD46;HLA-A;MYO1G,GO_Biological_Process_2025__T Cell Mediated Immunity (GO:0002456)
GO:0019755,-0.7551408734771768,-2.20783820527847,0.0246549043453768,1.30%,HBG1;HBG2;HBD;HBB,GO_Biological_Process_2025__One-Carbon Compound Transport (GO:0019755)
GO:0033344,-0.5403206528529827,-2.1933399339660635,0.0245486332059571,24.50%,APOA4;APOC1;APOA1;APOA2;APOC2;APOM;APOE;APOC3;NPC1;ABCA7;TSKU;APOA5,GO_Biological_Process_2025__Cholesterol Efflux (GO:0033344)
GO:0015670,-0.816999231731,-2.1796847008849665,0.0220193800877675,1.30%,HBG1;HBG2;HBD;HBB,GO_Biological_Process_2025__Carbon Dioxide Transport (GO:0015670)
GO:0015669,-0.816999231731,-2.1796847008849665,0.0220193800877675,1.30%,HBG1;HBG2;HBD;HBB,GO_Biological_Process_2025__Gas Transport (GO:0015669)
GO:0051917,-0.6088617265087853,-2.0703427159333496,0.0518294007962686,39.24%,F12;KLKB1;PLG;SERPINF2;GLMN;THBD;VTN;SERPINE1;THBS1,GO_Biological_Process_2025__Regulation of Fibrinolysis (GO:0051917)
