Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
DGIdb_Drug_Targets_2024	IUPHAR.LIGAND:14	3.129395e-04	3.567510e-02	0	0	inf	inf	A1BG;A2M
DGIdb_Drug_Targets_2024	IUPHAR.LIGAND:707	8.972289e-04	5.114205e-02	0	0	1.086377e+01	7.622237e+01	C7;C8B;C2;C1QC
DGIdb_Drug_Targets_2024	OSIMERTINIB	4.479700e-03	1.690869e-01	0	0	2.810256e+01	1.519843e+02	MET;EGFR
DGIdb_Drug_Targets_2024	IUPHAR.LIGAND:52	8.169663e-03	1.690869e-01	0	0	1.872934e+01	9.003810e+01	A1BG;A2M
DGIdb_Drug_Targets_2024	PANITUMUMAB	8.169663e-03	1.690869e-01	0	0	1.872934e+01	9.003810e+01	MET;EGFR
DGIdb_Drug_Targets_2024	MK 2461	1.038253e-02	1.690869e-01	0	0	1.605128e+01	7.331633e+01	MERTK;MET
DGIdb_Drug_Targets_2024	IUPHAR.LIGAND:56	1.038253e-02	1.690869e-01	0	0	1.605128e+01	7.331633e+01	A1BG;A2M
DGIdb_Drug_Targets_2024	TRIAMCINOLONE	1.282847e-02	1.828057e-01	0	0	1.404274e+01	6.117139e+01	BCHE;SERPINA6
DGIdb_Drug_Targets_2024	ISRADIPINE	1.776371e-02	2.025063e-01	0	0	inf	inf	CACNA2D1
DGIdb_Drug_Targets_2024	ZONISAMIDE	1.776371e-02	2.025063e-01	0	0	inf	inf	CA1
DGIdb_Drug_Targets_2024	TRASTUZUMAB	2.476974e-02	2.131715e-01	0	0	9.356125e+00	3.460019e+01	MET;EGFR
DGIdb_Drug_Targets_2024	LAPATINIB	2.476974e-02	2.131715e-01	0	0	9.356125e+00	3.460019e+01	MET;EGFR
DGIdb_Drug_Targets_2024	PEMBROLIZUMAB	2.825314e-02	2.131715e-01	0	0	8.635108e+00	3.079755e+01	MET;EGFR
DGIdb_Drug_Targets_2024	CRIZOTINIB	3.192001e-02	2.131715e-01	0	0	8.017094e+00	2.761506e+01	MET;EGFR
DGIdb_Drug_Targets_2024	PREGABALIN	3.521454e-02	2.131715e-01	0	0	5.575424e+01	1.865702e+02	CACNA2D1
DGIdb_Drug_Targets_2024	IUPHAR.LIGAND:50	3.521454e-02	2.131715e-01	0	0	5.575424e+01	1.865702e+02	A1BG
DGIdb_Drug_Targets_2024	PERTUZUMAB	3.521454e-02	2.131715e-01	0	0	5.575424e+01	1.865702e+02	EGFR
DGIdb_Drug_Targets_2024	ATROPINE	3.521454e-02	2.131715e-01	0	0	5.575424e+01	1.865702e+02	GUCA2A
DGIdb_Drug_Targets_2024	CETUXIMAB	4.394757e-02	2.131715e-01	0	0	6.599296e+00	2.062120e+01	MET;EGFR
DGIdb_Drug_Targets_2024	SAFINAMIDE	5.235792e-02	2.131715e-01	0	0	2.787288e+01	8.221530e+01	CACNA2D1
DGIdb_Drug_Targets_2024	CHLOROTHIAZIDE	5.235792e-02	2.131715e-01	0	0	2.787288e+01	8.221530e+01	CA1
DGIdb_Drug_Targets_2024	IUPHAR.LIGAND:2644	5.235792e-02	2.131715e-01	0	0	2.787288e+01	8.221530e+01	BCHE
DGIdb_Drug_Targets_2024	BMS 690514	5.235792e-02	2.131715e-01	0	0	2.787288e+01	8.221530e+01	EGFR
DGIdb_Drug_Targets_2024	CANERTINIB	5.235792e-02	2.131715e-01	0	0	2.787288e+01	8.221530e+01	EGFR
DGIdb_Drug_Targets_2024	IUPHAR.LIGAND:91	5.235792e-02	2.131715e-01	0	0	2.787288e+01	8.221530e+01	A1BG
DGIdb_Drug_Targets_2024	TRICHLORMETHIAZIDE	5.235792e-02	2.131715e-01	0	0	2.787288e+01	8.221530e+01	CA1
DGIdb_Drug_Targets_2024	LIDOCAINE	5.235792e-02	2.131715e-01	0	0	2.787288e+01	8.221530e+01	EGFR
DGIdb_Drug_Targets_2024	BRIGATINIB	5.235792e-02	2.131715e-01	0	0	2.787288e+01	8.221530e+01	EGFR
DGIdb_Drug_Targets_2024	FELODIPINE	6.919919e-02	2.191308e-01	0	0	1.857910e+01	4.962042e+01	CACNA2D1
DGIdb_Drug_Targets_2024	SPIRONOLACTONE	6.919919e-02	2.191308e-01	0	0	1.857910e+01	4.962042e+01	ADIPOQ
DGIdb_Drug_Targets_2024	MGCD265	6.919919e-02	2.191308e-01	0	0	1.857910e+01	4.962042e+01	MET
DGIdb_Drug_Targets_2024	ZIPRASIDONE	6.919919e-02	2.191308e-01	0	0	1.857910e+01	4.962042e+01	CNTN4
DGIdb_Drug_Targets_2024	XL647	6.919919e-02	2.191308e-01	0	0	1.857910e+01	4.962042e+01	EGFR
DGIdb_Drug_Targets_2024	DULOXETINE	6.919919e-02	2.191308e-01	0	0	1.857910e+01	4.962042e+01	FCN2
DGIdb_Drug_Targets_2024	CLOFIBRATE	6.919919e-02	2.191308e-01	0	0	1.857910e+01	4.962042e+01	FABP1
DGIdb_Drug_Targets_2024	ALTIRATINIB	6.919919e-02	2.191308e-01	0	0	1.857910e+01	4.962042e+01	MET
DGIdb_Drug_Targets_2024	CURCUMIN	8.236066e-02	2.325519e-01	0	0	4.482051e+00	1.119010e+01	CA1;EGFR
DGIdb_Drug_Targets_2024	AMUVATINIB	8.574364e-02	2.325519e-01	0	0	1.393220e+01	3.422297e+01	MET
DGIdb_Drug_Targets_2024	ERLOTINIB	9.313896e-02	2.325519e-01	0	0	4.148781e+00	9.847807e+00	MET;EGFR
DGIdb_Drug_Targets_2024	IPILIMUMAB	1.019965e-01	2.325519e-01	0	0	1.114407e+01	2.543987e+01	EGFR
DGIdb_Drug_Targets_2024	GABAPENTIN	1.019965e-01	2.325519e-01	0	0	1.114407e+01	2.543987e+01	CACNA2D1
DGIdb_Drug_Targets_2024	IBRUTINIB	1.019965e-01	2.325519e-01	0	0	1.114407e+01	2.543987e+01	EGFR
DGIdb_Drug_Targets_2024	GLUCAGON	1.019965e-01	2.325519e-01	0	0	1.114407e+01	2.543987e+01	GPT
DGIdb_Drug_Targets_2024	CRENOLANIB	1.019965e-01	2.325519e-01	0	0	1.114407e+01	2.543987e+01	MET
DGIdb_Drug_Targets_2024	SULTHIAME	1.019965e-01	2.325519e-01	0	0	1.114407e+01	2.543987e+01	CA1
DGIdb_Drug_Targets_2024	ETHOXZOLAMIDE	1.019965e-01	2.325519e-01	0	0	1.114407e+01	2.543987e+01	CA1
DGIdb_Drug_Targets_2024	FLUTICASONE PROPIONATE	1.019965e-01	2.325519e-01	0	0	1.114407e+01	2.543987e+01	CD163
DGIdb_Drug_Targets_2024	AFATINIB	1.019965e-01	2.325519e-01	0	0	1.114407e+01	2.543987e+01	EGFR
DGIdb_Drug_Targets_2024	NEVIRAPINE	1.019965e-01	2.325519e-01	0	0	1.114407e+01	2.543987e+01	ADIPOQ
DGIdb_Drug_Targets_2024	TACROLIMUS	1.019965e-01	2.325519e-01	0	0	1.114407e+01	2.543987e+01	GPT
DGIdb_Drug_Targets_2024	NERATINIB	1.179627e-01	2.445046e-01	0	0	9.285311e+00	1.984630e+01	EGFR
DGIdb_Drug_Targets_2024	FORETINIB	1.179627e-01	2.445046e-01	0	0	9.285311e+00	1.984630e+01	MET
