term,fdr,Odds Ratio,Combined Score,Genes,description
GO:0038083,0.3023307,28.58696,222.6666,LTK;DYRK1A;EGFR,Peptidyl-Tyrosine Autophosphorylation (GO:0038083)
GO:0001881,0.3023307,21.4337,153.0315,RAB43;PHETA2;PLEKHJ1,Receptor Recycling (GO:0001881)
GO:0046339,0.3023307,19.04928,130.7726,LIPE;DGKD;DGAT1,Diacylglycerol Metabolic Process (GO:0046339)
GO:0031571,0.3134901,56.71552,358.3226,PRKDC;CDK2,Mitotic G1 DNA Damage Checkpoint Signaling (GO:0031571)
GO:0044819,0.3134901,56.71552,358.3226,PRKDC;CDK2,Mitotic G1/S Transition Checkpoint Signaling (GO:0044819)
GO:0043112,0.3654941,13.17993,78.84353,RAB43;PHETA2;PLEKHJ1,Receptor Metabolic Process (GO:0043112)
GO:0045740,0.432716,22.67586,115.6429,CDK2;EGFR,Positive Regulation of DNA Replication (GO:0045740)
GO:0010256,0.432716,3.311067,16.06409,RAB43;PHETA2;DOP1B;REEP3;RAB29;CSNK1D;PLEKHJ1,Endomembrane System Organization (GO:0010256)
GO:0031167,0.432716,18.89368,91.13701,TFB1M;MRM3,rRNA Methylation (GO:0031167)
GO:0006639,0.432716,8.149068,39.11203,CETP;DGKD;DGAT1,Acylglycerol Metabolic Process (GO:0006639)
GO:0016482,0.432716,4.175965,19.42534,PHETA2;SLC66A2;DOP1B;RAB29;PLEKHJ1,Cytosolic Transport (GO:0016482)
GO:0006641,0.432716,7.127174,31.8554,LIPE;CETP;DGAT1,Triglyceride Metabolic Process (GO:0006641)
GO:0042058,0.432716,6.576923,28.09969,DGKD;EGFR;PTPN2,Regulation of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042058)
GO:0061512,0.432716,12.59004,52.66484,RAB29;CSNK1D,Protein Localization to Cilium (GO:0061512)
GO:0010508,0.432716,4.405533,18.04945,SCOC;ATG101;PIK3C2A;ATG13,Positive Regulation of Autophagy (GO:0010508)
GO:0019400,0.432716,inf,inf,COQ3,Alditol Metabolic Process (GO:0019400)
GO:0097681,0.432716,inf,inf,PRKDC,Double-Strand Break Repair via Alternative Nonhomologous End Joining (GO:0097681)
GO:0014829,0.432716,inf,inf,PIK3C2A,Vascular Associated Smooth Muscle Contraction (GO:0014829)
GO:0042310,0.432716,inf,inf,PIK3C2A,Vasoconstriction (GO:0042310)
GO:1905208,0.432716,inf,inf,EGFR,Negative Regulation of Cardiocyte Differentiation (GO:1905208)
GO:0042059,0.432716,11.32931,45.45551,EGFR;PTPN2,Negative Regulation of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042059)
GO:1900087,0.432716,11.32931,45.45551,RPTOR;EGFR,Positive Regulation of G1/S Transition of Mitotic Cell Cycle (GO:1900087)
GO:1901185,0.432716,11.32931,45.45551,EGFR;PTPN2,Negative Regulation of ERBB Signaling Pathway (GO:1901185)
GO:0032434,0.432716,4.241066,16.87722,ZYG11B;CDK2;CSNK1D;N4BP1,Regulation of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434)
GO:0016310,0.432716,2.685401,10.35793,LIPE;LTK;DGKD;PRKDC;CDK2;DYRK1A;CSNK1D,Phosphorylation (GO:0016310)
GO:0033138,0.432716,9.438218,35.05253,RPTOR;EGFR,Positive Regulation of Peptidyl-Serine Phosphorylation (GO:0033138)
GO:0018105,0.432716,5.023274,18.18067,PRKDC;CDK2;DYRK1A,Peptidyl-Serine Phosphorylation (GO:0018105)
GO:0045937,0.432716,8.710875,31.20422,BCL10;EGFR,Positive Regulation of Phosphate Metabolic Process (GO:0045937)
GO:0018209,0.432716,4.742754,16.51528,PRKDC;CDK2;DYRK1A,Peptidyl-Serine Modification (GO:0018209)
GO:0018108,0.432716,4.742754,16.51528,LTK;DYRK1A;EGFR,Peptidyl-Tyrosine Phosphorylation (GO:0018108)
GO:0090263,0.432716,4.742754,16.51528,CSNK1D;EGFR;CSNK1G1,Positive Regulation of Canonical Wnt Signaling Pathway (GO:0090263)
GO:0045596,0.432716,3.572917,12.36382,CETP;TRIO;SMARCA2;EGFR,Negative Regulation of Cell Differentiation (GO:0045596)
GO:0071333,0.432716,8.087438,27.98325,RAB43;RPTOR,Cellular Response to Glucose Stimulus (GO:0071333)
GO:0044773,0.432716,8.087438,27.98325,PRKDC;CDK2,Mitotic DNA Damage Checkpoint Signaling (GO:0044773)
GO:1904035,0.432716,56.23932,188.6638,CARM1,Regulation of Epithelial Cell Apoptotic Process (GO:1904035)
GO:0038134,0.432716,56.23932,188.6638,EGFR,ERBB2-EGFR Signaling Pathway (GO:0038134)
GO:0071468,0.432716,56.23932,188.6638,RAB43,Cellular Response to Acidic pH (GO:0071468)
GO:0035249,0.432716,56.23932,188.6638,NAPB,"Synaptic Transmission, Glutamatergic (GO:0035249)"
GO:0006721,0.432716,56.23932,188.6638,PLPP6,Terpenoid Metabolic Process (GO:0006721)
GO:0010636,0.432716,56.23932,188.6638,MSTO1,Positive Regulation of Mitochondrial Fusion (GO:0010636)
GO:0032373,0.432716,56.23932,188.6638,CETP,Positive Regulation of Sterol Transport (GO:0032373)
GO:0006640,0.432716,56.23932,188.6638,DGAT1,Monoacylglycerol Biosynthetic Process (GO:0006640)
GO:0002903,0.432716,56.23932,188.6638,BCL10,Negative Regulation of B Cell Apoptotic Process (GO:0002903)
GO:0006275,0.432716,7.547126,25.25506,CDK2;EGFR,Regulation of DNA Replication (GO:0006275)
GO:0045069,0.432716,4.37592,14.40502,IFIT5;N4BP1;TARBP2,Regulation of Viral Genome Replication (GO:0045069)
GO:0042147,0.432716,3.360681,11.02204,PHETA2;SLC66A2;RAB29;PLEKHJ1,"Retrograde Transport, Endosome to Golgi (GO:0042147)"
GO:0006754,0.432716,7.074353,22.92023,VPS9D1;COX11,ATP Biosynthetic Process (GO:0006754)
GO:0000086,0.432716,7.074353,22.92023,KDM8;CDK2,G2/M Transition of Mitotic Cell Cycle (GO:0000086)
GO:0031111,0.432716,7.074353,22.92023,DYRK1A;KATNB1,Negative Regulation of Microtubule Polymerization or Depolymerization (GO:0031111)
GO:0009395,0.432716,7.074353,22.92023,PLPP6;GDPD1,Phospholipid Catabolic Process (GO:0009395)
GO:1902808,0.432716,7.074353,22.92023,RPTOR;EGFR,Positive Regulation of Cell Cycle G1/S Phase Transition (GO:1902808)
GO:0000723,0.432716,7.074353,22.92023,PRKDC;CDK2,Telomere Maintenance (GO:0000723)
GO:0045621,0.432716,7.074353,22.92023,PRKDC;SMARCA2,Positive Regulation of Lymphocyte Differentiation (GO:0045621)
GO:0033135,0.432716,6.657201,20.90385,RPTOR;EGFR,Regulation of Peptidyl-Serine Phosphorylation (GO:0033135)
GO:0044839,0.432716,6.657201,20.90385,KDM8;CDK2,Cell Cycle G2/M Phase Transition (GO:0044839)
GO:0030258,0.432716,6.657201,20.90385,PLPP6;DGKD,Lipid Modification (GO:0030258)
GO:2000045,0.432716,4.061491,12.66202,RPTOR;SMARCA2;EGFR,Regulation of G1/S Transition of Mitotic Cell Cycle (GO:2000045)
GO:0039532,0.432716,6.286398,19.14846,PRKDC;TARBP2,Negative Regulation of Cytoplasmic Pattern Recognition Receptor Signaling Pathway (GO:0039532)
GO:0018107,0.432716,6.286398,19.14846,PRKDC;DYRK1A,Peptidyl-Threonine Phosphorylation (GO:0018107)
GO:0006468,0.432716,2.19247,6.52081,LIPE;LTK;PRKDC;CDK2;DYRK1A;CSNK1D;EGFR,Protein Phosphorylation (GO:0006468)
GO:0033033,0.432716,28.11538,83.16364,EPX,Negative Regulation of Myeloid Cell Apoptotic Process (GO:0033033)
GO:0060331,0.432716,28.11538,83.16364,PTPN2,Negative Regulation of Response to Type II Interferon (GO:0060331)
GO:0007512,0.432716,28.11538,83.16364,MYH7,Adult Heart Development (GO:0007512)
GO:0044070,0.432716,28.11538,83.16364,RAB43,Regulation of Monoatomic Anion Transport (GO:0044070)
GO:0060336,0.432716,28.11538,83.16364,PTPN2,Negative Regulation of Type II Interferon-Mediated Signaling Pathway (GO:0060336)
GO:0043456,0.432716,28.11538,83.16364,RPTOR,Regulation of Pentose-Phosphate Shunt (GO:0043456)
GO:2001138,0.432716,28.11538,83.16364,CETP,Regulation of Phospholipid Transport (GO:2001138)
GO:0031102,0.432716,28.11538,83.16364,MAPK8IP3,Neuron Projection Regeneration (GO:0031102)
GO:0007185,0.432716,28.11538,83.16364,TRIO,Cell Surface Receptor Protein Tyrosine Phosphatase Signaling Pathway (GO:0007185)
GO:0010770,0.432716,28.11538,83.16364,PRKDC,Positive Regulation of Cell Morphogenesis (GO:0010770)
GO:0016447,0.432716,28.11538,83.16364,PRKDC,Somatic Recombination of Immunoglobulin Gene Segments (GO:0016447)
GO:2001034,0.432716,28.11538,83.16364,PRKDC,Positive Regulation of Double-Strand Break Repair via Nonhomologous End Joining (GO:2001034)
GO:0033152,0.432716,28.11538,83.16364,PRKDC,Immunoglobulin V(D)J Recombination (GO:0033152)
GO:0035773,0.432716,28.11538,83.16364,RAB43,Insulin Secretion Involved in Cellular Response to Glucose Stimulus (GO:0035773)
GO:0000389,0.432716,28.11538,83.16364,SF1,mRNA 3'-Splice Site Recognition (GO:0000389)
GO:0006390,0.432716,28.11538,83.16364,TFB1M,Mitochondrial Transcription (GO:0006390)
GO:0033085,0.432716,28.11538,83.16364,PTPN2,Negative Regulation of T Cell Differentiation in Thymus (GO:0033085)
GO:0043039,0.432716,5.954628,17.60935,MARS2;WARS2,tRNA Aminoacylation (GO:0043039)
GO:0006364,0.432716,3.706049,10.77152,PRKDC;TFB1M;MRM3,rRNA Processing (GO:0006364)
GO:0018210,0.432716,5.656034,16.25121,PRKDC;DYRK1A,Peptidyl-Threonine Modification (GO:0018210)
GO:0071470,0.432716,5.656034,16.25121,RPTOR;EPX,Cellular Response to Osmotic Stress (GO:0071470)
GO:1905037,0.432716,3.626642,10.36156,RAB43;ATG101;ATG13,Autophagosome Organization (GO:1905037)
GO:0030177,0.432716,3.550543,9.97313,CSNK1D;EGFR;CSNK1G1,Positive Regulation of Wnt Signaling Pathway (GO:0030177)
GO:0045598,0.432716,5.385878,15.04583,TRIO;CARM1,Regulation of Fat Cell Differentiation (GO:0045598)
GO:0043491,0.432716,5.385878,15.04583,PIK3C2A;EGFR,Phosphatidylinositol 3-Kinase/Protein Kinase B Signal Transduction (GO:0043491)
GO:0016226,0.432716,5.385878,15.04583,BOLA1;FDX2,Iron-Sulfur Cluster Assembly (GO:0016226)
GO:0031163,0.432716,5.385878,15.04583,BOLA1;FDX2,Metallo-Sulfur Cluster Assembly (GO:0031163)
GO:0030099,0.432716,5.385878,15.04583,EPX;PTPN2,Myeloid Cell Differentiation (GO:0030099)
GO:1901701,0.432716,2.235737,6.192217,RPTOR;LTK;CDK2;AKAP7;BCL10;EGFR,Cellular Response to Oxygen-Containing Compound (GO:1901701)
GO:0000045,0.432716,3.477551,9.604748,RAB43;ATG101;ATG13,Autophagosome Assembly (GO:0000045)
GO:1901992,0.432716,5.140282,13.97043,RPTOR;EGFR,Positive Regulation of Mitotic Cell Cycle Phase Transition (GO:1901992)
GO:2000535,0.432716,18.74074,50.20608,EXOC2,Regulation of Entry of Bacterium Into Host Cell (GO:2000535)
GO:0045650,0.432716,18.74074,50.20608,PTPN2,Negative Regulation of Macrophage Differentiation (GO:0045650)
GO:0099641,0.432716,18.74074,50.20608,MAPK8IP3,Anterograde Axonal Protein Transport (GO:0099641)
GO:1902855,0.432716,18.74074,50.20608,WRAP73,Regulation of Non-Motile Cilium Assembly (GO:1902855)
GO:1901329,0.432716,18.74074,50.20608,RPTOR,Regulation of Odontoblast Differentiation (GO:1901329)
GO:0099640,0.432716,18.74074,50.20608,MAPK8IP3,Axo-Dendritic Protein Transport (GO:0099640)
GO:0031103,0.432716,18.74074,50.20608,MAPK8IP3,Axon Regeneration (GO:0031103)
GO:0021785,0.432716,18.74074,50.20608,PLXNA3,Branchiomotor Neuron Axon Guidance (GO:0021785)
GO:0036018,0.432716,18.74074,50.20608,EPX,Cellular Response to Erythropoietin (GO:0036018)
GO:0072386,0.432716,18.74074,50.20608,KIF3A,Plus-End-Directed Organelle Transport Along Microtubule (GO:0072386)
