term,fdr,Odds Ratio,Combined Score,Genes,description
Retrograde Transport at the Trans-Golgi-Network,0.6248021,4.26587,13.78779,RAB43;NAPB;SCOC,Retrograde Transport at the Trans-Golgi-Network
G Alpha (Q) Signalling Events,0.6248021,3.217198,10.14261,TRIO;DGKD;LPAR5;EGFR,G Alpha (Q) Signalling Events
E3 Ubiquitin Ligases Ubiquitinate Target Proteins,0.6248021,6.657201,20.90385,PRKDC;BCL10,E3 Ubiquitin Ligases Ubiquitinate Target Proteins
TP53 Regulates Transcription of Cell Cycle Genes,0.6248021,6.657201,20.90385,CARM1;CDK2,TP53 Regulates Transcription of Cell Cycle Genes
Transcriptional Activation of Mitochondrial Biogenesis,0.6248021,6.657201,20.90385,CARM1;TFB1M,Transcriptional Activation of Mitochondrial Biogenesis
Autophagy,0.6248021,2.677198,8.17607,RPTOR;ATG101;FUNDC1;ATG13;TUBA4B,Autophagy
RMTs Methylate Histone Arginines,0.6248021,6.286398,19.14846,CARM1;SMARCA2,RMTs Methylate Histone Arginines
P75 NTR Receptor-Mediated Signalling,0.6248021,3.875692,11.66275,TRIO;ARHGEF3;SOS2,P75 NTR Receptor-Mediated Signalling
Neurotoxicity of Clostridium Toxins,0.6248021,28.11538,83.16364,SV2A,Neurotoxicity of Clostridium Toxins
Bicarbonate Transporters,0.6248021,28.11538,83.16364,AHCYL2,Bicarbonate Transporters
RORA Activates Gene Expression,0.6248021,28.11538,83.16364,CARM1,RORA Activates Gene Expression
Glycerophospholipid Catabolism,0.6248021,28.11538,83.16364,GDPD1,Glycerophospholipid Catabolism
TFAP2 (AP-2) Family Regulates Transcription of Growth Factors and Their Receptors,0.6248021,28.11538,83.16364,EGFR,TFAP2 (AP-2) Family Regulates Transcription of Growth Factors and Their Receptors
TNFR1-mediated Ceramide Production,0.6248021,28.11538,83.16364,NSMAF,TNFR1-mediated Ceramide Production
TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest,0.6248021,28.11538,83.16364,CDK2,TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest
Triglyceride Biosynthesis,0.6248021,28.11538,83.16364,DGAT1,Triglyceride Biosynthesis
Mitochondrial tRNA Aminoacylation,0.6248021,5.954628,17.60935,MARS2;WARS2,Mitochondrial tRNA Aminoacylation
PKR-mediated Signaling,0.6248021,3.788986,11.20465,TUBA4B;TARBP2;PTPN2,PKR-mediated Signaling
Death Receptor Signaling,0.6328318,2.925326,8.427507,TRIO;ARHGEF3;SOS2;NSMAF,Death Receptor Signaling
Epigenetic Regulation of Adipogenesis Genes by MLL3 and MLL4 Complexes,0.6328318,5.385878,15.04583,LIPE;DPY30,Epigenetic Regulation of Adipogenesis Genes by MLL3 and MLL4 Complexes
Epigenetic Regulation of Gene Expression by MLL3 and MLL4 Complexes,0.6328318,5.385878,15.04583,LIPE;DPY30,Epigenetic Regulation of Gene Expression by MLL3 and MLL4 Complexes
Signaling by Non-Receptor Tyrosine Kinases,0.6328318,5.385878,15.04583,CDK2;EGFR,Signaling by Non-Receptor Tyrosine Kinases
Signaling by PTK6,0.6328318,5.385878,15.04583,CDK2;EGFR,Signaling by PTK6
Kinesins,0.6328318,5.385878,15.04583,KIF3A;TUBA4B,Kinesins
MLL4 and MLL3 Complexes Regulate Expression of PPARG Targets in Adipogenesis and Hepatic Steatosis,0.6328318,5.385878,15.04583,LIPE;DPY30,MLL4 and MLL3 Complexes Regulate Expression of PPARG Targets in Adipogenesis and Hepatic Steatosis
Aberrant Regulation of Mitotic G1 S Transition in Cancer Due to RB1 Defects,0.6694964,18.74074,50.20608,CDK2,Aberrant Regulation of Mitotic G1 S Transition in Cancer Due to RB1 Defects
"Defective Binding of RB1 Mutants to E2F1,(E2F2, E2F3)",0.6694964,18.74074,50.20608,CDK2,"Defective Binding of RB1 Mutants to E2F1,(E2F2, E2F3)"
Endogenous Sterols,0.6694964,18.74074,50.20608,FDX2,Endogenous Sterols
Chromatin Modifying Enzymes,0.677031,3.213126,8.306035,CARM1;DPY30;SMARCA2,Chromatin Modifying Enzymes
Chromatin Organization,0.677031,3.213126,8.306035,CARM1;DPY30;SMARCA2,Chromatin Organization
COPI-dependent Golgi-to-ER Retrograde Traffic,0.677031,3.095336,7.746466,NAPB;KIF3A;TUBA4B,COPI-dependent Golgi-to-ER Retrograde Traffic
Translocation of SLC2A4 (GLUT4) to the Plasma Membrane,0.677031,3.095336,7.746466,KIF3A;TUBA4B;EXOC2,Translocation of SLC2A4 (GLUT4) to the Plasma Membrane
"BMAL1 CLOCK,NPAS2 Activates Circadian Gene Expression",0.677031,14.05342,34.63512,CARM1,"BMAL1 CLOCK,NPAS2 Activates Circadian Gene Expression"
Biosynthesis of DHA-derived SPMs,0.677031,14.05342,34.63512,GSTM4,Biosynthesis of DHA-derived SPMs
ERBB2 Regulates Cell Motility,0.677031,14.05342,34.63512,EGFR,ERBB2 Regulates Cell Motility
Synthesis of PG,0.677031,14.05342,34.63512,PGS1,Synthesis of PG
GPCR Downstream Signalling,0.677031,1.98431,4.660394,TRIO;DGKD;LPAR5;ARHGEF3;SOS2;EGFR,GPCR Downstream Signalling
Epigenetic Regulation by WDR5-containing Histone Modifying Complexes,0.677031,4.035099,9.402494,LIPE;DPY30,Epigenetic Regulation by WDR5-containing Histone Modifying Complexes
Epigenetic Regulation of Gene Expression,0.677031,2.835217,6.555144,LIPE;DPY30;SMARCA2,Epigenetic Regulation of Gene Expression
Metabolism of Steroids,0.677031,2.835217,6.555144,PLPP6;CARM1;FDX2,Metabolism of Steroids
Organelle Biogenesis and Maintenance,0.677031,2.11275,4.856413,KIF3A;CARM1;CSNK1D;TFB1M;EXOC2,Organelle Biogenesis and Maintenance
PI3K Events in ERBB2 Signaling,0.677031,11.24103,25.75189,EGFR,PI3K Events in ERBB2 Signaling
Biosynthesis of Specialized Proresolving Mediators (SPMs),0.677031,11.24103,25.75189,GSTM4,Biosynthesis of Specialized Proresolving Mediators (SPMs)
Pregnenolone Biosynthesis,0.677031,11.24103,25.75189,FDX2,Pregnenolone Biosynthesis
GRB2 Events in EGFR Signaling,0.677031,11.24103,25.75189,EGFR,GRB2 Events in EGFR Signaling
GRB2 Events in ERBB2 Signaling,0.677031,11.24103,25.75189,EGFR,GRB2 Events in ERBB2 Signaling
Synthesis of UDP-N-acetyl-glucosamine,0.677031,11.24103,25.75189,PGM3,Synthesis of UDP-N-acetyl-glucosamine
TP53 Regulates Transcription of Caspase Activators and Caspases,0.677031,11.24103,25.75189,CRADD,TP53 Regulates Transcription of Caspase Activators and Caspases
TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest,0.677031,11.24103,25.75189,CARM1,TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest
LDL Remodeling,0.677031,11.24103,25.75189,CETP,LDL Remodeling
Transcriptional Regulation of Granulopoiesis,0.677031,11.24103,25.75189,CDK2,Transcriptional Regulation of Granulopoiesis
Meiotic Recombination,0.677031,11.24103,25.75189,CDK2,Meiotic Recombination
Intra-Golgi and Retrograde Golgi-to-ER Traffic,0.677031,2.020963,4.377878,RAB43;NAPB;SCOC;KIF3A;TUBA4B,Intra-Golgi and Retrograde Golgi-to-ER Traffic
Cytochrome P450 - Arranged by Substrate Type,0.677031,9.366097,20.09384,FDX2,Cytochrome P450 - Arranged by Substrate Type
Regulation of MITF-M-dependent Genes Involved in Cell Cycle and Proliferation,0.677031,9.366097,20.09384,CDK2,Regulation of MITF-M-dependent Genes Involved in Cell Cycle and Proliferation
EGFR Transactivation by Gastrin,0.677031,9.366097,20.09384,EGFR,EGFR Transactivation by Gastrin
Elevation of Cytosolic Ca2+ Levels,0.677031,9.366097,20.09384,ORAI2,Elevation of Cytosolic Ca2+ Levels
SHC1 Events in EGFR Signaling,0.677031,9.366097,20.09384,EGFR,SHC1 Events in EGFR Signaling
Urea Cycle,0.677031,9.366097,20.09384,CPS1,Urea Cycle
Signaling by GPCR,0.677031,1.862481,3.979804,TRIO;DGKD;LPAR5;ARHGEF3;SOS2;EGFR,Signaling by GPCR
Protein Ubiquitination,0.677031,3.528556,7.481678,PRKDC;BCL10,Protein Ubiquitination
Mitochondrial Translation Initiation,0.677031,2.575099,5.429687,MRPS9;MRPS16;MRPS30,Mitochondrial Translation Initiation
Mitochondrial Translation Elongation,0.677031,2.536275,5.267757,MRPS9;MRPS16;MRPS30,Mitochondrial Translation Elongation
Mitochondrial Translation Termination,0.677031,2.536275,5.267757,MRPS9;MRPS16;MRPS30,Mitochondrial Translation Termination
DNA Double-Strand Break Repair,0.677031,3.421108,7.090484,PRKDC;CDK2,DNA Double-Strand Break Repair
Interferon Signaling,0.677031,1.936668,3.955204,IFIT5;HLA-C;TUBA4B;PTPN2;TARBP2,Interferon Signaling
CRMPs in Sema3A Signaling,0.677031,8.026862,16.21804,PLXNA3,CRMPs in Sema3A Signaling
Regulation of IFNG Signaling,0.677031,8.026862,16.21804,PTPN2,Regulation of IFNG Signaling
HDL Remodeling,0.677031,8.026862,16.21804,CETP,HDL Remodeling
Small Interfering RNA (siRNA) Biogenesis,0.677031,8.026862,16.21804,TARBP2,Small Interfering RNA (siRNA) Biogenesis
IRF3-mediated Induction of Type I IFN,0.677031,8.026862,16.21804,PRKDC,IRF3-mediated Induction of Type I IFN
Ubiquinol Biosynthesis,0.677031,8.026862,16.21804,COQ3,Ubiquinol Biosynthesis
Factors Involved in Megakaryocyte Development and Platelet Production,0.677031,2.391917,4.680245,KIF3A;CDK2;TUBA4B,Factors Involved in Megakaryocyte Development and Platelet Production
Interferon Alpha Beta Signaling,0.677031,3.134579,6.077738,IFIT5;HLA-C,Interferon Alpha Beta Signaling
Mitochondrial Translation,0.677031,2.358333,4.546964,MRPS9;MRPS16;MRPS30,Mitochondrial Translation
Activation of RAC1,0.677031,7.022436,13.42187,SOS2,Activation of RAC1
Receptor Mediated Mitophagy,0.677031,7.022436,13.42187,FUNDC1,Receptor Mediated Mitophagy
SEMA3A-Plexin Repulsion Signaling by Inhibiting Integrin Adhesion,0.677031,7.022436,13.42187,PLXNA3,SEMA3A-Plexin Repulsion Signaling by Inhibiting Integrin Adhesion
Synthesis of PIPs at the Late Endosome Membrane,0.677031,7.022436,13.42187,PIK3C2A,Synthesis of PIPs at the Late Endosome Membrane
Interleukin-15 Signaling,0.677031,7.022436,13.42187,SOS2,Interleukin-15 Signaling
rRNA Processing,0.677031,2.008384,3.798279,RPL18A;CSNK1D;TFB1M;MRM3,rRNA Processing
Phospholipid Metabolism,0.677031,1.955535,3.572888,PGS1;DGAT1;GDPD1;PIK3C2A,Phospholipid Metabolism
RHOJ GTPase Cycle,0.677031,2.892131,5.257861,CPNE8;TRIO,RHOJ GTPase Cycle
ALK Mutants Bind TKIs,0.677031,6.241216,11.32466,EML4,ALK Mutants Bind TKIs
Activation of HOX Genes During Differentiation,0.677031,6.241216,11.32466,DPY30,Activation of HOX Genes During Differentiation
Activation of SMO,0.677031,6.241216,11.32466,KIF3A,Activation of SMO
Activation of Anterior HOX Genes in Hindbrain Development During Early Embryogenesis,0.677031,6.241216,11.32466,DPY30,Activation of Anterior HOX Genes in Hindbrain Development During Early Embryogenesis
Activation of the Pre-Replicative Complex,0.677031,6.241216,11.32466,CDK2,Activation of the Pre-Replicative Complex
PKMTs Methylate Histone Lysines,0.677031,6.241216,11.32466,DPY30,PKMTs Methylate Histone Lysines
Cyclin A B1 B2 Associated Events During G2 M Transition,0.677031,6.241216,11.32466,CDK2,Cyclin A B1 B2 Associated Events During G2 M Transition
Endosomal Vacuolar Pathway,0.677031,6.241216,11.32466,HLA-C,Endosomal Vacuolar Pathway
SHC1 Events in ERBB2 Signaling,0.677031,6.241216,11.32466,EGFR,SHC1 Events in ERBB2 Signaling
STING Mediated Induction of Host Immune Responses,0.677031,6.241216,11.32466,PRKDC,STING Mediated Induction of Host Immune Responses
Formation of WDR5-containing Histone-Modifying Complexes,0.677031,6.241216,11.32466,DPY30,Formation of WDR5-containing Histone-Modifying Complexes
GAB1 Signalosome,0.677031,6.241216,11.32466,EGFR,GAB1 Signalosome
Signaling by ERBB2 TMD JMD Mutants,0.677031,6.241216,11.32466,EGFR,Signaling by ERBB2 TMD JMD Mutants
Signaling by LTK,0.677031,6.241216,11.32466,LTK,Signaling by LTK
Telomere Extension By Telomerase,0.677031,6.241216,11.32466,CDK2,Telomere Extension By Telomerase
Transcriptional Regulation by the AP-2 (TFAP2) Family of Transcription Factors,0.677031,6.241216,11.32466,EGFR,Transcriptional Regulation by the AP-2 (TFAP2) Family of Transcription Factors
tRNA Aminoacylation,0.677031,2.819397,5.01899,MARS2;WARS2,tRNA Aminoacylation
Metabolism of Lipids,0.677031,1.478883,2.562708,GSTM4;PGS1;LIPE;PLPP6;DGAT1;CARM1;FDX2;GDPD1;PIK3C2A,Metabolism of Lipids
DCC Mediated Attractive Signaling,0.677031,5.616239,9.703361,TRIO,DCC Mediated Attractive Signaling
Estrogen-dependent Nuclear Events Downstream of ESR-membrane Signaling,0.677031,5.616239,9.703361,EGFR,Estrogen-dependent Nuclear Events Downstream of ESR-membrane Signaling
Gap Junction Assembly,0.677031,5.616239,9.703361,TUBA4B,Gap Junction Assembly
Glycogen Breakdown (Glycogenolysis),0.677031,5.616239,9.703361,PYGM,Glycogen Breakdown (Glycogenolysis)
Transport of Connexons to the Plasma Membrane,0.677031,5.616239,9.703361,TUBA4B,Transport of Connexons to the Plasma Membrane
Metabolism of Steroid Hormones,0.677031,5.616239,9.703361,FDX2,Metabolism of Steroid Hormones
MicroRNA (miRNA) Biogenesis,0.677031,5.616239,9.703361,TARBP2,MicroRNA (miRNA) Biogenesis
Microtubule-dependent Trafficking of Connexons From Golgi to the Plasma Membrane,0.677031,5.616239,9.703361,TUBA4B,Microtubule-dependent Trafficking of Connexons From Golgi to the Plasma Membrane
Mitochondrial Iron-Sulfur Cluster Biogenesis,0.677031,5.616239,9.703361,FDX2,Mitochondrial Iron-Sulfur Cluster Biogenesis
MITF-M-dependent Gene Expression,0.677031,2.684319,4.584538,CDK2;SMARCA2,MITF-M-dependent Gene Expression
Regulation of NF-kappa B Signaling,0.677031,5.104895,8.419213,N4BP1,Regulation of NF-kappa B Signaling
Sema3A PAK Dependent Axon Repulsion,0.677031,5.104895,8.419213,PLXNA3,Sema3A PAK Dependent Axon Repulsion
Gastrin-CREB Signalling Pathway via PKC and MAPK,0.677031,5.104895,8.419213,EGFR,Gastrin-CREB Signalling Pathway via PKC and MAPK
Synthesis of PIPs at the Golgi Membrane,0.677031,5.104895,8.419213,PIK3C2A,Synthesis of PIPs at the Golgi Membrane
Interleukin-37 Signaling,0.677031,5.104895,8.419213,PTPN2,Interleukin-37 Signaling
NOTCH3 Activation and Transmission of Signal to the Nucleus,0.677031,4.678775,7.38169,EGFR,NOTCH3 Activation and Transmission of Signal to the Nucleus
Activation of ATR in Response to Replication Stress,0.677031,4.678775,7.38169,CDK2,Activation of ATR in Response to Replication Stress
Negative Regulation of MET Activity,0.677031,4.678775,7.38169,PTPN2,Negative Regulation of MET Activity
Constitutive Signaling by EGFRvIII,0.677031,4.678775,7.38169,EGFR,Constitutive Signaling by EGFRvIII
Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,0.677031,4.678775,7.38169,EGFR,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants
DNA Damage Telomere Stress Induced Senescence,0.677031,4.678775,7.38169,CDK2,DNA Damage Telomere Stress Induced Senescence
RUNX1 Interacts With Co-Factors Whose Precise Effect on RUNX1 Targets Is Not Known,0.677031,4.678775,7.38169,SMARCA2,RUNX1 Interacts With Co-Factors Whose Precise Effect on RUNX1 Targets Is Not Known
Downregulation of ERBB2 Signaling,0.677031,4.678775,7.38169,EGFR,Downregulation of ERBB2 Signaling
Signaling by EGFR in Cancer,0.677031,4.678775,7.38169,EGFR,Signaling by EGFR in Cancer
Signaling by EGFRvIII in Cancer,0.677031,4.678775,7.38169,EGFR,Signaling by EGFRvIII in Cancer
Signaling by ERBB2 ECD Mutants,0.677031,4.678775,7.38169,EGFR,Signaling by ERBB2 ECD Mutants
Signaling by ERBB2 KD Mutants,0.677031,4.678775,7.38169,EGFR,Signaling by ERBB2 KD Mutants
Signaling by Ligand-Responsive EGFR Variants in Cancer,0.677031,4.678775,7.38169,EGFR,Signaling by Ligand-Responsive EGFR Variants in Cancer
Metabolic Disorders of Biological Oxidation Enzymes,0.677031,4.678775,7.38169,FDX2,Metabolic Disorders of Biological Oxidation Enzymes
Metabolism of Cofactors,0.677031,4.678775,7.38169,COQ3,Metabolism of Cofactors
Golgi-to-ER Retrograde Transport,0.677031,1.970172,3.107399,NAPB;KIF3A;TUBA4B,Golgi-to-ER Retrograde Transport
Interferon Gamma Signaling,0.677031,2.4494,3.858996,HLA-C;PTPN2,Interferon Gamma Signaling
Cilium Assembly,0.6864927,1.947226,3.028518,KIF3A;CSNK1D;EXOC2,Cilium Assembly
Gene Expression (Transcription),0.6865983,1.368683,2.080336,RPTOR;LIPE;CRADD;CARM1;CDK2;DHX38;DPY30;SMARCA2;EGFR;TARBP2,Gene Expression (Transcription)
RAB Geranylgeranylation,0.6865983,2.346624,3.554336,RAB43;RAB29,RAB Geranylgeranylation
Mitochondrial Biogenesis,0.6865983,2.346624,3.554336,CARM1;TFB1M,Mitochondrial Biogenesis
Platelet Calcium Homeostasis,0.6865983,4.318212,6.529399,ORAI2,Platelet Calcium Homeostasis
Signaling by ERBB2 in Cancer,0.6865983,4.318212,6.529399,EGFR,Signaling by ERBB2 in Cancer
Glycogen Metabolism,0.6865983,4.318212,6.529399,PYGM,Glycogen Metabolism
Synthesis of PIPs at the Early Endosome Membrane,0.6865983,4.318212,6.529399,PIK3C2A,Synthesis of PIPs at the Early Endosome Membrane
HCMV Early Events,0.6920297,2.298381,3.414157,TUBA4B;EGFR,HCMV Early Events
Myogenesis,0.6920297,4.009158,5.819351,BNIP2,Myogenesis
Aberrant Regulation of Mitotic Cell Cycle Due to RB1 Defects,0.6920297,4.009158,5.819351,CDK2,Aberrant Regulation of Mitotic Cell Cycle Due to RB1 Defects
Nonhomologous End-Joining (NHEJ),0.6920297,4.009158,5.819351,PRKDC,Nonhomologous End-Joining (NHEJ)
Diseases of Mitotic Cell Cycle,0.6920297,4.009158,5.819351,CDK2,Diseases of Mitotic Cell Cycle
Meiosis,0.6920297,4.009158,5.819351,CDK2,Meiosis
Triglyceride Catabolism,0.6920297,4.009158,5.819351,LIPE,Triglyceride Catabolism
PI Metabolism,0.6920297,2.164788,3.035789,GDPD1;PIK3C2A,PI Metabolism
COPII-mediated Vesicle Transport,0.6920297,2.164788,3.035789,NAPB;CSNK1D,COPII-mediated Vesicle Transport
Activation of AMPK Downstream of NMDARs,0.6920297,3.741311,5.220617,TUBA4B,Activation of AMPK Downstream of NMDARs
Protein Hydroxylation,0.6920297,3.741311,5.220617,KDM8,Protein Hydroxylation
Cyclin D Associated Events in G1,0.6920297,3.741311,5.220617,CDK2,Cyclin D Associated Events in G1
Effects of PIP2 Hydrolysis,0.6920297,3.741311,5.220617,DGKD,Effects of PIP2 Hydrolysis
G1 Phase,0.6920297,3.741311,5.220617,CDK2,G1 Phase
Heme Signaling,0.6920297,3.741311,5.220617,CARM1,Heme Signaling
Striated Muscle Contraction,0.6920297,3.741311,5.220617,TTN,Striated Muscle Contraction
EML4 and NUDC in Mitotic Spindle Formation,0.6920297,2.123617,2.922191,EML4;TUBA4B,EML4 and NUDC in Mitotic Spindle Formation
Antiviral Mechanism by IFN-stimulated Genes,0.6920297,1.762228,2.420396,TUBA4B;PTPN2;TARBP2,Antiviral Mechanism by IFN-stimulated Genes
NR1H3 & NR1H2 Regulate Gene Expression Linked to Cholesterol Transport and Efflux,0.6920297,3.506944,4.710422,CETP,NR1H3 & NR1H2 Regulate Gene Expression Linked to Cholesterol Transport and Efflux
Post-chaperonin Tubulin Folding Pathway,0.6920297,3.506944,4.710422,TUBA4B,Post-chaperonin Tubulin Folding Pathway
RUNX1 Regulates Genes Involved in Megakaryocyte Differentiation and Platelet Function,0.6920297,3.506944,4.710422,DPY30,RUNX1 Regulates Genes Involved in Megakaryocyte Differentiation and Platelet Function
Regulation of TP53 Degradation,0.6920297,3.506944,4.710422,CDK2,Regulation of TP53 Degradation
Regulation of TP53 Expression and Degradation,0.6920297,3.506944,4.710422,CDK2,Regulation of TP53 Expression and Degradation
Regulation of Endogenous Retroelements by Piwi-interacting RNAs (piRNAs),0.6920297,3.506944,4.710422,SMARCA2,Regulation of Endogenous Retroelements by Piwi-interacting RNAs (piRNAs)
Respiratory Syncytial Virus (RSV) Attachment and Entry,0.6920297,3.506944,4.710422,EGFR,Respiratory Syncytial Virus (RSV) Attachment and Entry
Extension of Telomeres,0.6920297,3.506944,4.710422,CDK2,Extension of Telomeres
Signaling by NOTCH3,0.6920297,3.506944,4.710422,EGFR,Signaling by NOTCH3
Uptake and Actions of Bacterial Toxins,0.6920297,3.506944,4.710422,SV2A,Uptake and Actions of Bacterial Toxins
VxPx Cargo-Targeting to Cilium,0.6920297,3.506944,4.710422,EXOC2,VxPx Cargo-Targeting to Cilium
Transcriptional Regulation by TP53,0.6928699,1.56847,2.090566,RPTOR;CRADD;CARM1;CDK2,Transcriptional Regulation by TP53
Selective Autophagy,0.6928699,2.008929,2.613549,FUNDC1;TUBA4B,Selective Autophagy
Cholesterol Biosynthesis,0.6928699,3.300151,4.271658,PLPP6,Cholesterol Biosynthesis
Chondroitin Sulfate Biosynthesis,0.6928699,3.300151,4.271658,CHST11,Chondroitin Sulfate Biosynthesis
Regulation of MITF-M-dependent Genes Involved in Pigmentation,0.6928699,3.300151,4.271658,SMARCA2,Regulation of MITF-M-dependent Genes Involved in Pigmentation
EGFR Downregulation,0.6928699,3.300151,4.271658,EGFR,EGFR Downregulation
Insulin Processing,0.6928699,3.300151,4.271658,EXOC2,Insulin Processing
Intraflagellar Transport,0.6928699,3.300151,4.271658,KIF3A,Intraflagellar Transport
Transcriptional Regulation of White Adipocyte Differentiation,0.6928699,3.300151,4.271658,CARM1,Transcriptional Regulation of White Adipocyte Differentiation
Translation,0.6928699,1.397266,1.805193,MRPS9;MRPS16;RPL18A;MARS2;MRPS30;WARS2,Translation
Recruitment of NuMA to Mitotic Centrosomes,0.6930902,1.973382,2.520293,CSNK1D;TUBA4B,Recruitment of NuMA to Mitotic Centrosomes
Mitotic Prometaphase,0.6930902,1.657033,2.097916,EML4;CSNK1D;TUBA4B,Mitotic Prometaphase
Membrane Trafficking,0.6930902,1.270611,1.599,RAB43;NAPB;SCOC;KIF3A;CSNK1D;PIK3C2A;RIN1;TUBA4B;EGFR;EXOC2,Membrane Trafficking
Activation of Gene Expression by SREBF (SREBP),0.6930902,3.116334,3.891248,CARM1,Activation of Gene Expression by SREBF (SREBP)
Processing of DNA Double-Strand Break Ends,0.6930902,3.116334,3.891248,CDK2,Processing of DNA Double-Strand Break Ends
RHO GTPases Activate IQGAPs,0.6930902,3.116334,3.891248,TUBA4B,RHO GTPases Activate IQGAPs
Formation of Tubulin Folding Intermediates by CCT TriC,0.6930902,3.116334,3.891248,TUBA4B,Formation of Tubulin Folding Intermediates by CCT TriC
Gap Junction Trafficking,0.6930902,3.116334,3.891248,TUBA4B,Gap Junction Trafficking
TP53 Regulates Transcription of Cell Death Genes,0.6930902,3.116334,3.891248,CRADD,TP53 Regulates Transcription of Cell Death Genes
Signaling by Nuclear Receptors,0.6984183,1.608944,1.956469,CETP;CARM1;EGFR,Signaling by Nuclear Receptors
Developmental Biology,0.6984183,1.23956,1.505602,TRIO;RPL18A;CARM1;CDK2;BNIP2;DPY30;SMARCA2;SOS2;TUBA4B;EGFR;PLXNA3,Developmental Biology
mTORC1-mediated Signalling,0.6984183,2.951867,3.559037,RPTOR,mTORC1-mediated Signalling
Netrin-1 Signaling,0.6984183,2.951867,3.559037,TRIO,Netrin-1 Signaling
Reproduction,0.6984183,2.951867,3.559037,CDK2,Reproduction
Signal Transduction by L1,0.6984183,2.951867,3.559037,EGFR,Signal Transduction by L1
Telomere Maintenance,0.6984183,2.951867,3.559037,CDK2,Telomere Maintenance
Mitotic G2-G2 M Phases,0.6984183,1.593519,1.911917,CDK2;CSNK1D;TUBA4B,Mitotic G2-G2 M Phases
G2 M Transition,0.6984183,1.593519,1.911917,CDK2;CSNK1D;TUBA4B,G2 M Transition
RNA Polymerase II Transcription,0.7040715,1.279301,1.515785,RPTOR;CRADD;CARM1;CDK2;DHX38;DPY30;SMARCA2;EGFR,RNA Polymerase II Transcription
MITF-M-regulated Melanocyte Development,0.7040715,1.812848,2.114058,CDK2;SMARCA2,MITF-M-regulated Melanocyte Development
