Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GO_Biological_Process_2023__Fatty Acid Beta-Oxidation Using acyl-CoA Dehydrogenase (GO:0033539),0.775337328240924,1.610741651453469,0.02414486921529175,0.5794157170474181,1.0,1/10,1.74%,ACADL
prerank,GO_Biological_Process_2023__Regulation Of Chemokine Production (GO:0032642),0.6954040595439538,1.6094207117737496,0.03125,0.5740992457654868,1.0,8/17,6.06%,EGR1;SNAI2;HIF1A;TLR4;TNFSF4;LGALS9;WNT5A;HMOX1
prerank,GO_Biological_Process_2023__Positive Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0036003),0.7498629321104939,1.6087461604008708,0.037815126050420166,0.5654744662393437,1.0,5/12,7.24%,HIF1A;KLF2;CEBPB;VEGFA;NFE2L2
prerank,GO_Biological_Process_2023__Myoblast Differentiation (GO:0045445),-0.7253963735554583,-1.6084630262456652,0.02197802197802198,0.865849727955397,1.0,4/14,3.67%,NRG1;JAG1;SDC1;MAPK12
prerank,GO_Biological_Process_2023__Epithelial Cell Differentiation (GO:0030855),0.5315646782507311,1.6081800130252606,0.00398406374501992,0.5571380232593156,1.0,10/64,3.48%,GATA3;KRT19;FGFR2;E2F7;KDM6B;KDR;KRT14;KRT13;VEGFA;KRT16
prerank,GO_Biological_Process_2023__Negative Regulation Of Epithelial Cell Apoptotic Process (GO:1904036),0.6337930268847183,1.6054771859182497,0.029166666666666667,0.5589278898223333,1.0,7/24,8.42%,GATA3;IL11;TNFAIP3;KDR;ICAM1;NFE2L2;TCF7L2
prerank,GO_Biological_Process_2023__Ubiquitin-Dependent ERAD Pathway (GO:0030433),0.5402293230384128,1.6005949088435598,0.009823182711198428,0.5716393062549957,1.0,27/63,26.94%,FBXO27;FBXO6;MAN1A1;HERPUD1;SELENOS;DNAJB9;YOD1;EDEM1;ANKZF1;UBE2J1;UBXN8;ERLEC1;DERL2;EDEM2;AUP1;OS9;SEL1L;TRIM25;SEC61B;RNF5;SYVN1;DNAJC10;HSPA5;RNF185;MARCHF6;FAF2;TMUB2
prerank,GO_Biological_Process_2023__Epithelium Development (GO:0060429),0.5167903866249998,1.5948728727751649,0.015021459227467811,0.5884211162956097,1.0,15/77,6.14%,KRT6A;KRT19;WNT7B;FGFR2;AHI1;SNAI2;KDR;KRT14;KRT13;VEGFA;DACT1;KRT16;TBX2;PROX1;ERRFI1
prerank,GO_Biological_Process_2023__Metal Ion Transport (GO:0030001),0.5721454868318206,1.594843433215335,0.015655577299412915,0.5781351735510233,1.0,18/44,16.87%,SGK1;SLC41A2;KCNJ2;SLC9B2;NDFIP2;KCNK1;NDFIP1;KCNN4;SELENOK;FYN;PANX1;SLC41A1;PKD1;SLC5A6;SLC11A2;CLU;CNNM4;PSEN2
prerank,GO_Biological_Process_2023__Negative Regulation Of Cell Migration (GO:0030336),-0.4936422860507605,-1.5939714089211625,0.004024144869215292,0.9552016131728581,1.0,23/105,10.42%,NKX2-1;ROBO1;COL3A1;DACH1;EMILIN2;EPHA4;ADIPOQ;ADIPOR1;PLXNB3;PTPRK;JAG1;IGFBP5;PTPRU;DAG1;NEDD9;IGFBP3;ADGRG1;AMH;FOXO3;BST2;TCAF1;RHOB;ARHGDIB
