term,fdr,Odds Ratio,Combined Score,Genes,description
Intrinsic Pathway of Fibrin Clot Formation,9.583916e-05,15.46072,177.7661,SERPINC1;F12;F11;PRCP;A2M;KLKB1,Intrinsic Pathway of Fibrin Clot Formation
Neutrophil Degranulation,0.0003072831,2.890925,29.78762,SERPINA3;PIGR;ORM1;SERPINA1;SIGLEC14;AHSG;CRISP3;FUCA2;HP;HBB;PRCP;A1BG;CFP;LILRA3;OSCAR;CST3;CEACAM1;FCGR3B;LRG1;GM2A;CHI3L1;SIRPA;AGA,Neutrophil Degranulation
Formation of Fibrin Clot (Clotting Cascade),0.001594779,8.460273,73.00321,SERPINC1;F12;F11;PRCP;A2M;KLKB1,Formation of Fibrin Clot (Clotting Cascade)
Regulation of IGF Transport and Uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.003286124,4.522416,35.63017,CST3;SERPINA1;AHSG;SERPINC1;IGFBP2;FUCA2;IGFBP7;PLG;APOB,Regulation of IGF Transport and Uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)
Activation of C3 and C5,0.003313372,32.26974,252.7088,CFP;CFB;C2,Activation of C3 and C5
Platelet Degranulation,0.003313372,4.071496,31.82961,SERPINA3;ITIH4;ORM1;CLEC3B;SERPINA1;AHSG;PLG;A1BG;A2M;SERPINA4,Platelet Degranulation
Response to Elevated Platelet Cytosolic Ca2+,0.00420896,3.924931,29.6454,SERPINA3;ITIH4;ORM1;CLEC3B;SERPINA1;AHSG;PLG;A1BG;A2M;SERPINA4,Response to Elevated Platelet Cytosolic Ca2+
Terminal Pathway of Complement,0.004890985,25.81184,190.4457,C6;C7;C8B,Terminal Pathway of Complement
Post-translational Modification Synthesis of GPI-anchored Proteins,0.01003346,7.003226,46.47061,FCGR3B;NEGR1;CNTN3;CNTN4;ART3,Post-translational Modification Synthesis of GPI-anchored Proteins
Adaptive Immune System,0.01457415,2.142617,13.36724,IGHV3-53;IGHV3-11;IGHV3-23;IGHV3-13;IGLV3-1;IGHV4-39;IGKV1D-16;IGHV1-69;PVR;LILRA3;ICAM1;OSCAR;IGLV5-37;IGLV3-27;JAML;IGLV3-21;CD209;IGLV2-23;MRC1;IGHD;IGLV3-19;IGKV2-30,Adaptive Immune System
Metabolism of Angiotensinogen to Angiotensins,0.02137463,12.89605,75.22012,CPB2;ENPEP;ACE,Metabolism of Angiotensinogen to Angiotensins
Alternative Complement Activation,0.02159129,42.75817,247.0492,CFP;CFB,Alternative Complement Activation
Signaling by MST1,0.02159129,42.75817,247.0492,SPINT1;MST1,Signaling by MST1
Post-translational Protein Phosphorylation,0.02159129,3.972359,22.86791,CST3;SERPINA1;AHSG;SERPINC1;FUCA2;IGFBP7;APOB,Post-translational Protein Phosphorylation
Defects of Contact Activation System (CAS) and Kallikrein Kinin System (KKS),0.03013066,10.74342,58.04082,F12;F11;KLKB1,Defects of Contact Activation System (CAS) and Kallikrein Kinin System (KKS)
MET Receptor Activation,0.03328438,28.50109,150.551,SPINT1;MET,MET Receptor Activation
Plasma Lipoprotein Assembly,0.0350022,9.915486,51.67716,APOA4;A2M;APOB,Plasma Lipoprotein Assembly
Peptide Hormone Metabolism,0.03583261,4.814074,24.8816,BCHE;CPB2;ENPEP;ACE;PLA2G7,Peptide Hormone Metabolism
Nectin Necl Trans Heterodimerization,0.04565371,21.37255,104.5563,PVR;NECTIN1,Nectin Necl Trans Heterodimerization
Vesicle-mediated Transport,0.04565371,1.884712,9.182653,CD163;SERPINA1;IGHV3-53;IGHV3-11;IGHV3-23;HP;IGHV3-13;HBB;IGLV3-1;IGHV4-39;IGKV1D-16;IGHV1-69;EGFR;IGLV5-37;HPX;IGLV3-27;IGLV3-21;IGLV2-23;MAN1A1;APOB;IGLV3-19;IGKV2-30,Vesicle-mediated Transport
Diseases of Hemostasis,0.04565371,8.590789,41.82965,F12;F11;KLKB1,Diseases of Hemostasis
Erythrocytes Take up Oxygen and Release Carbon Dioxide,0.06040175,17.09542,78.14054,CA1;HBB,Erythrocytes Take up Oxygen and Release Carbon Dioxide
SARS-CoV Infections,0.08224348,2.052229,8.709988,IGHV3-53;IGHV3-11;IGHV3-23;IGHV3-13;IGLV3-1;IGHV4-39;IGKV1D-16;IGHV1-69;IGLV3-27;IGLV3-21;IGLV2-23;IGHD;IGLV3-19;IGKV2-30,SARS-CoV Infections
Erythrocytes Take up Carbon Dioxide and Release Oxygen,0.09363734,12.20728,49.58879,CA1;HBB,Erythrocytes Take up Carbon Dioxide and Release Oxygen
O2 CO2 Exchange in Erythrocytes,0.09363734,12.20728,49.58879,CA1;HBB,O2 CO2 Exchange in Erythrocytes
Chylomicron Remodeling,0.09363734,12.20728,49.58879,APOA4;APOB,Chylomicron Remodeling
Chylomicron Assembly,0.1097086,10.67974,41.16221,APOA4;APOB,Chylomicron Assembly
"Defective EXT1 Causes Exostoses 1, TRPS2 and CHDS",0.1097086,10.67974,41.16221,EXT1;EXT2,"Defective EXT1 Causes Exostoses 1, TRPS2 and CHDS"
Defective EXT2 Causes Exostoses 2,0.1097086,10.67974,41.16221,EXT1;EXT2,Defective EXT2 Causes Exostoses 2
Metabolism of Amine-Derived Hormones,0.1178917,inf,inf,DBH,Metabolism of Amine-Derived Hormones
Infectious Disease,0.1450742,1.615777,5.700393,CD163;IGHV3-53;IGHV3-11;IGHV3-23;IGHV3-13;IGLV3-1;IGHV4-39;IGKV1D-16;IGHV1-69;EGFR;IGLV5-37;IGHG4;IGHG1;IGLV3-27;IGHG2;IGLV3-21;CD209;IGLV2-23;MRC1;IGHD;MET;IGLV3-19;IGKV2-30,Infectious Disease
"Platelet Activation, Signaling and Aggregation",0.1450742,2.100796,7.410692,SERPINA3;ITIH4;ORM1;CLEC3B;SERPINA1;AHSG;PLG;A1BG;A2M;SERPINA4,"Platelet Activation, Signaling and Aggregation"
Chaperone Mediated Autophagy,0.1466562,8.541176,29.90651,HBB;RNASE1,Chaperone Mediated Autophagy
"Synthesis, Secretion, and Deacylation of Ghrelin",0.1657087,7.763518,26.00357,BCHE;PLA2G7,"Synthesis, Secretion, and Deacylation of Ghrelin"
Interleukin-10 Signaling,0.1657087,7.763518,26.00357,IL1R2;ICAM1,Interleukin-10 Signaling
Glucocorticoid Biosynthesis,0.1932055,42.48701,131.0601,SERPINA6,Glucocorticoid Biosynthesis
PTK6 Promotes HIF1A Stabilization,0.1932055,42.48701,131.0601,EGFR,PTK6 Promotes HIF1A Stabilization
Signaling by Overexpressed Wild-Type EGFR in Cancer,0.1932055,42.48701,131.0601,EGFR,Signaling by Overexpressed Wild-Type EGFR in Cancer
Presynaptic Depolarization and Calcium Channel Opening,0.1932055,42.48701,131.0601,CACNA2D1,Presynaptic Depolarization and Calcium Channel Opening
Inhibition of Signaling by Overexpressed EGFR,0.1932055,42.48701,131.0601,EGFR,Inhibition of Signaling by Overexpressed EGFR
MET Interacts With TNS Proteins,0.1932055,42.48701,131.0601,MET,MET Interacts With TNS Proteins
EGFR Interacts With Phospholipase C-gamma,0.1932055,42.48701,131.0601,EGFR,EGFR Interacts With Phospholipase C-gamma
ERBB2 Activates PTK6 Signaling,0.1932055,42.48701,131.0601,EGFR,ERBB2 Activates PTK6 Signaling
Adherens Junctions Interactions,0.1932152,4.016447,12.33686,ANG;PVR;NECTIN1,Adherens Junctions Interactions
HS-GAG Biosynthesis,0.2097816,6.097106,18.06988,EXT1;EXT2,HS-GAG Biosynthesis
Heme Signaling,0.2097816,6.097106,18.06988,HBB;APOB,Heme Signaling
Activation of Matrix Metalloproteinases,0.2312981,5.68976,16.23552,PLG;KLKB1,Activation of Matrix Metalloproteinases
"tRNA-derived Small RNA (tsRNA or tRNA-related Fragment, tRF) Biogenesis",0.2655268,21.24026,57.15247,ANG,"tRNA-derived Small RNA (tsRNA or tRNA-related Fragment, tRF) Biogenesis"
TFAP2 (AP-2) Family Regulates Transcription of Growth Factors and Their Receptors,0.2655268,21.24026,57.15247,EGFR,TFAP2 (AP-2) Family Regulates Transcription of Growth Factors and Their Receptors
Cell-cell Junction Organization,0.2962345,3.209211,8.245118,ANG;PVR;NECTIN1,Cell-cell Junction Organization
Modulation by Mtb of Host Immune System,0.3261333,14.15801,34.18527,MRC1,Modulation by Mtb of Host Immune System
Neurofascin Interactions,0.3261333,14.15801,34.18527,CNTN1,Neurofascin Interactions
Prednisone ADME,0.3261333,14.15801,34.18527,SERPINA6,Prednisone ADME
MET Activates PTPN11,0.3261333,14.15801,34.18527,MET,MET Activates PTPN11
Tyrosine Catabolism,0.3261333,14.15801,34.18527,HPD,Tyrosine Catabolism
Factors Involved in Megakaryocyte Development and Platelet Production,0.330513,2.449953,5.855176,HBG2;HBG1;HBB;HBD,Factors Involved in Megakaryocyte Development and Platelet Production
Late Endosomal Microautophagy,0.3498911,4.06038,9.427247,HBB;RNASE1,Late Endosomal Microautophagy
Interleukin-4 and Interleukin-13 Signaling,0.3511579,2.788043,6.319004,IGHG4;IGHG1;ICAM1,Interleukin-4 and Interleukin-13 Signaling
AMPK Inhibits chREBP Transcriptional Activation Activity,0.3511579,10.61688,23.38729,ADIPOQ,AMPK Inhibits chREBP Transcriptional Activation Activity
N-glycan Trimming and Elongation in the cis-Golgi,0.3511579,10.61688,23.38729,MAN1A1,N-glycan Trimming and Elongation in the cis-Golgi
Fibronectin Matrix Formation,0.3511579,10.61688,23.38729,CEACAM1,Fibronectin Matrix Formation
Ficolins Bind to Repetitive Carbohydrate Structures on the Target Cell Surface,0.3511579,10.61688,23.38729,FCN2,Ficolins Bind to Repetitive Carbohydrate Structures on the Target Cell Surface
Neurotransmitter Clearance,0.3511579,10.61688,23.38729,BCHE,Neurotransmitter Clearance
HDL Assembly,0.3511579,10.61688,23.38729,A2M,HDL Assembly
Chylomicron Clearance,0.3511579,10.61688,23.38729,APOB,Chylomicron Clearance
MET Activates PI3K AKT Signaling,0.3511579,10.61688,23.38729,MET,MET Activates PI3K AKT Signaling
VLDL Assembly,0.3511579,10.61688,23.38729,APOB,VLDL Assembly
ERBB2 Regulates Cell Motility,0.3511579,10.61688,23.38729,EGFR,ERBB2 Regulates Cell Motility
Retinoid Metabolism and Transport,0.3536006,3.706167,8.082447,APOA4;APOB,Retinoid Metabolism and Transport
Degradation of the Extracellular Matrix,0.3536006,2.254444,4.903119,COL16A1;PLG;A2M;KLKB1,Degradation of the Extracellular Matrix
"Plasma Lipoprotein Assembly, Remodeling, and Clearance",0.3536006,2.616139,5.580856,APOA4;A2M;APOB,"Plasma Lipoprotein Assembly, Remodeling, and Clearance"
Plasma Lipoprotein Remodeling,0.3536006,3.551198,7.512353,APOA4;APOB,Plasma Lipoprotein Remodeling
Glycosphingolipid Metabolism,0.3536006,3.408627,6.998335,GM2A;B4GALT5,Glycosphingolipid Metabolism
Reversible Hydration of Carbon Dioxide,0.3536006,8.492208,17.25536,CA1,Reversible Hydration of Carbon Dioxide
Scavenging by Class B Receptors,0.3536006,8.492208,17.25536,APOB,Scavenging by Class B Receptors
Scavenging by Class F Receptors,0.3536006,8.492208,17.25536,APOB,Scavenging by Class F Receptors
GRB2 Events in EGFR Signaling,0.3536006,8.492208,17.25536,EGFR,GRB2 Events in EGFR Signaling
GRB2 Events in ERBB2 Signaling,0.3536006,8.492208,17.25536,EGFR,GRB2 Events in ERBB2 Signaling
PI3K Events in ERBB2 Signaling,0.3536006,8.492208,17.25536,EGFR,PI3K Events in ERBB2 Signaling
Butyrophilin (BTN) Family Interactions,0.3536006,8.492208,17.25536,CD209,Butyrophilin (BTN) Family Interactions
CD163 Mediating an Anti-Inflammatory Response,0.3536006,8.492208,17.25536,CD163,CD163 Mediating an Anti-Inflammatory Response
Glycosphingolipid Biosynthesis,0.3536006,8.492208,17.25536,B4GALT5,Glycosphingolipid Biosynthesis
Phenylalanine and Tyrosine Metabolism,0.3536006,8.492208,17.25536,HPD,Phenylalanine and Tyrosine Metabolism
LDL Remodeling,0.3536006,8.492208,17.25536,APOB,LDL Remodeling
Defective F9 Activation,0.3536006,8.492208,17.25536,F11,Defective F9 Activation
VLDL Clearance,0.3536006,8.492208,17.25536,APOB,VLDL Clearance
Metabolism of Fat-Soluble Vitamins,0.3643357,3.277024,6.533169,APOA4;APOB,Metabolism of Fat-Soluble Vitamins
Cell-Cell Communication,0.3653086,2.087546,4.138902,SIRPA;ANG;PVR;NECTIN1,Cell-Cell Communication
Viral Infection Pathways,0.3720531,1.388417,2.715937,IGHV3-53;IGHV3-11;IGHV3-23;IGHV3-13;IGLV3-1;IGHV4-39;IGKV1D-16;IGHV1-69;EGFR;IGLV3-27;IGLV3-21;CD209;IGLV2-23;IGHD;IGLV3-19;IGKV2-30,Viral Infection Pathways
SHC1 Events in EGFR Signaling,0.373041,7.075758,13.36679,EGFR,SHC1 Events in EGFR Signaling
Sema4D Mediated Inhibition of Cell Attachment and Migration,0.373041,7.075758,13.36679,MET,Sema4D Mediated Inhibition of Cell Attachment and Migration
Aspirin ADME,0.373041,7.075758,13.36679,BCHE,Aspirin ADME
Heme Degradation,0.373041,7.075758,13.36679,FABP1,Heme Degradation
MECP2 Regulates Neuronal Receptors and Channels,0.373041,7.075758,13.36679,MET,MECP2 Regulates Neuronal Receptors and Channels
Regulation of MITF-M-dependent Genes Involved in Cell Cycle and Proliferation,0.373041,7.075758,13.36679,MET,Regulation of MITF-M-dependent Genes Involved in Cell Cycle and Proliferation
EGFR Transactivation by Gastrin,0.373041,7.075758,13.36679,EGFR,EGFR Transactivation by Gastrin
Amyloid Fiber Formation,0.373041,3.042017,5.726021,CST3;APOA4,Amyloid Fiber Formation
Cytoprotection by HMOX1,0.373041,3.042017,5.726021,FABP1;HBB,Cytoprotection by HMOX1
Cell Junction Organization,0.3920934,2.246191,4.099062,ANG;PVR;NECTIN1,Cell Junction Organization
Formation of the Cornified Envelope,0.4032987,2.838344,5.052512,CELA2A;KRT18,Formation of the Cornified Envelope
Lectin Pathway of Complement Activation,0.4032987,6.064007,10.71428,FCN2,Lectin Pathway of Complement Activation
Defective Factor IX Causes Hemophilia B,0.4032987,6.064007,10.71428,F11,Defective Factor IX Causes Hemophilia B
MET Activates RAP1 and RAC1,0.4032987,6.064007,10.71428,MET,MET Activates RAP1 and RAC1
Keratinization,0.4145467,2.746363,4.756783,CELA2A;KRT18,Keratinization
Heparan Sulfate Heparin (HS-GAG) Metabolism,0.4266723,2.660131,4.484536,EXT1;EXT2,Heparan Sulfate Heparin (HS-GAG) Metabolism
