Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
MSigDB_Hallmark_2020	Estrogen Response Early	8.909965e-05	2.458333e-03	0	0	7.451613e+00	6.949192e+01	TIAM1;ABCA3;PMAIP1;NAV2;DHRS2;DHRS3;SLC7A2
MSigDB_Hallmark_2020	Epithelial Mesenchymal Transition	1.755952e-04	2.458333e-03	0	0	6.637274e+00	5.739469e+01	ITGA2;WNT5A;TIMP3;PTX3;THBS2;DKK1;PTHLH
MSigDB_Hallmark_2020	Inflammatory Response	4.142615e-04	3.866441e-03	0	0	8.849135e+00	6.892603e+01	ABCA1;NDP;CD55;SLC7A2;KCNJ2
MSigDB_Hallmark_2020	Estrogen Response Late	1.965050e-02	1.375535e-01	0	0	4.125858e+00	1.621319e+01	TIAM1;ABCA3;S100A9;DHRS2
MSigDB_Hallmark_2020	Pperoxisome	2.980537e-02	1.669101e-01	0	0	4.717308e+00	1.657222e+01	ABCB1;ABCB4;DHRS3
MSigDB_Hallmark_2020	IL-2/STAT5 Signaling	6.402826e-02	2.987985e-01	0	0	3.420280e+00	9.400402e+00	TIAM1;ABCB1;DHRS3
MSigDB_Hallmark_2020	Complement	7.970141e-02	3.188056e-01	0	0	3.105849e+00	7.856145e+00	APOBEC3G;S100A9;CD55
MSigDB_Hallmark_2020	Bile Acid Metabolism	1.002342e-01	3.508195e-01	0	0	3.887658e+00	8.942571e+00	ABCA1;ABCA3
MSigDB_Hallmark_2020	Coagulation	1.347972e-01	4.007304e-01	0	0	3.227026e+00	6.466908e+00	ITGA2;TIMP3
MSigDB_Hallmark_2020	PI3K/AKT/mTOR  Signaling	1.431180e-01	4.007304e-01	0	0	3.105063e+00	6.036509e+00	VAV3;TIAM1
MSigDB_Hallmark_2020	KRAS Signaling Up	1.744682e-01	4.261661e-01	0	0	2.726666e+00	4.760793e+00	ABCB1;ITGA2
MSigDB_Hallmark_2020	Notch Signaling	1.846383e-01	4.261661e-01	0	0	5.139583e+00	8.682587e+00	WNT5A
MSigDB_Hallmark_2020	Wnt-beta Catenin Signaling	1.978628e-01	4.261661e-01	0	0	4.743269e+00	7.684956e+00	DKK1
MSigDB_Hallmark_2020	TNF-alpha Signaling via NF-kB	2.517730e-01	4.699762e-01	0	0	2.115114e+00	2.917224e+00	ABCA1;PTX3
MSigDB_Hallmark_2020	Apoptosis	2.517730e-01	4.699762e-01	0	0	2.115114e+00	2.917224e+00	PMAIP1;TIMP3
MSigDB_Hallmark_2020	Apical Junction	2.759172e-01	4.828551e-01	0	0	1.978127e+00	2.547143e+00	CDH3;ITGA2
MSigDB_Hallmark_2020	p53 Pathway	3.240296e-01	5.336958e-01	0	0	1.750786e+00	1.972996e+00	ZMAT3;FBXW7
MSigDB_Hallmark_2020	Adipogenesis	3.829935e-01	5.862388e-01	0	0	1.530152e+00	1.468543e+00	ABCA1;ACADL
MSigDB_Hallmark_2020	Cholesterol Homeostasis	3.978049e-01	5.862388e-01	0	0	2.014549e+00	1.856999e+00	ANTXR2
MSigDB_Hallmark_2020	Androgen Response	4.890369e-01	6.846517e-01	0	0	1.514043e+00	1.083021e+00	AZGP1
MSigDB_Hallmark_2020	Protein Secretion	5.255005e-01	7.006673e-01	0	0	1.361389e+00	8.759233e-01	ABCA1
MSigDB_Hallmark_2020	Myogenesis	5.840885e-01	7.217723e-01	0	0	1.154009e+00	6.205141e-01	NAV2
MSigDB_Hallmark_2020	Fatty Acid Metabolism	6.170149e-01	7.217723e-01	0	0	1.053448e+00	5.086702e-01	ACADL
MSigDB_Hallmark_2020	UV Response Up	6.232844e-01	7.217723e-01	0	0	1.035381e+00	4.894790e-01	ABCB1
MSigDB_Hallmark_2020	Xenobiotic Metabolism	6.444396e-01	7.217723e-01	0	0	9.767000e-01	4.291368e-01	ABCC2
MSigDB_Hallmark_2020	heme Metabolism	6.910550e-01	7.442131e-01	0	0	8.582746e-01	3.171633e-01	TSPAN5
MSigDB_Hallmark_2020	Glycolysis	7.271392e-01	7.540703e-01	0	0	7.750796e-01	2.469693e-01	SRD5A3
MSigDB_Hallmark_2020	Mitotic Spindle	7.993059e-01	7.993059e-01	0	0	6.248711e-01	1.399783e-01	TIAM1
