"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0036211","GO:0036211",18,"GO:0036211",1.1042731124552,3023,"protein modification process","protein modification process",0.858133802816901,0.5228,0
"GO:1900117","GO:1900117",14,"GO:1900118",1.1042731124552,30,"regulation of execution phase of apoptosis","negative regulation of execution phase of apoptosis",0.941880281690141,0.508,0.984
"GO:0097300","GO:0097300",17,"GO:0097300",1.1042731124552,60,"programmed necrotic cell death","programmed necrotic cell death",0.976147887323944,0.507,0
"GO:0070266","GO:0070266",17,"GO:0097300",1.1042731124552,49,"necroptotic process","programmed necrotic cell death",0.976408450704225,0.507,0.986
"GO:0086064","GO:0086064",7,"GO:0086067",1.1042731124552,25,"cell communication by electrical coupling involved in cardiac conduction","AV node cell to bundle of His cell communication",0.898732394366197,0.377,0.824
"GO:0010826","GO:0010826",15,"GO:0046600",1.1042731124552,12,"negative regulation of centrosome duplication","negative regulation of centriole replication",0.878288732394366,0.37025,0.973
"GO:0002052","GO:0002052",23,"GO:0002052",1.1042731124552,37,"positive regulation of neuroblast proliferation","positive regulation of neuroblast proliferation",0.852401408450704,0.354,0
"GO:0032958","GO:0032958",22,"GO:0032958",1.1042731124552,29,"inositol phosphate biosynthetic process","inositol phosphate biosynthetic process",0.886408450704225,0.30475,0
"GO:0043277","GO:0043277",12,"GO:0043652",1.09043824795053,48,"apoptotic cell clearance","engulfment of apoptotic cell",0.959978873239437,0.431333333333333,0.924
"GO:0035278","GO:0035278",25,"GO:0035278",1.09043824795053,97,"miRNA-mediated gene silencing by inhibition of translation","miRNA-mediated gene silencing by inhibition of translation",0.800887323943662,0.43,0
"GO:1902692","GO:1902692",23,"GO:0002052",1.09043824795053,53,"regulation of neuroblast proliferation","positive regulation of neuroblast proliferation",0.877464788732394,0.368,0.975
"GO:0016310","GO:0016310",6,"GO:0006468",1.09043824795053,1588,"phosphorylation","protein phosphorylation",0.874760563380282,0.36075,0.958
"GO:0031054","GO:0031054",24,"GO:0031054",1.09043824795053,17,"pre-miRNA processing","pre-miRNA processing",0.843478873239437,0.3558,0
"GO:0046173","GO:0046173",22,"GO:0032958",1.09043824795053,63,"polyol biosynthetic process","inositol phosphate biosynthetic process",0.91519014084507,0.30575,0.932
"GO:0006306","GO:0006306",30,"GO:0006306",1.08674462792283,50,"DNA methylation","DNA methylation",0.888429577464789,1,0
"GO:0042476","GO:0042476",29,"GO:0042476",1.08674462792283,132,"odontogenesis","odontogenesis",0.947894366197183,1,0
"GO:0015908","GO:0015908",31,"GO:0015908",1.08674462792283,116,"fatty acid transport","fatty acid transport",0.964464788732394,0.5225,0
"GO:0045746","GO:0045746",5,"GO:0008593",1.08674462792283,39,"negative regulation of Notch signaling pathway","regulation of Notch signaling pathway",0.877408450704225,0.506666666666667,0.939
"GO:0018231","GO:0018231",18,"GO:0036211",1.08674462792283,23,"peptidyl-S-diacylglycerol-L-cysteine biosynthetic process from peptidyl-cysteine","protein modification process",0.898021126760563,0.4384,0.531
"GO:0018230","GO:0018230",18,"GO:0036211",1.08674462792283,23,"peptidyl-L-cysteine S-palmitoylation","protein modification process",0.862922535211268,0.4384,0.531
"GO:0006911","GO:0006911",12,"GO:0043652",1.08674462792283,49,"phagocytosis, engulfment","engulfment of apoptotic cell",0.928352112676056,0.429666666666667,0.929
"GO:2000179","GO:2000179",23,"GO:0002052",1.08674462792283,63,"positive regulation of neural precursor cell proliferation","positive regulation of neuroblast proliferation",0.905915492957746,0.372,0.963
"GO:0035308","GO:0035308",27,"GO:0035308",1.08674462792283,28,"negative regulation of protein dephosphorylation","negative regulation of protein dephosphorylation",0.812887323943662,0.368142857142857,0
"GO:0010923","GO:0010923",27,"GO:0035308",1.08674462792283,24,"negative regulation of phosphatase activity","negative regulation of protein dephosphorylation",0.844091549295775,0.365571428571429,0.963
"GO:0032515","GO:0032515",27,"GO:0035308",1.08674462792283,20,"negative regulation of phosphoprotein phosphatase activity","negative regulation of protein dephosphorylation",0.816746478873239,0.364142857142857,0.977
"GO:0035025","GO:0035025",28,"GO:0035025",1.08674462792283,34,"positive regulation of Rho protein signal transduction","positive regulation of Rho protein signal transduction",0.881584507042254,0.363666666666667,0
"GO:0042158","GO:0042158",2,"GO:0018345",1.08674462792283,97,"lipoprotein biosynthetic process","protein palmitoylation",0.871133802816901,0.357333333333333,0.932
"GO:0046599","GO:0046599",15,"GO:0046600",1.08674462792283,23,"regulation of centriole replication","negative regulation of centriole replication",0.886352112676056,0.35625,0.925
"GO:0043923","GO:0043923",26,"GO:0043923",1.08674462792283,17,"positive regulation by host of viral transcription","positive regulation by host of viral transcription",0.981781690140845,0.35325,0
"GO:0044794","GO:0044794",26,"GO:0043923",1.08674462792283,21,"positive regulation by host of viral process","positive regulation by host of viral transcription",0.981169014084507,0.3315,0.823
"GO:0019751","GO:0019751",22,"GO:0032958",1.08674462792283,109,"polyol metabolic process","inositol phosphate biosynthetic process",0.928683098591549,0.3075,0.888
"GO:0031047","GO:0031047",24,"GO:0031054",1.07349750110098,714,"regulatory ncRNA-mediated gene silencing","pre-miRNA processing",0.809795774647887,0.3494,0.704
"GO:0198738","GO:0198738",1,"GO:0016055",1.07349750110098,461,"cell-cell signaling by wnt","Wnt signaling pathway",0.893288732394366,0.31075,0.992
"GO:0070918","GO:0070918",24,"GO:0031054",1.07349750110098,86,"regulatory ncRNA processing","pre-miRNA processing",0.825316901408451,0.3098,0.891
"GO:0044788","GO:0044788",26,"GO:0043923",1.07349750110098,50,"modulation by host of viral process","positive regulation by host of viral transcription",0.980471830985916,0.30675,0.867
"GO:0007254","GO:0007254",32,"GO:0007254",1.07349750110098,163,"JNK cascade","JNK cascade",0.881802816901408,0.231833333333333,0
"GO:0043507","GO:0043507",27,"GO:0035308",1.07124820290137,31,"positive regulation of JUN kinase activity","negative regulation of protein dephosphorylation",0.767232394366197,0.434142857142857,0.513
"GO:0060071","GO:0060071",33,"GO:0060071",1.07124820290137,49,"Wnt signaling pathway, planar cell polarity pathway","Wnt signaling pathway, planar cell polarity pathway",0.836274647887324,0.4225,0
"GO:0001570","GO:0001570",34,"GO:0001570",1.06924820265435,83,"vasculogenesis","vasculogenesis",0.928450704225352,0.6085,0
"GO:0090175","GO:0090175",33,"GO:0060071",1.06924820265435,53,"regulation of establishment of planar polarity","Wnt signaling pathway, planar cell polarity pathway",0.902091549295775,0.421,0.996
"GO:0043647","GO:0043647",22,"GO:0032958",1.06924820265435,45,"inositol phosphate metabolic process","inositol phosphate biosynthetic process",0.894535211267606,0.306,0.961
"GO:0030258","GO:0030258",35,"GO:0030258",1.04694260679993,192,"lipid modification","lipid modification",0.924605633802817,1,0
"GO:0045930","GO:0045930",37,"GO:0045930",1.04694260679993,248,"negative regulation of mitotic cell cycle","negative regulation of mitotic cell cycle",0.892542253521127,0.4895,0
"GO:0002009","GO:0002009",33,"GO:0060071",1.04694260679993,516,"morphogenesis of an epithelium","Wnt signaling pathway, planar cell polarity pathway",0.938176056338028,0.441,0.802
"GO:0046579","GO:0046579",28,"GO:0035025",1.04694260679993,59,"positive regulation of Ras protein signal transduction","positive regulation of Rho protein signal transduction",0.878422535211268,0.385,0.968
"GO:0071559","GO:0071559",36,"GO:0071559",1.04694260679993,293,"response to transforming growth factor beta","response to transforming growth factor beta",0.964633802816901,0.375,0
"GO:0035195","GO:0035195",24,"GO:0031054",1.04694260679993,618,"miRNA-mediated post-transcriptional gene silencing","pre-miRNA processing",0.810859154929577,0.3552,0.696
"GO:0045663","GO:0045663",38,"GO:0045663",1.02323124573498,43,"positive regulation of myoblast differentiation","positive regulation of myoblast differentiation",0.888267605633803,0.5175,0
"GO:0035567","GO:0035567",1,"GO:0016055",1.02323124573498,68,"non-canonical Wnt signaling pathway","Wnt signaling pathway",0.892795774647887,0.38925,0.827
"GO:0043506","GO:0043506",27,"GO:0035308",1.01800838879252,44,"regulation of JUN kinase activity","negative regulation of protein dephosphorylation",0.830161971830986,0.433857142857143,0.524
"GO:0043666","GO:0043666",27,"GO:0035308",1.01800838879252,47,"regulation of phosphoprotein phosphatase activity","negative regulation of protein dephosphorylation",0.827838028169014,0.370571428571429,0.898
"GO:0007423","GO:0007423",9,"GO:0043586",1.00539161128826,588,"sensory organ development","tongue development",0.946521126760563,0.638,0.724
"GO:0048514","GO:0048514",34,"GO:0001570",1.00539161128826,707,"blood vessel morphogenesis","vasculogenesis",0.929352112676056,0.6085,0.783
"GO:0015718","GO:0015718",31,"GO:0015908",1.00539161128826,179,"monocarboxylic acid transport","fatty acid transport",0.967415492957747,0.5225,0.955
"GO:0090407","GO:0090407",6,"GO:0006468",1.00539161128826,600,"organophosphate biosynthetic process","protein phosphorylation",0.870654929577465,0.4535,0.702
"GO:0031345","GO:0031345",39,"GO:0031345",1.00539161128826,192,"negative regulation of cell projection organization","negative regulation of cell projection organization",0.85819014084507,0.422833333333333,0
"GO:1902116","GO:1902116",15,"GO:0046600",1.00539161128826,46,"negative regulation of organelle assembly","negative regulation of centriole replication",0.877098591549296,0.4155,0.898
"GO:0035196","GO:0035196",24,"GO:0031054",1.00539161128826,47,"miRNA processing","pre-miRNA processing",0.831492957746479,0.3162,0.93
"GO:0051851","GO:0051851",26,"GO:0043923",1.00539161128826,87,"modulation by host of symbiont process","positive regulation by host of viral transcription",0.980521126760563,0.3085,0.897
"GO:0051403","GO:0051403",32,"GO:0007254",1.00539161128826,230,"stress-activated MAPK cascade","JNK cascade",0.878823943661972,0.233,0.962
"GO:0010977","GO:0010977",39,"GO:0031345",0.996552393513849,140,"negative regulation of neuron projection development","negative regulation of cell projection organization",0.810711267605634,0.420166666666667,0.976
"GO:0042789","GO:0042789",40,"GO:0042789",0.988108288886031,46,"mRNA transcription by RNA polymerase II","mRNA transcription by RNA polymerase II",0.886640845070423,0.432333333333333,0
"GO:0045661","GO:0045661",38,"GO:0045663",0.984884708829165,73,"regulation of myoblast differentiation","positive regulation of myoblast differentiation",0.90256338028169,0.5175,0.965
"GO:0000086","GO:0000086",37,"GO:0045930",0.984884708829165,140,"G2/M transition of mitotic cell cycle","negative regulation of mitotic cell cycle",0.960471830985915,0.3555,0.7
"GO:0050769","GO:0050769",13,"GO:0030182",0.967122270594783,242,"positive regulation of neurogenesis","neuron differentiation",0.853661971830986,0.531333333333333,0.699
"GO:0009299","GO:0009299",40,"GO:0042789",0.967122270594783,50,"mRNA transcription","mRNA transcription by RNA polymerase II",0.888042253521127,0.431,0.995
"GO:0061157","GO:0061157",25,"GO:0035278",0.967122270594783,163,"mRNA destabilization","miRNA-mediated gene silencing by inhibition of translation",0.753028169014085,0.41,0.832
"GO:0044839","GO:0044839",37,"GO:0045930",0.967122270594783,155,"cell cycle G2/M phase transition","negative regulation of mitotic cell cycle",0.961471830985915,0.39825,0.562
"GO:0006936","GO:0006936",19,"GO:0086002",0.964746416957192,351,"muscle contraction","cardiac muscle cell action potential involved in contraction",0.960098591549296,0.5735,0.853
"GO:0001938","GO:0001938",39,"GO:0031345",0.964746416957192,111,"positive regulation of endothelial cell proliferation","negative regulation of cell projection organization",0.903077464788732,0.4125,0.531
"GO:0008544","GO:0008544",33,"GO:0060071",0.958045070183747,385,"epidermis development","Wnt signaling pathway, planar cell polarity pathway",0.948739436619718,0.5865,0.512
"GO:0043588","GO:0043588",42,"GO:0043588",0.956007371834225,317,"skin development","skin development",0.952042253521127,1,0
"GO:0006402","GO:0006402",41,"GO:0006402",0.956007371834225,310,"mRNA catabolic process","mRNA catabolic process",0.793725352112676,0.416,0
"GO:0045216","GO:0045216",4,"GO:0016264",0.949756779848959,214,"cell-cell junction organization","gap junction assembly",0.939021126760563,0.351,0.822
"GO:0009306","GO:0009306",16,"GO:0023061",0.948012890419476,368,"protein secretion","signal release",0.950014084507042,0.5875,0.825
"GO:0007043","GO:0007043",4,"GO:0016264",0.948012890419476,157,"cell-cell junction assembly","gap junction assembly",0.93093661971831,0.321,0.854
"GO:0048732","GO:0048732",43,"GO:0048732",0.942163938427867,443,"gland development","gland development",0.950021126760563,1,0
"GO:0043406","GO:0043406",27,"GO:0035308",0.940676703133527,88,"positive regulation of MAP kinase activity","negative regulation of protein dephosphorylation",0.750704225352113,0.426714285714286,0.548
"GO:0051123","GO:0051123",44,"GO:0051123",0.940676703133527,68,"RNA polymerase II preinitiation complex assembly","RNA polymerase II preinitiation complex assembly",0.826971830985916,0.227142857142857,0
"GO:0034329","GO:0034329",4,"GO:0016264",0.929885999926922,446,"cell junction assembly","gap junction assembly",0.927880281690141,0.38525,0.755
"GO:0046330","GO:0046330",32,"GO:0007254",0.929885999926922,88,"positive regulation of JNK cascade","JNK cascade",0.866197183098592,0.241666666666667,0.938
"GO:0035023","GO:0035023",28,"GO:0035025",0.928762551568327,83,"regulation of Rho protein signal transduction","positive regulation of Rho protein signal transduction",0.891725352112676,0.394,0.941
"GO:0070897","GO:0070897",44,"GO:0051123",0.928762551568327,82,"transcription preinitiation complex assembly","RNA polymerase II preinitiation complex assembly",0.826478873239437,0.235714285714286,0.99
"GO:0001936","GO:0001936",39,"GO:0031345",0.923767832095488,181,"regulation of endothelial cell proliferation","negative regulation of cell projection organization",0.918105633802817,0.410666666666667,0.555
"GO:0090150","GO:0090150",45,"GO:0090150",0.910358369838613,280,"establishment of protein localization to membrane","establishment of protein localization to membrane",0.952788732394366,0.446,0
"GO:0006401","GO:0006401",41,"GO:0006402",0.905858473227521,367,"RNA catabolic process","mRNA catabolic process",0.870718309859155,0.407833333333333,0.973
"GO:0060261","GO:0060261",44,"GO:0051123",0.901497486101197,62,"positive regulation of transcription initiation by RNA polymerase II","RNA polymerase II preinitiation complex assembly",0.822507042253521,0.214285714285714,0.863
"GO:0006869","GO:0006869",45,"GO:0090150",0.885429378344082,453,"lipid transport","establishment of protein localization to membrane",0.963985915492958,0.56975,0.585
"GO:2000144","GO:2000144",44,"GO:0051123",0.885429378344082,68,"positive regulation of DNA-templated transcription initiation","RNA polymerase II preinitiation complex assembly",0.822640845070423,0.222285714285714,0.835
"GO:0060260","GO:0060260",44,"GO:0051123",0.88159902009504,72,"regulation of transcription initiation by RNA polymerase II","RNA polymerase II preinitiation complex assembly",0.837845070422535,0.210857142857143,0.872
"GO:0006612","GO:0006612",45,"GO:0090150",0.881576205066595,135,"protein targeting to membrane","establishment of protein localization to membrane",0.952549295774648,0.40675,0.926
"GO:0006352","GO:0006352",44,"GO:0051123",0.881576205066595,154,"DNA-templated transcription initiation","RNA polymerase II preinitiation complex assembly",0.864922535211268,0.210428571428571,0.915
"GO:0050679","GO:0050679",39,"GO:0031345",0.857664354687772,218,"positive regulation of epithelial cell proliferation","negative regulation of cell projection organization",0.899161971830986,0.409333333333333,0.561
"GO:0071560","GO:0071560",36,"GO:0071559",0.857664354687772,287,"cellular response to transforming growth factor beta stimulus","response to transforming growth factor beta",0.964640845070423,0.373666666666667,0.995
"GO:2000060","GO:2000060",41,"GO:0006402",0.857664354687772,113,"positive regulation of ubiquitin-dependent protein catabolic process","mRNA catabolic process",0.830767605633803,0.304,0.632
"GO:0032874","GO:0032874",32,"GO:0007254",0.857664354687772,122,"positive regulation of stress-activated MAPK cascade","JNK cascade",0.863056338028169,0.243833333333333,0.9
"GO:0006367","GO:0006367",44,"GO:0051123",0.857664354687772,112,"transcription initiation at RNA polymerase II promoter","RNA polymerase II preinitiation complex assembly",0.866035211267606,0.206714285714286,0.935
"GO:2000145","GO:2000145",46,"GO:2000145",0.854609650256041,1099,"regulation of cell motility","regulation of cell motility",0.938816901408451,1,0
"GO:0032436","GO:0032436",41,"GO:0006402",0.851636458040643,93,"positive regulation of proteasomal ubiquitin-dependent protein catabolic process","mRNA catabolic process",0.832760563380282,0.302166666666667,0.621
"GO:0000165","GO:0000165",32,"GO:0007254",0.848741112834842,770,"MAPK cascade","JNK cascade",0.872274647887324,0.316,0.836
"GO:0040029","GO:0040029",8,"GO:0043045",0.846553756631979,229,"epigenetic regulation of gene expression","post-fertilization epigenetic regulation of gene expression",0.824950704225352,0.486666666666667,0.805
"GO:1901800","GO:1901800",41,"GO:0006402",0.846553756631979,117,"positive regulation of proteasomal protein catabolic process","mRNA catabolic process",0.830605633802817,0.305333333333333,0.633
"GO:0046328","GO:0046328",32,"GO:0007254",0.846553756631979,132,"regulation of JNK cascade","JNK cascade",0.878197183098592,0.231,0.973
"GO:0016071","GO:0016071",40,"GO:0042789",0.809390162256178,829,"mRNA metabolic process","mRNA transcription by RNA polymerase II",0.871492957746479,0.526666666666667,0.708
"GO:0017148","GO:0017148",25,"GO:0035278",0.75666995543663,317,"negative regulation of translation","miRNA-mediated gene silencing by inhibition of translation",0.783042253521127,0.394666666666667,0.878
"GO:0044772","GO:0044772",37,"GO:0045930",0.750623801793327,470,"mitotic cell cycle phase transition","negative regulation of mitotic cell cycle",0.958661971830986,0.36975,0.78
"GO:0032434","GO:0032434",41,"GO:0006402",0.735880914374799,143,"regulation of proteasomal ubiquitin-dependent protein catabolic process","mRNA catabolic process",0.843457746478873,0.308666666666667,0.645
"GO:0071363","GO:0071363",36,"GO:0071559",0.726173079817916,730,"cellular response to growth factor stimulus","response to transforming growth factor beta",0.963147887323944,0.412,0.88
"GO:0043933","GO:0043933",8,"GO:0043045",0.716882480520674,2426,"protein-containing complex organization","post-fertilization epigenetic regulation of gene expression",0.927528169014085,0.566666666666667,0.565
"GO:0016070","GO:0016070",47,"GO:0016070",0.711164805273154,5098,"RNA metabolic process","RNA metabolic process",0.857922535211268,1,0
"GO:0010975","GO:0010975",39,"GO:0031345",0.711164805273154,453,"regulation of neuron projection development","negative regulation of cell projection organization",0.822147887323944,0.414833333333333,0.84
"GO:0006605","GO:0006605",45,"GO:0090150",0.695005027222455,339,"protein targeting","establishment of protein localization to membrane",0.950901408450704,0.448,0.705
"GO:0009966","GO:0009966",5,"GO:0008593",0.668900623409695,3094,"regulation of signal transduction","regulation of Notch signaling pathway",0.869992957746479,0.623,0.59
"GO:0006796","GO:0006796",6,"GO:0006468",0.668900623409695,2547,"phosphate-containing compound metabolic process","protein phosphorylation",0.872183098591549,0.37175,0.862
"GO:0018105","GO:0018105",18,"GO:0036211",0.636085811199147,295,"peptidyl-serine phosphorylation","protein modification process",0.853654929577465,0.4146,0.66
"GO:0018209","GO:0018209",18,"GO:0036211",0.623981415405715,308,"peptidyl-serine modification","protein modification process",0.882204225352113,0.4126,0.664
"GO:0022618","GO:0022618",20,"GO:0070922",0.606851580053887,235,"protein-RNA complex assembly","RISC complex assembly",0.928492957746479,0.614,0.772
