term,ES,NES,fdr,Gene %,Genes,description
GO:0031639,-0.7331208345407129,-1.9035095124247567,0.1843569259396497,26.82%,KLKB1;PGK1;FGB;FGG;FGA,GO_Biological_Process_2025__Plasminogen Activation (GO:0031639)
GO:0050671,-0.3233236151603498,-1.90325040200672,0.1639896247845209,67.94%,EPHB2;TFRC;IL6ST;FCGR3B;S100A9;PDCD1LG2;CD46;CD320;ANXA1;SLC7A1;LILRB2;CD40LG;VCAM1;TNFSF13B;SASH3;CD38;HLA-E;CD74;IL18;CD81;HLA-DPA1;NCKAP1L;TNFSF13;PTPRC;NCK2;CD276,GO_Biological_Process_2025__Positive Regulation of Lymphocyte Proliferation (GO:0050671)
GO:0019395,0.6047566649965511,1.8920161983397303,0.0690004624069856,22.63%,ECHDC2;HSD17B4;HSD17B10;HADHA;ACOX1;ALOX12;HADH;DECR1;HADHB;ECHS1;ACADM,GO_Biological_Process_2025__Fatty Acid Oxidation (GO:0019395)
GO:0019755,-0.6602898550724637,-1.89106536081456,0.1577874530779269,34.11%,HBG2;CA2;HBD;HBB;SLC14A1;RHAG,GO_Biological_Process_2025__One-Carbon Compound Transport (GO:0019755)
GO:1904874,0.7732676138011019,1.881625896400173,0.0654085477280728,22.83%,CCT3;CCT6A;CCT8;TCP1;CCT7;CCT4;CCT5,GO_Biological_Process_2025__Positive Regulation of Telomerase RNA Localization to Cajal Body (GO:1904874)
GO:0051086,0.7732676138011019,1.881625896400173,0.0654085477280728,22.83%,CCT3;CCT6A;CCT8;TCP1;CCT7;CCT4;CCT5,GO_Biological_Process_2025__Chaperone Mediated Protein Folding Independent of Cofactor (GO:0051086)
GO:1904871,0.7732676138011019,1.881625896400173,0.0654085477280728,22.83%,CCT3;CCT6A;CCT8;TCP1;CCT7;CCT4;CCT5,GO_Biological_Process_2025__Positive Regulation of Protein Localization to Cajal Body (GO:1904871)
GO:1904872,0.7732676138011019,1.881625896400173,0.0654085477280728,22.83%,CCT3;CCT6A;CCT8;TCP1;CCT7;CCT4;CCT5,GO_Biological_Process_2025__Regulation of Telomerase RNA Localization to Cajal Body (GO:1904872)
GO:1904869,0.7732676138011019,1.881625896400173,0.0654085477280728,22.83%,CCT3;CCT6A;CCT8;TCP1;CCT7;CCT4;CCT5,GO_Biological_Process_2025__Regulation of Protein Localization to Cajal Body (GO:1904869)
GO:0055090,-0.4061046511627907,-1.8778098861572048,0.1585424169682519,59.61%,APOA4;APOA1;SCARB1;APOE;APOC2;APOC4;APOC3;CETP;ANGPTL3;PLA2G12B;IL18;ANGPTL8;APOA5;LIPC;ANGPTL4;LPL,GO_Biological_Process_2025__Acylglycerol Homeostasis (GO:0055090)
GO:0032210,0.6232817793209309,1.8592796291316336,0.0838340095377179,22.83%,HNRNPU;CCT3;CCT2;CCT6A;CCT8;TCP1;CCT7;PTGES3;HNRNPC;CCT4;CCT5,GO_Biological_Process_2025__Regulation of Telomere Maintenance via Telomerase (GO:0032210)
GO:0099174,0.7910144927536233,1.8413535628664537,0.0976683230927271,21.04%,EIF4G1;GPC4;LRRC4B;VPS35;SLITRK1;SNCA,GO_Biological_Process_2025__Regulation of Presynapse Organization (GO:0099174)
GO:1905606,0.7910144927536233,1.8413535628664537,0.0976683230927271,21.04%,EIF4G1;GPC4;LRRC4B;VPS35;SLITRK1;SNCA,GO_Biological_Process_2025__Regulation of Presynapse Assembly (GO:1905606)
GO:2001140,-0.6527536231884058,-1.8205872738454048,0.2113819255368852,34.87%,APOA1;APOE;DBI;CETP;PRAP1;TMEM30A,GO_Biological_Process_2025__Positive Regulation of Phospholipid Transport (GO:2001140)
GO:0043691,-0.4273678094131319,-1.8137044436912668,0.2052296191829951,57.47%,APOA4;APOA2;APOA1;SCARB1;APOE;LCAT;CES1;APOM;APOC2;APOC3;CLU;CETP;LIPC;LIPG,GO_Biological_Process_2025__Reverse Cholesterol Transport (GO:0043691)
GO:1904358,0.6094065641009063,1.8081660976439349,0.1338245498801923,22.83%,CCT3;CCT2;CCT6A;CCT8;TCP1;CCT7;PTGES3;HNRNPA2B1;CCT4;CCT5,GO_Biological_Process_2025__Positive Regulation of Telomere Maintenance via Telomere Lengthening (GO:1904358)
GO:0051084,0.5721075048118908,1.8061608324242773,0.1331445872838609,22.83%,HSPA9;CCT3;CCT2;CCT6A;CCT8;TCP1;CCT7;PTGES3;UGGT1;SELENOF;CCT4;ENTPD5;CCT5,GO_Biological_Process_2025__'De Novo' Post-Translational Protein Folding (GO:0051084)
GO:0006368,0.7307316189967986,1.8026983536756944,0.1343766524738894,8.19%,USP15;PAF1;LEO1,GO_Biological_Process_2025__Transcription Elongation by RNA Polymerase II (GO:0006368)
GO:0071559,0.6948955916473317,1.7889924843499554,0.1518767899376822,30.67%,ROCK2;LIMS1;MXRA5;CRKL;PDE3A;ROCK1;TGFB1;PDCD5,GO_Biological_Process_2025__Response to Transforming Growth Factor Beta (GO:0071559)
GO:0007218,0.7705010221260873,1.7869571739455683,0.1509454178759087,13.25%,SORL1;GNAQ;NTS;RELA;CPE,GO_Biological_Process_2025__Neuropeptide Signaling Pathway (GO:0007218)
GO:0040001,0.6543600508995302,1.7737673665897595,0.1689601929269055,11.02%,MAPRE1;KPNB1;DCTN1;PAFAH1B1;NSFL1C,GO_Biological_Process_2025__Establishment of Mitotic Spindle Localization (GO:0040001)
GO:0000338,0.6711714956635415,1.7662025649848154,0.1805831557774125,16.15%,COPS4;COPS5;COPS8;COPS7A;COPS7B;TOR1A;GPS1,GO_Biological_Process_2025__Protein Deneddylation (GO:0000338)
GO:0010498,0.449962311092577,1.7638139203758598,0.1801603858474988,28.12%,DDB1;PSMC2;PSMD2;MAN1B1;PSMD11;PSMC1;PSMC6;PSMD13;PSMC3;PSMC5;PSMD1;FBXO7;SKP1;PSMD14;UBE2A;PSMD7;VCP;PSMC4;PSMD6;NSFL1C;PCBP2;RCN3;HUWE1;PSMB3;CANX;PSMD8;TOR1A;RAD23B;SGTA;PROC;OS9;PSMD4;PSMB10;PSMB9;FAF1;CALR;UBR4;PSMA7;PSMB7;TRIM2;PSMD12;HECTD3;PSMA2;PSMA5;PSMB1;RAD23A;PSMA1;PSMA3;ARRB1;PSMB2;HSP90B1;PSMB8;PSMA6;PSMA4;BAG6,GO_Biological_Process_2025__Proteasomal Protein Catabolic Process (GO:0010498)
GO:0060828,0.4819153289020378,1.74183695595442,0.2192786344031699,31.28%,CCAR2;FGFR2;GNAQ;STK24;VCP;EGF;RUVBL2;USP47;PPM1B;RUVBL1;STK4;EMD;CDH15;PROC;RNF14;APP;ATP6AP2;PFDN5;TGFB1;ILK;TNN;PPP1CA;DDX3X;WNK1;DKK3,GO_Biological_Process_2025__Regulation of Canonical Wnt Signaling Pathway (GO:0060828)
GO:0032212,0.5951336891596176,1.734792830622768,0.2316038170222124,22.83%,CCT3;CCT2;CCT6A;CCT8;TCP1;CCT7;PTGES3;CCT4;CCT5,GO_Biological_Process_2025__Positive Regulation of Telomere Maintenance via Telomerase (GO:0032212)
GO:0006734,0.6614460240995388,1.7313850093396763,0.2349601706188874,17.22%,ENO2;VCP;PFKP;PROC,GO_Biological_Process_2025__NADH Metabolic Process (GO:0006734)
GO:0071277,0.5839512473190581,1.7309630306076789,0.2304790668628672,40.05%,ASPH;IQGAP1;NRXN1;CAMK2D;CPNE1;RASGRP2;PPIF;CLIC4;CPNE3;ADD1;NLGN1;PLCG2,GO_Biological_Process_2025__Cellular Response to Calcium Ion (GO:0071277)
GO:0051873,-0.6214492753623189,-1.7270666667249772,0.3158902708189009,37.99%,CFHR1;CFHR2;DCD;CFHR5;PF4;GAPDH,GO_Biological_Process_2025__Killing by Host of Symbiont Cells (GO:0051873)
GO:1902991,0.621221919205423,1.7214363949128693,0.2439374617901346,30.24%,SORL1;FLOT2;ROCK2;LYN;TMED10;APP;ROCK1;PICALM,GO_Biological_Process_2025__Regulation of Amyloid Precursor Protein Catabolic Process (GO:1902991)
GO:0046457,0.6559766352712505,1.7202128460634418,0.2417096909063354,9.00%,PLA2G4A;TBXAS1;PTGS1;PTGES3,GO_Biological_Process_2025__Prostanoid Biosynthetic Process (GO:0046457)
GO:0034728,0.5457276385433969,1.717108380220455,0.2450031432626218,10.82%,NAP1L1;NAP1L4;MACROH2A1;CHRAC1;NASP;ARID1A;HMGB2;RBBP4;SMARCC2,GO_Biological_Process_2025__Nucleosome Organization (GO:0034728)
GO:0033539,0.7051443652560597,1.7151081661651235,0.2452192136879696,22.63%,IVD;ETFA;ACADVL;ETFDH;ETFB;ACADM,GO_Biological_Process_2025__Fatty Acid Beta-Oxidation Using acyl-CoA Dehydrogenase (GO:0033539)
GO:0007265,0.5529938531273044,1.7113377688545308,0.2493251437433476,28.65%,G3BP1;G3BP2;CRKL;RALB;RALA;PRKCSH;RRAS;RASGRP2;GRAP2;DOK3;DOK2,GO_Biological_Process_2025__Ras Protein Signal Transduction (GO:0007265)
GO:0045937,0.6483751007997427,1.708895485827885,0.2503840107045045,23.47%,ITGA6;SDCBP;SRC;EGF;SNCA;ROCK1,GO_Biological_Process_2025__Positive Regulation of Phosphate Metabolic Process (GO:0045937)
GO:0002886,0.7749719982845957,1.7071134109348518,0.2496234985224581,10.62%,STXBP2;LYN;DNASE1;UNC13D,GO_Biological_Process_2025__Regulation of Myeloid Leukocyte Mediated Immunity (GO:0002886)
GO:0006376,0.7349251675102405,1.705588803554629,0.2488166271072536,15.65%,SF3A2;SF3A1;PUF60;NOL3,GO_Biological_Process_2025__mRNA Splice Site Recognition (GO:0006376)
GO:0141161,0.7745796948797371,1.7053910658434377,0.2448166715256777,19.36%,PRKAR2B;PRKAR2A;PRKAR1A;APP,GO_Biological_Process_2025__Regulation of cAMP/PKA Signal Transduction (GO:0141161)
GO:0006511,0.4301878494441317,1.7001717798423128,0.2540716970473784,28.12%,DDB1;PSMC2;PSMD2;PSMD11;PSMC1;PSMC6;PSMD13;PSMC3;PSMC5;PSMD1;FBXO7;SKP1;ELOC;PSMD14;UBE2A;PSMD7;VCP;PSMC4;PSMD6;NSFL1C;PCBP2;HUWE1;PSMB3;PSMD8;PSMF1;RAD23B;PROC;TOLLIP;OS9;RNF14;UBE2H;TSG101;PSMD4;UBE2I;PSMB10;PSMB9;FAF1;UBR4;PSMA7;PSMB7;TRIM2;PSMD12;HECTD3;PSMA2;PSMA5;PSMB1;CHMP4B;PPP1R11;RAD23A;PSMA1;PSMA3;ARRB1;CCAR1;PSMB2;COPS3;PSMB8;PSMA6;PSMA4;BAG6,GO_Biological_Process_2025__Ubiquitin-Dependent Protein Catabolic Process (GO:0006511)
GO:0001732,0.6058102863260864,1.6964667481410838,0.2586806971740271,33.51%,EIF3J;EIF3B;EIF5;EIF3D;EIF3I;EIF3G;EIF3K;EIF3F;EIF3H;EIF3E;EIF3M,GO_Biological_Process_2025__Formation of Cytoplasmic Translation Initiation Complex (GO:0001732)
GO:0048705,0.6592307766375848,1.688228644145592,0.2753064362330234,21.61%,FGFR2;LRP5;PDGFRA;FGFR1;LAMA5;FGFR3,GO_Biological_Process_2025__Skeletal System Morphogenesis (GO:0048705)
GO:0006754,0.6131822482955555,1.6743645353082,0.3013551831038224,25.06%,ATP5PO;ATP5PD;ATP5PB;ATP5MG;ATP5F1C;ATP5F1B;ATP5F1D;TGFB1;ATP5MK,GO_Biological_Process_2025__ATP Biosynthetic Process (GO:0006754)
GO:0006891,0.5769015684581008,1.6711460082132523,0.3006372746884023,32.38%,COPE;COPA;COPB2;NSF;COPB1;RAB6A;RAB6B;COPZ1;COPG1;NAPG;TRAPPC3,GO_Biological_Process_2025__intra-Golgi Vesicle-Mediated Transport (GO:0006891)
GO:0043304,0.7225995605671205,1.6668435055306223,0.3091661297083831,11.52%,STXBP2;LYN;UNC13D;LGALS9,GO_Biological_Process_2025__Regulation of Mast Cell Degranulation (GO:0043304)
GO:0031638,-0.3565025905119936,-1.6663305324305977,0.4095535757439061,42.19%,F12;KLKB1;CTSL;GGT1;HPR;PGK1;HGFAC;FGB;MMP14;FGG;FGA;KLK1;CTSH;C1R;FURIN;PRSS3;C1RL,GO_Biological_Process_2025__Zymogen Activation (GO:0031638)
GO:0010604,0.5752712138563524,1.6652283468883011,0.3088366612972472,25.58%,EIF4G1;NSF;INHBA;CSF1;APP;SNCA;TGFB1;PTPN1;ECE1,GO_Biological_Process_2025__Positive Regulation of Macromolecule Metabolic Process (GO:0010604)
GO:0051294,0.616467851158697,1.6619515435068193,0.3140339443252214,13.57%,MAPRE1;DCTN1;PAFAH1B1;NSFL1C;MAP4,GO_Biological_Process_2025__Establishment of Spindle Orientation (GO:0051294)
GO:0010875,-0.5040603248259861,-1.6588650032837031,0.3996590094408017,49.74%,ADIPOQ;APOA1;APOE;CES1;PLTP;TREM2;PON1;NFKB1,GO_Biological_Process_2025__Positive Regulation of Cholesterol Efflux (GO:0010875)
GO:1901741,0.7063813819528446,1.650386138068897,0.3459997422976934,12.01%,EHD1;FLOT1;MAPK14;CD53,GO_Biological_Process_2025__Positive Regulation of Myoblast Fusion (GO:1901741)
GO:0030177,0.4848852724054599,1.6409011959670825,0.3662935763238805,30.70%,CCAR2;FGFR2;VCP;EGF;USP47;PPM1B;RUVBL1;CDH15;ATP6V0C;ATP6AP2;TGFB1;ILK;HSP90B1;MACF1;DDX3X;WNK1,GO_Biological_Process_2025__Positive Regulation of Wnt Signaling Pathway (GO:0030177)
GO:0090263,0.506006853742306,1.640312144877919,0.3627643108361291,30.70%,CCAR2;FGFR2;VCP;EGF;USP47;PPM1B;RUVBL1;CDH15;ATP6AP2;TGFB1;ILK;DDX3X;WNK1,GO_Biological_Process_2025__Positive Regulation of Canonical Wnt Signaling Pathway (GO:0090263)
GO:0006289,0.7525354969574037,1.637527499176771,0.3667169393675675,24.86%,DDB1;RAD23B;RPA3;USP7;RAD23A,GO_Biological_Process_2025__Nucleotide-Excision Repair (GO:0006289)
GO:0006816,0.5093565660162133,1.6361508029292533,0.3659818623755561,15.28%,CDH23;ASPH;ATP2A3;STIM1;GAS6;ITGAV;ANXA6;ATP2A2;COPS2,GO_Biological_Process_2025__Calcium Ion Transport (GO:0006816)
GO:0009081,0.6616403815374963,1.6345135844625671,0.3661639568416799,21.41%,IVD;PCCA;BCAT1;ECHS1;PCCB,GO_Biological_Process_2025__Branched-Chain Amino Acid Metabolic Process (GO:0009081)
GO:0061025,0.56788203832676,1.633440011223738,0.3649873464451877,33.30%,VAPA;STX11;SNAP23;USO1;NSFL1C;NSF;HUWE1;NAPG;CHORDC1;SNAP29,GO_Biological_Process_2025__Membrane Fusion (GO:0061025)
GO:1900181,0.691304347826087,1.6318199256410946,0.3651780755277241,30.99%,APP;YWHAZ;UFM1;YWHAB;CHORDC1;CTNNA1,GO_Biological_Process_2025__Negative Regulation of Protein Localization to Nucleus (GO:1900181)
GO:2000573,0.5230183947954357,1.6283214599867175,0.3720295943845529,9.81%,CCT3;CCT2;CCT6A;CCT8;TCP1;CCT7;PTGES3;PDGFRB,GO_Biological_Process_2025__Positive Regulation of DNA Biosynthetic Process (GO:2000573)
GO:0034375,-0.4058686809994189,-1.6263359609515529,0.4024495717552649,59.61%,APOA4;APOA2;APOA1;APOC1;SCARB1;APOE;LCAT;APOM;APOC3;PLTP;CETP;LIPC;LIPG;LPL,GO_Biological_Process_2025__High-Density Lipoprotein Particle Remodeling (GO:0034375)
GO:0051147,0.6159732162337235,1.6251021863508694,0.3777171503539027,30.35%,FGFR2;MAPK14;LAMA1;LAMC1;PTBP1;NID1;LAMA2;LMNB2,GO_Biological_Process_2025__Regulation of Muscle Cell Differentiation (GO:0051147)
GO:0002693,-0.5884057971014492,-1.6245078632721193,0.3860063475697186,41.29%,ICAM1;THY1;RIPOR2;LYVE1;CD99;CD47,GO_Biological_Process_2025__Positive Regulation of Cellular Extravasation (GO:0002693)
GO:0016441,0.7267739561856179,1.6201704779716466,0.3845289386873608,11.86%,ELOC;ELOB;TSNAX,GO_Biological_Process_2025__Post-Transcriptional Gene Silencing (GO:0016441)
GO:0006303,0.5997974124392662,1.616889639024266,0.3911252651279459,11.78%,XRCC6;TP53BP1;PSMD14;HMGB2;XRCC5,GO_Biological_Process_2025__Double-Strand Break Repair via Nonhomologous End Joining (GO:0006303)
GO:1902808,0.5892718698789648,1.6137502104070207,0.396572668841317,31.11%,ADAMTS1;EIF4G1;PAF1;PLCB1;PHB2;DDX3X;RDX,GO_Biological_Process_2025__Positive Regulation of Cell Cycle G1/S Phase Transition (GO:1902808)
GO:2001046,0.6138671308384104,1.6134032930299702,0.3929581069867979,38.77%,LIMS1;LAMA1;LAMC1;NID1;LAMA2;LMNB2;LOXL3;FLNA;LAMB1,GO_Biological_Process_2025__Positive Regulation of Integrin-Mediated Signaling Pathway (GO:2001046)
GO:0045646,0.5705011474134667,1.6126716605557656,0.3907342588647242,21.30%,HSPA9;MAPK14;LYN;HMGB2;INHBA;STAT3;MIA3;PRMT1,GO_Biological_Process_2025__Regulation of Erythrocyte Differentiation (GO:0045646)
GO:0002449,-0.505800464037123,-1.6114320188375375,0.3958577389487154,49.57%,CR1;SLA2;CD46;GNL1;JAG1;CD8A;MYO1G;C4BPA,GO_Biological_Process_2025__Lymphocyte Mediated Immunity (GO:0002449)
GO:0022900,0.6267536547990885,1.6079561839385,0.393757271573701,17.51%,VDAC2;ETFA;ETFDH;ETFB;SDHB,GO_Biological_Process_2025__Electron Transport Chain (GO:0022900)
GO:1903320,0.5623581334436045,1.6068389403182146,0.3927752915584213,35.59%,COPS4;COPS5;COPS8;COPS7A;COPS7B;GPS1;HSP90AB1;COPS3;HSP90AA1;COPS6,GO_Biological_Process_2025__Regulation of Protein Modification by Small Protein Conjugation or Removal (GO:1903320)
GO:0007040,0.6424640522986362,1.6056362001655515,0.392301842114142,13.19%,RAB14;LAMTOR1;SRPX;SNAPIN,GO_Biological_Process_2025__Lysosome Organization (GO:0007040)
GO:0007188,0.4751593633003013,1.603608190557608,0.3941483825184025,34.90%,GNAI2;AKAP12;GNAQ;PRKAR2B;PRKAR2A;WASF2;PRKAR1A;ADGRL2;GNA13;APP;GNAZ;GNAI3;ADGRF5;ADGRE5;PRKACB;GNAS;ADGRD1,GO_Biological_Process_2025__Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188)
GO:0006261,0.6825301269824899,1.6018078189283738,0.3957608336996541,6.94%,SSBP1;CHRAC1;PURA,GO_Biological_Process_2025__DNA-templated DNA Replication (GO:0006261)
GO:1900087,0.6880303591657906,1.6016092273281517,0.3920292402821701,31.11%,ADAMTS1;EIF4G1;PLCB1;DDX3X;RDX,GO_Biological_Process_2025__Positive Regulation of G1/S Transition of Mitotic Cell Cycle (GO:1900087)
GO:1900182,0.4726834808170617,1.5998021249520702,0.3936625557708088,24.07%,CCT3;CCT2;CCT6A;BMP4;CCT8;HCLS1;TCP1;CCT7;IPO5;MAVS;CCT4;CCT5;TGFB1;IPO7,GO_Biological_Process_2025__Positive Regulation of Protein Localization to Nucleus (GO:1900182)
GO:0045668,0.6850339800181338,1.5976128088024997,0.3967790699775125,27.49%,LRP5;TNFAIP6;IPO7;NOTCH1;TNN,GO_Biological_Process_2025__Negative Regulation of Osteoblast Differentiation (GO:0045668)
GO:0000132,0.6054895536025005,1.59699440879269,0.3949093040023575,11.02%,MAPRE1;DCTN1;PAFAH1B1;NSFL1C,GO_Biological_Process_2025__Establishment of Mitotic Spindle Orientation (GO:0000132)
GO:0060271,0.4704899130410103,1.595729424175934,0.3953788977796703,36.55%,WDR44;MAPRE2;DCTN1;EHD1;EHD3;RAB8A;EHD4;ACTR3;TXNDC15;SEPTIN7;SEPTIN2;ARF4;RAB1A;ASAP1;NOTCH1;FNBP1L;RAB8B;SNAP29;ATP6V0D1;FLNA,GO_Biological_Process_2025__Cilium Assembly (GO:0060271)
GO:0010830,0.7327401899479591,1.5946080205041633,0.3947170247891781,6.74%,NACA;MAPK14,GO_Biological_Process_2025__Regulation of Myotube Differentiation (GO:0010830)
GO:0045116,0.588527482689856,1.588184990933293,0.4123786476744253,35.59%,COPS4;COPS5;COPS8;COPS7A;NAE1;GPS1;COPS3;UBA3;COPS6,GO_Biological_Process_2025__Protein Neddylation (GO:0045116)
GO:0031346,0.469178776205956,1.587823035870583,0.4096162488204678,39.64%,SERPINI1;ITGA6;CAPRIN1;LYN;RAP1A;ARF6;NTRK2;SLITRK1;RELN;TWF2;PLXNB1;TNN;DDR2;CX3CL1;NRDC;P3H1;CAMK1,GO_Biological_Process_2025__Positive Regulation of Cell Projection Organization (GO:0031346)
GO:0071248,0.4944496944033172,1.5869413950568485,0.4084692233595404,40.05%,ASPH;IQGAP1;NRXN1;CAMK2D;CPNE1;SNCA;RASGRP2;PPIF;CLIC4;CPNE3;ADD1;NLGN1;PLCG2,GO_Biological_Process_2025__Cellular Response to Metal Ion (GO:0071248)
GO:0000281,0.5658789182375789,1.585954262897512,0.4080661232249192,28.99%,SPTBN1;ROCK2;SNX9;PROC;SEPTIN6;ROCK1;CHMP4B;RAB35;PDCD6IP,GO_Biological_Process_2025__Mitotic Cytokinesis (GO:0000281)
GO:0051149,0.5886126561268387,1.5817799650275632,0.4195852664608648,38.77%,MAPK14;LAMA1;LAMC1;NID1;LAMA2;NOTCH2;NOTCH1;LMNB2;LAMB1,GO_Biological_Process_2025__Positive Regulation of Muscle Cell Differentiation (GO:0051149)
GO:0036490,0.7157265603522892,1.580617830911534,0.4192680259246927,7.49%,EIF4G1;EIF2S1;DNAJC3,GO_Biological_Process_2025__Regulation of Translation in Response to Endoplasmic Reticulum Stress (GO:0036490)
GO:0015031,0.3962899878726496,1.5802893690748705,0.4162098402053481,28.67%,CTTN;CLTC;HSPA9;RAB7A;EHD1;RAB10;RAB14;SPTBN1;STXBP2;VLDLR;COPA;RAB1B;STX11;COPB2;USO1;TMED10;ARCN1;KRT18;NSF;SNX9;RCN3;ARF4;CANX;RAB1A;RAB18;AP2A1;LRP1B;DNM2;ARF6;RAB6A;RAB32;ERP29;SIL1;ARF5;VPS35;RAB5B;RAB6B;MIA3;RAB21;SAR1A;PRKCB;MYH9;STX4;PDIA4;LTBP3;SCG5;TMED9;VPS26B;VPS26A;ASAP1;SEC23IP;TMED2;COPZ1;YWHAH;COPG1;HSP90B1;RAB35;SNX6;SNX15;NAPG;MACF1,GO_Biological_Process_2025__Protein Transport (GO:0015031)
GO:0048566,0.683260833904497,1.5794309989767017,0.4149666470242878,14.99%,FGFR2;PDGFRA;PKDCC;PCSK5,GO_Biological_Process_2025__Embryonic Digestive Tract Development (GO:0048566)
GO:2000434,0.5704326956571918,1.577423290013026,0.4181987764671298,16.15%,COPS4;COPS5;COPS8;COPS7A;COPS7B;COPS2;GPS1,GO_Biological_Process_2025__Regulation of Protein Neddylation (GO:2000434)
GO:0006693,0.6013175045076392,1.574109087185693,0.4266760220875558,9.00%,PLA2G4A;TBXAS1;PTGS1;PTGES3,GO_Biological_Process_2025__Prostaglandin Metabolic Process (GO:0006693)
GO:0033700,-0.492169373549884,-1.5719851529711444,0.4638249673028394,50.93%,APOA4;APOA2;APOA1;APOC1;APOE;APOC2;APOC3;APOA5,GO_Biological_Process_2025__Phospholipid Efflux (GO:0033700)
GO:0033157,0.6158983630131526,1.5710882339504406,0.4327659749948637,25.29%,ASPH;BMP4;PDCD10;TGFB1;PTPN1,GO_Biological_Process_2025__Regulation of Intracellular Protein Transport (GO:0033157)
