Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GO_Biological_Process_2025__tRNA Wobble Base Modification (GO:0002097),-0.8038722168441433,-2.0191703457600663,0.0,0.09374915341831451,0.419,5/5,19.71%,ELP3;KDELR2;ELP2;ELP6;ELP5
prerank,GO_Biological_Process_2025__Membrane Fusion (GO:0061025),0.6509328646386415,1.9914828068022417,0.0,0.06432885235301772,0.249,17/19,33.66%,NSF;HUWE1;VAMP3;NAPG;VAPA;USO1;RABEP1;VAMP2;NSFL1C;RABIF;VTI1B;GCA;CHORDC1;VPS33B;STX11;SNAP29;SNAP23
prerank,GO_Biological_Process_2025__Response to Muscle Stretch (GO:0035994),0.816215209395727,1.981019872408136,0.0,0.06317423192616868,0.289,3/7,6.31%,PTK2;CTNNB1;SLC9A1
prerank,GO_Biological_Process_2025__Growth Hormone Receptor Signaling Pathway via JAK-STAT (GO:0060397),0.7348132900287827,1.9455035313405713,0.0010976948408342481,0.09119145003889324,0.444,8/10,14.62%,STAT3;PTPN1;STAT6;STAT5B;STAT5A;LYN;JAK2;JAK3
prerank,GO_Biological_Process_2025__Protein Deneddylation (GO:0000338),0.7486075166249962,1.9443498096373766,0.0,0.08152444942430515,0.452,8/9,16.69%,COPS5;COPS4;COPS6;COPS7A;COPS8;COPS7B;GPS1;COPS3
prerank,GO_Biological_Process_2025__Cellular Respiration (GO:0045333),0.5187769811399481,1.9279874905484093,0.0,0.09588847735355804,0.526,49/67,31.37%,NDUFA10;NDUFS1;NDUFA9;MTFR1L;NDUFS3;NDUFV3;NDUFV1;NDUFB10;NDUFA8;SDHB;NDUFA13;NDUFS2;UQCRB;NDUFV2;NDUFA5;NDUFS4;COX6C;NDUFS8;MFN2;COX7A2;NDUFS5;UQCRC2;UQCRC1;COX4I1;NDUFA11;NDUFB3;NDUFA7;SIRT3;NDUFA2;NDUFA6;MDH2;SLC25A13;ETFB;UQCR10;COX6B1;NDUFA12;UQCR11;COX6A1;NDUFB1;ETFDH;UQCRQ;SURF1;CYCS;BLOC1S1;NDUFB4;ETFA;NDUFAB1;NDUFB8;SDHA
prerank,GO_Biological_Process_2025__Aerobic Respiration (GO:0009060),0.5160038979500764,1.9086048954242458,0.0,0.11697954381733376,0.63,49/65,34.27%,NDUFA10;NDUFS1;NDUFA9;MTFR1L;DLAT;NDUFS3;SUCLA2;NDUFV3;NDUFV1;NDUFB10;NDUFA8;OGDH;SDHB;NDUFA13;IDH3A;NDUFS2;SUCLG1;UQCRB;NDUFV2;DLST;NDUFA5;NDUFS4;IDH3B;NDUFS8;MFN2;NDUFS5;UQCRC2;UQCRC1;NDUFA11;NDUFB3;NNT;NDUFA7;SIRT3;NDUFA2;NDUFA6;MDH2;NDUFA12;NDUFB1;SURF1;BLOC1S1;NDUFB4;NIPSNAP2;LDLR;NDUFAB1;NDUFB8;SDHA;IDH3G;ATP5F1C;NDUFA1
prerank,GO_Biological_Process_2025__Cellular Response to Growth Hormone Stimulus (GO:0071378),0.8392125027874157,1.9083327194682602,0.0011918951132300357,0.10697483279403926,0.632,4/6,11.08%,STAT3;PTK2;PIK3R1;JAK2
prerank,GO_Biological_Process_2025__Gas Transport (GO:0015669),-0.6343150271106505,-1.9056377509165632,0.0,0.1896434145843362,0.698,5/7,3.21%,MB;HBG1;HBB;HBD;HBG2
prerank,GO_Biological_Process_2025__Positive Regulation of Erythrocyte Differentiation (GO:0045648),0.7093465605069167,1.902324710913571,0.0,0.10680238948353583,0.663,8/11,17.18%,STAT3;PRMT1;NCKAP1L;PRKDC;STAT5B;STAT1;MIA3;MAPK14
prerank,GO_Biological_Process_2025__Ceramide Transport (GO:0035627),0.7647947132242771,1.8939384546160856,0.0,0.10901646931304303,0.698,4/7,13.44%,VAPA;GLTP;OSBP;CERT1
prerank,DGIdb_Drug_Targets_2024__CARFILZOMIB,0.5294757720002187,1.8487502937317863,0.0,0.19100720775588337,0.875,33/42,32.67%,PSMA7;PSMC2;PSMC6;PSMC4;PSMB10;PSMB7;PSMC5;PSMD13;PSMD1;PSMD5;PSMD6;PSMD7;PSMD14;ADRM1;PSMB3;PSMD8;PSMD12;PSMB4;PSMD4;PSMC1;PSMB8;PSMD3;PSMB9;PSMF1;PSMC3;PSMA2;PSMB1;PSMA4;PSMD2;PSMB5;PSMD9;PSMA1;PSMD11
prerank,DGIdb_Drug_Targets_2024__GEDATOLISIB,0.7097181512449692,1.8482740793120802,0.0,0.17979089503792134,0.877,7/9,28.22%,PIK3R1;MTOR;PIK3CG;AKT1;PIK3CB;AKT1S1;PTEN
prerank,Reactome_Pathways_2024__Activation of C3 and C5,-0.6178578345922913,-1.8445531444370493,0.0,0.24952105183823708,0.836,7/7,38.32%,CFB;C2;CFP;C3;C5;C4A;C4B
prerank,GO_Biological_Process_2025__Regulation of Mitotic Nuclear Division (GO:0007088),0.6248701951574263,1.8417324495948129,0.0,0.18327537454037646,0.898,7/15,18.84%,TOM1L2;EGF;TOM1L1;PDGFB;PDGFRB;PRMT5;LRP5
prerank,Reactome_Pathways_2024__AUF1 (hnRNP D0) Binds and Destabilizes mRNA,0.5384233785050209,1.8349939438975322,0.001002004008016032,0.1865827799017392,0.916,28/35,32.67%,PSMA7;PSMC2;PSMC6;PSMC4;PSMB7;PSMC5;PSMD13;PSMD1;PSMD6;PSMD7;PSMD14;ADRM1;PSMB3;PSMD8;PSMD12;PSMB4;PSMC1;EIF4G1;PSMD3;PSMC3;PSMA2;PSMB1;PABPC1;PSMA4;PSMD2;PSMB5;PSMA1;PSMD11
prerank,GO_Biological_Process_2025__Response to Estradiol (GO:0032355),0.6941834713282379,1.8327708907953102,0.0033112582781456954,0.1811104612400345,0.918,5/10,7.39%,STAT3;RUVBL2;STRN3;CTNNB1;STAT5B
prerank,GO_Biological_Process_2025__Oxidative Phosphorylation (GO:0006119),0.5047608953219402,1.8295819174321797,0.0,0.1792352882159789,0.93,46/54,42.80%,NDUFA10;NDUFS1;NDUFA9;ATP5PF;NDUFS3;NDUFV3;NDUFV1;NDUFB10;ATP5MF;NDUFA8;ATP5ME;SDHB;NDUFA13;NDUFS2;UQCRB;NDUFV2;NDUFA5;NDUFS4;NDUFS8;NDUFS5;UQCRC2;UQCRC1;NDUFA11;NDUFB3;NDUFA7;NDUFA2;NDUFA6;NDUFA12;NDUFB1;ATP5PD;NDUFB4;NIPSNAP2;NDUFAB1;NDUFB8;ATP5PB;ATP5PO;SDHA;ATP5F1C;NDUFA1;SDHC;ATP5MG;ATP5F1B;SDHD;NDUFS7;NDUFB9;NDUFB11
prerank,GO_Biological_Process_2025__Zinc Ion Transmembrane Transport (GO:0071577),-0.5845438698431145,-1.82880983832219,0.0,0.24992888713841846,0.86,7/7,41.64%,SLC39A1;SLC39A10;SLC39A3;SLC39A14;SLC39A7;SLC30A5;TMEM163
prerank,DGIdb_Drug_Targets_2024__MIDOSTAURIN,0.621735180360622,1.8211559739178942,0.0,0.19006701683687774,0.952,15/16,36.38%,PRKCQ;PRKCA;JAK2;JAK3;FGFR1;CBL;PDGFRB;YES1;PRKCD;JAK1;PDGFRA;PRKCB;IDH2;NPM1;FGFR3
prerank,GO_Biological_Process_2025__Zymogen Activation (GO:0031638),-0.373905733947714,-1.804260381820244,0.0,0.2638121400429395,0.908,19/21,36.85%,F12;KLKB1;MMP14;HGFAC;CTSL;FGG;HPR;FGB;FGA;OMA1;GGT1;C1R;KLK1;C1RL;CTSH;FURIN;PGK1;THBD;PRSS3
prerank,GO_Biological_Process_2025__Proton Motive Force-Driven ATP Synthesis (GO:0015986),0.49587559174344203,1.7970812251943558,0.0,0.2414806149867127,0.981,44/53,42.80%,NDUFA10;NDUFS1;NDUFA9;ATP5PF;NDUFS3;ATP5MK;NDUFV3;NDUFV1;NDUFB10;ATP5MF;NDUFA8;ATP5ME;SDHB;NDUFA13;NDUFS2;NDUFV2;ATP5MJ;NDUFA5;NDUFS4;NDUFS8;NDUFS5;NDUFA11;NDUFB3;NDUFA7;NDUFA2;NDUFA6;NDUFA12;NDUFB1;ATP5PD;NDUFB4;NDUFAB1;NDUFB8;ATP5PB;ATP5PO;SDHA;ATP5F1C;NDUFA1;SDHC;ATP5MG;ATP5F1B;SDHD;NDUFS7;NDUFB9;NDUFB11
prerank,"GO_Biological_Process_2025__Mitochondrial Electron Transport, NADH to Ubiquinone (GO:0006120)",0.5257164080868619,1.7952824690691107,0.0,0.23585746355725307,0.983,22/32,30.21%,NDUFA10;NDUFS1;NDUFA9;NDUFS3;NDUFV3;NDUFV1;NDUFB10;NDUFA8;NDUFS2;NDUFV2;NDUFA5;NDUFS4;NDUFS8;NDUFS5;NDUFB3;NDUFA7;NDUFA2;NDUFA6;NDUFB1;NDUFB4;NDUFAB1;NDUFB8
prerank,GO_Biological_Process_2025__Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776),0.49809392616502085,1.7926989446306134,0.0,0.23248748445709347,0.986,42/50,42.80%,NDUFA10;NDUFS1;NDUFA9;ATP5PF;NDUFS3;NDUFV3;NDUFV1;NDUFB10;ATP5MF;NDUFA8;ATP5ME;SDHB;NDUFA13;NDUFS2;NDUFV2;NDUFA5;NDUFS4;NDUFS8;NDUFS5;NDUFA11;NDUFB3;NDUFA7;NDUFA2;NDUFA6;NDUFA12;NDUFB1;ATP5PD;NDUFB4;NDUFAB1;NDUFB8;ATP5PB;ATP5PO;SDHA;ATP5F1C;NDUFA1;SDHC;ATP5MG;ATP5F1B;SDHD;NDUFS7;NDUFB9;NDUFB11
prerank,Reactome_Pathways_2024__APC C Cdh1 Mediated Degradation of Cdc20 and Other APC C Cdh1 Targets in Late Mitosis Early G1,0.5204441693042425,1.7899324828064906,0.0,0.22117249113619078,0.988,28/38,32.67%,PSMA7;PSMC2;PSMC6;PSMC4;PSMB7;PSMC5;PSMD13;PSMD1;PSMD6;PSMD7;PSMD14;ANAPC7;ADRM1;PSMB3;PSMD8;PSMD12;PSMB4;PSMC1;ANAPC4;PSMD3;PSMC3;PSMA2;PSMB1;PSMA4;PSMD2;PSMB5;PSMA1;PSMD11
prerank,Reactome_Pathways_2024__APC C Cdc20 Mediated Degradation of Securin,0.5204441693042425,1.7899324828064906,0.0,0.22117249113619078,0.988,28/38,32.67%,PSMA7;PSMC2;PSMC6;PSMC4;PSMB7;PSMC5;PSMD13;PSMD1;PSMD6;PSMD7;PSMD14;ANAPC7;ADRM1;PSMB3;PSMD8;PSMD12;PSMB4;PSMC1;ANAPC4;PSMD3;PSMC3;PSMA2;PSMB1;PSMA4;PSMD2;PSMB5;PSMA1;PSMD11
prerank,Reactome_Pathways_2024__ABC-family Proteins Mediated Transport,0.49327265120512515,1.7792506335539542,0.0,0.23938707245451385,0.991,40/57,35.36%,PSMA7;PSMC2;PSMC6;PSMC4;EIF2S1;PSMB7;PSMC5;PSMD13;PSMD1;ABCC4;PSMD6;PSMD7;ABCB6;PSMD14;ABCC3;ADRM1;PSMB3;PSMD8;PSMD12;PSMB4;SEL1L;PSMC1;ABCF1;ABCC1;PSMD3;ERLIN2;EIF2S3;ERLEC1;VCP;EIF2S2;PSMC3;PSMA2;PSMB1;PSMA4;PSMD2;PSMB5;PSMA1;PSMD11;ABCD3;PSMB2
prerank,GO_Biological_Process_2025__Monoubiquitinated Protein Deubiquitination (GO:0035520),0.8029806136467504,1.7787196753041015,0.006053268765133172,0.23224365157192034,0.991,3/5,2.34%,USP9X;USP47;USP15
prerank,GO_Biological_Process_2025__Long-Chain Fatty Acid Metabolic Process (GO:0001676),0.5283692827175577,1.777483659384251,0.0,0.22677687730602292,0.991,20/28,34.06%,PLA2G4A;SLC27A4;CPT2;PNPLA8;ACSL5;EPHX1;GSTM2;SLC27A3;ACSL1;ACAD9;ACOT8;CPT1A;DAGLB;ACSL3;GPX4;ACSL4;ABHD12;MGLL;GPX1;ABCD3
prerank,GO_Biological_Process_2025__Amide Transport (GO:0042886),0.6869596486062512,1.7728260035839407,0.0034207525655644243,0.23148148833449292,0.993,4/8,13.44%,VAPA;GLTP;OSBP;CERT1
prerank,GO_Biological_Process_2025__Sensory Organ Development (GO:0007423),0.6677995474948821,1.7721118362313595,0.003289473684210526,0.22561283140630162,0.993,4/10,4.45%,ECE1;RAB18;FREM2;SH3PXD2B
prerank,DGIdb_Drug_Targets_2024__TAMOXIFEN,-0.38812342324859306,-1.76764374500498,0.0,0.3078229617959826,0.954,17/17,61.33%,PIK3CA;BGLAP;CETP;GGT1;NF1;PIP;IDH1;LRMDA;IGF1R;F5;GAPDH;TGM2;COL18A1;F2;HEXB;ATXN2;TGFB1
prerank,DGIdb_Drug_Targets_2024__ACETAZOLAMIDE,-0.6822846079380446,-1.7670086281414288,0.005076142131979695,0.28525655051846466,0.954,5/5,31.86%,CA1;MMP2;CA2;AQP1;CA4
prerank,Reactome_Pathways_2024__APC Cdc20 Mediated Degradation of Cell Cycle Proteins Prior to Satisfation of the Checkpoint,0.5112532691109305,1.765968287866423,0.0,0.21790836419441803,0.994,28/39,32.67%,PSMA7;PSMC2;PSMC6;PSMC4;PSMB7;PSMC5;PSMD13;PSMD1;PSMD6;PSMD7;PSMD14;ANAPC7;ADRM1;PSMB3;PSMD8;PSMD12;PSMB4;PSMC1;ANAPC4;PSMD3;PSMC3;PSMA2;PSMB1;PSMA4;PSMD2;PSMB5;PSMA1;PSMD11
prerank,Reactome_Pathways_2024__APC C Cdc20 Mediated Degradation of Mitotic Proteins,0.5112532691109305,1.765968287866423,0.0,0.21790836419441803,0.994,28/39,32.67%,PSMA7;PSMC2;PSMC6;PSMC4;PSMB7;PSMC5;PSMD13;PSMD1;PSMD6;PSMD7;PSMD14;ANAPC7;ADRM1;PSMB3;PSMD8;PSMD12;PSMB4;PSMC1;ANAPC4;PSMD3;PSMC3;PSMA2;PSMB1;PSMA4;PSMD2;PSMB5;PSMA1;PSMD11
prerank,Reactome_Pathways_2024__Activation of APC C and APC C Cdc20 Mediated Degradation of Mitotic Proteins,0.5112532691109305,1.765968287866423,0.0,0.21790836419441803,0.994,28/39,32.67%,PSMA7;PSMC2;PSMC6;PSMC4;PSMB7;PSMC5;PSMD13;PSMD1;PSMD6;PSMD7;PSMD14;ANAPC7;ADRM1;PSMB3;PSMD8;PSMD12;PSMB4;PSMC1;ANAPC4;PSMD3;PSMC3;PSMA2;PSMB1;PSMA4;PSMD2;PSMB5;PSMA1;PSMD11
prerank,GO_Biological_Process_2025__Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),0.48316159506952294,1.7644717236797285,0.0,0.21545799326562767,0.994,37/54,31.37%,NDUFA10;NDUFS1;NDUFA9;NDUFS3;NDUFV3;NDUFV1;NDUFB10;NDUFA8;SDHB;NDUFS2;UQCRB;NDUFV2;NDUFA5;NDUFS4;COX6C;NDUFS8;COX7A2;NDUFS5;UQCRC2;UQCRC1;COX4I1;NDUFB3;NDUFA7;NDUFA2;NDUFA6;UQCR10;COX6B1;NDUFA12;UQCR11;COX6A1;NDUFB1;UQCRQ;CYCS;NDUFB4;NDUFAB1;NDUFB8;SDHA
prerank,Reactome_Pathways_2024__ABC Transporter Disorders,0.5048476023438552,1.7635927363997899,0.0,0.210913806462048,0.995,31/43,32.67%,PSMA7;PSMC2;PSMC6;PSMC4;PSMB7;PSMC5;PSMD13;PSMD1;PSMD6;PSMD7;ABCB6;PSMD14;ADRM1;PSMB3;PSMD8;PSMD12;PSMB4;SEL1L;PSMC1;PSMD3;ERLIN2;ERLEC1;VCP;PSMC3;PSMA2;PSMB1;PSMA4;PSMD2;PSMB5;PSMA1;PSMD11
prerank,GO_Biological_Process_2025__Regulation of Receptor Signaling Pathway via STAT (GO:1904892),0.703616455815403,1.7603333279644324,0.002244668911335578,0.21299997779110313,0.997,6/8,15.59%,STK4;EGF;IL7R;JAK2;JAK3;SH2B3
prerank,GO_Biological_Process_2025__Regulation of Erythrocyte Differentiation (GO:0045646),0.6072421325351454,1.7584568644890404,0.0020964360587002098,0.21146939987648986,0.999,9/15,17.18%,STAT3;PRMT1;NCKAP1L;PRKDC;STAT5B;LYN;STAT1;MIA3;MAPK14
prerank,DGIdb_Drug_Targets_2024__DIGITOXIN,0.8066488702928294,1.7584088418291333,0.005012531328320802,0.20603463601810654,0.999,3/5,5.24%,STAT3;ATP1A1;ATP1B3
prerank,GO_Biological_Process_2025__Acute-Phase Response (GO:0006953),-0.5810575246949448,-1.7550642375776468,0.007936507936507936,0.2856171241854582,0.964,7/7,41.99%,ITIH4;APCS;LBP;MBL2;SIGIRR;CSRP1;PLSCR1
prerank,GO_Biological_Process_2025__Positive Regulation of Lipid Transport (GO:0032370),-0.6496901626646011,-1.7498655980648319,0.014388489208633094,0.27384286610359865,0.966,6/6,35.13%,APOE;CETP;DBI;PRAP1;ABCA3;GPNMB
prerank,GO_Biological_Process_2025__Regulation of Chromosome Organization (GO:0033044),0.6625846171587899,1.7456612676260939,0.002205071664829107,0.23168537356333405,1.0,5/9,23.56%,RUVBL2;RUVBL1;LMNA;UPF1;UCHL5
prerank,GO_Biological_Process_2025__Aerobic Electron Transport Chain (GO:0019646),0.47911792759390626,1.7449577096914501,0.0,0.22829320025434402,1.0,36/53,31.37%,NDUFA10;NDUFS1;NDUFA9;NDUFS3;NDUFV3;NDUFV1;NDUFB10;NDUFA8;SDHB;NDUFS2;UQCRB;NDUFV2;NDUFA5;NDUFS4;COX6C;NDUFS8;COX7A2;NDUFS5;UQCRC2;UQCRC1;COX4I1;NDUFB3;NDUFA7;NDUFA2;NDUFA6;UQCR10;COX6B1;UQCR11;COX6A1;NDUFB1;UQCRQ;CYCS;NDUFB4;NDUFAB1;NDUFB8;SDHA
prerank,GO_Biological_Process_2025__protein-RNA Complex Assembly (GO:0022618),0.48555080664246253,1.7419654936098279,0.0,0.2305459170070065,1.0,27/48,27.27%,EIF3I;EIF3D;PRKDC;DDX1;EIF3F;EIF3B;EIF3J;EIF5;GEMIN4;RPSA;PTGES3;EIF6;EIF3E;EIF3A;EIF3K;EIF3G;EIF3M;EIF3L;PRMT5;MCTS1;WDR77;HSP90AB1;EIF2S3;EIF3H;TARBP2;EIF2S2;DICER1
prerank,GO_Biological_Process_2025__Canonical NF-kappaB Signal Transduction (GO:0007249),0.5727159718573717,1.7342431900860327,0.0020512820512820513,0.24444963894146735,1.0,11/18,23.27%,MYO18A;CHUK;HACD3;TRAF6;RELA;IKBKB;TBK1;IKBKG;PRDX4;ERC1;MAP3K7
prerank,Reactome_Pathways_2024__APC C-mediated Degradation of Cell Cycle Proteins,0.4983626098783448,1.7315938208638983,0.0,0.24539328221390877,1.0,29/42,32.67%,PSMA7;PSMC2;PSMC6;PSMC4;PSMB7;PSMC5;PSMD13;PSMD1;PSMD6;PSMD7;PSMD14;ANAPC7;ADRM1;PSMB3;PSMD8;PSMD12;PSMB4;SKP1;PSMC1;ANAPC4;PSMD3;PSMC3;PSMA2;PSMB1;PSMA4;PSMD2;PSMB5;PSMA1;PSMD11
prerank,GO_Biological_Process_2025__Melanosome Assembly (GO:1903232),0.5953253410991227,1.7261959977798522,0.006166495375128468,0.25490870060026216,1.0,11/15,28.88%,AP3D1;AP1B1;AP3M1;AP3B1;AP1S1;RAB38;AP1M1;AP1S2;AP3S1;AP1G1;HPS4
prerank,GO_Biological_Process_2025__Plasminogen Activation (GO:0031639),-0.6824782187802517,-1.7258707512728761,0.005291005291005291,0.29503176374483975,0.978,5/5,31.84%,KLKB1;FGG;FGB;FGA;PGK1
prerank,DGIdb_Drug_Targets_2024__VS 5584,0.7062153778847859,1.7137654120852752,0.005747126436781609,0.2722658137232469,1.0,5/7,28.22%,PIK3R1;MTOR;PIK3CG;PIK3CB;PTEN
prerank,DGIdb_Drug_Targets_2024__DS 7423,0.7062153778847859,1.7137654120852752,0.005747126436781609,0.2722658137232469,1.0,5/7,28.22%,PIK3R1;MTOR;PIK3CG;PIK3CB;PTEN
prerank,DGIdb_Drug_Targets_2024__PF 04691502,0.7062153778847859,1.7137654120852752,0.005747126436781609,0.2722658137232469,1.0,5/7,28.22%,PIK3R1;MTOR;PIK3CG;PIK3CB;PTEN
prerank,DGIdb_Drug_Targets_2024__BUPARLISIB,0.6488288369532802,1.708521888188255,0.0077777777777777776,0.2815212019320846,1.0,6/10,28.22%,PIK3R1;FGFR1;PIK3CG;FGFR2;PIK3CB;PTEN
prerank,GO_Biological_Process_2025__Proton Transmembrane Transport (GO:1902600),0.5419642992172746,1.7067723069322462,0.004098360655737705,0.28137056267814436,1.0,15/21,26.09%,ATP6V0A2;ATP6V0C;ATP5MF;ATP6V1E1;SLC9A1;ATP6V1B2;ATP6V0A1;ATP6AP1;ATP6V1C1;ATP6V0D1;ATP6AP2;ATP6V1H;NNT;DMAC2L;ATP6V1G1
prerank,GO_Biological_Process_2025__Antigen Processing and Presentation of Exogenous Peptide Antigen via MHC Class II (GO:0019886),-0.5119162952916101,-1.7046417924444497,0.021505376344086023,0.29963535917870515,0.989,9/9,48.92%,CTSL;CTSD;PIKFYVE;CTSS;LGMN;FCER1G;HLA-DPA1;DNM2;CTSF
prerank,GO_Biological_Process_2025__Antigen Processing and Presentation of Peptide Antigen via MHC Class II (GO:0002495),-0.5119162952916101,-1.7046417924444497,0.021505376344086023,0.29963535917870515,0.989,9/9,48.92%,CTSL;CTSD;PIKFYVE;CTSS;LGMN;FCER1G;HLA-DPA1;DNM2;CTSF
prerank,GO_Biological_Process_2025__Energy Derivation by Oxidation of Organic Compounds (GO:0015980),0.5290373498929771,1.6967092969159556,0.0020387359836901123,0.3075117077404564,1.0,15/21,27.93%,NDUFS1;UQCRB;COX6C;COX7A2;UQCRC2;UQCRC1;COX4I1;SLC25A13;GFPT1;UQCR10;COX6B1;UQCR11;COX6A1;UQCRQ;CYCS
prerank,GO_Biological_Process_2025__Branched-Chain Amino Acid Catabolic Process (GO:0009083),0.6099035791741048,1.6906564361112926,0.004287245444801715,0.3200336147830975,1.0,9/12,21.32%,IVD;ECHS1;HMGCL;ALDH6A1;MCCC2;HSD17B10;DBT;HIBCH;BCKDHA
prerank,GO_Biological_Process_2025__Negative Regulation of Cytokine Production Involved in Inflammatory Response (GO:1900016),0.6057184815479646,1.6880590214823377,0.004310344827586207,0.3220820024763665,1.0,6/12,11.08%,STAT3;RELA;APPL2;PRKCA;IKBKB;JAK2
prerank,GO_Biological_Process_2025__acetyl-CoA Biosynthetic Process (GO:0006085),0.6655987079381853,1.6868776371227605,0.008958566629339306,0.32035581740736485,1.0,7/8,24.82%,PDHB;ACSS2;DLAT;ACSS1;PDHA1;MLYCD;PDHX
prerank,GO_Biological_Process_2025__Cytoplasmic Translational Initiation (GO:0002183),0.495544777016613,1.6859400312800592,0.0030272452068617556,0.31702578005769244,1.0,19/30,26.38%,EIF3I;EIF3D;EIF2B3;EIF3F;EIF3B;EIF3J;EIF5;EIF3E;EIF3A;EIF4A2;EIF3K;EIF3G;EIF3M;EIF3L;EIF4G1;MCTS1;EIF2S3;EIF3H;EIF2S2
prerank,GO_Biological_Process_2025__Dendritic Spine Maintenance (GO:0097062),-0.6012780790085206,-1.6841708065979735,0.025157232704402517,0.31740904271531745,0.995,6/6,39.96%,TREM2;INSR;PICK1;IGF1R;MTMR2;PRNP
prerank,DGIdb_Drug_Targets_2024__BORTEZOMIB,0.46417877559611964,1.682663864088439,0.0,0.3222560606406138,1.0,41/56,41.14%,HSPA4;PSMA7;PSMC2;PSMC6;PSMC4;PSMB10;PSMB7;PSMC5;PSMD13;PSMD1;PSMD5;PSMD6;PSMD7;PSMD14;ADRM1;PSMB3;PSMD8;PSMD12;PSMB4;PSMD4;PSMC1;PSMB8;PSMD3;PSMB9;PSMF1;PSMC3;PSMA2;PSMB1;PSMA4;PSMD2;NFKB1;PSMB5;PSMD9;PSMA1;PSMD11;PSMB2;FGFR3;PRSS2;PSMD10;PSMA6;PSMA3
prerank,GO_Biological_Process_2025__Positive Regulation of Myeloid Cell Differentiation (GO:0045639),0.578467782449636,1.676186834696115,0.00847457627118644,0.33762043828353033,1.0,9/15,17.18%,STAT3;PRMT1;NCKAP1L;PRKDC;STAT5B;STAT1;MIA3;TESC;MAPK14
prerank,DGIdb_Drug_Targets_2024__RUXOLITINIB,0.7224950706783481,1.6750493031694669,0.00936768149882904,0.33537816789497715,1.0,5/6,23.68%,IL7R;JAK2;JAK3;SH2B3;JAK1
