"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:1902165","GO:1902165",42,"GO:1902165",0.396429448183131,17,"regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator",0.878229879946643,0.30732,0
"GO:0070934","GO:0070934",8,"GO:0000956",0.396429448183131,11,"CRD-mediated mRNA stabilization","nuclear-transcribed mRNA catabolic process",0.816649177412183,0.303033333333333,0.717
"GO:1900152","GO:1900152",8,"GO:0000956",0.396429448183131,12,"negative regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","nuclear-transcribed mRNA catabolic process",0.804586482881281,0.2655,0.803
"GO:1903313","GO:1903313",4,"GO:0006397",0.396429448183131,203,"positive regulation of mRNA metabolic process","mRNA processing",0.831774566473988,0.236466666666667,0.785
"GO:0043488","GO:0043488",4,"GO:0006397",0.396429448183131,235,"regulation of mRNA stability","mRNA processing",0.79861894175189,0.235666666666667,0.803
"GO:0042753","GO:0042753",45,"GO:0042753",0.375972365915959,18,"positive regulation of circadian rhythm","positive regulation of circadian rhythm",0.941249444197421,1,0
"GO:0035563","GO:0035563",44,"GO:0035563",0.375972365915959,9,"positive regulation of chromatin binding","positive regulation of chromatin binding",0.95730457981325,0.343777777777778,0
"GO:0000028","GO:0000028",21,"GO:0000389",0.375972365915959,19,"ribosomal small subunit assembly","mRNA 3'-splice site recognition",0.919747443308137,0.303923076923077,0.638
"GO:1990481","GO:1990481",13,"GO:0000154",0.375972365915959,9,"mRNA pseudouridine synthesis","rRNA modification",0.911519341929747,0.295833333333333,0.696
"GO:0000027","GO:0000027",21,"GO:0000389",0.375972365915959,26,"ribosomal large subunit assembly","mRNA 3'-splice site recognition",0.917881280569142,0.284153846153846,0.65
"GO:1902412","GO:1902412",43,"GO:1902412",0.375972365915959,11,"regulation of mitotic cytokinesis","regulation of mitotic cytokinesis",0.926489106269453,0.255571428571429,0
"GO:0031110","GO:0031110",7,"GO:0007020",0.375972365915959,95,"regulation of microtubule polymerization or depolymerization","microtubule nucleation",0.869334370831481,0.1998,0.875
"GO:0010717","GO:0010717",46,"GO:0010717",0.356205253952672,111,"regulation of epithelial to mesenchymal transition","regulation of epithelial to mesenchymal transition",0.90051133837261,0.2415,0
"GO:0007052","GO:0007052",25,"GO:1902850",0.319285664182381,130,"mitotic spindle organization","microtubule cytoskeleton organization involved in mitosis",0.897612272120943,0.275888888888889,0.979
"GO:0051028","GO:0051028",47,"GO:0051028",0.304735349849356,127,"mRNA transport","mRNA transport",0.944807469986661,0.213125,0
"GO:0042770","GO:0042770",48,"GO:0042770",0.303566808229313,189,"signal transduction in response to DNA damage","signal transduction in response to DNA damage",0.881990662516674,0.3455,0
"GO:0044773","GO:0044773",22,"GO:0000077",0.303566808229313,83,"mitotic DNA damage checkpoint signaling","DNA damage checkpoint signaling",0.839499333036905,0.21658064516129,0.963
"GO:0006390","GO:0006390",49,"GO:0006390",0.291363450988713,19,"mitochondrial transcription","mitochondrial transcription",0.916851489550912,0.417333333333333,0
"GO:0016075","GO:0016075",6,"GO:0000470",0.291363450988713,21,"rRNA catabolic process","maturation of LSU-rRNA",0.899259670964873,0.360947368421053,0.693
"GO:0016556","GO:0016556",13,"GO:0000154",0.291363450988713,33,"mRNA modification","rRNA modification",0.903260560249,0.303666666666667,0.761
"GO:0070198","GO:0070198",50,"GO:0070198",0.291363450988713,31,"protein localization to chromosome, telomeric region","protein localization to chromosome, telomeric region",0.939757225433526,0.213538461538462,0
"GO:0006354","GO:0006354",51,"GO:0006354",0.274774964822846,135,"DNA-templated transcription elongation","DNA-templated transcription elongation",0.905167630057803,0.18775,0
"GO:0006406","GO:0006406",47,"GO:0051028",0.273194005856627,70,"mRNA export from nucleus","mRNA transport",0.869257003112494,0.21025,0.968
"GO:0046836","GO:0046836",52,"GO:0046836",0.27248021424063,7,"glycolipid transport","glycolipid transport",0.955774121831925,0.5985,0
"GO:2000197","GO:2000197",58,"GO:2000197",0.27248021424063,7,"regulation of ribonucleoprotein complex localization","regulation of ribonucleoprotein complex localization",0.914025344597599,0.434,0
"GO:0070316","GO:0070316",22,"GO:0000077",0.27248021424063,38,"regulation of G0 to G1 transition","DNA damage checkpoint signaling",0.923851934192975,0.427741935483871,0.63
"GO:0048170","GO:0048170",55,"GO:0048170",0.27248021424063,6,"positive regulation of long-term neuronal synaptic plasticity","positive regulation of long-term neuronal synaptic plasticity",0.857050244553135,0.407833333333333,0
"GO:0031111","GO:0031111",57,"GO:0031111",0.27248021424063,38,"negative regulation of microtubule polymerization or depolymerization","negative regulation of microtubule polymerization or depolymerization",0.852112494441974,0.3828,0
"GO:0010793","GO:0010793",58,"GO:2000197",0.27248021424063,6,"regulation of mRNA export from nucleus","regulation of ribonucleoprotein complex localization",0.862864828812806,0.366,0.992
"GO:0048169","GO:0048169",55,"GO:0048170",0.27248021424063,22,"regulation of long-term neuronal synaptic plasticity","positive regulation of long-term neuronal synaptic plasticity",0.915200978212539,0.365583333333333,0.932
"GO:0000492","GO:0000492",21,"GO:0000389",0.27248021424063,10,"box C/D snoRNP assembly","mRNA 3'-splice site recognition",0.930873721654068,0.364461538461539,0.624
"GO:0048520","GO:0048520",54,"GO:0048520",0.27248021424063,25,"positive regulation of behavior","positive regulation of behavior",0.910321031569586,0.3595,0
"GO:0000491","GO:0000491",21,"GO:0000389",0.27248021424063,12,"small nucleolar ribonucleoprotein complex assembly","mRNA 3'-splice site recognition",0.929828368163628,0.356307692307692,0.632
"GO:0014003","GO:0014003",59,"GO:0014003",0.27248021424063,48,"oligodendrocyte development","oligodendrocyte development",0.938723432636727,0.333444444444444,0
"GO:0015014","GO:0015014",53,"GO:0015014",0.27248021424063,8,"heparan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process","heparan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process",0.914598043574922,0.33,0
"GO:0006449","GO:0006449",24,"GO:0007026",0.27248021424063,9,"regulation of translational termination","negative regulation of microtubule depolymerization",0.821446420631392,0.32335,0.76
"GO:0031848","GO:0031848",12,"GO:0010833",0.27248021424063,8,"protection from non-homologous end joining at telomere","telomere maintenance via telomere lengthening",0.834232992441085,0.315346153846154,0.706
"GO:0048709","GO:0048709",59,"GO:0014003",0.27248021424063,106,"oligodendrocyte differentiation","oligodendrocyte development",0.936943085815918,0.304833333333333,0.932
"GO:0034475","GO:0034475",28,"GO:0040031",0.27248021424063,8,"U4 snRNA 3'-end processing","snRNA modification",0.915349044019564,0.289625,0.732
"GO:0005976","GO:0005976",29,"GO:0000271",0.27248021424063,102,"polysaccharide metabolic process","polysaccharide biosynthetic process",0.940840373499333,0.283125,0.964
"GO:2001251","GO:2001251",12,"GO:0010833",0.27248021424063,94,"negative regulation of chromosome organization","telomere maintenance via telomere lengthening",0.84215162294353,0.269269230769231,0.675
"GO:0000022","GO:0000022",25,"GO:1902850",0.27248021424063,12,"mitotic spindle elongation","microtubule cytoskeleton organization involved in mitosis",0.904273899510894,0.262222222222222,0.835
"GO:0051256","GO:0051256",25,"GO:1902850",0.27248021424063,11,"mitotic spindle midzone assembly","microtubule cytoskeleton organization involved in mitosis",0.897493108048021,0.251333333333333,0.826
"GO:0042795","GO:0042795",28,"GO:0040031",0.27248021424063,16,"snRNA transcription by RNA polymerase II","snRNA modification",0.910035571365051,0.249,0.77
"GO:0007095","GO:0007095",56,"GO:0007095",0.27248021424063,37,"mitotic G2 DNA damage checkpoint signaling","mitotic G2 DNA damage checkpoint signaling",0.847223210315696,0.227,0
"GO:0018394","GO:0018394",60,"GO:0018394",0.27248021424063,68,"peptidyl-lysine acetylation","peptidyl-lysine acetylation",0.920626500666963,0.20175,0
"GO:0080135","GO:0080135",10,"GO:0006282",0.263549074870858,655,"regulation of cellular response to stress","regulation of DNA repair",0.867569586482881,0.285333333333333,0.901
"GO:0006368","GO:0006368",51,"GO:0006354",0.263549074870858,116,"transcription elongation by RNA polymerase II","DNA-templated transcription elongation",0.906367274344153,0.18675,0.981
"GO:1900151","GO:1900151",8,"GO:0000956",0.255336498766799,26,"regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","nuclear-transcribed mRNA catabolic process",0.798003112494442,0.273733333333333,0.85
"GO:0071044","GO:0071044",40,"GO:0008334",0.241272381370775,11,"histone mRNA catabolic process","histone mRNA metabolic process",0.852670964873277,0.5215,0.957
"GO:0007292","GO:0007292",38,"GO:0007286",0.241272381370775,163,"female gamete generation","spermatid development",0.969262338817252,0.332555555555556,0.753
"GO:0035195","GO:0035195",23,"GO:0035194",0.217142915942876,618,"miRNA-mediated post-transcriptional gene silencing","regulatory ncRNA-mediated post-transcriptional gene silencing",0.828026678523788,0.285,0.991
"GO:0043484","GO:0043484",3,"GO:0000398",0.20798764321852,181,"regulation of RNA splicing","mRNA splicing, via spliceosome",0.855731880835927,0.292916666666667,0.839
"GO:0032210","GO:0032210",12,"GO:0010833",0.20564763056115,53,"regulation of telomere maintenance via telomerase","telomere maintenance via telomere lengthening",0.800359270787016,0.196692307692308,0.957
"GO:0006366","GO:0006366",16,"GO:0006357",0.18558571247563,2693,"transcription by RNA polymerase II","regulation of transcription by RNA polymerase II",0.876875055580258,0.299,0.95
"GO:0070129","GO:0070129",9,"GO:0045727",0.173956765821519,25,"regulation of mitochondrial translation","positive regulation of translation",0.866178301467319,0.376384615384615,0.674
"GO:0031122","GO:0031122",7,"GO:0007020",0.149413614597767,59,"cytoplasmic microtubule organization","microtubule nucleation",0.922478434859938,0.436866666666667,0.597
