Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GO_Biological_Process_2025__Endothelial Cell Migration (GO:0043542),-0.3749282296650718,-1.8651258845905072,0.0,0.13036224740439367,0.833,20/20,62.67%,DPP4;CDH5;S100A8;S100A9;GLMN;PIK3CA;CDH13;FSTL1;RHOA;PRSS3;GIPC1;FN1;SCG2;RAB13;NRP1;S100A12;STAT1;MYH9;CORO1B;LGALS8
prerank,GO_Biological_Process_2025__Neural Crest Cell Migration (GO:0001755),-0.5925147985487875,-1.859551515843356,0.007874015748031496,0.1271172861283016,0.842,8/8,40.86%,SEMA7A;SEMA4B;RADIL;SEMA3F;SEMA4D;FN1;PHACTR4;NRP1
prerank,GO_Biological_Process_2025__Transcription Initiation-Coupled Chromatin Remodeling (GO:0045815),-0.6573773620920023,-1.8552896148186089,0.01092896174863388,0.1248048261345283,0.849,6/6,34.36%,APOBEC3F;USP25;WBP2;DPY30;PRMT3;APOBEC3C
prerank,DGIdb_Drug_Targets_2024__PI 103,0.7274125616518139,1.8549426399913034,0.00228310502283105,0.4106805192274315,0.893,6/8,21.16%,MTOR;PIK3R1;PIK3R6;PIK3CB;PIK3CG;PIK3C3
prerank,GO_Biological_Process_2025__Regulation of Mitotic Spindle Assembly (GO:1901673),0.6277180190699283,1.8530566635981012,0.002129925452609159,0.36902768177679796,0.898,9/14,16.78%,VTA1;CHMP4B;EML3;VPS4B;CHMP7;RIPOR2;CHMP6;CHMP1A;CHMP5
prerank,GO_Biological_Process_2025__Establishment of Protein Localization to Vacuole (GO:0072666),0.5821042919888387,1.8454020369281185,0.0,0.3634307823631568,0.919,17/20,34.99%,VPS13C;VPS13A;VPS28;STAM2;VPS41;VPS37B;PIK3R4;VPS8;PTPN23;VPS25;VPS37A;VPS36;TSG101;STAM;VPS13D;SNF8;VPS37C
prerank,GO_Biological_Process_2025__Membrane Fission (GO:0090148),0.523111443994218,1.8442919736245889,0.0,0.33159790628206726,0.92,29/37,36.30%,EXOC2;SH3GLB1;EXOC6B;EXOC7;EXOC1;CHMP4B;EXOC8;VPS28;STAM2;VPS4B;CHMP7;VPS4A;VPS37B;EXOC3;EXOC5;CHMP6;CHMP5;VPS25;VPS37A;VPS36;TSG101;EXOC4;STAM;DNM2;DNM1;CHMP1B;SNF8;VPS37C;CHMP2B
prerank,GO_Biological_Process_2025__Phosphatidylinositol Phosphate Biosynthetic Process (GO:0046854),0.5579658843994034,1.8393754601945167,0.002053388090349076,0.3208839478026564,0.931,13/22,24.44%,TTC7B;PIK3R1;PI4KA;ITPKB;EFR3A;PI4K2A;PIP5K1C;PIK3R4;PIK3CB;PIP4K2B;PIK3CG;PIK3C3;PIP4K2C
prerank,DGIdb_Drug_Targets_2024__SF1126,0.6515683864335414,1.8344307198732928,0.0010905125408942203,0.31146540970511544,0.939,8/12,24.50%,MTOR;PIK3R1;PIK3R4;PIK3R6;PIK3CB;PIK3CG;PIK3C3;PTEN
prerank,DGIdb_Drug_Targets_2024__GDC 0941,0.720192027004897,1.827173713639422,0.00228310502283105,0.3129989789998133,0.95,6/8,21.16%,PIK3R1;PIK3R4;PIK3R6;PIK3CB;PIK3CG;PIK3C3
prerank,GO_Biological_Process_2025__Reverse Cholesterol Transport (GO:0043691),-0.46413841251626736,-1.8114227711891462,0.011627906976744186,0.1592753193572182,0.916,11/13,12.34%,APOA4;APOA1;APOA2;APOC2;APOM;APOE;LCAT;APOC3;CLU;CETP;CES1
prerank,GO_Biological_Process_2025__Cellular Response to Steroid Hormone Stimulus (GO:0071383),-0.6186295094483679,-1.806980351164227,0.024390243902439025,0.1562832617275162,0.922,6/6,38.23%,URI1;TFPI;UBE2L3;SRC;HSPA8;MAPK1
prerank,GO_Biological_Process_2025__Anoikis (GO:0043276),0.8263346774723856,1.8067364569286541,0.002466091245376079,0.368800070643188,0.975,4/5,14.41%,MTOR;TSC2;IKBKG;MAP3K7
prerank,DGIdb_Drug_Targets_2024__XL147,0.6947911302750992,1.8064929687378861,0.002277904328018223,0.3456514347367577,0.976,7/9,24.50%,PIK3R1;PIK3R4;PIK3R6;PIK3CB;PIK3CG;PIK3C3;PTEN
prerank,DGIdb_Drug_Targets_2024__RUXOLITINIB,0.8213740458015266,1.8028666530908712,0.0012755102040816326,0.33844900140372886,0.983,5/5,17.94%,JAK2;IL7R;SH2B3;JAK1;JAK3
prerank,GO_Biological_Process_2025__Late Endosome to Vacuole Transport via Multivesicular Body Sorting Pathway (GO:0032511),0.5708429441110955,1.802367322466925,0.0,0.3207318949515734,0.984,13/19,23.66%,VTA1;VPS28;STAM2;CHMP7;VPS37B;CHMP6;CHMP5;PTPN23;VPS25;VPS37A;VPS36;TSG101;STAM
prerank,"GO_Biological_Process_2025__Alternative mRNA Splicing, via Spliceosome (GO:0000380)",-0.7064885496183206,-1.79120410638387,0.015228426395939087,0.16534372345184048,0.941,5/5,29.44%,HNRNPU;DHX9;HNRNPUL2;HNRNPM;DDX17
prerank,GO_Biological_Process_2025__Monoubiquitinated Protein Deubiquitination (GO:0035520),0.8088572540360452,1.7905700903933985,0.0012330456226880395,0.3468171150039297,0.988,4/5,12.49%,USP9X;USP47;USP15;USP7
prerank,GO_Biological_Process_2025__Glycoprotein Catabolic Process (GO:0006516),0.7292146427585098,1.7897815138332074,0.009334889148191364,0.3311437898179255,0.989,5/7,15.06%,GLB1;OGA;NGLY1;MAN1B1;STT3B
prerank,GO_Biological_Process_2025__Late Endosome to Lysosome Transport (GO:1902774),0.6187148558798694,1.789250440978394,0.004282655246252677,0.31698877321405194,0.99,9/13,16.78%,CHMP4B;VPS41;VPS4B;VPS39;CHMP7;VPS4A;CHMP6;CHMP1A;CHMP5
prerank,GO_Biological_Process_2025__Inositol Phosphate Metabolic Process (GO:0043647),0.6578240881130317,1.7875588285652129,0.002232142857142857,0.3072633580076997,0.99,5/10,8.75%,INPP4B;ITPKB;OCRL;INPP5B;INPP5A
prerank,GO_Biological_Process_2025__Synapse Pruning (GO:0098883),-0.6298912006108035,-1.7870975497108281,0.016129032258064516,0.16272917003241003,0.947,6/6,37.10%,C1QC;C1QB;C3;ITGAM;TREM2;CX3CL1
prerank,DGIdb_Drug_Targets_2024__PKI 587,0.6629353788799143,1.786643184321284,0.0022197558268590455,0.29650568121264903,0.99,7/10,21.16%,MTOR;PIK3R1;PIK3R4;PIK3R6;PIK3CB;PIK3CG;PIK3C3
