term,fdr,Odds Ratio,Combined Score,Genes,description
IUPHAR.LIGAND:14,0.04958792,inf,inf,A1BG;A2M,IUPHAR.LIGAND:14
IUPHAR.LIGAND:707,0.08832487,9.513631,62.27405,C7;C8B;C2;C1QC,IUPHAR.LIGAND:707
OSIMERTINIB,0.1410605,24.66165,127.2865,MET;EGFR,OSIMERTINIB
SULTHIAME,0.1410605,24.66165,127.2865,CA1;CA3,SULTHIAME
ETHOXZOLAMIDE,0.1410605,24.66165,127.2865,CA1;CA3,ETHOXZOLAMIDE
ACETAZOLAMIDE,0.1602726,19.72632,95.43755,CA1;CA3,ACETAZOLAMIDE
IUPHAR.LIGAND:52,0.1602726,16.43609,75.00811,A1BG;A2M,IUPHAR.LIGAND:52
PANITUMUMAB,0.1602726,16.43609,75.00811,MET;EGFR,PANITUMUMAB
MK 2461,0.16269,14.08593,60.9288,MERTK;MET,MK 2461
IUPHAR.LIGAND:56,0.16269,14.08593,60.9288,A1BG;A2M,IUPHAR.LIGAND:56
TRIAMCINOLONE,0.1824546,12.32331,50.71711,BCHE;SERPINA6,TRIAMCINOLONE
ISRADIPINE,0.19067,inf,inf,CACNA2D1,ISRADIPINE
ZONISAMIDE,0.19067,inf,inf,CA1,ZONISAMIDE
TRASTUZUMAB,0.2208597,8.210526,28.44001,MET;EGFR,TRASTUZUMAB
LAPATINIB,0.2208597,8.210526,28.44001,MET;EGFR,LAPATINIB
PEMBROLIZUMAB,0.2208597,7.577791,25.26297,MET;EGFR,PEMBROLIZUMAB
PREGABALIN,0.2208597,48.97761,157.774,CACNA2D1,PREGABALIN
IUPHAR.LIGAND:50,0.2208597,48.97761,157.774,A1BG,IUPHAR.LIGAND:50
PERTUZUMAB,0.2208597,48.97761,157.774,EGFR,PERTUZUMAB
OXYMETHOLONE,0.2208597,48.97761,157.774,PLG,OXYMETHOLONE
CRIZOTINIB,0.2208597,7.035446,22.60724,MET;EGFR,CRIZOTINIB
CETUXIMAB,0.2208597,5.791243,16.78406,MET;EGFR,CETUXIMAB
SAFINAMIDE,0.2208597,24.48507,69.19248,CACNA2D1,SAFINAMIDE
CHLOROTHIAZIDE,0.2208597,24.48507,69.19248,CA1,CHLOROTHIAZIDE
IUPHAR.LIGAND:2644,0.2208597,24.48507,69.19248,BCHE,IUPHAR.LIGAND:2644
UROKINASE,0.2208597,24.48507,69.19248,PLG,UROKINASE
ISOTRETINOIN,0.2208597,24.48507,69.19248,CA3,ISOTRETINOIN
BMS 690514,0.2208597,24.48507,69.19248,EGFR,BMS 690514
CANERTINIB,0.2208597,24.48507,69.19248,EGFR,CANERTINIB
IUPHAR.LIGAND:91,0.2208597,24.48507,69.19248,A1BG,IUPHAR.LIGAND:91
TRICHLORMETHIAZIDE,0.2208597,24.48507,69.19248,CA1,TRICHLORMETHIAZIDE
LIDOCAINE,0.2208597,24.48507,69.19248,EGFR,LIDOCAINE
BRIGATINIB,0.2208597,24.48507,69.19248,EGFR,BRIGATINIB
FELODIPINE,0.2405315,16.3209,41.58905,CACNA2D1,FELODIPINE
SPIRONOLACTONE,0.2405315,16.3209,41.58905,ADIPOQ,SPIRONOLACTONE
MGCD265,0.2405315,16.3209,41.58905,MET,MGCD265
ZIPRASIDONE,0.2405315,16.3209,41.58905,CNTN4,ZIPRASIDONE
XL647,0.2405315,16.3209,41.58905,EGFR,XL647
CLOFIBRATE,0.2405315,16.3209,41.58905,FABP1,CLOFIBRATE
ALTIRATINIB,0.2405315,16.3209,41.58905,MET,ALTIRATINIB
LUSUTROMBOPAG,0.2670802,12.23881,28.57785,SERPINC1,LUSUTROMBOPAG
DANAZOL,0.2670802,12.23881,28.57785,PLG,DANAZOL
AMUVATINIB,0.2670802,12.23881,28.57785,MET,AMUVATINIB
CURCUMIN,0.2670802,3.933233,8.976124,CA1;EGFR,CURCUMIN
IPILIMUMAB,0.2670802,9.789552,21.17107,EGFR,IPILIMUMAB
NALTREXONE,0.2670802,9.789552,21.17107,DBH,NALTREXONE
GABAPENTIN,0.2670802,9.789552,21.17107,CACNA2D1,GABAPENTIN
IBRUTINIB,0.2670802,9.789552,21.17107,EGFR,IBRUTINIB
CRENOLANIB,0.2670802,9.789552,21.17107,MET,CRENOLANIB
FLUTICASONE PROPIONATE,0.2670802,9.789552,21.17107,CD163,FLUTICASONE PROPIONATE
AFATINIB,0.2670802,9.789552,21.17107,EGFR,AFATINIB
NEVIRAPINE,0.2670802,9.789552,21.17107,ADIPOQ,NEVIRAPINE
ERLOTINIB,0.2670802,3.640769,7.871701,MET;EGFR,ERLOTINIB
NERATINIB,0.2867276,8.156716,16.46315,EGFR,NERATINIB
FORETINIB,0.2867276,8.156716,16.46315,MET,FORETINIB
JNJ 26483327,0.2867276,8.156716,16.46315,EGFR,JNJ 26483327
CEP 11981,0.2867276,8.156716,16.46315,EGFR,CEP 11981
DIGOXIN,0.3134761,6.990405,13.24457,CST3,DIGOXIN
TESTOSTERONE,0.3134761,6.990405,13.24457,DBH,TESTOSTERONE
CARBOPLATIN,0.3169787,2.976077,5.523505,SERPINC1;EGFR,CARBOPLATIN
GEFITINIB,0.3169787,2.888103,5.231536,MET;EGFR,GEFITINIB
CUDC 101,0.3169787,6.115672,10.92698,EGFR,CUDC 101
PEGINTERFERON ALFA 2A,0.3169787,6.115672,10.92698,EGFR,PEGINTERFERON ALFA 2A
TALAZOPARIB,0.3169787,6.115672,10.92698,EGFR,TALAZOPARIB
AT9283,0.3169787,6.115672,10.92698,MERTK,AT9283
