term,fdr,Odds Ratio,Combined Score,Genes,description
GO:0042743,0.01225785,19.38166,208.3827,HBG2;PXDN;HBB;APOA4;HBD,Hydrogen Peroxide Metabolic Process (GO:0042743)
GO:0032652,0.01225785,33.37405,347.3962,ORM1;CEACAM1;SIRPA;ORM2,Regulation of Interleukin-1 Production (GO:0032652)
GO:0015671,0.02106071,74.56818,705.5988,HBG2;HBB;HBD,Oxygen Transport (GO:0015671)
GO:0042744,0.0249,20.01221,178.316,HBG2;PXDN;HBB;HBD,Hydrogen Peroxide Catabolic Process (GO:0042744)
GO:0015670,0.0249,49.70455,436.6137,HBG2;HBB;HBD,Carbon Dioxide Transport (GO:0015670)
GO:0019755,0.03066617,37.27273,307.1055,HBG2;HBB;HBD,One-Carbon Compound Transport (GO:0019755)
GO:0015669,0.03066617,37.27273,307.1055,HBG2;HBB;HBD,Gas Transport (GO:0015669)
GO:0002673,0.04230028,29.81364,232.0768,F12;OSMR;KLKB1,Regulation of Acute Inflammatory Response (GO:0002673)
GO:0051917,0.07663162,21.28896,150.1244,F12;PLG;KLKB1,Regulation of Fibrinolysis (GO:0051917)
GO:0030853,0.07663162,98.69173,664.2843,CEACAM1;C1QC,Negative Regulation of Granulocyte Differentiation (GO:0030853)
GO:0150146,0.07663162,98.69173,664.2843,C1QB;C1QC,Cell Junction Disassembly (GO:0150146)
GO:0005976,0.07663162,98.69173,664.2843,EXT1;EXT2,Polysaccharide Metabolic Process (GO:0005976)
GO:0030195,0.07663162,9.99084,66.98386,CPB2;F12;PLG;KLKB1,Negative Regulation of Blood Coagulation (GO:0030195)
GO:0045959,0.1059367,49.33835,298.5491,CR2;CR1,"Negative Regulation of Complement Activation, Classical Pathway (GO:0045959)"
GO:1903659,0.1059367,49.33835,298.5491,CR1;CFH,Regulation of Complement-Dependent Cytotoxicity (GO:1903659)
GO:0002924,0.1059367,49.33835,298.5491,CR2;CR1,Negative Regulation of Humoral Immune Response Mediated by Circulating Immunoglobulin (GO:0002924)
GO:0000271,0.1059367,49.33835,298.5491,EXT1;EXT2,Polysaccharide Biosynthetic Process (GO:0000271)
GO:0015014,0.1059367,49.33835,298.5491,EXT1;EXT2,"Heparan Sulfate Proteoglycan Biosynthetic Process, Chain Elongation (GO:0015014)"
