term,fdr,Odds Ratio,Combined Score,Genes,description
SULTHIAME,0.003414956,66.60606,640.8284,CA1;CA3;CA2,SULTHIAME
ETHOXZOLAMIDE,0.003414956,66.60606,640.8284,CA1;CA3;CA2,ETHOXZOLAMIDE
ACETAZOLAMIDE,0.003940039,49.94697,453.1529,CA1;CA3;CA2,ACETAZOLAMIDE
IUPHAR.LIGAND:14,0.005911928,inf,inf,A1BG;A2M,IUPHAR.LIGAND:14
CHLOROTHIAZIDE,0.01170624,131.92,961.7763,CA1;CA2,CHLOROTHIAZIDE
TRICHLORMETHIAZIDE,0.01170624,131.92,961.7763,CA1;CA2,TRICHLORMETHIAZIDE
XL647,0.01986839,65.95,435.7609,EGFR;EPHB4,XL647
IPILIMUMAB,0.04260379,32.965,188.2664,B2M;EGFR,IPILIMUMAB
IUPHAR.LIGAND:52,0.06107289,21.97,112.1974,A1BG;A2M,IUPHAR.LIGAND:52
IUPHAR.LIGAND:707,0.06107289,9.056474,46.06508,C7;C2;C1QC,IUPHAR.LIGAND:707
BEVACIZUMAB,0.06107289,8.299242,40.40081,GC;EGFR;VEGFA,BEVACIZUMAB
CURCUMIN,0.06107289,8.299242,40.40081,CA1;CA2;EGFR,CURCUMIN
IUPHAR.LIGAND:56,0.06107289,18.82857,91.60979,A1BG;A2M,IUPHAR.LIGAND:56
TRIAMCINOLONE,0.06995031,16.4725,76.63412,BCHE;SERPINA6,TRIAMCINOLONE
NIVOLUMAB,0.06995031,14.64,65.31615,B2M;EGFR,NIVOLUMAB
FENOFIBRATE,0.06995031,14.64,65.31615,ADIPOQ;VEGFA,FENOFIBRATE
PEMETREXED,0.06995031,14.64,65.31615,EGFR;VEGFA,PEMETREXED
ZONISAMIDE,0.0871267,inf,inf,CA1,ZONISAMIDE
PEMBROLIZUMAB,0.1148539,10.12923,39.04195,B2M;EGFR,PEMBROLIZUMAB
IUPHAR.LIGAND:50,0.129705,65.30693,228.5199,A1BG,IUPHAR.LIGAND:50
MONTELUKAST,0.129705,65.30693,228.5199,LTA4H,MONTELUKAST
PERTUZUMAB,0.129705,65.30693,228.5199,EGFR,PERTUZUMAB
OXYMETHOLONE,0.129705,65.30693,228.5199,PLG,OXYMETHOLONE
ATROPINE,0.129705,65.30693,228.5199,GUCA2A,ATROPINE
CETUXIMAB,0.1363019,7.741176,26.36659,GC;EGFR,CETUXIMAB
TOPIRAMATE,0.1363019,32.64851,101.2512,CA2,TOPIRAMATE
IUPHAR.LIGAND:2644,0.1363019,32.64851,101.2512,BCHE,IUPHAR.LIGAND:2644
UROKINASE,0.1363019,32.64851,101.2512,PLG,UROKINASE
ISOTRETINOIN,0.1363019,32.64851,101.2512,CA3,ISOTRETINOIN
BMS 690514,0.1363019,32.64851,101.2512,EGFR,BMS 690514
CANERTINIB,0.1363019,32.64851,101.2512,EGFR,CANERTINIB
