term,fdr,Odds Ratio,Combined Score,Genes,description
Regulation of Complement Cascade,7.062708e-15,20.78722,786.07,C1QB;C1QA;CPB2;IGKV2D-30;CFH;CFI;IGHV1-69;C8B;CFP;C2;IGHG3;IGLV5-37;IGHG1;C6;C7;CFHR1;CFB;IGKV2-30;C1QC,Regulation of Complement Cascade
Complement Cascade,2.188866e-14,18.54735,667.5333,C1QB;C1QA;CPB2;IGKV2D-30;CFH;CFI;IGHV1-69;C8B;CFP;C2;IGHG3;IGLV5-37;IGHG1;C6;C7;CFHR1;CFB;IGKV2-30;C1QC,Complement Cascade
Innate Immune System,2.094119e-08,4.61978,100.7761,C1QB;C1QA;CPB2;PGLYRP2;IGKV2D-30;CFH;CRISP3;CFI;HP;PRCP;IGHV1-69;A1BG;C8B;CFP;C2;CST3;IGHG3;IGHG1;C6;C7;AGA;AHSG;FUCA2;GGH;IGLV5-37;CEACAM1;LRG1;NPC2;CFHR1;CHI3L1;CFB;IGKV2-30;C1QC,Innate Immune System
Initial Triggering of Complement,2.938574e-08,14.37143,304.4957,IGHG3;C1QB;IGLV5-37;C1QA;IGHG1;IGKV2D-30;IGHV1-69;CFP;CFB;IGKV2-30;C1QC;C2,Initial Triggering of Complement
Classical Antibody-Mediated Complement Activation,8.02891e-06,12.54981,192.6914,IGHG3;C1QB;IGLV5-37;C1QA;IGHG1;IGKV2D-30;IGHV1-69;IGKV2-30;C1QC,Classical Antibody-Mediated Complement Activation
Creation of C4 and C2 Activators,1.800254e-05,11.01515,158.2255,IGHG3;C1QB;IGLV5-37;C1QA;IGHG1;IGKV2D-30;IGHV1-69;IGKV2-30;C1QC,Creation of C4 and C2 Activators
Immune System,0.0002038559,2.793372,32.91512,C1QB;C1QA;CPB2;PGLYRP2;IGKV2D-30;CFH;CRISP3;CFI;HP;PRCP;IGHV1-69;A1BG;C8B;CFP;C2;CST3;IGHG3;IGHG1;C6;C7;MRC1;AGA;AHSG;FUCA2;GGH;IGLV5-37;CEACAM1;LRG1;NPC2;CFHR1;CHI3L1;CFB;IGKV2-30;C1QC,Immune System
Intrinsic Pathway of Fibrin Clot Formation,0.0002543293,21.53922,246.162,F12;F11;PRCP;A2M;KLKB1,Intrinsic Pathway of Fibrin Clot Formation
Scavenging of Heme From Plasma,0.0007117318,8.905752,91.56621,IGLV5-37;HPX;CD163;IGKV2D-30;HP;IGHV1-69;IGKV2-30,Scavenging of Heme From Plasma
Activation of C3 and C5,0.001476295,56.93966,537.8943,CFP;CFB;C2,Activation of C3 and C5
Formation of Fibrin Clot (Clotting Cascade),0.00191406,12.09007,108.9962,F12;F11;PRCP;A2M;KLKB1,Formation of Fibrin Clot (Clotting Cascade)
Terminal Pathway of Complement,0.00191406,45.54483,409.2889,C6;C7;C8B,Terminal Pathway of Complement
Hemostasis,0.00191406,3.179722,28.37803,ITIH4;IGKV2D-30;AHSG;HBG1;F12;F11;PLG;PRCP;IGHV1-69;A1BG;IGLV5-37;CLEC3B;CEACAM1;APOH;A2M;KLKB1;IGKV2-30,Hemostasis
Binding and Uptake of Ligands by Scavenger Receptors,0.003769778,6.178422,50.49494,IGLV5-37;HPX;CD163;IGKV2D-30;HP;IGHV1-69;IGKV2-30,Binding and Uptake of Ligands by Scavenger Receptors
FCGR Activation,0.004754181,7.081169,55.74147,IGHG3;IGLV5-37;IGHG1;IGKV2D-30;IGHV1-69;IGKV2-30,FCGR Activation
Role of Phospholipids in Phagocytosis,0.006410327,6.577465,49.38601,IGHG3;IGLV5-37;IGHG1;IGKV2D-30;IGHV1-69;IGKV2-30,Role of Phospholipids in Phagocytosis
Anti-inflammatory Response Favouring Leishmania Parasite Infection,0.006725246,5.327173,39.11542,IGHG3;IGLV5-37;IGHG1;CD163;IGKV2D-30;IGHV1-69;IGKV2-30,Anti-inflammatory Response Favouring Leishmania Parasite Infection
Leishmania Parasite Growth and Survival,0.006725246,5.327173,39.11542,IGHG3;IGLV5-37;IGHG1;CD163;IGKV2D-30;IGHV1-69;IGKV2-30,Leishmania Parasite Growth and Survival
Neutrophil Degranulation,0.00706469,3.011189,21.79895,AHSG;CRISP3;FUCA2;HP;GGH;PRCP;A1BG;CFP;CST3;CEACAM1;LRG1;NPC2;CHI3L1;AGA,Neutrophil Degranulation
FCGR3A-mediated IL10 Synthesis,0.00815646,5.980769,42.13046,IGHG3;IGLV5-37;IGHG1;IGKV2D-30;IGHV1-69;IGKV2-30,FCGR3A-mediated IL10 Synthesis
Defects of Contact Activation System (CAS) and Kallikrein Kinin System (KKS),0.008453226,18.9569,131.9361,F12;F11;KLKB1,Defects of Contact Activation System (CAS) and Kallikrein Kinin System (KKS)
Platelet Degranulation,0.008556454,4.892319,33.63283,ITIH4;CLEC3B;AHSG;APOH;PLG;A1BG;A2M,Platelet Degranulation
Alternative Complement Activation,0.008556454,75.07955,514.7967,CFP;CFB,Alternative Complement Activation
Response to Elevated Platelet Cytosolic Ca2+,0.009664761,4.72071,31.53694,ITIH4;CLEC3B;AHSG;APOH;PLG;A1BG;A2M,Response to Elevated Platelet Cytosolic Ca2+
Post-translational Modification Synthesis of GPI-anchored Proteins,0.009664761,9.559593,63.58565,NEGR1;CNTN3;CNTN4;ART3,Post-translational Modification Synthesis of GPI-anchored Proteins
Diseases of Hemostasis,0.01189273,15.15862,97.08854,F12;F11;KLKB1,Diseases of Hemostasis
FCGR3A-mediated Phagocytosis,0.02795569,4.259502,23.17573,IGHG3;IGLV5-37;IGHG1;IGKV2D-30;IGHV1-69;IGKV2-30,FCGR3A-mediated Phagocytosis
Leishmania Phagocytosis,0.02795569,4.259502,23.17573,IGHG3;IGLV5-37;IGHG1;IGKV2D-30;IGHV1-69;IGKV2-30,Leishmania Phagocytosis
Parasite Infection,0.02795569,4.259502,23.17573,IGHG3;IGLV5-37;IGHG1;IGKV2D-30;IGHV1-69;IGKV2-30,Parasite Infection
Regulation of Actin Dynamics for Phagocytic Cup Formation,0.02819566,4.22013,22.78236,IGHG3;IGLV5-37;IGHG1;IGKV2D-30;IGHV1-69;IGKV2-30,Regulation of Actin Dynamics for Phagocytic Cup Formation
"Defective EXT1 Causes Exostoses 1, TRPS2 and CHDS",0.04203227,18.75284,91.78249,EXT1;EXT2,"Defective EXT1 Causes Exostoses 1, TRPS2 and CHDS"
Defective EXT2 Causes Exostoses 2,0.04203227,18.75284,91.78249,EXT1;EXT2,Defective EXT2 Causes Exostoses 2
Leishmania Infection,0.04203227,3.335206,16.25601,IGHG3;IGLV5-37;IGHG1;CD163;IGKV2D-30;IGHV1-69;IGKV2-30,Leishmania Infection
Parasitic Infection Pathways,0.04203227,3.335206,16.25601,IGHG3;IGLV5-37;IGHG1;CD163;IGKV2D-30;IGHV1-69;IGKV2-30,Parasitic Infection Pathways
Fcgamma Receptor (FCGR) Dependent Phagocytosis,0.04660259,3.645669,17.28725,IGHG3;IGLV5-37;IGHG1;IGKV2D-30;IGHV1-69;IGKV2-30,Fcgamma Receptor (FCGR) Dependent Phagocytosis
Role of LAT2 NTAL LAB on Calcium Mobilization,0.077589,4.541479,19.09201,IGLV5-37;IGKV2D-30;IGHV1-69;IGKV2-30,Role of LAT2 NTAL LAB on Calcium Mobilization
HS-GAG Biosynthesis,0.09579607,10.70617,42.45771,EXT1;EXT2,HS-GAG Biosynthesis
Drug ADME,0.09670265,5.662931,22.25326,BCHE;ACY1;SERPINA6,Drug ADME
Activation of Matrix Metalloproteinases,0.09962364,9.990909,38.45735,PLG;KLKB1,Activation of Matrix Metalloproteinases
FCERI Mediated MAPK Activation,0.09962364,4.052093,15.59482,IGLV5-37;IGKV2D-30;IGHV1-69;IGKV2-30,FCERI Mediated MAPK Activation
FCERI Mediated Ca+2 Mobilization,0.1012859,3.998164,15.22239,IGLV5-37;IGKV2D-30;IGHV1-69;IGKV2-30,FCERI Mediated Ca+2 Mobilization
CD22 Mediated BCR Regulation,0.1106459,5.144984,19.00999,IGKV2D-30;IGHV1-69;IGKV2-30,CD22 Mediated BCR Regulation
Presynaptic Depolarization and Calcium Channel Opening,0.1112408,74.24719,269.0294,CACNA2D1,Presynaptic Depolarization and Calcium Channel Opening
Glucocorticoid Biosynthesis,0.1112408,74.24719,269.0294,SERPINA6,Glucocorticoid Biosynthesis
"Platelet Activation, Signaling and Aggregation",0.1112408,2.5573,9.258717,ITIH4;CLEC3B;AHSG;APOH;PLG;A1BG;A2M,"Platelet Activation, Signaling and Aggregation"
"tRNA-derived Small RNA (tsRNA or tRNA-related Fragment, tRF) Biogenesis",0.1616782,37.11798,119.6912,ANG,"tRNA-derived Small RNA (tsRNA or tRNA-related Fragment, tRF) Biogenesis"
Regulation of IGF Transport and Uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.1632645,3.258815,10.40652,CST3;AHSG;FUCA2;PLG,Regulation of IGF Transport and Uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)
Prednisone ADME,0.1931504,24.74157,72.82853,SERPINA6,Prednisone ADME
Modulation by Mtb of Host Immune System,0.1931504,24.74157,72.82853,MRC1,Modulation by Mtb of Host Immune System
Neurofascin Interactions,0.1931504,24.74157,72.82853,CNTN1,Neurofascin Interactions
Tyrosine Catabolism,0.1931504,24.74157,72.82853,HPD,Tyrosine Catabolism
Cell Surface Interactions at the Vascular Wall,0.1991059,2.550336,7.366001,IGLV5-37;CEACAM1;IGKV2D-30;IGHV1-69;IGKV2-30,Cell Surface Interactions at the Vascular Wall
Antigen Activates B Cell Receptor (BCR) Leading to Generation of Second Messengers,0.1991059,3.641268,10.46768,IGKV2D-30;IGHV1-69;IGKV2-30,Antigen Activates B Cell Receptor (BCR) Leading to Generation of Second Messengers
FCERI Mediated NF-kB Activation,0.2108976,2.826342,7.872275,IGLV5-37;IGKV2D-30;IGHV1-69;IGKV2-30,FCERI Mediated NF-kB Activation
Fibronectin Matrix Formation,0.2108976,18.55337,50.59594,CEACAM1,Fibronectin Matrix Formation
Neurotransmitter Clearance,0.2108976,18.55337,50.59594,BCHE,Neurotransmitter Clearance
HDL Assembly,0.2108976,18.55337,50.59594,A2M,HDL Assembly
Vitamin D (Calciferol) Metabolism,0.2108976,18.55337,50.59594,GC,Vitamin D (Calciferol) Metabolism
Formation of the Cornified Envelope,0.2163743,4.984091,13.37888,CELA2A;SPINK5,Formation of the Cornified Envelope
Keratinization,0.2228036,4.822581,12.68494,CELA2A;SPINK5,Keratinization
Heparan Sulfate Heparin (HS-GAG) Metabolism,0.2228036,4.671165,12.04326,EXT1;EXT2,Heparan Sulfate Heparin (HS-GAG) Metabolism
Defective F9 Activation,0.2228036,14.84045,37.86296,F11,Defective F9 Activation
CD163 Mediating an Anti-Inflammatory Response,0.2228036,14.84045,37.86296,CD163,CD163 Mediating an Anti-Inflammatory Response
Glycosphingolipid Biosynthesis,0.2228036,14.84045,37.86296,B4GALT5,Glycosphingolipid Biosynthesis
Phenylalanine and Tyrosine Metabolism,0.2228036,14.84045,37.86296,HPD,Phenylalanine and Tyrosine Metabolism
Immunoregulatory Interactions Between a Lymphoid and a non-Lymphoid Cell,0.2228036,2.580799,6.541347,IGLV5-37;IGKV2D-30;IGHV1-69;IGKV2-30,Immunoregulatory Interactions Between a Lymphoid and a non-Lymphoid Cell
Diseases Associated With Glycosaminoglycan Metabolism,0.2228036,4.528926,11.44858,EXT1;EXT2,Diseases Associated With Glycosaminoglycan Metabolism
Aspirin ADME,0.238032,12.36517,29.72313,BCHE,Aspirin ADME
Digestion,0.238032,12.36517,29.72313,GUCA2A,Digestion
Digestion and Absorption,0.238032,12.36517,29.72313,GUCA2A,Digestion and Absorption
Heme Degradation,0.238032,12.36517,29.72313,FABP1,Heme Degradation
Degradation of the Extracellular Matrix,0.2394767,2.925213,6.972951,PLG;A2M;KLKB1,Degradation of the Extracellular Matrix
Defective Factor IX Causes Hemophilia B,0.2603321,10.59711,24.12779,F11,Defective Factor IX Causes Hemophilia B
Post-translational Protein Phosphorylation,0.2603321,2.779055,6.316349,CST3;AHSG;FUCA2,Post-translational Protein Phosphorylation
Glycosaminoglycan Metabolism,0.2778736,2.678571,5.877347,EXT1;EXT2;B4GALT5,Glycosaminoglycan Metabolism
HuR (ELAVL1) Binds and Stabilizes mRNA,0.2821729,9.271067,20.07752,ENPP2,HuR (ELAVL1) Binds and Stabilizes mRNA
N-Glycan Antennae Elongation,0.2996498,8.2397,17.02983,B4GALT5,N-Glycan Antennae Elongation
NOTCH2 Activation and Transmission of Signal to the Nucleus,0.2996498,8.2397,17.02983,CNTN1,NOTCH2 Activation and Transmission of Signal to the Nucleus
Dissolution of Fibrin Clot,0.2996498,8.2397,17.02983,PLG,Dissolution of Fibrin Clot
Fc Epsilon Receptor (FCERI) Signaling,0.3043517,2.118244,4.278486,IGLV5-37;IGKV2D-30;IGHV1-69;IGKV2-30,Fc Epsilon Receptor (FCERI) Signaling
Extracellular Matrix Organization,0.3043517,1.914601,3.836196,CEACAM1;PLG;ITGB6;A2M;KLKB1,Extracellular Matrix Organization
Diseases of Glycosylation,0.3043517,2.442654,4.888831,EXT1;EXT2;CFP,Diseases of Glycosylation
Aflatoxin Activation and Detoxification,0.3043517,7.414607,14.66631,ACY1,Aflatoxin Activation and Detoxification
Signaling by NOTCH2,0.3043517,7.414607,14.66631,CNTN1,Signaling by NOTCH2
Metabolism of Steroid Hormones,0.3043517,7.414607,14.66631,SERPINA6,Metabolism of Steroid Hormones
Peptide Hormone Metabolism,0.3111099,3.106534,6.002467,BCHE;CPB2,Peptide Hormone Metabolism
Chaperone Mediated Autophagy,0.3111099,6.73953,12.78853,RNASE1,Chaperone Mediated Autophagy
Potential Therapeutics for SARS,0.3111099,2.290992,4.286645,IGKV2D-30;IGHV1-69;IGKV2-30,Potential Therapeutics for SARS
"Plasma Lipoprotein Assembly, Remodeling, and Clearance",0.3111099,2.981364,5.574191,NPC2;A2M,"Plasma Lipoprotein Assembly, Remodeling, and Clearance"
O-linked Glycosylation,0.3111099,2.92246,5.375999,CFP;B4GALT5,O-linked Glycosylation
Diseases of Metabolism,0.3111099,1.962608,3.597823,EXT1;EXT2;ACY1;CFP,Diseases of Metabolism
Synthesis of Very Long-Chain Fatty acyl-CoAs,0.3111099,6.176966,11.26683,HBG1,Synthesis of Very Long-Chain Fatty acyl-CoAs
"Synthesis, Secretion, and Deacylation of Ghrelin",0.3111099,6.176966,11.26683,BCHE,"Synthesis, Secretion, and Deacylation of Ghrelin"
Paracetamol ADME,0.3111099,6.176966,11.26683,ACY1,Paracetamol ADME
Metabolic Disorders of Biological Oxidation Enzymes,0.3111099,6.176966,11.26683,ACY1,Metabolic Disorders of Biological Oxidation Enzymes
Metabolism of Angiotensinogen to Angiotensins,0.3111099,6.176966,11.26683,CPB2,Metabolism of Angiotensinogen to Angiotensins
Vitamin B5 (Pantothenate) Metabolism,0.3111099,6.176966,11.26683,ENPP2,Vitamin B5 (Pantothenate) Metabolism
Synthesis of PC,0.333704,5.292937,8.965604,BCHE,Synthesis of PC
Defective B3GALTL Causes PpS,0.333704,5.292937,8.965604,CFP,Defective B3GALTL Causes PpS
O-glycosylation of TSR Domain-Containing Proteins,0.333704,5.292937,8.965604,CFP,O-glycosylation of TSR Domain-Containing Proteins
Triglyceride Catabolism,0.333704,5.292937,8.965604,FABP1,Triglyceride Catabolism
Metabolism of Porphyrins,0.333704,5.292937,8.965604,FABP1,Metabolism of Porphyrins
Miscellaneous Transport and Binding Events,0.333704,5.292937,8.965604,AZGP1,Miscellaneous Transport and Binding Events
Activated NOTCH1 Transmits Signal to the Nucleus,0.3436476,4.939326,8.079789,CNTN1,Activated NOTCH1 Transmits Signal to the Nucleus
LDL Clearance,0.3436476,4.939326,8.079789,NPC2,LDL Clearance
Plasma Lipoprotein Assembly,0.3436476,4.939326,8.079789,A2M,Plasma Lipoprotein Assembly
N-glycan Antennae Elongation in the Medial trans-Golgi,0.3589285,4.629916,7.322837,B4GALT5,N-glycan Antennae Elongation in the Medial trans-Golgi
Metabolism of Steroids,0.3589285,2.439642,3.839044,GC;SERPINA6,Metabolism of Steroids
Triglyceride Metabolism,0.3708542,4.356907,6.670049,FABP1,Triglyceride Metabolism
Signaling by the B Cell Receptor (BCR),0.3708542,1.913351,2.91322,IGKV2D-30;IGHV1-69;IGKV2-30,Signaling by the B Cell Receptor (BCR)
Fatty acyl-CoA Biosynthesis,0.4171076,3.701685,5.167514,HBG1,Fatty acyl-CoA Biosynthesis
Infection With Mycobacterium Tuberculosis,0.426506,3.52488,4.779206,MRC1,Infection With Mycobacterium Tuberculosis
Keratan Sulfate Biosynthesis,0.426506,3.52488,4.779206,B4GALT5,Keratan Sulfate Biosynthesis
Late Endosomal Microautophagy,0.4391767,3.364147,4.43315,RNASE1,Late Endosomal Microautophagy
Antimicrobial Peptides,0.4514101,3.217391,4.123265,PGLYRP2,Antimicrobial Peptides
Plasma Lipoprotein Clearance,0.4632204,3.082865,3.844551,NPC2,Plasma Lipoprotein Clearance
Keratan Sulfate Keratin Metabolism,0.4856257,2.844857,3.36473,B4GALT5,Keratan Sulfate Keratin Metabolism
Glycosphingolipid Metabolism,0.4856257,2.844857,3.36473,B4GALT5,Glycosphingolipid Metabolism
Molecules Associated With Elastic Fibres,0.4962465,2.739076,3.157244,ITGB6,Molecules Associated With Elastic Fibres
PPARA Activates Gene Expression,0.5023098,2.640851,2.967937,FABP1,PPARA Activates Gene Expression
Regulation of Lipid Metabolism by PPARalpha,0.5023098,2.640851,2.967937,FABP1,Regulation of Lipid Metabolism by PPARalpha
Cytoprotection by HMOX1,0.503892,2.549399,2.794703,FABP1,Cytoprotection by HMOX1
Amyloid Fiber Formation,0.503892,2.549399,2.794703,CST3,Amyloid Fiber Formation
Signaling by NOTCH1,0.503892,2.549399,2.794703,CNTN1,Signaling by NOTCH1
Biological Oxidations,0.5092302,1.684143,1.808681,AOC3;ACY1,Biological Oxidations
TGF-beta Receptor Signaling Activates SMADs,0.5092302,2.464045,2.635744,ITGB6,TGF-beta Receptor Signaling Activates SMADs
Metabolism of Lipids,0.5109162,1.273504,1.347968,FABP1;BCHE;HBG1;GC;SERPINA6;B4GALT5,Metabolism of Lipids
Phase I - Functionalization of Compounds,0.5142263,2.384197,2.489507,AOC3,Phase I - Functionalization of Compounds
Cross-presentation of Soluble Exogenous Antigens (Endosomes),0.5188985,2.30934,2.354652,MRC1,Cross-presentation of Soluble Exogenous Antigens (Endosomes)
O-linked Glycosylation of Mucins,0.5188985,2.30934,2.354652,B4GALT5,O-linked Glycosylation of Mucins
Elastic Fibre Formation,0.5232636,2.239019,2.230011,ITGB6,Elastic Fibre Formation
