term,fdr,Odds Ratio,Combined Score,Genes,description
IUPHAR.LIGAND:14,0.005279602,inf,inf,A1BG;A2M,IUPHAR.LIGAND:14
IUPHAR.LIGAND:707,0.005279602,14.59136,117.8562,C7;C8B;C2;C1QC,IUPHAR.LIGAND:707
IUPHAR.LIGAND:52,0.05092497,25.01136,133.8434,A1BG;A2M,IUPHAR.LIGAND:52
IUPHAR.LIGAND:56,0.05092497,21.43506,109.506,A1BG;A2M,IUPHAR.LIGAND:56
TRIAMCINOLONE,0.05092497,18.75284,91.78249,BCHE;SERPINA6,TRIAMCINOLONE
ISRADIPINE,0.07613009,inf,inf,CACNA2D1,ISRADIPINE
OXYMETHOLONE,0.09074938,74.24719,269.0294,PLG,OXYMETHOLONE
PREGABALIN,0.09074938,74.24719,269.0294,CACNA2D1,PREGABALIN
IUPHAR.LIGAND:50,0.09074938,74.24719,269.0294,A1BG,IUPHAR.LIGAND:50
ATROPINE,0.09074938,74.24719,269.0294,GUCA2A,ATROPINE
IUPHAR.LIGAND:91,0.09658698,37.11798,119.6912,A1BG,IUPHAR.LIGAND:91
SAFINAMIDE,0.09658698,37.11798,119.6912,CACNA2D1,SAFINAMIDE
IUPHAR.LIGAND:2644,0.09658698,37.11798,119.6912,BCHE,IUPHAR.LIGAND:2644
UROKINASE,0.09658698,37.11798,119.6912,PLG,UROKINASE
BEVACIZUMAB,0.09950172,5.985455,17.88057,GGH;GC,BEVACIZUMAB
FELODIPINE,0.09950172,24.74157,72.82853,CACNA2D1,FELODIPINE
ZIPRASIDONE,0.09950172,24.74157,72.82853,CNTN4,ZIPRASIDONE
CLOFIBRATE,0.09950172,24.74157,72.82853,FABP1,CLOFIBRATE
DANAZOL,0.1170532,18.55337,50.59594,PLG,DANAZOL
GABAPENTIN,0.1262493,14.84045,37.86296,CACNA2D1,GABAPENTIN
FLUTICASONE PROPIONATE,0.1262493,14.84045,37.86296,CD163,FLUTICASONE PROPIONATE
DIGOXIN,0.1585779,10.59711,24.12779,CST3,DIGOXIN
THIOGUANINE,0.1871331,8.2397,17.02983,GGH,THIOGUANINE
PEMETREXED,0.195984,7.414607,14.66631,GGH,PEMETREXED
NIFEDIPINE,0.2348265,5.700951,10.01311,CACNA2D1,NIFEDIPINE
PREDNISOLONE,0.2403602,5.292937,8.965604,PLG,PREDNISOLONE
BORTEZOMIB,0.2425038,2.567006,4.228531,F12;PLG,BORTEZOMIB
METHYLPHENIDATE,0.249704,4.629916,7.322837,GGH,METHYLPHENIDATE
CETUXIMAB,0.2660143,4.114232,6.102516,GC,CETUXIMAB
IRINOTECAN,0.3034312,3.364147,4.43315,BCHE,IRINOTECAN
CELECOXIB,0.3360929,2.844857,3.36473,CACNA2D1,CELECOXIB
DEXAMETHASONE,0.3739828,2.384197,2.489507,FABP1,DEXAMETHASONE
DAUNORUBICIN,0.3979857,2.110433,2.007428,SERPINA6,DAUNORUBICIN
DOXORUBICIN,0.4495781,1.715704,1.371612,SERPINA6,DOXORUBICIN
