Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Regulation Of Transcription By RNA Polymerase II (GO:0006357)	2.269210e-05	9.478437e-03	0	0	3.233754e+00	3.458013e+01	KDM6B;EGR1;IL11;ZNF791;FST;LIF;NFATC2;KLF3;KLF2;FSTL3;KLF7;CCND1;BCL6;NFIL3;MYC;MAFF;FOSB;MAFK;ZBED6;ATF3;IER2;NFE2L2
GO_Biological_Process_2023	Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090287)	3.321882e-05	9.478437e-03	0	0	6.869444e+01	7.084042e+02	SFRP4;FST;FSTL3
GO_Biological_Process_2023	Regulation Of Non-Canonical Wnt Signaling Pathway (GO:2000050)	3.321882e-05	9.478437e-03	0	0	6.869444e+01	7.084042e+02	SFRP4;ZNRF3;WNT5B
GO_Biological_Process_2023	Regulation Of Epidermal Cell Differentiation (GO:0045604)	6.454804e-05	1.381328e-02	0	0	5.151042e+01	4.969777e+02	KLF7;SFRP4;MAFF
GO_Biological_Process_2023	Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122)	1.577144e-04	2.700071e-02	0	0	3.989864e+00	3.493016e+01	KLF7;CCND1;BCL6;NFIL3;MYC;FST;MAFF;FOSB;MAFK;ZBED6;ATF3;KLF2
GO_Biological_Process_2023	Negative Regulation Of DNA-templated Transcription (GO:0045892)	2.530140e-04	3.149049e-02	0	0	3.399361e+00	2.815373e+01	ATP8B1;FST;CIPC;KLF2;KLF7;CCND1;BCL6;NFIL3;MYC;MAFF;FOSB;MAFK;ZBED6;ATF3
GO_Biological_Process_2023	Negative Regulation Of Endothelial Cell Apoptotic Process (GO:2000352)	2.575157e-04	3.149049e-02	0	0	2.941667e+01	2.431120e+02	IL11;TNFAIP3;NFE2L2
GO_Biological_Process_2023	Positive Regulation Of MAPK Cascade (GO:0043410)	4.215556e-04	3.922783e-02	0	0	6.854137e+00	5.326733e+01	IL11;GDF15;LIF;SPRY2;ROR1;CCL26
GO_Biological_Process_2023	Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090092)	4.928969e-04	3.922783e-02	0	0	2.287037e+01	1.741627e+02	SFRP4;FST;FSTL3
GO_Biological_Process_2023	Positive Regulation Of Cell Motility (GO:2000147)	5.361547e-04	3.922783e-02	0	0	6.533779e+00	4.920647e+01	SERPINB3;F10;WNT5B;SPHK1;SPRY2;CCL26
GO_Biological_Process_2023	Negative Regulation Of Hormone Secretion (GO:0046888)	5.499229e-04	3.922783e-02	0	0	9.036530e+01	6.782577e+02	IL11;LIF
GO_Biological_Process_2023	Negative Regulation Of Activin Receptor Signaling Pathway (GO:0032926)	5.499229e-04	3.922783e-02	0	0	9.036530e+01	6.782577e+02	FST;FSTL3
GO_Biological_Process_2023	Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	6.136648e-04	4.040747e-02	0	0	4.217595e+00	3.119360e+01	IL11;NDFIP2;F10;GDF15;SPHK1;LIF;SPRY2;PMAIP1;ROR1
GO_Biological_Process_2023	Negative Regulation Of Epithelial Cell Apoptotic Process (GO:1904036)	7.380386e-04	4.200271e-02	0	0	1.959722e+01	1.413257e+02	IL11;TNFAIP3;NFE2L2
GO_Biological_Process_2023	Regulation Of Hormone Secretion (GO:0046883)	8.208669e-04	4.200271e-02	0	0	6.776712e+01	4.814955e+02	IL11;LIF
GO_Biological_Process_2023	Cellular Response To Laminar Fluid Shear Stress (GO:0071499)	8.208669e-04	4.200271e-02	0	0	6.776712e+01	4.814955e+02	KLF2;NFE2L2
GO_Biological_Process_2023	Regulation Of Endothelial Cell Apoptotic Process (GO:2000351)	8.341659e-04	4.200271e-02	0	0	1.870455e+01	1.325980e+02	IL11;TNFAIP3;NFE2L2
GO_Biological_Process_2023	Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944)	1.115011e-03	5.065153e-02	0	0	3.158251e+00	2.147260e+01	KDM6B;KLF7;EGR1;IL11;MYC;MAFF;LIF;ATF3;IER2;KLF2;FSTL3;NFE2L2
GO_Biological_Process_2023	Regulation Of Epidermis Development (GO:0045682)	1.143619e-03	5.065153e-02	0	0	5.420822e+01	3.671825e+02	KLF7;MAFF
GO_Biological_Process_2023	Hemopoiesis (GO:0030097)	1.183447e-03	5.065153e-02	0	0	9.558038e+00	6.441471e+01	FST;FUT10;KLF3;FSTL3
GO_Biological_Process_2023	Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0043618)	1.517406e-03	5.904088e-02	0	0	4.516895e+01	2.931805e+02	KLF2;NFE2L2
GO_Biological_Process_2023	Response To Laminar Fluid Shear Stress (GO:0034616)	1.517406e-03	5.904088e-02	0	0	4.516895e+01	2.931805e+02	KLF2;NFE2L2
GO_Biological_Process_2023	Regulation Of DNA-templated Transcription (GO:0006355)	1.789690e-03	6.526692e-02	0	0	2.442979e+00	1.545358e+01	EGR1;ZNF791;ATP8B1;CIPC;NFATC2;KLF3;KLF2;FSTL3;KLF7;BCL6;NFIL3;MYC;MAFF;FOSB;MAFK;ZBED6;ATF3;NFE2L2
GO_Biological_Process_2023	Regulation Of Epithelial Cell Differentiation (GO:0030856)	1.941462e-03	6.526692e-02	0	0	3.871233e+01	2.417319e+02	KLF7;MAFF
GO_Biological_Process_2023	Cellular Response To Fluid Shear Stress (GO:0071498)	1.941462e-03	6.526692e-02	0	0	3.871233e+01	2.417319e+02	KLF2;NFE2L2
GO_Biological_Process_2023	Positive Regulation Of Cell Migration (GO:0030335)	1.982406e-03	6.526692e-02	0	0	5.005917e+00	3.115404e+01	SERPINB3;F10;WNT5B;SPHK1;SPRY2;CCL26
GO_Biological_Process_2023	Positive Regulation Of DNA-templated Transcription (GO:0045893)	2.170786e-03	6.876195e-02	0	0	2.675443e+00	1.640760e+01	KDM6B;EGR1;IL11;LIF;NFATC2;KLF2;FSTL3;KLF7;NFIL3;MYC;MAFF;ATF3;IER2;NFE2L2
GO_Biological_Process_2023	Regulation Of BMP Signaling Pathway (GO:0030510)	2.249223e-03	6.876195e-02	0	0	1.284635e+01	7.832641e+01	SFRP4;FST;FSTL3
GO_Biological_Process_2023	Regulation Of Activin Receptor Signaling Pathway (GO:0032925)	2.415030e-03	6.890886e-02	0	0	3.386986e+01	2.041013e+02	FST;FSTL3
GO_Biological_Process_2023	Negative Regulation Of Cell Communication (GO:0010648)	2.415030e-03	6.890886e-02	0	0	3.386986e+01	2.041013e+02	IL11;LIF
GO_Biological_Process_2023	Lymphocyte Differentiation (GO:0030098)	2.641629e-03	7.294304e-02	0	0	1.208824e+01	7.176011e+01	IL11;NFIL3;DNAJB9
GO_Biological_Process_2023	Negative Regulation Of Myeloid Leukocyte Differentiation (GO:0002762)	2.937362e-03	7.517717e-02	0	0	3.010350e+01	1.755107e+02	MYC;FSTL3
GO_Biological_Process_2023	Negative Regulation Of Multicellular Organismal Process (GO:0051241)	2.998138e-03	7.517717e-02	0	0	5.539683e+00	3.218425e+01	KLF7;GDF15;SPRY2;APOC3;ADM
GO_Biological_Process_2023	Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	3.071763e-03	7.517717e-02	0	0	4.565452e+00	2.641344e+01	EGR1;SFRP4;MYC;SPRY2;KLF2;NFE2L2
GO_Biological_Process_2023	Cell Cycle G1/S Phase Transition (GO:0044843)	3.073833e-03	7.517717e-02	0	0	1.141435e+01	6.603008e+01	DBF4;CCND1;MYC
GO_Biological_Process_2023	Positive Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0036003)	3.507718e-03	7.990292e-02	0	0	2.709041e+01	1.531364e+02	KLF2;NFE2L2
GO_Biological_Process_2023	Regulation Of Cell Migration (GO:0030334)	3.526654e-03	7.990292e-02	0	0	3.877183e+00	2.189602e+01	SERPINB3;F10;WNT5B;SPHK1;SPRY2;SGK1;CCL26
GO_Biological_Process_2023	Negative Regulation Of Angiogenesis (GO:0016525)	3.547092e-03	7.990292e-02	0	0	1.081140e+01	6.099391e+01	SPRY2;THBS2;KLF2
GO_Biological_Process_2023	Diterpenoid Metabolic Process (GO:0016101)	4.125364e-03	8.828279e-02	0	0	2.462516e+01	1.352069e+02	RDH10;DHRS3
