term,fdr,Odds Ratio,Combined Score,Genes,description
IUPHAR.LIGAND:14,0.009218537,inf,inf,A1BG;A2M,IUPHAR.LIGAND:14
IUPHAR.LIGAND:707,0.009218537,16.10745,135.8831,C7;C8B;C2;C1QC,IUPHAR.LIGAND:707
IUPHAR.LIGAND:52,0.1062447,27.54583,152.4328,A1BG;A2M,IUPHAR.LIGAND:52
IUPHAR.LIGAND:56,0.1062447,23.60714,124.8918,A1BG;A2M,IUPHAR.LIGAND:56
TRIAMCINOLONE,0.1062447,20.65312,104.8192,BCHE;SERPINA6,TRIAMCINOLONE
ZONISAMIDE,0.1713193,inf,inf,CA1,ZONISAMIDE
PERTUZUMAB,0.1713193,81.67901,303.5126,EGFR,PERTUZUMAB
OXYMETHOLONE,0.1713193,81.67901,303.5126,PLG,OXYMETHOLONE
IUPHAR.LIGAND:50,0.1713193,81.67901,303.5126,A1BG,IUPHAR.LIGAND:50
BMS 690514,0.1713193,40.83333,135.424,EGFR,BMS 690514
CANERTINIB,0.1713193,40.83333,135.424,EGFR,CANERTINIB
IUPHAR.LIGAND:91,0.1713193,40.83333,135.424,A1BG,IUPHAR.LIGAND:91
TRICHLORMETHIAZIDE,0.1713193,40.83333,135.424,CA1,TRICHLORMETHIAZIDE
LIDOCAINE,0.1713193,40.83333,135.424,EGFR,LIDOCAINE
CHLOROTHIAZIDE,0.1713193,40.83333,135.424,CA1,CHLOROTHIAZIDE
IUPHAR.LIGAND:2644,0.1713193,40.83333,135.424,BCHE,IUPHAR.LIGAND:2644
UROKINASE,0.1713193,40.83333,135.424,PLG,UROKINASE
BRIGATINIB,0.1713193,40.83333,135.424,EGFR,BRIGATINIB
CURCUMIN,0.1776913,6.592,20.79798,CA1;EGFR,CURCUMIN
ZIPRASIDONE,0.1776913,27.21811,82.60326,CNTN4,ZIPRASIDONE
SPIRONOLACTONE,0.1776913,27.21811,82.60326,ADIPOQ,SPIRONOLACTONE
XL647,0.1776913,27.21811,82.60326,EGFR,XL647
CLOFIBRATE,0.1776913,27.21811,82.60326,FABP1,CLOFIBRATE
DANAZOL,0.1892795,20.41049,57.51167,PLG,DANAZOL
OSIMERTINIB,0.1892795,16.32593,43.12405,EGFR,OSIMERTINIB
IPILIMUMAB,0.1892795,16.32593,43.12405,EGFR,IPILIMUMAB
IBRUTINIB,0.1892795,16.32593,43.12405,EGFR,IBRUTINIB
FLUTICASONE PROPIONATE,0.1892795,16.32593,43.12405,CD163,FLUTICASONE PROPIONATE
SULTHIAME,0.1892795,16.32593,43.12405,CA1,SULTHIAME
AFATINIB,0.1892795,16.32593,43.12405,EGFR,AFATINIB
NEVIRAPINE,0.1892795,16.32593,43.12405,ADIPOQ,NEVIRAPINE
ETHOXZOLAMIDE,0.1892795,16.32593,43.12405,CA1,ETHOXZOLAMIDE
FLUOROURACIL,0.1898411,4.701429,12.18753,HBB;EGFR,FLUOROURACIL
JNJ 26483327,0.1898411,13.60288,33.91608,EGFR,JNJ 26483327
CEP 11981,0.1898411,13.60288,33.91608,EGFR,CEP 11981
NERATINIB,0.1898411,13.60288,33.91608,EGFR,NERATINIB
ACETAZOLAMIDE,0.1898411,13.60288,33.91608,CA1,ACETAZOLAMIDE
PANITUMUMAB,0.2046049,11.65785,27.57972,EGFR,PANITUMUMAB
DIGOXIN,0.2046049,11.65785,27.57972,CST3,DIGOXIN
CUDC 101,0.2124642,10.19907,22.98834,EGFR,CUDC 101
PEGINTERFERON ALFA 2A,0.2124642,10.19907,22.98834,EGFR,PEGINTERFERON ALFA 2A
TALAZOPARIB,0.2124642,10.19907,22.98834,EGFR,TALAZOPARIB
THIOGUANINE,0.2245241,9.064472,19.53007,HBB,THIOGUANINE
NIVOLUMAB,0.2245241,8.15679,16.84559,EGFR,NIVOLUMAB
FENOFIBRATE,0.2245241,8.15679,16.84559,ADIPOQ,FENOFIBRATE
VATALANIB,0.2245241,8.15679,16.84559,EGFR,VATALANIB
ATEZOLIZUMAB,0.2245241,8.15679,16.84559,EGFR,ATEZOLIZUMAB
PEMETREXED,0.2245241,8.15679,16.84559,EGFR,PEMETREXED
AZACITIDINE,0.2385139,7.414141,14.71083,HBB,AZACITIDINE
AZD 1152 HQPA,0.2449873,6.795267,12.97931,EGFR,AZD 1152 HQPA
TRASTUZUMAB,0.2449873,6.271605,11.55146,EGFR,TRASTUZUMAB
DORAMAPIMOD,0.2449873,6.271605,11.55146,EGFR,DORAMAPIMOD
MENADIONE,0.2449873,6.271605,11.55146,HBB,MENADIONE
LAPATINIB,0.2449873,6.271605,11.55146,EGFR,LAPATINIB
SIROLIMUS,0.2449873,6.271605,11.55146,EGFR,SIROLIMUS
BORTEZOMIB,0.2474423,2.827155,5.062824,F12;PLG,BORTEZOMIB
PEMBROLIZUMAB,0.2474423,5.822751,10.35743,EGFR,PEMBROLIZUMAB
PREDNISOLONE,0.2474423,5.822751,10.35743,PLG,PREDNISOLONE
CRIZOTINIB,0.2536395,5.433745,9.346844,EGFR,CRIZOTINIB
MERCAPTOPURINE,0.2536395,5.433745,9.346844,HBB,MERCAPTOPURINE
MLN 8054,0.277384,4.793028,7.73657,EGFR,MLN 8054
CETUXIMAB,0.2818413,4.526063,7.087487,EGFR,CETUXIMAB
CAPECITABINE,0.2818413,4.526063,7.087487,SIRPA,CAPECITABINE
INSULIN,0.3156631,3.877719,5.571692,ADIPOQ,INSULIN
IRINOTECAN,0.3230495,3.700898,5.174646,BCHE,IRINOTECAN
ALISERTIB,0.3418321,3.391461,4.498543,EGFR,ALISERTIB
BEVACIZUMAB,0.3594913,3.12963,3.946538,EGFR,BEVACIZUMAB
ERLOTINIB,0.3760899,2.905203,3.489354,EGFR,ERLOTINIB
VANDETANIB,0.3812273,2.804598,3.289525,EGFR,VANDETANIB
DEXAMETHASONE,0.3962759,2.622859,2.937079,FABP1,DEXAMETHASONE
CARBOPLATIN,0.417883,2.390341,2.50329,EGFR,CARBOPLATIN
GEFITINIB,0.417883,2.321693,2.379145,EGFR,GEFITINIB
DAUNORUBICIN,0.417883,2.321693,2.379145,SERPINA6,DAUNORUBICIN
SOTRASTAURIN,0.4212988,2.256859,2.263627,EGFR,SOTRASTAURIN
IMATINIB,0.4245147,2.195529,2.155947,EGFR,IMATINIB
PD 0166285,0.4360464,2.082305,1.961374,EGFR,PD 0166285
TOZASERTIB,0.4512374,1.887453,1.640131,EGFR,TOZASERTIB
PACLITAXEL,0.4512374,1.887453,1.640131,EGFR,PACLITAXEL
DOXORUBICIN,0.4512374,1.887453,1.640131,SERPINA6,DOXORUBICIN
SORAFENIB,0.4826886,1.689558,1.333075,EGFR,SORAFENIB
CISPLATIN,0.5243877,1.472952,1.021825,EGFR,CISPLATIN
RG 1530,0.5307175,1.420836,0.9511892,EGFR,RG 1530
CYC 116,0.5659705,1.264082,0.7496308,EGFR,CYC 116
ILORASERTIB,0.5812072,1.188998,0.6592785,EGFR,ILORASERTIB
CENISERTIB,0.5950434,1.122257,0.5825869,EGFR,CENISERTIB
