term,fdr,Odds Ratio,Combined Score,Genes,description
GO:0006302,0.1686723,5.400556,45.12096,RAD51D;DCLRE1C;POLM;NSMCE3;SWI5;RBBP8;POLL;IFFO1,Double-Strand Break Repair (GO:0006302)
GO:0006303,0.2412198,10.8022,77.04162,DCLRE1C;POLM;POLL;IFFO1,Double-Strand Break Repair Via Nonhomologous End Joining (GO:0006303)
GO:0003283,0.2412198,46.51415,296.7881,MDM4;ZFPM1,Atrial Septum Development (GO:0003283)
GO:0032446,0.2412198,3.496364,21.82051,TRIM62;KLHL25;NSMCE3;ENC1;MYCBP2;MDM2;MDM4;TRPC4AP;RPGR,Protein Modification By Small Protein Conjugation (GO:0032446)
GO:0016567,0.2412198,3.23118,20.07883,TRIM62;KLHL25;ZNF738;ENC1;MYCBP2;MDM2;MDM4;TRPC4AP;TRIM22;RPGR,Protein Ubiquitination (GO:0016567)
GO:0000725,0.2412198,6.013273,37.00314,RAD51D;NSMCE3;SWI5;RBBP8;POLL,Recombinational Repair (GO:0000725)
GO:0003171,0.2412198,37.20755,225.1508,MDM4;ZFPM1,Atrioventricular Valve Development (GO:0003171)
GO:0031396,0.2571083,5.455864,31.40462,NSMCE3;MYCBP2;AXIN1;PRICKLE1;HDAC8,Regulation Of Protein Ubiquitination (GO:0031396)
GO:0033674,0.2571083,6.736951,37.22815,CDKN1A;TIGAR;MRNIP;AXIN1,Positive Regulation Of Kinase Activity (GO:0033674)
GO:0030330,0.2571083,10.41058,57.34267,CDKN1A;MDM2;MDM4,"DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0030330)"
GO:0071478,0.2571083,10.41058,57.34267,CDKN1A;NSMCE3;SWI5,Cellular Response To Radiation (GO:0071478)
GO:0000724,0.2571083,5.045962,27.45529,RAD51D;NSMCE3;SWI5;RBBP8;POLL,Double-Strand Break Repair Via Homologous Recombination (GO:0000724)
GO:0003181,0.2571083,23.24764,123.452,MDM4;ZFPM1,Atrioventricular Valve Morphogenesis (GO:0003181)
GO:1903322,0.2571083,6.285256,33.27588,NSMCE3;MYCBP2;AXIN1;PRICKLE1,Positive Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903322)
GO:0031398,0.282422,5.984127,30.70682,NSMCE3;MYCBP2;AXIN1;PRICKLE1,Positive Regulation Of Protein Ubiquitination (GO:0031398)
GO:0006977,0.3316174,16.90223,80.81684,CDKN1A;MDM2,"DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Cell Cycle Arrest (GO:0006977)"
GO:0090497,0.3316174,16.90223,80.81684,SEMA6B;RADIL,Mesenchymal Cell Migration (GO:0090497)
GO:0052372,0.3316174,16.90223,80.81684,TRIM62;TRIM22,Modulation By Symbiont Of Entry Into Host (GO:0052372)
GO:0046782,0.3316174,15.49214,71.79563,TRIM62;MDFIC,Regulation Of Viral Transcription (GO:0046782)
GO:1904030,0.3316174,15.49214,71.79563,HEXIM2;CDKN1A,Negative Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904030)
GO:0045736,0.3316174,15.49214,71.79563,HEXIM2;CDKN1A,Negative Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045736)
GO:0044818,0.3324569,7.198535,32.84253,CDKN1A;MRNIP;RBBP8,Mitotic G2/M Transition Checkpoint (GO:0044818)
GO:0001755,0.3324569,14.29898,64.32065,SEMA6B;RADIL,Neural Crest Cell Migration (GO:0001755)
GO:1903900,0.3324569,14.29898,64.32065,TRIM62;TRIM22,Regulation Of Viral Life Cycle (GO:1903900)
GO:0071456,0.3373899,6.845993,30.36208,TIGAR;MDM2;MDM4,Cellular Response To Hypoxia (GO:0071456)
GO:0043062,0.3373899,6.682313,29.22708,COL1A1;ADAMTS16;COL17A1,Extracellular Structure Organization (GO:0043062)
GO:0071479,0.3373899,6.526246,28.15505,CDKN1A;SWI5;MDM2,Cellular Response To Ionizing Radiation (GO:0071479)
GO:0045229,0.3373899,6.377273,27.14127,COL1A1;ADAMTS16;COL17A1,External Encapsulating Structure Organization (GO:0045229)
GO:0036294,0.3373899,6.377273,27.14127,TIGAR;MDM2;MDM4,Cellular Response To Decreased Oxygen Levels (GO:0036294)
GO:0048146,0.3373899,11.61439,48.11698,CDKN1A;AMH,Positive Regulation Of Fibroblast Proliferation (GO:0048146)
GO:0042176,0.3373899,4.322723,17.6325,MDM2;AXIN1;MDM4;GFAP,Regulation Of Protein Catabolic Process (GO:0042176)
GO:0043933,0.3373899,4.085702,15.94372,MDM2;AXIN1;REPS2;MDM4,Protein-Containing Complex Organization (GO:0043933)
GO:0001578,0.3373899,9.777557,37.61663,TPPP3;GAS2L1,Microtubule Bundle Formation (GO:0001578)
GO:0034505,0.3373899,92.18692,353.7899,COL1A1,Tooth Mineralization (GO:0034505)
GO:0010739,0.3373899,92.18692,353.7899,AMH,Positive Regulation Of Protein Kinase A Signaling (GO:0010739)
GO:0032831,0.3373899,92.18692,353.7899,KLHL25,"Positive Regulation Of CD4-positive, CD25-positive, Alpha-Beta Regulatory T Cell Differentiation (GO:0032831)"
GO:0033634,0.3373899,92.18692,353.7899,PIEZO1,Positive Regulation Of Cell-Cell Adhesion Mediated By Integrin (GO:0033634)
GO:0002692,0.3373899,92.18692,353.7899,ENC1,Negative Regulation Of Cellular Extravasation (GO:0002692)
GO:0048638,0.3373899,9.287736,34.91196,SPAAR;MYCBP2,Regulation Of Developmental Growth (GO:0048638)
GO:0060606,0.3373899,9.287736,34.91196,COBL;PRICKLE1,Tube Closure (GO:0060606)
