term,fdr,Odds Ratio,Combined Score,Genes,description
GO:0002181,9.844165e-11,11.99219,362.4143,RPL5;RPS9;RPS7;RPL23;RPS3A;RPL6;RPL7;RPS14;RPS25;RPL7A;RPS28;RPS19;RPS18;RPL14;RPL35;RPL27;RPS11;RPL29;RPL18;RPL28,Cytoplasmic Translation (GO:0002181)
GO:0042254,2.045513e-10,12.90166,367.1461,RPL5;RPS9;NOP58;RPS7;NOP2;NOL7;NAT10;RPS3A;WDR43;RPL7;RPS14;RPS25;RPS28;RPS19;XRN2;RPL14;RPL27;RPS11,Ribosome Biogenesis (GO:0042254)
GO:0022613,2.045513e-10,16.27656,462.106,RPL5;RPS9;NOP58;RPS7;NOP2;NOL7;NAT10;RPS3A;WDR43;RPL7;RPS14;RPS25;RPS28;RPS19;RPL14;RPS11,Ribonucleoprotein Complex Biogenesis (GO:0022613)
GO:0006364,6.638268e-10,16.51734,444.4368,RPL5;NOP58;RPS7;NOP2;NOL7;NAT10;RPL7;RPS14;RPS25;RPL7A;RPS28;RPS19;XRN2;RPL14;RPL27,rRNA Processing (GO:0006364)
GO:0009059,6.638268e-10,7.821956,208.8687,RPL5;RPS9;RPS7;RPL23;PABPC4;RPS3A;RPL6;RPL7;RPS14;RPL7A;RPS25;EXT2;RPS28;RPS19;RPS18;RPL14;RPL35;RPL27;RPL29;RPS11;RPL18;RPL28;MRRF,Macromolecule Biosynthetic Process (GO:0009059)
GO:0006396,6.117264e-09,7.671856,186.4238,RPL5;SF3B2;NOP58;SSB;RPS7;FUS;PABPC4;NOP2;SRSF1;RPL7;RPS25;EXOSC6;RPS28;RPS19;HNRNPA2B1;XRN2;RPL14;RPL27;HNRNPC;SNRPF;SF3B1,RNA Processing (GO:0006396)
GO:0006412,1.702588e-08,6.081301,140.6114,RPL5;RPS9;RPS7;RPL23;PABPC4;MRPL19;MRPL49;RPS3A;RPL6;RPL7;RPS14;RPL7A;RPS25;RPS28;RPS19;RPS18;RPL14;RPL35;RPL27;RPL29;RPS11;RPL18;RPL28;MRRF,Translation (GO:0006412)
GO:0042274,5.55961e-08,16.37374,357.0297,RPS14;RPS25;RPS9;NOP58;RPS28;RPS19;RPS7;NOL7;NAT10;RPS3A;RPS11;WDR43,Ribosomal Small Subunit Biogenesis (GO:0042274)
GO:0010467,7.6103e-08,5.090638,108.8035,RPL5;RPL6;RPL7;RPS14;RPL7A;EXOSC6;RPS19;RPS18;RPL14;RPL35;RPS11;RPL18;RPS9;CHTOP;RPS7;RPL23;PABPC4;RPS3A;RPS25;RPS28;HNRNPA2B1;XRN2;RPL27;RPL29;RPL28;MRRF,Gene Expression (GO:0010467)
GO:0016072,3.725843e-07,12.98864,255.6102,RPL5;RPS25;EXOSC6;RPS28;NOP58;RPS19;RPS7;XRN2;NOP2;RPL14;RPL27;RPL7,rRNA Metabolic Process (GO:0016072)
GO:0000377,2.067718e-06,8.369114,149.5601,DDX5;SF3B2;GPKOW;SRSF1;CWC15;PNN;HNRNPM;HNRNPA2B1;SNRPB2;SNRPF;HNRNPC;SF3B1;RBMX;SF1,"RNA Splicing, via Transesterification Reactions With Bulged Adenosine as Nucleophile (GO:0000377)"
GO:0000398,7.829226e-06,6.714952,110.4747,DDX5;SF3B2;GPKOW;SRSF1;CWC15;HNRNPM;PNN;PUF60;HNRNPA2B1;SNRPB2;HNRNPC;SNRPF;SF3B1;RBMX;SF1,"mRNA Splicing, via Spliceosome (GO:0000398)"
GO:0030490,3.656668e-05,35.74176,530.0764,RPS14;RPS28;RPS19;NOL7;NAT10;WDR43,Maturation of SSU-rRNA (GO:0030490)
GO:0019538,4.989328e-05,3.230084,46.66139,RPL5;MTTP;NEDD8;LRP8;RPL6;CLN5;RPL7;RPS14;RPL7A;RPS19;RPS18;RPL14;RPL35;RPS11;RPL18;RPS9;PARP1;RPS7;FUS;RPL23;PABPC4;RPS3A;RPS25;RPS28;PAPPA;RPL27;RPL29;RPL28;MRRF,Protein Metabolic Process (GO:0019538)
GO:0006397,5.399801e-05,6.011093,85.94554,DDX5;SF3B2;GPKOW;SRSF1;CWC15;HNRNPM;PNN;HNRNPA2B1;SNRPB2;HNRNPC;SNRPF;SF3B1;RBMX;SF1,mRNA Processing (GO:0006397)
GO:1904666,0.001614168,47.15942,511.0032,RPL5;RPS7;UBE2C;RPL23,Regulation of Ubiquitin Protein Ligase Activity (GO:1904666)
GO:0000245,0.002177125,9.646196,101.0521,SF3B2;PUF60;SRSF1;SNRPB2;SNRPF;SF3B1;SF1,Spliceosomal Complex Assembly (GO:0000245)
GO:0000470,0.004941393,28.28696,271.5277,RPL7A;NOP2;RPL35;RPL7,Maturation of LSU-rRNA (GO:0000470)
GO:1904667,0.005885795,105.5676,989.1768,RPL5;RPS7;RPL23,Negative Regulation of Ubiquitin Protein Ligase Activity (GO:1904667)
GO:0042273,0.006889572,13.657,125.1162,RPL5;RPL7A;NOP2;RPL14;RPL7,Ribosomal Large Subunit Biogenesis (GO:0042273)
GO:0022618,0.00749645,4.820974,43.52429,RPL5;RPS14;RPS28;RPS19;PUF60;NOP2;SRSF1;SNRPF;SF3B1;SF1,protein-RNA Complex Assembly (GO:0022618)
GO:0000381,0.01082686,11.83242,101.9244,DDX5;PUF60;THRAP3;SAP18;RBMX,"Regulation of Alternative mRNA Splicing, via Spliceosome (GO:0000381)"
GO:0000380,0.0188581,15.70531,124.8804,HNRNPM;DDX5;PUF60;SRSF1,"Alternative mRNA Splicing, via Spliceosome (GO:0000380)"
GO:0030261,0.0188581,15.70531,124.8804,CHMP1A;H1-0;H1-10;RAB33B,Chromosome Condensation (GO:0030261)
GO:0006357,0.0188581,2.361104,18.72649,DDX5;SETD3;PARP1;FUS;RPL23;PDE2A;ADIRF;EPX;PKD1;DNAJB1;RPS14;MUC1;BCLAF1;BIN1;EPCAM;THRAP3;SUB1;DNAJA3;TRPS1;SAP18;RBBP7;SF3B1;RBMX;CRK,Regulation of Transcription by RNA Polymerase II (GO:0006357)
GO:0051444,0.02062572,35.17838,274.4768,RPL5;RPS7;RPL23,Negative Regulation of Ubiquitin-Protein Transferase Activity (GO:0051444)
GO:0042255,0.02682055,8.867486,66.47458,RPL5;RPS14;RPS28;RPS19;NOP2,Ribosome Assembly (GO:0042255)
GO:0045892,0.02682055,2.791141,20.83779,DDX5;PARP1;RPL23;PDE2A;EPX;BMP7;DNAJB1;RPS14;MUC1;BCLAF1;TRIM28;BIN1;DNAJA3;TRPS1;SAP18;RBBP7,Negative Regulation of DNA-templated Transcription (GO:0045892)
GO:1903241,0.02910231,12.84585,94.40351,SF3B2;SNRPB2;SNRPF;SF3B1,U2-type Prespliceosome Assembly (GO:1903241)
GO:0010468,0.04041943,2.373297,16.58117,RPL5;RAMP3;CRABP2;RPS7;FUS;RPL23;PDE2A;SRSF1;SRRT;BMP7;HNRNPAB;RPL6;C1QTNF3;HINT1;CILP;CHMP1A;ITGAX;LGALS9;RBBP7;ICOSLG,Regulation of Gene Expression (GO:0010468)
GO:0048024,0.0554455,5.615674,37.27502,DDX5;PUF60;THRAP3;SAP18;RBMX;SF1,"Regulation of mRNA Splicing, via Spliceosome (GO:0048024)"
GO:1904357,0.06411863,17.58108,113.0432,PARP1;NAT10;HNRNPC,Negative Regulation of Telomere Maintenance via Telomere Lengthening (GO:1904357)
