,parent,parentTerm,term,fdr,Odds Ratio,Combined Score,Genes,description
11,GO:0045765,regulation of angiogenesis,GO:0045765,0.1179211,7.051932,40.04579,GPNMB;CNTN1;EMILIN2;THBS4,Regulation Of Angiogenesis (GO:0045765)
12,GO:0033628,regulation of cell adhesion mediated by integrin,GO:0033628,0.1247038,24.00242,131.7551,SNAI2;FERMT3,Regulation Of Cell Adhesion Mediated By Integrin (GO:0033628)
13,GO:0032642,regulation of chemokine production,GO:0032642,0.1247038,24.00242,131.7551,C5;SNAI2,Regulation Of Chemokine Production (GO:0032642)
14,GO:0030194,positive regulation of blood coagulation,GO:0030194,0.1315567,22.5,120.9402,CNTN1;EMILIN2,Positive Regulation Of Blood Coagulation (GO:0030194)
15,GO:2001223,negative regulation of neuron migration,GO:2001223,0.1452904,inf,inf,COL3A1,Negative Regulation Of Neuron Migration (GO:2001223)
16,GO:0002683,negative regulation of immune system process,GO:0002683,0.1518072,18.94163,96.02322,COL3A1;TYRO3,Negative Regulation Of Immune System Process (GO:0002683)
17,GO:0033622,integrin activation,GO:0033622,0.1646105,44.25,157.8126,FERMT3,Integrin Activation (GO:0033622)
18,GO:0044272,sulfur compound biosynthetic process,GO:0044272,0.1646105,9.209324,34.81199,ANGPT1;SLC35D2,Sulfur Compound Biosynthetic Process (GO:0044272)
19,GO:0010894,negative regulation of steroid biosynthetic process,GO:0010894,0.1646105,59.00595,223.4394,SNAI2,Negative Regulation Of Steroid Biosynthetic Process (GO:0010894)
20,GO:0060046,regulation of acrosome reaction,GO:0060046,0.1646105,177.0536,792.1837,SERPINA10,Regulation Of Acrosome Reaction (GO:0060046)
21,GO:0014842,regulation of skeletal muscle satellite cell proliferation,GO:0014842,0.1646105,177.0536,792.1837,ANGPT1,Regulation Of Skeletal Muscle Satellite Cell Proliferation (GO:0014842)
22,GO:0032781,positive regulation of ATP-dependent activity,GO:0032781,0.1646105,14.38691,65.85846,RGN;ALDOB,Positive Regulation Of ATP-dependent Activity (GO:0032781)
23,GO:0070562,regulation of vitamin D receptor signaling pathway,GO:0070562,0.1646105,44.25,157.8126,SNAI2,Regulation Of Vitamin D Receptor Signaling Pathway (GO:0070562)
24,GO:0060216,definitive hemopoiesis,GO:0060216,0.1646105,88.51786,360.4095,TGFBR3,Definitive Hemopoiesis (GO:0060216)
25,GO:0007171,activation of transmembrane receptor protein tyrosine kinase activity,GO:0007171,0.1646105,177.0536,792.1837,ANGPT1,Activation Of Transmembrane Receptor Protein Tyrosine Kinase Activity (GO:0007171)
26,GO:0034446,substrate adhesion-dependent cell spreading,GO:0034446,0.1646105,14.38691,65.85846,TYRO3;FERMT3,Substrate Adhesion-Dependent Cell Spreading (GO:0034446)
27,GO:0051451,myoblast migration,GO:0051451,0.1646105,44.25,157.8126,THBS4,Myoblast Migration (GO:0051451)
28,GO:0060973,cell migration involved in heart development,GO:0060973,0.1646105,59.00595,223.4394,SNAI2,Cell Migration Involved In Heart Development (GO:0060973)
29,GO:0060347,heart trabecula formation,GO:0060347,0.1646105,88.51786,360.4095,TGFBR3,Heart Trabecula Formation (GO:0060347)
30,GO:0034698,response to gonadotropin,GO:0034698,0.1646105,177.0536,792.1837,TGFBR3,Response To Gonadotropin (GO:0034698)
31,GO:0046629,gamma-delta T cell activation,GO:0046629,0.1646105,59.00595,223.4394,MICB,Gamma-Delta T Cell Activation (GO:0046629)
32,GO:0060415,muscle tissue morphogenesis,GO:0060415,0.1646105,44.25,157.8126,TGFBR3,Muscle Tissue Morphogenesis (GO:0060415)
33,GO:1905684,regulation of plasma membrane repair,GO:1905684,0.1646105,44.25,157.8126,SYTL4,Regulation Of Plasma Membrane Repair (GO:1905684)
34,GO:0019852,L-ascorbic acid metabolic process,GO:0019852,0.1646105,59.00595,223.4394,RGN,L-ascorbic Acid Metabolic Process (GO:0019852)
35,GO:1900424,regulation of defense response to bacterium,GO:1900424,0.1646105,59.00595,223.4394,EMILIN2,Regulation Of Defense Response To Bacterium (GO:1900424)
36,GO:0001837,epithelial to mesenchymal transition,GO:0001837,0.1646105,11.59531,48.59848,TGFBR3;SNAI2,Epithelial To Mesenchymal Transition (GO:0001837)
37,GO:0006024,glycosaminoglycan biosynthetic process,GO:0006024,0.1646105,9.979798,39.15213,ANGPT1;SLC35D2,Glycosaminoglycan Biosynthetic Process (GO:0006024)
38,GO:0001702,gastrulation with mouth forming second,GO:0001702,0.1646105,88.51786,360.4095,LRP5,Gastrulation With Mouth Forming Second (GO:0001702)
39,GO:0002768,immune response-regulating cell surface receptor signaling pathway,GO:0002768,0.1646105,88.51786,360.4095,MICB,Immune Response-Regulating Cell Surface Receptor Signaling Pathway (GO:0002768)
40,GO:0034695,response to prostaglandin E,GO:0034695,0.1646105,44.25,157.8126,TGFBR3,Response To Prostaglandin E (GO:0034695)
41,GO:0006000,fructose metabolic process,GO:0006000,0.1646105,44.25,157.8126,ALDOB,Fructose Metabolic Process (GO:0006000)
42,GO:0050926,regulation of positive chemotaxis,GO:0050926,0.1646105,44.25,157.8126,CNTN1,Regulation Of Positive Chemotaxis (GO:0050926)
43,GO:0007162,negative regulation of cell adhesion,GO:0007162,0.1646105,8.548918,31.18662,ANGPT1;SNAI2,Negative Regulation Of Cell Adhesion (GO:0007162)
44,GO:0070372,regulation of ERK1 and ERK2 cascade,GO:0070372,0.1646105,5.241453,19.74609,TGFBR3;GPNMB;ANGPT1,Regulation Of ERK1 And ERK2 Cascade (GO:0070372)
45,GO:0050730,regulation of peptidyl-tyrosine phosphorylation,GO:0050730,0.1646105,8.978182,33.53277,ANGPT1;THBS4,Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730)
46,GO:0050818,regulation of coagulation,GO:0050818,0.1646105,44.25,157.8126,PROCR,Regulation Of Coagulation (GO:0050818)
47,GO:0045229,external encapsulating structure organization,GO:0045229,0.1672747,7.976566,28.12125,POSTN;COL3A1,External Encapsulating Structure Organization (GO:0045229)
48,GO:0062009,secondary palate development,GO:0062009,0.1687076,25.27806,78.48282,TGFBR3,Secondary Palate Development (GO:0062009)
49,GO:0030388,"fructose 1,6-bisphosphate metabolic process",GO:0030388,0.1687076,29.49405,95.42843,ALDOB,"Fructose 1,6-Bisphosphate Metabolic Process (GO:0030388)"
50,GO:0007229,integrin-mediated signaling pathway,GO:0007229,0.1687076,7.175273,23.96023,COL3A1;FERMT3,Integrin-Mediated Signaling Pathway (GO:0007229)
51,GO:0010447,response to acidic pH,GO:0010447,0.1687076,35.39643,119.883,CTSS,Response To Acidic pH (GO:0010447)
52,GO:0042060,wound healing,GO:0042060,0.1687076,6.402597,20.10732,COL3A1;SYTL4,Wound Healing (GO:0042060)
53,GO:0090136,epithelial cell-cell adhesion,GO:0090136,0.1687076,22.11607,66.12244,THBS4,Epithelial Cell-Cell Adhesion (GO:0090136)
54,GO:0002053,positive regulation of mesenchymal cell proliferation,GO:0002053,0.1687076,29.49405,95.42843,LRP5,Positive Regulation Of Mesenchymal Cell Proliferation (GO:0002053)
55,GO:0048864,stem cell development,GO:0048864,0.1687076,22.11607,66.12244,SNAI2,Stem Cell Development (GO:0048864)
56,GO:0002934,desmosome organization,GO:0002934,0.1687076,35.39643,119.883,SNAI2,Desmosome Organization (GO:0002934)
57,GO:0010640,regulation of platelet-derived growth factor receptor signaling pathway,GO:0010640,0.1687076,25.27806,78.48282,CNTN1,Regulation Of Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0010640)
58,GO:0050848,regulation of calcium-mediated signaling,GO:0050848,0.1687076,29.49405,95.42843,RGN,Regulation Of Calcium-Mediated Signaling (GO:0050848)
59,GO:0046394,carboxylic acid biosynthetic process,GO:0046394,0.1687076,29.49405,95.42843,RGN,Carboxylic Acid Biosynthetic Process (GO:0046394)
60,GO:0045596,negative regulation of cell differentiation,GO:0045596,0.1687076,4.652896,16.15443,RIOX1;LRP5;SNAI2,Negative Regulation Of Cell Differentiation (GO:0045596)
61,GO:0072378,"blood coagulation, fibrin clot formation",GO:0072378,0.1687076,35.39643,119.883,F13A1,"Blood Coagulation, Fibrin Clot Formation (GO:0072378)"
62,GO:0060612,adipose tissue development,GO:0060612,0.1687076,25.27806,78.48282,LRP5,Adipose Tissue Development (GO:0060612)
63,GO:1904064,positive regulation of cation transmembrane transport,GO:1904064,0.1687076,29.49405,95.42843,CTSS,Positive Regulation Of Cation Transmembrane Transport (GO:1904064)
64,GO:0051897,positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,GO:0051897,0.1687076,7.475758,25.50189,ANGPT1;CNTN1,Positive Regulation Of Protein Kinase B Signaling (GO:0051897)
65,GO:0051785,positive regulation of nuclear division,GO:0051785,0.1687076,29.49405,95.42843,LRP5,Positive Regulation Of Nuclear Division (GO:0051785)
66,GO:0097485,neuron projection guidance,GO:0097485,0.1687076,6.075193,18.52672,EPHA5;CNTN1,Neuron Projection Guidance (GO:0097485)
67,GO:0034122,negative regulation of toll-like receptor signaling pathway,GO:0034122,0.1687076,25.27806,78.48282,TYRO3,Negative Regulation Of Toll-Like Receptor Signaling Pathway (GO:0034122)
68,GO:0060349,bone morphogenesis,GO:0060349,0.1687076,25.27806,78.48282,LRP5,Bone Morphogenesis (GO:0060349)
69,GO:0007179,transforming growth factor beta receptor signaling pathway,GO:0007179,0.1687076,7.175273,23.96023,TGFBR3;COL3A1,Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179)
70,GO:0002428,antigen processing and presentation of peptide antigen via MHC class Ib,GO:0002428,0.1687076,22.11607,66.12244,MICB,Antigen Processing And Presentation Of Peptide Antigen Via MHC Class Ib (GO:0002428)
71,GO:0043518,"negative regulation of DNA damage response, signal transduction by p53 class mediator",GO:0043518,0.1691185,19.65675,56.7534,SNAI2,"Negative Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0043518)"
72,GO:1901099,negative regulation of signal transduction in absence of ligand,GO:1901099,0.1691185,19.65675,56.7534,SNAI2,Negative Regulation Of Signal Transduction In Absence Of Ligand (GO:1901099)
73,GO:1902229,regulation of intrinsic apoptotic signaling pathway in response to DNA damage,GO:1902229,0.1726742,17.68929,49.43628,SNAI2,Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902229)
74,GO:2000811,negative regulation of anoikis,GO:2000811,0.177051,14.7381,38.80864,SNAI2,Negative Regulation Of Anoikis (GO:2000811)
75,GO:0035025,positive regulation of Rho protein signal transduction,GO:0035025,0.177051,14.7381,38.80864,COL3A1,Positive Regulation Of Rho Protein Signal Transduction (GO:0035025)
76,GO:0002092,positive regulation of receptor internalization,GO:0002092,0.177051,16.07955,43.58325,ANGPT1,Positive Regulation Of Receptor Internalization (GO:0002092)
77,GO:0061008,hepaticobiliary system development,GO:0061008,0.1809104,13.60302,34.8495,TGFBR3,Hepaticobiliary System Development (GO:0061008)
78,GO:0070328,triglyceride homeostasis,GO:0070328,0.1809104,13.60302,34.8495,C1QTNF3,Triglyceride Homeostasis (GO:0070328)
79,GO:0015909,long-chain fatty acid transport,GO:0015909,0.1809104,13.60302,34.8495,FABP4,Long-Chain Fatty Acid Transport (GO:0015909)
80,GO:0060173,limb development,GO:0060173,0.1852032,12.6301,31.5207,COMP,Limb Development (GO:0060173)
81,GO:1903900,regulation of viral life cycle,GO:1903900,0.1852032,12.6301,31.5207,TYRO3,Regulation Of Viral Life Cycle (GO:1903900)
82,GO:0001818,negative regulation of cytokine production,GO:0001818,0.1896681,4.307996,10.62876,C1QTNF3;GPNMB,Negative Regulation Of Cytokine Production (GO:0001818)
83,GO:0022411,cellular component disassembly,GO:0022411,0.19638,9.819444,22.29393,CTSS,Cellular Component Disassembly (GO:0022411)
84,GO:0015698,inorganic anion transport,GO:0015698,0.19638,9.819444,22.29393,CLCN4,Inorganic Anion Transport (GO:0015698)
85,GO:0062014,negative regulation of small molecule metabolic process,GO:0062014,0.19638,9.819444,22.29393,C1QTNF3,Negative Regulation Of Small Molecule Metabolic Process (GO:0062014)
86,GO:0009952,anterior/posterior pattern specification,GO:0009952,0.2006157,9.301692,20.66706,LRP5,Anterior/Posterior Pattern Specification (GO:0009952)
87,GO:0031327,negative regulation of cellular biosynthetic process,GO:0031327,0.2021757,3.680975,8.136022,C1QTNF3;SNAI2,Negative Regulation Of Cellular Biosynthetic Process (GO:0031327)
88,GO:0007219,Notch signaling pathway,GO:0007219,0.2023134,8.835714,19.22506,SNAI2,Notch Signaling Pathway (GO:0007219)
89,GO:0071985,multivesicular body sorting pathway,GO:0071985,0.2110171,8.030844,16.78756,SYTL4,Multivesicular Body Sorting Pathway (GO:0071985)
90,GO:2000134,negative regulation of G1/S transition of mitotic cell cycle,GO:2000134,0.2113697,7.680901,15.75033,GPNMB,Negative Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000134)
91,GO:0051962,positive regulation of nervous system development,GO:0051962,0.2144646,7.360119,14.81236,SRPX2,Positive Regulation Of Nervous System Development (GO:0051962)
92,GO:0032526,response to retinoic acid,GO:0032526,0.2417964,6.088054,11.22597,MICB,Response To Retinoic Acid (GO:0032526)
93,GO:0045921,positive regulation of exocytosis,GO:0045921,0.2417964,6.088054,11.22597,SYTL4,Positive Regulation Of Exocytosis (GO:0045921)
94,GO:0045600,positive regulation of fat cell differentiation,GO:0045600,0.2445295,5.884524,10.67384,LRP5,Positive Regulation Of Fat Cell Differentiation (GO:0045600)
95,GO:0050954,sensory perception of mechanical stimulus,GO:0050954,0.2463716,5.694124,10.16329,SNAI2,Sensory Perception Of Mechanical Stimulus (GO:0050954)
96,GO:0031401,positive regulation of protein modification process,GO:0031401,0.2463716,2.825397,5.074677,GPNMB;ANGPT1,Positive Regulation Of Protein Modification Process (GO:0031401)
97,GO:0060070,canonical Wnt signaling pathway,GO:0060070,0.2463716,5.694124,10.16329,LRP5,Canonical Wnt Signaling Pathway (GO:0060070)
98,GO:0032418,lysosome localization,GO:0032418,0.2466299,5.515625,9.690054,SYTL4,Lysosome Localization (GO:0032418)
99,GO:0048585,negative regulation of response to stimulus,GO:0048585,0.2466299,5.515625,9.690054,COL3A1,Negative Regulation Of Response To Stimulus (GO:0048585)
100,GO:0048015,phosphatidylinositol-mediated signaling,GO:0048015,0.2674886,4.767857,7.768738,TYRO3,Phosphatidylinositol-Mediated Signaling (GO:0048015)
101,GO:0010628,positive regulation of gene expression,GO:0010628,0.2791649,1.962352,3.072457,C1QTNF3;ANGPT1;CNTN1,Positive Regulation Of Gene Expression (GO:0010628)
102,GO:0043588,skin development,GO:0043588,0.2828613,4.300958,6.624258,COL3A1,Skin Development (GO:0043588)
103,GO:0048732,gland development,GO:0048732,0.2949719,4.006494,5.92686,TGFBR3,Gland Development (GO:0048732)
104,GO:0032970,regulation of actin filament-based process,GO:0032970,0.323523,3.387363,4.529717,EPHA5,Regulation Of Actin Filament-Based Process (GO:0032970)
105,GO:0006869,lipid transport,GO:0006869,0.3455933,3.035099,3.781906,FABP4,Lipid Transport (GO:0006869)
106,GO:0051603,proteolysis involved in protein catabolic process,GO:0051603,0.3519058,2.933333,3.572962,CTSS,Proteolysis Involved In Protein Catabolic Process (GO:0051603)
107,GO:0051259,protein complex oligomerization,GO:0051259,0.3949437,2.407779,2.550549,COMP,Protein Complex Oligomerization (GO:0051259)
108,GO:0030182,neuron differentiation,GO:0030182,0.3982896,2.375,2.490196,EPHA5,Neuron Differentiation (GO:0030182)
109,GO:0034976,response to endoplasmic reticulum stress,GO:0034976,0.4305787,2.065336,1.94229,THBS4,Response To Endoplasmic Reticulum Stress (GO:0034976)
110,GO:0048522,positive regulation of cellular process,GO:0048522,0.6094761,1.036797,0.5639611,CLEC11A;LRP5,Positive Regulation Of Cellular Process (GO:0048522)
111,GO:0097435,supramolecular fiber organization,GO:0097435,0.6831419,0.9392857,0.3915728,COL3A1,Supramolecular Fiber Organization (GO:0097435)
