"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0045446","GO:0045446",10,"GO:0003158",0.97933465192221,124,"endothelial cell differentiation","endothelium development",0.956903409090909,0.28,0.985
"GO:0070874","GO:0070874",2,"GO:0070874",0.97933465192221,10,"negative regulation of glycogen metabolic process","negative regulation of glycogen metabolic process",0.836130681818182,0.252555555555556,0
"GO:0045719","GO:0045719",2,"GO:0070874",0.97933465192221,9,"negative regulation of glycogen biosynthetic process","negative regulation of glycogen metabolic process",0.829607954545455,0.228666666666667,0.995
"GO:0043255","GO:0043255",2,"GO:0070874",0.97933465192221,105,"regulation of carbohydrate biosynthetic process","negative regulation of glycogen metabolic process",0.857517045454545,0.217222222222222,0.773
"GO:0070873","GO:0070873",2,"GO:0070874",0.97933465192221,38,"regulation of glycogen metabolic process","negative regulation of glycogen metabolic process",0.8595625,0.211444444444444,0.914
"GO:0010962","GO:0010962",2,"GO:0070874",0.97933465192221,31,"regulation of glucan biosynthetic process","negative regulation of glycogen metabolic process",0.853806818181818,0.197555555555556,0.882
"GO:0005979","GO:0005979",2,"GO:0070874",0.97933465192221,31,"regulation of glycogen biosynthetic process","negative regulation of glycogen metabolic process",0.853573863636364,0.193,0.901
"GO:0007492","GO:0007492",23,"GO:0007492",0.978206831202963,83,"endoderm development","endoderm development",0.97775,0.513,0
"GO:0045008","GO:0045008",22,"GO:0045008",0.978206831202963,8,"depyrimidination","depyrimidination",0.776579545454545,0.398875,0
"GO:0010829","GO:0010829",16,"GO:0046325",0.978206831202963,21,"negative regulation of glucose transmembrane transport","negative regulation of glucose import",0.890846590909091,0.370666666666667,0.986
"GO:0033047","GO:0033047",12,"GO:1903504",0.978206831202963,54,"regulation of mitotic sister chromatid segregation","regulation of mitotic spindle checkpoint",0.848590909090909,0.335166666666667,0.59
"GO:0048247","GO:0048247",4,"GO:0010818",0.978206831202963,64,"lymphocyte chemotaxis","T cell chemotaxis",0.8675,0.317285714285714,0.937
"GO:0071676","GO:0071676",4,"GO:0010818",0.978206831202963,25,"negative regulation of mononuclear cell migration","T cell chemotaxis",0.866943181818182,0.306714285714286,0.714
"GO:0051171","GO:0051171",27,"GO:0051171",0.960973944563343,5608,"regulation of nitrogen compound metabolic process","regulation of nitrogen compound metabolic process",0.843284090909091,0.6995,0
"GO:0120036","GO:0120036",24,"GO:0120036",0.960973944563343,1555,"plasma membrane bounded cell projection organization","plasma membrane bounded cell projection organization",0.936181818181818,0.514,0
"GO:1904779","GO:1904779",19,"GO:1904781",0.960973944563343,12,"regulation of protein localization to centrosome","positive regulation of protein localization to centrosome",0.930869318181818,0.459666666666667,0.968
"GO:0032715","GO:0032715",25,"GO:0032715",0.960973944563343,69,"negative regulation of interleukin-6 production","negative regulation of interleukin-6 production",0.823886363636364,0.4116,0
"GO:0060291","GO:0060291",5,"GO:0050805",0.960973944563343,106,"long-term synaptic potentiation","negative regulation of synaptic transmission",0.884482954545455,0.3865,0.7
"GO:0036092","GO:0036092",26,"GO:0036092",0.960973944563343,22,"phosphatidylinositol-3-phosphate biosynthetic process","phosphatidylinositol-3-phosphate biosynthetic process",0.877789772727273,0.38,0
"GO:0009141","GO:0009141",14,"GO:0015949",0.960973944563343,184,"nucleoside triphosphate metabolic process","nucleobase-containing small molecule interconversion",0.861522727272727,0.358833333333333,0.585
"GO:0010965","GO:0010965",12,"GO:1903504",0.960973944563343,59,"regulation of mitotic sister chromatid separation","regulation of mitotic spindle checkpoint",0.858857954545455,0.336916666666667,0.592
"GO:0002689","GO:0002689",4,"GO:0010818",0.960973944563343,23,"negative regulation of leukocyte chemotaxis","T cell chemotaxis",0.801852272727273,0.334857142857143,0.674
"GO:1901293","GO:1901293",14,"GO:0015949",0.960973944563343,297,"nucleoside phosphate biosynthetic process","nucleobase-containing small molecule interconversion",0.844857954545455,0.3325,0.612
"GO:0006470","GO:0006470",28,"GO:0006470",0.954425907287595,203,"protein dephosphorylation","protein dephosphorylation",0.880664772727273,0.568,0
"GO:0009223","GO:0009223",14,"GO:0015949",0.939680727264473,19,"pyrimidine deoxyribonucleotide catabolic process","nucleobase-containing small molecule interconversion",0.859886363636364,0.465333333333333,0.514
"GO:1990868","GO:1990868",29,"GO:1990868",0.939680727264473,99,"response to chemokine","response to chemokine",0.912585227272727,0.42275,0
"GO:0046847","GO:0046847",24,"GO:0120036",0.939489513150766,70,"filopodium assembly","plasma membrane bounded cell projection organization",0.942039772727273,0.580666666666667,0.682
"GO:0006775","GO:0006775",9,"GO:0042359",0.939489513150766,45,"fat-soluble vitamin metabolic process","vitamin D metabolic process",0.924869318181818,0.5245,0.951
"GO:1990869","GO:1990869",29,"GO:1990868",0.939489513150766,99,"cellular response to chemokine","response to chemokine",0.888511363636364,0.42275,0.999
"GO:0006287","GO:0006287",22,"GO:0045008",0.939489513150766,14,"base-excision repair, gap-filling","depyrimidination",0.835590909090909,0.39775,0.79
"GO:0002861","GO:0002861",1,"GO:0002862",0.939489513150766,48,"regulation of inflammatory response to antigenic stimulus","negative regulation of inflammatory response to antigenic stimulus",0.846323863636364,0.387,0.976
"GO:1900227","GO:1900227",30,"GO:1900227",0.939489513150766,20,"positive regulation of NLRP3 inflammasome complex assembly","positive regulation of NLRP3 inflammasome complex assembly",0.779772727272727,0.381625,0
"GO:0006285","GO:0006285",22,"GO:0045008",0.939489513150766,12,"base-excision repair, AP site formation","depyrimidination",0.832494318181818,0.371875,0.951
"GO:1902236","GO:1902236",31,"GO:1902236",0.939489513150766,20,"negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway",0.791522727272727,0.3455,0
"GO:0090025","GO:0090025",4,"GO:0010818",0.939489513150766,29,"regulation of monocyte chemotaxis","T cell chemotaxis",0.830079545454545,0.320571428571429,0.718
"GO:0006977","GO:0006977",32,"GO:0006977",0.939489513150766,18,"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest","DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",0.773409090909091,0.30475,0
"GO:1903140","GO:1903140",10,"GO:0003158",0.939489513150766,17,"regulation of establishment of endothelial barrier","endothelium development",0.908784090909091,0.279333333333333,0.856
"GO:0035269","GO:0035269",33,"GO:0035269",0.918053160428212,17,"protein O-linked mannosylation","protein O-linked mannosylation",0.889909090909091,0.379333333333333,0
"GO:0043470","GO:0043470",2,"GO:0070874",0.918053160428212,63,"regulation of carbohydrate catabolic process","negative regulation of glycogen metabolic process",0.859619318181818,0.276444444444444,0.752
"GO:1903513","GO:1903513",36,"GO:1903513",0.875490558446516,29,"endoplasmic reticulum to cytosol transport","endoplasmic reticulum to cytosol transport",0.971034090909091,0.5,0
"GO:0009746","GO:0009746",35,"GO:0009746",0.875490558446516,198,"response to hexose","response to hexose",0.909829545454545,0.47,0
"GO:0010800","GO:0010800",34,"GO:0010800",0.875490558446516,29,"positive regulation of peptidyl-threonine phosphorylation","positive regulation of peptidyl-threonine phosphorylation",0.835789772727273,0.4614,0
"GO:0006304","GO:0006304",39,"GO:0006304",0.875127172580315,103,"DNA modification","DNA modification",0.886380681818182,1,0
"GO:0035335","GO:0035335",28,"GO:0006470",0.875127172580315,31,"peptidyl-tyrosine dephosphorylation","protein dephosphorylation",0.895198863636364,0.568,0.864
"GO:0090092","GO:0090092",38,"GO:0090092",0.875127172580315,297,"regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",0.841892045454545,0.5425,0
"GO:0030970","GO:0030970",36,"GO:1903513",0.875127172580315,29,"retrograde protein transport, ER to cytosol","endoplasmic reticulum to cytosol transport",0.771329545454545,0.5,1
"GO:0051445","GO:0051445",3,"GO:2000242",0.875127172580315,66,"regulation of meiotic cell cycle","negative regulation of reproductive process",0.883590909090909,0.417,0.836
"GO:1900225","GO:1900225",30,"GO:1900227",0.875127172580315,34,"regulation of NLRP3 inflammasome complex assembly","positive regulation of NLRP3 inflammasome complex assembly",0.777147727272727,0.41575,0.969
"GO:0035268","GO:0035268",33,"GO:0035269",0.875127172580315,22,"protein mannosylation","protein O-linked mannosylation",0.888926136363636,0.407,0.986
"GO:1900744","GO:1900744",8,"GO:1903753",0.875127172580315,45,"regulation of p38MAPK cascade","negative regulation of p38MAPK cascade",0.819670454545455,0.397,0.91
"GO:1902235","GO:1902235",31,"GO:1902236",0.875127172580315,33,"regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway",0.808017045454545,0.35625,0.971
"GO:0032720","GO:0032720",25,"GO:0032715",0.875127172580315,78,"negative regulation of tumor necrosis factor production","negative regulation of interleukin-6 production",0.820857954545455,0.3524,0.708
"GO:0046599","GO:0046599",37,"GO:0046599",0.875127172580315,23,"regulation of centriole replication","regulation of centriole replication",0.843698863636364,0.335,0
"GO:0006505","GO:0006505",26,"GO:0036092",0.875127172580315,32,"GPI anchor metabolic process","phosphatidylinositol-3-phosphate biosynthetic process",0.86875,0.311375,0.766
"GO:0090266","GO:0090266",12,"GO:1903504",0.875127172580315,21,"regulation of mitotic cell cycle spindle assembly checkpoint","regulation of mitotic spindle checkpoint",0.756806818181818,0.251583333333333,1
"GO:0001706","GO:0001706",23,"GO:0007492",0.864454249526768,58,"endoderm formation","endoderm development",0.968943181818182,0.513,0.974
"GO:0006301","GO:0006301",22,"GO:0045008",0.864454249526768,34,"postreplication repair","depyrimidination",0.829357954545455,0.487375,0.52
"GO:0009247","GO:0009247",26,"GO:0036092",0.864454249526768,73,"glycolipid biosynthetic process","phosphatidylinositol-3-phosphate biosynthetic process",0.878914772727273,0.38525,0.578
"GO:1903573","GO:1903573",31,"GO:1902236",0.864454249526768,44,"negative regulation of response to endoplasmic reticulum stress","negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway",0.806090909090909,0.3575,0.95
"GO:1903556","GO:1903556",25,"GO:0032715",0.864454249526768,80,"negative regulation of tumor necrosis factor superfamily cytokine production","negative regulation of interleukin-6 production",0.820653409090909,0.3528,0.709
"GO:0045724","GO:0045724",30,"GO:1900227",0.864454249526768,28,"positive regulation of cilium assembly","positive regulation of NLRP3 inflammasome complex assembly",0.874221590909091,0.311125,0.622
"GO:0010906","GO:0010906",2,"GO:0070874",0.864454249526768,103,"regulation of glucose metabolic process","negative regulation of glycogen metabolic process",0.841625,0.247333333333333,0.773
"GO:0048522","GO:0048522",40,"GO:0048522",0.862103675683073,5813,"positive regulation of cellular process","positive regulation of cellular process",0.888068181818182,1,0
"GO:0031571","GO:0031571",32,"GO:0006977",0.862103675683073,29,"mitotic G1 DNA damage checkpoint signaling","DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",0.767534090909091,0.3235,0.973
"GO:0046605","GO:0046605",37,"GO:0046599",0.862103675683073,54,"regulation of centrosome cycle","regulation of centriole replication",0.849164772727273,0.310666666666667,0.953
"GO:0006506","GO:0006506",26,"GO:0036092",0.862103675683073,31,"GPI anchor biosynthetic process","phosphatidylinositol-3-phosphate biosynthetic process",0.845568181818182,0.29125,0.802
"GO:0030258","GO:0030258",26,"GO:0036092",0.85567803661916,192,"lipid modification","phosphatidylinositol-3-phosphate biosynthetic process",0.901284090909091,0.487875,0.53
"GO:0019369","GO:0019369",21,"GO:0042759",0.85567803661916,58,"arachidonic acid metabolic process","long-chain fatty acid biosynthetic process",0.8839375,0.3398,0.837
"GO:0032527","GO:0032527",41,"GO:0032527",0.845522466187686,48,"protein exit from endoplasmic reticulum","protein exit from endoplasmic reticulum",0.967488636363636,1,0
"GO:0006111","GO:0006111",2,"GO:0070874",0.845522466187686,53,"regulation of gluconeogenesis","negative regulation of glycogen metabolic process",0.840375,0.240444444444444,0.737
"GO:0000731","GO:0000731",22,"GO:0045008",0.844293906970879,40,"DNA synthesis involved in DNA repair","depyrimidination",0.817732954545455,0.482875,0.524
"GO:0010799","GO:0010799",34,"GO:0010800",0.844293906970879,45,"regulation of peptidyl-threonine phosphorylation","positive regulation of peptidyl-threonine phosphorylation",0.845892045454545,0.4496,0.968
"GO:0001578","GO:0001578",37,"GO:0046599",0.844293906970879,125,"microtubule bundle formation","regulation of centriole replication",0.938005681818182,0.448666666666667,0.621
"GO:0046324","GO:0046324",16,"GO:0046325",0.844293906970879,60,"regulation of glucose import","negative regulation of glucose import",0.924215909090909,0.392333333333333,0.921
"GO:0043542","GO:0043542",42,"GO:0043542",0.831192080382263,284,"endothelial cell migration","endothelial cell migration",0.950079545454545,0.512,0
"GO:0007613","GO:0007613",43,"GO:0007613",0.822750431190059,123,"memory","memory",0.987653409090909,1,0
"GO:0007095","GO:0007095",12,"GO:1903504",0.822750431190059,37,"mitotic G2 DNA damage checkpoint signaling","regulation of mitotic spindle checkpoint",0.764613636363636,0.32775,0.775
"GO:0032873","GO:0032873",8,"GO:1903753",0.814805022846215,49,"negative regulation of stress-activated MAPK cascade","negative regulation of p38MAPK cascade",0.791448863636364,0.34525,0.896
"GO:0010824","GO:0010824",37,"GO:0046599",0.814805022846215,47,"regulation of centrosome duplication","regulation of centriole replication",0.850119318181818,0.312333333333333,0.959
"GO:0034341","GO:0034341",29,"GO:1990868",0.811426405301709,143,"response to type II interferon","response to chemokine",0.867329545454545,0.50825,0.641
"GO:0008202","GO:0008202",26,"GO:0036092",0.811426405301709,327,"steroid metabolic process","phosphatidylinositol-3-phosphate biosynthetic process",0.896960227272727,0.506375,0.505
"GO:0071310","GO:0071310",35,"GO:0009746",0.811426405301709,2042,"cellular response to organic substance","response to hexose",0.861704545454545,0.457,0.598
"GO:0014070","GO:0014070",35,"GO:0009746",0.811426405301709,913,"response to organic cyclic compound","response to hexose",0.900403409090909,0.452,0.542
"GO:0050806","GO:0050806",5,"GO:0050805",0.811426405301709,174,"positive regulation of synaptic transmission","negative regulation of synaptic transmission",0.880176136363636,0.40375,0.731
"GO:0043407","GO:0043407",34,"GO:0010800",0.811426405301709,51,"negative regulation of MAP kinase activity","positive regulation of peptidyl-threonine phosphorylation",0.721039772727273,0.401,0.553
"GO:0030330","GO:0030330",32,"GO:0006977",0.811426405301709,73,"DNA damage response, signal transduction by p53 class mediator","DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",0.828994318181818,0.35625,0.906
"GO:0046854","GO:0046854",26,"GO:0036092",0.800915975103521,66,"phosphatidylinositol phosphate biosynthetic process","phosphatidylinositol-3-phosphate biosynthetic process",0.867698863636364,0.336125,0.923
"GO:0010631","GO:0010631",42,"GO:0043542",0.79446192072328,372,"epithelial cell migration","endothelial cell migration",0.949267045454545,0.512,0.976
"GO:0009749","GO:0009749",35,"GO:0009746",0.79446192072328,193,"response to glucose","response to hexose",0.910107954545455,0.4714,0.995
"GO:0051346","GO:0051346",13,"GO:0032069",0.775524432776807,218,"negative regulation of hydrolase activity","regulation of nuclease activity",0.944829545454545,0.668,0.664
"GO:0032886","GO:0032886",37,"GO:0046599",0.775524432776807,258,"regulation of microtubule-based process","regulation of centriole replication",0.917965909090909,0.346,0.829
"GO:0030510","GO:0030510",38,"GO:0090092",0.766623096526104,121,"regulation of BMP signaling pathway","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",0.845903409090909,0.5425,0.915
"GO:0048015","GO:0048015",44,"GO:0048015",0.760061439504204,26,"phosphatidylinositol-mediated signaling","phosphatidylinositol-mediated signaling",0.879301136363636,1,0
"GO:0036297","GO:0036297",22,"GO:0045008",0.760061439504204,40,"interstrand cross-link repair","depyrimidination",0.829357954545455,0.487375,0.52
"GO:0006633","GO:0006633",21,"GO:0042759",0.760061439504204,168,"fatty acid biosynthetic process","long-chain fatty acid biosynthetic process",0.866022727272727,0.3466,0.863
"GO:0006284","GO:0006284",22,"GO:0045008",0.760061439504204,44,"base-excision repair","depyrimidination",0.817795454545455,0.345,0.865
"GO:0007088","GO:0007088",12,"GO:1903504",0.760061439504204,118,"regulation of mitotic nuclear division","regulation of mitotic spindle checkpoint",0.842761363636364,0.328583333333333,0.679
"GO:0044843","GO:0044843",12,"GO:1903504",0.726473491446262,279,"cell cycle G1/S phase transition","regulation of mitotic spindle checkpoint",0.914238636363636,0.369333333333333,0.689
"GO:0009152","GO:0009152",14,"GO:0015949",0.726473491446262,213,"purine ribonucleotide biosynthetic process","nucleobase-containing small molecule interconversion",0.834170454545455,0.347666666666667,0.595
"GO:0050777","GO:0050777",45,"GO:0050777",0.726055192083344,205,"negative regulation of immune response","negative regulation of immune response",0.830005681818182,1,0
"GO:0001676","GO:0001676",21,"GO:0042759",0.726055192083344,110,"long-chain fatty acid metabolic process","long-chain fatty acid biosynthetic process",0.877147727272727,0.3092,0.884
"GO:0044818","GO:0044818",12,"GO:1903504",0.726055192083344,53,"mitotic G2/M transition checkpoint","regulation of mitotic spindle checkpoint",0.786454545454546,0.302833333333333,0.804
"GO:0006513","GO:0006513",46,"GO:0006513",0.709666830309375,43,"protein monoubiquitination","protein monoubiquitination",0.917352272727273,1,0
"GO:0007162","GO:0007162",47,"GO:0007162",0.706567831142059,312,"negative regulation of cell adhesion","negative regulation of cell adhesion",0.891971590909091,1,0
"GO:0032675","GO:0032675",25,"GO:0032715",0.706567831142059,177,"regulation of interleukin-6 production","negative regulation of interleukin-6 production",0.854210227272727,0.4468,0.93
"GO:0006497","GO:0006497",48,"GO:0006497",0.700488778938563,91,"protein lipidation","protein lipidation",0.888727272727273,0.6935,0
"GO:0045787","GO:0045787",12,"GO:1903504",0.697692670211253,334,"positive regulation of cell cycle","regulation of mitotic spindle checkpoint",0.857198863636364,0.409,0.599
"GO:0030071","GO:0030071",12,"GO:1903504",0.697692670211253,90,"regulation of mitotic metaphase/anaphase transition","regulation of mitotic spindle checkpoint",0.840505681818182,0.2795,0.68
"GO:2001243","GO:2001243",6,"GO:2000107",0.686415162828568,114,"negative regulation of intrinsic apoptotic signaling pathway","negative regulation of leukocyte apoptotic process",0.797948863636364,0.523666666666667,0.633
"GO:0000082","GO:0000082",12,"GO:1903504",0.686415162828568,252,"G1/S transition of mitotic cell cycle","regulation of mitotic spindle checkpoint",0.911329545454545,0.334083333333333,0.684
"GO:0045786","GO:0045786",12,"GO:1903504",0.684036368326098,407,"negative regulation of cell cycle","regulation of mitotic spindle checkpoint",0.827295454545455,0.34075,0.774
"GO:0044773","GO:0044773",32,"GO:0006977",0.684036368326098,83,"mitotic DNA damage checkpoint signaling","DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",0.752903409090909,0.326,0.902
"GO:0009896","GO:0009896",49,"GO:0009896",0.658080800289172,601,"positive regulation of catabolic process","positive regulation of catabolic process",0.8595,0.554,0
"GO:0034612","GO:0034612",29,"GO:1990868",0.658080800289172,259,"response to tumor necrosis factor","response to chemokine",0.909198863636364,0.49425,0.669
"GO:1902850","GO:1902850",37,"GO:0046599",0.657606338914982,163,"microtubule cytoskeleton organization involved in mitosis","regulation of centriole replication",0.888982954545455,0.443333333333333,0.628
"GO:0071219","GO:0071219",18,"GO:0006983",0.657606338914982,239,"cellular response to molecule of bacterial origin","ER overload response",0.874284090909091,0.41,0.782
"GO:0071901","GO:0071901",34,"GO:0010800",0.657606338914982,100,"negative regulation of protein serine/threonine kinase activity","positive regulation of peptidyl-threonine phosphorylation",0.790448863636364,0.4016,0.578
"GO:0043405","GO:0043405",34,"GO:0010800",0.657606338914982,142,"regulation of MAP kinase activity","positive regulation of peptidyl-threonine phosphorylation",0.826852272727273,0.4008,0.594
"GO:1902117","GO:1902117",30,"GO:1900227",0.657606338914982,83,"positive regulation of organelle assembly","positive regulation of NLRP3 inflammasome complex assembly",0.871823863636364,0.315,0.664
"GO:0071222","GO:0071222",18,"GO:0006983",0.653171518311207,226,"cellular response to lipopolysaccharide","ER overload response",0.869863636363636,0.412,0.776
"GO:0045927","GO:0045927",50,"GO:0045927",0.643343057022762,256,"positive regulation of growth","positive regulation of growth",0.933119318181818,0.519,0
"GO:0071375","GO:0071375",15,"GO:0090287",0.643343057022762,310,"cellular response to peptide hormone stimulus","regulation of cellular response to growth factor stimulus",0.872931818181818,0.463666666666667,0.68
"GO:0032680","GO:0032680",25,"GO:0032715",0.643343057022762,186,"regulation of tumor necrosis factor production","negative regulation of interleukin-6 production",0.851778409090909,0.3804,0.595
"GO:1902017","GO:1902017",30,"GO:1900227",0.643343057022762,71,"regulation of cilium assembly","positive regulation of NLRP3 inflammasome complex assembly",0.880011363636364,0.327875,0.562
"GO:0045732","GO:0045732",49,"GO:0009896",0.638169267263108,210,"positive regulation of protein catabolic process","positive regulation of catabolic process",0.837539772727273,0.554,0.892
"GO:0043069","GO:0043069",6,"GO:2000107",0.638169267263108,950,"negative regulation of programmed cell death","negative regulation of leukocyte apoptotic process",0.866369318181818,0.487666666666667,0.741
"GO:0032868","GO:0032868",15,"GO:0090287",0.638169267263108,269,"response to insulin","regulation of cellular response to growth factor stimulus",0.900278409090909,0.477666666666667,0.638
"GO:0036211","GO:0036211",48,"GO:0006497",0.638069414675599,3023,"protein modification process","protein lipidation",0.879636363636364,0.6935,0.613
"GO:0007411","GO:0007411",24,"GO:0120036",0.638069414675599,233,"axon guidance","plasma membrane bounded cell projection organization",0.920119318181818,0.549333333333333,0.776
"GO:1903829","GO:1903829",19,"GO:1904781",0.638069414675599,476,"positive regulation of protein localization","positive regulation of protein localization to centrosome",0.896448863636364,0.544666666666667,0.713
"GO:0030433","GO:0030433",31,"GO:1902236",0.638069414675599,85,"ubiquitin-dependent ERAD pathway","negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway",0.778255681818182,0.46175,0.697
"GO:0006493","GO:0006493",33,"GO:0035269",0.638069414675599,97,"protein O-linked glycosylation","protein O-linked mannosylation",0.877454545454545,0.443666666666667,0.876
"GO:0030855","GO:0030855",10,"GO:0003158",0.638069414675599,741,"epithelial cell differentiation","endothelium development",0.958267045454545,0.406833333333333,0.696
"GO:0043409","GO:0043409",8,"GO:1903753",0.638069414675599,176,"negative regulation of MAPK cascade","negative regulation of p38MAPK cascade",0.799267045454545,0.39975,0.806
"GO:0006281","GO:0006281",22,"GO:0045008",0.638069414675599,601,"DNA repair","depyrimidination",0.782840909090909,0.380625,0.639
"GO:0032787","GO:0032787",21,"GO:0042759",0.638069414675599,632,"monocarboxylic acid metabolic process","long-chain fatty acid biosynthetic process",0.887920454545455,0.3648,0.722
"GO:0031334","GO:0031334",30,"GO:1900227",0.638069414675599,198,"positive regulation of protein-containing complex assembly","positive regulation of NLRP3 inflammasome complex assembly",0.873238636363636,0.340375,0.845
"GO:0120034","GO:0120034",30,"GO:1900227",0.638069414675599,110,"positive regulation of plasma membrane bounded cell projection assembly","positive regulation of NLRP3 inflammasome complex assembly",0.87125,0.336875,0.68
