,parent,parentTerm,term,fdr,Odds Ratio,Combined Score,Genes,description
25,GO:0001890,placenta development,GO:0001890,0.2168172,22.03145,65.00692,FBN2,Placenta Development (GO:0001890)
26,GO:2000272,negative regulation of signaling receptor activity,GO:2000272,0.2168172,22.03145,65.00692,ERRFI1,Negative Regulation of Signaling Receptor Activity (GO:2000272)
27,GO:0042753,positive regulation of circadian rhythm,GO:0042753,0.2168172,26.44151,81.99664,BMAL2,Positive Regulation of Circadian Rhythm (GO:0042753)
28,GO:0060965,negative regulation of miRNA-mediated gene silencing,GO:0060965,0.2168172,33.0566,108.4137,ZSWIM8,Negative Regulation of miRNA-mediated Gene Silencing (GO:0060965)
29,GO:0036438,maintenance of lens transparency,GO:0036438,0.2168172,44.08176,154.2438,APBB2,Maintenance of Lens Transparency (GO:0036438)
30,GO:0035581,sequestering of extracellular ligand from receptor,GO:0035581,0.2168172,66.13208,250.1758,FBN2,Sequestering of Extracellular Ligand From Receptor (GO:0035581)
31,GO:0010738,regulation of protein kinase A signaling,GO:0010738,0.2168172,66.13208,250.1758,PJA2,Regulation of Protein Kinase A Signaling (GO:0010738)
32,GO:0002694,regulation of leukocyte activation,GO:0002694,0.2168172,26.44151,81.99664,PJA2,Regulation of Leukocyte Activation (GO:0002694)
33,GO:1904996,positive regulation of leukocyte adhesion to vascular endothelial cell,GO:1904996,0.2168172,22.03145,65.00692,ETS1,Positive Regulation of Leukocyte Adhesion to Vascular Endothelial Cell (GO:1904996)
34,GO:0071694,maintenance of protein location in extracellular region,GO:0071694,0.2168172,132.283,553.5628,FBN2,Maintenance of Protein Location in Extracellular Region (GO:0071694)
35,GO:0042551,neuron maturation,GO:0042551,0.2168172,22.03145,65.00692,FARP2,Neuron Maturation (GO:0042551)
36,GO:0048048,embryonic eye morphogenesis,GO:0048048,0.2168172,66.13208,250.1758,FBN2,Embryonic Eye Morphogenesis (GO:0048048)
37,GO:0010743,regulation of macrophage derived foam cell differentiation,GO:0010743,0.2168172,22.03145,65.00692,NFKB1,Regulation of Macrophage Derived Foam Cell Differentiation (GO:0010743)
38,GO:0031646,positive regulation of nervous system process,GO:0031646,0.2168172,22.03145,65.00692,DICER1,Positive Regulation of Nervous System Process (GO:0031646)
39,GO:0070252,actin-mediated cell contraction,GO:0070252,0.2168172,22.03145,65.00692,PIK3CA,Actin-Mediated Cell Contraction (GO:0070252)
40,GO:0045687,positive regulation of glial cell differentiation,GO:0045687,0.2168172,44.08176,154.2438,DICER1,Positive Regulation of Glial Cell Differentiation (GO:0045687)
41,GO:0035994,response to muscle stretch,GO:0035994,0.2168172,26.44151,81.99664,PIK3CA,Response to Muscle Stretch (GO:0035994)
42,GO:0032387,negative regulation of intracellular transport,GO:0032387,0.2168172,26.44151,81.99664,MTMR4,Negative Regulation of Intracellular Transport (GO:0032387)
43,GO:0060291,long-term synaptic potentiation,GO:0060291,0.2168172,26.44151,81.99664,NFATC4,Long-Term Synaptic Potentiation (GO:0060291)
44,GO:0032288,myelin assembly,GO:0032288,0.2168172,26.44151,81.99664,DICER1,Myelin Assembly (GO:0032288)
45,GO:1902931,negative regulation of alcohol biosynthetic process,GO:1902931,0.2168172,33.0566,108.4137,NFKB1,Negative Regulation of Alcohol Biosynthetic Process (GO:1902931)
46,GO:2001135,regulation of endocytic recycling,GO:2001135,0.2168172,22.03145,65.00692,MTMR4,Regulation of Endocytic Recycling (GO:2001135)
47,GO:0038084,vascular endothelial growth factor signaling pathway,GO:0038084,0.2168172,33.0566,108.4137,PIK3CA,Vascular Endothelial Growth Factor Signaling Pathway (GO:0038084)
48,GO:0030422,siRNA processing,GO:0030422,0.2168172,33.0566,108.4137,DICER1,siRNA Processing (GO:0030422)
49,GO:0070741,response to interleukin-6,GO:0070741,0.2168172,66.13208,250.1758,NFKB1,Response to Interleukin-6 (GO:0070741)
50,GO:0032688,negative regulation of interferon-beta production,GO:0032688,0.2168172,22.03145,65.00692,RELB,Negative Regulation of Interferon-Beta Production (GO:0032688)
51,GO:2001251,negative regulation of chromosome organization,GO:2001251,0.2168172,22.03145,65.00692,WAPL,Negative Regulation of Chromosome Organization (GO:2001251)
52,GO:0010646,regulation of cell communication,GO:0010646,0.2168172,9.261273,34.88057,PPP6R2;PPP6R3,Regulation of Cell Communication (GO:0010646)
53,GO:0055119,relaxation of cardiac muscle,GO:0055119,0.2168172,33.0566,108.4137,PIK3CA,Relaxation of Cardiac Muscle (GO:0055119)
54,GO:0030512,negative regulation of transforming growth factor beta receptor signaling pathway,GO:0030512,0.2168172,7.667033,26.34437,FBN2;MTMR4,Negative Regulation of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030512)
55,GO:1901838,positive regulation of transcription of nucleolar large rRNA by RNA polymerase I,GO:1901838,0.2168172,22.03145,65.00692,NOL11,Positive Regulation of Transcription of Nucleolar Large rRNA by RNA Polymerase I (GO:1901838)
56,GO:0043276,anoikis,GO:0043276,0.2168172,33.0566,108.4137,PIK3CA,Anoikis (GO:0043276)
57,GO:0031175,neuron projection development,GO:0031175,0.2168172,4.910702,17.61923,ALS2;DICER1;CAMSAP1,Neuron Projection Development (GO:0031175)
58,GO:1990776,response to angiotensin,GO:1990776,0.2168172,26.44151,81.99664,NFKB1,Response to Angiotensin (GO:1990776)
59,GO:0050808,synapse organization,GO:0050808,0.2168172,7.667033,26.34437,FARP1;APBB2,Synapse Organization (GO:0050808)
60,GO:0048812,neuron projection morphogenesis,GO:0048812,0.2168172,5.833613,23.43254,FARP1;ALS2;DICER1,Neuron Projection Morphogenesis (GO:0048812)
61,GO:0007266,Rho protein signal transduction,GO:0007266,0.2168172,8.134033,28.78733,CDC42EP3;MYO9B,Rho Protein Signal Transduction (GO:0007266)
62,GO:0010558,negative regulation of macromolecule biosynthetic process,GO:0010558,0.2168172,4.851541,17.26245,DICER1;NFKB1;AURKA,Negative Regulation of Macromolecule Biosynthetic Process (GO:0010558)
63,GO:1905954,positive regulation of lipid localization,GO:1905954,0.2168172,44.08176,154.2438,NFKB1,Positive Regulation of Lipid Localization (GO:1905954)
64,GO:0045944,positive regulation of transcription by RNA polymerase II,GO:0045944,0.2168172,2.455404,8.269694,BMAL2;APBB2;ETS1;NFKB1;ETV5;RELB;NFATC4,Positive Regulation of Transcription by RNA Polymerase II (GO:0045944)
65,GO:0007052,mitotic spindle organization,GO:0007052,0.2168172,5.669935,22.36936,TPX2;WDR62;AURKA,Mitotic Spindle Organization (GO:0007052)
66,GO:0006778,porphyrin-containing compound metabolic process,GO:0006778,0.2168172,33.0566,108.4137,PPOX,Porphyrin-Containing Compound Metabolic Process (GO:0006778)
67,GO:0000281,mitotic cytokinesis,GO:0000281,0.2168172,5.954701,17.86335,SNX18;SNX9,Mitotic Cytokinesis (GO:0000281)
68,GO:1901988,negative regulation of cell cycle phase transition,GO:1901988,0.2168172,22.03145,65.00692,APBB2,Negative Regulation of Cell Cycle Phase Transition (GO:1901988)
69,GO:0046148,pigment biosynthetic process,GO:0046148,0.2170319,14.68134,38.24707,PPOX,Pigment Biosynthetic Process (GO:0046148)
70,GO:0048015,phosphatidylinositol-mediated signaling,GO:0048015,0.2170319,14.68134,38.24707,PIK3CA,Phosphatidylinositol-Mediated Signaling (GO:0048015)
71,GO:0090382,phagosome maturation,GO:0090382,0.2170319,14.68134,38.24707,MTMR4,Phagosome Maturation (GO:0090382)
72,GO:0030575,nuclear body organization,GO:0030575,0.2170319,16.51887,44.71304,ETS1,Nuclear Body Organization (GO:0030575)
73,GO:0043589,skin morphogenesis,GO:0043589,0.2170319,18.8814,53.26146,ERRFI1,Skin Morphogenesis (GO:0043589)
74,GO:0007063,regulation of sister chromatid cohesion,GO:0007063,0.2170319,18.8814,53.26146,WAPL,Regulation of Sister Chromatid Cohesion (GO:0007063)
75,GO:0097720,calcineurin-mediated signaling,GO:0097720,0.2170319,16.51887,44.71304,NFATC4,Calcineurin-Mediated Signaling (GO:0097720)
76,GO:0070922,RISC complex assembly,GO:0070922,0.2170319,18.8814,53.26146,DICER1,RISC Complex Assembly (GO:0070922)
77,GO:0045604,regulation of epidermal cell differentiation,GO:0045604,0.2170319,16.51887,44.71304,ERRFI1,Regulation of Epidermal Cell Differentiation (GO:0045604)
78,GO:1901163,regulation of trophoblast cell migration,GO:1901163,0.2170319,14.68134,38.24707,FBN2,Regulation of Trophoblast Cell Migration (GO:1901163)
79,GO:0051044,positive regulation of membrane protein ectodomain proteolysis,GO:0051044,0.2170319,16.51887,44.71304,SNX9,Positive Regulation of Membrane Protein Ectodomain Proteolysis (GO:0051044)
80,GO:0030501,positive regulation of bone mineralization,GO:0030501,0.2170319,14.68134,38.24707,FBN2,Positive Regulation of Bone Mineralization (GO:0030501)
81,GO:0006699,bile acid biosynthetic process,GO:0006699,0.2170319,14.68134,38.24707,OSBPL6,Bile Acid Biosynthetic Process (GO:0006699)
82,GO:0043010,camera-type eye development,GO:0043010,0.2170319,16.51887,44.71304,FBN2,Camera-Type Eye Development (GO:0043010)
83,GO:0006275,regulation of DNA replication,GO:0006275,0.2170319,5.355385,15.09991,WAPL;OBI1,Regulation of DNA Replication (GO:0006275)
84,GO:0016567,protein ubiquitination,GO:0016567,0.2170319,2.738894,7.33402,ATG3;ZSWIM8;PJA2;OBI1,Protein Ubiquitination (GO:0016567)
85,GO:1900745,positive regulation of p38MAPK cascade,GO:1900745,0.2170319,16.51887,44.71304,PJA2,Positive Regulation of p38MAPK Cascade (GO:1900745)
86,GO:0030316,osteoclast differentiation,GO:0030316,0.2170319,16.51887,44.71304,FARP2,Osteoclast Differentiation (GO:0030316)
87,GO:0006357,regulation of transcription by RNA polymerase II,GO:0006357,0.2170319,1.845076,4.95795,ZNF217;BMAL2;APBB2;DICER1;IKZF2;ETS1;NFKB1;ETV5;RELB;NFATC4,Regulation of Transcription by RNA Polymerase II (GO:0006357)
88,GO:0000425,pexophagy,GO:0000425,0.2176605,13.21132,33.2074,ATG2B,Pexophagy (GO:0000425)
89,GO:0001889,liver development,GO:0001889,0.2250707,12.00858,29.18395,AURKA,Liver Development (GO:0001889)
90,GO:0006308,DNA catabolic process,GO:0006308,0.2250707,12.00858,29.18395,DICER1,DNA Catabolic Process (GO:0006308)
91,GO:0062197,cellular response to chemical stress,GO:0062197,0.2250707,4.242369,10.31493,PIK3CA;ETV5,Cellular Response to Chemical Stress (GO:0062197)
92,GO:0071526,semaphorin-plexin signaling pathway,GO:0071526,0.2395905,10.1582,23.19649,FARP2,Semaphorin-Plexin Signaling Pathway (GO:0071526)
93,GO:0046856,phosphatidylinositol dephosphorylation,GO:0046856,0.2395905,10.1582,23.19649,MTMR4,Phosphatidylinositol Dephosphorylation (GO:0046856)
94,GO:0010592,positive regulation of lamellipodium assembly,GO:0010592,0.2395905,10.1582,23.19649,PIK3CA,Positive Regulation of Lamellipodium Assembly (GO:0010592)
95,GO:0008637,apoptotic mitochondrial changes,GO:0008637,0.2431474,9.431267,20.92073,ATG3,Apoptotic Mitochondrial Changes (GO:0008637)
96,GO:0006605,protein targeting,GO:0006605,0.2466061,3.655954,8.008452,ATG3;CDC37,Protein Targeting (GO:0006605)
97,GO:0006278,RNA-templated DNA biosynthetic process,GO:0006278,0.2476473,7.763596,15.89197,TNKS1BP1,RNA-templated DNA Biosynthetic Process (GO:0006278)
98,GO:0048207,"vesicle targeting, rough ER to cis-Golgi",GO:0048207,0.2476473,7.763596,15.89197,PPP6C,"Vesicle Targeting, Rough ER to cis-Golgi (GO:0048207)"
99,GO:0072666,establishment of protein localization to vacuole,GO:0072666,0.2506238,7.331237,14.63756,UBAP1,Establishment of Protein Localization to Vacuole (GO:0072666)
100,GO:0071277,cellular response to calcium ion,GO:0071277,0.2842552,5.733388,10.2131,ITPKC,Cellular Response to Calcium Ion (GO:0071277)
101,GO:0036258,multivesicular body assembly,GO:0036258,0.2861204,5.493711,9.581981,UBAP1,Multivesicular Body Assembly (GO:0036258)
102,GO:0006284,base-excision repair,GO:0006284,0.2927282,4.881202,8.013901,USP47,Base-Excision Repair (GO:0006284)
103,GO:0006612,protein targeting to membrane,GO:0006612,0.305083,4.543266,7.178678,ATG3,Protein Targeting to Membrane (GO:0006612)
104,GO:0070925,organelle assembly,GO:0070925,0.3105304,1.953228,3.030753,ATG3;UBAP1;ATG2B,Organelle Assembly (GO:0070925)
105,GO:0042593,glucose homeostasis,GO:0042593,0.3341869,3.761186,5.338872,FBN2,Glucose Homeostasis (GO:0042593)
106,GO:0018105,peptidyl-serine phosphorylation,GO:0018105,0.3610795,3.131177,3.966948,AURKA,Peptidyl-Serine Phosphorylation (GO:0018105)
107,GO:0032103,positive regulation of response to external stimulus,GO:0032103,0.4019941,2.477394,2.671114,ETS1,Positive Regulation of Response to External Stimulus (GO:0032103)
108,GO:0045732,positive regulation of protein catabolic process,GO:0045732,0.4101846,2.386621,2.503259,SNX9,Positive Regulation of Protein Catabolic Process (GO:0045732)
109,GO:0048522,positive regulation of cellular process,GO:0048522,0.592706,1.080594,0.6280821,DICER1;NFKB1,Positive Regulation of Cellular Process (GO:0048522)
110,GO:0050821,protein stabilization,GO:0050821,0.6762721,0.9611461,0.4121637,CDC37,Protein Stabilization (GO:0050821)
