,parent,parentTerm,term,fdr,Odds Ratio,Combined Score,Genes,description
75,GO:0106300,protein-DNA covalent cross-linking repair,GO:0106300,0.8492962,5.38389,12.55797,FAM111A;TEX264,protein-DNA Covalent Cross-Linking Repair (GO:0106300)
76,GO:0042770,signal transduction in response to DNA damage,GO:0042770,0.8492962,1.799079,4.043503,DTX3L;CDC5L;TOPBP1;RPL26;ERCC6;PRPF19;PARP9;CLOCK,Signal Transduction in Response to DNA Damage (GO:0042770)
77,GO:0060134,prepulse inhibition,GO:0060134,0.8492962,inf,inf,PTEN,Prepulse Inhibition (GO:0060134)
78,GO:0018095,protein polyglutamylation,GO:0018095,0.8492962,inf,inf,CFAP20,Protein Polyglutamylation (GO:0018095)
79,GO:0010737,protein kinase A signaling,GO:0010737,0.8492962,5.38389,12.55797,TOX4;FBN1,Protein Kinase A Signaling (GO:0010737)
80,GO:0072182,regulation of nephron tubule epithelial cell differentiation,GO:0072182,0.8492962,inf,inf,CTNNB1,Regulation of Nephron Tubule Epithelial Cell Differentiation (GO:0072182)
81,GO:0000290,deadenylation-dependent decapping of nuclear-transcribed mRNA,GO:0000290,0.8492962,5.38389,12.55797,LSM1;PATL1,Deadenylation-Dependent Decapping of Nuclear-Transcribed mRNA (GO:0000290)
82,GO:0060428,lung epithelium development,GO:0060428,0.8492962,inf,inf,ERRFI1,Lung Epithelium Development (GO:0060428)
83,GO:0036089,cleavage furrow formation,GO:0036089,0.8492962,5.38389,12.55797,SNX18;SNX9,Cleavage Furrow Formation (GO:0036089)
84,GO:0070305,response to cGMP,GO:0070305,0.8492962,inf,inf,RAPGEF2,Response to cGMP (GO:0070305)
85,GO:0140367,antibacterial innate immune response,GO:0140367,0.8492962,inf,inf,NFKB1,Antibacterial Innate Immune Response (GO:0140367)
86,GO:0060556,regulation of vitamin D biosynthetic process,GO:0060556,0.8492962,inf,inf,NFKB1,Regulation of Vitamin D Biosynthetic Process (GO:0060556)
87,GO:1900452,regulation of long-term synaptic depression,GO:1900452,0.8492962,inf,inf,FMR1,Regulation of Long-Term Synaptic Depression (GO:1900452)
88,GO:0044331,cell-cell adhesion mediated by cadherin,GO:0044331,0.8492962,3.46332,8.376092,CDH6;CDH2;CTNNB1,Cell-Cell Adhesion Mediated by Cadherin (GO:0044331)
89,GO:0006596,polyamine biosynthetic process,GO:0006596,0.8492962,inf,inf,RAI1,Polyamine Biosynthetic Process (GO:0006596)
90,GO:0036150,phosphatidylserine acyl-chain remodeling,GO:0036150,0.8492962,5.38389,12.55797,OSBPL8;OSBPL5,Phosphatidylserine Acyl-Chain Remodeling (GO:0036150)
91,GO:0031643,positive regulation of myelination,GO:0031643,0.8492962,5.38389,12.55797,RNF10;DICER1,Positive Regulation of Myelination (GO:0031643)
92,GO:0070243,regulation of thymocyte apoptotic process,GO:0070243,0.8492962,inf,inf,ZC3H8,Regulation of Thymocyte Apoptotic Process (GO:0070243)
93,GO:0072674,multinuclear osteoclast differentiation,GO:0072674,0.8492962,inf,inf,SH3PXD2A,Multinuclear Osteoclast Differentiation (GO:0072674)
94,GO:0015884,folic acid transport,GO:0015884,0.8492962,inf,inf,SLC19A1,Folic Acid Transport (GO:0015884)
95,GO:0035774,positive regulation of insulin secretion involved in cellular response to glucose stimulus,GO:0035774,0.8492962,5.38389,12.55797,STX4;C2CD2L,+ Reg of Insulin Secretion Inv in Cellular Resp to Glucose Stimulus (GO:0035774)
96,GO:0060272,embryonic skeletal joint morphogenesis,GO:0060272,0.8492962,inf,inf,CTNNB1,Embryonic Skeletal Joint Morphogenesis (GO:0060272)
97,GO:0060558,regulation of calcidiol 1-monooxygenase activity,GO:0060558,0.8492962,inf,inf,NFKB1,Regulation of Calcidiol 1-Monooxygenase Activity (GO:0060558)
98,GO:0006473,protein acetylation,GO:0006473,0.8492962,2.487312,5.500968,CREBBP;KAT6A;NAT10;CLOCK,Protein Acetylation (GO:0006473)
99,GO:0034137,positive regulation of toll-like receptor 2 signaling pathway,GO:0034137,0.8492962,inf,inf,PJA2,Positive Regulation of Toll-Like Receptor 2 Signaling Pathway (GO:0034137)
100,GO:2001032,regulation of double-strand break repair via nonhomologous end joining,GO:2001032,0.8492962,2.487312,5.500968,POT1;AUNIP;ERCC6;WRAP53,Regulation of Double-Strand Break Repair via Nonhomologous End Joining (GO:2001032)
101,GO:1903689,"regulation of wound healing, spreading of epidermal cells",GO:1903689,0.8492962,5.38389,12.55797,PTEN;CLASP2,"Regulation of Wound Healing, Spreading of Epidermal Cells (GO:1903689)"
102,GO:1905941,positive regulation of gonad development,GO:1905941,0.8492962,inf,inf,DHX37,Positive Regulation of Gonad Development (GO:1905941)
103,GO:0072132,mesenchyme morphogenesis,GO:0072132,0.8492962,inf,inf,SMAD2,Mesenchyme Morphogenesis (GO:0072132)
104,GO:0003323,type B pancreatic cell development,GO:0003323,0.8492962,inf,inf,CDH2,Type B Pancreatic Cell Development (GO:0003323)
105,GO:0000819,sister chromatid segregation,GO:0000819,0.8492962,2.023933,5.00912,SPAG5;NUSAP1;TUBG2;TUBG1;KNSTRN;WAPL;ZWINT,Sister Chromatid Segregation (GO:0000819)
106,GO:0010894,negative regulation of steroid biosynthetic process,GO:0010894,0.8492962,inf,inf,NFKB1,Negative Regulation of Steroid Biosynthetic Process (GO:0010894)
107,GO:0140014,mitotic nuclear division,GO:0140014,0.8492962,1.799079,4.043503,SPAG5;NUSAP1;TUBG2;TUBG1;KNSTRN;WAPL;ZWINT;CLASP2,Mitotic Nuclear Division (GO:0140014)
108,GO:0006778,porphyrin-containing compound metabolic process,GO:0006778,0.8492962,5.38389,12.55797,BDH2;PPOX,Porphyrin-Containing Compound Metabolic Process (GO:0006778)
109,GO:0030213,hyaluronan biosynthetic process,GO:0030213,0.8492962,inf,inf,DDX18,Hyaluronan Biosynthetic Process (GO:0030213)
110,GO:1904816,"positive regulation of protein localization to chromosome, telomeric region",GO:1904816,0.8492962,5.38389,12.55797,GNL3L;WRAP53,"Positive Regulation of Protein Localization to Chromosome, Telomeric Region (GO:1904816)"
111,GO:0010667,negative regulation of cardiac muscle cell apoptotic process,GO:0010667,0.8492962,inf,inf,PPP1R10,Negative Regulation of Cardiac Muscle Cell Apoptotic Process (GO:0010667)
112,GO:0006368,transcription elongation by RNA polymerase II,GO:0006368,0.8492962,2.207188,5.551932,SETD2;EAF1;ELP4;SUPT6H;IWS1;GLYR1,Transcription Elongation by RNA Polymerase II (GO:0006368)
113,GO:0045071,negative regulation of viral genome replication,GO:0045071,0.8745827,2.128014,4.558221,SRPK2;FAM111A;SHFL;SRPK1;APOBEC3B,Negative Regulation of Viral Genome Replication (GO:0045071)
114,GO:0048311,mitochondrion distribution,GO:0048311,0.927838,4.037275,8.078345,CLUH;TRAK1,Mitochondrion Distribution (GO:0048311)
115,GO:0007176,regulation of epidermal growth factor-activated receptor activity,GO:0007176,0.927838,4.037275,8.078345,ERRFI1;ZGPAT,Regulation of Epidermal Growth Factor-Activated Receptor Activity (GO:0007176)
116,GO:0000056,ribosomal small subunit export from nucleus,GO:0000056,0.927838,4.037275,8.078345,RPS15;NOP9,Ribosomal Small Subunit Export From Nucleus (GO:0000056)
117,GO:0000467,"exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",GO:0000467,0.927838,4.037275,8.078345,EXOSC9;EXOSC8,Exonucleolytic Trimming to Gen Mat 3'-End of 5.8S rRNA Frm Tricistronic rRNA Trnscpt (GO:0000467)
118,GO:1990776,response to angiotensin,GO:1990776,0.927838,4.037275,8.078345,SMAD3;NFKB1,Response to Angiotensin (GO:1990776)
119,GO:0051588,regulation of neurotransmitter transport,GO:0051588,0.927838,4.037275,8.078345,FMR1;MYOF,Regulation of Neurotransmitter Transport (GO:0051588)
120,GO:0043632,modification-dependent macromolecule catabolic process,GO:0043632,0.927838,4.037275,8.078345,TUT7;FAU,Modification-Dependent Macromolecule Catabolic Process (GO:0043632)
121,GO:0001889,liver development,GO:0001889,0.9357694,2.692836,5.321495,PHF2;SLTM;AURKA,Liver Development (GO:0001889)
122,GO:0007399,nervous system development,GO:0007399,0.9611067,1.3408,2.605202,FARP1;ARNT2;EIF2B2;UTP11;NR2F1;ATN1;PTEN;WDR62;NR2F2;TRAK1;ESS2;NPAS2;NR2F6;CHERP;LRP6;CDH2;NAV3;DVL1;ERCC6;JARID2,Nervous System Development (GO:0007399)
123,GO:0008589,regulation of smoothened signaling pathway,GO:0008589,0.9999931,0.3214891,0.01564738,CREBBP,Regulation of Smoothened Signaling Pathway (GO:0008589)
124,GO:0032781,positive regulation of ATP-dependent activity,GO:0032781,0.9999931,0.4234173,0.04276463,DNAJC9,Positive Regulation of ATP-dependent Activity (GO:0032781)
125,GO:0030574,collagen catabolic process,GO:0030574,0.9999931,0.8056483,0.2601109,MRC2,Collagen Catabolic Process (GO:0030574)
126,GO:0048015,phosphatidylinositol-mediated signaling,GO:0048015,0.9999931,0.8953074,0.3324972,PIK3CA,Phosphatidylinositol-Mediated Signaling (GO:0048015)
127,GO:0090382,phagosome maturation,GO:0090382,0.9999931,0.8953074,0.3324972,MTMR4,Phagosome Maturation (GO:0090382)
128,GO:0048268,clathrin coat assembly,GO:0048268,0.9999931,0.8953074,0.3324972,PICALM,Clathrin Coat Assembly (GO:0048268)
129,GO:1903608,protein localization to cytoplasmic stress granule,GO:1903608,0.9999931,1.343603,0.7809764,YBX1,Protein Localization to Cytoplasmic Stress Granule (GO:1903608)
130,GO:0001890,placenta development,GO:0001890,0.9999931,1.343603,0.7809764,FBN2,Placenta Development (GO:0001890)
131,GO:0051180,vitamin transport,GO:0051180,0.9999931,1.343603,0.7809764,SLC19A1,Vitamin Transport (GO:0051180)
132,GO:0060078,regulation of postsynaptic membrane potential,GO:0060078,0.9999931,1.343603,0.7809764,SLTM,Regulation of Postsynaptic Membrane Potential (GO:0060078)
133,GO:0070212,protein poly-ADP-ribosylation,GO:0070212,0.9999931,1.61258,1.103478,PARP9,Protein poly-ADP-ribosylation (GO:0070212)
134,GO:0007215,glutamate receptor signaling pathway,GO:0007215,0.9999931,1.61258,1.103478,FMR1,Glutamate Receptor Signaling Pathway (GO:0007215)
135,GO:0043954,cellular component maintenance,GO:0043954,0.9999931,1.61258,1.103478,LNPK,Cellular Component Maintenance (GO:0043954)
136,GO:0071425,hematopoietic stem cell proliferation,GO:0071425,0.9999931,2.016046,1.64186,ETV6,Hematopoietic Stem Cell Proliferation (GO:0071425)
137,GO:0061548,ganglion development,GO:0061548,0.9999931,2.016046,1.64186,CTNNB1,Ganglion Development (GO:0061548)
138,GO:0072423,response to DNA damage checkpoint signaling,GO:0072423,0.9999931,2.016046,1.64186,EME1,Response to DNA Damage Checkpoint Signaling (GO:0072423)
139,GO:0006335,DNA replication-dependent chromatin assembly,GO:0006335,0.9999931,2.016046,1.64186,ASF1B,DNA Replication-Dependent Chromatin Assembly (GO:0006335)
140,GO:0006984,ER-nucleus signaling pathway,GO:0006984,0.9999931,1.613368,1.525338,QRICH1;ATF6,ER-nucleus Signaling Pathway (GO:0006984)
141,GO:0018206,peptidyl-methionine modification,GO:0018206,0.9999931,2.68849,2.646027,METAP1,Peptidyl-Methionine Modification (GO:0018206)
142,GO:0042634,regulation of hair cycle,GO:0042634,0.9999931,2.68849,2.646027,CLOCK,Regulation of Hair Cycle (GO:0042634)
143,GO:0006858,extracellular transport,GO:0006858,0.9999931,4.033376,4.910369,ARRDC1,Extracellular Transport (GO:0006858)
144,GO:0010464,regulation of mesenchymal cell proliferation,GO:0010464,0.9999931,4.033376,4.910369,PHF14,Regulation of Mesenchymal Cell Proliferation (GO:0010464)
145,GO:0062009,secondary palate development,GO:0062009,0.9999931,8.068036,12.64519,SMAD2,Secondary Palate Development (GO:0062009)
146,GO:0071526,semaphorin-plexin signaling pathway,GO:0071526,0.9999931,2.202527,3.598918,FARP2;SEMA3C;SLTM,Semaphorin-Plexin Signaling Pathway (GO:0071526)
147,GO:0007423,sensory organ development,GO:0007423,0.9999931,0.7322908,0.2062069,ATF6,Sensory Organ Development (GO:0007423)
148,GO:1990000,amyloid fibril formation,GO:1990000,0.9999931,1.344045,1.0208,FUS;USP9X,Amyloid Fibril Formation (GO:1990000)
149,GO:0034375,high-density lipoprotein particle remodeling,GO:0034375,0.9999931,1.151476,0.5731349,APOM,High-Density Lipoprotein Particle Remodeling (GO:0034375)
150,GO:0030522,intracellular receptor signaling pathway,GO:0030522,0.9999931,0.6711596,0.1652798,TIFA,Intracellular Receptor Signaling Pathway (GO:0030522)
151,GO:0033962,P-body assembly,GO:0033962,0.9999931,1.613368,1.525338,RC3H1;PATL1,P-body Assembly (GO:0033962)
152,GO:0021846,cell proliferation in forebrain,GO:0021846,0.9999931,1.151476,0.5731349,NUMB,Cell Proliferation in Forebrain (GO:0021846)
153,GO:0050821,protein stabilization,GO:0050821,0.9999931,0.5661019,0.01648494,USP36;BAG4;USP9X;CDC37;DVL1;PTEN;TAF9B;NOP53;GTPBP4,Protein Stabilization (GO:0050821)
154,GO:0043648,dicarboxylic acid metabolic process,GO:0043648,0.9999931,0.5745501,0.08715927,FAHD2A;SLC19A1,Dicarboxylic Acid Metabolic Process (GO:0043648)
155,GO:2000273,positive regulation of signaling receptor activity,GO:2000273,0.9999931,4.033376,4.910369,NCOA3,Positive Regulation of Signaling Receptor Activity (GO:2000273)
156,GO:0099504,synaptic vesicle cycle,GO:0099504,0.9999931,0.6711596,0.1652798,CDH2,Synaptic Vesicle Cycle (GO:0099504)
157,GO:0051240,positive regulation of multicellular organismal process,GO:0051240,0.9999931,1.015624,0.6696221,SMAD2;SS18;SMARCD1;WWTR1;SMAD3;PHF10;NCOA3;RBM19;EHMT1;ALOX12B;VPS72;C1D;SAP130;PKP1;CTNNB1;BRD9,Positive Regulation of Multicellular Organismal Process (GO:0051240)
158,GO:0046148,pigment biosynthetic process,GO:0046148,0.9999931,0.8953074,0.3324972,PPOX,Pigment Biosynthetic Process (GO:0046148)
159,GO:0071634,regulation of transforming growth factor beta production,GO:0071634,0.9999931,2.016046,1.64186,SMAD3,Regulation of Transforming Growth Factor Beta Production (GO:0071634)
160,GO:0034605,cellular response to heat,GO:0034605,0.9999931,0.3495563,0.02165813,SLU7,Cellular Response to Heat (GO:0034605)
161,GO:0006996,organelle organization,GO:0006996,0.9999931,0.5401896,0.001681088,CLUH;MTX2;CDCA8;MTMR4;MFF;CAMSAP1;TJAP1;TTC17;VPS72;NOA1;KAT6A;STX4;TOPBP1;AJUBA;LNPK;PAK4;CLASP2,Organelle Organization (GO:0006996)
162,GO:1905332,positive regulation of morphogenesis of an epithelium,GO:1905332,0.9999931,2.016046,1.64186,CTNNB1,Positive Regulation of Morphogenesis of an Epithelium (GO:1905332)
163,GO:0042551,neuron maturation,GO:0042551,0.9999931,1.343603,0.7809764,FARP2,Neuron Maturation (GO:0042551)
164,GO:0060382,regulation of DNA strand elongation,GO:0060382,0.9999931,1.151671,0.707898,TFPT;POT1,Regulation of DNA Strand Elongation (GO:0060382)
165,GO:0048145,regulation of fibroblast proliferation,GO:0048145,0.9999931,0.7669237,0.2320117,MED25;CTNNB1,Regulation of Fibroblast Proliferation (GO:0048145)
166,GO:0140467,integrated stress response signaling,GO:0140467,0.9999931,0.6711596,0.1652798,QRICH1,Integrated Stress Response Signaling (GO:0140467)
167,GO:0048485,sympathetic nervous system development,GO:0048485,0.9999931,2.016046,1.64186,CTNNB1,Sympathetic Nervous System Development (GO:0048485)
168,GO:1900221,regulation of amyloid-beta clearance,GO:1900221,0.9999931,1.343603,0.7809764,C1D,Regulation of Amyloid-Beta Clearance (GO:1900221)
169,GO:0060836,lymphatic endothelial cell differentiation,GO:0060836,0.9999931,8.068036,12.64519,NR2F2,Lymphatic Endothelial Cell Differentiation (GO:0060836)
170,GO:0010574,regulation of vascular endothelial growth factor production,GO:0010574,0.9999931,0.8056483,0.2601109,C5,Regulation of Vascular Endothelial Growth Factor Production (GO:0010574)
171,GO:0006801,superoxide metabolic process,GO:0006801,0.9999931,0.8056483,0.2601109,SH3PXD2A,Superoxide Metabolic Process (GO:0006801)
172,GO:0006470,protein dephosphorylation,GO:0006470,0.9999931,0.5237536,0.04420624,PPP6C;FBXW11;PTEN,Protein Dephosphorylation (GO:0006470)
173,GO:0060173,limb development,GO:0060173,0.9999931,1.007381,0.4320504,LNPK,Limb Development (GO:0060173)
174,GO:0010743,regulation of macrophage derived foam cell differentiation,GO:0010743,0.9999931,1.343603,0.7809764,NFKB1,Regulation of Macrophage Derived Foam Cell Differentiation (GO:0010743)
175,GO:0031365,N-terminal protein amino acid modification,GO:0031365,0.9999931,1.61258,1.103478,METAP1,N-terminal Protein Amino Acid Modification (GO:0031365)
176,GO:2000351,regulation of endothelial cell apoptotic process,GO:2000351,0.9999931,0.6194332,0.1337027,PAK4,Regulation of Endothelial Cell Apoptotic Process (GO:2000351)
177,GO:0016042,lipid catabolic process,GO:0016042,0.9999931,0.5750963,0.1090091,ACBD5,Lipid Catabolic Process (GO:0016042)
178,GO:0043576,regulation of respiratory gaseous exchange,GO:0043576,0.9999931,4.033376,4.910369,MTG2,Regulation of Respiratory Gaseous Exchange (GO:0043576)
179,GO:0000425,pexophagy,GO:0000425,0.9999931,0.8056483,0.2601109,ATG2B,Pexophagy (GO:0000425)
180,GO:0018342,protein prenylation,GO:0018342,0.9999931,4.033376,4.910369,FNTA,Protein Prenylation (GO:0018342)
181,GO:0030033,microvillus assembly,GO:0030033,0.9999931,0.8056483,0.2601109,RAPGEF2,Microvillus Assembly (GO:0030033)
182,GO:0002385,mucosal immune response,GO:0002385,0.9999931,0.8953074,0.3324972,FAU,Mucosal Immune Response (GO:0002385)
183,GO:0006954,inflammatory response,GO:0006954,0.9999931,0.7657192,0.182047,NFX1;TXNIP;NFKB1;PJA2;NFATC4;RELB,Inflammatory Response (GO:0006954)
184,GO:0072710,response to hydroxyurea,GO:0072710,0.9999931,1.343603,0.7809764,BLM,Response to Hydroxyurea (GO:0072710)
185,GO:0002223,stimulatory C-type lectin receptor signaling pathway,GO:0002223,0.9999931,0.8953074,0.3324972,CREBBP,Stimulatory C-type Lectin Receptor Signaling Pathway (GO:0002223)
186,GO:0042953,lipoprotein transport,GO:0042953,0.9999931,1.151476,0.5731349,C1D,Lipoprotein Transport (GO:0042953)
187,GO:0099046,clearance of foreign intracellular nucleic acids,GO:0099046,0.9999931,8.068036,12.64519,APOBEC3B,Clearance of Foreign Intracellular Nucleic Acids (GO:0099046)
188,GO:0036503,ERAD pathway,GO:0036503,0.9999931,0.6698883,0.1160065,AMFR;ATF6;ANKZF1;TMUB2,ERAD Pathway (GO:0036503)
189,GO:0007218,neuropeptide signaling pathway,GO:0007218,0.9999931,2.016046,1.64186,RAPGEF2,Neuropeptide Signaling Pathway (GO:0007218)
190,GO:0061909,autophagosome-lysosome fusion,GO:0061909,0.9999931,1.61258,1.103478,ATP13A2,Autophagosome-Lysosome Fusion (GO:0061909)
191,GO:0071305,cellular response to vitamin D,GO:0071305,0.9999931,4.033376,4.910369,NCOA3,Cellular Response to Vitamin D (GO:0071305)
192,GO:1901739,regulation of myoblast fusion,GO:1901739,0.9999931,2.016046,1.64186,PLEKHO1,Regulation of Myoblast Fusion (GO:1901739)
193,GO:0098662,inorganic cation transmembrane transport,GO:0098662,0.9999931,0.190843,0.001232959,KCNQ5,Inorganic Cation Transmembrane Transport (GO:0098662)
194,GO:0000012,single strand break repair,GO:0000012,0.9999931,1.343603,0.7809764,ERCC6,Single Strand Break Repair (GO:0000012)
195,GO:0036438,maintenance of lens transparency,GO:0036438,0.9999931,2.68849,2.646027,APBB2,Maintenance of Lens Transparency (GO:0036438)
196,GO:2000646,positive regulation of receptor catabolic process,GO:2000646,0.9999931,2.68849,2.646027,DTX3L,Positive Regulation of Receptor Catabolic Process (GO:2000646)
197,GO:0060231,mesenchymal to epithelial transition,GO:0060231,0.9999931,8.068036,12.64519,CTNNB1,Mesenchymal to Epithelial Transition (GO:0060231)
198,GO:1901299,negative regulation of hydrogen peroxide-mediated programmed cell death,GO:1901299,0.9999931,2.68849,2.646027,SLTM,Negative Regulation of Hydrogen Peroxide-Mediated Programmed Cell Death (GO:1901299)
199,GO:0043589,skin morphogenesis,GO:0043589,0.9999931,2.69066,4.095576,ERRFI1;AHDC1,Skin Morphogenesis (GO:0043589)
200,GO:0010042,response to manganese ion,GO:0010042,0.9999931,8.068036,12.64519,ATP13A2,Response to Manganese Ion (GO:0010042)
201,GO:0006835,dicarboxylic acid transport,GO:0006835,0.9999931,2.68849,2.646027,SLC19A1,Dicarboxylic Acid Transport (GO:0006835)
202,GO:0046495,nicotinamide riboside metabolic process,GO:0046495,0.9999931,2.68849,2.646027,PARP9,Nicotinamide Riboside Metabolic Process (GO:0046495)
203,GO:1901699,cellular response to nitrogen compound,GO:1901699,0.9999931,0.8405514,0.2726484,CRTC2;BLM;TRIM41;C1D;CTNNA1;RAPGEF2;CTNNB1,Cellular Response to Nitrogen Compound (GO:1901699)
204,GO:0035456,response to interferon-beta,GO:0035456,0.9999931,0.8056483,0.2601109,SHFL,Response to Interferon-Beta (GO:0035456)
205,GO:0032527,protein exit from endoplasmic reticulum,GO:0032527,0.9999931,0.4021823,0.03591603,TECPR2,Protein Exit From Endoplasmic Reticulum (GO:0032527)
206,GO:0040019,positive regulation of embryonic development,GO:0040019,0.9999931,3.229306,5.611101,VPS72;RBM19,Positive Regulation of Embryonic Development (GO:0040019)
207,GO:2001214,positive regulation of vasculogenesis,GO:2001214,0.9999931,2.68849,2.646027,RAPGEF2,Positive Regulation of Vasculogenesis (GO:2001214)
208,GO:0006513,protein monoubiquitination,GO:0006513,0.9999931,1.051368,0.6108235,RNF10;TRIM41;OBI1,Protein Monoubiquitination (GO:0006513)
209,GO:0010642,negative regulation of platelet-derived growth factor receptor signaling pathway,GO:0010642,0.9999931,2.305913,3.095171,C1D;PHF14,Negative Regulation of Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0010642)
210,GO:0016559,peroxisome fission,GO:0016559,0.9999931,1.61258,1.103478,MFF,Peroxisome Fission (GO:0016559)
211,GO:0032663,regulation of interleukin-2 production,GO:0032663,0.9999931,0.4470118,0.0510997,NAV3,Regulation of Interleukin-2 Production (GO:0032663)
212,GO:0009950,dorsal/ventral axis specification,GO:0009950,0.9999931,8.068036,12.64519,SMAD2,Dorsal/Ventral Axis Specification (GO:0009950)
213,GO:1903358,regulation of Golgi organization,GO:1903358,0.9999931,0.6194332,0.1337027,CAMSAP2,Regulation of Golgi Organization (GO:1903358)
214,GO:0032429,regulation of phospholipase A2 activity,GO:0032429,0.9999931,2.68849,2.646027,C1D,Regulation of Phospholipase A2 Activity (GO:0032429)
215,GO:0006972,hyperosmotic response,GO:0006972,0.9999931,1.61258,1.103478,YBX3,Hyperosmotic Response (GO:0006972)
216,GO:1905383,protein localization to presynapse,GO:1905383,0.9999931,2.68849,2.646027,METAP1,Protein Localization to Presynapse (GO:1905383)
217,GO:0032793,positive regulation of CREB transcription factor activity,GO:0032793,0.9999931,4.033376,4.910369,CRTC2,Positive Regulation of CREB Transcription Factor Activity (GO:0032793)
218,GO:0016540,protein autoprocessing,GO:0016540,0.9999931,1.61258,1.103478,FAM111A,Protein Autoprocessing (GO:0016540)
219,GO:0048754,branching morphogenesis of an epithelial tube,GO:0048754,0.9999931,1.61258,1.103478,SLTM,Branching Morphogenesis of an Epithelial Tube (GO:0048754)
220,GO:0016237,lysosomal microautophagy,GO:0016237,0.9999931,0.8056483,0.2601109,ATG2B,Microautophagy (GO:0016237)
221,GO:0035520,monoubiquitinated protein deubiquitination,GO:0035520,0.9999931,3.229306,5.611101,USP47;USP9X,Monoubiquitinated Protein Deubiquitination (GO:0035520)
222,GO:0044790,suppression of viral release by host,GO:0044790,0.9999931,0.8953074,0.3324972,TRIM26,Suppression of Viral Release by Host (GO:0044790)
223,GO:1900103,positive regulation of endoplasmic reticulum unfolded protein response,GO:1900103,0.9999931,2.016046,1.64186,ATF6,Positive Regulation of Endoplasmic Reticulum Unfolded Protein Response (GO:1900103)
224,GO:1905165,regulation of lysosomal protein catabolic process,GO:1905165,0.9999931,2.68849,2.646027,C1D,Regulation of Lysosomal Protein Catabolic Process (GO:1905165)
225,GO:0048584,positive regulation of response to stimulus,GO:0048584,0.9999931,0.8211982,0.2626886,TFPT;ERCC6;C8B;NPAS2;WRAP53,Positive Regulation of Response to Stimulus (GO:0048584)
226,GO:0050919,negative chemotaxis,GO:0050919,0.9999931,0.8953074,0.3324972,SEMA3C,Negative Chemotaxis (GO:0050919)
227,GO:0002003,angiotensin maturation,GO:0002003,0.9999931,2.68849,2.646027,KCTD11,Angiotensin Maturation (GO:0002003)
228,GO:0032355,response to estradiol,GO:0032355,0.9999931,1.792916,1.898412,NCOA3;CTNNB1,Response to Estradiol (GO:0032355)
229,GO:0019372,lipoxygenase pathway,GO:0019372,0.9999931,2.016046,1.64186,ALOX12B,Lipoxygenase Pathway (GO:0019372)
230,GO:0033623,regulation of integrin activation,GO:0033623,0.9999931,1.343603,0.7809764,FARP2,Regulation of Integrin Activation (GO:0033623)
231,GO:0001764,neuron migration,GO:0001764,0.9999931,1.151866,0.7902835,TUBGCP2;USP9X;RAPGEF2,Neuron Migration (GO:0001764)
232,GO:0060586,multicellular organismal-level iron ion homeostasis,GO:0060586,0.9999931,2.68849,2.646027,PICALM,Multicellular Organismal-Level Iron Ion Homeostasis (GO:0060586)
233,GO:0043030,regulation of macrophage activation,GO:0043030,0.9999931,0.8953074,0.3324972,PJA2,Regulation of Macrophage Activation (GO:0043030)
234,GO:0043330,response to exogenous dsRNA,GO:0043330,0.9999931,0.8056483,0.2601109,ZCCHC3,Response to Exogenous dsRNA (GO:0043330)
235,GO:0000096,sulfur amino acid metabolic process,GO:0000096,0.9999931,1.343603,0.7809764,RAI1,Sulfur Amino Acid Metabolic Process (GO:0000096)
236,GO:0097494,regulation of vesicle size,GO:0097494,0.9999931,1.007381,0.4320504,PICALM,Regulation of Vesicle Size (GO:0097494)
237,GO:1903564,regulation of protein localization to cilium,GO:1903564,0.9999931,2.016046,1.64186,ENTR1,Regulation of Protein Localization to Cilium (GO:1903564)
238,GO:0031111,negative regulation of microtubule polymerization or depolymerization,GO:0031111,0.9999931,1.79496,2.721898,TPX2;NAV3;CAMSAP2;CLASP2,Negative Regulation of Microtubule Polymerization or Depolymerization (GO:0031111)
239,GO:2001135,regulation of endocytic recycling,GO:2001135,0.9999931,1.343603,0.7809764,MTMR4,Regulation of Endocytic Recycling (GO:2001135)
240,GO:0086003,cardiac muscle cell contraction,GO:0086003,0.9999931,2.016046,1.64186,PIK3CA,Cardiac Muscle Cell Contraction (GO:0086003)
241,GO:0006813,potassium ion transport,GO:0006813,0.9999931,0.8056483,0.2601109,KCNQ5,Potassium Ion Transport (GO:0006813)
242,GO:0008284,positive regulation of cell population proliferation,GO:0008284,0.9999931,0.7632724,0.1122551,SRPK2;SS18;SMARCD1;WWTR1;RPS9;RPS6;NOP2;PTEN;CCAR1;BIRC5;CTNNB1;BRD9;STX4;CNOT8,Positive Regulation of Cell Population Proliferation (GO:0008284)
243,GO:0035720,intraciliary anterograde transport,GO:0035720,0.9999931,0.6194332,0.1337027,IFT57,Intraciliary Anterograde Transport (GO:0035720)
244,GO:1901136,carbohydrate derivative catabolic process,GO:1901136,0.9999931,0.6194332,0.1337027,NEU2,Carbohydrate Derivative Catabolic Process (GO:1901136)
245,GO:0072583,clathrin-dependent endocytosis,GO:0072583,0.9999931,0.4234173,0.04276463,PICALM,Clathrin-Dependent Endocytosis (GO:0072583)
