term,ES,NES,fdr,Gene %,Genes,description
Reactome_Pathways_2024__APC C-mediated Degradation of Cell Cycle Proteins,0.4818318724490457,1.7041007970821205,0.211333423214744,39.59%,PSMC4;PSMD11;PSMC3;PSMC6;PSMC2;PSMC5;PSMD1;PSMD13;PSMD6;PSMD7;ANAPC4;PSMD14;ADRM1;PSMB1;PSMD8;PSMD12;PSMD3;SKP1;PSMB3;PSMA7;PSMA2;PSMA4;PSMB5;PSMA1;ANAPC7;PSMD2;PSMB4;PSMC1;PSMB2;PSMA5;PSMA6;PSMA3,Reactome_Pathways_2024__APC C-mediated Degradation of Cell Cycle Proteins
Reactome_Pathways_2024__Activation of AMPK Downstream of NMDARs,0.5804831488713662,1.702887987692226,0.2108855719152381,14.09%,TUBAL3;TUBB4A;TUBB6;TUBA8;TUBA1C;PRKAB2;PRKAG1;PRKAA1,Reactome_Pathways_2024__Activation of AMPK Downstream of NMDARs
Reactome_Pathways_2024__AURKA Activation by TPX2,0.4032645343141297,1.3880859771871652,0.4480328419900698,52.68%,DYNC1H1;TUBB4A;CKAP5;DCTN2;DCTN3;PPP2R1A;PRKACA;DCTN1;CEP135;CLASP1;PRKAR2B;TUBB;ACTR1A;PAFAH1B1;MAPRE1;TUBB4B;CEP131;YWHAG;HSP90AA1;TUBA4A;YWHAE;DYNC1I2;DYNLL1;NEDD1;TUBG1,Reactome_Pathways_2024__AURKA Activation by TPX2
Reactome_Pathways_2024__ATF4 Activates Genes in Response to Endoplasmic Reticulum Stress,-0.4492371444716519,-1.3736002564780234,0.648348638058146,55.16%,DCP2;KHSRP;EXOSC2;EXOSC7;ATF6;EXOSC4;IGFBP1;EXOSC6,Reactome_Pathways_2024__ATF4 Activates Genes in Response to Endoplasmic Reticulum Stress
Reactome_Pathways_2024__Activated NOTCH1 Transmits Signal to the Nucleus,-0.318815987933635,-1.2865879019739217,0.6747502516924875,68.22%,CNTN1;JAG2;MIB1;ARRB2;PSEN2;JAG1;ADAM17;NCSTN;NOTCH1;ITCH;ARRB1;NUMB;ADAM10,Reactome_Pathways_2024__Activated NOTCH1 Transmits Signal to the Nucleus
Reactome_Pathways_2024__ALK Mutants Bind TKIs,0.4465035918111786,1.2010899843394496,0.6111428115248623,32.74%,STRN;BIRC6;EML4;PRKAR1A;CLTC;PPM1B,Reactome_Pathways_2024__ALK Mutants Bind TKIs
Reactome_Pathways_2024__A Tetrasaccharide Linker Sequence Is Required for GAG Synthesis,0.3910335729841707,1.1763899709857049,0.6320563052892503,47.11%,SDC1;XYLT2;CSPG4;B3GALT6;GPC6;DCN;AGRN;VCAN;GPC1;SDC4;NCAN;GPC4;BCAN,Reactome_Pathways_2024__A Tetrasaccharide Linker Sequence Is Required for GAG Synthesis
Reactome_Pathways_2024__Activation of BAD and Translocation to Mitochondria,0.3843494515340032,1.1106995073982886,0.702387602380492,47.19%,BID;AKT1;AKT2;YWHAG;YWHAZ;YWHAE;PPP3R1;YWHAB;YWHAH;YWHAQ,Reactome_Pathways_2024__Activation of BAD and Translocation to Mitochondria
Reactome_Pathways_2024__ADORA2B Mediated Anti-Inflammatory Cytokines Production,0.337891759079118,1.0933114734424163,0.7264640392081507,40.38%,PRKAR2A;ADCY6;GNB4;PRKACA;GNAZ;PRKAR1A;GNG11;GNAI3;PRKAR2B;GNAS;GNB1;PRKACB;GNB5;GNAI2,Reactome_Pathways_2024__ADORA2B Mediated Anti-Inflammatory Cytokines Production
Reactome_Pathways_2024__Activation of BH3-only Proteins,0.3733845318003355,1.091685566836073,0.7261695445007375,49.26%,BID;AKT1;AKT2;YWHAG;YWHAZ;YWHAE;PPP3R1;YWHAB;YWHAH;YWHAQ;DYNLL1,Reactome_Pathways_2024__Activation of BH3-only Proteins
Reactome_Pathways_2024__Acetylcholine Regulates Insulin Secretion,0.4022207215596507,1.06241313077619,0.7495979764881061,36.84%,PLCB2;PLCB3;PRKCA;GNA14;GNAQ,Reactome_Pathways_2024__Acetylcholine Regulates Insulin Secretion
Reactome_Pathways_2024__AKT Phosphorylates Targets in the Cytosol,0.3752450409926727,1.0505065993025753,0.7669754461476628,31.52%,CHUK;TSC2;AKT1;GSK3A;AKT2;AKT1S1,Reactome_Pathways_2024__AKT Phosphorylates Targets in the Cytosol
Reactome_Pathways_2024__ADP Signalling Through P2Y Purinoceptor 1,0.2842731357720874,0.8856274225845511,0.901205419856988,69.85%,PLA2G4A;MAPK14;GNB4;GNG11;GNA14;GNB1;GNAQ;GNB5;SRC;GNB2;GNG7;GNA11;GNG8;GNG2;P2RY1;GNG5;GNG12,Reactome_Pathways_2024__ADP Signalling Through P2Y Purinoceptor 1
Reactome_Pathways_2024__ADP Signalling Through P2Y Purinoceptor 12,0.2924824953367176,0.8575895987426517,0.9191506467376732,69.85%,GNB4;GNG11;GNAI3;P2RY12;GNB1;GNB5;GNAI2;GNB2;GNG7;GNG8;GNG2;GNAI1;GNG5;GNG12,Reactome_Pathways_2024__ADP Signalling Through P2Y Purinoceptor 12
Reactome_Pathways_2024__ARMS-mediated Activation,-0.3375376506024096,-0.85603786511266,0.929789142588504,66.30%,BRAF;CRK;RAP1A;YWHAB;KIDINS220,Reactome_Pathways_2024__ARMS-mediated Activation
Reactome_Pathways_2024__Activated NTRK2 Signals Through RAS,0.3785768072289154,0.8313400215367553,0.9219662289818304,62.18%,GRB2;NTRK2;SHC1;SOS1;KRAS,Reactome_Pathways_2024__Activated NTRK2 Signals Through RAS
Reactome_Pathways_2024__Activated NTRK2 Signals Through FRS2 and FRS3,0.3785768072289155,0.8312841923606158,0.921691448426262,62.18%,PTPN11;GRB2;NTRK2;SOS1;KRAS,Reactome_Pathways_2024__Activated NTRK2 Signals Through FRS2 and FRS3
Reactome_Pathways_2024__Activation of G Protein Gated Potassium Channels,0.288069338099853,0.7937175413544908,0.9442197197279116,69.85%,GNB4;GNG11;GNB1;GNB5;GNB2;GNG7;GNG8;GNG2;GNG5;GNG12,Reactome_Pathways_2024__Activation of G Protein Gated Potassium Channels
Reactome_Pathways_2024__Activation of GABAB Receptors,0.2644103258433766,0.7895713709765927,0.9459390141028206,69.85%,ADCY6;GNB4;GNG11;GNAI3;GNB1;GNB5;GNAI2;GNB2;GNG7;GNG8;GNG2;GNAI1;GNG5;GNG12,Reactome_Pathways_2024__Activation of GABAB Receptors
Reactome_Pathways_2024__APC Truncation Mutants Have Impaired AXIN Binding,0.2760543660063556,0.7461688869234481,0.961275866410998,12.06%,PPP2R1A;PPP2R5A,Reactome_Pathways_2024__APC Truncation Mutants Have Impaired AXIN Binding
Reactome_Pathways_2024__AXIN Missense Mutants Destabilize the Destruction Complex,0.2760543660063556,0.7461688869234481,0.961275866410998,12.06%,PPP2R1A;PPP2R5A,Reactome_Pathways_2024__AXIN Missense Mutants Destabilize the Destruction Complex
Reactome_Pathways_2024__Aberrant Regulation of Mitotic Exit in Cancer Due to RB1 Defects,0.2749621564622234,0.688950875325785,0.9803327706129684,61.35%,ANAPC4;ANAPC7;CDC16;CDC23;ANAPC1,Reactome_Pathways_2024__Aberrant Regulation of Mitotic Exit in Cancer Due to RB1 Defects
Reactome_Pathways_2024__APC C Cdc20 Mediated Degradation of Cyclin B,0.2749621564622234,0.688950875325785,0.9803327706129684,61.35%,ANAPC4;ANAPC7;CDC16;CDC23;ANAPC1,Reactome_Pathways_2024__APC C Cdc20 Mediated Degradation of Cyclin B
Reactome_Pathways_2024__APC-Cdc20 Mediated Degradation of Nek2A,0.2377547856808958,0.6178150037838593,0.9933692859871032,73.80%,ANAPC4;ANAPC7;CDC16;CDC23;ANAPC1;BUB3;CDC27,Reactome_Pathways_2024__APC-Cdc20 Mediated Degradation of Nek2A
Reactome_Pathways_2024__ABC Transporters in Lipid Homeostasis,0.2378710433290992,0.5720314290046101,0.9997866943060147,29.73%,ABCA3;ABCD3,Reactome_Pathways_2024__ABC Transporters in Lipid Homeostasis
Reactome_Pathways_2024__Acetylcholine Neurotransmitter Release Cycle,0.2424698795180722,0.534957245362741,1.0,75.78%,VAMP2;STXBP1;PPFIA1;UNC13B;RAB3A,Reactome_Pathways_2024__Acetylcholine Neurotransmitter Release Cycle
Reactome_Pathways_2024__Aberrant Regulation of Mitotic Cell Cycle Due to RB1 Defects,0.189862604629981,0.5273394345133452,1.0,61.35%,ANAPC4;ANAPC7;CDC16;CDKN1A;CDC23;ANAPC1,Reactome_Pathways_2024__Aberrant Regulation of Mitotic Cell Cycle Due to RB1 Defects
