term,fdr,Odds Ratio,Combined Score,Genes,description
GO:0019538,0.009996484,1.514419,14.78476,RPL4;RPL5;APP;ADAMDEC1;RPL30;RPL3;RPL31;RPL34;RPL8;RPL6;RPL7;UBE2L3;NFU1;RPS15;PCMT1;RPS14;RPS17;RPS16;CAPNS1;RPL18A;RPS19;RPS18;AKT2;ANPEP;CPNE1;FBXO3;RPL38;CIAO2A;PRSS3;RPS11;SEPHS1;PRSS2;RPS10;HABP2;RPS13;RPS12;RPL23;RPL22;CLPX;CLPP;RPL27;LAP3;RPL29;RPL28;RPN2;PRKDC;HPN;MTTP;MRPL12;GSPT2;GSPT1;CIAO1;ZMPSTE24;NCSTN;ADAMTS13;ST8SIA4;APOE;ST3GAL1;ELANE;CTSA;HARS1;ST8SIA3;LNPEP;AZU1;UBAC1;RPS25;RPS28;RPL27A;PPT1;RPS20;CALR;RPS21;RPS24;FARSB;RPS23;ACHE;HBS1L;PCSK1;TINAGL1;RPLP1;RPLP0;IDE;PCSK6;CTSS;RPLP2;CTSH;CTSG;CD36;CTSF;LDLRAP1;EMD;CTSD;CTSC;CTSB;PARP1;TESC;UCHL3;MMP14;F9;MMP19;RPL12;RPL11;ERMP1;PSMB5;RPS15A;RPL14;RPS3;RPL15;RPS2;RPL18;RPL19;UBL4A;USP9X;FKBP1A;ERP44;SPCS3;PSMC4;QPCT;TARDBP;ERO1A;PLOD2;UBE3A;PARK7;APEH;RPL10A;UBE2Z;FBXO22;CNDP2;LOXL2;CHCHD4;NPEPPS;CAPN2;CAPN1;GGT1;RPS9;RPS7;RPS8;RPS5;RPS6;RPSA;PGC;ADAM17;FOLH1;ADAM15;LOX;DNAJB11;EEF1A2;PRTN3;SQSTM1;UBA7;HTRA1;DPP3;UBE2I;AMBP;FUS;OGA;COPS5;BMP1;PROC;NACA;UBA3;CPE;EIF4G1;UBE2M;CPQ;RPS4X;ADAMTS5;RPL7A;THBD;ADAMTS2;ADAMTS1;CASP6;ADAMTS8;GAL3ST4;HGFAC;MBL2;MMP7;MMP3;RPS3A;RABGGTB;RABGGTA;MMP9;DARS1;SARS1;NPEPL1;ATG4B;ATG4A;PAPPA2;COLEC11;COLEC10;FURIN;RRBP1;HSPD1;ACAN;BPNT1;ABCF1;SNCA;RPL35A;RPL23A;WARS1;TSPAN14;CCS;XPNPEP1,Protein Metabolic Process (GO:0019538)
GO:1903241,0.01526389,17.82857,165.821,SF3B4;SF3A1;SF3B2;SF3A2;SF3B3;DDX42;HTATSF1;SNRPD2;SNRPA1;SNRPB2;SNRPE;SNRPD3;SNRPF;SF3B1,U2-type Prespliceosome Assembly (GO:1903241)
GO:0006325,0.01526389,2.349373,21.77386,H2AX;SMARCB1;HMGB2;HNRNPU;NUCKS1;CHD4;NUDT5;LOXL2;TRIM28;RUVBL2;RUVBL1;DPF2;BANF1;SKP1;HMGN1;PRMT5;SMARCC1;SMARCC2;PRMT1;ARID1A;SAFB;ARID1B;UCHL5;HCFC1;SFPQ;GRWD1;DPEP2;TOP1;HDGFL2;SMARCD2;DHX9;MACROH2A1;IWS1;CHRAC1;RBBP4;PCBP2;RBBP7;SF3B1;SMARCE1;NPM1;CHTOP;CBX3;NAP1L1;UBE2A;DEK;SMARCA2;SMARCA4;NAP1L4;H1-5;NASP;CARM1;HDGF;ANP32B;HNRNPC;PKN1,Chromatin Organization (GO:0006325)
GO:0001706,0.01644403,10.19197,93.35404,ITGB5;ITGA4;COL11A1;LAMA4;COL12A1;ITGB2;FN1;LAMB1;INHBA;MMP9;VTN;MMP14;COL6A1;ITGA7;ITGAV;ITGA5,Endoderm Formation (GO:0001706)
GO:1904062,0.0183476,inf,inf,DPP10;YWHAE;CD63;BPIFA1;DLG1;WNK1;GNB2;SLMAP;HRC;NEDD4L;KCNAB2,Regulation of Monoatomic Cation Transmembrane Transport (GO:1904062)
GO:0010628,0.01966,1.707853,15.22791,RPL5;APP;TOR2A;CSF1;CLSTN1;PDCD5;EIF4A3;PARK7;CLU;CDH5;NAMPT;VPS35;LGALS9;MAP2K2;RPS7;RPL23;CIRBP;HCFC1;CLDN5;CLDN3;TFR2;HGS;ERP29;PLA2R1;EZR;S100A9;NOTCH1;PRKDC;HPN;PDGFB;FBLN1;NTS;FXR1;LARP1;PDCD10;PLCG2;NIBAN1;TGFB1;CADM1;EPHX2;RDX;CRTAM;FN1;PYM1;MSN;SNF8;IGF1;INHBA;EEF2;BMP7;BMP4;EIF6;FUBP1;HNRNPD;PLXNB2;FGFR4;EIF4G3;CALCOCO1;DDX3X;PRKCSH;TREM2;ELAVL1;RPS4X;C1QTNF3;C1QTNF1;CSRP1;FLOT1;CTSH;EMILIN1;CD36;CD34;IFNGR1;PRMT1;TESC;TNNC1;FGR;TGFBR3;FCER2;PLSCR1;CSDE1;CDH15;GAS6;CD46;GAPDH;TLR2;ROCK1;ROCK2;NRXN1;RPL11;THBS1;PPM1F;RELA;TTR;U2AF2;AGR2;RPS3;BPNT1;NTRK2;CD74;NPM1;SSB;ANGPT1;EGF;STAT3;LILRB1;MAPK14;WARS1;PDCL3;EIF3E;FAM98A;EIF3D;LIMS1;PF4;ZPR1,Positive Regulation of Gene Expression (GO:0010628)
GO:0030155,0.02003533,2.305862,20.44544,ADAMDEC1;MIA3;PTPRJ;LAMC1;CELSR2;LMNB2;PPP1R9B;PPP1CB;PPP3CA;IBSP;TNN;C1QBP;RAC2;TNR;ITGAV;PRSS2;TGM2;PPP1R12A;TESC;TNNC1;TPM1;IL18;ADAM10;REXO2;MYADM;CDH13;DSG2;TNXB;LAMA2;ROCK1;LAMA1;ROCK2;SRC;CHRD;FBLN1;NID1;FUT1;KNG1;ATXN3;VTN;ADGRG1;PODXL;STX4;RSU1;LYN;ANGPT1;LAMB1;PTPN11;AZU1;PTK2;PLXNB2;PLXNB1;TGFBI;P4HB,Regulation of Cell Adhesion (GO:0030155)
GO:1902992,0.02682157,16.54947,141.4179,RTN2;NTRK2;PRNP;RTN3;RTN1;ROCK1;IGF1;CLU;SORL1;RTN4;BIN1;FLOT2;APOE,Negative Regulation of Amyloid Precursor Protein Catabolic Process (GO:1902992)
GO:0022618,0.0297658,2.230879,18.7662,RPL5;HSP90AB1;PRPF19;RPS15;RPS14;RPS19;SNRPD2;DENR;RPL38;SNRPD3;PRMT5;HSP90AA1;RPS5;RPSA;WDR77;DDX39B;CLNS1A;SNRPE;SNRPF;SNRNP200;DHX9;PRKDC;DDX1;NOP2;RPL11;SRSF1;NOL3;PUF60;U2AF2;EIF4H;SF3B1;EIF4B;SF3A2;XRCC5;PTGES3;EIF2S2;LSM4;RPS28;EIF3M;EIF2S3;EIF5;EIF6;EIF3K;EIF3L;EIF3I;EIF3J;EIF3G;EIF3H;EIF3E;DHX29;EIF3F;EIF3D;EIF3A;EIF3B,protein-RNA Complex Assembly (GO:0022618)
GO:0006909,0.03311998,3.010784,24.92048,ITGB1;SRPX;ITGAM;ITGB3;ITGB2;PLD4;TREM2;HMGB1;CORO1A;MESD;TM9SF4;CORO1C;CDC42;ITGAV;CD36;LDLR;ELANE;TGM2;ANXA1;CD93;ANXA3;ANXA11;TIMD4;MARCO;VAMP7;BIN2;RAB14;AXL;ELMO1;PECAM1;TYRO3;MYH9;GAS6,Phagocytosis (GO:0006909)
