"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0006285","GO:0006285",2,"GO:0006285",1.3748191952076,5,"base-excision repair, AP site formation","base-excision repair, AP site formation",0.988333333333333,1,0
"GO:0051963","GO:0051963",1,"GO:0051963",1.3748191952076,144,"regulation of synapse assembly","regulation of synapse assembly",0.681,0.5305,0
"GO:0051965","GO:0051965",1,"GO:0051963",1.3748191952076,82,"positive regulation of synapse assembly","regulation of synapse assembly",0.681333333333333,0.5305,0.939
