term,fdr,Odds Ratio,Combined Score,Genes,description
CISPLATIN,0.4210016,1.854938,7.763724,HMGB1;HSD17B10;OSGEP;TMEM43;ANPEP;TGM2;HSPA8;NTRK2;G6PD;RRM1;RARS1;UBE2I;XRCC5;HSPA4;MDH2;CBX1;ACTL6A;XRCC1;ASS1;SMARCA4;GCLC;GNAS;FAS;TOP1;GCLM;FGFR3;CDH17;CD44;FGFR1,CISPLATIN
LAMIVUDINE,0.4210016,4.59205,18.71705,NT5C;PCYT2;MMP1;HLA-B;PGK1;CMPK1;DCK;NME1,LAMIVUDINE
HEPARIN,0.4210016,2.95405,11.95161,SRGN;LIPC;FCGR3B;F10;VWF;HSPA4;SDC1;HPSE;TFPI;F2;SERPINA5;TGM2,HEPARIN
CILENGITIDE,0.4210016,inf,inf,ITGB5;ITGB3;ITGAV;ITGA5,CILENGITIDE
ISTAROXIME,0.4210016,inf,inf,ATP2A2;ATP1B3;ATP1A1;ATP1B1,ISTAROXIME
INSULIN,0.5819197,2.488898,8.942612,YWHAE;PCSK1;PTPN1;INSR;NOP2;LPL;SLC2A3;IRS2;ENO2;IBSP;GHRL;ARF6;EIF4G1,INSULIN
THALIDOMIDE,0.5819197,2.584183,9.12315,DDB1;FCGR3B;VWF;XRCC5;ITGB2;HLA-B;RPL13;CTNNB1;IL6R;NFKB1;FGFR2;CHST3,THALIDOMIDE
AGS 16C3F,0.5819197,5.163074,17.66977,TUBB6;TUBB;TUBB1;TUBB4B;TUBB4A;TUBA4A,AGS 16C3F
NIFEDIPINE,0.5819197,3.09943,10.49168,CAMK2B;HSPA4;CBX1;MAPK1;NTS;HSD17B10;MMP9;ELANE;NFKB1,NIFEDIPINE
TRIAMCINOLONE,0.5819197,4.016409,13.52994,G6PD;TGFB1;ANXA1;MMP1;SLC2A1;LPL;NFKB1,TRIAMCINOLONE
ANG1005,0.5819197,4.016409,13.52994,TUBB6;LRP1;TUBB;TUBB1;TUBB4B;TUBB4A;TUBA4A,ANG1005
ATENOLOL,0.5819197,3.443223,11.58045,FTO;LRRC15;TGFB1;GALNT2;PLA2G4A;SLC4A1;SNX9;LDLR,ATENOLOL
SUNITINIB,0.5859365,2.239478,7.080156,PDGFRB;CSF1R;PDGFRA;FLT4;PDGFA;VEGFC;POR;EWSR1;PDGFD;PDGFC;CA9;FGFR2;FGFR1,SUNITINIB
SIMVASTATIN,0.5859365,2.367869,7.111937,THBD;LIPC;TPM3;PON1;LEPR;CEL;THBS1;PLTP;APOA5;RHOA;HLA-DRB1,SIMVASTATIN
LEVOTHYROXINE,0.5859365,inf,inf,THBD;F9;SERPINE1,LEVOTHYROXINE
TENIPOSIDE,0.5859365,inf,inf,TOP2B;NOP2;FAS,TENIPOSIDE
ACETYLDIGITOXIN,0.5859365,inf,inf,ATP1B3;ATP1A1;ATP1B1,ACETYLDIGITOXIN
DESLANOSIDE,0.5859365,inf,inf,ATP1B3;ATP1A1;ATP1B1,DESLANOSIDE
KETOCONAZOLE,0.5859365,inf,inf,HSP90AA1;CBX1;SNCA,KETOCONAZOLE
COLLAGENASE CLOSTRIDIUM HISTOLYTICUM,0.5859365,2.459703,7.201834,COL18A1;COL15A1;COL3A1;COL5A1;COL6A2;COL5A3;COL5A2;COL6A1;COL6A3;COL6A6,COLLAGENASE CLOSTRIDIUM HISTOLYTICUM
ASPIRIN,0.5859365,1.830729,5.170133,COL18A1;FCER1G;ECHS1;TGFB1;ITGA2B;F13A1;PLA2G4A;IRS2;GP6;TAPBP;PTGS1;HLA-DPB1;CDH13;FAS;CDH15;LPA;HLA-DRB1,ASPIRIN
LUSUTROMBOPAG,0.5859365,6.88013,18.84751,PROC;PROS1;F2;F5,LUSUTROMBOPAG
PD173074,0.5859365,6.88013,18.84751,SRC;FGFR3;FGFR2;FGFR1,PD173074
BUMETANIDE,0.5859365,6.88013,18.84751,SLC12A2;MAPK1;HSD17B10;ADD1,BUMETANIDE
DABIGATRAN,0.5859365,6.88013,18.84751,ADK;HYOU1;HNRNPC;F2,DABIGATRAN
NINTEDANIB,0.5859365,3.011595,8.232246,PDGFRB;PDGFRA;FLT4;FGFR4;FGFR3;FGFR2;FGFR1,NINTEDANIB
RISPERIDONE,0.5859365,3.011595,8.232246,TJP1;PPA2;PSMD14;FASN;GHRL;NTS;LRP1B,RISPERIDONE
TRASTUZUMAB EMTANSINE,0.5859365,3.441236,9.267039,TUBB6;TUBB;TUBB1;TUBB4B;TUBB4A;TUBA4A,TRASTUZUMAB EMTANSINE
IXABEPILONE,0.5859365,3.441236,9.267039,TUBB6;TUBB;TUBB1;TUBB4B;TUBB4A;TUBA4A,IXABEPILONE
EPOTHILONE D,0.5859365,3.441236,9.267039,TUBB6;TUBB;TUBB1;TUBB4B;TUBB4A;TUBA4A,EPOTHILONE D
PEGINTERFERON ALFA 2A,0.5859365,3.441236,9.267039,HLA-B;IL18;HLA-A;CALR;SLC29A1;IFNAR1,PEGINTERFERON ALFA 2A
DOLASTATIN 10,0.5859365,3.441236,9.267039,TUBB6;TUBB;TUBB1;TUBB4B;TUBB4A;TUBA4A,DOLASTATIN 10
ABT 751,0.5859365,3.441236,9.267039,TUBB6;TUBB;TUBB1;TUBB4B;TUBB4A;TUBA4A,ABT 751
DIGITOXIN,0.5859365,4.300813,11.53758,TOP2B;STAT3;ATP1B3;ATP1A1;ATP1B1,DIGITOXIN
DICLOFENAC,0.5859365,4.300813,11.53758,GDF15;ANPEP;PLA2G4A;MPO;PTGS1,DICLOFENAC
XL999,0.5859365,4.300813,11.53758,PDGFRB;AXL;SRC;FLT4;FGFR2,XL999
VASOPRESSIN,0.5859365,4.300813,11.53758,CAMK2B;SERPINE1;HSPB1;MAPK14;THBS4,VASOPRESSIN
ENMD 2076,0.6605175,2.151731,5.391551,CSF1R;PDGFRA;SRC;FLT4;ARID1A;FGFR4;FGFR3;PTK2;FGFR2;FGFR1,ENMD 2076
ATORVASTATIN,0.6605175,2.151731,5.391551,POR;ITGAM;LIPC;LEPR;FAS;TFPI;APOA5;HLA-DRB1;TGM2;HSPD1,ATORVASTATIN
COLCHICINE,0.6605175,2.151731,5.391551,TUBB6;ANPEP;TUBB;ITGB2;TUBB1;IL18;SRI;TUBB4B;TUBB4A;TUBA4A,COLCHICINE
IUPHAR.LIGAND:707,0.6900798,1.865348,4.558067,MYRF;C1S;C1R;C4BPA;C4BPB;C8A;C4B;C4A;ATP5F1A;C8G;C1QBP;ARF5;ARF6,IUPHAR.LIGAND:707
MENADIONE,0.6942493,2.294397,5.326413,F7;PROC;F9;MAOB;F10;PROS1;PROZ;F2,MENADIONE
TOSEDOSTAT,0.6942493,2.294397,5.326413,NPEPPS;DNPEP;NPEPL1;ANPEP;XPNPEP3;LNPEP;LAP3;METAP2,TOSEDOSTAT
ETOPOSIDE,0.6942493,1.893399,4.251806,TOP2B;ACTR2;TGFB1;GDF15;PGP;MAPK1;ITGAL;EIF4E;SF3B1;TNFSF13B;FGFR1,ETOPOSIDE
MYCOPHENOLIC ACID,0.6942493,2.580317,5.524157,IMPDH2;IL18;HPRT1;HSD17B10;CES2;SNCA,MYCOPHENOLIC ACID
ETANERCEPT,0.6942493,2.580317,5.524157,CD84;HLA-B;GHRL;NFKB1;HLA-DRB1;HLA-E,ETANERCEPT
ENFORTUMAB VEDOTIN,0.6942493,2.580317,5.524157,TUBB6;TUBB;TUBB1;TUBB4B;TUBB4A;TUBA4A,ENFORTUMAB VEDOTIN
PF 06263507,0.6942493,2.580317,5.524157,TUBB6;TUBB;TUBB1;TUBB4B;TUBB4A;TUBA4A,PF 06263507
ASG 5ME,0.6942493,2.866531,5.893755,TUBB6;TUBB;TUBB1;TUBB4B;TUBB4A,ASG 5ME
BRIVANIB,0.6942493,2.866531,5.893755,FLT4;FGFR4;FGFR3;FGFR2;FGFR1,BRIVANIB
PODOFILOX,0.6942493,2.866531,5.893755,TUBB6;TUBB;TUBB1;TUBB4A;TUBA4A,PODOFILOX
LENVATINIB,0.6942493,2.866531,5.893755,PDGFRB;PDGFRA;FLT4;FGFR2;FGFR1,LENVATINIB
LABETALOL,0.6942493,inf,inf,LPL;HPSE,LABETALOL
BMS 582949,0.6942493,inf,inf,AHSA1;MAPK14,BMS 582949
IUPHAR.LIGAND:1052,0.6942493,inf,inf,ADH4;ATP5ME,IUPHAR.LIGAND:1052
TRETINOIN,0.6942493,inf,inf,NPM1;RARRES1,TRETINOIN
FINASTERIDE,0.6942493,inf,inf,FGFR1;TGM2,FINASTERIDE
LORATADINE,0.6942493,inf,inf,MAPK1;MPO,LORATADINE
MIDAZOLAM,0.6942493,inf,inf,TPM3;TGM2,MIDAZOLAM
ALFUZOSIN,0.6942493,inf,inf,GAA;HSD17B10,ALFUZOSIN
CALCITRIOL,0.6942493,inf,inf,TG;GDF15,CALCITRIOL
GANETESPIB,0.6942493,inf,inf,HSP90AA1;HSP90AB1,GANETESPIB
PYRIDOSTIGMINE,0.6942493,inf,inf,ACHE;CBX1,PYRIDOSTIGMINE
TRIMETHOPRIM,0.6942493,inf,inf,CBX1;MPO,TRIMETHOPRIM
URIDINE,0.6942493,inf,inf,SERPINE1;SLC29A1,URIDINE
XL228,0.6942493,3.439252,6.816182,SRC;FGFR3;FGFR2;FGFR1,XL228
INFIGRATINIB,0.6942493,3.439252,6.816182,FGFR4;FGFR3;FGFR2;FGFR1,INFIGRATINIB
AMOXICILLIN,0.6942493,3.439252,6.816182,HLA-B;HLA-DPB1;HLA-C;HLA-DRB1,AMOXICILLIN
HYDROCORTISONE,0.6942493,3.439252,6.816182,ITGAM;ANXA1;NFKB1;ADA,HYDROCORTISONE
NAPROXEN,0.6942493,5.158002,9.988016,CBX1;PLAT;PTGS1,NAPROXEN
X 82,0.6942493,5.158002,9.988016,PDGFRB;PDGFRA;FLT4,X 82
LAMOTRIGINE,0.6942493,5.158002,9.988016,PPT1;HLA-C;HLA-DRB1,LAMOTRIGINE
ORLISTAT,0.6942493,5.158002,9.988016,FASN;SERPINE1;LPL,ORLISTAT
MOTEXAFIN GADOLINIUM,0.6942493,5.158002,9.988016,RRM1;TXNRD2;TXNRD1,MOTEXAFIN GADOLINIUM
PSEUDOEPHEDRINE,0.6942493,5.158002,9.988016,PKM;HSD17B10;GLA,PSEUDOEPHEDRINE
PREDNISOLONE,0.6942493,1.966161,3.802551,G6PD;ANXA1;FCGR3B;TG;RPS19;RAC2;HMGB1;CD34,PREDNISOLONE
WARFARIN,0.6942493,1.966161,3.802551,CRP;FGFBP2;PROC;LRP1;VWF;ASPH;PROS1;STX4,WARFARIN
DOXORUBICIN,0.7114303,1.434901,2.724336,GSTM3;TOP2B;CBR1;NTRK2;G6PD;CPT1A;TGFB1;GPX3;SRC;XRCC1;RPSA;MAPK14;SDHB;LRP1B;AKR7A2;NT5E;FCGR3B;FCGR2A;TOP1;TGM2,DOXORUBICIN
CURCUMIN,0.7170527,1.598112,3.004355,APP;TUBB;CAMK2A;TUBB4B;MMP9;TUBB4A;TUBA4A;PTGS1;THBD;TUBB6;ANPEP;TUBB1;TOP1,CURCUMIN
DEXAMETHASONE,0.734164,1.518727,2.799852,IGFBP1;HSPA8;ANXA1;VCAM1;SERPINE1;IRS2;RELA;TGFBR3;TJP1;F9;TG;RPS19;CTNNB1;CDH17;S100A10,DEXAMETHASONE
HALOPERIDOL,0.734164,1.72057,3.153918,NT5E;TOR1A;MAOB;HSPA4;ANPEP;NTS;MAPK14;HSPG2;CAMK2G;LDLR,HALOPERIDOL
PRAVASTATIN,0.734164,2.006781,3.661588,ADAMTS1;MTTP;MMP3;LPL;LDLR;RHOA;HLA-DRB1,PRAVASTATIN
PAZOPANIB,0.7868413,1.505814,2.627571,PDGFRB;PDGFRA;CSF1R;HDAC2;FLT4;HLA-B;PTK2;EWSR1;TAOK1;SCGB3A1;FGFR3;FGFR2;MAP4K4;FGFR1,PAZOPANIB
MLN 8054,0.7953606,1.720277,2.965629,LYN;HCK;PAK1;SRC;FLT4;TYRO3;FGFR3;PTK2;FGFR1,MLN 8054
DIPYRIDAMOLE,0.7972991,2.063766,3.531802,HSP90AA1;HSP90AB1;TSG101;SLC29A1;HSD17B10;ADA,DIPYRIDAMOLE
AST 487,0.8206683,1.577085,2.637516,PDGFRB;CSF1R;NTRK2;PDGFRA;HCK;ROCK2;TAOK1;TYRO3;MAPK14;MAP4K4;FGFR1,AST 487
CEDIRANIB,0.8461232,1.434014,2.338811,CAMK2B;PDGFRB;LYN;CSF1R;PDGFRA;SYK;SRC;FLT4;SLK;AXL;TAOK1;FGFR3;FGFR2;MAP4K4;FGFR1,CEDIRANIB
MERCAPTOPURINE,0.8461232,1.719984,2.771326,FTO;PRPS1;CPT1A;FOLH1;PPAT;HPRT1;SLC29A1;HLA-DRB1,MERCAPTOPURINE
PLATINUM,0.8461232,2.14939,3.424115,CD74;XRCC5;STMN1;SLC2A1;XRCC1,PLATINUM
CABAZITAXEL,0.8461232,2.14939,3.424115,TUBB6;TUBB1;TUBB4B;TUBB4A;TUBA4A,CABAZITAXEL
MK 2461,0.8461232,2.14939,3.424115,PDGFRB;NTRK2;FLT4;FGFR2;FGFR1,MK 2461
TAMOXIFEN,0.861905,1.563784,2.447486,COL18A1;CETP;TGFB1;PIP;CBX1;RRAS2;F2;GAPDH;TGM2;F5,TAMOXIFEN
DAUNORUBICIN,0.8816447,1.376562,2.110366,TOP2B;CDA;CBR1;GSTM3;NRP2;CPT1A;HDAC2;NPM1;GPX3;IDH2;RPSA;DCK;AKR7A2;FAS;TOP1;MAN1B1,DAUNORUBICIN
INFLIXIMAB,0.8997959,1.719691,2.569515,ADAM17;HLA-B;HLA-DPB1;HLA-C;HLA-DRB1;IVL;HLA-E,INFLIXIMAB
DORAMAPIMOD,0.8997959,1.719691,2.569515,PDGFRB;LYN;NTRK2;FLT4;TYRO3;MAPK14;MAP4K4,DORAMAPIMOD
TANDUTINIB,0.9069967,2.292293,3.365131,PDGFRB;CSF1R;PDGFRA;FLT4,TANDUTINIB
INTERFERON BETA 1A,0.9069967,2.292293,3.365131,HLA-B;GAPVD1;HLA-DRB1;IFNAR1,INTERFERON BETA 1A
NICOTINE,0.9216807,1.719398,2.358047,POR;TGFB1;EPB41;NRXN1;CP;ELANE,NICOTINE
ARSENIC TRIOXIDE,0.9216807,1.719398,2.358047,TXNRD2;TXNRD1;SERPINE1;FAS;MAPK1;FGFR1,ARSENIC TRIOXIDE
PONATINIB,0.9216807,1.528513,2.049965,PDGFRB;EML4;PDGFRA;SRC;FGFR4;FGFR3;FGFR2;FGFR1,PONATINIB
OCTREOTIDE,0.9216807,2.578392,3.437449,IGFBP1;TG;MPO,OCTREOTIDE
RESERPINE,0.9216807,2.578392,3.437449,NT5E;CBX1;LPL,RESERPINE
TRIAMTERENE,0.9216807,2.578392,3.437449,GAA;HSPB1;HSD17B10,TRIAMTERENE
LUCITANIB,0.9216807,2.578392,3.437449,FLT4;FGFR2;FGFR1,LUCITANIB
TICLOPIDINE,0.9216807,2.578392,3.437449,HLA-B;HLA-A;HLA-DRB1,TICLOPIDINE
XL820,0.9216807,2.578392,3.437449,PDGFRB;PDGFRA;FLT4,XL820
BMS 754807,0.9216807,2.578392,3.437449,NTRK2;AXL;INSR,BMS 754807
ERDAFITINIB,0.9216807,2.578392,3.437449,FGFR3;FGFR2;FGFR1,ERDAFITINIB
MYCOPHENOLATE MOFETIL,0.9216807,2.578392,3.437449,IMPDH2;PRTN3;CES2,MYCOPHENOLATE MOFETIL
IUPHAR.LIGAND:1713,0.9216807,2.578392,3.437449,APCS;ATP1B1;APEH,IUPHAR.LIGAND:1713
AMSACRINE,0.9216807,2.578392,3.437449,TOP2B;CBX1;HSD17B10,AMSACRINE
DIAZOXIDE,0.9403158,3.437272,4.064437,NT5E;LPL,DIAZOXIDE
DIAZEPAM,0.9403158,3.437272,4.064437,G6PD;SLC2A1,DIAZEPAM
RANITIDINE,0.9403158,3.437272,4.064437,F8;HSPA4,RANITIDINE
TANESPIMYCIN,0.9403158,3.437272,4.064437,HSP90AA1;HSP90AB1,TANESPIMYCIN
ISOTRETINOIN,0.9403158,3.437272,4.064437,TG;LPL,ISOTRETINOIN
BACLOFEN,0.9403158,3.437272,4.064437,GCG;NFKB1,BACLOFEN
FLUTAMIDE,0.9403158,3.437272,4.064437,PEBP1;MPO,FLUTAMIDE
ACARBOSE,0.9403158,3.437272,4.064437,GAA;LPL,ACARBOSE
BEPRIDIL,0.9403158,3.437272,4.064437,TNNC1;ATP1A1,BEPRIDIL
BRIGATINIB,0.9403158,3.437272,4.064437,EML4;FGFR1,BRIGATINIB
TOPIRAMATE,0.9403158,3.437272,4.064437,INSR;CA4,TOPIRAMATE
UROKINASE,0.9403158,3.437272,4.064437,SERPINE1;PLAT,UROKINASE
IUPHAR.LIGAND:2434,0.9403158,3.437272,4.064437,ATP2A3;ATP2A2,IUPHAR.LIGAND:2434
VINCRISTINE,0.9403158,1.267152,1.493332,RALBP1;CPT1A;VWF;TUBB;CAPG;SRI;CP;TUBB4A;TUBA4A;SULF2;TUBB6;STIM1;TUBB1;RAC2,VINCRISTINE
IRINOTECAN,0.9403158,1.322576,1.500195,PDGFRB;RALBP1;UBE2I;TGFB1;ISG15;CSPG4;TOP1;PLCB1;FGFR3;CES2,IRINOTECAN
CYCLOSPORINE,0.9403158,1.322576,1.500195,PPP3R1;FCGR3B;ATIC;VCAM1;RPS19;ANPEP;IMPDH2;ITGB2;UMOD;ITGAL,CYCLOSPORINE
METHOTREXATE,0.9403158,1.22828,1.369753,COL18A1;CPT1A;TPM3;NOP2;ICAM3;HLA-C;HSD17B10;HLA-E;FOLH1;ATIC;CDH2;FGFR4;SLC29A1;PFDN4;ADA,METHOTREXATE
LOVASTATIN,0.9403158,1.375336,1.532773,CETP;NT5E;LPL;TFPI;THBS1;LIPA;LDLR;APOA5,LOVASTATIN
NILOTINIB,0.9403158,1.718813,1.891035,PDGFRB;PDGFRA;ABI1;DDR2,NILOTINIB
DIGOXIN,0.9403158,1.718813,1.891035,STAT3;ATP1B3;ATP1A1;ATP1B1,DIGOXIN
FENRETINIDE,0.9403158,1.718813,1.891035,RBP4;CBX1;ENO2;NFKB1,FENRETINIDE
QUIZARTINIB,0.9403158,1.718813,1.891035,PDGFRB;CSF1R;PDGFRA;IDH2,QUIZARTINIB
ROSIGLITAZONE,0.9403158,1.718813,1.891035,RBP4;TG;SLC2A1;HSD17B10,ROSIGLITAZONE
ISOPROTERENOL,0.9403158,1.718813,1.891035,HSPA4;CBX1;SRI;CP,ISOPROTERENOL
AZD 1152 HQPA,0.9403158,1.473421,1.620218,PDGFRB;LYN;PDGFRA;PAK1;FLT4;MAP4K4,AZD 1152 HQPA
VINBLASTINE,0.9403158,1.473421,1.620218,TUBB6;TUBB;TUBB1;TUBB4B;TUBB4A;TUBA4A,VINBLASTINE
LINIFANIB,0.9403158,1.190532,1.295973,PDGFRB;CAMK2B;LYN;PDGFRA;CSF1R;NTRK2;ROCK1;SRC;ROCK2;FLT4;INSR;MAPK14;PTK2;SLK;AXL;TAOK1;CAMK2G;FGFR3,LINIFANIB
CAMPTOTHECIN,0.9403158,1.336904,1.336629,COL18A1;XRCC5;TOP1;HSD17B10;THBS1;DCK;TGM2,CAMPTOTHECIN
APOMORPHINE,0.9403158,inf,inf,HSD17B10,APOMORPHINE
PHENYLBUTAZONE,0.9403158,inf,inf,PTGS1,PHENYLBUTAZONE
PROPOFOL,0.9403158,inf,inf,APP,PROPOFOL
DENILEUKIN DIFTITOX,0.9403158,inf,inf,EEF2,DENILEUKIN DIFTITOX
FLUNISOLIDE,0.9403158,inf,inf,PLA2G4A,FLUNISOLIDE
ZAFIRLUKAST,0.9403158,inf,inf,MAPK1,ZAFIRLUKAST
PRAZOSIN,0.9403158,inf,inf,HSD17B10,PRAZOSIN
MEFENAMIC ACID,0.9403158,inf,inf,PTGS1,MEFENAMIC ACID
BECLOMETHASONE,0.9403158,inf,inf,ANXA1,BECLOMETHASONE
AMILORIDE,0.9403158,inf,inf,HSD17B10,AMILORIDE
TELMISARTAN,0.9403158,inf,inf,HSD17B10,TELMISARTAN
CHOLECALCIFEROL,0.9403158,inf,inf,FCGR3B,CHOLECALCIFEROL
PAPAVERINE,0.9403158,inf,inf,CBX1,PAPAVERINE
SELEGILINE,0.9403158,inf,inf,MAOB,SELEGILINE
THIORIDAZINE,0.9403158,inf,inf,CBX1,THIORIDAZINE
ZOLPIDEM,0.9403158,inf,inf,HSD17B10,ZOLPIDEM
FLUPHENAZINE,0.9403158,inf,inf,CBX1,FLUPHENAZINE
RALOXIFENE,0.9403158,1.432249,1.388046,CBX1;PLAT;GHRL;HSD17B10;IL6R,RALOXIFENE
ILORASERTIB,0.9403158,1.105356,1.050662,CAMK2B;CSF1R;CAMK2D;ROCK1;SRC;ROCK2;FLT4;PAK1;SLK;CAMK2G;MAP4K4;PDGFRB;LYN;PDGFRA;NTRK2;SYK;INSR;MAPK14;PTK2;FGR;HCK;STK17A;AXL;TAOK1;TYRO3;FGFR3;FGFR1,ILORASERTIB
PHENYTOIN,0.9403158,1.718522,1.620524,TG;CFHR4;SLC2A1,PHENYTOIN
FLUTICASONE PROPIONATE,0.9403158,1.718522,1.620524,HSPA4;PLA2G4A;CD14,FLUTICASONE PROPIONATE
AZD4547,0.9403158,1.718522,1.620524,FGFR3;FGFR2;FGFR1,AZD4547
BOSUTINIB,0.9403158,1.718522,1.620524,LYN;HCK;SRC,BOSUTINIB
CRENOLANIB,0.9403158,1.718522,1.620524,PDGFRB;PDGFRA;IDH2,CRENOLANIB
CAPSAICIN,0.9403158,1.718522,1.620524,NT5E;PCNA;SCG5,CAPSAICIN
TRIFLUOPERAZINE,0.9403158,1.718522,1.620524,CAMK2B;CBX1;MAPK1,TRIFLUOPERAZINE
TACROLIMUS,0.9403158,1.718522,1.620524,HSD11B1;IL18;SPP1,TACROLIMUS
SARACATINIB,0.9403158,1.718522,1.620524,EML4;SRC;DDR2,SARACATINIB
DOCETAXEL,0.9450881,1.146046,1.068577,TUBB;XRCC1;TUBB4B;TUBB4A;TUBA4A;TUBB6;FOLH1;PRDX4;TUBB1;PGP;RPL13;GAS6;FGFR3;CD44;CHST3;FGFR1,DOCETAXEL
GOSSYPOL,0.9478681,1.250009,1.154992,TGFB1;HSPA4;GAA;CBX1;MAPK1;HSD17B10;BCL2L1;GALK1,GOSSYPOL
CLOZAPINE,0.9500789,1.181693,1.069901,NTRK2;ITIH3;NT5E;AOC1;SRC;FASN;CBX1;HLA-B;HLA-DPB1;HLA-C;GCG,CLOZAPINE
CYCLOPHOSPHAMIDE,0.9500789,1.181693,1.069901,CBR1;CPT1A;FCGR2A;INSR;CBX1;RAC2;CTNNB1;FAS;TOP1;ITGAL;FGFR4,CYCLOPHOSPHAMIDE
