term,fdr,Odds Ratio,Combined Score,Genes,description
GO:0002181,1.954113e-11,6.443796,213.1313,EIF4A2;RPL4;EIF4A1;RPL5;RPL30;RPL3;RPL31;RPL34;RPLP1;RPLP0;RPL10A;RPL8;RPL6;RPL7;RPS4X;RPS14;RPL7A;RPS16;RPL18A;RPS19;RPS18;RPL36;RACK1;RPLP2;RPL38;RPS11;RPS10;RPS13;RPS9;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPSA;RPS3A;EEF1D;RPL27;ETF1;RPL29;RPL28;RPL12;RPL11;RPS15A;RPL14;RPS3;RPL15;RPS2;RPL18;RPL19;EIF2B5;RWDD1;EIF2B3;VTA1;RPL23A;EIF2S2;RPS25;EIF3M;EIF2S3;RPS27;RPL27A;EIF3I;RPS20;RPS21;RPS23,Cytoplasmic Translation (GO:0002181)
GO:0008284,1.307923e-06,2.45525,52.22526,CSF1;KDM1A;HNRNPU;IRS2;CIB1;CCAR1;CRKL;CAPNS1;NAMPT;CAPN1;IL6R;TPD52;PDGFRB;PDGFRA;RPS9;SMARCC1;RPL23;CLEC11A;SERPINF2;RPS6;ADAM10;NCCRP1;SFRP1;ADAM17;S100A6;PRTN3;CSF1R;NOTCH1;DHX9;NOP2;PDGFA;FBLN1;PRDX3;SDCBP;DDRGK1;PDCD10;PDGFD;PDGFC;SSR1;RPRD1B;ELANE;LYN;TGFB2;TGFB1;INSR;TNFSF13;FN1;IGF1;PTK2;SMARCA4;BMP5;BST2;BMP4;PTPRC;NACA;HPSE;CALR;FGFR4;IL7R;NES;FGFR3;FGFR2;LGMN;FGFR1;BMP10;FLT4;LAMC2;LAMC1;CX3CL1;GHR;RPS4X;PPP3CA;UFL1;ESM1;CTSH;ITGAV;PRMT1;ACTL6A;IL18;RHOG;NME1;TGFBR3;HCK;HCLS1;CDH13;MVD;CD47;GAS6;DDR2;HDAC2;TNXB;LRP5;THBS1;RELA;GNAI2;RPS15A;EPCAM;STX4;CHGA;NTRK2;CD74;NPM1;BAD;EGF;VEGFC;LAMB1;NAP1L1;S100B;TJP1;KITLG;DNAJA2;CTNNB1;PTPN6;PKN1,Positive Regulation of Cell Population Proliferation (GO:0008284)
GO:0030198,1.129966e-05,3.338922,62.46808,ITGB1;APP;COL18A1;ECM2;COL14A1;COL12A1;LOXL3;PLOD3;LAMC1;LOXL1;CTSS;LOXL2;ADAMTS5;ADAMTS2;MMP25;IBSP;ADAMTS1;FLOT1;CTSG;ADAMTS8;PRSS2;POSTN;MMP7;MMP1;ITGA2;APLP1;SERPINF2;MMP3;ADAM10;NPNT;MMP9;MMP14;CCDC80;ADAM15;LOX;MMP23B;MMP19;COL6A6;GAS6;DDR2;MATN2;COL15A1;DPT;FURIN;NID1;NID2;ADAMTS13;SERPINH1;ELANE;CRTAP;TGFB2;TGFB1;LUM;SMOC2;COL3A1;BMP1;COL5A1;P4HA1;COL5A3;COL5A2;TLL2;TLL1;TGFBI,Extracellular Matrix Organization (GO:0030198)
GO:0048522,6.757572e-05,1.965635,32.44723,APP;SMARCB1;CSF1;IRS2;CIB1;CCAR1;CRKL;CAPNS1;IBSP;NAMPT;CAPN1;PRSS2;IL6R;TGM2;TPD52;PDGFRB;PDGFRA;RPS9;SMARCC1;SMARCC2;RPL23;CLEC11A;SERPINF2;RPS6;TPM1;ADAM10;NCCRP1;SFRP1;ADAM17;PRTN3;PSMD10;CSF1R;NOTCH1;HPN;NOP2;PDGFA;LPL;NID1;PRDX3;SDCBP;ADGRG1;DDRGK1;PDCD10;PDGFD;PDGFC;SSR1;RPRD1B;LYN;TGFB2;TGFB1;INSR;NRDC;TNFSF13;FN1;AZU1;PA2G4;IGF1;NFKB1;PTK2;SMARCA4;BMP5;BMP4;CALR;FGFR4;IL7R;FGFR3;EIF4G2;FGFR2;LGMN;EIF4G1;FGFR1;HSP90AB1;DDX3X;NUMA1;FLT4;PTPRJ;LAMC2;LAMC1;DNPH1;CX3CL1;LMNB2;GHR;RPS4X;PPP3CA;UFL1;ESM1;C1QBP;CTSH;ITGAV;PRMT1;ACTL6A;RHOG;RAD23A;ARID1A;ARID1B;HCK;MMP14;HCLS1;DSG2;MVD;CD47;CDH15;MTPN;HDAC2;SMARCD2;TNXB;MYRF;LAMA2;LAMA1;LRP5;THBS1;RELA;LRP6;GNAI2;CDC42;RPS15A;EPCAM;STX4;SMARCE1;CHGA;NTRK2;DYNC1H1;NPM1;CAVIN1;EGF;VEGFC;LAMB1;NAP1L1;S100B;TJP1;KITLG;DNAJA2;CTNNB1;PTPN6;HDGF;PKN1;P4HB;ZPR1,Positive Regulation of Cellular Process (GO:0048522)
GO:0007160,6.757572e-05,3.364401,55.209,ITGB1;ECM2;ITGAM;ITGB5;ITGB3;ITGA2B;ITGB2;ILK;ITGAE;PTPRK;ITGAL;PKD1;TNN;EMILIN1;ITGAV;MADCAM1;CD34;FGB;FGA;ITGA2;FGG;NPNT;BCAM;ADAM15;CTTN;CDH11;ANGPTL3;ADAM9;ITGA7;ITGA6;VWA2;ITGA5;VCL;CD44;ITGA9;CD63;SRC;NID2;THSD1;FBLN5;THBS3;VTN;ADAMTS13;VCAM1;RCC2;FN1;L1CAM;LYVE1;COL3A1;PARVG;ZYX;ITGBL1;HPSE;FERMT3,Cell-Matrix Adhesion (GO:0007160)
GO:0009059,0.000131855,2.458053,38.24479,RPL4;RPL5;HBS1L;RPL30;RPL3;RPL31;RPL34;RPLP1;RPLP0;RPL10A;RPL8;RPL6;RPL7;EEF1B2;RPS4X;RPS14;RPL7A;RPS16;RPL18A;RPS19;RPS18;RPL36;ENPP1;RPLP2;KPNA4;RPL38;RPS11;RPS10;RPS13;GAL3ST4;TGM2;RPS9;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPSA;RPS3A;DARS1;TUFM;EEF1G;EEF1D;EEF1A2;RPL27;RPL29;RPL28;RPL12;RPL11;RRBP1;MRPL12;GSPT1;MRPL11;RPS15A;RPL14;RPS3;RPL15;RPS2;RPL18;ABCF1;RPL19;HARS1;ANGPT2;RPL23A;INHBA;EEF2;WARS1;RPS25;COPS5;RPS27;COL5A1;NACA;RPL27A;RPS20;RPS21;EIF4G2;EIF4G1;FARSB;RPS23,Macromolecule Biosynthetic Process (GO:0009059)
GO:0007229,0.0001461019,3.483657,53.30772,ITGB1;NRP1;LAMA5;ITGAM;ITGB5;SRC;ITGB3;ITGA2B;ITGB2;PLEK;ILK;FBLN1;ITGAE;ITGAL;CDC42;PPP3CA;VTN;ADAMTS13;ADAMTS1;ITGAV;MADCAM1;FYB1;MPIG6B;SYK;ITGA2;RCC2;ERBIN;FN1;ADAM10;ISG15;PTK2;FGR;HCK;COL3A1;ADAM15;PTPRA;ANGPTL3;ZYX;ADAM9;ITGA7;MYH9;ITGBL1;ITGA6;CD47;ITGA5;CDH17;ITGA9;FERMT3,Integrin-Mediated Signaling Pathway (GO:0007229)
GO:0030334,0.0003129209,1.892473,27.21858,SERPINE2;CSF1;SERPINE1;CLSTN1;CIB1;CLDN1;MYLK;CCAR1;CDH5;SLK;TNN;DAG1;TNR;CPNE3;PDGFRB;PDGFRA;IGFBP5;SEMA6D;TPM1;ADAM10;ACTN4;SFRP1;ADAM17;CLDN3;ADAM15;ADAM9;VCL;CSF1R;IGSF8;CEMIP;CD151;NOTCH1;PDGFA;STC1;RTN4;CORO1C;FAM83H;SDCBP;DDRGK1;PDCD10;PODXL;PDGFD;PDGFC;SRGAP2;HSPA8;JAG1;TGFB1;UBE2I;HSPA5;INSR;RCC2;IGF1;CYRIB;PTK2;BST2;IGSF10;PROC;STK24;STK26;PLXNB2;PLXNB1;FERMT3;ITGB1;BMP10;CLIC4;FLT4;MIA3;PTPRJ;LAMC2;PTPRK;CX3CL1;ARHGAP4;PPP3CA;RACK1;EMILIN2;CTSH;EMILIN1;APPL1;SERPINB1;ANXA1;DUSP3;MMP7;TNNC1;RHOA;PTP4A1;FGR;TGFBR3;F7;MMP14;RAP2A;KIF2A;CDH11;MMRN2;ANGPTL3;PECAM1;CDH13;ITGA6;CAMK2B;LRRC15;HDAC2;TNXB;ROCK1;ROCK2;SRC;SEMA3B;CAMK2A;NEXN;THBS1;PPM1F;CDC42;RELN;GPNMB;RBBP4;MGAT5;LMNA;FLNA;STX4;RBBP7;MAP4K4;SPAG9;CHGA;CD74;EGF;STAT3;LAMB1;PODN;SORL1;TJP1;EPPK1;PKN1,Regulation of Cell Migration (GO:0030334)
GO:0019538,0.0003129209,1.688978,24.13426,RPL4;ERO1A;RPL5;APP;ADAMDEC1;RPL30;RPL3;RPL31;RPL34;PLAT;RPL8;APEH;RPL10A;UBE2Z;RPL6;RPL7;UBE2L3;CNDP2;LOXL2;NFU1;CHCHD4;PCMT1;NPEPPS;RPS14;RPS16;CAPNS1;RPL18A;RPS19;RPS18;ANPEP;RPL36;CPNE1;CAPN2;FBXO3;RPL38;CIAO2A;CAPN1;PRSS3;RPS11;SEPHS1;PRSS2;RPS10;HABP2;RPS13;TGM3;RPS9;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPSA;PGC;ADAM17;FOLH1;ADAM15;LOX;CLPP;DNAJB11;EEF1A2;RPL27;PRTN3;LAP3;RPL29;RPL28;SQSTM1;CELA3A;RPN2;PRKDC;HPN;MTTP;HTRA1;MRPL12;GSPT1;CIAO1;MRPL11;ZMPSTE24;DPP3;NCSTN;ADAMTS13;ST8SIA4;ST3GAL1;ELANE;CTSA;GGT5;ST14;HARS1;UBE2I;AMBP;FUS;ST8SIA3;LNPEP;AZU1;UBAC1;RPS25;COPS5;RPS27;BMP1;PROC;NACA;RPL27A;PPT1;UBA3;CPE;RPS20;CALR;RPS21;FARSB;LGMN;EIF4G1;RPS23;ACHE;HBS1L;PCSK1;TINAGL1;CPQ;RPLP1;RPLP0;PCSK6;CTSS;RPS4X;ADAMTS5;RPL7A;THBD;ADAMTS2;ADAMTS1;RPLP2;CTSH;CTSG;CD36;CTSF;ADAMTS8;EMD;GAL3ST4;HGFAC;CTSC;MBL2;CTSB;MMP7;MMP1;MMP3;RPS3A;RABGGTB;UCHL3;RABGGTA;MMP9;DARS1;MMP14;F9;NPEPL1;MMP19;ATG4A;PAPPA2;COLEC11;COLEC10;RPL12;RPL11;FURIN;RRBP1;LRP8;HSPD1;ACAN;PSMB5;RPS15A;RPL14;RPS3;BPNT1;RPL15;RPS2;RPL18;RPL19;ABCF1;SNCA;GALNT2;RPL23A;WARS1;ERP44;TSPAN14;XPNPEP1;PSMC4;QPCT;XPNPEP3;TARDBP,Protein Metabolic Process (GO:0019538)
GO:0006282,0.0004416229,6.437182,89.08673,SMARCD2;SMARCB1;PCNA;SF3B3;DHX9;BRCC3;BABAM1;BABAM2;PPP4C;TRIM28;RUVBL2;RUVBL1;DPF2;RPS3;SMARCE1;SMARCC1;SMARCC2;ACTL6A;DEK;ARID1A;ARID1B;UCHL5;SMARCA4;MRGBP;MORF4L2;UBE2V1,Regulation of DNA Repair (GO:0006282)
