Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GO_Biological_Process_2025__Mitochondrial Transport (GO:0006839),0.7141459641111865,1.7719375791113705,0.002777777777777778,0.06465693082849613,0.656,2/30,0.20%,TOMM20;TOMM6
prerank,GO_Biological_Process_2025__Negative Regulation of Leukocyte Mediated Cytotoxicity (GO:0001911),0.9054639122895822,1.7689509458677148,0.0016556291390728477,0.06604382760137135,0.673,3/8,4.99%,LGALS9;LILRB1;PVR
prerank,GO_Biological_Process_2025__Regulation of Nitric Oxide Biosynthetic Process (GO:0045428),0.7512153149657447,1.7668943743789973,0.0015015015015015015,0.06627825577929233,0.686,2/21,0.23%,RNASE1;CAV1
prerank,GO_Biological_Process_2025__Microtubule Anchoring at Microtubule Organizing Center (GO:0072393),-0.917119381716477,-1.7602216834907458,0.009569377990430622,0.5685607204056773,0.987,1/5,0.41%,KIF3A
prerank,GO_Biological_Process_2025__Regulation of Translation in Response to Stress (GO:0043555),-0.9515918342288043,-1.7568112157678506,0.0,0.5496290113662483,0.991,2/5,1.17%,RBM4;RPS6KA1
prerank,GO_Biological_Process_2025__Golgi to Endosome Transport (GO:0006895),-0.754444868521463,-1.7524414455699546,0.014124293785310734,0.5440446096694943,0.993,4/11,10.91%,DOP1B;MON2;AP2A1;VPS13C
prerank,GO_Biological_Process_2025__Regulation of Nucleocytoplasmic Transport (GO:0046822),-0.8997322119181852,-1.7506569395372809,0.008064516129032258,0.5203145037491519,0.993,2/5,6.58%,RBM4;NEDD4
prerank,GO_Biological_Process_2025__Negative Regulation of Microtubule Depolymerization (GO:0007026),-0.8490661201620918,-1.7488276168866477,0.00702576112412178,0.5020453670466052,0.994,2/7,7.24%,KATNB1;CLASP1
prerank,GO_Biological_Process_2025__Negative Chemotaxis (GO:0050919),0.8717027470010682,1.7456439351058641,0.0,0.09771024161144434,0.82,2/10,1.21%,SEMA4C;SEMA3F
prerank,GO_Biological_Process_2025__Negative Regulation of Natural Killer Cell Mediated Immunity (GO:0002716),0.9237447251569457,1.7391279543210985,0.0017094017094017094,0.10528460771717758,0.844,3/7,4.99%,LGALS9;LILRB1;PVR
prerank,GO_Biological_Process_2025__Clathrin-Dependent Endocytosis (GO:0072583),-0.663374918086534,-1.738040938634904,0.003115264797507788,0.5411539735375547,0.996,5/22,10.02%,GAK;FCHO2;AP2M1;AP2A2;STON1
prerank,GO_Biological_Process_2025__Semaphorin-Plexin Signaling Pathway (GO:0071526),0.7785606460799064,1.7373510620420332,0.004511278195488722,0.10485070751567648,0.856,3/17,1.21%,SEMA4C;RNASE1;SEMA3F
prerank,GO_Biological_Process_2025__Regulation of Smooth Muscle Cell Proliferation (GO:0048660),-0.6173793316297415,-1.728273055538823,0.012422360248447204,0.5748190932381746,0.998,1/27,0.04%,PRKDC
prerank,GO_Biological_Process_2025__Regulation of Cytoplasmic Pattern Recognition Receptor Signaling Pathway (GO:0039531),-0.7690205411196395,-1.7273069586961247,0.01634877384196185,0.5521787252965805,0.998,2/10,6.64%,TARBP2;XIAP
prerank,GO_Biological_Process_2025__Neural Crest Cell Development (GO:0014032),0.799145902775737,1.724595966054981,0.0015267175572519084,0.12727131540668687,0.903,3/15,1.21%,SEMA4C;TCOF1;SEMA3F
prerank,GO_Biological_Process_2025__Presynaptic Endocytosis (GO:0140238),-0.7528689017359512,-1.7212152252002273,0.011560693641618497,0.5650665448615743,0.998,8/13,19.30%,FCHO2;AP2M1;VAMP2;CDK5;STON1;SNCA;OPHN1;SYNJ1
prerank,GO_Biological_Process_2025__Muscle Cell Differentiation (GO:0042692),0.9176579781864729,1.7203092054649909,0.001607717041800643,0.13266520663948808,0.917,2/7,1.70%,SEMA4C;ACTN2
prerank,GO_Biological_Process_2025__pre-miRNA Processing (GO:0031054),-0.8847579253997051,-1.7195488290421774,0.002403846153846154,0.5509778584891256,0.998,2/6,2.02%,TARBP2;AGO1
prerank,GO_Biological_Process_2025__Positive Regulation of Myeloid Cell Differentiation (GO:0045639),-0.6970521982134961,-1.714233287982132,0.014084507042253521,0.5603420687915326,0.998,6/16,11.34%,PRKDC;PRMT1;FOXO3;INHBA;MTURN;FES
prerank,GO_Biological_Process_2025__Protein Localization to Phagophore Assembly Site (GO:0034497),-0.7539308882818527,-1.7127731182450079,0.014367816091954023,0.5468260066452851,0.998,2/12,1.15%,ATG13;WDR45B
prerank,GO_Biological_Process_2025__Negative Regulation of Tumor Necrosis Factor Production (GO:0032720),0.7605853376510857,1.710500195574349,0.006069802731411229,0.15183444227586568,0.946,6/17,12.95%,LGALS9;LILRB1;SELENOS;IGF1;TNFAIP3;ORM1
prerank,GO_Biological_Process_2025__RISC Complex Assembly (GO:0070922),-0.8475697546894557,-1.7089679713974257,0.004975124378109453,0.5483469518193581,0.999,2/7,2.02%,TARBP2;AGO1
prerank,GO_Biological_Process_2025__Positive Regulation of Cholesterol Efflux (GO:0010875),0.8154527244438519,1.6991164242350134,0.0031397174254317113,0.18042755988074302,0.973,2/11,0.73%,CAV1;ABCA3
prerank,GO_Biological_Process_2025__Negative Regulation of Protein Depolymerization (GO:1901880),-0.7761747362646764,-1.698837193541552,0.028350515463917526,0.5875644552623472,0.999,2/9,7.24%,KATNB1;CLASP1
prerank,GO_Biological_Process_2025__Positive Regulation of Cell Adhesion (GO:0045785),0.6300980013687291,1.6964051149669859,0.0027210884353741495,0.1826281162454124,0.975,14/48,9.81%,RNASE1;RET;IBSP;AFDN;CHRD;LAMA1;LAMA2;SAA2;FBLN2;LAMC1;DUSP28;ECM2;LAMB1;TGFB2
prerank,GO_Biological_Process_2025__Regulation of Activated T Cell Proliferation (GO:0046006),0.7407338964265003,1.6942758454825382,0.003115264797507788,0.18321726048625403,0.977,7/17,12.30%,LGALS9;PYCARD;IGFBP2;RIPK3;FADD;IGF1;SCRIB
prerank,GO_Biological_Process_2025__Positive Regulation of Interleukin-12 Production (GO:0032735),0.8023628660159702,1.6938534151668043,0.006369426751592357,0.17908742866904126,0.978,2/12,2.48%,LGALS9;PLCB1
prerank,GO_Biological_Process_2025__Positive Regulation of Autophagosome Assembly (GO:2000786),-0.734580029031704,-1.6837707135721005,0.014792899408284023,0.6633150948240515,1.0,7/13,16.61%,LRSAM1;SNX4;SNX30;SH3GLB1;SNX18;PIP4K2B;PIP4K2A
prerank,GO_Biological_Process_2025__Golgi to Vacuole Transport (GO:0006896),-0.7225677099195225,-1.683681881221031,0.011560693641618497,0.6401654636382145,1.0,4/14,5.11%,GAK;RBSN;VPS52;VTI1A
prerank,GO_Biological_Process_2025__Vasculogenesis (GO:0001570),0.7884277503332544,1.681673709709229,0.004601226993865031,0.21563600299743013,0.99,2/13,0.39%,CAV1;RASIP1
prerank,GO_Biological_Process_2025__Positive Regulation of Viral Life Cycle (GO:1903902),0.7641606296214827,1.6812268309134386,0.007680491551459293,0.21113924118926836,0.99,5/15,7.51%,LGALS9;SMPD1;CD209;LGALS1;FURIN
prerank,GO_Biological_Process_2025__Negative Regulation of cGAS/STING Signaling Pathway (GO:0160049),-0.8291084342260262,-1.6808715699523613,0.008021390374331552,0.6357892743286048,1.0,1/7,0.04%,PRKDC
prerank,GO_Biological_Process_2025__Proton Motive Force-Driven ATP Synthesis (GO:0015986),-0.5410281029092094,-1.680199850678115,0.0,0.6184280719948737,1.0,7/53,12.62%,NDUFV3;VPS9D1;NDUFA9;NDUFC1;NDUFC2;NDUFB7;NDUFB9
prerank,GO_Biological_Process_2025__Regulation of Interleukin-10 Production (GO:0032653),0.7277416907401235,1.6783795830654213,0.007716049382716049,0.2148757956537055,0.991,3/18,2.98%,LGALS9;LILRB1;PYCARD
prerank,GO_Biological_Process_2025__post-Golgi Vesicle-Mediated Transport (GO:0006892),-0.5314351285601078,-1.6781925069409973,0.008333333333333333,0.611359783568724,1.0,10/52,11.50%,DOP1B;EXOC2;VPS52;VTI1A;SCAMP1;MON2;AP2A1;LLGL2;VPS13C;EXOC6
prerank,GO_Biological_Process_2025__Ribonucleoprotein Complex Biogenesis (GO:0022613),0.7087053060873483,1.6777643782615232,0.016129032258064516,0.21150015301838074,0.991,8/22,7.49%,RPS25;RPS5;RPS8;RPS11;RPL38;CUL4B;RPL11;RPS14
prerank,GO_Biological_Process_2025__Positive Regulation of Stress-Activated Protein Kinase Signaling Cascade (GO:0070304),0.8227889588644608,1.6762582637194894,0.009230769230769232,0.2058524650086256,0.991,1/10,0.02%,SEMA4C
prerank,GO_Biological_Process_2025__Positive Regulation of Stress-Activated MAPK Cascade (GO:0032874),0.8227889588644608,1.6762582637194894,0.009230769230769232,0.2058524650086256,0.991,1/10,0.02%,SEMA4C
prerank,GO_Biological_Process_2025__Positive Regulation of Erythrocyte Differentiation (GO:0045648),-0.7422620644158008,-1.6749374848320473,0.020289855072463767,0.6115397028984854,1.0,4/12,6.80%,PRKDC;PRMT1;FOXO3;INHBA
prerank,GO_Biological_Process_2025__Response to Type II Interferon (GO:0034341),0.6797428994765927,1.674528787473891,0.010130246020260492,0.20605154863049083,0.991,4/27,3.50%,LGALS9;GBP4;NUB1;GBP2
prerank,GO_Biological_Process_2025__Serine Family Amino Acid Biosynthetic Process (GO:0009070),0.9266078752319653,1.673573589771142,0.0017152658662092624,0.20429771672358304,0.991,2/6,0.71%,PSAT1;PSPH
prerank,GO_Biological_Process_2025__Nucleophagy (GO:0044804),-0.6623091423958382,-1.6729102369125315,0.024096385542168676,0.6057196621928257,1.0,10/18,17.74%,ATG13;WDR45B;RB1CC1;ATG7;ATG4C;SNX30;ULK3;ATG3;ATG4B;ATG4A
prerank,GO_Biological_Process_2025__Collagen Catabolic Process (GO:0030574),0.7696920672046991,1.6722652960874653,0.007633587786259542,0.20352827946964108,0.991,9/15,15.33%,MMP25;MMP1;MMP14;CTSB;FURIN;MMP2;MMP3;CTSL;MMP23B
prerank,GO_Biological_Process_2025__Aspartate Transmembrane Transport (GO:0015810),-0.8698288371510063,-1.6711613090451671,0.014084507042253521,0.5980769654927836,1.0,2/5,3.94%,LRRC8C;SLC25A12
prerank,GO_Biological_Process_2025__Entrainment of Circadian Clock by Photoperiod (GO:0043153),-0.8806005854745979,-1.6709611120216192,0.01485148514851485,0.5659148489313018,1.0,1/5,0.30%,RBM4
prerank,GO_Biological_Process_2025__Photoperiodism (GO:0009648),-0.8806005854745979,-1.6709611120216192,0.01485148514851485,0.5659148489313018,1.0,1/5,0.30%,RBM4
prerank,GO_Biological_Process_2025__Monoatomic Anion Transmembrane Transport (GO:0098656),-0.7120630316473946,-1.67091160145052,0.028011204481792718,0.5507833710858139,1.0,4/13,13.54%,LRRC8C;SLC4A1;SLC12A9;SLC12A6
prerank,GO_Biological_Process_2025__Regulatory ncRNA Processing (GO:0070918),-0.7283951993247033,-1.6706471887927485,0.023376623376623377,0.5375893273895382,1.0,1/11,0.07%,TARBP2
