Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,Category
prerank,GO_Biological_Process_2025__Extracellular Structure Organization (GO:0043062),0.7411477842217973,1.94832436325032,0.0,0.0064702177106192,0.012,17/41,10.38%,LRP12;MMP25;IBSP;ADAMTS5;MMP1;NF1;MATN2;MMP14;COL3A1;COL1A2;FURIN;COL28A1;COL5A2;COL14A1;MMP2;ECM2;MMP3,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__External Encapsulating Structure Organization (GO:0045229),0.7411477842217973,1.94832436325032,0.0,0.0064702177106192,0.012,17/41,10.38%,LRP12;MMP25;IBSP;ADAMTS5;MMP1;NF1;MATN2;MMP14;COL3A1;COL1A2;FURIN;COL28A1;COL5A2;COL14A1;MMP2;ECM2;MMP3,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Extracellular Matrix Organization (GO:0030198),0.6529042800962764,1.903208780802528,0.0,0.0179175259678687,0.048,30/82,16.50%,LRP12;MMP25;IBSP;HMCN1;ADAMTS5;MMP1;NF1;MATN2;MMP14;COL3A1;COL1A2;COL5A1;FURIN;COL28A1;LAMC1;TLL1;COL5A2;COL14A1;MMP2;ECM2;TGFB2;ADAM15;MMP3;POSTN;NID1;COL1A1;MMP23B;ATP7A;APLP1;LOXL1,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Peptidyl-Threonine Phosphorylation (GO:0018107),-0.746922331390392,-1.903037965475884,0.0,0.9377761404781224,0.51,2/17,2.54%,PRKDC;DYRK1A,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Regulation of Interleukin-12 Production (GO:0032655),0.8184023107624644,1.894493670779986,0.0,0.0166732533312112,0.059,3/19,2.48%,LGALS9;LILRB1;PLCB1,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Cytosolic Transport (GO:0016482),-0.5649685839680929,-1.8832735153714983,0.0,0.6398053345520094,0.603,18/71,12.95%,DOP1B;PHETA2;SLC66A2;RAB29;PLEKHJ1;GAK;ERC1;RBSN;VPS52;VTI1A;WASHC2A;MON2;AP2A1;SNX6;VPS13C;SNX2;SNX5;WASHC2C,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Receptor Recycling (GO:0001881),-0.8738618549928145,-1.8790686571023436,0.0055401662049861,0.4540987690989044,0.625,4/9,2.52%,RAB43;PHETA2;PLEKHJ1;USP9X,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Negative Regulation of Cytoplasmic Pattern Recognition Receptor Signaling Pathway (GO:0039532),-0.7111058503162736,-1.871293741364555,0.0028011204481792,0.3867066127670537,0.667,2/18,0.07%,PRKDC;TARBP2,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Synaptic Vesicle Endocytosis (GO:0048488),-0.7196168001515567,-1.855073096952583,0.0,0.3968910633249344,0.742,9/20,19.30%,GAK;FCHO2;AP2M1;VAMP2;CDK5;STON1;SNCA;OPHN1;SYNJ1,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Mitotic DNA Damage Checkpoint Signaling (GO:0044773),-0.7882998567209475,-1.8340374102784216,0.0,0.3859143287774025,0.824,4/13,10.47%,PRKDC;CDK2;MRE11;BABAM1,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Skeletal System Development (GO:0001501),0.6517362514661446,1.8306798415397736,0.0,0.0726655219808011,0.272,27/70,16.48%,TCOF1;CHI3L1;HAPLN3;STC1;EIF2AK3;LAMA5;HAPLN1;CHRD;PCSK5;MMP14;ALPL;FGFR3;NOTUM;MRPL13;COL1A2;BMP5;TLL1;IGF1;TGFB2;HYAL3;PKDCC;NCAN;COL1A1;SLC10A7;ATP7A;BMP7;BGLAP,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Positive Regulation of Lymphocyte Differentiation (GO:0045621),-0.8136904956306078,-1.8223231817265484,0.005050505050505,0.4034706217299019,0.871,2/10,1.06%,PRKDC;SMARCA2,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Peptidyl-Threonine Modification (GO:0018210),-0.6987857324126913,-1.819653638255744,0.006006006006006,0.3734298537889585,0.88,3/19,3.41%,PRKDC;DYRK1A;GALNT2,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Cytoplasmic Translation (GO:0002181),0.6455581454166004,1.8151866303421067,0.0,0.0784958280497107,0.363,31/57,23.97%,RPL18;RPS25;RPL29;RPL7A;RPS5;RPS8;RPS11;RPL4;RACK1;RPL38;RPL27A;MRPL13;RPL11;RPS14;RPLP0;RPS10;EIF2B5;RPS16;RPL12;RPS19;RPL22;RPS21;RPS9;RPL10A;RPSA;RPS15A;RPS3;EIF4A2;SARS1;RPL23;RPS20,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Establishment of Protein Localization to Mitochondrial Membrane (GO:0090151),0.7781832002985787,1.8147815106001832,0.0,0.0691815585981599,0.366,2/21,0.20%,TOMM20;TOMM6,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Positive Regulation of Non-Canonical NF-kappaB Signal Transduction (GO:1901224),0.751056935983567,1.8066581476601629,0.0058309037900874,0.0657971370264514,0.418,4/22,5.70%,LGALS9;PYCARD;TERF2IP;C1QTNF4,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Regulation of Fat Cell Differentiation (GO:0045598),-0.7359240283548432,-1.8043686648526864,0.0030211480362537,0.4183691620262075,0.917,6/16,5.61%,TRIO;CARM1;RARRES2;LEP;LPL;ENPP1,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Negative Regulation of Natural Killer Cell Mediated Cytotoxicity (GO:0045953),0.8713933329898809,1.8001297914971992,0.0,0.0694982825420364,0.452,3/11,4.99%,LGALS9;LILRB1;PVR,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Import Into the Mitochondrion (GO:0170036),0.7435722528866345,1.7997150977476115,0.0,0.0643703710697507,0.453,5/25,3.25%,TOMM20;MCUR1;PNPT1;TOMM40L;TIMM17B,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Protein Transmembrane Import Into Intracellular Organelle (GO:0044743),0.8026352674887661,1.7968527863427946,0.0015128593040847,0.0635536177492781,0.48,5/18,3.90%,TOMM20;TOMM40L;PEX16;TIMM17B;PEX7,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Regulation of Bicellular Tight Junction Assembly (GO:2000810),0.8881514745893574,1.7833661587751442,0.0032679738562091,0.0699281221801545,0.582,3/10,2.47%,RNASE1;MYO1E;TJP1,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Response to Interleukin-1 (GO:0070555),0.725863094299405,1.7794110961548195,0.0,0.0720214279100607,0.611,6/26,4.74%,LGALS9;CHI3L1;PYCARD;GBP2;SMPD1;USP32,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Positive Regulation of mRNA Catabolic Process (GO:0061014),0.7540131624793135,1.7790273601848787,0.0030395136778115,0.0684626455192022,0.614,7/22,7.75%,PNPT1;DHX36;TNRC6B;GIGYF2;CNOT7;MOV10;QKI,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Regulation of Clathrin-Dependent Endocytosis (GO:2000369),-0.8603348422958115,-1.777265031794774,0.0026041666666666,0.5404817325766383,0.97,3/8,6.69%,DGKD;WASL;TNK2,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Receptor Metabolic Process (GO:0043112),-0.7600302855793142,-1.7766345639011754,0.0028490028490028,0.4995590640808636,0.97,6/12,13.24%,RAB43;PHETA2;PLEKHJ1;NEDD4;SH3GLB1;NEDD4L,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Protein Insertion Into Mitochondrial Outer Membrane (GO:0045040),0.8913188460768967,1.7750979544864702,0.0,0.0670911805685752,0.643,2/11,0.20%,TOMM20;TOMM6,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Outer Mitochondrial Membrane Organization (GO:0007008),0.8913188460768967,1.7750979544864702,0.0,0.0670911805685752,0.643,2/11,0.20%,TOMM20;TOMM6,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Positive Regulation of Immune Response (GO:0050778),0.6968200336190437,1.7745796407676415,0.0,0.0641807676203553,0.643,7/33,9.81%,LGALS9;LILRB1;PYCARD;ITGAM;ITGB2;FADD;TGFB2,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Mitochondrial Transport (GO:0006839),0.7141459641111865,1.7719375791113705,0.0027777777777777,0.0646569308284961,0.656,2/30,0.20%,TOMM20;TOMM6,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Negative Regulation of Leukocyte Mediated Cytotoxicity (GO:0001911),0.9054639122895822,1.7689509458677148,0.0016556291390728,0.0660438276013713,0.673,3/8,4.99%,LGALS9;LILRB1;PVR,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Regulation of Nitric Oxide Biosynthetic Process (GO:0045428),0.7512153149657447,1.766894374378997,0.0015015015015015,0.0662782557792923,0.686,2/21,0.23%,RNASE1;CAV1,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Microtubule Anchoring at Microtubule Organizing Center (GO:0072393),-0.917119381716477,-1.7602216834907458,0.0095693779904306,0.5685607204056773,0.987,1/5,0.41%,KIF3A,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Regulation of Translation in Response to Stress (GO:0043555),-0.9515918342288044,-1.7568112157678506,0.0,0.5496290113662483,0.991,2/5,1.17%,RBM4;RPS6KA1,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Golgi to Endosome Transport (GO:0006895),-0.754444868521463,-1.7524414455699546,0.0141242937853107,0.5440446096694943,0.993,4/11,10.91%,DOP1B;MON2;AP2A1;VPS13C,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Regulation of Nucleocytoplasmic Transport (GO:0046822),-0.8997322119181852,-1.7506569395372809,0.0080645161290322,0.5203145037491519,0.993,2/5,6.58%,RBM4;NEDD4,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Negative Regulation of Microtubule Depolymerization (GO:0007026),-0.8490661201620918,-1.7488276168866477,0.0070257611241217,0.5020453670466052,0.994,2/7,7.24%,KATNB1;CLASP1,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Negative Chemotaxis (GO:0050919),0.8717027470010682,1.745643935105864,0.0,0.0977102416114443,0.82,2/10,1.21%,SEMA4C;SEMA3F,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Negative Regulation of Natural Killer Cell Mediated Immunity (GO:0002716),0.9237447251569456,1.7391279543210985,0.0017094017094017,0.1052846077171775,0.844,3/7,4.99%,LGALS9;LILRB1;PVR,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Clathrin-Dependent Endocytosis (GO:0072583),-0.663374918086534,-1.738040938634904,0.0031152647975077,0.5411539735375547,0.996,5/22,10.02%,GAK;FCHO2;AP2M1;AP2A2;STON1,GO_Biological_Process_2025
prerank,GO_Biological_Process_2025__Semaphorin-Plexin Signaling Pathway (GO:0071526),0.7785606460799064,1.7373510620420332,0.0045112781954887,0.1048507075156764,0.856,3/17,1.21%,SEMA4C;RNASE1;SEMA3F,GO_Biological_Process_2025
